Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
"General Curriculum, Adapted Curriculum","The Master of Arts in Teaching (M.A.T.) in Special Education with a concentration in either General Curriculum or Adapted Curriculum is designed for individuals who hold a bachelor’s degree from a regionally accredited college or university in a field outside of education and who wish to obtain a master’s degree and an initial North Carolina teaching license to teach students with disabilities. It is offered in a 100% online format to offer flexibility to our students. Candidates are required to hold a bachelor’s degree from an accredited institution. This 33-hour online program offers initial North Carolina licensure and a master’s degree to teach students with disabilities at the elementary, middle, or high school levels. Candidates learn to teach students with a wide range of learning needs and abilities. Graduates of the program are able to provide specialized instruction in all academic content areas to students with mild to moderate disabilities.",https://spcd.charlotte.edu/programs/mat-special-education,The special education programs at UNC Charlotte are accredited by the Council for the Accreditation of Educator Preparation (CAEP).,Master of Arts in Teaching - Special Education (K-12),https://academics.charlotte.edu/graduate-programs/,Master's
Teaching English as a Second Language (K-12),"The Master of Arts in Teaching (M.A.T.) program provides a course of study for individuals who have a bachelor’s degree in a field other than education and who are seeking an initial North Carolina teaching license at the master’s degree level. Individuals who already hold a teaching license are not eligible for admission to this program. The program prepares teachers as leaders for a diverse, technological, and global society. The M.A.T. offers a fully online, part-time, program of study leading to a North Carolina Standard Professional I license in a number of K-12 subject areas. Some concentrations also offer a full-time option. The program builds on the content knowledge that students have gained in their undergraduate degree as they prepare for a career in teaching. The program’s innovative curriculum links theory and practice through courses that are grounded in the authentic work of teaching in a diverse society.",https://gradadmissions.charlotte.edu/programs/teaching,The Cato College of Education is accredited by the Council for the Accreditation of Educator Preparation (CAEP). The M.A.T. program is approved by the North Carolina Department of Public Instruction (NCDPI).,Master of Arts in Teaching - Teaching English as a Second Language (K-12),https://academics.charlotte.edu/graduate-programs/,Master's
Early Childhood Education (Birth-Kindergarten),"The Master of Arts in Teaching (M.A.T.) in Early Childhood Education (Birth-Kindergarten) is designed for individuals who have a bachelor’s degree in a field other than teacher education and want to become licensed to teach young children from birth through kindergarten. Students complete course work focused on early childhood development and education, inclusive practices, working with families and diverse communities, and assessment. The M.A.T. also requires field experiences and an internship to provide students with hands-on practice in a variety of settings with diverse children and families.",https://iss.charlotte.edu/mat-early-childhood-education-birth-kindergarten-graduate-program,The Cato College of Education is accredited by the Council for the Accreditation of Educator Preparation (CAEP). The M.A.T. in Early Childhood Education program is approved by the North Carolina Department of Public Instruction.,Master of Arts in Teaching - Early Childhood Education (Birth-Kindergarten),https://academics.charlotte.edu/graduate-programs/,Master's
Elementary Education (K-6),"The Master of Education in Curriculum and Instruction is a 30-hour program designed to provide advanced professional studies for experienced educators in a variety of educational settings. The program includes a core of 9-12 hours of coursework focused on curriculum, instruction, and research. Then students select a concentration area for focused study. The program does not lead to an initial teaching license, but may enable a student to qualify for an advanced license. Candidates must hold a valid teaching license to qualify for a North Carolina master’s level license. The M.Ed. in Curriculum and Instruction with a concentration in Elementary Education is a fully online, 30-hour program designed for experienced, licensed elementary teachers who wish to continue their professional development and become master teachers and teacher leaders. This program extends and enhances teachers’ knowledge, skills, and practices and provides advanced coursework and research opportunities in K-6 curriculum and instruction. This advanced program of study helps teachers become more thoughtful, effective, and responsive to the needs of the diverse learners in K-6 classrooms.",https://cato.charlotte.edu/academic-programs/curriculum-instruction-med,The Cato College of Education is accredited by the Council for the Accreditation of Educator Preparation (CAEP).,Master of Education - Curriculum & Instruction (Elementary Education (K-6)),https://academics.charlotte.edu/graduate-programs/,
Middle Grades English Language Arts (fully online),"The M.Ed. in Curriculum and Instruction is designed to meet the needs of teachers who wish to continue their professional growth. It is a 30-hour online degree program that provides advanced study in the field of education with a specialization in one of our concentration areas. Students will develop skills in curriculum design, research and assessment and the integration of new technologies.",https://ci.charlotte.edu/masters-programs/master-education-med-curriculum-and-instruction,The Cato College of Education at UNC Charlotte is accredited by the Council for the Accreditation of Educator Preparation (CAEP).,Master of Education - Curriculum & Instruction (Middle Grades Track: English/language arts),https://academics.charlotte.edu/graduate-programs/,Master's
Middle Grades Education,"The M.Ed. in Curriculum and Instruction, concentration in Middle Grades Education is a 30-hour, 100% online program for licensed middle grades teachers who wish to pursue a master’s degree that provides advanced study in their content area and in the theory and practice of middle grades education. This degree provides advanced competencies for teaching in grades 6-9 and it qualifies graduates for the M-level license in their chosen content area and in Middle Grades Curriculum and Instruction. The Middle Grades M.Ed. program allows students to focus on a particular content area: English/Language Arts, Mathematics, Science, or Social Studies.",https://education.charlotte.edu/academic-programs/masters-programs/med-curriculum-and-instruction/middle-grades-education-med,The Cato College of Education is accredited by the Council for the Accreditation of Educator Preparation (CAEP).,Master of Education - Curriculum & Instruction (Middle Grades Track: mathematics),https://academics.charlotte.edu/graduate-programs/,
Middle Grades Track: science,"The Master of Education (M.Ed.) in Curriculum and Instruction degree is designed for teachers and other professionals who are interested in advancing their knowledge and skills in curriculum, instruction, and supervision. The program is specifically designed to meet the needs of candidates with diverse educational backgrounds and experiences and those who want to enhance their professional status and assume leadership roles in their schools and communities. The degree offers flexibility and can be individualized to meet the career goals of its candidates. Candidates who are not teachers but have an undergraduate degree and an interest in curriculum and instruction are also welcome.",https://cato.charlotte.edu/teaching/graduate-programs/med-curriculum-instruction,The Cato College of Education is accredited by the Council for the Accreditation of Educator Preparation (CAEP).,Master of Education - Curriculum & Instruction (Middle Grades Track: science),https://academics.charlotte.edu/graduate-programs/,
Middle and Secondary Education,"The Master of Education (M.Ed.) in Curriculum and Instruction is a 30-credit hour advanced degree for experienced PreK-12 teachers. The M.Ed. in Curriculum and Instruction is designed to expand educators’ professional knowledge and skills in curriculum, instruction, and teacher leadership. This program helps teachers design appropriate and challenging learning experiences for students in a variety of school settings. Graduates become master teachers and teacher leaders in their schools and districts. Candidates choose an area of specialization: Academically or Intellectually Gifted (AIG), Anti-Racism in Urban Education (ARUE), Elementary Education, Instructional Systems Technology (IST), Middle and Secondary Education, Reading Education, Special Education, or Teaching English as a Second Language (TESL). Please note that the Middle and Secondary Education specialization requires an additional 3 credit hours for a total of 33.",https://catalog.charlotte.edu/preview_program.php?catoid=45&poid=12953,,Master of Education - Curriculum & Instruction (Middle Grades Track: social studies),https://academics.charlotte.edu/graduate-programs/,Master's
Middle Grades and Secondary Education: Comprehensive Social Studies Education (Secondary 9-12) Track,"The M.Ed. in Curriculum and Instruction with a concentration in Middle Grades and Secondary Education is designed for teachers and other educators who are interested in advanced study of teaching and learning in grades 6-12. The program builds upon students’ knowledge of curriculum, instruction, and their content area and enables them to assume leadership roles in their fields and to become more effective practitioners with diverse learners. The program offers tracks in middle grades education, secondary English education, secondary mathematics education, secondary science education, and secondary social studies education.",https://catalog.charlotte.edu/preview_program.php?catoid=40&poid=10735,The Cato College of Education is accredited by the Council for the Accreditation of Educator Preparation (CAEP). This accreditation covers initial teacher preparation programs and advanced educator preparation programs.,Master of Education - Curriculum & Instruction (Secondary Education Track: comprehensive social studies),https://academics.charlotte.edu/graduate-programs/,Master's
Middle Grades & Secondary Education,The Master of Education (M.Ed.) in Curriculum and Instruction is designed to meet the needs of teachers and other professionals from a variety of educational settings. The program is specifically structured to support practicing professionals as they inquire into their practice and become leaders in their schools and communities. The 30-hour M.Ed. offers a Core of 12 semester hours and 18 semester hours in a concentration area.,https://mdsk.charlotte.edu/academic-programs/med-curriculum-and-instruction-ci/,,Master of Education - Curriculum & Instruction (Secondary Education Track: comprehensive science),https://mdsk.charlotte.edu/academic-programs/med-curriculum-and-instruction-ci/,Master of Education
Teaching English as a Second Language (K-12),"The Master of Education (M.Ed.) in Curriculum and Instruction (C&I) is an advanced degree designed for practicing teachers and other educators who wish to enhance their professional practice to improve learning in classrooms and schools. Teachers who have completed initial licensure can choose an area of specialization. With the goal of supporting teachers in developing expertise and leadership in one of six concentration areas, the C&I M.Ed. offers a coherent program of study with core coursework focused on curriculum theory and development, differentiated instruction, models of teaching, and teacher leadership. The concentration in Teaching English as a Second Language (TESL) is for teachers and other educators who wish to further their professional knowledge and practice related to working with culturally and linguistically diverse student populations. This concentration builds on students’ existing skills and experience to facilitate language and academic development for English learners. The program is 100% online and asynchronous, providing both flexibility and convenience for working professionals.",https://academics.charlotte.edu/program/curriculum-and-instruction-m-ed-online/,,Master of Education - Curriculum & Instruction (Teaching English as a Second Language (K-12)),https://academics.charlotte.edu/program/curriculum-and-instruction-m-ed-online/,
"['School Specialist', 'Training and Development', 'Online Learning and Teaching']","The Master of Education (M.Ed.) in Learning, Design and Technology is an innovative program that prepares professionals who are grounded in learning sciences and skilled in the design, development, implementation, and evaluation of a wide range of learning experiences and environments. We are a project-based program. Students create a wide range of learning products, including online courses, games, apps, instructional videos, job aids, and multimedia.",https://ldt.charlotte.edu/,,"Master of Education - Learning, Design and Technology",https://academics.charlotte.edu/graduate-programs/,Master's
,"The M.Ed. in Reading Education is a 33-hour graduate degree program that leads to advanced licensure as a K-12 Reading Specialist in North Carolina public schools. The program is fully online and can be completed by a full-time student (9 hours per semester) in four semesters. Part-time options are also available. The program meets the standards of the International Literacy Association (ILA) and the North Carolina Department of Public Instruction (NCDPI). The M.Ed. in Reading Education at UNC Charlotte is one of the highest ranked programs in the country according to U.S. News & World Report. The fully online M.Ed. program is practitioner-oriented. Our graduates are prepared to serve as literacy leaders in a variety of roles (e.g., literacy coach, reading specialist, interventionist, classroom teacher). The coursework, which is aligned with the latest research in the science of reading, focuses on evidence-based literacy instruction for all students. Courses in the M.Ed. program incorporate relevant, authentic, and meaningful assignments that students can apply directly in their own schools and classrooms.",https://reading.charlotte.edu/master-education-med-reading-education,The program meets the standards of the International Literacy Association (ILA) and the North Carolina Department of Public Instruction (NCDPI).,Master of Education - Reading Education (K-12),https://academics.charlotte.edu/graduate-programs/,
General Curriculum,"The M.Ed. in Special Education is a 33-credit hour program that prepares graduate students to serve children and youth with disabilities. The M.Ed. in Special Education has two concentrations: General Curriculum and Adapted Curriculum. The program meets the beginning and advanced teacher competencies for special educators established by the North Carolina Department of Public Instruction (NCDPI) and the Council for Exceptional Children (CEC). The concentration in General Curriculum is designed for individuals who wish to work with students with mild disabilities (i.e., learning disabilities, mild intellectual disabilities, emotional/behavioral disabilities and other health impairments) who are being taught in the general education curriculum. A major focus of the General Curriculum concentration is providing students with skills in collaboration with other school professionals to meet the needs of students with disabilities in inclusive settings. Graduates are prepared for a variety of professional roles, including serving as a classroom teacher in a resource or inclusive setting, or as a consultant or inclusion specialist.",https://academics.charlotte.edu/programs/med-special-education-general-curriculum,The Cato College of Education at UNC Charlotte is accredited by the Council for the Accreditation of Educator Preparation (CAEP). This accreditation covers initial teacher preparation programs and advanced educator preparation programs.,Master of Education - Special Education (K-12) (General Curriculum),https://academics.charlotte.edu/graduate-programs/,
Adapted Curriculum (K-12),"The Master of Education (M.Ed.) in Special Education offers two concentrations: Adapted Curriculum (K-12) and General Curriculum (K-12). All courses for both concentrations are offered fully online. This 33-hour graduate program is designed to prepare highly effective and qualified special education teachers to work with students with disabilities in a variety of school settings. A strong emphasis is placed on the use of evidence-based practices to improve the academic, social, behavioral, and communication outcomes for students with disabilities. Coursework aligns with the advanced competencies for special educators as defined by the Council for Exceptional Children (CEC) and the N.C. Department of Public Instruction. Upon completion of coursework, candidates can apply for the advanced M-level teaching license from the state of N.C. in their respective area of specialization (i.e., Adapted Curriculum or General Curriculum).",https://spcd.charlotte.edu/master-education-med-special-education,,Master of Education - Special Education (K-12) (Adapted Curriculum),https://academics.charlotte.edu/graduate-programs/,Master's
Academically or Intellectually Gifted,"The M.Ed. in Special Education with a concentration in Academically or Intellectually Gifted (AIG) is a 33-hour, fully online program that focuses on the knowledge and skills for educators to develop and implement services for gifted students. Coursework can be taken for graduate credit only, or for graduate credit and to qualify for North Carolina’s AIG Add-on Licensure or the advanced Standard Professional II license in gifted education. We also offer a 12-hour, fully online Graduate Certificate in AIG.",https://catalog.charlotte.edu/preview_program.php?catoid=41&poid=11096,The Cato College of Education is accredited by the Council for the Accreditation of Educator Preparation (CAEP).,Master of Education - Academically Gifted,https://academics.charlotte.edu/graduate-programs/,
Birth through Kindergarten,The Master of Education (M.Ed.) in Child and Family Studies is a 33-hour program designed for individuals who wish to work with young children and their families in a variety of settings. Two concentrations are available that lead to a master's degree in Child and Family Studies: (1) an advanced licensure concentration in Birth-Kindergarten (B-K) for teachers who already hold an initial B-K license and (2) a concentration for professionals in child and family services who do not seek a teaching license. This proposal describes the Birth-Kindergarten advanced licensure concentration. This program of study is designed for experienced B-K professionals who hold (or are eligible to hold) a North Carolina “A” license and wish to pursue a graduate degree and are eligible for an “M” license. The M.Ed. program emphasizes the development of leadership skills and advocacy for young children and families.,http://cato.uncc.edu/child-family-studies,,Master of Education - Child & Family Studies (B-K),https://egem.charlotte.edu/child-family-studies-med-2017-2018-m-ed-recruitment-plan/,
,"The Master of Arts in School Counseling is designed to prepare professional school counselors to work in elementary, middle, and high school settings. Graduates of the program will be eligible for K-12 school counseling licensure in North Carolina. The program consists of 60 graduate credit hours. A minimum of two years of full-time graduate study is required. Graduates of the M.A. in School Counseling program are trained to be leaders, advocates, and collaborators who promote equity and access to a rigorous education for all students.",https://counseling.charlotte.edu/programs/ma-school-counseling,accredited by the Council for Accreditation of Counseling and Related Educational Programs (CACREP),Master of Arts in School Counseling,https://academics.charlotte.edu/graduate-programs/,
,"The Master of Arts in Addiction Counseling is a 60-credit-hour program designed to meet the growing need for skilled addiction counseling professionals. Our rigorous academic curriculum and extensive clinical training prepares students to become Licensed Clinical Addiction Specialists (LCAS) and Licensed Clinical Mental Health Counselors (LCMHC) in North Carolina. Students are also eligible for national certifications, including Master Addictions Counselor (MAC). This degree provides students with specialized knowledge in the prevention, assessment, diagnosis, and treatment of substance use disorders. Students complete a 900-hour clinical internship, which provides a rich, hands-on opportunity to work with and learn from experienced professionals in the community. Graduates of our program are highly sought after by employers, and are prepared for a variety of leadership roles in the field of addiction.",https://addictioncounseling.charlotte.edu/,The M.A. in Addiction Counseling is accredited by the Council for Accreditation of Counseling and Related Educational Programs (CACREP) as an addiction counseling program. The program is currently accredited through October 2024. Our self-study for reaccreditation for an additional eight years is under review.,Master of Arts in Addiction Counseling,https://academics.charlotte.edu/graduate-programs/,Master's
Clinical Mental Health,"The Master of Arts in Counseling with a concentration in Clinical Mental Health is a 60-credit hour degree program. The program prepares students to work as clinical mental health counselors in a variety of public and private human service agencies including mental health centers, hospitals, and substance use treatment centers. Students gain a strong foundation in counseling knowledge and skills and learn specific interventions to promote optimal wellness and mental health to clients. The curriculum is CACREP-aligned. Students are prepared to seek state licensure (Licensed Clinical Mental Health Counselor - LCMHC) and national certification (National Certified Counselor - NCC).",https://academics.charlotte.edu/program/counseling-clinical-mental-health-concentration-m-a-on-campus/,CACREP,Master of Arts in Clinical Mental Health,https://academics.charlotte.edu/program/counseling-clinical-mental-health-concentration-m-a-on-campus/,M.A.
Teaching English as a Second Language (TESL); Initial Licensure,"The Master of Arts in English Education at UNC Charlotte is an advanced degree for experienced teachers. The program is specifically designed to meet the needs of working teachers with courses offered in the evenings during the school year and in the summer. Courses are taught by English Education faculty who all have secondary school teaching experience, as well as faculty in the English Department specializing in literature, rhetoric and composition, creative writing, and linguistics. The program is based on the premise that accomplished teachers of English Language Arts need to integrate their advanced disciplinary knowledge in English with an extended range of effective pedagogical practices. With its dual focus on content and pedagogy, the program engages teachers in a rich dialogue about the theory and practice of teaching English at the secondary level. Candidates in the program can earn either the M.A. in English Education or the M.A. in English Education with a Graduate Certificate in Teaching English as a Second Language. Successful completion of the program fulfills the requirements for the North Carolina “M” level licensure in English Language Arts, Grades 9-12 (with an option to add K-12 ESL licensure). The program also offers an option for initial teacher licensure for individuals seeking to make a career change to teaching.",https://english.charlotte.edu/programs/graduate-program-information/ma-english-education,,Master of Arts in English Education,https://english.charlotte.edu/programs/graduate-program-information/,
