QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,Belk College of Business,,4.0,3.0,,Fall,,January 15,"$20,010/Year","$22,000 per year stipend","NC Resident: $215.75, Non-NC Resident: $886.75","$22,000 per year stipend",Full tuition support,"Assistantship, Fellowships",4 years,"$20,010/Year",PhD in Business Administration (Finance),https://academics.charlotte.edu/graduate-programs/
,Cato College of Education,1.0,4.0,3.0,,"Fall, Spring, Summer II",,,"NC Resident: $3,396.83/Semester or $6,793.66/Year. Non-NC Resident: $10,805.69/Semester or $21,611.38/Year.",,NC Resident: $213.37 per credit hour (tuition only). Non-NC Resident: $919.12 per credit hour (tuition only).,"Minimum stipend for Master's Graduate Assistantships is $14,000 for the academic year.",,"Graduate Assistantships, Fellowships, Grants","Four semesters (Summer II, Fall, Spring, Summer I)","NC Resident: $3,396.83/Semester or $6,793.66/Year. Non-NC Resident: $10,805.69/Semester or $21,611.38/Year.",Master of Arts in Teaching - Elementary Education (K-6),https://academics.charlotte.edu/graduate-programs/
,Cato College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,,,"NC Resident: $466.75/credit hour; Non-NC Resident: $1,301.75/credit hour","$500 to $5,000",,"Merit-based, Need-based",15-18 months,"NC Resident: $4,201.25/semester (full-time, 9+ credits); Non-NC Resident: $11,717.25/semester (full-time, 9+ credits)",Master of Arts in Teaching - Middle and Secondary Education (6-12),https://mdsk.charlotte.edu/master-arts-teaching-middle-grades-6-9-education-english-math-social-studies-or-science/
,Cato College of Education,,4.0,3.0,,Fall,,,,,"$937.75/credit (in-state); $2,478.25/credit (out-of-state)",,,"Merit-based, Need-based",15-18 months,"$8,674/year (in-state); $22,538/year (out-of-state)",Master of Arts in Teaching - Foreign Language Education (K-12),https://mdsk.charlotte.edu/academic-programs/graduate-certificatemat-foreign-language-education-0/
951-1000,Cato College of Education,2.0,4.0,3.0,,"Fall, Spring",,,,,"In-State: $812.50/credit (tuition only); Out-of-State: $3,217.50/credit (tuition only)",,,"Assistantships, Fellowships, Grants",,,Master of Arts in Teaching - Special Education (K-12),https://academics.charlotte.edu/graduate-programs/
851-900,Cato College of Education,,4.0,3.0,,"Fall, Spring",,,23889,,1268.25,,,"Merit-based, Need-based, Program-specific",,20314,Master of Arts in Teaching - Teaching English as a Second Language (K-12),https://academics.charlotte.edu/graduate-programs/
1201-1400,Cato College of Education,0.0,4.0,3.0,,"Fall, Spring",,Fall: March 1; Spring: October 1,"In-State: $3,905.75/semester; Out-of-State: $11,381.75/semester (based on 2023-2024 full-time rates for 9+ credit hours)",,"In-State: $895.60/credit hour; Out-of-State: $1,743.85/credit hour (based on 2023-2024 rates)","Varies by award, with some college-specific scholarships listed at $1,000 or $2,000.",,"Graduate Assistantships, Fellowships, Scholarships, Grants",One year (including a summer semester),"In-State: $3,905.75/semester; Out-of-State: $11,381.75/semester (based on 2023-2024 full-time rates for 9+ credit hours)",Master of Arts in Teaching - Early Childhood Education (Birth-Kindergarten),https://academics.charlotte.edu/graduate-programs/
851-900,Cato College of Education,0.0,4.0,3.0,,"Fall, Spring, Summer","August 15, 2025","July 1, 2026","NC Resident: ~$3,304/Year; Non-Resident: ~$12,574/Year",,"NC Resident: $275.31 per credit hour; Non-Resident: $1,047.81 per credit hour",,,"Assistantships, Fellowships, Grants, Merit-based scholarships",About two years,"NC Resident: ~$2,986/Year; Non-Resident: ~$12,256/Year",Master of Education - Curriculum & Instruction (Elementary Education (K-6)),https://academics.charlotte.edu/graduate-programs/
1001-1200,Cato College of Education,,4.0,3.0,,"Fall, Spring",,,"NC Resident: $3,776.45/semester (for 9+ credits); Non-NC Resident: $10,650.20/semester (for 9+ credits)",,"NC Resident: $419.61/credit hour; Non-NC Resident: $1,183.36/credit hour",,,"Assistantships, Fellowships, Grants, Need-based scholarships, Merit-based scholarships",33 credit hours,"NC Resident: $3,776.45/semester (for 9+ credits); Non-NC Resident: $10,650.20/semester (for 9+ credits)",Master of Education - Curriculum & Instruction (Middle Grades Track: English/language arts),https://academics.charlotte.edu/graduate-programs/
,Cato College of Education,2.0,4.0,3.0,,"Fall, Spring, Summer",,,"NC Resident (full-time, 9+ credits): $4,510.95/semester; Non-NC Resident (full-time, 9+ credits): $12,088.95/semester",,"NC Resident: $1,102.35/credit hour; Non-NC Resident: $3,215.35/credit hour",,,"Fellowships, Grants, Assistantships, Merit-based scholarships",33 credit hours,"NC Resident (full-time, 9+ credits): $4,510.95/semester; Non-NC Resident (full-time, 9+ credits): $12,088.95/semester",Master of Education - Curriculum & Instruction (Middle Grades Track: mathematics),https://academics.charlotte.edu/graduate-programs/
951-1000,Cato College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,"$8,339/Year (In-state); $22,575/Year (Out-of-state)",,"$432.65/hr (In-state); $1,223.65/hr (Out-of-state)",,,"Merit-based, Need-based, Assistantships",2 years,"$4,874/Year (In-state); $19,110/Year (Out-of-state)",Master of Education - Curriculum & Instruction (Middle Grades Track: science),https://academics.charlotte.edu/graduate-programs/
801-850,Cato College of Education,0.0,4.0,3.0,,"Fall, Spring, Summer",,,,,"NC Resident: $314.35, Non-NC Resident: $1036.35",,,"Assistantships, Fellowships, Grants, Merit-based scholarships",2 years,"NC Resident: $9,430.50 for the entire program. Non-NC Resident: $31,090.50 for the entire program.",Master of Education - Curriculum & Instruction (Middle Grades Track: social studies),https://academics.charlotte.edu/graduate-programs/
951-1000,Cato College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,"NC Resident: $4,124.75/semester; Non-NC Resident: $10,886.75/semester",,"NC Resident: $648.30/credit hour; Non-NC Resident: $2,015.05/credit hour",,,"Merit-based, Need-based",,"NC Resident: $4,124.75/semester; Non-NC Resident: $10,886.75/semester",Master of Education - Curriculum & Instruction (Secondary Education Track: comprehensive social studies),https://academics.charlotte.edu/graduate-programs/
,Cato College of Education,,4.0,3.0,,"Fall, Spring",,,"NC Resident: $3,915.75/semester (full-time); Non-NC Resident: $11,303.75/semester (full-time)",,NC Resident: $243.61/credit hour; Non-NC Resident: $987.53/credit hour (for online program),"$250 - $2,500",,"Merit-based, Need-based",Approximately 2 years,"NC Resident: $3,915.75/semester (full-time); Non-NC Resident: $11,303.75/semester (full-time)",Master of Education - Curriculum & Instruction (Secondary Education Track: comprehensive science),https://mdsk.charlotte.edu/academic-programs/med-curriculum-and-instruction-ci/
,Cato College of Education,3.0,4.0,3.0,,"Fall, Spring, Summer",,,"$9,068.40 (NC Resident); $34,387.65 (Non-NC Resident) for the entire program",,"$274.80 (NC Resident), $1,042.05 (Non-NC Resident)",,,"Merit-based, Need-based, Program-specific",33 credit hours,"$9,068.40 (NC Resident); $34,387.65 (Non-NC Resident) for the entire program",Master of Education - Curriculum & Instruction (Teaching English as a Second Language (K-12)),https://academics.charlotte.edu/program/curriculum-and-instruction-m-ed-online/
,Cato College of Education,,4.0,3.0,,"Fall, Spring, Summer II",,,"NC Resident: $7,625.50/Year; Non-NC Resident: $20,072.50/Year",,"NC Resident: $423.64/credit hour; Non-NC Resident: $1,115.14/credit hour",,,"Fellowships, Grants, Assistantships",2 years,"NC Resident: $7,625.50/Year; Non-NC Resident: $20,072.50/Year","Master of Education - Learning, Design and Technology",https://academics.charlotte.edu/graduate-programs/
801-850,Cato College of Education,1.0,4.0,3.0,,"Fall, Spring, Summer I, Summer II",,July 1,"NC Resident: $4,082.89/Semester, Non-NC Resident: $10,496.89/Semester",,"NC Resident: $645.88, Non-NC Resident: $1,369.88",,,"Merit-based, Need-based",33 credit hours,"NC Resident: $4,082.89/Semester, Non-NC Resident: $10,496.89/Semester",Master of Education - Reading Education (K-12),https://academics.charlotte.edu/graduate-programs/
801-850,Cato College of Education,,4.0,2.75,,"Fall, Spring",,,"$4,228/Semester (in-state), $11,353/Semester (out-of-state)",,"$744.00/credit hour (in-state), $1,477.00/credit hour (out-of-state)","$250 to over $10,000",,"Merit-based, Need-based",33 credit hours,"$4,228/Semester (in-state), $11,353/Semester (out-of-state)",Master of Education - Special Education (K-12) (General Curriculum),https://academics.charlotte.edu/graduate-programs/
,Cato College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,"NC Resident: $4,141.50/semester; Non-NC Resident: $10,927.50/semester",,"NC Resident: $460.20/credit hour; Non-NC Resident: $1,214.20/credit hour",,,"Merit-based, Need-based",Two years (part-time),"NC Resident: $4,141.50/semester; Non-NC Resident: $10,927.50/semester",Master of Education - Special Education (K-12) (Adapted Curriculum),https://academics.charlotte.edu/graduate-programs/
,Cato College of Education,,4.0,3.0,,"Fall, Spring, Summer I, Summer II",,,NC Resident & Non-NC Resident: $102.50 per credit hour,,"NC Resident: $356.78; Non-NC Resident: $1,131.83","$1,000 to $10,000",,Merit-based and/or Need-based,33 credit hours,"NC Resident: $254.28 per credit hour; Non-NC Resident: $1,029.33 per credit hour",Master of Education - Academically Gifted,https://academics.charlotte.edu/graduate-programs/
901-950,Cato College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,"In-State: $8,864/year; Out-of-State: $23,478/year",,"In-State: $536.85/credit hour; Out-of-State: $1,324.00/credit hour",,,"Merit-based, Need-based, and criteria-specific",2 years,"In-State: $8,864/year; Out-of-State: $23,478/year",Master of Education - Child & Family Studies (B-K),https://egem.charlotte.edu/child-family-studies-med-2017-2018-m-ed-recruitment-plan/
801-850,Cato College of Education,0.0,4.0,2.75,,Fall,,December 15,"$7,957/year (in-state); $22,103/year (out-of-state)",,"$506.45/credit (in-state); $1,281.45/credit (out-of-state)",,,"Merit-based, Need-based",2 years,"$7,957/year (in-state); $22,103/year (out-of-state)",Master of Arts in School Counseling,https://academics.charlotte.edu/graduate-programs/
,College of Health and Human Services,1.0,4.0,3.0,,Fall,,January 15,,,"In-State: $740.70 for one credit hour; Out-of-State: $1,533.20 for one credit hour","Varies (e.g., $500, $1,000)",,"Merit-based, Need-based, Assistantships, Fellowships",2 years,"In-State: $4,220.50 per semester; Out-of-State: $11,364.50 per semester",Master of Arts in Addiction Counseling,https://academics.charlotte.edu/graduate-programs/
801-850,Cato College of Education,,4.0,3.0,,Fall,Mid-August 2025,"December 1, 2025",,,"$270.50/Credit (In-state tuition); $1,040.25/Credit (Out-of-state tuition)","$1,000 to $18,000+",,"Fellowships, Assistantships",2 years,"$7,812/Year (In-state); $21,670/Year (Out-of-state)",Master of Arts in Clinical Mental Health,https://academics.charlotte.edu/program/counseling-clinical-mental-health-concentration-m-a-on-campus/
,College of Humanities & Earth and Social Sciences,2.0,4.0,3.0,,"Fall, Spring",,,,,"In-state: $257.75/credit hour; Out-of-state: $1,072.25/credit hour (Note: These are tuition rates only and do not include mandatory fees).","Graduate assistants receive a stipend of $12,000. The M.A. Recruitment Fellowship is a $1,000 award.",,"Graduate Assistantships, Fellowships",30 credit hours,"In-state: $3,795.75/semester; Out-of-state: $11,125.75/semester (Based on 2023-2024 rates for full-time graduate students taking 9+ credit hours, includes tuition and fees).",Master of Arts in English Education,https://english.charlotte.edu/programs/graduate-program-information/
,Cato College of Education,2.0,4.0,3.0,,"Fall, Spring",,,"$4,327/Semester (In-state); $11,471/Semester (Out-of-state)",,"$546.88/credit (In-state); $2,041.88/credit (Out-of-state)",,,"Graduate assistantships, fellowships, grants, scholarships",33 credit hours,"$4,327/Semester (In-state); $11,471/Semester (Out-of-state)",Master of Arts in Mathematics Education,https://s3.amazonaws.com/media.guidebook.com/upload/12QCXAFQnetPQAy8P4JZpeAbS1OFn0TN7dav9g1W/0rPKGeZqJ4i53ifeXLkbNQmMR4L7qOQieQeY.pdf
951-1000,College of Engineering,,4.0,3.0,,"Fall, Spring",,,,,"NC Resident: $434.50/credit hour; Non-Resident: $1,281.25/credit hour",,,"Fellowships, Assistantships, Grants",12 credit hours,"$5,214 (in-state); $15,375 (out-of-state) for the entire program (12 credit hours).",Graduate Certificate in Precision Metrology,https://academics.charlotte.edu/graduate-programs/
,The William States Lee College of Engineering,,4.0,3.0,,"Fall, Spring",,,,,"$551.50/Credit (NC Resident), $1,459.75/Credit (Non-NC Resident)","Minimum assistantship stipend: $12,000 for 9-month full-time appointment. Dean's Distinguished Graduate Fellowship: $18,000 for Master’s students.",,"Assistantships, Fellowships, Grants",,"$4,337.00/Semester (NC Resident), $11,569.00/Semester (Non-NC Resident)",Master's Degree in Mechanical Engineering and Engineering Science - Bioengineering,https://academics.charlotte.edu/graduate-programs/
,The William States Lee College of Engineering,0.0,4.0,3.0,,"Fall, Spring",,,"$4,243.00/Semester (In-state), $11,671.00/Semester (Out-of-state)",,"$270.83/credit (In-state tuition), $1,096.17/credit (Out-of-state tuition)","$1,000 (Gage Undergraduate/Graduate Scholarship)",,"Graduate Assistantships (Teaching and Research), Fellowships",Two academic years or less,"$4,243.00/Semester (In-state), $11,671.00/Semester (Out-of-state)",Master's Degree in Mechanical Engineering and Engineering Science - Computational Mechanics and Materials,https://mees.charlotte.edu/graduate-programs/master-of-science-in-mechanical-engineering/computational-mechanics-and-materials/
,The William States Lee College of Engineering,,4.0,3.0,,"Fall, Spring",,,22212.42,,2013.54,15000,,"Fellowships, Assistantships (Teaching and Research)",,22212.42,Master's Degree in Mechanical Engineering and Engineering Science - Dynamics and Controls,https://academics.charlotte.edu/graduate-programs/
,The William States Lee College of Engineering,,4.0,3.0,,"Fall, Spring",,,"$11,771.50/Semester",,"$1,250.61",,,"Assistantships, Fellowships, Grants",,"$9,936.00/Semester",Master's Degree in Mechanical Engineering and Engineering Science - Manufacturing and Metrology,https://academics.charlotte.edu/graduate-programs/
801-850,The William States Lee College of Engineering,,4.0,3.0,,"Fall, Spring",,,"$11,371.50/Semester (Out-of-State)",,"$2,146.00 (Out-of-State, Tuition only)","Up to $18,000 for master's students (e.g., Dean's Distinguished Graduate Fellowship)",,"Assistantships, Fellowships, Grants",,"$11,371.50/Semester (Out-of-State)",Master's Degree in Mechanical Engineering and Engineering Science - Motorsports Engineering,https://academics.charlotte.edu/graduate-programs/
801-1000,The William States Lee College of Engineering,0.0,4.0,3.0,,"Fall, Spring",,,"$1,775/semester",,"NC Resident: $243.06/credit hour (tuition only); Non-NC Resident: $1,034.83/credit hour (tuition only)",,,"Graduate assistantships, Fellowships",30 credit hours,"NC Resident: $2,187.50/semester; Non-NC Resident: $9,313.50/semester",Master's Degree in Mechanical Engineering and Engineering Science - Thermal Sciences and Fluid Mechanics,https://academics.charlotte.edu/graduate-programs/
801-1000,The William States Lee College of Engineering,2.0,4.0,3.5,,"Fall, Spring",,"January 15 (for funding consideration), April 1 (final deadline)",,,"In-state: $541.25/credit hour; Out-of-state: $1,299.75/credit hour",,,"Graduate Assistantships, Fellowships",,"In-state: $4,061.75/semester; Out-of-state: $11,146.75/semester",PhD in Mechanical Engineering and Engineering Science,https://mees.charlotte.edu/graduate-program-faqs/11/
