Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Bachelor of Science in Applied Mathematics,,,,,,,,,,Optional,Required,Not Required,True,"To apply, students must complete an application via ApplyTexas, the Common Application, or the Baylor Online Application. A $50 nonrefundable application fee and an official high school transcript are required. The application includes one required essay and one required short answer question. For the 2024-2025 application cycle, Baylor is test-optional, meaning submission of SAT or ACT scores is not required but can be included. Recommended items include a resume and two letters of recommendation.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Arts & Sciences,"$54,844/Year",,,,,,,"The Bachelor of Science in Applied Mathematics focuses on mathematical modeling, computational methods, and analysis of real-world problems. It is designed for students interested in careers in scientific computing, data science, engineering, or graduate studies in applied mathematics or related fields.",,https://admissions.web.baylor.edu/about-baylor/majors-minors,,,"$2,285 per credit hour",,True,,,,,,,,,,,,,,54844,,,,,,,False,False,,,110.0,112.0,,,6.5,,,60.0,,80.0,,,,,,,,,,,"$8,000 - $26,000 annually",,"Academic Scholarships, Institutional Scholarships, Need-Based Scholarships",,,,,,,
,Minor in Arabic,,,,,,,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"$57,756/Year",,,,,,,"A minor in Arabic consists of a minimum of 18 semester hours beyond the first two semesters of Arabic (ARA 1301-1302). It is designed to provide students with the ability to communicate and understand Arabic, as well as an appreciation for the peoples and cultures where it is spoken. Studying Arabic also provides an avenue for students to develop an understanding of Islamic traditions and cultures.",,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"more than $30,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,112.0,,,6.5,,,60.0,,80.0,,,,,,,,,,,"$60,000 to $92,000 (over four years)",,"Merit-based, Institutional, Need-based",,,,,,,
,Bachelor of Arts in Arabic and Middle East Studies,,,,,,Fall 2026,,,,Optional,Required,Not Required,True,"To apply for admission, Baylor requires the following items to complete your application file: a completed online application (including the required short answer response), a nonrefundable $50 application fee, and an official high school transcript. Optional items that are strongly encouraged include standardized test scores (SAT/ACT), a resume, and two letters of recommendation.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"$56,732/Year",,,,,,,"The Bachelor of Arts in Arabic and Middle East Studies (AMES) at Baylor University provides students with a thorough grounding in the Arabic language, as well as an interdisciplinary understanding of the complex history, cultures, politics, and religions of the Middle East. Through rigorous language instruction, coursework in diverse fields, and opportunities for study abroad, students develop critical thinking, communication, and cross-cultural competencies essential for careers in government, international relations, non-governmental organizations, business, journalism, and academia. The program emphasizes both classical and modern Arabic, equipping graduates with a versatile linguistic foundation, and prepares them for advanced study or professional engagement in a globally interconnected world.",,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"Over $43,000",,,False,,,,46%,,,,,,,,,,56732,,,,,,,False,False,,,110.0,112.0,,,6.5,,,60.0,,80.0,,,,,,,,,,,"$20,000 - $25,000 per year",,"Merit-based, Need-based, Departmental",,,,,,,
,Minor in Archaeology,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,,Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,,,,,,,,"An Archaeology minor requires 18 semester hours from the list of approved courses. A minimum of nine semester hours must be advanced, and a minimum of nine semester hours must be taken in residence. Students must complete at least 15 semester hours in the College of Arts & Sciences. No more than nine semester hours may be counted from a student’s major. No courses taken to satisfy the minor requirements may be taken Pass/Fail. For more information, please visit the Department of History, Dr. Julie Sweet.",,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"$46,260",,,False,,,,45.3%,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.5,,,60.0,,80.0,,,,,,,,,,,"$5,750 - $25,000 per year",,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Art History,,,,,,Fall 2026,,"August 1, 2025","February 1, 2026",,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"$56,552/Year",,,,,,,"The Bachelor of Arts with a major in Art History is a liberal arts degree emphasizing a broad and deep study of the history of art and architecture, from antiquity to the present. The program is designed to provide students with a strong foundation in visual analysis and critical thinking, encouraging them to engage with art and its historical, cultural, and theoretical contexts. Through a rigorous curriculum encompassing various periods and cultures, students develop research skills, communication abilities, and a nuanced understanding of art’s role in human experience. The program prepares students for a wide range of career paths, including graduate studies in art history, museum work, gallery management, art conservation, arts administration, teaching, and other fields requiring critical analysis and visual literacy.",,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/art-art-history/art-art-history.pdf,,,"$1,885 per semester hour",,,,4.0,2.0,45.9%,,,,,,,,,,56552,,,,,,,,,,,110.0,112.0,,,6.5,,,60.0,,80.0,,,,,,,,,,,"$15,000 to $23,000 per year",,Merit-based Academic Scholarships,,,,,,,
,Minor in Art History,,,,,,Fall 2026,,,,Not Required,Not Required,Not Required,True,,Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"$28,350/Semester or $56,700/Year",,,,,,,"The Art History minor gives students an opportunity to study art in its cultural and historical contexts. As they develop visual literacy and critical thinking skills, students are prepared to conduct historical and theoretical analysis of various artistic traditions. Such skills are invaluable in careers in museums, galleries, auction houses, publishing, education, and the legal profession, among others. An Art History minor prepares students for graduate study in art history as well as professional careers in arts administration, collections management, preservation, conservation, education, and art librarianship.",,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/art-art-history/art-history-minor/,,18485,2363,,False,,4.0,2.0,46.4%,801-850,,,,,,,,,"$28,350/Semester or $56,700/Year",,,,,,,False,False,,,110.0,,,,6.5,,,60.0,,80.0,,,,,,,,,,,"$15,000 - $24,000 per year",,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Asian Studies,,,,,,Fall 2026,,,,Optional,Required,Not Required,True,"To be considered for admission, applicants must be a person of good character who has graduated from an accredited high school. Required application materials include an online application, official high school transcript, a required short answer response, and an application fee. Baylor University is Test Optional, meaning applicants can choose whether or not to submit SAT or ACT scores. While not required, two letters of recommendation and a résumé are strongly recommended.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Arts & Sciences,56228,,,,,,,"The Bachelor of Arts in Asian Studies is an interdisciplinary degree that enables students to gain comprehensive knowledge of Asian cultures, histories, and societies. Students completing the degree will possess strong analytical and critical thinking skills, as well as an understanding of the region's diverse political, economic, and social systems. The program emphasizes language acquisition and cultural immersion, preparing students for a wide range of careers in international relations, business, education, and public service. Graduates will be equipped to engage with global challenges and opportunities related to Asia and contribute meaningfully to an increasingly interconnected world.",,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/interdisciplinary-programs/area-studies-programs/asian-studies/,,"$48,600","$2,343/Credit Hour",,False,,4.0,2.5,,,,,,,,,,,56228,,,,,,,False,False,,,110.0,112.0,,,6.5,,,60.0,,80.0,,,,,,,,,,,"$15,000 to $26,000 annually",,"Academic Scholarships, Merit-based, Need-Based",,,,,,,
,Minor in Asian Studies,,,,,,Fall 2026,,"August 1, 2025","February 1, 2026",,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,57700/Year,,,,,,,"The minor in Asian Studies provides students with an interdisciplinary understanding of the languages, cultures, histories, religions, economies, and political systems of Asia. The program promotes an appreciation of Asian diversity through a curriculum that draws on the expertise of faculty in anthropology, art history, history, modern languages and cultures, political science, and religion. Students pursuing a minor in Asian Studies will be exposed to a broad array of cultures, traditions, and ideas and will be prepared for a wide range of graduate studies and professional careers.",,https://fass.nus.edu.sg/cs/asian-studies-minor/,,,2404,,,,4.0,2.0,46%,,,,,,,,,,57700/Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"up to $28,000 per year",,Merit-based,,,,,,,
,Bachelor of Arts in Astronomy,,,,,,Fall 2026,,,,Optional,Required,Not Required,True,"To be considered for admission to Baylor, you must be a person of good character who has demonstrated the ability to be a successful student. For freshman applicants, we will evaluate: A completed online application; An official high school transcript showing a strong academic record and graduation from an accredited high school; ACT/SAT scores (see Test Optional policy); A required short answer response. We also recommend submitting: A resume; Two letters of recommendation.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"$57,848/Year",,,,,,,,,https://admissions.web.baylor.edu/about-baylor/majors-minors,,,"$2,411",,True,,,,45.9%,,,,,,,,,,"$57,848/Year",,,,,,,False,False,,,110.0,112.0,,,6.5,,,60.0,,80.0,,,,,,,,,,,"$5,600 - $24,000 annually",,"Merit-based, Need-based",,,,,,,
,Bachelor of Science in Astronomy,,,,,,Fall 2026,,,,Optional,Optional,Not Required,True,"To be considered for admission to Baylor, you must be a person of good character who has demonstrated the ability to be a successful student at Baylor. In order to assess your potential for success, the university will look at a completed online application and an official high school transcript. Optional items include SAT/ACT scores, a short answer response, a resume, and two letters of recommendation.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"$56,732/Year",,,,,,,"The Bachelor of Science (B.S.) in Astronomy is designed for students who desire a stronger mathematical and physical science background than is normally part of a B.A. degree. Students in the B.S. program will have a sufficiently strong background to be accepted into graduate programs in astronomy or astrophysics. In addition to a rigorous training in astronomy, students will take a strong sequence of mathematics, physics, and computer science courses as part of their major. Baylor University offers both the Bachelor of Arts (BA) and Bachelor of Science (BS) degrees in Astronomy. Our programs provide students with a strong foundation in physics and mathematics, preparing them for graduate studies or careers in research, education, or industry. Through rigorous coursework, hands-on research opportunities, and state-of-the-art facilities, students gain a deep understanding of the universe, from planets and stars to galaxies and cosmology.",,https://admissions.web.baylor.edu/about-baylor/majors-minors,,,"$2,364/credit hour",,True,,,,,,,,,,,,,,"$56,732/Year",,,,,,,False,False,,,110.0,112.0,,,6.5,,,60.0,,80.0,,,,,,,,,,,"$10,000 to $27,000 annually",,"Academic, Need-based, Departmental",,,,,,,
,Bachelor of Arts in Astrophysics,,,,,,Fall 2026,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"$54,844/Year",,,,,,,"The study of astrophysics merges principles of physics with the exploration of celestial objects and phenomena. Through courses in physics, mathematics, and astronomy, students gain a comprehensive understanding of the universe, from the smallest particles to the largest galaxies. They delve into topics such as stellar evolution, cosmology, galactic dynamics, and observational astronomy. The program emphasizes critical thinking, problem-solving, and scientific inquiry, preparing students for research, graduate studies, or careers in science, technology, engineering, and mathematics (STEM) fields. This program is excellent preparation for careers as professional astronomers and astrophysicists in academia or industry. Students will gain knowledge and skills in understanding the physical mechanisms and fundamental principles that govern the Universe, scientific research methodology including computational and laboratory experience, and the ability to critically analyze and communicate scientific data and research findings.",,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"over $29,000",,,,,,,"46.4% (21,518 admitted from 46,389 applications for Fall 2023)",,,,,,,,,,"$54,844/Year",,,,,,,,,,,110.0,112.0,,,6.5,,,60.0,,80.0,,,,,,,,,,,"$20,000 - $26,000 per year",86% of students receive a Baylor scholarship,Merit-based,,,,,,,
,Bachelor of Science in Astrophysics,,,,,,Fall 2026,,,,Optional,Optional,Not Required,True,"To apply for first-year admission, the following items are required:
1. A completed online application (Baylor Online Application, ApplyTexas, or the Common Application).
2. An official transcript from your high school.
3. A Required Essay, which is part of the application.
4. Test Scores (ACT/SAT). Baylor is Test Optional for the 2024-2025 application cycle, making submission optional.
5. A non-refundable application fee of $50 or an approved fee waiver.

Recommended Items include at least one letter of recommendation, a résumé, a 'Why Baylor?' short answer response, and a Statement of Purpose.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"$56,732/Year",,,,,,,"Baylor's Department of Physics offers a Bachelor of Science (B.S.) in Astrophysics to students interested in understanding the structure and evolution of the universe. This program combines rigorous coursework in physics with specialized courses in astrophysics, observational techniques, and theoretical models. Students will gain a deep understanding of celestial mechanics, stellar physics, galaxies, cosmology, and the tools and methods used in astrophysical research. The curriculum prepares students for graduate studies in astrophysics or related fields, as well as careers in research, education, or technology industries.",,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"over $24,000",,,True,,,,46%,,,,,,,,,,"$56,732/Year",,,,,,,False,False,,,110.0,112.0,,,6.5,,,60.0,,80.0,,,,,,,,,,,"$15,000 - $24,000 per year",,Merit-based,,,,,,,
,Bachelor of Science in Aviation Administration,,,,,,Fall 2026,,,,,,Not Required,True,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,School of Engineering & Computer Science,"$54,844/Year",,,,,,,"The Bachelor of Science in Aviation Administration is an interdisciplinary degree intended for students who wish to pursue a career in the aviation industry. In addition to a core curriculum of 30 hours, students complete 27 hours of aviation courses, 15 hours of business courses and 9 hours of flight science courses for a total of 81 major hours. Students completing this degree will be qualified for a wide variety of aviation-related career paths including airline management, airport management, fixed base operations (FBO) management, corporate aviation, aviation real estate, aviation insurance, aircraft sales, or aviation consulting.",,https://admissions.web.baylor.edu/about-baylor/majors-minors,,"$44,554",,,,,,,45.9%,,,,,,,,,,,,,,,,,,,,,110.0,112.0,,,6.5,,,60.0,,80.0,,,,,,,,,,,"$60,000 - $96,000 (disbursed over four years)",,"Merit-based, Need-based",,,,,,,
