Program name,Program Page url
Minor in History,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/history/history-minor/
Minor in Human Resource Management,https://catalog.baylor.edu/undergraduate/school-education/degrees-requirements/minors/
Minor in Informal Education,https://catalog.baylor.edu/undergraduate/school-education/degrees-requirements/minors/minors.pdf
Bachelor of Music Education in Instrumental Music,https://admissions.web.baylor.edu/degrees/instrumental-music
Bachelor of Science in Interior Design,https://robbins.baylor.edu/news/story/2025/baylor-interior-design-program-awarded-six-year-reaccreditation-following
Bachelor of Business Administration in International Business,https://www.ie.edu/university/studies/academic-programs/global-bachelor-business-administration/the-program/
Bachelor of Arts in International Studies,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/political-science/international-studies-ba/
Minor in Italian,https://admissions.web.baylor.edu/about-baylor/majors-minors
Minor in Japanese,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/modern-languages-cultures/division-asian-african-languages/japanese-minor/
Bachelor of Arts in Journalism,https://admissions.web.baylor.edu/about-baylor/majors-minors
