Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
,"An Archaeology minor requires 18 semester hours from the list of approved courses. A minimum of nine semester hours must be advanced, and a minimum of nine semester hours must be taken in residence. Students must complete at least 15 semester hours in the College of Arts & Sciences. No more than nine semester hours may be counted from a student’s major. No courses taken to satisfy the minor requirements may be taken Pass/Fail. For more information, please visit the Department of History, Dr. Julie Sweet.",https://www.baylor.edu/history/index.php?id=85396,,Minor in Archaeology,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,"The Bachelor of Arts with a major in Art History is a liberal arts degree emphasizing a broad and deep study of the history of art and architecture, from antiquity to the present. The program is designed to provide students with a strong foundation in visual analysis and critical thinking, encouraging them to engage with art and its historical, cultural, and theoretical contexts. Through a rigorous curriculum encompassing various periods and cultures, students develop research skills, communication abilities, and a nuanced understanding of art’s role in human experience. The program prepares students for a wide range of career paths, including graduate studies in art history, museum work, gallery management, art conservation, arts administration, teaching, and other fields requiring critical analysis and visual literacy.",https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/art-art-history/art-art-history.pdf,,Bachelor of Arts in Art History,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/art-art-history/art-art-history.pdf,
,"The Art History minor gives students an opportunity to study art in its cultural and historical contexts. As they develop visual literacy and critical thinking skills, students are prepared to conduct historical and theoretical analysis of various artistic traditions. Such skills are invaluable in careers in museums, galleries, auction houses, publishing, education, and the legal profession, among others. An Art History minor prepares students for graduate study in art history as well as professional careers in arts administration, collections management, preservation, conservation, education, and art librarianship.",https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/art-art-history/art-history-minor/,,Minor in Art History,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/art-art-history/art-history-minor/,
,"The Bachelor of Arts in Asian Studies is an interdisciplinary degree that enables students to gain comprehensive knowledge of Asian cultures, histories, and societies. Students completing the degree will possess strong analytical and critical thinking skills, as well as an understanding of the region's diverse political, economic, and social systems. The program emphasizes language acquisition and cultural immersion, preparing students for a wide range of careers in international relations, business, education, and public service. Graduates will be equipped to engage with global challenges and opportunities related to Asia and contribute meaningfully to an increasingly interconnected world.",https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/interdisciplinary-programs/area-studies-programs/asian-studies/,,Bachelor of Arts in Asian Studies,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/interdisciplinary-programs/area-studies-programs/asian-studies/,
,"The minor in Asian Studies provides students with an interdisciplinary understanding of the languages, cultures, histories, religions, economies, and political systems of Asia. The program promotes an appreciation of Asian diversity through a curriculum that draws on the expertise of faculty in anthropology, art history, history, modern languages and cultures, political science, and religion. Students pursuing a minor in Asian Studies will be exposed to a broad array of cultures, traditions, and ideas and will be prepared for a wide range of graduate studies and professional careers.",https://www.baylor.edu/asianstudies/index.php?id=86282,,Minor in Asian Studies,https://fass.nus.edu.sg/cs/asian-studies-minor/,
,,,,Bachelor of Arts in Astronomy,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,"The Bachelor of Science (B.S.) in Astronomy is designed for students who desire a stronger mathematical and physical science background than is normally part of a B.A. degree. Students in the B.S. program will have a sufficiently strong background to be accepted into graduate programs in astronomy or astrophysics. In addition to a rigorous training in astronomy, students will take a strong sequence of mathematics, physics, and computer science courses as part of their major. Baylor University offers both the Bachelor of Arts (BA) and Bachelor of Science (BS) degrees in Astronomy. Our programs provide students with a strong foundation in physics and mathematics, preparing them for graduate studies or careers in research, education, or industry. Through rigorous coursework, hands-on research opportunities, and state-of-the-art facilities, students gain a deep understanding of the universe, from planets and stars to galaxies and cosmology.",https://baylor.edu/physics/index.php?id=83021,,Bachelor of Science in Astronomy,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,"The study of astrophysics merges principles of physics with the exploration of celestial objects and phenomena. Through courses in physics, mathematics, and astronomy, students gain a comprehensive understanding of the universe, from the smallest particles to the largest galaxies. They delve into topics such as stellar evolution, cosmology, galactic dynamics, and observational astronomy. The program emphasizes critical thinking, problem-solving, and scientific inquiry, preparing students for research, graduate studies, or careers in science, technology, engineering, and mathematics (STEM) fields. This program is excellent preparation for careers as professional astronomers and astrophysicists in academia or industry. Students will gain knowledge and skills in understanding the physical mechanisms and fundamental principles that govern the Universe, scientific research methodology including computational and laboratory experience, and the ability to critically analyze and communicate scientific data and research findings.",https://admissions.web.baylor.edu/about-baylor/majors-minors/astrophysics-ba,,Bachelor of Arts in Astrophysics,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,"Baylor's Department of Physics offers a Bachelor of Science (B.S.) in Astrophysics to students interested in understanding the structure and evolution of the universe. This program combines rigorous coursework in physics with specialized courses in astrophysics, observational techniques, and theoretical models. Students will gain a deep understanding of celestial mechanics, stellar physics, galaxies, cosmology, and the tools and methods used in astrophysical research. The curriculum prepares students for graduate studies in astrophysics or related fields, as well as careers in research, education, or technology industries.",https://www.baylor.edu/physics/index.php?id=86113,,Bachelor of Science in Astrophysics,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,"The Bachelor of Science in Aviation Administration is an interdisciplinary degree intended for students who wish to pursue a career in the aviation industry. In addition to a core curriculum of 30 hours, students complete 27 hours of aviation courses, 15 hours of business courses and 9 hours of flight science courses for a total of 81 major hours. Students completing this degree will be qualified for a wide variety of aviation-related career paths including airline management, airport management, fixed base operations (FBO) management, corporate aviation, aviation real estate, aviation insurance, aircraft sales, or aviation consulting.",https://admissions.web.baylor.edu/majors-minors/aviation-administration-bs,,Bachelor of Science in Aviation Administration,https://admissions.web.baylor.edu/about-baylor/majors-minors,
"Professional Pilot, Aircraft Dispatch, Aviation Administration","The Bachelor of Science in Aviation Sciences program provides students with the foundational knowledge and skills required to pursue careers in the dynamic aviation industry. Students gain a comprehensive understanding of aviation principles, operations, safety regulations, and management. This degree prepares graduates for various roles within airlines, corporate aviation, government agencies, and other aviation-related organizations.

As an Aviation Sciences major, you’ll take courses in areas such as:

Aviation History
Aviation Weather
Air Traffic Control
Aviation Law
Aircraft Systems
Aerodynamics
Aviation Safety
Aviation Management",https://admissions.web.baylor.edu/about-baylor/majors-minors/aviation-sciences,,Bachelor of Science in Aviation Sciences,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,,,,Bachelor of Arts in Biochemistry,https://asuonline.asu.edu/online-degree-programs/undergraduate/bachelor-science-biochemistry/,
,,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/chemistry-biochemistry/biochemistry-bs/,,Bachelor of Science in Biochemistry,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/chemistry-biochemistry/biochemistry-bs/,
,"Bioinformatics is an interdisciplinary field that uses computational approaches to understand and interpret biological data. Students who pursue a Minor in Bioinformatics will gain a strong foundation in both the biological sciences and computer science, learning to analyze and visualize complex biological data sets. This minor prepares students for careers in research, industry, and healthcare, where the ability to manage and interpret large biological data is increasingly critical.",https://admissions.web.baylor.edu/degrees/bioinformatics,,Minor in Bioinformatics,https://admissions.web.baylor.edu/degrees/bioinformatics,
,"The Department of Biology offers an undergraduate program of study leading to the Bachelor of Arts (B.A.) in Biology. The curriculum for the Bachelor of Arts is a less intensive course of study than the Bachelor of Science, as it requires fewer semester hours in the major field of study. It is designed for students who desire a broad liberal arts education with a strong scientific background or for students who wish to pursue a second major in a non-science discipline, such as foreign language, pre-seminary studies, political science, or journalism. Graduates with the B.A. in biology often continue their education in graduate school, medical school, dental school, or other health-related professional schools.",https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/biology/biology-ba/,,Bachelor of Arts in Biology,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/biology/biology-ba/,
,"The Bachelor of Science (B.S.) in Biology at Baylor is designed to provide you with a broad background in all areas of biology, including microbiology, cellular and molecular biology, ecology, evolution and anatomy, and physiology. This major gives you a firm foundation in science to pursue a wide range of career paths, from medicine and dentistry to research, teaching and environmental science. It is an ideal major if you are seeking a career in the health professions and is the most common path for those pursuing advanced degrees in medicine and other health fields.",https://admissions.web.baylor.edu/about-baylor/majors-minors/biology-bs,,Bachelor of Science in Biology,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,"The minor in Business Administration is available to students who are not pursuing a major in the Hankamer School of Business and wish to develop a general understanding of business concepts. The minor consists of eighteen hours of coursework. All courses for the minor must be completed with a minimum grade of ""C"" and with a minimum 2.0 GPA in the minor. Students must also maintain an overall 2.75 GPA to remain in the minor. No more than two courses may be transferred from another institution. No course for the minor may be taken on a pass/fail basis. Students who are majoring in the Hankamer School of Business may not declare the Business Administration minor. This minor is not available to students majoring in Business Journalism.",https://catalog.baylor.edu/undergraduate/hankamer-school-business/minors/business-administration-minor/,,Minor in Business Administration,https://catalog.baylor.edu/undergraduate/hankamer-school-business/minors/business-administration-minor/,
Business Fellows,"The Business Fellows program is a highly selective honors program that provides outstanding business students with an interdisciplinary course of study, enhanced opportunities for faculty interaction, and academic experiences tailored to their professional interests and career goals. Business Fellows attracts students who are seeking a rigorous, challenging academic experience, and who plan to integrate the liberal arts into their business education. The program is specifically designed to allow students to complete a rigorous business degree, a minor in a non-business field of their choice, and the full Business Fellows core within four years. Business Fellows majors also complete the requirements for a BBA degree in Business Administration.",https://business.baylor.edu/academics/undergraduate/business-fellows/,"The Hankamer School of Business is accredited by the Association to Advance Collegiate Schools of Business (AACSB) International. AACSB accreditation is the hallmark of excellence in business education, and has been earned by less than five percent of the world's business programs.",Bachelor of Business Administration in Business Fellows,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,,https://chemistry.artsandsciences.baylor.edu/undergraduate/degree-plans,,Bachelor of Arts in Chemistry,https://chemistry.artsandsciences.baylor.edu/undergraduate/degree-plans,
,"This major is designed for students who desire a career in chemistry or a related field, or who desire preparation for graduate school or professional school (medicine, dentistry, veterinary medicine, physical therapy, law, etc.). Students in this program are expected to carry out undergraduate research and present their research at scientific meetings. This major is certified by the American Chemical Society.",https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/chemistry-biochemistry/chemistry-with-concentration-subdiscipline-bs/,Certified by the American Chemical Society.,Bachelor of Science in Chemistry,https://catalog.baylor.edu/undergraduate/college-arts-sciences/academic-departments/chemistry-biochemistry/chemistry-with-concentration-subdiscipline-bs/,
,"A minor in Chemistry provides foundational instruction in general, organic, and physical chemistry. The minor consists of 20 hours of chemistry courses that provide a solid background for students in other science disciplines, such as biology, forensic science, geology, environmental studies, or pre-health, who desire a deeper understanding of chemical principles.",https://admissions.web.baylor.edu/explore/minor/chemistry,,Minor in Chemistry,https://admissions.web.baylor.edu/about-baylor/majors-minors,
"Child Development, Family Life Education","As part of the Robbins College of Health and Human Sciences, the Bachelor of Science in Child and Family Studies prepares students for careers in community and social service agencies, hospitals, early childhood intervention programs, child advocacy programs, and government agencies. This program provides students with the academic foundation to pursue graduate studies in child and family studies, social work, counseling, public health, and other related fields. Students gain extensive experience through required practicum and internship experiences in settings such as hospitals, schools, and non-profit organizations. Students can select one of two concentrations to help focus their studies. The Child Development concentration is designed to meet the requirements of the Certified Child Life Specialist (CCLS) exam, and prepares students for careers in child life, early childhood development, and related fields. The Family Life Education concentration meets the academic requirements for provisional certification as a Certified Family Life Educator (CFLE), and prepares students for careers that help strengthen families.",https://hsd.robbins.baylor.edu/academics/child-family-studies,,Bachelor of Science in Child and Family Studies,https://hsd.robbins.baylor.edu/about-us/programs,
,"The Chinese program offers courses in language, literature, and culture. A diverse faculty provides comprehensive instruction in all areas. Our goal is to provide students with a solid foundation in the Chinese language and culture so they can excel in graduate school, careers, or further language studies. Opportunities exist for study abroad in China or Taiwan, interaction with native speakers on campus, and participation in various cultural events.

A minor in Chinese consists of 18 semester hours (6 advanced). Students may select from any courses in Chinese language, literature, or culture beyond CHI 1402. Six hours of the 18 hours must be at the 3000-4000 level. Students who begin study beyond CHI 1301 because of previous experience in the language must complete 18 semester hours of Chinese courses at their level of entrance and above. No more than 6 hours of CHI 1000 level courses may count toward the minor.",https://modern-languages.web.baylor.edu/academics/programs/chinese/majors-minors,,Minor in Chinese,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,"Our Chinese Language and Culture BA offers students the opportunity to learn Chinese language, culture, and literature in a holistic and engaging way. Students in the program develop communicative competency in Chinese, learning to speak, write, and comprehend the language at an advanced level. By learning the Chinese language and engaging with Chinese culture, students in the program gain critical intercultural competency, preparing them for a wide array of careers in a globalized world. At Baylor, we believe that learning Chinese goes beyond the classroom, offering students opportunities to study abroad, connect with community, and engage in meaningful research. Many students combine their Chinese Language and Culture major with another major or minor, such as political science, history, international studies, pre-law, or business. Upon graduation, our students pursue careers in government, business, education, or they continue their education in graduate school.",https://modern-foreign-languages.web.baylor.edu/academics/chinese-language-and-culture-ba,,Bachelor of Arts in Chinese Language and Culture,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,"The Minor in Christianity and the Arts, housed in the Department of Religion, is a 18-hour interdisciplinary program that enables students to pursue their interest in the relationship between religious faith and artistic expression. Students will engage questions regarding the history, theory, and practice of Christian art in its various forms. The minor is offered in conjunction with the Department of Art and Art History, the School of Music, and the Department of English. This Minor provides excellent preparation for graduate work in these fields, or for careers in arts management, museology, and church vocations. It can also complement any major by enabling students to reflect on the nature of creativity, the role of art in Christian life, and the importance of critical understanding for the production and reception of art.",https://www.baylor.edu/religion/index.php?id=86111,,Minor in Chistianity and Arts,https://admissions.web.baylor.edu/about-baylor/majors-minors,
Choral Music Education Specialization,"The Bachelor of Music Education (B.M.E.) is designed for students who desire a comprehensive musical background and are seeking certification to teach music in public schools. Students may select a specialization in either Choral Music Education or Instrumental Music Education. Upon graduation, students are eligible to apply for the Texas All-Level Music Certificate.",https://catalog.baylor.edu/undergraduate/school-music/bachelor-music-education/,,Bachelor of Music Education in Choral Music,https://catalog.baylor.edu/undergraduate/school-music/bachelor-music-education/,
,"This degree program is designed to develop students in the areas of worship, conducting, composition, and keyboard skills while giving them a solid foundation in music theory, history, and literature. They are prepared to assume leadership positions in local churches and para-church ministries across the country and around the world, as well as to pursue graduate studies in church music, worship studies, conducting, and composition. The program offers a solid core of academic and music courses, including electives, to provide a well-rounded education. Students are offered a wide range of performance opportunities and ensembles, including university choirs, instrumental ensembles, opera, and chamber groups. Faculty members are active performers, composers, scholars, and church musicians.",https://www.baylor.edu/admissions/index.php?id=872084,Accredited by the National Association of Schools of Music (NASM),Bachelor of Arts in Church Music,https://admissions.web.baylor.edu/about-baylor/majors-minors,
"Vocal Studies, Organ Studies, Worship Leadership Studies","Welcome to Church Music at Baylor University! The Church Music program is housed within the nationally recognized School of Music and is home to the most comprehensive degree program in church music among institutions of its kind in the United States. The Bachelor of Music in Church Music is designed to prepare students for positions of leadership in music ministries of local churches, parachurch organizations, denominational agencies, and in specialized areas of worship and arts ministry. This rigorous program provides a solid foundation in music theory, history, and performance, coupled with specialized training in church music history, theology, worship leadership, and practical ministry skills. Graduates are equipped with the musical excellence and theological understanding necessary to lead vibrant and impactful worship experiences in diverse congregational settings.",https://music.baylor.edu/church-music,,Bachelor of Music in Church Music,https://music.baylor.edu/church-music,
,"The Civic Interfaith Studies Minor is housed in the Diana R. Garland School of Social Work, and offers students the opportunity to explore religion and spirituality through an interdisciplinary lens, with a particular focus on how religious and non-religious people engage with each other for the common good. Courses in the minor focus on understanding diverse religious perspectives, developing skills for interfaith engagement, and applying interfaith principles to contemporary social issues. The minor aims to equip students with the knowledge and competencies necessary to navigate a religiously pluralistic world and contribute positively to their communities through respectful dialogue and collaborative action. This minor is open to all Baylor students who wish to deepen their understanding of interfaith relations and develop practical skills for promoting peace and social justice in a diverse society.",https://socialwork.web.baylor.edu/admissions/bachelor-social-work/minors/civic-interfaith-studies-minor,,Minor in Civic Interfaith Studies,https://socialwork.web.baylor.edu/admissions/bachelor-social-work/minors/civic-interfaith-studies-minor,
"Latin, Greek","The Bachelor of Arts in Classics (BA in Classics) provides a comprehensive introduction to the languages, literature, history, and archaeology of ancient Greece and Rome. Students develop linguistic proficiency in either Latin or Greek (or both), explore the foundational texts of Western thought and culture, and engage with the material remains of the ancient world. The program emphasizes critical thinking, analytical skills, and a deep understanding of the classical tradition's enduring influence on contemporary society.",https://artsandsciences.baylor.edu/departments/classical-cultures/academics/classics-ba,,Bachelor of Arts in Classics,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,"The Classics minor encourages students to develop a greater understanding and appreciation of the ancient Greeks and Romans. Through study of their language, literature, culture, history, art, and archaeology, students will gain valuable insight into the roots of Western civilization.
The minor requires 18 hours including:

*   Latin or Greek through the intermediate level (6 hours)
*   CLAS 2300 (3 hours)
*   CLAS 3300 (3 hours)
*   6 hours of additional CLAS courses above 1000 level",https://admissions.web.baylor.edu/academics/undergraduate-majors-minors-and-other-programs/arts-sciences/classics-minor,,Minor in Classics,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,"Baylor's Department of Communication teaches students to understand and practice effective communication in a variety of contexts through research-based and theory-driven instruction. Communication majors develop skills in oral, written, visual, and mediated communication, preparing them for a variety of careers or for graduate study. This major is offered as a Bachelor of Arts (BA) in the College of Arts & Sciences.",https://admissions.web.baylor.edu/academics/communication,,Bachelor of Arts in Communication,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,,https://communication.artsandsciences.baylor.edu/undergraduate/minors,,Minor in Communication,https://communication.artsandsciences.baylor.edu/,
,"The Bachelor of Science in Communication Sciences and Disorders is a professional degree providing the undergraduate student with knowledge in the normal processes of speech, language, and hearing; the development of those processes; and the nature of the disorders of communication. The program focuses on understanding the scientific bases of communication sciences and disorders, as well as the diagnostic and therapeutic principles for treating individuals with communication disorders. Graduates are prepared to pursue a Master of Science in Communication Sciences and Disorders. Many courses also fulfill prerequisites for graduate study in audiology. The curriculum provides a strong liberal arts background, with supporting coursework in natural sciences, social sciences, and mathematics. Students are provided opportunities for clinical observation hours and research experience.",https://csd.web.baylor.edu/academics/undergraduate-programs/bachelor-science-communication-sciences-and-disorders-bs-csd,,Bachelor of Science in Communication Sciences and Disorders,https://catalog.baylor.edu/undergraduate/robbins-college-health-human-sciences/communication-sciences-disorders/communication-sciences-disorders.pdf,
,,,,Bachelor of Arts in Communication Specialist,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,"The Bachelor of Music in Composition is designed for students who demonstrate exceptional talent and potential in musical composition. Students will develop a strong foundation in music theory, history, and aural skills, while simultaneously honing their compositional craft through individual lessons, seminars, and practical application. The curriculum emphasizes creative exploration, critical thinking, and the development of a unique artistic voice. Graduates are prepared for further study at the graduate level, careers in composition, or related fields in music. This rigorous program provides students with a broad curriculum in core musicianship, music history, and music theory, in addition to coursework in composition, orchestration, and counterpoint. Students have numerous opportunities for collaboration with student and faculty performers in a wide variety of ensembles and contexts, including the Baylor Symphony Orchestra, Wind Ensemble, A Cappella Choir, and various chamber groups. All students will participate in an annual Composition Department concert, showcasing their original works. The degree culminates in a senior recital featuring original compositions.",https://music.baylor.edu/composition,,Bachelor of Music in Composition,https://music.baylor.edu/composition,
,"A Computer Engineer is a specialist in the design, construction, and application of computing devices and systems, from microprocessors to embedded computing systems to supercomputers. Students graduating with a B.S. in Computer Engineering from Baylor will have a broad background in topics like digital system design, computer architecture, embedded systems, software engineering, and computer networking. Computer Engineering is a dynamic field, and the curriculum at Baylor is designed to be highly flexible, allowing students to focus on areas of interest by pursuing electives in areas like machine learning, cybersecurity, biomedical applications, and more.",https://www.baylor.edu/secs/index.php?id=96020,"The Electrical and Computer Engineering programs at Baylor University are accredited by the Engineering Accreditation Commission of ABET, www.abet.org.",Bachelor of Science in Computer Engineering,https://admissions.web.baylor.edu/about-baylor/majors-minors,
,"The Computer Science BA degree program provides a solid foundation in computer science through a curriculum that emphasizes liberal arts perspectives. This degree allows students to combine computer science with other interests, such as a double major in another field or preparing for professional schools in law or medicine. This curriculum also has a strong emphasis on writing and foreign language proficiency.",https://cs.baylor.edu/academics/undergraduate-degrees/computer-science-ba,,Bachelor of Arts in Computer Science,https://admissions.web.baylor.edu/about-baylor/majors-minors,
