Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
Applied Anthropology,"The Bachelor of Arts (B.A.) in Anthropology prepares students for careers in the private, public, and non-profit sectors, and for graduate studies in anthropology and related fields. Students gain an understanding of humanity in all its diversity, learning about how people live, how they organize their societies, and how they make meaning in their lives. The B.A. program provides students with practical skills in critical thinking, cross-cultural understanding, communication, and social scientific research methods. These skills are essential for addressing many of the challenges facing our increasingly interconnected and diverse world.

Anthropology is the study of humanity, in all of its diversity, in all places and at all times. Anthropologists study the origins, development, and behavior of people. They examine human societies and cultures and their development. The program focuses on three of the traditional subfields of anthropology – archaeology, cultural anthropology, and physical anthropology – providing students with an understanding of anthropology as a holistic discipline. The program offers students the opportunity to gain in-depth experience through field schools, internships, and individualized research.",https://academics.charlotte.edu/undergraduate-programs/anthropology-ba,,"Bachelor of Arts in Anthropology, Applied Anthropology Concentration",https://academics.charlotte.edu/undergraduate-programs/,
,"The minor in Anthropology offers students the opportunity to learn about human diversity in the past and present. Anthropology is a broad, holistic field comprised of four subfields: cultural anthropology, archaeology, biological anthropology, and linguistic anthropology. Students in the minor will gain a foundation in these different approaches to studying human societies and cultures while tailoring their coursework to their particular interests. An anthropological perspective provides students with a toolkit for understanding different cultures, navigating an increasingly globalized world, and critically analyzing social issues. It is an excellent complement to majors in the social sciences, humanities, or natural sciences.",https://academics.charlotte.edu/undergraduate-programs/anthropology-minor,,Minor in Anthropology,https://academics.charlotte.edu/undergraduate-programs/,
,"The Bachelor of Arts in Architecture (B.A. in Architecture) is a non-professional degree for students interested in a general education with an architectural focus, rather than professional architectural licensure. Graduates may choose to pursue a graduate degree in a field related to architecture (e.g., architectural history, urban design, landscape architecture, interior architecture, industrial design, construction management, law, business) or a graduate professional degree in architecture (M.Arch). Students complete University General Education requirements, foundation courses in architectural design, history, and technology, as well as elective courses in other departments across the University. The B.A. in Architecture program typically requires four years of full-time study.",https://soa.charlotte.edu/academics/undergraduate-programs/bachelor-arts-architecture-ba,,Bachelor of Arts in Architecture,https://academics.charlotte.edu/undergraduate-programs/,
,"The minor in architecture is open to all students at UNC Charlotte who are interested in exploring the field of architecture. It provides an introduction to the design process and the visual language of architecture and its history. The minor is suitable for students who wish to broaden their educational experience, develop their creative capabilities, and enhance their understanding of the built environment and culture. The minor in architecture offers an introduction to the discipline to students in other fields of study at UNC Charlotte. It is a structured sequence of coursework that exposes students to the fundamental skills, concepts, and approaches within the field. The minor helps students develop visual literacy, critical thinking, and design abilities relevant to a range of professions. Whether students are curious about architecture as a potential career path, wish to gain a deeper appreciation for the built environment, or simply want to cultivate their creative problem-solving skills, the minor in architecture provides a valuable complement to their primary course of study.",https://academics.charlotte.edu/undergraduate-programs/architecture-minor,,Minor in Architecture,https://academics.charlotte.edu/undergraduate-programs/,
,"A minor in Art provides students with the opportunity to pursue their interest in art outside of their major course of study. The minor requires a minimum of 18 credit hours in art courses, including foundational studies and studio electives. It offers students an opportunity to develop their understanding and skills in visual art, fostering creativity and critical thinking. The minor is a great option for students looking to complement their primary field of study with artistic expression and visual literacy.",https://academics.charlotte.edu/undergraduate-programs/art-minor,,Minor in Art,https://academics.charlotte.edu/undergraduate-programs/,
3D Interdisciplinary Studies Concentration,"The Bachelor of Fine Arts (B.F.A.) is a professional studio degree designed for students who intend to pursue graduate study in the visual arts, or who wish to work as professional artists. The B.F.A. requires the demonstration of advanced studio practice and the completion of a Senior Project during the final year of study. Areas of Concentration within the B.F.A. program include: Art Education, Art History, Crafts, Digital Media, Drawing, Painting, Photography, Printmaking, and 3D Interdisciplinary Studies.",https://arts.charlotte.edu/academics/department-art-and-art-history/undergraduate-programs/bachelor-fine-arts,,"Bachelor of Fine Arts in Art, 3D Interdisciplinary Studies Concentration",https://academics.charlotte.edu/undergraduate-programs/,
,,,,"Bachelor of Arts in Art, Art History Concentration",https://academics.charlotte.edu/undergraduate-programs/,
Ceramics,"The Bachelor of Fine Arts (B.F.A.) in Art is a professional degree in studio art or art education. The program enables students to develop their creative and intellectual abilities as artists, designers, educators, or scholars. Students choose a concentration in one of ten areas. The B.F.A. in Art provides a professional degree option for students who wish to pursue a career in the visual arts. The B.F.A. requires 81 credit hours in the major compared to 54 for the B.A. in Art. The additional 27 hours provide students with a depth of study and studio experiences rarely found in undergraduate programs. The studio art concentrations are Ceramics, Digital Art, Fibers, Illustration, Painting, Photography, Print Media, and Sculpture. The B.F.A. in Art with a concentration in Art Education (K-12) prepares students for initial licensure as art teachers in North Carolina public schools. The B.F.A. in Art History provides a more intensive study of the history of art. All B.F.A. students are required to complete a capstone experience, which includes a professional exhibition (studio art concentrations) or a senior thesis/portfolio (Art History and Art Education concentrations).",https://academics.charlotte.edu/undergraduate-programs/art-bachelor-fine-arts,The College of Arts + Architecture is an accredited institutional member of the National Association of Schools of Art and Design (NASAD).,"Bachelor of Fine Arts in Art, Ceramics Concentration",https://academics.charlotte.edu/undergraduate-programs/,
Digital Media Concentration,"The Bachelor of Fine Arts (BFA) degree is a professional degree providing in-depth study in a chosen concentration. The program demands high academic achievement and exceptional creative and productive abilities. Students pursuing the BFA degree are preparing for careers as practicing professional artists, for graduate study, and for a variety of occupations that require advanced creative and critical thinking skills. They develop a thorough understanding of their discipline by focusing on conceptual, formal, and technical development. Students are encouraged to develop a personal aesthetic in their studio work and to engage in critical discourse about art and culture. Upon completion of the BFA, students will have a substantial portfolio of original works of art developed from their concentration.",https://catalog.charlotte.edu/preview_program.php?catoid=38&poid=9261,,"Bachelor of Fine Arts in Art, Digital Media Concentration",https://academics.charlotte.edu/undergraduate-programs/,
Fibers,"The Fibers concentration develops studio skills in textile processes that include weaving, surface design, dyeing, papermaking, stitching, and fiber sculpture. Students learn to think critically and conceptually through studio assignments, historical research, and professional practices in a contemporary art context. Students are encouraged to develop an individual and professional voice, grounded in the investigation of historical and contemporary applications of art in fiber.",https://academics.charlotte.edu/programs/art-bachelor-fine-arts-bfa,,"Bachelor of Fine Arts in Art, Fibers Concentration",https://academics.charlotte.edu/undergraduate-programs/,
Graphic Design,"The Bachelor of Fine Arts (B.F.A.) in Art is a professional degree program for students seeking careers as practicing artists and designers, or pursuing further study in graduate school. The B.F.A. is a highly competitive and selective program within the Department of Art and Art History, requiring significant academic achievement for admission. It emphasizes advanced studio experience in one of 11 concentrations.",https://catalog.charlotte.edu/preview_program.php?catoid=38&poid=9261,,"Bachelor of Fine Arts in Art, Graphic Design Concentration",https://academics.charlotte.edu/undergraduate-programs/,
Illustration Concentration,"The Bachelor of Fine Arts (B.F.A.) in Art offers concentrations in Ceramics, Digital Art, Fibers, Illustration, Painting, Photography, Print Media, and Sculpture. The B.F.A. program is a pre-professional degree for students preparing for graduate study in art or seeking careers as professional artists, designers, or illustrators.",https://academics.charlotte.edu/undergraduate-programs/art-bfa,,"Bachelor of Fine Arts in Art, Illustration Concentration",https://academics.charlotte.edu/undergraduate-programs/,
Painting Concentration,"The Bachelor of Fine Arts (B.F.A.) in Art program with a concentration in Painting is a professional degree providing in-depth study in studio art. This program prepares students for a career as a practicing artist or for further study at the graduate level. Students will develop a professional portfolio and hone their skills in various painting techniques, color theory, composition, and conceptual development. The curriculum emphasizes critical thinking, historical context, and contemporary art practices within the discipline of painting. Through rigorous studio work, critiques, and exhibitions, students will cultivate their individual artistic voice and prepare for entry into the professional art world.",https://www.charlotte.edu/academics/programs/art-bfa-painting-concentration,,"Bachelor of Fine Arts in Art, Painting Concentration",https://academics.charlotte.edu/undergraduate-programs/,
Photography,"The Bachelor of Fine Arts (BFA) degree is a professional degree in studio art that leads to a variety of careers in the visual arts, including studio practice, art education, and arts administration. Students may concentrate in one of the following areas: Art Education, Ceramics, Digital Arts, Drawing, Fibers, Graphic Design, Illustration, Painting, Photography, Printmaking, Sculpture.",https://academics.charlotte.edu/undergraduate-programs/art-bfa,Accredited institutional member of the National Association of Schools of Art and Design (NASAD),"Bachelor of Fine Arts in Art, Photography Concentration",https://academics.charlotte.edu/undergraduate-programs/,
Print Media,"The Print Media Area provides students with an understanding of traditional printmaking processes, digital applications and the history of print media as a creative outlet. Our facilities include intaglio, lithography, relief, serigraphy and darkroom photography. We are committed to exposing students to the expansive possibilities of print media, including the mixing of both traditional and digital processes. Printmaking encourages students to develop a strong image-making aesthetic, conceptual clarity, and critical thinking skills across a variety of media.",https://art.charlotte.edu/academics/undergraduate-programs/bfa-art/print-media,The Department of Art & Art History at the University of North Carolina at Charlotte is an accredited institutional member of the National Association of Schools of Art and Design (NASAD).,"Bachelor of Fine Arts in Art, Print Media Concentration",https://academics.charlotte.edu/undergraduate-programs/,
Sculpture,The Bachelor of Fine Arts (BFA) degree in Art is a professional degree that prepares students for careers as practicing artists and designers. Students must apply for admission to the BFA program during their sophomore year and are accepted into one of the nine concentrations in their junior year. The BFA requires 120 credit hours and culminates in a professional exhibition or portfolio review. The BFA Art History concentration prepares students for graduate study in art history or related fields.,https://academics.charlotte.edu/programs/bachelor-fine-arts,The Department of Art & Art History is an accredited member of the National Association of Schools of Art and Design (NASAD).,"Bachelor of Fine Arts in Art, Sculpture Concentration",https://academics.charlotte.edu/undergraduate-programs/,
,,https://catalogs.charlotte.edu/preview_program.php?catoid=37&poid=9404&returnto=6314,,Minor in Art History,https://academics.charlotte.edu/undergraduate-programs/,
,"The Minor in Asian Studies is an interdisciplinary program designed to give students a comprehensive background in the languages, cultures, histories, and religions of Asia. The minor is flexible, allowing students to tailor the program to their individual interests by selecting courses from a variety of departments and colleges. The Asian Studies minor allows students to pursue their interests in Asian cultures while completing their major in another field. The Minor in Asian Studies complements a variety of majors, including History, Political Science, International Studies, Religious Studies, Languages, Communication, and Business, among others. Students who earn a Minor in Asian Studies will gain valuable knowledge and understanding of Asian cultures, which can be beneficial for careers in government, business, education, journalism, and non-profit organizations, as well as for further graduate study.",https://history.charlotte.edu/academic-programs/minor-asian-studies,,Minor in Asian Studies,https://academics.charlotte.edu/undergraduate-programs/,
,"A minor in Astronomy at UNC Charlotte provides students with a foundational understanding of the universe, covering topics from the solar system to distant galaxies and cosmology. Students will explore celestial mechanics, astrophysics, and observational astronomy through a combination of coursework and hands-on experiences. This minor complements a wide range of majors, including Physics, Engineering, Computer Science, and Education, enhancing career prospects in fields requiring analytical skills and a scientific mindset. The program aims to foster critical thinking and problem-solving abilities within the context of astronomical phenomena. Graduates will be prepared to contribute to scientific research, engage in science communication, or pursue further studies in astronomy and related sciences.",https://academics.charlotte.edu/undergraduate-programs/astronomy-minor,,Minor in Astronomy,https://academics.charlotte.edu/undergraduate-programs/,
,"The Bachelor of Science in Biology provides students with a broad and rigorous foundation in the biological sciences. Through a combination of coursework, laboratory experiences, and research opportunities, students develop critical thinking skills, scientific literacy, and a deep understanding of biological principles. The curriculum is designed to prepare students for diverse career paths in research, healthcare, biotechnology, environmental science, and education, as well as for advanced studies in graduate or professional programs.",https://catalog.charlotte.edu/preview_program.php?catoid=36&poid=9261&returnto=3847,,Bachelor of Science in Biology,https://academics.charlotte.edu/undergraduate-programs/,
,"The Department of Biological Sciences offers a minor in Biology to students who are not majoring in Biology. The minor requires a minimum of 18 credit hours and provides an overview of the field and its core concepts. This minor is designed for students who wish to gain a basic understanding of biology without committing to a full major. It is a good complement for majors in fields such as Public Health, Psychology, Sociology, and other related disciplines, as biological principles are increasingly important across a wide range of fields.",https://academics.charlotte.edu/undergraduate-programs/biology-minor,,Minor in Biology,https://academics.charlotte.edu/undergraduate-programs/,
,"The minor in Biotechnology offers students the opportunity to learn about the theory and application of modern biotechnology. The minor is offered to students from any major, but is most easily acquired by students majoring in the life or physical sciences and engineering. The minor provides foundational knowledge and hands-on skills to prepare students for careers in biotechnology or further study in advanced degree programs.",https://academics.charlotte.edu/undergraduate-programs/biotechnology-minor,,Minor in Biotechnology,https://academics.charlotte.edu/undergraduate-programs/,
,"This minor is a general business minor for students in non-business majors. It provides an overview of various aspects of business for students who may interact with business organizations in their future careers. Students completing the minor will also be prepared to pursue graduate study in business. Admission and Completion Requirements: * A minimum of 2.0 institutional GPA and 2.0 major GPA * A minimum of C in all courses applied to the minor (excludes transfer credit) * At least 9 hours of coursework must be taken at UNC Charlotte * At least 6 hours of upper-level coursework must be taken at UNC Charlotte * Students must complete 18 credit hours, as outlined in the catalog, with a grade of C or better in each course. * Only courses with the prefix ACC, BANA, FINN, LBST, MGMT, MKTG, REAL, and SCMG are acceptable to the Belk College of Business. * Please consult the department for additional information.",https://academics.charlotte.edu/program/business-administration-minor,,Minor in Business Administration,https://academics.charlotte.edu/program-type/minor/page/5/,
Business Analytics,"The Business Analytics concentration provides students with the knowledge and skills necessary to apply data-driven approaches to solve business problems. Students learn how to collect, analyze, and interpret large datasets, as well as how to communicate their findings effectively to stakeholders. The curriculum emphasizes both technical skills (e.g., statistical modeling, data mining, visualization) and business acumen, preparing graduates for roles in various industries where data plays a crucial role in decision-making.",https://ninercentral.charlotte.edu/academics/programs-study/business-administration-bachelor-science-business-administration,Accredited by AACSB International,"Bachelor of Science in Business Administration, Business Analytics Concentration",https://academics.charlotte.edu/undergraduate-programs/,
,"The Bachelor of Science in Chemistry (B.S. in Chemistry) provides a strong foundation in all areas of chemistry and prepares students for a wide variety of career options and advanced study. The program provides a flexible curriculum, with opportunities to specialize in a variety of sub-disciplines (biochemistry, environmental chemistry, forensic chemistry, materials chemistry, nanoscale chemistry, pre-health professions, professional chemistry, or chemistry education) or to obtain a broad background in chemistry. Our graduates are well-prepared for entry into graduate school (M.S. or Ph.D.), professional school (medical, dental, pharmacy, optometry, or veterinary), high school teaching (science licensure), or employment in industry or government.",https://academics.charlotte.edu/undergraduate-programs/chemistry-bs,,Bachelor of Science in Chemistry,https://academics.charlotte.edu/undergraduate-programs/,
,"The minor in Chemistry is available to students who desire to broaden their knowledge in Chemistry. The Minor provides students with fundamental knowledge in the principal areas of Chemistry: Analytical, Biochemistry, Inorganic, Organic, and Physical. Students who take the Minor in Chemistry will obtain hands-on training with modern laboratory instrumentation. The Minor in Chemistry will also help students develop quantitative skills, critical thinking, problem-solving skills, and written and oral communication skills.",https://academics.charlotte.edu/undergraduate-programs/chemistry-minor,,Minor in Chemistry,https://academics.charlotte.edu/undergraduate-programs/,
,"The Chinese minor is offered through the Department of Languages and Culture Studies. It is open to all students, regardless of major. Students pursuing a Chinese minor are encouraged to participate in a study abroad program in China. The University offers a variety of study abroad programs, including summer, semester, and year-long programs. Students may also consult the Department of Languages and Culture Studies regarding transfer credit from other study abroad programs. All requests for transfer credit must be approved in advance by the Department of Languages and Culture Studies. Charlotte is the second largest banking center in the United States and home to a growing number of international businesses. With China’s increasing economic and political importance in the world, the knowledge of Chinese language and culture is in high demand in the American workplace and marketplace. The Chinese minor provides students with a competitive edge in seeking careers in business, communication, engineering, government, health and human services, and other fields that engage globally with the Chinese-speaking world. In addition, the Chinese minor helps prepare students for graduate studies related to Chinese language, literature, and culture.",https://academics.charlotte.edu/undergraduate-programs/chinese-minor,,Minor in Chinese,https://academics.charlotte.edu/undergraduate-programs/,
,"Civil engineering is a professional engineering discipline that deals with the design, construction, and maintenance of the physical and naturally built environment, including works like roads, bridges, canals, dams, and buildings. Civil engineering is the oldest engineering discipline after military engineering, and it was defined to distinguish non-military engineering from military engineering. It is traditionally broken into several sub-disciplines including environmental engineering, geotechnical engineering, structural engineering, transportation engineering, municipal or urban engineering, water resources engineering, materials engineering, coastal engineering, surveying, and construction engineering. Civil engineers design, construct, and maintain infrastructure projects and systems in the public and private sectors, including roads, bridges, canals, dams, airports, sewerage systems, pipelines, structural components of buildings, and railways.",https://academics.charlotte.edu/undergraduate-programs/civil-engineering-bsce,"The Civil Engineering undergraduate program is accredited by the Engineering Accreditation Commission of ABET, http://www.abet.org.",Bachelor of Science in Civil Engineering,https://academics.charlotte.edu/undergraduate-programs/,
,"The minor in Civil Engineering is designed for students seeking to broaden their knowledge in the field of Civil Engineering or complement their undergraduate major. The minor allows students to take courses in several Civil Engineering sub-disciplines including construction, environmental, geotechnical, structural, transportation, and water resources engineering. Students will gain knowledge of the principles of planning, design, construction, and maintenance of the built and natural environments.",https://academics.charlotte.edu/undergraduate-programs/civil-engineering-minor,,Minor in Civil Engineering,https://academics.charlotte.edu/undergraduate-programs/,
,"The Minor in Classical Studies will provide students with the opportunity to study the languages, literature, history, and culture of ancient Greece and Rome. Students will select courses from a range of offerings in Classical Greek, Latin, ancient history, archaeology, classical mythology, and related fields. The minor encourages students to gain an understanding of the impact of the Greco-Roman world on the arts, sciences, and Western thought. A minor in Classical Studies complements a wide variety of majors, including Anthropology, Art History, English, History, International Studies, Philosophy, Political Science, Religious Studies, and Modern Languages.",https://academics.charlotte.edu/program/classical-studies-minor,,Minor in Classical Studies,https://academics.charlotte.edu/undergraduate-programs/,
,"A minor in Communication Studies requires a minimum of 18 credit hours and offers students the opportunity to learn how to analyze communication situations, develop effective strategies, and apply those strategies in a variety of contexts.",https://communications.charlotte.edu/academics/undergraduate-programs/minor-communication-studies,,Minor in Communication Studies,https://academics.charlotte.edu/undergraduate-programs/,
Health Communication Concentration,"A Bachelor of Arts degree in Communication Studies provides an understanding of how communication functions in various social, cultural, and professional contexts. Students learn to think critically about human communication processes and their effects, develop skills to become more effective communicators, and apply communication theories to analyze and solve problems. This degree prepares students to enter a variety of professional fields or to pursue graduate studies in Communication or related disciplines. Students earning a B.A. in Communication Studies choose from two concentrations: Health Communication or Public Relations. All Communication Studies students take a set of core courses and then additional coursework that applies to their chosen concentration. The Health Communication Concentration focuses on the study of human communication in health and illness contexts. The courses provide students with an understanding of: Effective health messaging across diverse populations, Provider-patient communication, Health campaigns and interventions, Cultural influences on health communication, Media portrayals of health.",https://communication.charlotte.edu/academics/undergraduate/ba-communication-studies,,"Bachelor of Arts in Communication Studies, Health Communication Concentration",https://academics.charlotte.edu/undergraduate-programs/,
Mass Media Concentration,"Communication Studies is a dynamic and thriving discipline that focuses on how people create, transmit, interpret, and are influenced by messages. Communication Studies draws from both the humanities and social sciences and offers students skills in critical thinking, research, problem solving, oral and written communication, leadership, and intercultural competence. Communication Studies majors find careers in business, government, law, education, health, public relations, human resources, non-profits, mass media, and more. Our graduates are in demand and prepared to make a difference in their communities and professions. They also pursue graduate study in a range of fields, including communication, law, business, and health. The Mass Media Concentration is for students who want to develop skills in critical analysis, research, ethics, and practices in advertising, journalism, public relations, and other related mass media industries. Students prepare for a wide range of careers in mass media, public relations, human resources, business, government, and related fields. This concentration also provides excellent preparation for graduate study in communication, law, and other related fields.",https://comm.charlotte.edu/academics/undergraduate/communication-studies-ba,,"Bachelor of Arts in Communication Studies, Mass Media Concentration",https://academics.charlotte.edu/undergraduate-programs/,
Organizational Communication Concentration,"The Bachelor of Arts (B.A.) in Communication Studies prepares students for careers in fields such as business, education, government, and law. Communication Studies focuses on human interaction and the symbolic processes that create meaning in social, cultural, and political contexts. Students develop skills in critical thinking, research, problem-solving, and oral and written communication. The Communication Studies major offers three concentrations: Health Communication, Organizational Communication, and Public Advocacy. The Organizational Communication concentration focuses on communication within and between organizations. Students explore topics such as leadership, team building, conflict management, organizational culture, and strategic communication. This concentration prepares students for careers in human resources, public relations, internal communication, and management.",https://academics.charlotte.edu/undergraduate-programs/communication-studies-ba,,"Bachelor of Arts in Communication Studies, Organizational Communication Concentration",https://academics.charlotte.edu/undergraduate-programs/,
Public Advocacy Concentration,"The Public Advocacy concentration focuses on the study of communication within various contexts related to social and political issues, public policy, and justice. This concentration provides students with the theoretical and practical tools to analyze, craft, and deliver persuasive messages, engage in public debate, and advocate for causes and communities. Students learn about argumentation, rhetoric, campaign strategies, and ethical considerations in public discourse. This concentration prepares students for careers in law, government, non-profit organizations, political campaigns, public relations, and community organizing.",https://communication.charlotte.edu/academics/undergraduate-programs/bachelor-arts-communication-studies,,"Bachelor of Arts in Communication Studies, Public Advocacy Concentration",https://academics.charlotte.edu/undergraduate-programs/,
