QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Allied Health and Nursing,,4.0,3.0,,Fall,,,18950.4,,526.4,,,,2 years,18950.4,Master of Science in Advanced Dental Therapy,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Humanities and Social Sciences,,4.0,3.0,,Fall,,February 1,15469.5,,515.65,10000,,"Graduate Assistantships, Research Grants",2 years,15469.5,Master of Science in Anthropology,https://www.mnsu.edu/academic-catalog/graduate/applied-anthropology-ms/
,College of Allied Health and Nursing,,4.0,3.0,,Summer,,,30985.2,,543.6,,,"Graduate Assistantships, Foundation Scholarships, Departmental Scholarships",2 years (22 months),30985.2,Master of Science in Athletic Training,https://www.mnsu.edu/find-a-program/graduate-programs/
,"College of Education, Engineering and Technology",,4.0,3.0,,"Fall, Spring, Summer",,,20455.5,,681.85,,,"Merit-based, Need-based",Four to five semesters,"$20,455.5 - $23,182.9 (Resident, based on 30-34 credits including fees)",Master of Science in Aviation,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Allied Health and Nursing,,4.0,3.0,,Fall,,,21126.0,,528.15,,,Graduate Assistantships,2 academic years,,Master of Science in College Student Affairs,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Humanities and Social Sciences,,4.0,3.0,,"Fall, Spring, Summer",,"February 1, 2026",16753.6,,523.55,10000,,Graduate Assistantships,2 years,16753.6,Master of Science in Communication and Media,https://hss.mnsu.edu/about/departments/department-of-communications-and-media/communication-and-media-graduate-programs/
,College of Humanities and Social Sciences,,4.0,3.0,30 students enrolled out of 147 applicants for Fall 2023,Fall,Mid-July,January 15,26379.75,,517.25,,,"Merit-based, Need-based",2 Years,26379.75,Master of Science in Communication Sciences and Disorders,https://apps.asha.org/eweb/ashadynamicpage.aspx?efk=d46e010f-472c-407b-b5c9-8702b067f904&efp=160&site=ashacms&webcode=edfinddetail
,"College of Science, Engineering and Technology",,4.0,3.0,,"Fall, Spring",,,,,642.43,,,"Merit-based, Need-based",,,Master of Science in Computer Engineering,https://www.mnsu.edu/find-a-program/graduate-programs/
,"College of Science, Engineering & Technology",,4.0,3.0,,"Fall, Spring",,,20850.0,,695,"Up to $12,000",,"Merit-based, Research-based, Assistantships",,20850,Master of Science in Computer Science,https://catalogs.northwestern.edu/tgs/computer-science/computer-science-ms/
,"College of Science, Engineering, and Technology",,4.0,3.0,,"Fall, Spring",,,1716.9,,577.88,,,"Graduate Assistantships, Scholarships",30-34 credits,15619.5,Master of Science in Computer Science and Information Technology,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,"Fall, Spring",,,,,520.25,,,Graduate Assistantships,two and a half to three years,31215,Master of Science in Counseling and Student Personnel,https://ed.mnsu.edu/academic-programs/counseling-student-personnel/master-of-science-in-counseling-and-student-personnel/about/
,College of Social & Behavioral Sciences,,4.0,3.0,,Fall,,,19011.2,,594.1,,,Merit-based,2 years,19011.2,Master of Science in Criminal Justice,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,"Fall, Spring",,July 15,17827.9,,524.35,,,"Departmental, Merit-based",2 years,17827.9,Master of Science in Educational Administration,https://www.mnsu.edu/programs/educational-leadership/educational-leadership-ms/
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,19216.12,,519.85,,,"Merit-based, Need-based",,19216.12,Master of Science in Educational Leadership,https://www.mnsu.edu/programs/educational-leadership/educational-leadership-ms/
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,16054.5,,535.15,,,Merit-based,,16054.5,Master of Science in Educational Technology,https://www.mnsu.edu/find-a-program/graduate-programs/
,"College of Science, Engineering & Technology",,4.0,3.0,,"Fall, Spring",,,24355.5,,811.85,"$10,000+ stipend and tuition waiver",,"Graduate Assistantships, Merit-based Scholarships",1.5 - 2 years,24355.5,Master of Science in Electrical Engineering,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,2.0,4.0,3.0,,"Fall, Spring, Summer",,,18111.8,,532.7,,,"Graduate Assistantships, various named scholarships",34 credits,18111.8,Master of Science in Elementary Education,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,19351.1,,524.35,,,"Merit-based, Need-based",Two years or less,19351.1,Master of Science in Elementary Teaching,https://www.mnsu.edu/find-a-program/graduate-programs/
,"College of Science, Engineering and Technology",,4.0,3.0,,"Fall, Spring, Summer",,,17053.5,,568.45,"Minimum stipend of $10,000 for a full-time nine-month graduate assistantship appointment.",,"Graduate Assistantships, University-Wide Scholarships, College/Departmental Scholarships",,17053.5,Master of Science in Engineering,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Humanities and Social Sciences,,4.0,3.0,,Fall,,April 15,17674.9,,519.85,"Departmental scholarships of $1,500 and $2,000 are available.",,"Graduate Assistantships, Merit-based scholarships",2 years,17674.9,Master of Science in English,https://www.mnsu.edu/programs/english/literature-ma/
,College of Arts and Humanities,,4.0,3.0,,"Fall, Spring",,March 1 for Fall admission; October 1 for Spring admission,16926.4,,528.95,"Full-time graduate assistants receive a stipend of $5,000 per semester.",Full-time graduate assistants receive a tuition waiver of up to 9 graduate credits per semester.,Graduate Assistantships,32 credits,16926.4,Master of Science in English Language Studies,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Humanities and Social Sciences,,4.0,3.0,,"Fall, Spring, Summer",,,16941.3,,564.71,,,Graduate Assistantships,,16941.3,Master of Science in Ethnic and Multi-Cultural Studies,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Humanities and Social Sciences,,4.0,3.0,,"Fall, Spring",,July 15,15367.5,,512.25,,,Graduate Assistantships,2 years,15367.5,Master of Science in Ethnic Studies,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Allied Health and Nursing,,4.0,3.0,,Fall,,,1641.18,,520.15,10000,,"Graduate Assistantships, Merit-based Scholarships",2 years,17685.1,Master of Science in Exercise Physiology,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Allied Health and Nursing,,4.0,3.0,,"Fall, Spring, Summer",,,16676.8,,521.15,"Up to $4,000",,"Graduate Assistantships, Merit-based, Research-based",2 years,16676.8,Master of Science in Exercise Science,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Humanities and Social Sciences,,4.0,3.0,,"Fall, Spring, Summer",,,1889.4,,589.88,,,Graduate Assistantships,2 years,15807,Master of Science in Gender and Women's Studies,https://mankato.mnsu.edu/academics/academic-catalog/all-active-catalogs/2024-2025-academic-catalog/graduate/gender-and-womens-studies-ms/
,College of Social and Behavioral Sciences,,4.0,3.0,,"Fall, Spring","Applications are accepted up to one year in advance of the semester for which you are applying. For Fall 2026, this would be approximately August 2025.","March 1, 2026",15607.5,,520.25,,,Graduate assistantships,,15607.5,Master of Science in Geography,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Social and Behavioral Sciences,0.0,4.0,3.0,,"Fall, Spring",,,17055.6,10000.0,520.25,10000,,Graduate Assistantships,2 years,15607.5,Master of Science in History,https://www.mnsu.edu/find-a-program/graduate-programs/
,"College of Science, Engineering and Technology",,4.0,3.0,,"Fall, Spring",,,16066.5,,535.55,"up to $10,000 per academic year",,Graduate Assistantships,2 years,16066.5,Master of Science in Information Technology,https://www.mnsu.edu/find-a-program/graduate-programs/
,"College of Science, Engineering and Technology",,4.0,3.0,,"Fall, Spring, Summer",,,16635.2,,519.85,,,,32 credits,16635.2,Master of Science in Manufacturing Engineering Technology,https://www.mnsu.edu/find-a-program/graduate-programs/
,"College of Science, Engineering and Technology",,4.0,3.0,,"Fall, Spring",,,16804.5,,560.15,10000,,Graduate Assistantships,,16804.5,Master of Science in Math and Stats,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,Fall,,"January 30, 2026",,,531.95,,,"Merit-based, Need-based",3 years (full-time),31917,Master of Science in Mental Health Counseling,https://www.tc.columbia.edu/counseling-and-clinical-psychology/counseling/degrees--requirements/psychological-counseling-mental-health-counseling-edm/
,College of Allied Health and Nursing,,4.0,3.0,,"Fall, Spring",,"July 15, 2026",,,517.25,,,"Merit-based, Major-specific",,,"Master of Science in Parks, Recreation and Leisure Studies",https://www.mnsu.edu/programs/recreation-and-parks-leadership-studies/
,College of Education,,4.0,3.0,,"Fall, Spring",,,15832.5,,527.75,,,"Merit-based, Need-based, Program-specific",as little as four semesters,15832.5,Master of Science in Reading,https://ed.mnsu.edu/academic-programs/reading/masters-of-science-in-reading/
,College of Education,2.0,4.0,3.0,,"Fall, Spring, Summer",,,18106.7,,532.55,,,"Merit-based, Need-based, Major-specific, Leadership, Community service",2 years,18106.7,Master of Science in Special Education,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,"Fall, Spring",,,17797.3,,523.45,,,"Merit-based, Need-based",As little as two years,17797.3,Master of Science in Special Education and Teaching,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Arts and Humanities,2.0,4.0,3.0,,"Fall, Spring",,June 15,,,525.65,,,Graduate Assistantships,2 years (full-time),,Master of Science in Technical Communication,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,"Fall, Spring",,,30726.8,,590.9,500-1000,,"Merit-based, Need-based",4 semesters,30726.8,Master of Science in Teaching: Elementary Education,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,"Fall, Spring",,,17742.9,,521.85,,,"Need-based, Merit-based",3-4 semesters for full-time students,17742.9,Master of Science in Teaching: K-12 and Secondary Programs,https://ed.mnsu.edu/academic-programs/K12-secondary-programs/
,College of Education,,4.0,3.0,,"Fall, Spring",,,18941.4,,557.1,,,"Merit-based, Need-based",,18941.4,Master of Science in Teaching: Special Education,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Allied Health and Nursing,,4.0,3.0,,Fall,,,37800.0,,630,"Awards typically range from $500 to $1,500",,Departmental scholarships,"Two years (full-time), three years (part-time) or four years (part-time)",37800,Master of Social Work (MSW),https://www.mnsu.edu/find-a-program/graduate-programs/
,"College of Science, Engineering and Technology",,4.0,3.0,,Fall,,"March 1, 2026",17194.5,,520.1,,,"Merit-based, Graduate Assistantships",2 years,17194.5,Professional Science Master's in Computer Science and Information Technology,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,Summer,,,18025.1,,530.15,,,"Merit-based, Need-based",As little as two years,18025.1,Specialist in Educational Leadership,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,Fall,,,28895.4,,535.1,,,Merit-based,3 years,28895.4,Doctor of Education in Educational Leadership,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,Fall,,"February 1, 2026",41172.0,,686.2,,,"Merit-based, Need-based",3 years,41172,Doctorate in Educational Administration,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Allied Health and Nursing,,4.0,3.0,,Fall,,,,,854.75,,,"Merit-based, Need-based",2-4 years depending on entry path (Post-BSN or Post-MSN),,"Doctorate in Nursing Science, Education, and Practice",https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.5,,Fall,,"January 15, 2026",39300.0,,655,,,"Merit-based, Need-based, Program-specific",,39300,Doctorate in School Counseling and Guidance Services,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Social and Behavioral Sciences,,4.0,3.0,20.75%,Fall,,December 1,59896.65,,644.05,5000,,Graduate Assistantships,4 years,59896.65,Doctorate in School Psychology,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Allied Health and Nursing,,4.0,2.75,,Fall,,,6258.6,,521.55,,,Merit-based,12 graduate credits,6258.6,Certificate in Applied Health Science,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,6418.2,,534.85,,,"Merit-based, Need-based",12 credits,6418.2,Certificate in Educational Technology,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,9361.8,,520.10 (Resident/Reciprocity),,,"Merit-based, Need-based",18 credits,9361.8,Graduate Certificate in Accounting,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Allied Health and Nursing,,4.0,3.0,,Fall,,August 1,6323.4,,526.95,,,"Merit-based, Need-based, Research-based",Two semesters,6323.4,Graduate Certificate in Aging Studies,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Humanities & Social Sciences,,4.0,3.0,,"Fall, Spring, Summer",,,6238.2,,519.85,,,Graduate Assistantships,,6238.2,Graduate Certificate in Communication and Media,https://hss.mnsu.edu/academic-programs/communication-media/communication-and-media-graduate-programs/
,"College of Science, Engineering and Technology",,4.0,2.75,,"Fall, Spring",,,9504.9,,528.05,,,Merit-based,18 credit hours,9504.9,Graduate Certificate in Computer Science and Information Technology,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Allied Health and Nursing,,4.0,3.0,,"Fall, Spring, Summer",,,6792.84,,566.07,,,"Merit-based, Need-based",,6792.84,Graduate Certificate in Counseling and Student Personnel,https://www.mnsu.edu/programs/counseling-and-student-personnel/college-student-affairs-gc/
,College of Social and Behavioral Sciences,,4.0,2.75,,"Fall, Spring",,,7831.92,,652.66,,,"Assistantships, Merit-based, Research Grants",12 credits,7831.92,Graduate Certificate in Criminal Justice,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,Summer,,,9407.7,,522.65,,,,2 years,9407.7,Graduate Certificate in Educational Leadership,https://www.mnsu.edu/programs/educational-leadership/racially-conscious-school-and-systems-leadership-gc/
,,,4.0,,,,,,,,537.1,,,"Merit-based, Talent-based",,,Graduate Certificate in English,https://english.as.virginia.edu/applicants
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,9703.8,,539.1,,,"Merit-based, Need-based",2-3 semesters,9703.8,Graduate Certificate in Teaching English to Speakers of Other Languages,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,Fall,September 1,February 15 (Priority),13003.75,,520.15,,,"Merit-based, Need-based, Field of study-specific",1-2 years,13003.75,Graduate Certificate in Teaching: K-12 and Secondary Programs,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,9749.7,,541.65,,,"Merit-based, Need-based",18 credit hours,9749.7,Graduate Certificate in Teaching: Reading,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,9726.3,,540.35,,,"Merit-based, Need-based",,9726.3,Graduate Certificate in Teaching: Special Education,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Humanities and Social Sciences,,4.0,3.0,,Rolling Admissions,,,6238.2,,519.85,,,Merit-based,12 credits,6238.2,Graduate Certificate in Technical Communication,https://www.mnsu.edu/find-a-program/graduate-programs/
,College of Humanities and Social Sciences,,4.0,3.0,,"Fall, Spring, Summer",,August 1,6208.2,,517.35,,,"Graduate Assistantships, Fellowships, Scholarships",,6208.2,Postgraduate Certificate in Aging Studies,https://www.mnsu.edu/find-a-program/graduate-programs/
