QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
1201-1400,School of Speech-Language Pathology and Audiology,,4.0,3.0,,Fall,,January 15,"An estimated $27,713 per year for a full-time resident student, which includes per-credit tuition and mandatory program fees.",,"$690.42 (Resident), $1,041.02 (Non-Resident). An additional $3,500 Career Advantage Au.D. Grad Program Fee is assessed per term.",,,"Graduate assistantships, tuition scholarships, and research grants",4 years,"An estimated $27,713 per year for a full-time resident student, which includes per-credit tuition and mandatory program fees.",Doctor of Audiology (Au.D.),https://www.uakron.edu/academics_majors/graduate_programs/
,Buchtel College of Arts and Sciences,,4.0,3.0,,"Fall, Spring",,,"$13,636/year (in-state), $21,488/year (out-of-state)",,"$496.06 (in-state), $817.00 (out-of-state)",,,"Graduate Assistantships (Teaching and Research), Fellowships",2 years,"$13,636/year (in-state), $21,488/year (out-of-state)",Master of Science in Biology,https://bulletin.uakron.edu/graduate/colleges-programs/arts-sciences/biology/biology-ms/
,College of Business,,4.0,3.0,,"Fall, Spring, and Summer",,,20441.4,,"$681.38 (in-state), $989.98 (out-of-state)","The University Fellowship provides a $12,000 stipend plus a full tuition scholarship.",,"Assistantships, Fellowships, Merit-based scholarships",30 credit hours,20441.4,Master of Science in Business: Accountancy,https://bulletin.uakron.edu/graduate/colleges-programs/business-administration/accountancy/accounting-msa/
801-1000,George W. and Angelina S. College of Business Administration,,4.0,2.75,,"Fall, Spring, Summer",,,,,"$665.48/credit (Ohio Resident), $1,075.60/credit (Non-Ohio Resident)",,,"Merit-based scholarships, Graduate Assistantships",As little as one year,"$19,964.40 (Ohio Resident, total program), $32,268 (Non-Ohio Resident, total program)","Master of Science in Business: Management, Information Systems",https://www.uakron.edu/academics_majors/graduate_programs/
1001-1200,College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,"$9,747/Year (Ohio Resident)",,"Ohio Resident: $649.80, Non-Ohio Resident: $965.72","Up to $1,000",,"Fellowships, Assistantships, Merit-based scholarships",,"$9,747/Year (Ohio Resident)","Master of Science in Business: Management, Supply Chain Management",https://www.uakron.edu/academics_majors/graduate_programs/
801-1000,Buchtel College of Arts and Sciences,,4.0,3.0,,"Fall, Spring",,,"In addition to tuition, there is a $12.00 per credit hour Chemistry Fee, a General Service Fee ($45.68/credit), and a Technology Fee ($15.50/credit).",,$505.74 (In-State); $812.24 (Out-of-State),,,University-wide scholarships,2 years,"$10,420.56/Year (In-State, estimate based on 18 credits including all fees)",Master of Science in Chemistry,https://www.uakron.edu/academics_majors/graduate_programs/
,Buchtel College of Arts and Sciences,,4.0,3.0,,"Fall, Spring",,,,,"Ohio Resident: $577.84/credit, Non-Ohio Resident: $901.34/credit",,100% tuition scholarship,Teaching and Research Assistantships,Requires a minimum of 90 semester credits beyond the baccalaureate degree.,,PhD in Chemistry,https://bulletin.auburn.edu/thegraduateschool/graduatedegreesoffered/chemistryandbiochemistrymsphd_major/chemistry_phd/
,School of Education,,4.0,3.0,,"Fall, Spring, and Summer",,,"$6,717.20/Semester",,Ohio Resident: $517.22/credit; Non-Ohio Resident: $834.41/credit,"Stipends range between $8,000 and $18,000 for the nine-month academic year, plus a full tuition scholarship and waiver of the general university fee.",,Graduate Assistantships,36 credit hours,,Master of Arts in Child and Family Development,https://www.uakron.edu/academics_majors/graduate_programs/
1001-1200,Buchtel College of Arts and Sciences,,4.0,3.0,,"Fall, Spring, Summer",,,,,"$526.02 for Ohio residents, $846.63 for non-residents",,,Graduate Assistantships,1.5 to 2 years,"$9,468.36/Year for Ohio residents, $15,239.34/Year for non-residents (based on 18 credits per year)",Master of Arts in Communication,https://www.uakron.edu/academics_majors/graduate_programs/
,College of Health and Human Sciences,,4.0,3.25,,Fall,,"December 1, 2025","$18,894.30/Year (Ohio Resident)",,$629.81/credit hour (Ohio Resident),"$15,000 stipend and a full tuition waiver",,Graduate assistantships,five to six years,"$18,894.30/Year (Ohio Resident)",PhD in Counseling Psychology,https://www.uakron.edu/academics_majors/graduate_programs/
1001-1200,School of Counseling,0.0,4.0,2.75,,Fall,,,"$14,604/Year (in-state)",,$608.44/credit (in-state),,,"Assistantships, Fellowships, Scholarships",2 years,"$14,604/Year (in-state)",Master of Arts in Counseling: Clinical Mental Health Counseling,https://www.uakron.edu/academics_majors/graduate_programs/
,School of Counseling,,4.0,2.75,,Fall,August 2025,"January 15, 2026",,,"$571.98/credit (in-state), $883.29/credit (out-of-state)",,,"Scholarships, Assistantships, Fellowships",2.5 years,"$13,728/Year (in-state), $21,199/Year (out-of-state)",Master of Arts in Counseling: Marriage and Family Therapy/Counseling,https://www.uakron.edu/academics_majors/graduate_programs/
,LeBron James Family Foundation School of Education,,4.0,2.75,,"Summer, Fall",August of the year prior to admission,January 15,11554/Year,,566.23/Credit,,,"Assistantships, Fellowships, Scholarships",2 years,11554/Year,Master of Arts in Education: School Counseling,https://www.uakron.edu/academics_majors/graduate_programs/
,College of Engineering and Polymer Science,,4.0,3.0,,"Fall, Spring",,,"$15,162.12/Year (In-State), $22,151.52/Year (Out-of-State)",,"$766.70/credit (In-State), $1,155.00/credit (Out-of-State)","Stipends for the 2023-24 academic year are $30,000",,Teaching or research assistantships,,"$15,162.12/Year (In-State), $22,151.52/Year (Out-of-State)",PhD in Engineering: Polymer Engineering,https://www.uakron.edu/academics_majors/graduate_programs/
,College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,,,940.7,,,Graduate assistantships,Two years,"$16,932.60/Year (Ohio Resident)",Master of Business Administration with Concentration in Business Analytics,https://www.uakron.edu/academics_majors/graduate_programs/
,College of Business,,4.0,3.0,,"Fall, Spring, and Summer",,,,,"$776.42 per credit hour for Ohio residents, $1,192.83 per credit hour for non-residents",,,"Merit-based, Need-based","As few as 12 months, or up to six years","$27,951.12 (Total program tuition for Ohio residents)",Master of Business Administration with Concentration in Finance,https://www.uakron.edu/academics_majors/graduate_programs/
,College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,,,"Ohio Resident: $686.04/credit; Non-Ohio Resident: $1,058.22/credit","Stipends for graduate assistantships range from $4,500 to $9,000 per academic year.",,"Merit-based scholarships, Graduate Assistantships",36 credit hours,"Approximately $24,700 for the entire program for Ohio residents and $38,100 for non-residents.",Master of Business Administration with Concentration in Risk Management & Insurance,https://www.uakron.edu/academics_majors/graduate_programs/
,,,,,,,,,,,,,,,,,Master of Business Administration with Concentration in Global Technological Innovation,https://www.wtamu.edu/academics/college-business/academics/graduate-programs/index.html
,College of Business,,4.0,2.75,,"Fall, Spring, Summer",,,,,"Ohio Resident: $690.62/credit; Non-Ohio Resident: $1,079.12/credit","Minimum stipend of $12,000 for a nine-month contract, plus a full tuition scholarship for graduate assistants.",100% tuition waiver for graduate assistants,Graduate Assistantships,As little as 18 months,"Ohio Resident: $28,670.40; Non-Ohio Resident: $42,656.40",Master of Business Administration with Concentration in Health Care Management,https://www.uakron.edu/academics_majors/graduate_programs/
,College of Business Administration,,4.0,2.75,,"Fall, Spring, Summer",,,,,"Ohio Resident: $711.53; Non-Ohio Resident: $1,175.38","$500 - $2,500",,"Merit-based, Need-based",As little as one year (full-time) or at a student’s own pace (part-time),"Ohio Resident: $25,615.08 (total for 36 credits); Non-Ohio Resident: $42,313.68 (total for 36 credits)",Master of Business Administration with Concentration in Interdisciplinary,https://bulletin.uakron.edu/graduate/colleges-programs/business-administration/business-interdisciplinary-mba/business-interdisciplinary-mba.pdf
,College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,,,"$681.42 per credit hour (Ohio Resident), $1,073.34 per credit hour (Non-Ohio Resident)","$1,000 to $4,000",,"Merit-based, Assistantships",1 to 6 years,"The total investment for the MBA program can be as low as $25,000",Master of Business Administration with Concentration in International Business,https://www.uakron.edu/academics_majors/graduate_programs/
,College of Business,2.0,4.0,2.75,,"Fall, Spring, Summer",,,"24837.12 (Ohio Resident), 35727.12 (Non-Ohio Resident)",,"$689.92 (Ohio Resident), $992.42 (Non-Ohio Resident)","Up to $2,000; Graduate Assistantships include a full tuition waiver and stipend",,"Merit-based, Need-based, Fellowships, Graduate Assistantships",1-5 years,"$24,837.12 (Ohio Resident, for 36 credits), $35,727.12 (Non-Ohio Resident, for 36 credits)",Master of Business Administration with Concentration in Management,https://www.uakron.edu/academics_majors/graduate_programs/
,College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,23400,,650,,,Graduate Assistantships,As little as two years,23400,Master of Business Administration with Concentration in Strategic Marketing,https://www.uakron.edu/online/degrees/mba
,College of Business,,4.0,2.75,,"Fall, Spring, Summer",,,29885.76,,"$830.16 (Ohio Resident), $1,223.83 (Non-Ohio Resident)",,,"Graduate Assistantships, Endowed Scholarships",As little as 12 months (full-time) or less than 2 years (part-time),29885.76,Master of Business Administration with Concentration in Supply Chain Management,https://www.uakron.edu/academics_majors/graduate_programs/
,College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,,,"Ohio Resident: $717.75/credit; Non-Resident: $1036.63/credit. These 2023-24 rates include tuition ($541.02 Resident/$859.90 Non-Resident), a general fee ($64.15), and a graduate business program fee ($112.58).",,,"Graduate assistantships, Fellowships, Scholarships",,,Master of Science in Management with Concentration in Information Systems Management,https://bulletin.uakron.edu/graduate/colleges-programs/business-administration/management/information-systems-management-msm/
,College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,"$859.45/credit (in-state), $1180.21/credit (out-of-state)",,"$859.45/credit (in-state), $1180.21/credit (out-of-state)","$5,000 (Provost's Fellowship)",,"Assistantships, Fellowships, Scholarships",As little as one year,"$859.45/credit (in-state), $1180.21/credit (out-of-state)",Master of Science in Management with Concentration in Technological Innovation,https://www.uakron.edu/academics_majors/graduate_programs/
,College of Business,,4.0,3.0,,Fall,,,20441.4,,"Ohio Resident: $681.38, Non-Ohio Resident: $1,023.70",,,"Graduate assistantships, Merit-based scholarships",1 year,20441.4,Master of Science in Management with Concentration in Supply Chain Management,https://www.uakron.edu/academics_majors/graduate_programs/
,Buchtel College of Arts and Sciences,,4.0,3.0,,Fall,,,$56.55 per credit hour (General Service Fee),,Ohio Resident: $594.31; Non-Ohio Resident: $881.01,,,Graduate Assistantships,2 years,"Approximately $10,698/year for Ohio residents and $15,858/year for non-residents, based on a typical load of 18 credits per year.",Master of Arts in Economics,https://www.uakron.edu/academics_majors/graduate_programs/
,College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,"The tuition rate includes a College of Business Graduate Program Fee of $57.25 per credit hour and a General Service Fee (e.g., $60.25 per credit hour for 9+ credits).",,"The total cost per credit hour for 2023-24 is approximately $800.88 for Ohio residents and $1,166.72 for non-residents, including all fees.",,,"Graduate assistantships, Merit-based scholarships",30 semester credits. Can be completed in two or three semesters on a full-time basis.,"The estimated total program cost for 30 credits is $24,026.40 for Ohio residents and $35,001.60 for non-residents, based on 2023-24 tuition and fee rates.",Master of Taxation,https://www.uakron.edu/academics_majors/graduate_programs/
