QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,Reh School of Business,2.0,4.0,3.0,,"Fall, Spring, Summer",,,47850,,1595,,,"Merit-based, Teaching assistantships, Research assistantships",As few as 18 months,47850,Master of Science in Clinical Leadership in Healthcare Management,https://www.clarkson.edu/academics/graduate/programs
,School of Arts & Sciences,2.0,4.0,3.0,,"Fall, Spring",,,51960,,1732,,,"Merit-based, Research and teaching assistantships",30 credit hours,51960,Master of Science in Computer Science,https://www.clarkson.edu/academics/graduate/programs
,Wallace H. Coulter School of Engineering,2.0,4.0,3.0,,"Fall, Spring, Summer",,,"$30,672/Year",,1704,,up to 50%,"Merit-based scholarships, Assistantships",30 credit hours,"$30,672/Year",Master of Science in Construction Engineering Management,https://www.clarkson.edu/academics/graduate/programs
751-800,Wallace H. Coulter School of Engineering,,4.0,3.0,,"Fall, Spring",,,,,"$1,756",,20-40%,Merit-based,one calendar year,"$31,608/Year",Master of Science in Electrical and Computer Engineering,https://www.clarkson.edu/academics/graduate/programs
,Wallace H. Coulter School of Engineering,,4.0,3.0,,"Fall, Spring, Summer",,Applications for the fall semester received by February 15 for master's programs receive priority consideration for financial aid. Applications are accepted after this date on a rolling basis. The deadline for spring semester is October 15 and for summer semester is March 15.,"$21,864 per semester",,1822,,25 to 50 percent of tuition,"Merit-based scholarships, Assistantships",30 credit hours,"$21,864 per semester","Master of Science in Electrical and Computer Engineering, Power Engineering Concentration",https://www.clarkson.edu/academics/graduate/programs
,Wallace H. Coulter School of Engineering,,4.0,3.0,,"Fall, Spring",,,"$15,651/Semester",,1739,,15% to 50%,"Teaching Assistantships, Research Assistantships, Partial-Tuition Scholarships",Three to four semesters,"$15,651/Semester",Master of Science in Electrical Engineering,https://www.clarkson.edu/academics/graduate/programs
,Wallace H. Coulter School of Engineering,,4.0,3.0,,"Fall, Spring, Summer",,,,,1739,,,"Teaching Assistantships, Research Assistantships, Tuition Scholarships",As little as one calendar year,"$15,651 per semester",Master of Science in Electrical Engineering for Working Professionals,https://ece.vt.edu/grad.html
1001-1200,Wallace H. Coulter School of Engineering,,4.0,3.0,,"Fall, Spring",,,52440,,1748,,15-40%,"Merit-based, Assistantships",As little as one year,52440,Master of Science in Engineering Management,https://www.clarkson.edu/academics/graduate/programs
,Wallace H. Coulter School of Engineering,,4.0,3.0,,"Fall, Spring, Summer",,,,,1732,"up to $19,000 for the academic year",up to 50% of tuition,"Merit-based scholarships, Teaching Assistantships (TA), Research Assistantships (RA)",,"$1,732/credit hour",Master of Science in Engineering Science,https://www.clarkson.edu/academics/graduate/programs
,Institute for a Sustainable Environment,,4.0,3.0,,"Fall, Spring",,,,,1754,"up to $10,000",25% for Clarkson Alumni,"Merit-based, Assistantships",30 credit hours,,Master of Science in Environmental Policy,https://www.clarkson.edu/academics/graduate/programs
,Institute for a Sustainable Environment,,4.0,3.0,,"Fall, Spring, Summer",,,51720,,1724,,15-45 percent of tuition,"Merit-based scholarships, Teaching assistantships (TAs), and Research assistantships (RAs)",As little as one calendar year,51720,Master of Science in Environmental Science and Engineering,https://www.clarkson.edu/academics/graduate/programs
801-1000,Reh School of Business,2.0,4.0,3.0,,"Fall, Spring",,,,,1732,,15% to 40%,Merit-based,9 months,,Master of Business Administration in Global Supply Chain Management,https://www.clarkson.edu/academics/graduate/programs
,"Reh School of Business, Lewis School of Health Sciences, and Wallace H. Coulter School of Engineering",,4.0,3.0,,"Fall, Spring, Summer",,,,,1754,,10-50%,"Merit-based, Assistantships",1-2 years,"$1,754 per credit hour",Master of Science in Healthcare Data Analytics,https://publichealth.uams.edu/future-students/academics/masters/academics-masters-mshcda/
,David D. Reh School of Business,,4.0,3.0,,"Fall, Spring, Summer",,,22918/Year,,1222,"up to $15,000",15% to 40%,Merit-based,21 months,22918/Year,Master of Business Administration in Healthcare Management,https://www.youtube.com/watch?v=trfBkDwNIyk
,School of Arts & Sciences,,4.0,3.0,,,,,"$21,708/Semester",,1809,,,Merit-based,,"$21,708/Semester",Master of Science in High School Education,https://www.clarkson.edu/news-events/clarkson-university-transfer-16-teaching-programs-siena-college
,David D. Reh School of Business,,4.0,3.0,,"Fall, Spring",,,52470,"just over $21,000",1749,,15 to 60 percent,Merit-based,30-credit-hour program,52470,Master of Science in Industrial Management,https://www.clarkson.edu/academics/graduate/programs
,Wallace H. Coulter School of Engineering,2.0,4.0,,,"Fall, Spring, Summer",,,52440/Year,,1748,,15-50%,Merit-based,As little as one calendar year,52440/Year,Master of Science in Materials Science and Engineering,https://www.clarkson.edu/academics/graduate/programs
751-800,School of Arts & Sciences,,4.0,3.0,,"Fall, Spring",,,31392/Year,,1744,,20 to 50 percent,"Merit-based scholarships, Teaching and research assistantships",Can be completed in as little as one calendar year,31392/Year,Master of Science in Mathematics,https://www.clarkson.edu/academics/graduate/programs
,Wallace H. Coulter School of Engineering,,4.0,3.0,,"Fall, Spring, Summer",,,1440,,1784,,15 to 45 percent,"Merit-based scholarships, research assistantships, teaching assistantships, fellowships",30 credit hours,32112,Master of Science in Mechanical Engineering,https://www.clarkson.edu/academics/graduate/programs
741-750,Wallace H. Coulter School of Engineering,,4.0,3.0,,"Fall, Spring",,,,,1801,,,"Merit-based, Teaching and research assistantships",Minimum of 30 credit hours,,Master of Science in Mechanical Engineering for Working Professionals,https://www.clarkson.edu/academics/majors-minors/mechanical-engineering-ms
,Lewis School of Health Sciences,,4.0,3.0,,Summer,Mid-July,January 15,61548/Year,,,,,Merit-based scholarships,24-month,61548/Year,Master of Science in Occupational Therapy,https://www.clarkson.edu/academics/graduate/programs
,Lewis School of Health Sciences,,4.0,3.0,,January,,,"$50,700/Year",,,,,"Merit-based, HRSA Scholarships for Disadvantaged Students, National Health Service Corps Scholarship, Veterans Affairs Scholarships",28 months,"$50,700/Year",Master of Science in Physician Assistant Studies,https://www.clarkson.edu/academics/graduate/programs
,School of Arts & Sciences,2.0,4.0,3.0,,"Fall, Spring",,,"$1,756 per credit hour",,1756,,,"Graduate assistantships, Merit scholarships, Fellowships",As little as one calendar year,"$1,756 per credit hour",Master of Science in Physics,https://www.clarkson.edu/academics/majors-minors/physics-ms
,School of Arts & Sciences,,4.0,3.0,,"Summer, Fall",,,"$19,536/Semester",,1628,,Typically 45% (range from 20% to 100%),Merit-based,1 year,"$19,536/Semester",Master of Science in Business Teacher Education,https://theorg.com/org/amphenol-corp/org-chart/john-d-craig
,School of Arts & Sciences and Wallace H. Coulter School of Engineering,,4.0,3.0,,"Fall, Spring",,,27126,,1507,Full tuition coverage plus a competitive stipend,100% of tuition,"Teaching assistantships (TA), Research assistantships (RA), Graduate assistantships (GA)",,"$27,126/Year","PhD in Bioscience and Biotechnology, Interdisciplinary",https://inform.ng/tulane-university-application-fee-waiver-2024/
951-1000,Wallace H. Coulter School of Engineering,,4.0,3.0,,"Fall, Spring and Summer",,,,,"$1,798 per credit hour","Full-tuition scholarship and a stipend of approximately $30,000 for 12 months",100%,Research Assistantship (RA) / Teaching Assistantship (TA),4 years,,PhD in Chemical Engineering,https://www.clarkson.edu/academics/graduate/programs
,School of Arts & Sciences,0.0,4.0,3.0,,"Fall, Spring",,January 15 for Fall admission; October 1 for Spring admission,,,1757,,100% tuition waiver,"Teaching Assistantship, Research Assistantship",4 to 5 years,,PhD in Chemistry,https://www.clarkson.edu/academics/graduate/programs
,Wallace H. Coulter School of Engineering,,4.0,3.0,,"Fall, Spring",,,,,1748,,,Teaching assistantships (TAs) and research assistantships (RAs),Within five years,,PhD in Civil & Environmental Engineering,https://www.clarkson.edu/academics/majors-minors/civil-environmental-engineering-phd
751-800,School of Arts & Sciences,,4.0,3.0,,Fall,,,,,1807,,Full tuition waiver,"Teaching Assistantship, Research Assistantship",4-5 years,"$32,526/Year",PhD in Computer Science,https://www.clarkson.edu/academics/graduate/programs
,Wallace H. Coulter School of Engineering,,4.0,3.0,,"Fall, Spring",,,"$1,758/Credit Hour",,1758,"Minimum academic year stipend is $30,160",100%,"Teaching Assistantship, Research Assistantship",,"$1,758/Credit Hour",PhD in Electrical and Computer Engineering,https://www.clarkson.edu/academics/graduate/programs
,Wallace H. Coulter School of Engineering,1.0,4.0,3.0,,"Fall, Spring",,,,,1856,Full tuition waiver,100,"Teaching assistantships, Research assistantships",90 credit hours beyond the baccalaureate degree,,PhD in Engineering Science,https://www.clarkson.edu/academics/graduate/programs
,Wallace H. Coulter School of Engineering,,4.0,3.0,,Fall,September,January 15,,,1754,"Annual stipend of around $31,000",100% tuition waiver,Teaching or research assistantships,A minimum of three academic years,,PhD in Environmental Science and Engineering,https://www.clarkson.edu/academics/graduate/programs
741-750,Wallace H. Coulter School of Engineering,1.0,4.0,3.0,,"Fall, Spring",,,"$33,156/Year",,1732,"The current stipend for qualified doctoral candidates is $30,000 for 12 months. Doctoral students who are awarded a research or teaching assistantship are also awarded a tuition scholarship that covers up to 30 credits hours of tuition per academic year.",,"Teaching assistantships, research assistantships, fellowships",,"$33,156/Year",PhD in Materials Science and Engineering,https://www.clarkson.edu/academics/graduate/programs
,School of Arts & Sciences,,4.0,,,Fall,,January 15,"$20,784/Semester",,1732,,,"Teaching Assistantship, Research Assistantship",Four to five years,"$20,784/Semester",PhD in Mathematics,https://www.clarkson.edu/academics/graduate/programs
,Wallace H. Coulter School of Engineering,,4.0,3.0,,"Fall, Spring",,January 15 (priority deadline),30552,,1280,,,"Teaching assistantships, Research assistantships, Fellowships",3 to 5 years,30552,PhD in Mechanical Engineering,https://www.clarkson.edu/academics/graduate/programs
,School of Arts & Sciences,,4.0,3.25,,Fall,,January 15,20817/Semester,"Annual stipend of at least $30,000, plus a full tuition scholarship",1821,"Annual stipend of at least $30,000, plus a full tuition scholarship",100%,Research or Teaching Assistantships,4-5 years,20817/Semester,PhD in Physics,https://www.clarkson.edu/academics/graduate/programs
,Lewis School of Health Sciences,2.0,4.0,3.0,,Summer,June,November 1 (Priority Deadline),,,,,,Merit-based,3 years,"$46,022/Year",Doctor of Physical Therapy (DPT),https://www.clarkson.edu/academics/graduate/programs
1001-1200,David D. Reh School of Business,,4.0,3.0,,,,,19050,,1270,,,Merit-based,One semester,19050,Advanced Certificate in Business,https://www.clarkson.edu/academics/majors-minors/business-certificates
,David D. Reh School of Business,,4.0,3.0,,"Fall, Spring, Summer",,,17352,,1446,,,Merit-based,12 credits,17352,Advanced Certificate in Business of Energy,"https://www.northcountrynow.com/stories/online-business-of-energy-graduate-certificate-program-offered-through-clarkson-university,49308"
751-760,David D. Reh School of Business,,,,,"Fall, Spring, Summer",,,15432,,1286 per credit hour,,,Merit-based,9 months,15432,Advanced Certificate in Business Fundamentals,https://www.clarkson.edu/academics/graduate/programs
,Wallace H. Coulter School of Engineering,,4.0,3.0,,"Fall, Spring, Summer",,,21732,,1811,,20% (for Clarkson Alumni),Merit-based,As little as one year,,Advanced Certificate in Construction Engineering Management,https://www.clarkson.edu/academics/majors-minors/construction-engineering-management-grad-cert
,Reh School of Business,,4.0,3.0,,"Fall, Spring, Summer",,,,,1478,,,Merit-based,15 credit hours,22170,Advanced Certificate in Environmental Management,https://www.clarkson.edu/academics/majors-minors/business-certificates
,David D. Reh School of Business,,4.0,3.0,,"Fall, Spring, Summer",,,,,1503 per credit hour,,Up to 50%,"Merit-based, Alumni, Family, Assistantships",as little as nine months,22545,Advanced Certificate in Healthcare Management,https://www.clarkson.edu/academics/graduate/programs
,Reh School of Business,,4.0,3.0,,"Fall, Spring, Summer",,,11313,,1257,,,Merit-based,as little as nine months,11313,Advanced Certificate in Human Resource Management,https://www.clarkson.edu/academics/majors-minors/human-resources-management-graduate-certificate
,David D. Reh School of Business,,,,,"Fall, Spring, Summer",,,,,1232,,,Merit-based,less than one year,,Advanced Certificate in Innovation & New Venture Management,https://www.clarkson.edu/academics/graduate/online
801-1000,David D. Reh School of Business,0.0,4.0,3.0,,"Fall, Spring, Summer",,,,,1283,,33% for Clarkson Alumni,"Merit-based, Alumni-based",As little as nine months,11547,Advanced Certificate in Management & Leadership,https://www.clarkson.edu/majors-minors/management-leadership-graduate-certificate
,Wallace H. Coulter School of Engineering,2.0,4.0,3.0,,"Fall, Spring, Summer (Rolling)",,,15360,,1280,,15% to 50%,"Merit-based, Teaching Assistantships, Research Assistantships",1 year or less (12 credits),15360,Advanced Certificate in Power Systems Engineering,https://www.clarkson.edu/academics/graduate/programs
751-800,Reh School of Business,2.0,4.0,3.0,,"Fall, Spring, Summer",,,,,1714,"$1,000 to $20,000",,Merit-based,9 credit hours,15426,Advanced Certificate in Supply Chain Management,https://www.clarkson.edu/academics/majors-minors/global-supply-chain-management-grad-cert
,Reh School of Business,,4.0,3.0,,"Fall, Spring",,,,,1563,"Ranges from $1,000 to $10,000",Our average master's scholarship award is 30 percent of tuition,Merit-based,15 credit hours,23445,Advanced Certificate in Accounting,https://www.clarkson.edu/academics/majors-minors/business-certificates
