Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,error
Required,Required,"A completed online application
Official transcripts from all previously attended colleges and universities
Two letters of recommendation from former professors or professionals who can comment on your academic and professional potential
A statement of purpose (essay) of 500 words or more describing your academic and professional goals
A current resume
A bachelor's degree from a regionally accredited institution with an undergraduate cumulative GPA of 3.0 or higher. Applicants with a cumulative GPA below a 3.0 may submit a letter of appeal for probationary admission.
Undergraduate coursework (12 credits) in the behavioral sciences, such as Psychology, Sociology, Social Work, or other related fields.
Successful completion of an interview with program faculty (required).
International Applicants must meet the International Admissions requirements, including the required English proficiency scores.",Not Required,True,False,False,False,False,False,,,program,Master of Arts in Clinical Mental Health Counseling,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,
,,,,,,,,,,,,error,"Master of Arts in Marriage, Couple and Family Counseling",https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Science in School Counseling,https://www.kutztown.edu/academics/colleges-and-departments/education/academic-departments/counselor-education-and-student-affairs/counseling-programs/master-of-science-in-school-counseling.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"Applicants for the Autism Endorsement Certificate must meet the following admission requirements:

- A bachelor's degree from a regionally accredited institution.
- A minimum undergraduate GPA of 3.0.
- A copy of the applicant's Pennsylvania Level I or Level II teaching certificate. Candidates must be certified in an area of special education or early childhood N-3, elementary K-6, reading specialist, school counselor, or school psychologist.
- Completed KU graduate application.",Not Required,True,False,False,False,False,False,,,program,Autism (Endorsement Certification),https://www.kutztown.edu/academics/colleges-and-departments/education/academic-departments/special-education/programs/autism-endorsement.html,
Required,Required,"Completed online application.
A copy of current Level II Pennsylvania Teaching Certificate.
A minimum of five years of successful teaching experience in the area sought on the supervisory certificate.
Official transcripts from all colleges/universities attended.
Two letters of recommendation. It is required that one letter be from your current supervisor.
An essay explaining why you are seeking a supervisory certificate in curriculum & instruction.
A current resume.
Interview with program coordinator may be required.
A 3.0 or higher cumulative GPA from an undergraduate degree-granting institution.",Not Required,True,False,False,False,False,False,,,program,Curriculum and Instruction (Supervisory Certificate),https://www.kutztown.edu/academics/colleges-and-departments/education/academic-departments/secondary-education/graduate-programs/supervisory-certification-curriculum-and-instruction.html,
,,,,,,,,,,,,error,English as a Second Language (Certification),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Not Required,"Completed Application, Bachelor's Degree from a regionally accredited institution, Official transcripts from all institutions attended, A current resume, Two letters of recommendation, A valid PA teaching certificate, Evidence of at least three years of teaching experience in PA.",Not Required,True,False,False,False,False,False,,,program,Instructional Coach (Endorsement Certificate),https://prps.org/files/download/documents/Kutztown%20University.pdf,
,,,,,,,,,,,,error,Master of Education in Instructional Technology,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Optional,Optional,"This 24-credit certification program is for individuals who already possess a valid Pennsylvania Instructional I or II certificate. General application requirements include a completed application, a non-refundable $35 application fee, and official transcripts from all colleges/universities attended.",Not Required,True,False,True,False,False,False,,,program,Instructional Technology Specialist (Certification),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,
Required,Required,"Applicants for admission to the Master of Library Science (M.L.S.) must meet the general admission requirements of the university. In addition, admission to the program will be based on the following: 1. A bachelor's degree from an accredited institution. 2. A final undergraduate GPA of 3.0 or higher on a 4.0 point scale. 3. Two letters of recommendation. 4. A goal statement outlining the applicant's reasons for wanting to pursue the M.L.S. degree and how this degree will help them reach their professional goals. A resume is also requested.",Not Required,True,False,True,False,False,False,,,program,Master of Library Science (MLS),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,
Required,Required,Admission to the MLS or MLS plus Initial Certification programs requires applicants to apply for admission to the Graduate School. Requirements include: A bachelor's degree from an accredited institution. Minimum 3.0 cumulative GPA in an undergraduate degree program. Official transcripts from all institutions of higher education attended. A current resume. An essay of 250-500 words describing the applicant's reasons for pursuing a Master of Library Science and his/her related experiences and goals. Two letters of recommendation from individuals familiar with the applicant's academic and/or professional abilities. Applicants for the Extension of Certification program must hold a master's degree and a current initial teaching certificate.,Not Required,False,False,True,False,False,False,,,program,Master of Library Science (MLS) plus Initial Certification or Extension of Certification,https://www.kutztown.edu/academics/colleges-and-departments/education/academic-departments/elementary-middle-level-library-and-technologies-education/library-science-programs.html,
Required,Required,"A completed graduate application.
A bachelor's degree from an accredited institution with a minimum GPA of 3.0 or higher.
Official transcripts from all institutions attended.
Two letters of recommendation from professional or academic references.
A 500-word personal essay that addresses the applicant's reasons for pursuing a master's degree in Multicultural Education, their experiences and background related to the field, and their professional goals.
A current resume.
An interview with the Program Coordinator (required for some applicants).",Not Required,True,False,,False,False,False,,,program,Master of Education in Multicultural Education,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,
Required,Required,A completed graduate application. Official transcripts from all institutions of higher education attended. A bachelor's degree from an accredited institution with a minimum GPA of 3.0. A personal essay describing your qualifications for entry into this program. Two letters of recommendation. One recommendation must be from the applicant's current building principal or a direct supervisor. One recommendation must be from an individual who has knowledge of the applicant's academic abilities. Current resume detailing years of teaching experience. A valid PA Level II teaching certificate or Educational Specialist certificate. Proof of three years of satisfactory school experience (K-12). Verification of U.S. citizenship.,Not Required,True,False,,False,False,False,,,program,PreK-12 Principal (Certification),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,
Not Required,Required,A completed graduate application. A bachelor's degree from a regionally accredited institution of higher education. Official transcripts from all institutions of higher education attended. A 3.0 or higher undergraduate cumulative GPA. Pennsylvania Instructional I or II teaching certificate. Two letters of recommendation from professional or academic sources. Personal Essay outlining your career goals and motivation for pursuing a degree in Reading.,Not Required,True,False,,False,False,False,,,program,Master of Education in Reading Specialist,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,
,,,,,,,,,,,,error,Reading Specialist (Certification),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"A completed graduate application.
Official transcript(s) from all colleges/universities attended.
Bachelor's degree from a regionally accredited institution with at least a 3.0-grade point average (GPA).
Copy of a valid teaching certificate.
Two letters of recommendation.
A personal essay describing how the degree will help the applicant meet their personal and professional goals.",Not Required,True,False,False,False,False,False,,,program,Master of Education in Secondary Education,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,
Required,Required,"A bachelor's degree from a regionally accredited institution. An undergraduate cumulative grade point average of 3.00 or higher. Completion of Kutztown University's Graduate Application. Official transcripts from all institutions of higher education attended. Two letters of recommendation from professional or academic sources that can attest to the applicant's potential for success in graduate-level studies. A personal statement that details your professional goals and reasons for pursuing a graduate degree in Secondary Education. A resume. Applicants for the certification program must pass the state-required basic skills assessment tests (e.g., CORE or PAPA) or be exempt with qualifying SAT/ACT scores.",Not Required,True,False,,False,False,False,,,program,Secondary Education (M.Ed. plus Certification),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,
Required,Required,"In addition to the documents required by the Office of Graduate Admissions, the Special Education program requires the following:

- Copy of teaching certificate (if applicable).
- Two letters of recommendation: from a supervisor who has observed your work with students or from a college/university professor.
- Goal Statement: A one-page, typed statement of your professional objectives.
- Current Resume.",Not Required,True,False,False,False,False,False,,,program,Special Education (Certification),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,
,,,,,,,,,,,,error,Doctor of Education in Transformational Teaching and Learning (EdD),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"A bachelor's degree from a regionally accredited college or university.
A minimum of a 3.0 undergraduate GPA.
Official transcripts from all institutions attended.
Completed graduate application.
Copy of PA teaching certificate.
A goals statement.
Two letters of recommendation.
Personal interview.",Not Required,True,False,False,False,False,False,,,program,Visual Impairment (Certification),https://www.kutztown.edu/academics/colleges-and-departments/education/academic-departments/special-education/programs/visual-impairment-certification-preparation-program.html,
,,,,,,,,,,,,error,Graduate Certificate in School Social Work,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Social Work (MSW),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Doctor of Social Work (DSW),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"Application Requirements:
- Online application and fee
- Official transcripts from all post-secondary institutions attended
- Portfolio: A portfolio of 15 pieces of your best work (in any medium) must be submitted through Slideroom.
- Resume or curriculum vitae
- Letter of intent: Please submit a statement describing your background, interest in the program, and future goals.",Not Required,True,False,False,False,False,False,,,program,Graduate Certificate in Communication Design: Creative Catalyst,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,
Required,Required,"A bachelor's degree from an accredited institution. A minimum undergraduate GPA of 3.0. An official transcript from each institution where course credit was earned. A portfolio consisting of a minimum of 10 examples of recent work. A letter of intent that states the student’s interest in the program and their professional goals. The letter of intent should be a single page, approximately 500 words. Two letters of recommendation. A résumé.",Not Required,True,False,False,False,False,False,,,program,Graduate Certificate in Communication Design: Creative Futures,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,
Required,Required,"Applicants must meet the university graduate admission requirements. In addition, the following is required for admission to this program:
1. Completed application.
2. Official transcripts from all undergraduate and graduate coursework.
3. Statement of purpose that highlights your career goals and reasons for pursuing a graduate degree.
4. Resume.
5. An acceptable portfolio of 12-15 pieces of creative work. The portfolio should be submitted as a single multi-page PDF document.",Not Required,True,False,False,False,False,False,,,program,Graduate Certificate in Communication Design: Creative Refresh,https://www.kutztown.edu/academics/colleges-and-departments/visual-and-performing-arts/majors-minors-and-certificates/art-and-design/graduate-certificates-in-communication-design.html,
,,,,,,,,,,,,error,Graduate Certificate in Computer Science: Data Analytics,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"A completed graduate application.
A bachelor's degree from an accredited institution.
Official transcripts from all institutions attended.
A minimum undergraduate GPA of 3.0, or a minimum GPA of 3.0 for the last 60 credit hours of undergraduate work.
An undergraduate major in computer science or a related discipline. Students with other backgrounds may be required to take some undergraduate prerequisite courses (see below).
GRE is waived for all applicants.
International applicants who are not native English speakers must provide TOEFL or IELTS scores.
Two letters of recommendation are highly encouraged.",Not Required,True,False,,True,False,False,,,program,Graduate Certificate in Computer Science: Database Design and Administration,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html,
,,,,,,,,,,,,error,Graduate Certificate in Geography: Geospatial Information Technology,https://www.kutztown.edu/academics/colleges-and-departments/liberal-arts-and-sciences/departments/geography/program-and-course-information/geography-course-descriptions.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
