QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Liberal Arts and Sciences,2.0,4.0,3.0,,Fall,,January 15,"$5,219.60/Semester (In-State); $7,541.60/Semester (Out-of-State)",,$516/credit (In-State); $774/credit (Out-of-State),"$5,000 stipend and a tuition waiver for up to 9 credits per semester",,Graduate Assistantships,3 years,"$5,219.60/Semester (In-State); $7,541.60/Semester (Out-of-State)",Master of Arts in Clinical Mental Health Counseling,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Liberal Arts and Sciences,,4.0,3.0,,Fall,,,11682.9,,"$649.05/credit (in-state), $907.05/credit (out-of-state)",1000,,"Graduate Assistantships, Merit-based Grants",2 years,"$11,682.90/Year (in-state), $16,326.90/Year (out-of-state)","Master of Arts in Marriage, Couple and Family Counseling",https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Education,,4.0,3.0,,Fall,,"January 15, 2026",,,"$516.00/credit (PA Resident), $774.00/credit (Non-Resident)",,,"Merit-based, Need-based, Major-specific",2 years,,Master of Science in School Counseling,https://www.kutztown.edu/academics/colleges-and-departments/education/academic-departments/counselor-education-and-student-affairs/counseling-programs/master-of-science-in-school-counseling.html
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,,,PA Resident: $516; Non-Resident: $774,,,"Merit-based, Need-based",2 semesters,,Autism (Endorsement Certification),https://www.kutztown.edu/academics/colleges-and-departments/education/academic-departments/special-education/programs/autism-endorsement.html
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,"$6,192 - $9,288/Year",,$516 (PA Resident) - $774 (Non-PA Resident),,,,1 year,"$6,192 - $9,288/Year",Curriculum and Instruction (Supervisory Certificate),https://www.kutztown.edu/academics/colleges-and-departments/education/academic-departments/secondary-education/graduate-programs/supervisory-certification-curriculum-and-instruction.html
,College of Education,,4.0,3.0,,"Fall, Spring",,,,,PA Resident: $516; Non-Resident: $774,,,"Graduate Assistantships, Foundation Scholarships",,,English as a Second Language (Certification),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,,,"$516.00 (PA Resident), $774.00 (Non-Resident)",,,"Graduate Assistantships, Grants, Federal Loans",12 credits,"$6,192 (PA Resident), $9,288 (Non-Resident) for the entire 12-credit program.",Instructional Coach (Endorsement Certificate),https://prps.org/files/download/documents/Kutztown%20University.pdf
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,"$12,757/Year",,"$516 (PA Resident), $774 (Non-Resident)",,,"Graduate Assistantships, Foundation Scholarships",As little as 1 year,"$12,757/Year",Master of Education in Instructional Technology,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Education,,4.0,3.0,,Rolling,,,12384,,"$516.00 (PA Resident), $774.00 (Non-Resident)",,,"Graduate Assistantships, Merit-based scholarships",24 credits,12384,Instructional Technology Specialist (Certification),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Liberal Arts and Sciences,2.0,4.0,3.0,,"Fall, Spring, Summer",,,,,"$715.88 (PA Resident, online) - $973.88 (Non-Resident, online)",,,Graduate Assistantships,,"$25,771.68 (PA Resident) - $35,059.68 (Non-Resident) for the entire 36-credit program, based on 2023-2024 rates.",Master of Library Science (MLS),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Education,0.0,4.0,3.0,,"Fall, Spring",,,,,PA Resident: $696.85/credit; Non-Resident: $954.85/credit,,,Graduate Assistantships,,,Master of Library Science (MLS) plus Initial Certification or Extension of Certification,https://www.kutztown.edu/academics/colleges-and-departments/education/academic-departments/elementary-middle-level-library-and-technologies-education/library-science-programs.html
,College of Education,1.0,4.0,3.0,,Five start dates per year,,,,,"$596 for PA Residents, $854 for Non-Residents (including online fee)",1000,,"Graduate Assistantships, Merit-based scholarships",30 credits,"Estimated total program tuition: $17,880 for PA Residents, $25,620 for Non-Residents",Master of Education in Multicultural Education,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Education,0.0,4.0,3.0,,"Fall, Spring, Summer",,,,,516,,,Merit-based,1 year,10836,PreK-12 Principal (Certification),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Education,2.0,4.0,3.0,,"Fall, Spring, Summer",,,,,$641.35 (In-State); $899.35 (Out-of-State),"$1,000 (Graduate Dean's Scholarship)",,"Merit-based, Assistantships",33 credits,"$11,544.30/Year (In-State); $16,188.30/Year (Out-of-State)",Master of Education in Reading Specialist,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Education,2.0,4.0,3.0,,"Fall, Spring, Summer",,,$785.45 per semester for full-time students (9+ credits) or $83.45 per credit for part-time students.,,$516 (PA Resident); $774 (Non-Resident),,,"Graduate Assistantships, Dean's Scholarship, Departmental Scholarships",24 graduate credits,"$12,384 (PA Resident); $18,576 (Non-Resident) for the entire program.",Reading Specialist (Certification),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Education,0.0,4.0,3.0,,"Fall, Spring, Summer",,,,,"$662.35/credit (PA Resident), $920.35/credit (Non-PA Resident)","Stipends of $2,500, $5,000, or $10,000 per year for Graduate Assistantships",,Graduate Assistantships,,,Master of Education in Secondary Education,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,"$12,400.20/Year (in-state)",,$516 (in-state); $774 (out-of-state),"Up to $5,000. Stipends of $2,500 or $5,000 per year are available through assistantships.",,"Graduate Assistantships, Merit-based scholarships, Tuition Waivers",,"$12,400.20/Year (in-state)",Secondary Education (M.Ed. plus Certification),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,"$13,674/Year (PA Resident) or $19,944/Year (Non-Resident)",,$516 (PA Resident) / $774 (Non-Resident) per credit,"$1,000 - $5,000",,"Merit-based, Assistantships",30 credits,"$13,674/Year (PA Resident) or $19,944/Year (Non-Resident)",Special Education (Certification),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Education,,4.0,3.25,,Summer,,,"PA Resident: $11,736/Year; Non-Resident: $17,604/Year (Tuition only)",,PA Resident: $652/credit; Non-Resident: $978/credit,"$1,000",,"Graduate Assistantships, Merit-based scholarships",3 years,"PA Resident: $11,736/Year; Non-Resident: $17,604/Year (Tuition only)",Doctor of Education in Transformational Teaching and Learning (EdD),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Education,,,3.0,,"Fall, Spring, Summer",,,,,"$688.55 per credit for PA residents, $946.55 per credit for non-residents",,,Merit-based,Three semesters,,Visual Impairment (Certification),https://www.kutztown.edu/academics/colleges-and-departments/education/academic-departments/special-education/programs/visual-impairment-certification-preparation-program.html
,College of Liberal Arts and Sciences,1.0,4.0,3.0,,Fall,,,,,PA Resident: $703.95 per credit ($516.00 tuition + $187.95 fees). Non-Resident: $961.95 per credit ($774.00 tuition + $187.95 fees).,,,"Graduate Assistantships, Rhodes & Foulke scholarships",One academic year,,Graduate Certificate in School Social Work,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Liberal Arts and Sciences,2.0,4.0,3.0,,"Summer, Fall",,,"PA Resident: $17,173.10/Year; Non-Resident: $24,913.10/Year",,"$516 (PA Resident), $774 (Non-Resident)",,,"Merit-based, Need-based, Assistantships",2 years (full-time),,Master of Social Work (MSW),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Liberal Arts and Sciences,1.0,4.0,3.25,,Fall,,,,,$665.00 (PA Resident) / $998.00 (Non-Resident),,,,"3 years, 51-credit",,Doctor of Social Work (DSW),https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Visual and Performing Arts,2.0,4.0,3.0,,"Fall, Spring, Summer",,,"Total cost: $7,956 (PA Resident), $10,224 (Non-Resident)",,"$663.00 (PA Resident), $852.00 (Non-Resident)",,,Graduate Assistantships,1 year / 12 credits,"Total cost: $7,956 (PA Resident), $10,224 (Non-Resident)",Graduate Certificate in Communication Design: Creative Catalyst,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Visual and Performing Arts,0.0,4.0,3.0,,"Fall, Spring",,,,,"$516.00 per credit for PA Residents, $774.00 per credit for Non-Residents",,,,12 credits / 2 semesters,,Graduate Certificate in Communication Design: Creative Futures,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Visual and Performing Arts,2.0,4.0,3.0,,Fall,,,,,PA Resident: $516.00 per credit; Non-Resident: $774.00 per credit,,,Graduate Assistantships,Two semesters,,Graduate Certificate in Communication Design: Creative Refresh,https://www.kutztown.edu/academics/colleges-and-departments/visual-and-performing-arts/majors-minors-and-certificates/art-and-design/graduate-certificates-in-communication-design.html
,College of Liberal Arts and Sciences,,4.0,3.0,,"Fall, Spring, Summer",,,"$6,684 (in-state); $9,780 (out-of-state)",,$557 (in-state); $815 (out-of-state),"Stipend up to $5,000 per academic year and a tuition waiver for up to 9 graduate credits per semester.",,Graduate Assistantship,1 year,"$6,684 (in-state); $9,780 (out-of-state)",Graduate Certificate in Computer Science: Data Analytics,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Liberal Arts and Sciences,1.0,4.0,3.0,,"Fall, Spring, Summer",,,,,"$656.25 (in-state), $914.25 (out-of-state)",,,Graduate Assistantships,12 credits,"$7,875 (in-state) / $10,971 (out-of-state)",Graduate Certificate in Computer Science: Database Design and Administration,https://www.kutztown.edu/about-ku/administrative-offices/graduate-studies/graduate-programs.html
,College of Liberal Arts and Sciences,0.0,4.0,3.0,,"Fall, Spring, Summer",,,,,PA Resident: $516/credit; Non-Resident: $774/credit,,,"Graduate Assistantships, Merit-based, Need-based",As little as 12 months,"Estimated total program tuition: $6,192 (PA Resident), $9,288 (Non-Resident)",Graduate Certificate in Geography: Geospatial Information Technology,https://www.kutztown.edu/academics/colleges-and-departments/liberal-arts-and-sciences/departments/geography/program-and-course-information/geography-course-descriptions.html
