QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
1001-1200,College of Liberal Arts,,4.0,3.0,,Fall,"October 1, 2025","April 1, 2026",8754,,,,,"Graduate Assistantship, Teaching Associateship",2 years,8754,Master of Arts in German,https://cla.csulb.edu/departments/rgrll/wp-content/uploads/2012/06/German-MA-Application-RGRLL-Website.pdf
,College of Liberal Arts,,4.0,3.0,,Fall,"October 1, 2025","January 15, 2026","$4,461/Semester or $8,922/Year",,,"Awards range from $500 to $2,000",,"Merit-based, Need-based",2 years (full-time),"$4,461/Semester or $8,922/Year",Master of Arts in History,https://www.csulb.edu/graduate-studies
,College of Liberal Arts,,4.0,3.0,,Fall,"October 1, 2025","March 1, 2026","$6,106/Semester",,,,,"Merit-based, Need-based",,"$12,212/Year",Master of Arts in International Affairs,https://www.csulb.edu/graduate-studies
,College of Liberal Arts,,4.0,3.0,,Fall,,,,,,"up to $5,000",,Merit-based,2 years,,Master of Arts in Italian Studies,https://www.csulb.edu/george-l-graziadio-center-for-italian-studies/programs
,College of Liberal Arts,,4.0,3.0,,Fall,"October 1, 2025","January 15, 2026","$8,610/Year",,$420 per unit (for non-residents),"Varies, amounts such as $500, $1000, or $2000 are available.",,"Graduate Assistantships, Teaching Associate positions, Merit-based, Need-based",2 years,"$8,610/Year",Master of Arts in Linguistics with option in Language & Culture,https://www.csulb.edu/college-of-liberal-arts/linguistics-department/ma-linguistics
,College of Liberal Arts,,4.0,3.0,,Fall,"October 1, 2025","February 1, 2026",8538,,396,,,"Merit-based, need-based, leadership, community service, field of study, Graduate Assistantships, Teaching Associate positions",2 years,"$8,538/Year",Master of Arts in Linguistics with option in General Linguistics,https://www.csulb.edu/graduate-studies
,College of Liberal Arts,,4.0,3.0,,Fall,"October 1, 2025","January 15, 2026","$9,859/Year",,,,,"Merit-based, Need-based",,"$9,859/Year",Master of Arts in Linguistics with option in Special Concentration,https://www.csulb.edu/graduate-studies
,College of Liberal Arts,,4.0,3.0,,Fall,,,8754/Year,,,"$100 to $5,000+",,"Merit-based, Department-specific",2 years,"$8,754/Year",Master of Arts in Linguistics with option in Teaching English to Speakers of Other Languages,https://www.csulb.edu/graduate-studies
,College of Liberal Arts,,4.0,3.0,,Fall,,,8604,,"$420 per unit (for non-residents, in addition to base tuition)","Up to $2,000",,"Merit-based, Need-based, Departmental Scholarships, Graduate Assistantships, Fellowships",2 years,"$4,302/Semester or $8,604/Year (for California residents)",Master of Arts in Philosophy,https://www.csulb.edu/graduate-studies
,College of Liberal Arts,,4.0,3.0,,"Fall, Spring",,,8442,,396,"Amounts range from approximately $500 to $1,000.",,"Merit-based, Need-based",30 units,"$8,442/Year (Resident, based on full-time enrollment for two semesters). Non-resident tuition is higher.",Master of Arts in Political Science,https://www.csulb.edu/college-of-liberal-arts/political-science/master-of-arts
,College of Liberal Arts,,4.0,3.0,,Fall,,,"$4,933.38/Semester",,,"$200 - $1,000",,Merit-based,2 years,"$3,588/Semester",Master of Arts in Psychological Research,https://www.csulb.edu/graduate-studies
,College of Liberal Arts,,4.0,3.0,,Fall,"October 1, 2025","December 1, 2025",8562,,,,,"Departmental, Merit-based, Need-based",2 years,"$8,562/Year",Master of Science in Industrial/Organizational Psychology,https://www.csulb.edu/graduate-studies
,College of Liberal Arts,,4.0,3.0,,Fall,"October 1, 2025","February 1, 2026",9012,,420,,,"Merit-based, Need-based, Departmental",2 years,9012,Master of Arts in Religious Studies,https://www.csulb.edu/graduate-studies
,College of Liberal Arts,,4.0,3.0,,Fall,,,"$8,498/Year",,$396 per unit for non-residents,"Up to $1,000",,"Merit-based, Need-based",2 years,,Master of Arts in Spanish,https://www.csulb.edu/graduate-studies
,College of Liberal Arts,,4.0,3.0,,Fall,"October 1, 2025","May 1, 2026",8754,,,,,"Merit-based, Need-based",,"$8,754/Year",Master of Science in Sustainability Management,https://science.gmu.edu/academics/departments-units/environmental-science-policy/graduate-programs
,College of Natural Sciences and Mathematics,,4.0,2.75,,Fall,"October 1, 2025","April 15, 2026",8562,,396,,,"Merit-based, Need-based",2 years,"$8,562/Year",Master of Science in Applied Statistics with option in Biostatistics,https://www.csulb.edu/graduate-studies
,College of Natural Sciences and Mathematics,,4.0,2.75,,Fall,,,8408,,,,,"Merit-based, Need-based, Leadership-based",,8408,Master of Science in Applied Statistics with option in Data Science,https://www.csulb.edu/academic-senate/ms-applied-statistics-option-data-science
,College of Natural Sciences and Mathematics,,4.0,2.7,,Fall,"October 1, 2025","January 15, 2026","$4,377/Semester",,,,,"Merit-based, Need-based, Assistantships",,"$4,377/Semester",Master of Science in Biochemistry,https://www.csulb.edu/graduate-studies
,College of Natural Sciences and Mathematics,,4.0,3.0,,Fall,"October 1, 2025","January 15, 2026","$4,183/Semester or $8,366/Year (for California residents)",,$420 per unit for non-residents (in addition to basic tuition & fees),,,"University-specific, CSU Systemwide, External",,"$4,183/Semester or $8,366/Year (for California residents)",Master of Science in Biology,https://www.csulb.edu/graduate-studies
,College of Natural Sciences and Mathematics,,4.0,2.75,,Fall,"October 1, 2025","April 1, 2026","$4,503/Semester",,,,,Merit-based,,"$4,503/Semester",Master of Science in Chemistry,https://www.csulb.edu/graduate-studies
,College of Natural Sciences and Mathematics,,4.0,3.0,,Fall,,,"$4,371/Semester or $8,742/Year",,,,,"Merit-based, Need-based",2 years,"$4,371/Semester or $8,742/Year",Master of Science in Geology,https://www.csulb.edu/graduate-studies
,College of Natural Sciences and Mathematics,,4.0,3.0,,Fall,"October 1, 2025","January 15, 2026",8070/Year,,,"$500 - $5,000",,"Merit-based, Need-based, Career-interest based",2 years,8070/Year,Master of Science in Mathematics with option in Applied Math,https://www.csulb.edu/mathematics-statistics/graduate-programs
,College of Natural Sciences and Mathematics,,4.0,2.75,,Fall,,,"$10,731/Year",,169,"Varies, with awards typically between $500 to $2,000",,"Merit-based, Need-based",2 years,"$10,731/Year",Master of Science in Mathematics for Educators,https://www.csulb.edu/graduate-studies
,College of Natural Sciences and Mathematics,,4.0,3.0,,Fall,,,8550,,$420 per unit (for non-residents),,,"Merit-based, Need-based, Graduate Assistantships",2 years,"$8,550/Year (Resident)",Master of Science in Microbiology,https://www.csulb.edu/graduate-studies
,College of Natural Sciences and Mathematics,,4.0,2.7,,Fall,,,"$4,575/Semester",,$420 per unit for non-residents (in addition to basic tuition and fees),"Up to $5,000",,"Merit-based, Need-based, Departmental",2 years,"$9,150/Year",Master of Science in Physics with option in Applied Physics,https://www.csulb.edu/graduate-studies
,College of Natural Sciences and Mathematics,,4.0,2.5,,Fall,"October 1, 2025","May 1, 2026","$8,408/Year ($4,204/Semester)",,"$396 per unit (for non-residents, in addition to base tuition)","Varies, with awards ranging from approximately $500 to $2,000",,"Merit-based, Need-based",,"$8,408/Year ($4,204/Semester)",Master of Science in Physics with option in Computational Physics,https://www.csulb.edu/physics-astronomy/graduate-programs
,College of Natural Sciences and Mathematics,,4.0,3.0,,"Fall, Spring",,,10030,,,,,"University scholarships, Department scholarships, External scholarships",30 units,"$10,030/Year",Master of Science in Science Education with option in Elementary & Middle School,https://www.csulb.edu/science-education/graduate-programs
,College of Natural Sciences and Mathematics,,4.0,3.0,,Fall,"October 1, 2025","January 15, 2026","$8,754/Year",,,,,"Department scholarships, Graduate Assistantships, Teaching Assistantships, State University Grant",2 years,"$8,754/Year",Master of Science in Science Education with option in Informal Science Education,https://www.csulb.edu/graduate-studies
,College of Natural Sciences and Mathematics,,4.0,2.75,,Fall,"October 1, 2025","January 15, 2026","$8,596/Year",,,,,"Merit-based, Need-based, Community Service-based",As little as 2 years,"$8,596/Year",Master of Science in Science Education with option in Science Education,https://www.youtube.com/watch?v=pEQFT37L5zk
,College of Natural Sciences and Mathematics,,4.0,3.0,,Fall,,,"$8,016/Year",,,,,"Academic Merit, Financial Need, Leadership, Community Service",,"$8,016/Year",Master of Science in Science Education with option in Secondary Science Education,https://www.csulb.edu/graduate-studies
,College of Education,,4.0,2.75,,Fall,,,8754,,,"Varies, up to $9,000 for specific fellowships.",,"Program-specific, Merit-based, Need-based",30 units,"$8,754/Year",Master of Arts in Education with option in Dual Language Development,https://www.csulb.edu/graduate-studies
1201-1400,College of Education,,4.0,3.0,,Fall,"October 1, 2025","January 15, 2026",,,396,,,"Merit-based, Need-based, Program-specific",,"$8,590/Year",Master of Arts in Education with option in Early Childhood Education,https://www.csulb.edu/sites/default/files/document/document_ced_ece_ma-education-option-early-childhood-education-f18-aim.pdf
,College of Education,,4.0,2.5,,Fall,"October 1, 2025","June 1, 2026","$9,066/Year",,,,,"Merit-based, Need-based, Department-specific",2 years,"$9,066/Year",Master of Arts in Education with option in Educational Administration,https://www.csulb.edu/graduate-studies
,College of Natural Sciences and Mathematics,,4.0,2.75,,Fall,"October 1, 2025","April 15, 2026",8754/Year,,396 per unit for non-residents,,,"Merit-based, Need-based",2 years,8754/Year,Master of Arts in Education with option in Mathematics Education,https://www.csulb.edu/graduate-studies
,College of Education,,4.0,3.0,,Fall,"October 1, 2025","December 1, 2025","$8,496/Year",,,,,"Merit-based, Need-based, Major-specific",3 years,"$8,496/Year",Master of Arts in Education with option in School Psychology,https://www.csulb.edu/graduate-studies
,College of Education,,4.0,2.85,,Fall,"October 1, 2025","February 1, 2026",8394/Year,,,"$500 - $2,500",,"Merit-based, Need-based, Talent-based",2-3 years,8394/Year,Master of Science in Counseling with option in Counseling Psychology,https://www.csulb.edu/graduate-studies
,College of Education,,,2.5,,Fall,,,"$8,550/Year",,,,,"Merit-based, Need-based, and criteria-specific",2 years,"$8,550/Year",Master of Science in Counseling with option in Student Development in Higher Education,https://www.csulb.edu/college-of-education/student-development-higher-education/program-description
,College of Education,1.0,4.0,2.85,,Fall,,,"$9,650/Year",,,,,"Merit-based, Need-based",3 years,"$9,650/Year",Master of Science in Counseling with option in School Counseling,https://www.csulb.edu/graduate-studies
,College of Education,,4.0,3.0,,Fall,"October 1, 2025","December 1, 2025","$8,370/Year",,,,,"Merit-based, Need-based",3 years,"$8,370/Year",Education Specialist in School Psychology,https://www.csulb.edu/sites/default/files/document/eds_school_psychology_pps_application_packet_2020wm.pdf
,College of Engineering,,4.0,2.7,,Fall,,,,,396,,,"Merit-based, Need-based",30 units,8754,Master of Science in Aerospace Engineering,https://www.csulb.edu/graduate-studies
,College of Engineering,,4.0,2.7,,"Fall, Spring",,,"$9,751.84/Year",,,,,Merit-based,30 units,"$8,340/Year",Master of Science in Chemical Engineering,https://www.csulb.edu/graduate-studies
,College of Engineering,,4.0,2.7,,Fall,,,8754/Year,,,"Awards range from $1,000 to $6,000",,Merit-based and field-specific,30 semester units,8754/Year,Master of Science in Civil Engineering with option in Construction Management,https://www.csulb.edu/college-of-engineering/master-of-science-civil-engineering-0
,College of Engineering,,4.0,2.7,,Fall,"October 1, 2025","April 1, 2026","$8,370/Year",,,,,Merit-based,2 years,"$8,370/Year",Master of Science in Civil Engineering with option in Environmental/Water Resources,https://www.csulb.edu/graduate-studies
,College of Engineering,,4.0,3.0,,Fall,"October 1, 2025","April 1, 2026",8757,,"$396 per unit (for non-residents, in addition to base tuition)","Varies, with awards typically ranging from $2,500 to $5,000",,"Merit-based, Need-based, Field-specific",3 to 4 semesters,"$4,378.50 per semester (full-time, 6.1+ units, resident)",Master of Science in Civil Engineering with option in Structural,https://www.csulb.edu/college-of-engineering/master-of-science-civil-engineering-0
,College of Engineering,,4.0,2.7,,"Fall, Spring",,,8562,,420,"$100 to $20,000+",,"Merit-based, Need-based, Leadership, Community service",,"$8,562/Year (CA Resident); Non-residents pay an additional $420 per unit",Master of Science in Civil Engineering with option in Transportation/Geotechnical,https://www.csulb.edu/graduate-studies
,College of Engineering,,4.0,3.0,,Fall,,,"$13,601/Year",,$270 per unit (College of Engineering Professional Program Fee) on top of basic tuition. Non-residents pay an additional $420 per unit.,,,"Merit-based, Need-based, Major-specific",2 years,"$13,601/Year",Master of Science in Computer Science,https://www.csulb.edu/graduate-studies
,College of Engineering,,4.0,2.7,,Fall,,,9150/Year,,,,,"Merit-based, Need-based",2 years (full-time) or 3-4 years (part-time),9150/Year,Master of Science in Construction Management,https://www.csulb.edu/college-of-engineering/civil-engineering-construction-engineering-management
,College of Engineering,,4.0,2.7,,"Fall, Spring",,,"$9,108/Year",,$420 per unit for non-residents,,,"Merit-based, Financial need-based",31 units,"$4,554/Semester",Master of Science in Electrical Engineering,https://www.csulb.edu/graduate-studies
,College of Engineering,,4.0,2.7,,Fall,"October 1, 2025","April 1, 2026","$8,741/Year",,$396 per unit for non-residents (in addition to basic tuition and fees),,,"Merit-based, Need-based, Departmental",4 to 5 semesters,"$8,741/Year",Master of Science in Engineering (Interdisciplinary),https://www.csulb.edu/graduate-studies
,College of Engineering,,4.0,3.0,,"Fall, Spring",,,"$4,377/Semester",,$396 per unit for non-residents (in addition to basic tuition and fees),"$100 to $20,000",,"Merit-based, Need-based, Major-specific",30 units,"$8,754/Year",Master of Science in Mechanical Engineering,https://www.csulb.edu/graduate-studies
,"College of the Arts, School of Art",,,3.0,,Fall,"October 1, 2025","January 15, 2026","$8,016/Year",,,,,"Merit-based, Need-based",,"$8,016/Year",Master of Arts in Art with option in Art History,https://www.csulb.edu/graduate-studies
,School of Art,,4.0,3.0,,Fall,"October 1, 2025","February 1, 2026","$7,409.92/Semester (full-time resident)",,"$420 per unit (for non-residents, in addition to base tuition)",,,Merit-based,2 years (full-time),"$7,409.92/Semester (full-time resident)",Master of Arts in Art with option in Art Education,https://www.csulb.edu/school-of-art/mfa-art-concentration-studio-art
,School of Art,,4.0,3.0,,Fall,,,8484,,"$420 per unit (for non-residents, in addition to basic tuition)","Up to $5,000",,"Merit-based, Need-based",3 years,"$4,242/Semester",Master of Fine Arts in International Studio Arts,https://www.csulb.edu/school-of-art/mfa-art-concentration-studio-art
,College of the Arts,,4.0,3.0,,Fall,"October 1, 2025",,,,,"Amounts vary, with several departmental scholarships ranging from $500 to $2,500.",,"Merit-based, Need-based, Talent-based",,"$11,126.16/Year",Master of Arts in Dance,https://www.csulb.edu/graduate-studies
,College of the Arts,,4.0,3.0,,Fall,,,8568/Year,,,,,"Merit-based, Need-based, Talent-based",3 years,8568/Year,Master of Fine Arts in Dance,https://www.csulb.edu/graduate-studies
,"College of the Arts, Bob Cole Conservatory of Music",,4.0,2.75,,Fall,"October 1, 2025","January 15, 2026",8382/Year,,,,,"Merit-based, Need-based, Talent-based",,8382/Year,Master of Music with option in Composition,https://www.csulb.edu/graduate-studies
,Bob Cole Conservatory of Music,,4.0,3.0,,Fall,"October 1, 2025","January 15, 2026","$4,377/Semester or $8,754/Year",,,,,"Talent-based, Merit-based",2 years,"$4,377/Semester or $8,754/Year",Master of Music with option in Instrumental/Vocal Performance,https://csulbmusic.shopwindow.io/content/render/crm_form/7af1d55c-e451-4919-9015-d7a22bf88d32?presentation=web
,"College of the Arts, Bob Cole Conservatory of Music",,4.0,2.75,,Fall,,,8800/Year,,$396 per unit for non-residents (in addition to other fees),,,"Merit-based, Need-based",30 units,8800/Year,Master of Music with option in Instrumental/Choral Conducting,https://www.csulb.edu/graduate-studies
,Bob Cole Conservatory of Music,,4.0,2.5,,Fall,"October 1, 2025","January 15, 2026",8784/Year (Resident),,"$396 per unit (for non-residents, in addition to base tuition)","Up to $10,000",,"Merit-based, Talent-based",2 years (30 units),8784/Year (Resident),Master of Music with option in Opera,https://www.csulb.edu/college-of-the-arts
,"College of the Arts, Bob Cole Conservatory of Music",,4.0,3.0,,Fall,"October 1, 2025","January 15, 2026",10944,,,"Awards typically range from $250 to over $10,000",,"Merit-based, Need-based",2 years,"$10,944/Year",Master of Music with option in Jazz Studies,https://www.csulb.edu/graduate-studies
,Bob Cole Conservatory of Music,,4.0,3.0,,Fall,"October 1, 2025","January 15, 2026","Resident: $4,204/semester (6.1+ units); Non-Resident: $4,204/semester + $420/unit",,"$420 per unit for non-residents. Resident tuition is a flat fee based on unit load, not per credit.",,,"Merit-based, Need-based",30 units,"Resident: $4,204/semester (6.1+ units); Non-Resident: $4,204/semester + $420/unit",Master of Arts in Music Education,https://www.jammusiclab.com/academics/master-arts-music-education
,"Bob Cole Conservatory of Music, College of the Arts",,4.0,3.0,,"Fall, Spring",,,,,$420 per unit for non-residents (in addition to base tuition),,,"Merit-based, Need-based",,"$4,377/Semester or $8,754/Year for residents (6.1+ units)",Master of Arts in Musicology,https://www.csulb.edu/graduate-studies
,College of the Arts,,4.0,3.0,,Fall,"October 1, 2025","January 15, 2026",10068/Year,,An additional $420 per unit for non-residents.,"Amounts range from $500 to $5,000",,"Merit-based, Need-based",Three years,10068/Year,Master of Fine Arts in Theatre Arts with option in Acting,https://www.csulb.edu/graduate-studies
,"College of the Arts, College of Business",,4.0,3.0,,Fall,"October 1, 2025","February 1, 2026",,,,,,Merit-based,3 years,,Master of Fine Arts in Theatre Arts with option in Theatre Management (MFA/MBA),https://www.csulb.edu/theatre-arts/graduate-admissions-0
,College of Liberal Arts,,4.0,3.0,,Fall,October 1,February 1,"$8,526/Year",,,,,Merit-based,2 years,"$8,526/Year",Master of Arts in Japanese Language & Pedagogy,https://cla.csulb.edu/departments/aaas/graduate-credential/
,College of Business,,4.0,2.75,,Fall,,,,,$270 per unit (Graduate Business Professional Fee) in addition to standard graduate tuition,,,Merit-based,30 units,,Master of Science in Accountancy,https://www.csulb.edu/graduate-studies
,College of Business,,4.0,2.5,,Fall,,,28500,,950,"$500 to $2,000",,Merit-based,one-year,"$28,500/Year",Master of Science in Finance,https://www.csulb.edu/graduate-studies
,College of Business,,4.0,2.5,,Fall,"October 1, 2025","June 1, 2026","$22,500 for the entire 30-unit program",,$750 per unit,"$1,000 to $2,000",,Merit-based,21 months,"$22,500 for the entire 30-unit program",Master of Science in Information Systems,https://www.csulb.edu/college-of-business/information-systems
,College of Business,,4.0,2.75,,Fall,"October 1, 2025","March 15, 2026","$6,000/Semester",,600,,,"Merit-based, Need-based, Major-specific",1 year,18000,Master of Science in Marketing Analytics,https://www.csulb.edu/graduate-studies
,College of Business,2.0,4.0,2.5,,Fall,"October 1, 2025","June 1, 2026",80016,,1667,,,"Merit-based, Need-based",3 years,"$80,016 for the entire 48-unit program",Master of Business Administration (MBA),https://business.fsu.edu/graduate
,College of Business,,4.0,2.5,,Fall,,,"The estimated total tuition & fees for the 2-year Accelerated MBA program is approximately $45,000 for California residents and $69,000 for non-residents of California and international students.",,,,,Merit-based,21-month,"The estimated total tuition & fees for the 2-year Accelerated MBA program is approximately $45,000 for California residents and $69,000 for non-residents of California and international students.",Master of Business Administration (MBA) Accelerated,https://www.csulb.edu/cob-graduate-programs/mba-programs/day-time-mba
