QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,"College of Health Professions, Lienhard School of Nursing",1.0,4.0,3.0,,Fall,,,"$1,462 per credit",,1462,,,"Merit-based scholarships, assistantships, and need-based grants",2 years (full-time),"$1,462 per credit",Master of Science in Psychiatric Mental Health Nurse Practitioner Program,https://catalog.pace.edu/graduate/programs-a-z/
,Dyson College of Arts and Sciences,2.0,4.0,3.0,,,,,"$25,884/Year",,1438,,,"Merit-based Scholarships, Graduate Assistantships",42 credits,"$25,884/Year",Master of Public Administration in Public Administration,https://catalog.pace.edu/graduate/programs-a-z/
,College of Health Professions,,4.0,3.0,,"Fall, Spring",,,,,1444,,,Merit-based,2 years,60648,Master of Public Health in Public Health,https://catalog.pace.edu/graduate/programs-a-z/
,Dyson College of Arts and Sciences,,4.0,3.0,,"Fall, Spring",,,,,1450,"$1,800 to $6,100 annually",,"Merit-based scholarships, Grants, Graduate Assistantships",1 year (full-time) or 2-4 years (part-time),,Master of Science in Publishing,https://www.pace.edu/program/publishing-ms
,Seidenberg School of Computer Science and Information Systems,2.0,4.0,3.0,,"Fall, Spring",,,,,"$1,518","$1,000 - $10,000 annually",,"Merit-based, Need-based",1–2 Years,"$45,540 for 30 credits",Master of Science in Software Development and Engineering,https://www.pace.edu/program/software-development-and-engineering-ms
,School of Education,,4.0,3.0,,"Fall, Spring",,,,,1410,,,,,,Advanced Certificate in Bilingual Education,https://catalog.pace.edu/graduate/programs-a-z/
,School of Education,,4.0,3.0,,Rolling,,,8640,,1440,,,Merit-based,6 credits,"$1,440 per credit",Advanced Certificate in Early Childhood Extension Certification (Birth-Grade 2),https://catalog.pace.edu/graduate/schools/school-education/graduate-degree-programs/advanced-certificates/early-childhood-extension-certification/
,School of Education,,4.0,3.0,,,,,,,1440,,,Merit-based,,,Certificate of Advanced Graduate Study in Integrated Instruction for Literacy and Technology,https://catalog.pace.edu/graduate/programs-a-z/
,School of Education,,4.0,3.0,,"Fall, Spring, Summer",,,,,1440,"$1,000 up to $7,000 per year",,"Merit-based, Endowed, Private",6 credit hours,"$8,640 for the entire program (6 credits at $1,440/credit)",Advanced Certificate in Middle School Extension Certification,https://catalog.pace.edu/graduate/programs-a-z/
,College of Health Professions,1.0,4.0,3.0,,"Fall, Spring",,,,,1430,,,"Merit-based, Need-based",26 credits,37180,Psychiatric Mental Health Nurse Practitioner (PMHNP) Certificate,https://catalog.pace.edu/graduate/programs-a-z/
,Seidenberg School of Computer Science and Information Systems,1.0,4.0,3.0,,"Fall, Spring",,,22230,,1482,,,"Graduate Assistantships, Scholarships, Grants",,"$1,482 per credit",Advanced Certificate in Security and Information Assurance,https://catalog.pace.edu/graduate/schools/seidenberg-school-computer-science-information-systems/graduate-degree-programs/graduate-certificate-programs/secure-software-and-information-engineering-certificate/
,Seidenberg School of Computer Science and Information Systems,,4.0,3.0,,"Fall, Spring",,,17160,,1430,"$1,000 - $1,500 per year",,"Merit-based, Grants",,,Advanced Certificate in Software Engineering Development,https://catalog.pace.edu/graduate/programs-a-z/
,School of Education,,4.0,3.0,,"Fall, Spring",,,,,,,,,30 credits,,Certificate of Advanced Graduate Study in Special Education: Teaching Students with Disabilities (All Grades),https://catalog.pace.edu/graduate/schools/school-education/
,School of Education,,4.0,3.0,,"Fall, Spring",,,22230,,1482,"$1,200",,Merit-based,15 credits,22230,Certificate of Advanced Graduate Study in Teaching English as a Second Language (TESOL),https://catalog.pace.edu/graduate/schools/school-education/graduate-degree-programs/advanced-certificates/
,Lubin School of Business,2.0,4.0,3.0,,"Fall, Spring, Summer",,,,,1450,,,"Pace Graduate Grants, Pace Graduate Scholarships, Graduate Assistantships",Minimum of 39 credits,,Master of Business Administration in Corporate Finance,https://catalog.pace.edu/graduate/programs-a-z/
,Seidenberg School of Computer Science and Information Systems,3.0,4.0,3.0,,,,,,,1450,,,Merit-based,30 credits,43500,Master of Science in Health Informatics,https://catalog.pace.edu/graduate/programs-a-z/
,Seidenberg School of Computer Science and Information Systems,2.0,4.0,3.0,,"Fall, Spring, Summer",,,,,1390,,,"Merit-based scholarships, Assistantships",30 credits,"$1,390 per credit",Master of Science in Human Centered Design,http://media.pace.edu/catalog/pace-university-2021-2022-graduate-catalog.pdf
,Seidenberg School of Computer Science and Information Systems,2.0,4.0,3.0,,"Fall, Spring",,,,,1532,,Awards vary in amount but do not exceed one-half of the tuition charges for the academic year.,Merit-based,,45960,Master of Science in Information Systems,https://catalog.pace.edu/graduate/schools/seidenberg-school-computer-science-information-systems/graduate-degree-programs/masters-science-programs/information-systems-ms/information-systems-ms.pdf
,Dyson College of Arts and Sciences,2.0,4.0,3.0,,"Fall, Spring",,,,,1442,,,Merit-based,30 credits,,Master of Science in Applied Quantitative Economic Analysis and Policy,https://catalog.pace.edu/graduate/programs-a-z/
,Dyson College of Arts and Sciences,2.0,4.0,3.0,,Fall,,,1030,,1450,,,"Merit-based, Need-based, Assistantships",3 years,1450 per credit,Master in Bilingual School Psychology,https://catalog.pace.edu/graduate/schools/dyson-college-arts-sciences/dyson-graduate-programs-curriculum/masters-science/school-psychology-specialization-bilingual-school-psychology-ms-ed/school-psychology-specialization-bilingual-school-psychology-ms-ed_text.pdf
,School of Education,,4.0,3.0,,,,,,,1430,,,,,,Master in Childhood Education,https://catalog.pace.edu/graduate/programs-a-z/
,School of Education,,4.0,3.0,,"Fall, Spring",,,,,1440,,,"Graduate Assistantships, Scholarships, Grants, Loans",,,Master in Childhood Education and TESOL,https://catalog.pace.edu/graduate/schools/school-education/school-education.pdf
,School of Education,,4.0,3.0,,,,,,,1430,,,Merit-based,36-45 credits,,Master in Childhood and Bilingual Education,https://catalog.pace.edu/graduate/programs-a-z/
,Dyson College of Arts and Sciences,0.0,4.0,3.0,,Fall,,,"$45,540/Year",,1518,,,Merit-based,2 years,"$45,540/Year",Master of Science in Mental Health Counseling,https://catalog.pace.edu/graduate/programs-a-z/
,School of Education,,4.0,3.0,,,,,,,1450,,,Merit-based,31-47 credits,"$1,450 per credit",Master in Adolescent Education,https://catalog.pace.edu/graduate/programs-a-z/
,School of Education,1.0,4.0,3.0,,"Fall, Spring",,,60900,,1450,,,"Pace Graduate Grants, Pace Grad Scholarships, Graduate Assistantships",,60900,Master in Adolescent and Adolescent Special Education,https://www.pace.edu/registrar/registration/academic-catalogs
,School of Education,,4.0,3.0,,,,,,,1430,,,"Merit-based, Need-based",,,Master in Childhood Education and Special Education,https://catalog.pace.edu/graduate/schools/school-education/graduate-degree-programs/master-science-teachers-mst/childhood-childhood-special-education-mst/
,School of Education,,4.0,3.0,,"Fall, Spring, Summer",,,"$1,450 per credit",,1450,"up to $6,500",,"Merit-based scholarships, Grants",2 years,"$1,450 per credit",Master in Early Childhood Development and Learning,https://catalog.pace.edu/graduate/programs-a-z/
,School of Education,2.0,4.0,3.0,,"Fall, Spring",,,,,1450,,,"Merit Scholarships, Graduate Grants, Graduate Assistantships/Research Assistantships",,"$1,450 per credit","Master in Early Childhood Development, Learning and Intervention",https://catalog.pace.edu/graduate/programs-a-z/
,School of Education,,4.0,3.0,,"Fall, Spring",,,"$1,430 per credit",,1430,,,"Pace Graduate Grants, Graduate Assistantships, Restricted and Endowed Scholarships",2 years,"$1,430 per credit",Master of Arts in Higher Education Administration and Student Affairs,http://media.pace.edu/catalog/pace-university-2023-2024-graduate-catalog.pdf
,School of Education,,4.0,3.0,,,,,,,1430,,,Merit-based,,,Literacy Specialist and TESOL (Teaching English to Speakers of Other Languages),https://catalog.pace.edu/graduate/schools/school-education/graduate-degree-programs/masters-science-education-msed/literacy-specialist-tesol-msed/
