Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url
Required,Required,"Admission to the Ph.D. in Public History is competitive. Meeting the minimum requirements does not guarantee admission. Applicants must meet the admission requirements of the College of Graduate Studies. In addition, applicants must hold a Master of Arts degree in history, public history, historic preservation, museum studies, or a closely related discipline from an accredited institution. Applicants must submit official transcripts from all colleges and universities attended. Applicants must have a minimum cumulative grade point average (GPA) of 3.5 on a 4.0 scale on all graduate coursework attempted. In addition to the documents required by the College of Graduate Studies, applicants must submit the following directly to the History Department: three letters of recommendation from individuals able to assess the applicant's academic abilities and potential for success in a doctoral program; a curriculum vitae (CV); a statement of purpose that describes why the applicant is interested in MTSU's doctoral program, future career goals, and the public history fields in which he or she is interested; a writing sample that demonstrates the ability to conduct historical research and analysis.",Required,True,False,False,False,False,False,,,program,Doctor of Philosophy in Public History,https://www.mtsu.edu/search-program/
Required,Required,Applicants must have a baccalaureate degree from an accredited institution. Applicants must have an undergraduate GPA of 3.0 or higher. Applicants must submit three letters of recommendation. Applicants must submit a statement of purpose detailing their career goals and reasons for pursuing the M.F.A. degree. Applicants must submit a portfolio demonstrating significant creative work. Applicants must submit a résumé detailing their professional and educational experience. Applicants must participate in an interview with the M.F.A. faculty.,Not Required,True,False,,False,False,False,,,program,Master of Fine Arts in Recording Arts and Technologies,https://www.mtsu.edu/search-program/
,,"Applicants must meet the admission requirements of the College of Graduate Studies. Applicants must also have a bachelor’s degree from an accredited college or university. In addition, admission will be granted based on one of the following two options:

Option 1: An undergraduate grade point average (GPA) of 3.0 or higher

Option 2: An undergraduate GPA of 2.75 to 2.99 and a satisfactory score on the Miller Analogies Test (MAT) or the Graduate Record Examination (GRE).",,False,False,,True,False,False,,,program,Master of Science in Aeronautical Science,https://www.mtsu.edu/search-program/
Required,Required,"Admission to the Master of Science in Aviation requires:
1. An undergraduate degree from an accredited institution.
2. A minimum GPA of 2.75 in the last 60 hours of undergraduate coursework.
3. A score on the Graduate Record Examination (GRE) general test of at least 143 Verbal, 144 Quantitative, and 3.5 Analytical. NOTE: the GRE requirement is currently waived through Fall 2026.
4. Two letters of recommendation.
5. Statement of Purpose outlining the applicant's background and goals for the program.
6. Curriculum vitae (CV) or resume.",Not Required,True,False,False,True,False,False,,,program,Concentration in Aviation Education,https://www.mtsu.edu/search-program/
Not Required,Not Required,"Applicants to the Master of Science in Aviation program must satisfy the admission requirements of the College of Graduate Studies as well as the specific program requirements.

Admission Requirements

Applicants must have a minimum cumulative undergraduate GPA of 2.75 on a 4.0 scale to be unconditionally admitted. In addition, an applicant must satisfy at least one of the following criteria to be unconditionally admitted:

1. A GRE score of at least 146 on the verbal portion, 144 on the quantitative portion, and a 3.5 on the analytical writing portion of the test, OR
2. A GMAT total score of at least 450, OR
3. Possess an undergraduate degree from MTSU's Department of Aerospace, OR
4. Possess a commercial pilot certificate with an instrument rating or an FAA aircraft dispatcher certificate, OR
5. Have a total of at least three years of professional aviation industry experience.

Applicants not meeting the GPA and the additional requirements for unconditional admission may be conditionally admitted. The conditional student must earn a B (3.0) or better in the first nine (9) semester hours to become a degree-seeking student. In addition, an applicant must satisfy at least one of the following criteria to be conditionally admitted:

1. A GRE score of at least 143 on the verbal portion, 140 on the quantitative portion, and a 3.0 on the analytical writing portion of the test, OR
2. A GMAT total score of at least 400.",Not Required,False,False,False,True,False,False,,,program,Concentration in Aviation Management,https://www.mtsu.edu/search-program/
,,"Applicants must meet the admission requirements of the College of Graduate Studies. Applicants must have an undergraduate degree from an accredited institution. Applicants must have a minimum cumulative undergraduate GPA of 2.75 on a 4.0 scale. Applicants must submit an official score on the Graduate Record Examination (GRE) general test (or an acceptable substitute like the Miller Analogies Test (MAT) or the Graduate Management Admissions Test (GMAT). GRE: 291 (verbal + quantitative); new test format effective August 2011; GRE: verbal, 143; quantitative, 141; MAT: 380; GMAT: 450; The GRE requirement will be waived for applicants with five or more years of relevant, professional aviation experience. The GRE analytical writing is not considered for admission purposes. Applicants must submit official transcripts from all colleges and universities attended. International applicants must demonstrate English proficiency.",,True,False,False,False,False,False,,,program,Concentration in Aviation Safety and Security Management,https://www.mtsu.edu/search-program/
,,"Admission to the M.S. in Horse Science requires a bachelor’s degree from an accredited institution. Applicants must meet the admission standards of the College of Graduate Studies. Applicants who do not hold a bachelor’s degree in an animal or horse science discipline must have completed a minimum of 18 undergraduate hours of coursework in this area. Prerequisite coursework must include introductory animal/horse science, anatomy and physiology, nutrition, and reproduction. Other courses may be required at the discretion of the program graduate coordinator. Applicants who do not meet this standard may be admitted conditionally and will be required to complete these courses prior to full admission.",,True,False,False,False,False,False,,,program,Master of Science in Horse Science,https://www.equinescience.org/Resources/Job-Center/Job-Details/jobID/70
Required,Required,"Applicants for the M.S. in Horse Science must submit an application and supporting documents to the College of Graduate Studies. Admission to the M.S. in Horse Science is competitive. Applicants will be judged on the following criteria:

Undergraduate GPA of 3.0 or higher
Graduate Record Exam (GRE) scores (The GRE is waived for applicants with a 3.25 undergraduate GPA or higher.)
A 500-word statement of purpose outlining career goals
Three letters of recommendation
A résumé",Not Required,False,False,True,True,False,False,,,program,Concentration in Horse Science - Industry Management,https://www.mtsu.edu/program/horse-science-industry-management-concentration-m-s/
Required,Required,"Applicants seeking admission to the Professional Counseling Program should follow the admission procedures outlined in the Graduate Catalog. In addition, applicants must:

- submit an online application for admission to the College of Graduate Studies.
- have an undergraduate grade point average (GPA) of 3.0 on a 4.0 scale.
- have completed the following prerequisite undergraduate courses: Abnormal Psychology, Theories of Personality, and Developmental Psychology (lifespan).
- submit a resume.
- submit a two- to three-page, double-spaced personal statement addressing: (a) reasons for choosing the counseling profession; (b) personal strengths and weaknesses; (c) characteristics that will contribute to being an effective counselor; (d) experiences that have directed them to the counseling profession; and (e) other information the applicant deems relevant to the admission decision.
- submit a writing sample from one of the prerequisite courses, preferably from Abnormal Psychology or Theories of Personality.
- submit three letters of recommendation from individuals who can speak to the applicant's academic and professional potential (e.g., professor, work supervisor). At least one letter should be from a professor.
- participate in a personal interview with the Professional Counseling Program Admissions Committee.",Required,True,False,,False,False,False,,,program,Master of Education in Professional Counseling,https://edu-leadership.mtsu.edu/professional_counseling-about/
Required,Required,"Admission to the M.A. program in Clinical Psychology is a two-step process. In order to be considered for regular admission to the M.A. in Clinical Psychology, applicants must first be granted admission to the College of Graduate Studies. Admission to the College of Graduate Studies requires:
1. An official transcript for the bachelor's degree from an accredited institution.
2. An undergraduate GPA of at least 2.75 on a 4.0 scale for regular admission and 2.5 for conditional admission.

Program Specific Admission Requirements
1. An undergraduate major in psychology OR a minimum of 18 semester hours in psychology, including the following five courses: General Psychology, Statistics, Research Methods, Abnormal Psychology, and Personality Psychology.
2. An undergraduate GPA of 3.0 on a 4.0 scale.
3. Three letters of recommendation from individuals in a position to judge the applicant's academic potential. At least two of the three letters must be from faculty members.
4. A statement of purpose of about 500 words describing the applicant's research interests, career goals, and the reasons for wishing to enter the Clinical Psychology M.A. program at MTSU.
5. A resume or curriculum vitae.

The Graduate Record Examination (GRE) is NOT required for admission.",Not Required,True,False,True,False,False,False,,,program,Master of Arts in Psychology (Clinical Psychology),https://www.mtsu.edu/search-program/
Required,Required,"Admission to the M.A. program in Experimental Psychology is competitive. Applicants are selected on the basis of several factors, including letters of recommendation, statement of purpose, academic background and performance, research experience, and GRE scores. To be considered for admission, applicants must have: an undergraduate degree from an accredited university or college; an undergraduate background which includes at least 15 semester hours in psychology including a course in statistics and a course in research methods/experimental psychology; a minimum overall undergraduate GPA of 3.00. a curriculum vitae or resume; three letters of recommendation from individuals familiar with applicant's academic and/or research potential. Letters should be sent directly by the recommenders. Instructions are provided with the online application. a statement of purpose indicating the applicant's research interests, career goals, and the faculty with whom the student is interested in working. The statement of purpose should not exceed two double-spaced pages. Note: Due to challenges associated with the COVID-19 pandemic, the GRE will not be required for Fall 2024 admissions.",Not Required,False,False,True,False,False,False,,,program,Master of Arts in Psychology (Experimental),https://www.mtsu.edu/search-program/
Not Required,Required,"In addition to the general requirements of the College of Graduate Studies, specific requirements for admission to the Master of Arts degree program in Psychology are as follows:

*   an undergraduate major in psychology (or 18 semester hours of specified psychology coursework);
*   a minimum overall undergraduate grade point average of 3.00;
*   submission of an official score on the Graduate Record Examination (GRE);
*   three letters of recommendation from individuals in a position to make a professional and academic assessment of the applicant;
*   a professional goals statement

NOTE: The GRE requirement is currently waived through Fall 2026.",Not Required,False,False,False,False,False,False,,,program,Master of Arts in Psychology (Pre-Specialist in Education - School Psychology Concentration),https://www.mtsu.edu/search-program/
Not Required,Required,"Admission to the M.A. in Psychology is competitive and based on a combination of factors, including GPA (overall and in psychology), GRE scores, letters of recommendation, and a personal statement.

Admission requirements for the College of Graduate Studies are met in addition to the following:

1. An official transcript showing a bachelor's degree from an accredited college or university. Preference is given to applicants with a minimum GPA of 3.00.
2. Official Graduate Record Examination (GRE) scores. GRE is currently being waived for applicants. Please check back regularly for updates. If an applicant has taken the GRE and would like for their scores to be considered as part of their application, please contact the program coordinator. Preference is given to students with scores above the 50th percentile on the verbal and quantitative sections.
3. Three letters of recommendation from individuals in a position to evaluate the applicant's potential for success in a graduate program.
4. A one- to two-page statement of purpose that describes academic and professional goals and how they can be met through our program. For the quantitative psychology concentration, please describe your statistical and programming experience and background in the personal statement.",Not Required,True,False,True,False,False,False,,,program,Master of Arts in Psychology (Quantitative Psychology),https://www.mtsu.edu/search-program/
Not Required,Not Required,"In addition to the university’s minimum requirements, applicants for admission to the Master of Accountancy program must meet one of the following criteria:

- An undergraduate degree in accounting from an AACSB-accredited institution with a GPA of 3.000 or greater.
- An undergraduate degree from an AACSB-accredited business school with a GPA of 3.250 or greater and completion of the six accounting courses from an AACSB school that are prerequisite to the graduate accounting courses at MTSU (see below).
- An undergraduate degree from a regionally accredited university with a GPA of 3.250 or greater, a GMAT score of 500 or greater, and completion of the six accounting courses from an AACSB school that are prerequisite to the graduate accounting courses at MTSU (see below).
- Completion of 18 hours of graduate coursework at a regionally accredited university with a GPA of 3.500 or greater and completion of the six accounting courses from an AACSB school that are prerequisite to the graduate accounting courses at MTSU (see below).

The six prerequisite courses are Intermediate I, Intermediate II, Cost, Tax, Auditing, and Accounting Information Systems. Applicants who do not meet one of the above may be admitted on the basis of a combination of GPA and GMAT score using the formula: (GPA x 200) + GMAT > 1050.

In order to apply, please submit the following:

- an application with the application fee
- official transcripts of all previous college work
- official GMAT scores (if required)",Not Required,True,False,False,False,False,False,,,program,Master in Accounting,https://www.mtsu.edu/search-program/
Required,Required,Admission to the Master of Criminal Justice program is based on a holistic review of each applicant’s file. Admission requires the following: Admission to the College of Graduate Studies; Baccalaureate degree from an accredited university or college with a cumulative minimum GPA of 2.75 on a 4.0 scale; Scores on the Graduate Record Examination (GRE) or the Miller Analogies Test (MAT); Three letters of recommendation from individuals familiar with the applicant’s academic and/or professional capabilities; A letter of intent/purpose that outlines the reasons for applying to the M.C.J. program and how the degree will help achieve the applicant’s personal and professional goals; A current resume.,Not Required,False,False,,False,False,False,,,program,Master in Criminal Justice Administration,https://www.mtsu.edu/program/criminal-justice-administration-m-c-j/
Not Required,Not Required,"Admission to the Master of Science program in Engineering Management requires:

An undergraduate degree in engineering, technology, mathematics, physics, or a closely related field from an accredited university or college;
An undergraduate grade point average (GPA) of 3.0 or better on a 4.0 scale for unconditional admission. Conditional admission may be considered for applicants with GPAs between 2.75 and 3.0.
GRE is no longer required for admission.
For international applicants who native language is not English, a minimum TOEFL score of 550 (paper based) or 213 (computer based) or 79-80 (Internet based) or a minimum IELTS score of 6.5 or a minimum Duolingo English Test of 110 is required.
All students must be admitted to the College of Graduate Studies. International applicants must also be admitted through the Office of International Affairs.

Application materials should be submitted to the College of Graduate Studies and include: an application form; official transcripts of all college work; and three letters of recommendation.",Not Required,True,False,True,True,False,False,,,program,Master of Science in Engineering Management,https://www.mtsu.edu/search-program/
,Required,"Admission to the Master of Science in Athletic Training program is a two-step process requiring admission to the College of Graduate Studies and the MS-AT Program. Applications must be submitted through the Athletic Training Centralized Application System (ATCAS). The ATCAS application requires official transcripts, three letters of recommendation, a personal statement, a minimum of 50 hours of clinical observation with a certified athletic trainer (ATC), completion of prerequisite coursework, a minimum 3.0 undergraduate GPA, and a minimum 3.0 prerequisite GPA. GRE scores are not required.",,True,False,False,False,False,False,,,program,Master of Science in Athletic Training,https://mtsunews.com/new-master-athletic-training-program/
Not Required,Not Required,"Admission to the Master of Science degree program in Engineering Technology requires an undergraduate degree in a technical or technology-related discipline from an accredited university or college. A minimum undergraduate GPA of 2.75 on a 4.0 scale is required for unconditional admission. Applicants with a GPA between 2.50 and 2.74 may be conditionally admitted. Conditional status is removed upon satisfactory completion of 9 semester hours of graduate work with a GPA of 3.00 or better. Applicants with an undergraduate degree in a non-technical or technology-related discipline will be required to demonstrate proficiency in at least three of the seven areas of study: algebra, trigonometry, chemistry, physics, statistics, circuit analysis, and statics and/or dynamics. This proficiency may be met by satisfactory completion of an undergraduate course or by a departmental examination. The following materials should also be sent directly to the Graduate Studies Office: one copy of all college transcripts; three letters of recommendation; an official report of the Graduate Record Examination (GRE) scores.",Not Required,False,False,True,True,False,False,,,program,Master of Science in Engineering Technology (Occupational Health and Safety),https://www.mtsu.edu/search-program/
Not Required,Required,"Applicants must meet the admission requirements of the College of Graduate Studies.

Applicants must have a bachelor's degree from an accredited college or university.

Must have a satisfactory score on the Graduate Record Exam (GRE).

A minimum undergraduate GPA of 3.00 is required for unconditional admission.

A Statement of Purpose must be submitted with the application.

Three letters of recommendation must be submitted with the application.",Not Required,False,False,True,True,False,False,,,program,Master of Science in Exercise Science,https://www.mtsu.edu/search-program/
Not Required,Required,"To be admitted to the Master of Professional Studies program, a student must have an undergraduate degree from an accredited university or college with a minimum 2.75 GPA. Admission is granted by the Dean of the College of Graduate Studies. Applicants are required to submit the following:
- an application for admission;
- one official transcript from each college or university attended;
- a statement of purpose outlining the applicant's goals for graduate study and a professional career.",Not Required,True,False,False,False,False,False,,,program,Master in Leadership in Nutrition,https://www.mtsu.edu/program/professional-studies-leadership-in-nutrition-concentration-m-p-s/
