ProgramId,CollegeId,ProgramName,CollegeName,City,Level,QsWorldRanking,UsNewsRanking
1116,74,Bachelor of Arts in Communication,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1117,74,Bachelor of Arts in English,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1118,74,Bachelor of Arts in History,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1119,74,Bachelor of Arts in Political Science,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1120,74,Bachelor of Arts in Psychology,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1121,74,Bachelor of Arts in Social Studies Education,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1122,74,Bachelor of Business Administration,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1123,74,Bachelor of Fine Arts in Graphic Design,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1124,74,Bachelor of Music in Performance,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1125,74,Bachelor of Science in Family Scienceee,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1126,74,Bachelor of Science in Exercise Science,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1127,74,Bachelor of Science in Nursing,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1128,74,Bachelor of Science in Biology,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1129,74,Bachelor of Science in Chemistry,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1130,74,Bachelor of Science in Computer Science,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1131,74,Bachelor of Science in Electrical Engineering,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1132,74,Bachelor of Science in Mechanical Engineering,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1133,74,Bachelor of Science in Computer Engineering,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1134,74,Bachelor of Science in Mathematics,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1135,74,Bachelor of Science in Physics,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1136,74,Bachelor of Science in Cybersecurity,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1137,74,Bachelor of Science in Data Science,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1138,74,Bachelor of Science in Biochemistry,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1139,74,Bachelor of Science in Engineering Physics,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1140,74,Bachelor of Science in Software Engineering,Oklahoma Christian University,Oklahoma City,Undergraduate,,
1141,74,Master of Business Administration,Oklahoma Christian University,Oklahoma City,Graduate,,
1142,74,Master of Arts in Ministry,Oklahoma Christian University,Oklahoma City,Graduate,,
1143,74,Master of Arts in Counseling,Oklahoma Christian University,Oklahoma City,Graduate,,
1144,74,Master of Arts in Teaching,Oklahoma Christian University,Oklahoma City,Graduate,,
1145,74,Master of Education in Educational Leadership,Oklahoma Christian University,Oklahoma City,Graduate,,
1146,74,Master of Science in Leadership,Oklahoma Christian University,Oklahoma City,Graduate,,
1147,74,Master of Arts in Christian Family Therapy,Oklahoma Christian University,Oklahoma City,Graduate,,
1148,74,Master of Divinity,Oklahoma Christian University,Oklahoma City,Graduate,,
1149,74,Master of Arts in Biblical Studies,Oklahoma Christian University,Oklahoma City,Graduate,,
1150,74,Master of Science in Accounting,Oklahoma Christian University,Oklahoma City,Graduate,,
1151,74,Master of Arts in Organizational Communication,Oklahoma Christian University,Oklahoma City,Graduate,,
1152,74,Master of Science in Healthcare Administration,Oklahoma Christian University,Oklahoma City,Graduate,,
1153,74,Master of Arts in Worship Studies,Oklahoma Christian University,Oklahoma City,Graduate,,
1154,74,Master of Science in Computer Science,Oklahoma Christian University,Oklahoma City,Graduate,,
1155,74,Master of Science in Cybersecurity,Oklahoma Christian University,Oklahoma City,Graduate,,
1156,74,Master of Science in Data Science,Oklahoma Christian University,Oklahoma City,Graduate,,
1157,74,Master of Science in Engineering Management,Oklahoma Christian University,Oklahoma City,Graduate,,
1158,74,Master of Science in Electrical Engineering,Oklahoma Christian University,Oklahoma City,Graduate,,
1159,74,Master of Science in Mechanical Engineering,Oklahoma Christian University,Oklahoma City,Graduate,,
1160,74,Master of Science in Software Engineering,Oklahoma Christian University,Oklahoma City,Graduate,,
1161,74,Master of Science in Biotechnology,Oklahoma Christian University,Oklahoma City,Graduate,,
1162,74,Master of Science in Mathematics,Oklahoma Christian University,Oklahoma City,Graduate,,
1163,74,Master of Science in Information Technology,Oklahoma Christian University,Oklahoma City,Graduate,,
1164,74,Master of Science in Biomedical Engineering,Oklahoma Christian University,Oklahoma City,Graduate,,
1165,74,Master of Science in Civil Engineering,Oklahoma Christian University,Oklahoma City,Graduate,,
1166,74,Master of Science in Computer Engineering,Oklahoma Christian University,Oklahoma City,Graduate,,
1305,73,Bachelor of Science in Data Science (Copy),Miami University,Oxford,Undergraduate,,
1489,92,Master of Arts in Education - Masters,University of Findlay,Findlay,Graduate,,
1490,92,Master of Arts in Professional Communication - Master of Arts,University of Findlay,Findlay,Graduate,,
1491,92,Master of Arts in Rhetoric and Writing,University of Findlay,Findlay,Graduate,,
1492,92,Master of Arts in TESOL and Applied Linguistics - Master of Arts,University of Findlay,Findlay,Graduate,,
1493,92,Master of Business Administration - MBA,University of Findlay,Findlay,Graduate,,
1494,92,Master of Occupational Therapy - Masters,University of Findlay,Findlay,Graduate,,
1495,92,Master of Physician Assistant - Masters,University of Findlay,Findlay,Graduate,,
1496,92,Master of Science in Applied Security and Analytics - Masters,University of Findlay,Findlay,Graduate,,
1497,92,"Master of Science in Environmental, Safety and Health Management",University of Findlay,Findlay,Graduate,,
1498,92,Master of Science in Health Informatics - Masters,University of Findlay,Findlay,Graduate,,
1499,92,Master of Science in Radiologic Sciences - Masters,University of Findlay,Findlay,Graduate,,
1500,92,Doctor of Education (Ed.D.) - Doctoral,University of Findlay,Findlay,Doctoral,,
1501,92,Doctor of Education in School Psychology - Doctoral,University of Findlay,Findlay,Doctoral,,
1502,92,Doctor of Occupational Therapy (OTD) - Doctoral,University of Findlay,Findlay,Doctoral,,
1503,92,Doctor of Physical Therapy (DPT),University of Findlay,Findlay,Doctoral,,
1504,92,Doctor of Pharmacy (Pharm. D.) - Doctoral,University of Findlay,Findlay,Doctoral,,
1505,92,Data Analytics Certificate - Certificate,University of Findlay,Findlay,Graduate,,
1506,92,Dual Enrollment Certificate in Communication - Certificate,University of Findlay,Findlay,Graduate,,
1507,92,Dual Enrollment Certificate in Language Arts - Graduate Certificate,University of Findlay,Findlay,Graduate,,
1508,92,Dual Enrollment Certificate in Mathematics,University of Findlay,Findlay,Graduate,,
1509,92,Emergency and Disaster Management Certificate - Certificate,University of Findlay,Findlay,Graduate,,
1510,92,Environmental Management Certificate - Certificate,University of Findlay,Findlay,Graduate,,
1511,92,Health Informatics Certificate,University of Findlay,Findlay,Graduate,,
1512,92,Literacy Leadership Certificate,University of Findlay,Findlay,Graduate,,
1513,92,Occupational Health and Safety Management Certificate - Certificate,University of Findlay,Findlay,Graduate,,
1514,92,Online Instruction Certificate,University of Findlay,Findlay,Graduate,,
1515,92,School Counselor Leadership Certificate,University of Findlay,Findlay,Graduate,,
1516,92,Training and Online Instruction Certificate - Certificate,University of Findlay,Findlay,Undergraduate,,
1517,92,Accounting - BS,University of Findlay,Findlay,Undergraduate,,
1518,92,Adolescent/Young Adult Education - BS,University of Findlay,Findlay,Undergraduate,,
1519,92,Adolescent/Young Adult English/Language Arts - BA,University of Findlay,Findlay,Undergraduate,,
1520,92,Adolescent/Young Adult Integrated Mathematics - Bachelor of Arts,University of Findlay,Findlay,Undergraduate,,
1521,92,Adolescent/Young Adult Life Science - BS,University of Findlay,Findlay,Undergraduate,,
1522,92,Adolescent/Young Adult Mathematics - BS,University of Findlay,Findlay,Undergraduate,,
1523,92,Adolescent/Young Adult Science - BS,University of Findlay,Findlay,Undergraduate,,
1524,92,Adolescent/Young Adult Social Studies - BA,University of Findlay,Findlay,Undergraduate,,
1525,92,All Hazards Emergency Management,University of Findlay,Findlay,Undergraduate,,
1526,92,Animal Science - Industry Option - BS,University of Findlay,Findlay,Undergraduate,,
1527,92,Animal Science - Pre-Veterinary Medicine Option - BS,University of Findlay,Findlay,Undergraduate,,
1528,92,Animal Science - Science Option - BS,University of Findlay,Findlay,Undergraduate,,
1529,92,Animal Sciences and Husbandry - BS,University of Findlay,Findlay,Undergraduate,,
1530,92,Art - BA,University of Findlay,Findlay,Undergraduate,,
1531,92,Art History - Minor,University of Findlay,Findlay,Undergraduate,,
1532,92,Art Management - BA,University of Findlay,Findlay,Undergraduate,,
1533,92,Art Teacher Education - BA,University of Findlay,Findlay,Undergraduate,,
1534,92,Biochemistry - BS,University of Findlay,Findlay,Undergraduate,,
1535,92,Biblical Studies - BA,University of Findlay,Findlay,Undergraduate,,
1536,92,Bilingual and Multicultural Education - Minor,University of Findlay,Findlay,Undergraduate,,
1537,92,Biology - BS,University of Findlay,Findlay,Undergraduate,,
1538,92,Business Administration - BS,University of Findlay,Findlay,Undergraduate,,
1539,92,Business Administration - Accounting Emphasis - BS,University of Findlay,Findlay,Undergraduate,,
1540,92,Business Administration - Business Analytics Emphasis - BS,University of Findlay,Findlay,Undergraduate,,
1541,92,Business Administration - Finance Emphasis - BS,University of Findlay,Findlay,Undergraduate,,
1542,92,Business Administration - Management Emphasis - BS,University of Findlay,Findlay,Undergraduate,,
1543,92,Business Administration - Marketing Emphasis - BA,University of Findlay,Findlay,Undergraduate,,
1544,92,Business Administration - Operations & Logistics Management - BS,University of Findlay,Findlay,Undergraduate,,
1545,92,Business Administration - Sport Business Strategy Emphasis - BS,University of Findlay,Findlay,Undergraduate,,
1546,92,Business and Sustainability Practices - Minor,University of Findlay,Findlay,Undergraduate,,
1547,92,Business Economics - BS,University of Findlay,Findlay,Undergraduate,,
1548,92,Business Information Assurance Management - BS,University of Findlay,Findlay,Undergraduate,,
1549,92,Business Management - BS,University of Findlay,Findlay,Undergraduate,,
1550,92,Business Management (Degree Completion Program) - BS,University of Findlay,Findlay,Undergraduate,,
1551,92,Business Management Online - BS,University of Findlay,Findlay,Undergraduate,,
1552,92,Chemistry - BS,University of Findlay,Findlay,Undergraduate,,
1553,92,Children's Book Illustration - BA,University of Findlay,Findlay,Undergraduate,,
1554,92,Coaching - Minor,University of Findlay,Findlay,Undergraduate,,
1555,92,Communications - BA,University of Findlay,Findlay,Undergraduate,,
1556,92,Computational and Applied Mathematics - BS,University of Findlay,Findlay,Undergraduate,,
1557,92,Computer Science - BS,University of Findlay,Findlay,Undergraduate,,
1558,92,Computer Science - Business Emphasis - BS,University of Findlay,Findlay,Undergraduate,,
1559,92,Computer Science - Computer Systems Emphasis - BS,University of Findlay,Findlay,Undergraduate,,
1560,92,Computer Science - Data Analytics Emphasis - BS,University of Findlay,Findlay,Undergraduate,,
1561,92,Computer Science - Information Assurance Emphasis - BS,University of Findlay,Findlay,Undergraduate,,
1562,92,Computer Science - Mathematics Emphasis - BS,University of Findlay,Findlay,Undergraduate,,
1563,92,Computer Science - Web & Database Emphasis - BS,University of Findlay,Findlay,Undergraduate,,
1564,92,Creative Writing - BA,University of Findlay,Findlay,Undergraduate,,
1565,92,Criminal Justice - BS,University of Findlay,Findlay,Undergraduate,,
1566,92,Criminal Justice - White-Collar Crime & Fraud Investigation - BA,University of Findlay,Findlay,Undergraduate,,
1567,92,Data Analytics - BS,University of Findlay,Findlay,Undergraduate,,
1568,92,Diagnostic Medical Sonography - BS,University of Findlay,Findlay,Undergraduate,,
1569,92,Digital Communication and Media/Multimedia - BA,University of Findlay,Findlay,Undergraduate,,
1570,92,Digital Media,University of Findlay,Findlay,Undergraduate,,
1571,92,"Diversity, Equity & Inclusion - Minor",University of Findlay,Findlay,Undergraduate,,
1572,92,Early Childhood Education - BS,University of Findlay,Findlay,Undergraduate,,
1573,92,Echocardiography - BS,University of Findlay,Findlay,Undergraduate,,
1574,92,Economics - Minor,University of Findlay,Findlay,Undergraduate,,
1575,92,Education - BA,University of Findlay,Findlay,Undergraduate,,
1576,92,Elementary Education - BA,University of Findlay,Findlay,Undergraduate,,
1577,92,English - BA,University of Findlay,Findlay,Undergraduate,,
1578,92,English - Creative Writing Emphasis - BA,University of Findlay,Findlay,Undergraduate,,
1579,92,English - General Writing Emphasis - BA,University of Findlay,Findlay,Undergraduate,,
1580,92,English - Literature Emphasis - BA,University of Findlay,Findlay,Undergraduate,,
1581,92,English - Teaching Emphasis - BA,University of Findlay,Findlay,Undergraduate,,
1582,92,English and Speech Teacher Education - BA,University of Findlay,Findlay,Undergraduate,,
1583,92,English Equestrian Studies - BS,University of Findlay,Findlay,Undergraduate,,
1584,92,Entrepreneurship - Minor,University of Findlay,Findlay,Undergraduate,,
1585,92,"Environment, Health, Safety & Sustainability - BS",University of Findlay,Findlay,Undergraduate,,
1586,92,"Environmental, Safety & Occupational Health Management - BS",University of Findlay,Findlay,Undergraduate,,
1587,92,Equine Business Management - BS,University of Findlay,Findlay,Undergraduate,,
1588,92,Equine Studies - Associate of Arts,University of Findlay,Findlay,Undergraduate,,
1589,92,Equestrian Studies - BS,University of Findlay,Findlay,Undergraduate,,
1590,92,Equestrian Studies - English Riding/Training Emphasis - BS,University of Findlay,Findlay,Undergraduate,,
1591,92,Equestrian Studies - Western Riding/Training Emphasis - Associate of Arts,University of Findlay,Findlay,Undergraduate,,
1592,92,Equestrian Studies-English Riding Emphasis - Associate of Arts,University of Findlay,Findlay,Undergraduate,,
1593,92,Equestrian Studies - Western Riding Emphasis - BS,University of Findlay,Findlay,Undergraduate,,
1594,92,Ethical Leadership - Minor,University of Findlay,Findlay,Undergraduate,,
1595,92,Exercise Science for Health Professions - BS,University of Findlay,Findlay,Undergraduate,,
1596,92,Finance - BS,University of Findlay,Findlay,Undergraduate,,
1597,92,Foreign Language Teacher Education - BA,University of Findlay,Findlay,Undergraduate,,
1598,92,Foreign Languages and Literatures,University of Findlay,Findlay,Undergraduate,,
1599,92,Forensic Science - BS,University of Findlay,Findlay,Undergraduate,,
1600,92,Gender Studies - Minor,University of Findlay,Findlay,Undergraduate,,
1601,92,General Studies - Associate of Arts (A.A.),University of Findlay,Findlay,Undergraduate,,
1602,92,Gerontology - Minor,University of Findlay,Findlay,Undergraduate,,
1603,92,Graphic Communications - BA,University of Findlay,Findlay,Undergraduate,,
1604,92,Graphic Design - BA,University of Findlay,Findlay,Undergraduate,,
1605,92,Health and Physical Education - BA,University of Findlay,Findlay,Undergraduate,,
1606,92,Healthcare Management - BS,University of Findlay,Findlay,Undergraduate,,
1607,92,History - BA,University of Findlay,Findlay,Undergraduate,,
1608,92,Human Resource Management - BS,University of Findlay,Findlay,Undergraduate,,
1609,92,Information Management and Design - BS,University of Findlay,Findlay,Undergraduate,,
1610,92,Information Processing,University of Findlay,Findlay,Undergraduate,,
1611,92,Intercultural Studies - BA,University of Findlay,Findlay,Undergraduate,,
1612,92,International Business - BS,University of Findlay,Findlay,Undergraduate,,
1613,92,International Studies - BA,University of Findlay,Findlay,Undergraduate,,
1614,92,International/Intercultural Studies - Minor,University of Findlay,Findlay,Undergraduate,,
