ProgramId,CollegeId,ProgramName,CollegeName,City,Level,QsWorldRanking,UsNewsRanking
35785,301,Bachelor of Science in STEM Education,University of Kentucky,Lexington,Undergraduate,,
35786,301,Bachelor of Arts in Theatre,University of Kentucky,Lexington,Undergraduate,,
35787,301,"Bachelor of Arts in Writing, Rhetoric, and Digital Studies",University of Kentucky,Lexington,Undergraduate,,
35788,301,Minor in Accounting,University of Kentucky,Lexington,Undergraduate,,
35789,301,Minor in African American and Africana Studies,University of Kentucky,Lexington,Undergraduate,,
35790,301,Minor in Animal Sciences,University of Kentucky,Lexington,Undergraduate,,
35791,301,Minor in Anthropology,University of Kentucky,Lexington,Undergraduate,,
35792,301,Minor in Arabic and Islamic Studies,University of Kentucky,Lexington,Undergraduate,,
35793,301,Minor in Art History and Visual Studies,University of Kentucky,Lexington,Undergraduate,,
35794,301,Minor in Art Studio,University of Kentucky,Lexington,Undergraduate,,
35795,301,Minor in Arts Administration,University of Kentucky,Lexington,Undergraduate,,
35796,301,Minor in Asia-China Studies,University of Kentucky,Lexington,Associate,,
35797,301,Minor in Astronomy,University of Kentucky,Lexington,Associate,,
35798,301,Minor in Biology,University of Kentucky,Lexington,Undergraduate,,
35799,301,Minor in Biosystems Engineering,University of Kentucky,Lexington,Undergraduate,,
35800,301,Minor in Business,University of Kentucky,Lexington,Undergraduate,,
35801,301,Minor in Chemistry,University of Kentucky,Lexington,Undergraduate,,
35802,301,Minor in Chinese Studies,University of Kentucky,Lexington,Undergraduate,,
35803,301,Minor in Classics,University of Kentucky,Lexington,Associate,,
35804,301,Minor in Coaching,University of Kentucky,Lexington,Undergraduate,,
35805,301,Minor in Communication,University of Kentucky,Lexington,Undergraduate,,
35806,301,Minor in Community and Leadership Development,University of Kentucky,Lexington,Undergraduate,,
35807,301,Minor in Computer Science,University of Kentucky,Lexington,Undergraduate,,
35808,301,Minor in Criminology,University of Kentucky,Lexington,Undergraduate,,
35809,301,Minor in Dance,University of Kentucky,Lexington,Undergraduate,,
35810,301,Minor in Digital Media and Design,University of Kentucky,Lexington,Undergraduate,,
35811,301,Minor in Earth and Environmental Sciences,University of Kentucky,Lexington,Undergraduate,,
35812,301,Minor in Economics,University of Kentucky,Lexington,Undergraduate,,
35813,301,Minor in Education,University of Kentucky,Lexington,Undergraduate,,
35814,301,Minor in English,University of Kentucky,Lexington,Undergraduate,,
35815,301,Minor in Entomology,University of Kentucky,Lexington,Undergraduate,,
35816,301,Minor in Environmental and Sustainability Studies,University of Kentucky,Lexington,Undergraduate,,
35817,301,Minor in Equine Science and Management,University of Kentucky,Lexington,Undergraduate,,
35818,301,Minor in Family Sciences,University of Kentucky,Lexington,Undergraduate,,
35819,301,Minor in Film Studies,University of Kentucky,Lexington,Undergraduate,,
35820,301,Minor in Finance,University of Kentucky,Lexington,Undergraduate,,
35821,301,Minor in Food Science,University of Kentucky,Lexington,Undergraduate,,
35822,301,Minor in Foreign Language and International Economics,University of Kentucky,Lexington,Undergraduate,,
35823,301,Minor in Forestry,University of Kentucky,Lexington,Undergraduate,,
35824,301,Minor in French and Francophone Studies,University of Kentucky,Lexington,Undergraduate,,
35825,301,Minor in Gender and Women's Studies,University of Kentucky,Lexington,Undergraduate,,
35826,301,Minor in Geography,University of Kentucky,Lexington,Undergraduate,,
35827,301,Minor in German,University of Kentucky,Lexington,Undergraduate,,
35828,301,Minor in Gerontology,University of Kentucky,Lexington,Undergraduate,,
35829,301,Minor in Global Health,University of Kentucky,Lexington,Undergraduate,,
35830,301,Minor in Health Communication,University of Kentucky,Lexington,Undergraduate,,
35831,301,"Minor in Health, Society, and Populations",University of Kentucky,Lexington,Undergraduate,,
35832,301,Minor in Hebrew and Jewish Studies,University of Kentucky,Lexington,Undergraduate,,
35833,301,Minor in Hispanic Studies,University of Kentucky,Lexington,Undergraduate,,
35834,301,Minor in History,University of Kentucky,Lexington,Undergraduate,,
35835,301,Minor in Hospitality Management,University of Kentucky,Lexington,Undergraduate,,
35836,301,Minor in Human Nutrition,University of Kentucky,Lexington,Undergraduate,,
35837,301,"Minor in Information, Communication, and Technology Studies",University of Kentucky,Lexington,Undergraduate,,
35838,301,Minor in Instructional Design and Learning Technology,University of Kentucky,Lexington,Undergraduate,,
35839,301,Minor in Integrated Strategic Communication,University of Kentucky,Lexington,Undergraduate,,
35840,301,Minor in Interdisciplinary Disability Studies,University of Kentucky,Lexington,Undergraduate,,
35841,301,Minor in International Film Studies,University of Kentucky,Lexington,Undergraduate,,
35842,301,Minor in International Studies,University of Kentucky,Lexington,Undergraduate,,
35843,301,Minor in Italian Studies,University of Kentucky,Lexington,Undergraduate,,
35844,301,Minor in Japan Studies,University of Kentucky,Lexington,Undergraduate,,
35845,301,Minor in Journalism Studies,University of Kentucky,Lexington,Undergraduate,,
35846,301,"Minor in Latin American, Caribbean, and Latino/a Studies",University of Kentucky,Lexington,Undergraduate,,
35847,301,Minor in Leadership Studies,University of Kentucky,Lexington,Undergraduate,,
35848,301,Minor in Linguistics,University of Kentucky,Lexington,Undergraduate,,
35849,301,Minor in Mathematics,University of Kentucky,Lexington,Undergraduate,,
35850,301,Minor in Media Arts and Studies,University of Kentucky,Lexington,Undergraduate,,
35851,301,Minor in Medieval Studies,University of Kentucky,Lexington,Undergraduate,,
35852,301,Minor in Military Science,University of Kentucky,Lexington,Undergraduate,,
35853,301,Minor in Music Theory Skills,University of Kentucky,Lexington,Undergraduate,,
35854,301,Minor in Peace Studies,University of Kentucky,Lexington,Undergraduate,,
35855,301,Minor in Philosophy,University of Kentucky,Lexington,Undergraduate,,
35856,301,Minor in Physics,University of Kentucky,Lexington,Undergraduate,,
35857,301,Minor in Plant and Soil Science,University of Kentucky,Lexington,Undergraduate,,
35858,301,Minor in Political Science,University of Kentucky,Lexington,Undergraduate,,
35859,301,Minor in Psychology,University of Kentucky,Lexington,Undergraduate,,
35860,301,Minor in Russian Studies,University of Kentucky,Lexington,Undergraduate,,
35861,301,Minor in Sociology,University of Kentucky,Lexington,Undergraduate,,
35862,301,Minor in South Asia Studies,University of Kentucky,Lexington,Associate,,
35863,301,Minor in Statistics,University of Kentucky,Lexington,Undergraduate,,
35864,301,Minor in STEM Education,University of Kentucky,Lexington,Undergraduate,,
35865,301,Minor in Theatre,University of Kentucky,Lexington,Undergraduate,,
35866,301,Minor in Therapeutic Recreation,University of Kentucky,Lexington,Undergraduate,,
35867,301,"Minor in Writing, Rhetoric, and Digital Studies",University of Kentucky,Lexington,Undergraduate,,
35910,302,Master of Science in Accounting,Southern Methodist University,Dallas,Graduate,,
35911,302,Master of Arts in Advertising,Southern Methodist University,Dallas,Graduate,,
35912,302,Master of Arts in Anthropology,Southern Methodist University,Dallas,Graduate,,
35913,302,Master of Science in Applied Economics,Southern Methodist University,Dallas,Graduate,,
35914,302,Master of Science in Applied Economics and Predictive Analytics,Southern Methodist University,Dallas,Graduate,,
35915,302,Master of Science in Applied Geophysics,Southern Methodist University,Dallas,Graduate,,
35916,302,Master of Science in Applied Science,Southern Methodist University,Dallas,Graduate,,
35917,302,Master of Science in Applied Statistics and Data Analytics,Southern Methodist University,Dallas,Graduate,,
35918,302,Master of Fine Arts in Art,Southern Methodist University,Dallas,Graduate,,
35919,302,Master of Arts in Art History,Southern Methodist University,Dallas,Graduate,,
35920,302,Master of Arts in Arts and Nonprofit Leadership,Southern Methodist University,Dallas,Graduate,,
35921,302,Master of Arts in Arts Management and Arts Entrepreneurship,Southern Methodist University,Dallas,Graduate,,
35922,302,Master of Arts in Bilingual Education,Southern Methodist University,Dallas,Graduate,,
35923,302,Master of Science in Biomedical Instrumentation,Southern Methodist University,Dallas,Graduate,,
35924,302,Master of Science in Biostatistics,Southern Methodist University,Dallas,Graduate,,
35925,302,Master of Business Administration,Southern Methodist University,Dallas,Graduate,,
35926,302,Master of Science in Business Analytics,Southern Methodist University,Dallas,Graduate,,
35927,302,Master of Science in Chemistry,Southern Methodist University,Dallas,Graduate,,
35928,302,Master of Music in Choral Conducting,Southern Methodist University,Dallas,Graduate,,
35929,302,Master of Science in Civil and Environmental Engineering,Southern Methodist University,Dallas,Graduate,,
35930,302,Master of Science in Civil Engineering,Southern Methodist University,Dallas,Graduate,,
35931,302,Master of Laws in Comparative and International Law,Southern Methodist University,Dallas,Graduate,,
35932,302,Master of Science in Computational and Applied Mathematics,Southern Methodist University,Dallas,Graduate,,
35933,302,Master of Science in Computer Engineering,Southern Methodist University,Dallas,Graduate,,
35934,302,Master of Science in Computer Science,Southern Methodist University,Dallas,Graduate,,
35935,302,Master of Arts in Counseling,Southern Methodist University,Dallas,Graduate,,
35936,302,Master of Science in Creative Technology,Southern Methodist University,Dallas,Graduate,,
35937,302,Master of Science in Cybersecurity,Southern Methodist University,Dallas,Graduate,,
35938,302,Master of Science in Data Science,Southern Methodist University,Dallas,Graduate,,
35939,302,Master of Science in Data Science and Applied Statistics,Southern Methodist University,Dallas,Graduate,,
35940,302,Master of Science in Datacenter Systems Engineering,Southern Methodist University,Dallas,Graduate,,
35941,302,Master of Arts in Design and Innovation,Southern Methodist University,Dallas,Graduate,,
35942,302,Master of Arts in Dispute Resolution,Southern Methodist University,Dallas,Graduate,,
35943,302,Master of Divinity,Southern Methodist University,Dallas,Graduate,,
35944,302,Master of Arts in Economics,Southern Methodist University,Dallas,Graduate,,
35945,302,Master of Education,Southern Methodist University,Dallas,Graduate,,
35946,302,Master of Education in Education Leadership,Southern Methodist University,Dallas,Graduate,,
35947,302,Master of Education in Educational Leadership,Southern Methodist University,Dallas,Graduate,,
35948,302,Master of Science in Electrical Engineering,Southern Methodist University,Dallas,Graduate,,
35949,302,Master of Science in Energy and Sustainability Management,Southern Methodist University,Dallas,Graduate,,
35950,302,Master of Science in Engineering Entrepreneurship,Southern Methodist University,Dallas,Graduate,,
35951,302,Master of Arts in English,Southern Methodist University,Dallas,Graduate,,
35952,302,Master of Science in Finance,Southern Methodist University,Dallas,Graduate,,
35953,302,Master of Science in Health Promotion Management,Southern Methodist University,Dallas,Graduate,,
35954,302,Master of Arts in Higher Education,Southern Methodist University,Dallas,Graduate,,
35955,302,Master of Arts in History,Southern Methodist University,Dallas,Graduate,,
35956,302,Master of Science in Interactive Technology,Southern Methodist University,Dallas,Graduate,,
35957,302,Master of Arts in International Arts Management,Southern Methodist University,Dallas,Graduate,,
35958,302,Master of Juridical Science,Southern Methodist University,Dallas,Graduate,,
35959,302,Master of Laws,Southern Methodist University,Dallas,Graduate,,
35960,302,Master of Arts in Liberal Studies,Southern Methodist University,Dallas,Graduate,,
35961,302,Master of Science in Management,Southern Methodist University,Dallas,Graduate,,
35962,302,Master of Science in Manufacturing Management,Southern Methodist University,Dallas,Graduate,,
35963,302,Master of Science in Mechanical Engineering,Southern Methodist University,Dallas,Graduate,,
35964,302,Master of Arts in Medical Anthropology,Southern Methodist University,Dallas,Graduate,,
35965,302,Master of Arts in Medieval Studies,Southern Methodist University,Dallas,Graduate,,
35966,302,Master of Ministry,Southern Methodist University,Dallas,Graduate,,
35967,302,Master of Science in Molecular and Cellular Biology,Southern Methodist University,Dallas,Graduate,,
35968,302,Master of Music in Composition,Southern Methodist University,Dallas,Graduate,,
35969,302,Master of Music in Music Education,Southern Methodist University,Dallas,Graduate,,
35970,302,Master of Arts in Musicology,Southern Methodist University,Dallas,Graduate,,
35971,302,Master of Science in Network Engineering,Southern Methodist University,Dallas,Graduate,,
35972,302,Master of Science in Operations Research,Southern Methodist University,Dallas,Graduate,,
35973,302,Master of Science in Operations Research and Analytics,Southern Methodist University,Dallas,Graduate,,
35974,302,Master of Science in Organizational Psychology,Southern Methodist University,Dallas,Graduate,,
35975,302,Master of Science in Physics,Southern Methodist University,Dallas,Graduate,,
35976,302,Master of Music in Piano Performance,Southern Methodist University,Dallas,Graduate,,
35977,302,Master of Music in Piano Performance and Pedagogy,Southern Methodist University,Dallas,Graduate,,
35978,302,Master of Public Administration,Southern Methodist University,Dallas,Graduate,,
35979,302,Master of Public Policy,Southern Methodist University,Dallas,Graduate,,
35980,302,Master of Science in Quantum Engineering,Southern Methodist University,Dallas,Graduate,,
35981,302,Master of Science in Real Estate,Southern Methodist University,Dallas,Graduate,,
35982,302,Master of Arts in Religious Studies,Southern Methodist University,Dallas,Graduate,,
35983,302,Master of Science in Sport Management,Southern Methodist University,Dallas,Graduate,,
35984,302,Master of Science in Statistical Science,Southern Methodist University,Dallas,Graduate,,
35985,302,Master of Science in Sustainability and Development,Southern Methodist University,Dallas,Graduate,,
35986,302,Master of Arts in Theological Studies,Southern Methodist University,Dallas,Graduate,,
35987,302,Master of Arts in Theology,Southern Methodist University,Dallas,Graduate,,
35988,302,Master of Science in Theoretical and Computational Chemistry,Southern Methodist University,Dallas,Graduate,,
35989,302,Master of Arts in Theory Pedagogy,Southern Methodist University,Dallas,Graduate,,
35990,302,Master of Fine Arts in Voice Performance,Southern Methodist University,Dallas,Graduate,,
35991,302,Bachelor of Arts in Advertising,Southern Methodist University,Dallas,Undergraduate,,
35992,302,Bachelor of Science in Accounting,Southern Methodist University,Dallas,Undergraduate,,
35993,302,Bachelor of Arts in Art,Southern Methodist University,Dallas,Undergraduate,,
35994,302,Bachelor of Fine Arts in Art,Southern Methodist University,Dallas,Undergraduate,,
35995,302,Bachelor of Arts in Art History,Southern Methodist University,Dallas,Undergraduate,,
35996,302,Bachelor of Science in Biological Sciences,Southern Methodist University,Dallas,Undergraduate,,
35997,302,Bachelor of Arts in Biological Sciences,Southern Methodist University,Dallas,Undergraduate,,
35998,302,Bachelor of Science in Biophysical Science,Southern Methodist University,Dallas,Undergraduate,,
35999,302,Bachelor of Business Administration in Business Analytics and Supply Chain Management,Southern Methodist University,Dallas,Undergraduate,,
36000,302,Bachelor of Science in Chemistry,Southern Methodist University,Dallas,Undergraduate,,
36001,302,Bachelor of Arts in Chemistry,Southern Methodist University,Dallas,Undergraduate,,
36002,302,Bachelor of Science in Civil Engineering,Southern Methodist University,Dallas,Undergraduate,,
36003,302,Bachelor of Arts in Computer Science,Southern Methodist University,Dallas,Undergraduate,,
36004,302,Bachelor of Science in Computer Science,Southern Methodist University,Dallas,Undergraduate,,
36005,302,Bachelor of Arts in Corporate Communication and Public Affairs,Southern Methodist University,Dallas,Undergraduate,,
36006,302,Bachelor of Arts in Creative Computing,Southern Methodist University,Dallas,Undergraduate,,
36007,302,Bachelor of Science in Electrical and Computer Engineering,Southern Methodist University,Dallas,Undergraduate,,
36008,302,Bachelor of Science in Environmental Engineering,Southern Methodist University,Dallas,Undergraduate,,
36009,302,Bachelor of Business Administration in Finance,Southern Methodist University,Dallas,Undergraduate,,
36010,302,Bachelor of Fine Arts in Film and Media Arts,Southern Methodist University,Dallas,Undergraduate,,
36011,302,Bachelor of Business Administration in General Business,Southern Methodist University,Dallas,Undergraduate,,
36012,302,Bachelor of Arts in Journalism,Southern Methodist University,Dallas,Undergraduate,,
36013,302,Bachelor of Business Administration in Management,Southern Methodist University,Dallas,Undergraduate,,
36014,302,Bachelor of Science in Management Science,Southern Methodist University,Dallas,Undergraduate,,
36015,302,Bachelor of Business Administration in Marketing,Southern Methodist University,Dallas,Undergraduate,,
36016,302,Bachelor of Science in Mechanical Engineering,Southern Methodist University,Dallas,Undergraduate,,
36017,302,Bachelor of Arts in Music,Southern Methodist University,Dallas,Undergraduate,,
36018,302,Bachelor of Music in Composition,Southern Methodist University,Dallas,Undergraduate,,
36019,302,Bachelor of Music in Music Education,Southern Methodist University,Dallas,Undergraduate,,
36020,302,Bachelor of Music in Music Therapy,Southern Methodist University,Dallas,Undergraduate,,
36021,302,Bachelor of Music in Performance,Southern Methodist University,Dallas,Undergraduate,,
36022,302,Bachelor of Arts in Physics,Southern Methodist University,Dallas,Undergraduate,,
36023,302,Bachelor of Science in Physics,Southern Methodist University,Dallas,Undergraduate,,
36024,302,Bachelor of Arts in Public Relations and Strategic Communication,Southern Methodist University,Dallas,Undergraduate,,
36025,302,Bachelor of Business Administration in Real Estate,Southern Methodist University,Dallas,Undergraduate,,
36026,302,Minor in Advertising,Southern Methodist University,Dallas,Undergraduate,,
36027,302,Minor in Africa/Middle East Studies,Southern Methodist University,Dallas,Associate,,
36028,302,Minor in African/African-American Studies,Southern Methodist University,Dallas,Undergraduate,,
36029,302,Minor in Arabic,Southern Methodist University,Dallas,Undergraduate,,
36030,302,Minor in Archaeology,Southern Methodist University,Dallas,Undergraduate,,
36031,302,Minor in Area Studies,Southern Methodist University,Dallas,Undergraduate,,
36032,302,Minor in Art,Southern Methodist University,Dallas,Undergraduate,,
36033,302,Minor in Art History,Southern Methodist University,Dallas,Undergraduate,,
36034,302,Minor in Arts Entrepreneurship,Southern Methodist University,Dallas,Undergraduate,,
36035,302,Minor in Arts Management,Southern Methodist University,Dallas,Undergraduate,,
36036,302,Minor in Asian Studies,Southern Methodist University,Dallas,Associate,,
36037,302,Minor in Biological Sciences,Southern Methodist University,Dallas,Undergraduate,,
36038,302,Minor in Biomedical Anthropology,Southern Methodist University,Dallas,Undergraduate,,
36039,302,Minor in Business,Southern Methodist University,Dallas,Undergraduate,,
36040,302,Minor in Business Administration,Southern Methodist University,Dallas,Undergraduate,,
36041,302,Minor in Chemistry,Southern Methodist University,Dallas,Undergraduate,,
36042,302,Minor in Chinese,Southern Methodist University,Dallas,Undergraduate,,
36043,302,Minor in Classical Studies,Southern Methodist University,Dallas,Associate,,
36044,302,Minor in Cognitive Science,Southern Methodist University,Dallas,Undergraduate,,
36045,302,Minor in Computer Science,Southern Methodist University,Dallas,Undergraduate,,
36046,302,Minor in Corporate Communication and Public Affairs,Southern Methodist University,Dallas,Undergraduate,,
36047,302,Minor in Creative Computing,Southern Methodist University,Dallas,Undergraduate,,
36048,302,Minor in Cultural Anthropology,Southern Methodist University,Dallas,Undergraduate,,
36049,302,Minor in Dance Performance,Southern Methodist University,Dallas,Undergraduate,,
36050,302,Minor in Data Science,Southern Methodist University,Dallas,Undergraduate,,
36051,302,Minor in Economics,Southern Methodist University,Dallas,Undergraduate,,
36052,302,Minor in English,Southern Methodist University,Dallas,Undergraduate,,
36053,302,Minor in Environmental Anthropology,Southern Methodist University,Dallas,Undergraduate,,
36054,302,Minor in Environmental Earth Sciences,Southern Methodist University,Dallas,Undergraduate,,
36055,302,Minor in Ethics,Southern Methodist University,Dallas,Undergraduate,,
36056,302,Minor in European Studies,Southern Methodist University,Dallas,Undergraduate,,
36057,302,Minor in French,Southern Methodist University,Dallas,Undergraduate,,
36058,302,Minor in General Anthropology,Southern Methodist University,Dallas,Undergraduate,,
36059,302,Minor in Geology,Southern Methodist University,Dallas,Undergraduate,,
36060,302,Minor in German,Southern Methodist University,Dallas,Undergraduate,,
36061,302,Minor in Graphic Design,Southern Methodist University,Dallas,Undergraduate,,
36062,302,Minor in Health Sciences,Southern Methodist University,Dallas,Undergraduate,,
36063,302,Minor in History,Southern Methodist University,Dallas,Undergraduate,,
36064,302,Minor in Human Rights,Southern Methodist University,Dallas,Undergraduate,,
36065,302,Minor in International Film Studies,Southern Methodist University,Dallas,Undergraduate,,
36066,302,Minor in International Studies,Southern Methodist University,Dallas,Undergraduate,,
36067,302,Minor in Italian Area Studies,Southern Methodist University,Dallas,Undergraduate,,
36068,302,Minor in Italian,Southern Methodist University,Dallas,Undergraduate,,
36069,302,Minor in Japanese,Southern Methodist University,Dallas,Undergraduate,,
36070,302,Minor in Jewish Studies,Southern Methodist University,Dallas,Undergraduate,,
36071,302,Minor in Journalism,Southern Methodist University,Dallas,Undergraduate,,
36072,302,Minor in Latin American and Iberian Studies,Southern Methodist University,Dallas,Undergraduate,,
36073,302,Minor in Latin,Southern Methodist University,Dallas,Undergraduate,,
36074,302,Minor in Law and Legal Reasoning,Southern Methodist University,Dallas,Associate,,
36075,302,Minor in Mathematics,Southern Methodist University,Dallas,Undergraduate,,
36076,302,Minor in Mechanical Engineering,Southern Methodist University,Dallas,Undergraduate,,
36077,302,Minor in Medieval Studies,Southern Methodist University,Dallas,Undergraduate,,
36078,302,Minor in Mexican-American Studies,Southern Methodist University,Dallas,Undergraduate,,
36079,302,Minor in Music,Southern Methodist University,Dallas,Undergraduate,,
36080,302,Minor in Neuroscience,Southern Methodist University,Dallas,Undergraduate,,
36081,302,Minor in Operations Research,Southern Methodist University,Dallas,Undergraduate,,
36082,302,Minor in Philosophy,Southern Methodist University,Dallas,Undergraduate,,
36083,302,Minor in Photography,Southern Methodist University,Dallas,Undergraduate,,
36084,302,Minor in Physics,Southern Methodist University,Dallas,Undergraduate,,
36085,302,Minor in Political Science,Southern Methodist University,Dallas,Undergraduate,,
36086,302,Minor in Psychology,Southern Methodist University,Dallas,Undergraduate,,
36087,302,Minor in Public Policy and International Affairs,Southern Methodist University,Dallas,Undergraduate,,
36088,302,Minor in Religious Studies,Southern Methodist University,Dallas,Undergraduate,,
36089,302,Minor in Russian Area Studies,Southern Methodist University,Dallas,Undergraduate,,
36090,302,Minor in Sociology,Southern Methodist University,Dallas,Undergraduate,,
36091,302,Minor in Songwriting,Southern Methodist University,Dallas,Undergraduate,,
36092,302,Minor in Spanish,Southern Methodist University,Dallas,Undergraduate,,
36093,302,Minor in Statistical Science,Southern Methodist University,Dallas,Undergraduate,,
36094,302,Minor in Women's and Gender Studies,Southern Methodist University,Dallas,Undergraduate,,
36095,303,Master of Science in Accounting,University of Colorado Denver,Denver,Graduate,,
36096,303,Master of Arts in Anthropology,University of Colorado Denver,Denver,Graduate,,
36097,303,Master of Science in Applied Geography and Geospatial Science,University of Colorado Denver,Denver,Graduate,,
