Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,error
Optional,Required,"A completed application to the Office of Graduate Education. A bachelor's degree from a regionally accredited institution, including the equivalent of an undergraduate minor in English (18 semester hours of English beyond first-year composition). An overall undergraduate GPA of 3.0 or higher. Applicants with GPAs below 3.0 may be granted conditional admission. A 2-3 page statement of purpose that describes your reasons for pursuing graduate study in English at NKU and your academic and professional goals. A 10-15 page, double-spaced critical writing sample with a works cited page that demonstrates your ability to conduct research and construct a sophisticated, complex argument about a literary or rhetorical text. Three letters of recommendation from former professors or others able to comment on your academic abilities and potential for success in a graduate program. Resume/CV (optional)",Required,True,False,,False,False,False,,,program,Master of Arts in English,https://www.nku.edu/admissions/graduate/programs.html,
,,,,,,,,,,,,error,Master of Science in Exercise Science,https://www.nku.edu/admissions/graduate/programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Science in Health Informatics,https://onlinecatalog.nku.edu/preview_program.php?catoid=28&poid=4536&returnto=4572,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"Admission is competitive. Meeting the minimum requirements does not guarantee admission. Decisions are based on a holistic review of the applicant’s materials.

Graduate Record Examination (GRE) scores (verbal, quantitative, and analytical writing) must be submitted. Applicants should score at or above the 50th percentile on the verbal and quantitative sections to be competitive. The GRE requirement is waived for applicants who have a terminal degree (e.g., Ph.D., J.D., M.D.) from an accredited institution in the U.S.

A grade point average (GPA) of at least 3.000 on a 4.000 scale for all undergraduate work and a GPA of at least 3.200 for all psychology courses.

An undergraduate degree in psychology is preferred but not required. A minimum of 18 semester hours in psychology is required. Required coursework includes a course in statistics and a course in research methods. The statistics and research methods courses must be passed with a grade of B- or better.

Three letters of recommendation from individuals (e.g., former professors) who are in a position to make an academic appraisal of the applicant. At least two letters should be from former professors.

A statement of purpose (approximately 500 words) that describes the applicant’s professional goals, and indicates how the M.S. in I-O Psychology will help them achieve those goals. The statement should also describe any relevant research or work experience.

A curriculum vitae (CV) or resume that summarizes the applicant’s educational and employment history, as well as any relevant experiences (e.g., research, publications, presentations).

Application deadline for admission to the fall semester is February 1.",Not Required,False,False,True,False,False,False,,,program,Master of Science in Industrial-Organizational Psychology,https://onlinecatalog.nku.edu/preview_program.php?catoid=28&poid=4495&returnto=4572,
,,,,,,,,,,,,error,Master of Science in Information Systems,https://onlinecatalog.nku.edu/preview_program.php?catoid=30&poid=5115&returnto=5175,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"Students who seek admission to the Master of Arts in interdisciplinary studies program must satisfy all admission requirements of the university for graduate study. Admission to the MAIS program is based on a holistic review of the following application materials:
1. Graduate application and fee.
2. Official transcripts of all undergraduate and graduate work from regionally accredited institutions. An undergraduate grade point average of at least 3.000 on a 4.000 scale is required for unconditional admission. Students with at least a 2.500 GPA may be admitted conditionally.
3. Two letters of recommendation.
4. Statement of purpose that describes the student’s motivation and intellectual interests as well as a preliminary plan of study for the proposed interdisciplinary degree.
5. A scholarly writing sample.
6. Resume or curriculum vitae.",Required,True,False,False,False,False,False,,,program,Master of Arts in Interdisciplinary Studies,https://onlinecatalog.nku.edu/preview_program.php?catoid=30&poid=5091&hl=%22interdisciplinary+studies%22&returnto=search,
,,,,,,,,,,,,error,Master of Legal Studies,https://www.nku.edu/admissions/graduate/programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Science in Nursing,https://onlinecatalog.nku.edu/preview_program.php?catoid=28&poid=4519&returnto=4577,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Public Administration,https://onlinecatalog.nku.edu/preview_program.php?catoid=28&poid=4501,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Master of Arts in Public History,https://www.nku.edu/admissions/graduate/programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"Admission to the M.A. in School Counseling program requires the following:
1. NKU Graduate School Application
2. Transcripts from all colleges/universities attended. A minimum undergraduate GPA of 2.5 on a 4.0 scale is required for admission.
3. Graduate Record Exam (GRE): The GRE is waived for candidates whose cumulative undergraduate GPA is 3.0 or higher. If your undergraduate GPA is between 2.5 and 2.99, you must take the GRE and earn a combined score of 286 on the verbal and quantitative sections OR score in the 35th percentile or higher on the verbal, quantitative, AND analytical writing sections.
4. Three Letters of Recommendation
5. Statement of Purpose and Intent: A 2-3 page, double-spaced, typed statement describing your academic and career goals and why you are choosing school counseling as a profession.
6. Writing Sample: A scholarly writing sample of your best work, preferably in APA style (7th edition).
7. Vita or Resume: A vita or resume including your educational and professional background and experiences.
8. Interview: After all application materials are received, select candidates will be invited for an interview.",Required,False,True,,False,False,False,,,program,Master of Arts in School Counseling,https://www.nku.edu/content/dam/CHHS/KCRS/COU/MA%20SC.pdf,
,,,,,,,,,,,,error,Master of Social Work,https://www.nku.edu/admissions/graduate/programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"Completed online application for admission to graduate study and non-refundable application fee.
Official transcripts showing the conferral of a baccalaureate or more advanced degree from a regionally accredited institution with a minimum cumulative grade point average of 2.75 on a 4.0 scale. If the cumulative GPA is below 2.75, the applicant may be admitted on a conditional basis provided the GPA in the last thirty (30) hours of course work is 3.0 or higher.
Official transcripts of all undergraduate and graduate work from each institution attended.
Official score report for the Graduate Record Examination (GRE): Verbal 150, Quantitative 143, and Analytical Writing 4.0. MAT scores may be submitted in lieu of the GRE. Score of 385 on the MAT. *(The GRE/MAT requirement is waived for applicants who have a 3.0 cumulative GPA)*
Official score report for the Praxis Core Academic Skills for Educators Tests (or ACT/SAT equivalent scores).
Three letters of recommendation.
A two-page, double-spaced essay discussing (1) the applicant's reasons for wanting to become a teacher and (2) the dispositions the applicant possesses that would make him or her an effective teacher.
For candidates seeking P-12 or 5-12 certification, official transcripts must reflect a major in the content area in which certification is being sought or passing scores on the appropriate Praxis II content area exam.
Interview with MAT admission committee.",Not Required,False,False,,False,False,False,22.0,1125.0,program,Master of Arts in Teaching,https://www.nku.edu/admissions/graduate/programs.html,
Required,Required,Applications for the Doctor of Occupational Therapy (OTD) program must be submitted through the Occupational Therapist Centralized Application Service (OTCAS). The OTCAS application will be available in mid-July. The application deadline is February 1st. Admission to the program is based upon the following: A minimum overall and prerequisite GPA of 3.0. Completion of the program prerequisite coursework with a C or better. Completion of 30 hours of observation with an OT. Three letters of recommendation are required through OTCAS. Personal Statement/Essay: Each applicant will be required to answer essay questions within OTCAS. Interview: Competitive applicants will be invited for a virtual interview. GRE is not required. Completion of a bachelor's degree from a regionally accredited institution prior to beginning the program. Resume (submitted through OTCAS). Technical Standards: All candidates are required to review the Technical Standards for the OTD program and verify that they can meet the standards with or without reasonable accommodations.,Not Required,True,False,False,False,False,False,,,program,Doctor of Occupational Therapy,https://www.nku.edu/admissions/graduate/programs.html,
,,,,,,,,,,,,error,Doctor of Education in Educational Leadership,https://www.plu.edu/academic-programs/program/doctor-of-education/,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Doctor of Education in Educational Leadership (Online Accelerated),https://www.nku.edu/admissions/graduate.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"Completed online application and non-refundable application fee. A current resume that documents at least three years of professional experience in an educational setting such as a P-12 school or district, higher education institution, or education-related governmental or non-profit organization. Official transcripts from all undergraduate and graduate institutions attended with the following: Master’s or other advanced degree in an appropriate area of professional practice from a regionally accredited institution with a minimum GPA of 3.5 on a 4.0 scale; Undergraduate degree from a regionally accredited institution with a minimum GPA of 2.75 on a 4.0 scale. Three professional letters of recommendation that address the applicant’s potential for doctoral study and professional leadership. At least two of the references should be from supervisors who have directly observed your professional work and can attest to your commitment to equity. A 500-700-word statement of purpose describing how the NKU Ed.D. in Educational Leadership will help you achieve your professional goals. A writing sample demonstrating the applicant’s ability to use scholarly sources to analyze an educational problem. A successful interview with program faculty (select applicants will be invited to interview).",Required,True,False,,False,False,False,,,program,Doctor of Education in Educational Leadership - Principal Certification (Online Accelerated),https://www.nku.edu/admissions/graduate/programs.html,
,,,,,,,,,,,,error,Doctor of Nursing Practice,https://www.nku.edu/admissions/graduate/programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Not Required,The Business Analytics graduate certificate requires a bachelor's degree from an accredited institution. Applicants may be required to submit a graduate exam score (GMAT or GRE). The GMAT/GRE requirement is waived for applicants who have a 3.0 or greater GPA.,Not Required,True,False,,False,False,False,,,program,Business Analytics Certificate,https://www.nku.edu/admissions/graduate/programs.html,
Required,Required,Applicants must meet the general requirements for admission to the Graduate School at NKU. A grade point average (GPA) of at least 3.0 on a 4.0 scale. A bachelor’s degree from a regionally accredited college or university. A statement of purpose (maximum one page) describing the applicant’s personal and professional goals and how earning the certificate in clinical research would help them achieve those goals. A professional resume. Submit a free application to the Office of Graduate Education. Submit official transcripts from all colleges and universities attended to the Office of Graduate Education.,Not Required,True,False,False,False,False,False,,,program,Clinical Research Certificate,https://www.nku.edu/admissions/graduate/programs.html,
,,,,,,,,,,,,error,Composition and Rhetoric Certificate,https://www.nku.edu/admissions/graduate/programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,False,False,False,False,False,False,,,program,Creative Writing Certificate,https://extendedstudies.ucsd.edu/certificates/creative-writing,
,,,,,,,,,,,,error,Health Care Commercialization Certificate,https://www.nku.edu/admissions/graduate/programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Health Informatics Certificate,https://www.nku.edu/admissions/graduate/programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Information Systems Certificate,https://www.nku.edu/admissions/graduate/programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Literary and Cultural Studies Certificate,https://www.nku.edu/admissions/graduate/programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"The admission requirements are the same as the Master of Public Administration program. To be admitted to the certificate program, applicants must hold a baccalaureate degree from an accredited institution with a GPA of 3.0 or higher. Applicants with a GPA between 2.5 and 2.99 may be admitted on a conditional basis. The following items must be submitted for admission: An online application and application fee, official transcripts from all undergraduate and graduate institutions attended, a current resume (Vita), a statement of purpose that describes the applicant’s personal and professional goals and how the MPA degree will help them achieve their goals, and three letters of recommendation.",,True,False,False,False,False,False,,,program,Nonprofit Management & Leadership Certificate,https://onlinecatalog.nku.edu/preview_program.php?catoid=28&poid=4500,
Required,Required,"In addition to the university graduate admission requirements, the Post-Master’s DNP Nurse Practitioner Certificate program requires: An official transcript from an ACEN or CCNE accredited nursing program with conferred master’s degree in nursing (MSN) or a doctor of nursing practice (DNP). A minimum cumulative GPA of 3.0 on a 4.0 scale on all previous graduate work. An unencumbered, active RN license in the state where clinicals will be completed. A current resume or curriculum vitae. A personal statement (500-1000 words) describing the applicant’s professional goals and how the DNP Nurse Practitioner certificate program will help them achieve those goals and what personal attributes they possess that will contribute to their success in the program. Also, if GPA is less than 3.2, explain the circumstances and how they have been addressed. Two professional recommendations. A successful interview with program faculty may be required. Evidence of completion of a graduate-level statistics course with a grade of a 'B' or higher within the last five years is required for all certificate programs. This course must be completed prior to taking NUR 800. Post-MSN FNP applicants must have one year of full-time practice experience as an RN prior to applying to the program. Post-MSN AGACNP applicants must have one year of full-time practice in an acute care setting prior to applying to the program. Post-MSN PMHNP applicants must have one year of full-time practice as an RN prior to applying to the program.",Not Required,True,False,,False,False,False,,,program,Nurse Practitioner Advancement Certificate,https://www.nku.edu/admissions/graduate/programs.html,
,,,,,,,,,,,,error,Post-Master of Science in Nursing Certificate,https://www.nku.edu/admissions/graduate/programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,,error,Professional Writing Certificate,https://www.nku.edu/admissions/graduate/programs.html,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Required,Required,"Applicants must meet the admission requirements of the Graduate School. In addition, applicants should also meet the following program requirements:

- Bachelor's degree from a regionally accredited institution with a cumulative GPA of 3.0 or better on a 4.0 scale.
- Applicants with a GPA lower than a 3.0 may be considered for conditional admission.
- Submission of all postsecondary transcripts.
- No GRE is required.
- A statement of purpose.
- A professional resume.",Not Required,True,False,False,False,False,False,,,program,Total Worker Health Certificate,https://www.nku.edu/admissions/graduate/programs.html,
Not Required,Required,"Admission requirements for all special education graduate options (MAT, Rank I, Endorsements, Alternative Routes to Certification): Application to the graduate school, which includes: Official transcripts from all universities and/or colleges attended; A cumulative undergraduate GPA of at least 2.75 on a 4.0 scale or a GPA of at least 3.00 on the last thirty (30) hours of credit completed, including undergraduate and graduate coursework; Three letters of recommendation from individuals who can attest to your potential for success in graduate school; A two-page, double-spaced essay describing your dispositions for teaching, commitment to the profession of special education, and long-term career goals; A passing score on the Praxis Core Academic Skills for Educators Tests (CORE) or meet the GRE waiver score; A clean state and federal background check; A signed Professional Code of Ethics/Character and Fitness document; Admission to Teacher Education.",Not Required,True,True,True,False,False,False,,,program,Alternative Certification in Special Education,https://www.nku.edu/admissions/graduate/programs.html,
Not Required,Required,Application to the Graduate School. Official transcripts from all colleges and universities attended showing a Master's degree from an accredited institution with a minimum GPA of 3.0 on a 4.0 scale. A valid Kentucky teaching certificate or statement of eligibility for a Kentucky teaching certificate for all teaching certificates. Three years of full-time teaching experience. A letter of recommendation from the applicant’s current building principal or supervisor. A completed character and fitness form. A writing sample detailing reasons for seeking admission to the Director of Pupil Personnel Program. A satisfactory interview with the Director of Pupil Personnel Admissions Committee.,Required,True,False,False,False,False,False,,,program,Director of Pupil Personnel,https://www.nku.edu/admissions/graduate/programs.html,
Required,Required,"To be admitted to the superintendent program, you must have: A master's degree from a regionally accredited institution, with a minimum graduate GPA of 3.0 on a 4.0 scale; Completed application packet to the Graduate Office; A valid Kentucky Professional Certificate for Teaching, Level II or III; Statement of Rank I; Official transcripts from all colleges/universities attended sent directly to the Graduate Office; Written statement of purpose for seeking superintendent certification; Three letters of recommendation (one must be from current superintendent or designee); Resume documenting leadership experiences; Successful interview with the admissions committee.",Not Required,True,False,False,False,False,False,,,program,Educational Leadership School Superintendent Certification,https://www.nku.edu/admissions/graduate/programs.html,
,,,,,,,,,,,,error,Rank I Teaching,https://research.com/rankings/education/most-popular-education-highland-heights-ky,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
