Concentration name,description,program website url,Accreditation status,Level,Program name,Program Page url
,"The B.A. in Architecture is a four-year liberal arts degree in architecture. Students in this program benefit from the extensive offerings of a research university by taking more than half their classes in the fine arts, humanities, social sciences and natural sciences. The curriculum provides a platform for a variety of career paths inside and outside of design and the built environment. After graduation, B.A. in Architecture students can work in a variety of fields or apply to a two-year Master of Architecture (M.Arch) program to pursue professional licensure. The B.A. curriculum doesn't include the professional studio sequence required for licensure.",https://soa.cmu.edu/ba,The B.A. is not a professionally accredited degree.,,Bachelor of Arts in Architecture (B.A. in Architecture),https://www.cmu.edu/admission/majors-programs
"['Drawing, Painting, Print Media, & Photography', 'Electronic & Time-Based Media', 'Sculpture, Installation & Site-Work']","The BFA program is an artist’s-level professional degree that provides a broad and deep foundation in contemporary art. Students select from a wide range of courses in order to explore and develop a specific focus for their artistic practice. With extensive required coursework in both art history and academic subjects, the BFA provides students with a rich and comprehensive education. The first year of the BFA program is a shared experience of courses in drawing, sculpture, time-based media, and media specific studios. In subsequent years, students can concentrate in specific areas or work across media. With small classes, ample facilities, and an acclaimed faculty, the BFA program provides students with unparalleled opportunities for artistic and intellectual growth.",http://www.art.cmu.edu/bfa/,,BFA,Bachelor of Fine Arts in Art,https://www.cmu.edu/admission/majors-programs
"['Products (industrial design)', 'Communications (graphic design)', 'Environments (physical and digital)']","Our undergraduate program in design is a four-year, pre-professional degree that educates students to be nimble, thoughtful and skilled practitioners of design. We define design broadly and prepare students to work in one or more of three tracks: Products (industrial design), Communications (graphic design) and Environments (physical and digital). This interdisciplinary education prepares students to be leaders in a variety of existing and emerging fields and to be adaptable to a professional world in constant flux.",https://design.cmu.edu/programs/undergraduate,,BDes,Bachelor of Design (B.Des),https://www.cmu.edu/admission/majors-programs
"['Acting / Music Theater', 'Design', 'Directing', 'Dramaturgy', 'Production Technology & Management']","The undergraduate curriculum in the School of Drama provides a rich and comprehensive program of study for young theater artists. By combining a conservatory training program with a broad-based university education, students are prepared to be leaders in all areas of the theater. The BFA programs offered within the School of Drama are four-year, conservatory-style programs that combine rigorous, professional training with a traditional university education.",https://www.cmu.edu/cfa/drama/programs/undergraduate-programs/index.html,,BFA,Bachelor of Fine Arts in Drama,https://www.cmu.edu/admission/majors-programs
,"The undergraduate composition program immerses you in the craft of making music. You’ll be exposed to a broad range of contemporary music, working with both traditional and electronic media. The program is flexible, allowing you to develop and follow your own interests, while offering rigorous training in the fundamentals of composition. In addition to a weekly private lesson, you will also take a weekly studio class with the entire composition studio. This allows for frequent opportunities to share and discuss your own work and learn from your peers. Each semester, you’ll have a new composition of yours performed on a student composition recital. In your fourth year, you’ll present a full recital of your own music. Throughout your four years, you’ll have the opportunity to have your work read and/or performed by the CMU Contemporary Ensemble and the CMU Philharmonic.",https://www.cmu.edu/cfa/music/programs/undergraduate/composition.html,The School of Music is a member of the National Association of Schools of Music.,BFA,Bachelor of Fine Arts in Music Composition,https://www.cmu.edu/admission/majors-programs
,"The undergraduate composition curriculum provides comprehensive professional training for students whose goal is to become a composer. It encompasses a broad range of stylistic possibilities, from traditional to experimental. Students are free to explore their individual voices in depth, working in acoustic and electronic media, for the concert hall, and for interdisciplinary projects. Through private lessons, group seminars, and a regular schedule of student composition concerts, undergraduates develop a strong command of compositional techniques and the ability to compose for a diverse array of musical forces.",https://www.music.cmu.edu/pages/undergraduate-composition,Carnegie Mellon University is a member of and accredited by the National Association of Schools of Music (NASM).,BFA,Bachelor of Fine Arts in Electronic Music,https://www.cmu.edu/admission/majors-programs
,"Students in Instrumental Performance learn from a faculty of active, professional musicians, many of whom are members of the world-renowned Pittsburgh Symphony Orchestra.

The curriculum provides a broad range of solo, chamber, and large ensemble performance experiences combined with a comprehensive foundation in music theory and history. One-on-one studio instruction with our acclaimed faculty is central to the program.

In addition to a rigorous musical education, students pursue a wide range of academic interests through our university-wide general education program. Many music students choose to expand their studies through a music minor (such as music technology or music theory), a university minor, or even a second major in one of Carnegie Mellon’s other acclaimed colleges.",https://www.cmu.edu/cfa/music/programs/undergraduate/instrumental-performance.html,The Carnegie Mellon School of Music is accredited by the National Association of Schools of Music (NASM).,BFA,Bachelor of Fine Arts in Instrumental Performance,https://www.cmu.edu/admission/majors-programs
,"The Keyboard area at the Carnegie Mellon School of Music provides an optimal environment for the comprehensive development of pianists in the 21st century. Performance studies for undergraduate and graduate piano majors include an intensive exploration of solo repertoire, chamber music, and piano concerti from all periods. We encourage the study and performance of contemporary works, including those of our own student and faculty composers. The program features courses in piano literature, piano pedagogy, and collaborative skills, all taught by our internationally recognized faculty. The curriculum is flexible and designed to fit the needs of each student as a developing artist. Students benefit from the warm, supportive environment within the keyboard area, as well as from numerous opportunities to perform as soloists, in chamber ensembles, and with the Carnegie Mellon orchestras. The Dalcroze Eurhythmics program, renowned throughout the world, further distinguishes Carnegie Mellon’s School of Music by providing an invaluable resource to pianists for developing their inner hearing and rhythmic skills.",https://www.cmu.edu/cfa/music/programs/undergraduate-programs/index.html#keyboard,The Carnegie Mellon University School of Music is accredited by the National Association of Schools of Music (NASM).,BFA,Bachelor of Fine Arts in Piano Performance,https://www.cmu.edu/admission/majors-programs
,"The Bachelor of Fine Arts in Vocal Performance degree educates undergraduate students to the highest standards of vocal and musical artistry, to be creative and engaged musicians in our diverse and changing world. Our curriculum offers comprehensive, conservatory-style training in vocal technique, musicianship, and performance, while allowing students to take advantage of the vast resources and opportunities in Carnegie Mellon’s interdisciplinary environment. Our graduates are equipped with the skills and experience necessary for a successful career in a variety of fields, including opera, musical theater, concert, and vocal pedagogy.",https://www.cmu.edu/cfa/music/programs/undergraduate/vocal-performance.html,The School of Music is accredited by the National Association of Schools of Music (NASM).,BFA,Bachelor of Fine Arts in Vocal Performance,https://www.cmu.edu/admission/majors-programs
,"The Bachelor of Science in Music and Technology is a joint degree offered by the School of Music and the Department of Computer Science. This degree provides an ideal course of study for students who are passionate about music and technology and who want to pursue a career in an area that requires a deep understanding of both. The curriculum includes courses in music theory, music composition, music performance, computer programming, computer systems, and signal processing. In addition, students take a series of core courses that integrate both disciplines and work with faculty who are leaders in the field of music technology.",https://www.cmu.edu/interdisciplinary/programs/bsmt.html,,BS,Bachelor of Science in Music and Technology,https://www.cmu.edu/admission/majors-programs
,"The B.A. in Applied Multilingual Studies is a professional- and application-oriented major for students with an interest in understanding and working with language in a variety of real-world contexts and professions. Drawing on the strengths of the department in second language acquisition, literary and cultural studies, and professional/technical communication, the curriculum trains students to apply their linguistic and cultural knowledge to professional contexts such as translation, localization, media, and language education. The major prepares students to analyze how language is used in a variety of cultural contexts and social settings, to solve language-related problems in professional and community settings, to think critically about language and culture, and to manage multilingual information. Students in this major choose to concentrate in either one or two languages of study, and gain professional experience through a required internship or other professionalization experience.",https://www.cmu.edu/dietrich/modern-languages/undergraduate/ba-applied-multilingual-studies/index.html,,,B.A. in Applied Multilingual Studies,https://www.cmu.edu/admission/majors-programs
,"The major in Chinese Studies is an interdisciplinary program that allows students to focus on the study of Chinese language and culture. The program provides a solid background for a variety of careers, including international business, law and finance, diplomacy, journalism, translation and interpretation, as well as for graduate study in related fields. The major includes courses taken in the Department of Modern Languages as well as in other departments such as History and English. All majors are required to study abroad in a Chinese-speaking country for at least one semester. Many students take advantage of the various summer study abroad programs offered as well.",https://www.cmu.edu/dietrich/modern-languages/undergraduate/chinese/index.html,,,B.A. in Chinese Studies,https://www.cmu.edu/admission/majors-programs
,"The Creative Writing major at Carnegie Mellon offers a culturally and historically diverse curriculum in which students can develop their skills in fiction, poetry and non-fiction. Students will gain experience writing in at least two genres, with the opportunity to go deeper into their genre of choice and to develop an ambitious creative project in the form of a senior thesis. In small workshops and individual tutorials, students work closely with our world-renowned faculty of practicing writers who are committed to mentoring students one on one. Creative Writing majors also get a strong grounding in literary history and cultural analysis in our literature courses, and have opportunities to explore publishing, editing and public writing projects through our many related programs and our student-run literary magazine, The Oakland Review. The skills our majors learn—in critical reading, creative and analytical thinking, and effective communication—will prepare them for successful careers in an array of different fields.",https://www.cmu.edu/dietrich/english/undergraduate/majors/creative-writing/index.html,,B.A.,B.A. in Creative Writing,https://www.cmu.edu/admission/majors-programs
,"The major in Film and Visual Media provides students with a foundational knowledge of cinematic language and history while guiding them as they find their own creative voice. Our program integrates film studies and production, encouraging our students to inform their filmmaking with a deep understanding of film history and theory, and to use their production experience to inform their scholarly work. As majors, students will develop a sophisticated understanding of film history and key theoretical questions and acquire fundamental skills in screenwriting, cinematography, directing, and editing. Students interested in the major should take 76-239 Introduction to Film Studies. This course counts as a prerequisite for many of the courses for the major.",http://www.cmu.edu/dietrich/english/undergraduate/film/index.html,,B.A.,B.A. in Film and Visual Media,https://www.cmu.edu/admission/majors-programs
,"Our major in French and Francophone Studies is designed for students seeking to acquire advanced proficiency in French and a sophisticated understanding of French and Francophone cultures. It allows a great deal of flexibility so that students can combine it with a second major in another field. The course of study includes advanced language courses, culture courses, and literature courses. Majors are required to complete one course in French and Francophone Studies at the 400-level. All majors are strongly urged to study abroad at some point during their academic career. The Department of Modern Languages is also home to the Pi Delta Phi, the National French Honor Society.",https://www.cmu.edu/dietrich/modern-languages/undergraduate/majors-minors/french.html,,B.A.,B.A. in French and Francophone Studies,https://www.cmu.edu/admission/majors-programs
,"The major in German Studies, leading to a B.A. degree, provides students with a solid foundation in German language and with a critical understanding of the literature and culture of the German-speaking world. A flexible program of study is designed to meet individual student needs. Students majoring in German are well-prepared for graduate school, for a variety of international careers in fields such as business, law, and government, and for teaching. Many students choose a dual major, combining German with another major in the humanities, social sciences, sciences, business administration, computer science, or engineering. The major requires the completion of nine courses (81 units minimum) beyond the level of Elementary German II (82-162) or its equivalent. Students can select from a wide range of courses in language, literature, culture, linguistics, and film. The major allows students to create a program of study tailored to their own interests. Students can study abroad at a German-speaking university and can usually apply course credits earned abroad toward their major at Carnegie Mellon. Majors are required to complete a Senior Project in their final year of study.",https://www.cmu.edu/dietrich/modern-languages/undergraduate/german/index.html,,B.A.,B.A. in German Studies,https://www.cmu.edu/admission/majors-programs
,"Hispanic Studies at Carnegie Mellon provides students with an in-depth understanding of the languages, literatures and cultures of the Spanish-speaking world, as well as the fundamental skills of critical thinking and analysis of cultural products that transfer to a variety of careers. Our curriculum encourages students to reach an advanced level of proficiency in Spanish and to gain an understanding of the diverse cultures of Spanish-speaking communities in Latin America, Spain and the U.S. Our B.A. in Hispanic Studies helps students become stronger critical readers and writers, and provides them with a rich understanding of the culture and history of the diverse regions of the Spanish-speaking world.",https://www.cmu.edu/dietrich/modern-languages/undergraduate/hispanic-studies/index.html,,B.A.,B.A. in Hispanic Studies,https://www.cmu.edu/admission/majors-programs
,"The B.A. in Japanese Studies is an interdisciplinary major that combines intensive Japanese language training with courses related to Japanese studies. Students take courses in the Department of Modern Languages as well as in other departments such as history and English. Students majoring in Japanese Studies must spend at least one semester studying in Japan, an experience that is crucial to the development of both their language skills and cultural understanding. Our students become specialists on Japan with advanced proficiency in the Japanese language.",https://www.cmu.edu/dietrich/modern-languages/undergraduate/majors/japanese-studies.html,,,B.A. in Japanese Studies,https://www.cmu.edu/admission/majors-programs
,"The major in literary and cultural studies teaches students how to interpret texts of all kinds, from novels and poems to films, television shows, digital media, and everyday experiences. The term “text” refers to any cultural object that can be “read” for its meaning. Literary and cultural studies trains students in the skills of close reading and critical analysis in relation to a range of cultural traditions and media forms. Students will work with faculty who are internationally recognized for their scholarship, and they will receive intensive, individualized advising from dedicated and caring teachers. The department also offers many opportunities for students to pursue independent research projects under the mentorship of our faculty. The major offers a flexible curriculum that allows students to develop their own path, culminating in an optional honors thesis. Graduates of the Literary and Cultural Studies major will be exceptionally well prepared for a wide range of careers that value skills in communication, analysis, and creative and critical thinking.",https://www.cmu.edu/dietrich/english/undergraduate/majors-minors/literary-and-cultural-studies/index.html,,,B.A. in Literature and Culture,https://www.cmu.edu/admission/majors-programs
,"The major in professional writing provides students with a strong foundation in rhetoric and communication along with practical skills in writing and design for a variety of media, genres and professions. Professional writers are in high demand across a range of industries, including science and technology, business and finance, marketing and public relations, education and government. All Professional Writing majors complete an internship, working in a professional setting where they use their skills in writing, editing, and/or design to meet the communication goals of the organization.",https://www.cmu.edu/dietrich/english/undergraduate/majors-minors/professional-writing.html,,,B.A. in Professional Writing,https://www.cmu.edu/admission/majors-programs
,"Russian Studies is an interdisciplinary major that aims to provide students with a broad and deep understanding of Russian culture, society, and language. Coursework for the major includes Russian language courses taught in the Department of Modern Languages, as well as courses in Russian literature, history, culture, politics, and film, taught in the Departments of English, History, and Modern Languages. Students in the Russian Studies major are required to attain an advanced level of proficiency in the Russian language and to spend at least one semester on a study-abroad program in a Russian-speaking country. The program is flexible and can be designed to suit students’ interests. The Russian Studies major is excellent preparation for careers in business, diplomacy, government, international relations, law, and education.",https://www.cmu.edu/dietrich/modern-languages/undergraduate/majors/russian.html,,B.A.,B.A. in Russian Studies,https://www.cmu.edu/admission/majors-programs
"Technology and Policy, Social Justice and Human Rights, Bioethics and Health Policy","The Bachelor of Arts/Bachelor of Science in Ethics, History, and Public Policy (EHPP) is an interdisciplinary major that combines philosophical, historical, and social scientific approaches to policy analysis. Students examine the historical, social, and cultural contexts of public policy, and they assess the ethical implications of policy decisions. The goal of the major is to provide students with the analytical skills necessary for the normative and positive evaluation of public policy.",https://www.cmu.edu/dietrich/history/undergraduate/ehpp-major.html,,,"B.A./B.S. in Ethics, History and Public Policy",https://www.cmu.edu/admission/majors-programs
,"The Bachelor of Science in Behavioral Economics, Policy, and Organizations (BEPO) is a groundbreaking interdisciplinary major that stands at the intersection of economics and psychology. The program's core philosophy is that improving human well-being requires a deep understanding of how people actually make decisions in their daily lives. By integrating the formal modeling of economics with the cognitive insights of psychology, students in the BEPO program are uniquely equipped to understand human decision-making and to design and evaluate interventions, such as policies and products, that can help people make better choices. Students receive a rigorous education in economics and psychology, plus a solid foundation of quantitative skills. They learn how to use a combination of theory, empirical evidence, and institutional detail to identify opportunities to change behavior for the better. The BE-PO major culminates in a required two-course capstone sequence in which students apply their knowledge to a hands-on project.",https://www.cmu.edu/sds/undergraduate/majors/behavioral-economics.html,,,"B.S. in Behavioral Economics, Policy, and Organizations",https://www.cmu.edu/admission/majors-programs
,"This program provides a quantitative approach to economics, which is highly sought after by employers. This degree program prepares students for graduate work in economics and for a wide variety of public and private sector jobs in finance, consulting, law, management and public policy.",https://www.cmu.edu/dietrich/economics/undergraduate/index.html,,BS,B.S. in Economics,https://www.cmu.edu/admission/majors-programs
,"The Bachelor of Science in Economics and Mathematical Sciences is a joint degree offered by the Department of Economics and the Department of Mathematical Sciences. The program is specifically designed for students who are interested in pursuing a career path that requires a high level of expertise in both economic analysis and advanced quantitative methods. The program has its own set of requirements, with students taking more advanced courses from both departments than is required for the B.S. in Economics degree. Students can also use this degree to enter professional programs in law or medicine.",https://www.cmu.edu/dietrich/economics/undergraduate/majors-minors/bs-economics-math.html,,B.S.,B.S. in Economics and Mathematical Sciences,https://www.cmu.edu/admission/majors-programs
,"The Bachelor of Science in Economics and Politics (BSEP) is a joint undertaking of the Department of Social and Decision Sciences and the Tepper School of Business. It provides students with a core of economic and political science courses and advanced quantitative and analytical skills. The degree program offers students a critical perspective on the relationship between economic and political institutions and provides them with a framework for understanding contemporary social issues. Graduates will be well-prepared for public and private sector jobs that require a sophisticated understanding of the interaction between economics and politics, and for graduate study in economics, political science, and public policy. The degree requirements include a common set of core courses and an original senior research paper supervised by a faculty member. The BSEP program is small and selective.",https://www.cmu.edu/interdisciplinary/programs/bs-economics-politics.html,,B.S.,B.S. in Economics and Politics,https://www.cmu.edu/admission/majors-programs
,"The joint B.S. in Economics and Statistics is a collaboration between the Department of Statistics & Data Science and the Undergraduate Economics Program. It combines the strengths of both departments into a rigorous and focused curriculum for students with a keen interest in both fields. By merging the complementary strengths of the two departments, the joint major provides a core training in economics, statistics, and data science that prepares students for employment in a wide variety of areas, including business, finance, and the public sector, as well as for graduate study in economics, statistics, business, and public policy.",https://www.cmu.edu/dietrich/economics/undergrad/majors-minors/bs-in-econ-and-stats.html,,BS,B.S. in Economics and Statistics,https://www.cmu.edu/admission/majors-programs
,"The Information Systems (IS) major at Carnegie Mellon University is a unique program that provides students with the knowledge to understand, design, implement, and manage information systems for a wide-range of organizations. In addition to a core curriculum that encompasses computing, communications, and organizations, students learn how to apply their skills to real-world problems. The IS major integrates the study of liberal arts, social sciences, and humanities with a focus on technology in society. IS students benefit from a solid liberal arts and sciences education, taking classes from top-ranked programs in English, History, Philosophy, Psychology, Social and Decision Sciences, and Statistics and Data Science. As a result, IS students are able to view problems from a variety of perspectives and generate innovative solutions. IS students learn to design and build systems that are effective in organizations, as well as beneficial to society. They develop skills in data analytics and information security that are critical in a technology-driven world, while at the same time developing the ability to communicate, adapt to change, work in teams, and understand the organizational and societal contexts in which their solutions will be deployed. With a strong combination of technical and non-technical skills, IS students are prepared for a variety of careers in consulting, business analysis, product management, and software development, among others. They are also well-prepared for graduate school in information systems, business, law, public policy, and many other areas.",https://www.cmu.edu/dietrich/is/,,B.S.,B.S. in Information Systems,https://www.cmu.edu/admission/majors-programs
,"The Bachelor of Science in International Relations and Politics is a twelve-semester course of study that prepares students to address the complex political, economic, and social challenges of the twenty-first century. The curriculum provides students with a firm grounding in the methods and theories of political science and a deep understanding of international relations. The major also incorporates the study of ethics, economics, history, and foreign language. This background gives students the intellectual tools to understand the political world and become leaders in it.",https://www.cmu.edu/ips/undergraduate/bs-in-irp/index.html,,BS,B.S. in International Relations and Politics,https://www.cmu.edu/admission/majors-programs
"Cognitive Science, Cognitive Neuroscience, Developmental Psychology, Health Psychology/Health and Human Performance, Social/Personality Psychology, Clinical Psychology","Psychology at Carnegie Mellon is home to a world-class faculty of researchers who seek to understand the mind, brain and behavior. Students receive rigorous training in psychology, statistics and research methods, gaining a sophisticated understanding of how to analyze and interpret human behavior. With its interdisciplinary spirit, students are encouraged to conduct research alongside faculty and to integrate studies in psychology with other disciplines, including business, neuroscience, computer science, philosophy, public policy and design.",https://www.cmu.edu/dietrich/psychology/undergraduate/index.html,,B.S.,B.S. in Psychology,https://www.cmu.edu/admission/majors-programs
,A joint major from the Department of Psychology and the Department of Biological Sciences. Students gain in-depth knowledge and advanced training in both disciplines and conduct research at the intersection of psychology and biology.,https://www.cmu.edu/psychology/undergrad/curriculum/bs_in_psych_and_bio.html,,,B.S. in Psychology and Biological Sciences,https://www.cmu.edu/admission/majors-programs
,"Social and Decision Sciences (SDS) is a unique interdisciplinary department that combines the expertise of faculty from a wide variety of fields, including psychology, economics, political science, history, philosophy, and public policy. The primary major in Social and Decision Sciences trains students to use a combination of quantitative and qualitative methods to address important real-world problems. All students learn the fundamentals of decision science, research methods and statistics. They then pursue an area of particular interest to them, using the tools and theories they've learned to focus on topics that excite them. This can take many forms, including work in labs, senior honors theses, and participation in the department's Policy Forum and the CMU Washington Semester Program. The primary SDS major leads to a B.S. degree and is an excellent general major for students who want to enter a wide variety of careers in the private and public sectors, as well as for students who want to continue on to graduate school.",https://www.cmu.edu/sds/,,BS,B.S. in Social and Decision Sciences,https://www.cmu.edu/admission/majors-programs
"Statistics Concentration, Data Science Concentration, Mathematical Sciences Concentration, Computer Science Concentration, Neuroscience Concentration, Psychology Concentration, Societal and Humanistic Studies Concentration, Quantitative Social Science Scholars Program (QSSS), A student-defined concentration","The Bachelor of Science in Statistics and Data Science provides students with a strong foundation in the fundamentals of statistical theory and the methods of data science. We offer a flexible curriculum that allows you to concentrate in a specific area of statistics or an outside field where you want to apply your knowledge and skills. Our majors go on to work in a variety of industries, including tech, finance, consulting and healthcare. They're also successful in graduate programs in statistics, data science, machine learning and other related fields.",https://www.cmu.edu/dietrich/statistics-data-science/undergraduate/index.html,,,B.S. in Statistics & Data Science,https://www.cmu.edu/admission/majors-programs
