QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Aeronautics and Engineering,,4.0,2.0,89%,Fall 2026,,,"Ohio Resident: $12,710/Year; Non-Ohio Resident: $22,414/Year (2023-2024)",,Ohio Resident: $529.70/credit hour; Non-Ohio Resident: $934.30/credit hour (2023-2024),,,"Merit-based, Need-based, Alumni, Departmental",4 years,"Ohio Resident: $12,710/Year; Non-Ohio Resident: $22,414/Year (2023-2024)",Bachelor of Science in Aeronautical Studies,https://www.kent.edu/aeronautics/aeronautical-studies-bs
781-790,College of Aeronautics and Engineering,,4.0,2.5,87.8% (Fall 2023),Fall 2026,,,"Approximately $6,386 per semester (Ohio Resident, full-time 15 credits, including College of Aeronautics & Engineering fee)","$3,313 (for freshmen)","$526 per credit hour (Ohio Resident, including College of Aeronautics & Engineering fee)",,,"Merit-based, Need-based, Departmental, Diversity",4 years,"Approximately $6,386 per semester (Ohio Resident, full-time 15 credits, including College of Aeronautics & Engineering fee)",Bachelor of Science in Aeronautical Systems Engineering Technology,https://catalog.kent.edu/colleges/ar/engr/aeronautical-systems-engineering-technology-bs/
,College of Aeronautics and Engineering,,4.0,2.25,,Fall 2026,,,"$11,639/Semester",,$970.20/credit hour,,,"Merit-based, Departmental, Need-based, Athletic, Transfer, Honors, Veterans, Study Abroad",4 years,"$11,639/Semester",Bachelor of Science in Aerospace Engineering,https://catalog.kent.edu/colleges/ar/engr/aerospace-engineering-bs/aerospace-engineering-bs.pdf
601-650 (2025 QS World University Rankings),School of Media and Journalism,,4.0,2.25,88%,Fall 2026,,,"$7,122.50/Semester (Ohio Resident, 2024-2025)",,"$593.60/credit hour (Ohio Resident, 2024-2025)","$1,000 - $3,500 (Flash Scholars for first-year students)",,"Merit-based, Need-based, Departmental/Program-specific",4 years,"$7,122.50/Semester (Ohio Resident, 2024-2025)",Bachelor of Science in Advertising,https://www.kent.edu/mdj/advertising
,School of Fashion,,4.0,2.0,88.6%,Fall 2026,,,,,"Ohio Resident: $520.25/credit hour, Non-Ohio Resident: $901.75/credit hour (Main Campus, Fall 2024/Spring 2025 rates)",,,"Merit-based, Need-based, Departmental",21 credit hours,,Minor in Accessories,https://catalog.kent.edu/colleges/ca/arts/accessories-minor/accessories-minor.pdf
501-550 (QS World University Rankings 2024),College of Business and Entrepreneurship,,4.0,2.5,"88% (U.S. News & World Report, 2023-2024)",Fall 2026,,,"$6,629.45/Semester (Ohio Resident, full-time, Main Campus, 2023-2024)","$3,500/year (based on $35 million in university-funded scholarships to over 10,000 students annually)","Ohio Resident: $551.62/credit hour; Non-Ohio Resident: $930.04/credit hour (Main Campus, 2023-2024)",,,"Merit-based, Need-based, Departmental, External",Minimum 24 credit hours,"$6,629.45/Semester (Ohio Resident, full-time, Main Campus, 2023-2024)",Minor in Accounting,https://catalog.kent.edu/colleges/be/acct/
,School of Music,,4.0,2.0,,Fall 2026,,,,,Ohio Resident: $479.20/credit hour; Non-Ohio Resident: $874.80/credit hour,"Awards for freshmen range from $1,000 to $10,000 for Ohio residents and $2,000 to $12,000 for non-Ohio residents.",,"Merit-based, Need-based",18 credit hours,,Minor in Music in Audio Recording,https://www.kent.edu/music/majors-minors
Top 750,School of Theatre and Dance,,4.0,2.5,88%,Fall 2026,August 2025,February 1 (priority for scholarships) or August 1 (final),,,Ohio Resident: $427.00 per credit hour (for 1-11 credit hours); Non-Ohio Resident: $960.00 per credit hour (for 1-11 credit hours),"$500 to $4,000 (with some full-tuition scholarships available)",,"Merit-based (academic, audition, talent), Departmental, Need-based, Diversity",4 years (full-time),"Ohio Resident: $12,790/Year; Non-Ohio Resident: $22,692/Year",Bachelor of Fine Arts in Dance,https://www.kent.edu/theatredance/dance-studies-ba
,School of Theatre and Dance,,4.0,2.0,87%,Fall 2026,"August 1, 2025","July 15, 2026",,5000,Ohio Resident: $541.60/credit; Non-Ohio Resident: $980.60/credit,,,"Merit-based, Need-based, Departmental",,,Minor in Dance,https://catalog.kent.edu/colleges/ca/thea/dance-minor/dance-minor.pdf
,School of Theatre and Dance,,4.0,2.5,87% (Fall 2022),Fall 2026,,,,,"Ohio Resident: $618.16/credit hour; Non-Ohio Resident: $1,040.16/credit hour","Kent State University Scholarships: From $1,000 to full tuition; Freshman Merit Scholarships: From $1,000 to full tuition",,"Merit-based, Talent-based, Diversity, Honors, Competitive, Alumni",4 years,"Ohio Resident: $7,418.00/Semester; Non-Ohio Resident: $12,482.00/Semester",Bachelor of Arts in Dance Studies,https://www.kent.edu/theatredance/dance
,School of Theatre and Dance,,4.0,2.5,87%,Fall 2026,,,,,,,,"Merit-based, Need-based",4 years,,Bachelor of Fine Arts in Musical Theatre,https://www.kent.edu/theatredance/musical-theatre-bfa
,School of Theatre and Dance,,4.0,2.5,89.2% (Fall 2022),Fall 2026,,,"Ohio Resident: $6,559.50/Semester; Non-Ohio Resident: $11,559.50/Semester",8500,Ohio Resident: $546.62/credit; Non-Ohio Resident: $963.29/credit,8500,,"Academic, Talent-based, Merit, Need-based",4 years,"Ohio Resident: $6,559.50/Semester; Non-Ohio Resident: $11,559.50/Semester","Bachelor of Fine Arts in Theatre Design, Technology and Production",https://www.kent.edu/theatredance/theatre-design-technology-and-production-bfa
951-1000 band worldwide (2025),School of Theatre and Dance,,4.0,2.0,,,,,,,Ohio Residents: $505.40/semester hour; Non-Ohio Residents: $1009.00/semester hour,,,"Merit-based, Transfer, Departmental, Foundation, Other",,,"Minor in Theatre Design, Technology and Production",https://catalog.kent.edu/colleges/ca/thea/theatre-design-technology-production-minor/theatre-design-technology-production-minor.pdf
,School of Theatre and Dance,,4.0,2.0,87%,Fall 2026,"August 1, 2025",,7274.0,4458.33,606.09,107000000,,"Merit-based, Need-based, Performance/Talent-based",18 Credit Hours,6373.0,Minor in Theatre Performance,https://catalog.kent.edu/colleges/ca/thea/theatre-design-technology-production-minor/
651-700 (QS World University Rankings 2024),School of Theatre and Dance,,4.0,2.0,"82.27% (for Fall 2022 first-time, first-year applicants)",Fall 2026,,,"7088.00/semester (Ohio Resident, 12-18 credits, 2023-2024)","$11,350 annually (average financial aid award for undergraduates, excluding PLUS loans)","$590.68/credit hour (Ohio Resident, 2023-2024)",,,"Academic Scholarships (Merit-based), Departmental/Program Scholarships, External Scholarships",4 years (120 credit hours),"7088.00/semester (Ohio Resident, 12-18 credits, 2023-2024)",Bachelor of Arts in Theatre Studies,https://www.kent.edu/theatredance/theatre-studies-ba
,School of Theatre and Dance,,4.0,2.0,86% (2022),Fall 2026,Early August 2025 (for Fall 2026 applications),"Rolling admission; Priority deadline for scholarship consideration: December 1, 2025 (for Fall 2026)",,,$519.50/credit hour (Ohio resident); $956.85/credit hour (Non-Ohio resident) (based on 2023-2024 rates),,,"Academic (Merit-based), Performance, Alumni, Leadership, Need-Based, Diversity, Departmental",18 credit hours,"$6,234/semester (Ohio resident); $11,482/semester (Non-Ohio resident) (based on 2023-2024 full-time undergraduate rates for Kent Campus)",Minor in Theatre Studies,https://catalog.kent.edu/colleges/ca/thea/theatre-studies-minor/theatre-studies-minor.pdf
,School of Music,,4.0,2.0,87%,Fall 2026,,,,,Ohio Resident: $531.25/credit; Non-Ohio Resident: $945.85/credit,"Majority of scholarships are $500 - $2,000. Larger scholarships include Presidential ($16,000/year), Provost's ($12,000/year), Dean's ($8,000/year).",,Merit-based,18 credit hours,"Ohio Resident: $6,375.00/Semester; Non-Ohio Resident: $11,350.00/Semester",Minor in World Music,https://www.kent.edu/music/world-music-minor
