Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,IsRecommendationSystemOpted,error
,Not Required,,,True,True,False,False,False,,,program,English - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,Current SHU students interested in declaring an Environmental Studies minor should contact Dr. Valerie LaMotte at lamottev@sacredheart.edu.,Not Required,True,False,True,False,False,,,program,Environmental Studies - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,This minor is open to all Sacred Heart University students. Students must have an overall GPA of 2.0 or higher to declare this minor.,Not Required,True,False,False,False,False,,,program,Esports Management - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"To be considered for admission as a first-year student, you will need to submit the following: Complete and submit the Common Application or Sacred Heart University Application; An official high school transcript listing all courses taken and grades received through the end of the junior year; One recommendation letter from your high school counselor; One recommendation letter from a high school teacher; SAT/ACT Scores (Optional); Application Essay (Optional).",Not Required,True,True,True,False,False,,,program,Exercise Science - BS,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"Required materials for freshmen applicants: Common Application, Official high school transcripts, Official scores from the SAT or ACT (Sacred Heart University is a test-optional institution. See our test-optional policy for more information.), A letter of recommendation from your counselor or a teacher, Personal Essay (this is part of the Common Application), Mid-year senior grades (if applying ED, EA, or Priority).",Required,True,True,False,False,False,,,program,Fashion Marketing & Merchandising - BS,https://www.sacredheart.edu/majors--programs/,,
,Required,"Official high school transcript(s), One letter of recommendation (school counselor or teacher), Essay or personal statement (submitted with Common App or SHU App)",,True,True,False,False,False,,,program,Finance - BS,https://www.sacredheart.edu/majors--programs/,,
,,,,False,False,False,False,False,,,program,Finance - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"Official High School Transcript, Counselor Recommendation, Essay (minimum 250 words on a topic of your choice; you may select one of the Common Application essay prompts or write about another topic that is important to you), $50 non-refundable application fee (waived if you apply online). SAT/ACT scores are optional under a test-optional policy for Fall 2024 freshman applicants.",Required,True,True,False,False,False,,,program,Financial Technology (FinTech) - BS,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,French - Minor,https://www.sacredheart.edu/majors--programs/,,
,Required,"Online Application (Sacred Heart University application or the Common Application), Official High School Transcript from all high schools attended, SAT or ACT Scores (See 'Test-Optional Policy' below), Essay: Required by Sacred Heart University if applying via the SHU Application; for the Common Application, the essay is part of the application, Letter of Recommendation from a school counselor or teacher.",Required,True,True,True,False,False,,,program,Game Design & Development - BS,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Geriatric Health Care - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Global Health - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"All applicants must submit: A completed Common Application, Official high school transcript, School Counselor Recommendation, and an essay or personal statement. Official SAT or ACT scores are optional. Optional submissions include: Teacher Recommendation, Résumé, and Portfolio.",Required,True,True,False,False,False,,,program,Global Studies - BA,https://www.sacredheart.edu/majors--programs/,,
,,,,True,False,False,False,False,,,program,Global Studies - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"Completed Application (Common App or Sacred Heart University Application), Official high school transcripts, SAT or ACT scores (optional), One letter of recommendation (from a school counselor or teacher), Essay. A successful applicant will have a strong college preparatory curriculum, including four years of English, three years of math, two to three years of science, two to three years of social studies, and two years of the same foreign language.",Not Required,True,True,False,False,False,,,program,Graphic Design - BA,https://www.sacredheart.edu/majors--programs/,,
Not Required,,"A completed application (Common Application or SHU Online Application). An official high school transcript, including senior year courses in progress. Official SAT/ACT test scores (see Test Optional Policy below). A letter of recommendation from your school counselor or a teacher. An essay or personal statement (required for Common Application, optional for SHU Application). Official college transcript(s) if applicable.",,True,True,True,False,False,,,program,Health Science - BS,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,"Completed Application for Admission (including Sacred Heart-specific questions), Official High School Transcript(s). Optional: Test Scores (SAT/ACT) — Sacred Heart University is test-optional. Optional: Letter of Recommendation. Optional: Essay. Optional: Activities List. Interview (by invitation).",Not Required,True,True,False,False,False,,,program,History - BA,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"First-year applicants should submit the following: Official High School Transcript(s); One letter of recommendation (academic recommended); College Essay (See Common App prompts); Optional: SAT/ACT Scores (see test optional policy). A minimum cumulative GPA of 3.0 (on a 4.0 scale) is recommended. Sacred Heart University will complete an holistic review of all applications. This review will consider high school academic performance, including your cumulative GPA, academic rigor and course selection, an essay (required for some programs, recommended for others), and letters of recommendation (optional).",Required,True,True,False,False,False,,,program,History - Minor,https://www.sacredheart.edu/majors--programs/,,
,,,,False,False,False,False,False,,,program,Honors - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,"At Sacred Heart University, we welcome ambitious and talented students who are prepared to be challenged academically and inspired to achieve more than they ever thought possible. Sacred Heart has a holistic application review process, which means that we consider every part of your application. Our admissions team considers your academic performance in high school, counselor recommendation, extracurricular activities, and demonstrated interest in Sacred Heart. While not required for admission, we recommend submitting a personal essay. You may apply through the Common Application or the SHU Application portal.
First-Year Application Requirements:
* Common Application or Sacred Heart University Application
* Official High School Transcript(s)
* Official College Transcript(s) (If Applicable)
* SAT/ACT Scores (Optional - Sacred Heart University is test-optional)
* Recommendation Letter (One counselor recommendation is required. An additional letter from a teacher is optional and encouraged.)
* Personal Essay (Optional)",Not Required,True,True,False,False,False,,,program,"Hospitality, Resort and Tourism Management - BS",https://www.sacredheart.edu/majors--programs/,,
,,,,True,False,False,False,False,,,program,Human Resource Management - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"A completed application (Common Application or SHU Application), Official high school transcripts, Official SAT or ACT scores (optional for Fall 2024, 2025, 2026, and 2027 applicants), A letter of recommendation from your school counselor or teacher, An essay or personal statement.",Required,True,True,False,False,False,,,program,Illustration - BA,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"One completed Common Application or Sacred Heart University Application, official high school transcript(s) from all high schools attended, one guidance counselor recommendation, and one essay.",Required,True,True,False,False,False,,,program,Interdisciplinary Studies - BA,https://www.sacredheart.edu/majors--programs/,,
,,,,True,False,False,False,False,,,program,International Business - Minor,https://www.sacredheart.edu/majors--programs/,,
,,,,True,False,False,False,False,,,program,Irish Studies - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Italian - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"To apply for admission to Sacred Heart University, first-year applicants must submit the following: Common Application, Official High School Transcript(s), SAT and/or ACT scores (optional for most programs), School Counselor Recommendation, Essay or Personal Statement. The essay on your Common Application satisfies this requirement.",Required,True,True,False,False,False,,,program,Journalism - BA,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Legal Studies - Minor,https://www.sacredheart.edu/majors--programs/,,
,Required,Complete and submit one of the following: Sacred Heart University Application or Common Application. Submit official high school transcript(s). Submit a guidance counselor recommendation. Submit an essay. Optional Items: ACT/SAT Test Scores (Sacred Heart University is a test-optional institution). Optional Items: Interview.,Required,True,True,False,False,False,,,program,Liberal Arts - AA,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,"Common Application or Sacred Heart University Application, Official High School Transcript, SAT/ACT Scores (optional for most programs), Letter of Recommendation (optional), Application Essay (optional), Counselor Report",Not Required,True,True,False,False,False,,,program,Marketing - BS,https://www.sacredheart.edu/majors--programs/,,
,,Students may declare a minor after they have earned 30 credits and are in good academic standing (2.0 cumulative GPA). A minor must be declared prior to filing a graduation application. A student may not declare a minor in the same discipline as his or her major unless the minor courses are distinct from the major.,,True,False,False,False,False,,,program,Marketing - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,"Complete the Common Application or SHU Application
Official high school transcript(s)
Counselor recommendation letter or school report
One letter of recommendation from a teacher
SAT and/or ACT scores (Sacred Heart University is test-optional for most undergraduate programs. If you choose not to submit test scores, you will not be at a disadvantage in the application or scholarship review process. If you decide not to submit your test scores, you will be required to submit a personal essay and your official high school transcript for evaluation. For students who choose to submit test scores, the average accepted SAT range is 1140-1250 and the average accepted ACT range is 23-28. For students applying to our Direct Entry Nursing program or other competitive health programs, the submission of test scores is highly encouraged, but not required.)
Personal essay (required if not submitting test scores)
Non-refundable $50 application fee or fee waiver",Not Required,True,False,True,False,False,,,program,Mathematics - BS,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,,Not Required,True,False,True,False,False,,,program,Mathematics - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,"Students interested in applying to Sacred Heart University as a first-year student must submit: Online Application (Common App or SHU Application), Official High School Transcript. Optional items include: Official SAT or ACT Scores (optional for all majors), Recommendation Letter (optional), Application Essay (optional).",Not Required,True,True,False,False,False,,,program,Media Arts - BA,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Middle Eastern Studies - Minor,https://www.sacredheart.edu/majors--programs/,,
,,"Currently enrolled Sacred Heart University students who have an interest in participating in the Army ROTC program may declare a Military Science minor. If you are not a current SHU student, you must apply to Sacred Heart University first and be accepted. Once you are accepted into SHU, you may then participate in the Army ROTC program. The Military Science minor has no specific GPA requirements outside of the general Sacred Heart University GPA requirements. Students must maintain a 2.0 GPA to remain in good standing with the university. If you are already enrolled in the Army ROTC program, you are eligible to declare a Military Science minor at any time.",,True,False,False,False,False,,,program,Military Science - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,"Admission to Sacred Heart University for first-year students is based on several factors, including academic preparation, performance, and standardized test scores (if submitted). Sacred Heart is test-optional and does not require SAT or ACT scores. The University considers the academic success of students within the context of their high school curriculum and involvement in extracurricular activities through a holistic review process. Required materials include an official high school transcript and one letter of recommendation (preferably from your high school counselor). A personal essay is optional, but encouraged. Applicants can apply via the Common Application or the SHU Application.",Not Required,True,True,True,False,False,,,program,Molecular & Cellular Biology - BS,https://www.sacredheart.edu/majors--programs/,,
Not Required,,"To complete your application, please submit the following:
* Completed Common Application or Sacred Heart Application
* Official high school transcript
* Guidance counselor recommendation (optional)
* Official SAT/ACT scores (optional – Sacred Heart is test-optional)
* Personal essay (optional for students with a cumulative GPA of 3.0 or higher; required for students with a GPA lower than 3.0)
* College credits (if applicable)
* Interviews (recommended for students with a cumulative GPA of 3.0 or higher; required for students with a GPA lower than 3.0)",,True,True,False,False,False,,,program,Music - BA,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,,Not Required,True,True,False,False,False,,,program,Music - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"A completed online application (via the Common Application or Sacred Heart University Application), Official high school transcript(s), Two letters of recommendation (one from a school counselor and one from a teacher), Personal essay, Official college transcripts (if applicable).",Required,True,True,True,False,False,,,program,Neuroscience - BS,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"Official High School Transcripts with an overall B average (3.0 GPA on a 4.0 scale), Essay/Personal Statement, One letter of recommendation (guidance counselor or teacher), Official SAT or ACT Scores (optional for applicants with a 3.0 or higher cumulative GPA). Please note: For Nursing, Math (Algebra I & II and Geometry) and Science (Chemistry and Biology) are required. Physics is recommended but not required.",Not Required,True,True,False,False,False,,,program,Nursing - BSN,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,"Academic Requirements for Freshmen Applicants: Students must have a cumulative high school GPA of 3.0 or higher. Students must have completed 4 units of English, 3 units of Math (Algebra I & II and Geometry), 3 units of Science (Biology, Chemistry, and Physics), and 4 units of Social Studies. Students must have achieved an average GPA of 3.0 in Math and Science coursework.
Academic Requirements for Transfer Applicants: Students must have a cumulative college GPA of 3.0 or higher. Students must have completed 4 units of English, 3 units of Math (Algebra I & II and Geometry), 3 units of Science (Biology, Chemistry, and Physics), and 4 units of Social Studies at the high school level OR completed college equivalents. Students must have achieved an average GPA of 3.0 in Math and Science coursework at the high school or college level.
How to Apply - First-year applicants to the Occupational Therapy BS/MOT program must apply through the Common Application. Required materials for first-year applicants: Common Application, Official high school transcript, Optional: SAT/ACT scores, Letters of recommendation (optional), Essay (optional).
How to Apply - Transfer applicants must apply through the Sacred Heart University application for admission. Required materials for transfer applicants: Sacred Heart University application for admission, Official high school transcript, Official college transcripts, Essay (optional), Letters of recommendation (optional).",Not Required,True,False,False,False,False,,,program,Occupational Therapy - BS/MOT,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Philosophy - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,"Completed Application (Common Application or Sacred Heart University Application), Official High School Transcript, School Counselor Recommendation (strongly recommended), One Academic Teacher Recommendation (strongly recommended), Essay (strongly recommended for test-optional applicants), SAT or ACT scores (optional).",Not Required,True,True,False,False,False,,,program,"Philosophy, Politics & Economics - BA",https://www.sacredheart.edu/majors--programs/,,
,,,,,,,,,,,error,Physical Therapy - BS/DPT,https://www.sacredheart.edu/majors--programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 1."
Not Required,Required,"Required application materials for first-year applicants:
*   Online Application (Common Application or SHU Application)
*   Official High School Transcript
*   Letter of Recommendation (from a school counselor or teacher)
*   Essay/Personal Statement",Required,True,True,True,False,False,,,program,Physics - BS,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,,Not Required,True,False,True,False,False,,,program,Physics - Minor,https://www.sacredheart.edu/majors--programs/,,
,Required,"Common Application or SHU Online Application, Official High School Transcript(s), Recommendation from a Counselor or Teacher, Essay, SAT/ACT (Optional for most programs), Official College Transcript(s) (if applicable)",,True,True,False,False,False,,,program,Political Science - BA,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"Common Application or SHU Application, Official high school transcript(s), One letter of recommendation from a school counselor or teacher, Essay/personal statement (prompt available on Common App), Optional: SAT or ACT scores, Optional: Resume",Not Required,True,False,False,False,False,,,program,Psychology - BA,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,,Not Required,True,True,False,False,False,,,program,Psychology - Minor,https://www.sacredheart.edu/majors--programs/,,
,,"First-year applicants can apply through the Common Application or the Sacred Heart University Application. There is no application fee. Application Checklist: Common Application or Sacred Heart University Application, Official High School Transcript(s), Counselor Recommendation, Teacher Recommendation, Academic Essay/Personal Statement (required for some programs).",,True,True,False,False,False,,,program,Public Health - BS,https://www.sacredheart.edu/majors--programs/,,
Required,Not Required,"Active, unencumbered RN license (must maintain licensure throughout the program)
Associate degree or diploma from an accredited nursing program
Minimum cumulative GPA of 2.5
Successful completion of a basic statistics course
An official transcript from each college and university attended
Current resume/CV
Online application",Not Required,True,False,False,,,,,program,RN to Bachelor of Science in Nursing - BSN,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"Common Application or Sacred Heart University Application, Official high school transcripts, Guidance counselor recommendation, Personal essay, Official SAT/ACT test scores (optional for most programs), Official college transcripts (if applicable). Sacred Heart University has a Test-Optional policy for applicants who wish to be reviewed without submitting SAT or ACT scores.",Not Required,True,True,False,False,False,,,program,Social Work - BA,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"We require the following materials from first-year applicants: Official High School Transcript(s), Counselor Recommendation, One Academic Teacher Recommendation, Application essay",Not Required,True,True,False,False,False,,,program,Sociology - BS,https://www.sacredheart.edu/majors--programs/,,
,Required,"Common Application or Sacred Heart University Application, Official High School Transcript(s), SAT/ACT (optional), Essay/Personal Statement, Letter of Recommendation, School Report",Required,True,True,False,False,False,,,program,Spanish - BA,https://www.sacredheart.edu/majors--programs/,,
,,,,,,,,,,,error,Spanish - Minor,https://www.sacredheart.edu/majors--programs/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"A complete application submitted online through the Common Application or the SHU Online Application. An official high school transcript. A letter of recommendation from your school counselor or a teacher. Test scores (optional) – Official SAT or ACT scores. Sacred Heart University is test-optional for most undergraduate programs. If you choose to submit your scores, you can self-report them at the time of application or send official scores directly from the College Board (SAT code 3779) or ACT (code 0601). Sacred Heart will consider your highest scores. A personal statement/essay (optional) – This is the same personal statement/essay you would submit via Common App. An interview (optional) – An interview can provide the Admissions Committee with more information about you and provide you with an opportunity to learn more about Sacred Heart. Interviews are offered both virtually and in-person. A portfolio/audition (optional) – Required for some programs, such as art & design, digital marketing, and music.",Not Required,True,True,False,False,False,,,program,Speech-Language Pathology - BS,https://www.sacredheart.edu/majors--programs/,,
,Required,"The following items must be submitted to complete your application: Completed application (Common Application or SHU Application), Official high school transcript, Official SAT/ACT scores (Optional for students with a cumulative GPA of 3.0 or higher), Essay (Personal Statement), Letter of Recommendation (from a counselor or teacher). While we don’t have a minimum GPA or test score requirement, most of our applicants have a B average (3.0 on a 4.0 scale) and competitive SAT/ACT scores. We recommend that you complete a college preparatory curriculum in high school, including: 4 years of English, 3-4 years of math (Algebra I & II, Geometry, Pre-Calculus), 3-4 years of science (Biology, Chemistry, Physics), 3-4 years of social science, 2-3 years of foreign language.",,True,True,False,False,False,,,program,Sport Management - BS,https://www.sacredheart.edu/majors--programs/,,
Not Required,Not Required,"A completed Common Application or Sacred Heart University Application; Official high school transcript(s); Official SAT or ACT scores (optional for most programs, except nursing); Letter of Recommendation (optional); Essay (optional - included in Common App); Application fee.",Not Required,True,True,False,False,False,,,program,Sports Communication & Media - BA,https://www.sacredheart.edu/majors--programs/,,
,,,,True,False,False,False,False,,,program,Sports Management - Minor,https://www.sacredheart.edu/majors--programs/,,
Not Required,Required,"Online application (Common App or SHU Application), Official high school transcript, SAT or ACT scores (optional), One letter of recommendation (from a teacher or school counselor), Personal essay, Early Decision applicants will need to submit a signed Early Decision Agreement Form. Portfolios for Art & Design, Dance, Music, Theatre Arts applicants are optional, but strongly encouraged.",Not Required,True,True,False,False,False,,,program,"Strategic Communication, Public Relations & Advertising - BA",https://www.sacredheart.edu/majors--programs/,,
