QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
93,College of Arts & Sciences,,4.0,2.0,14%,Fall 2026,,,"$68,560/Year","$52,190","$2,285","$25,000/Year",,"Merit-based, Need-based, Trustee Scholarship, Presidential Scholarship, National Merit Scholarship",4 years,"$68,560/Year",Bachelor of Arts in History of Art & Architecture,https://www.bu.edu/academics/cas/programs/art-history/ba/
57th,College of Arts & Sciences,,4.0,2.0,14.1%,Fall 2026,"August 1, 2025","January 4, 2026","$68,100/Year",,"$2,270/Credit",,,"Merit-based, Need-based",4 years,,"Bachelor of Arts in Holocaust, Genocide & Human Rights Studies",https://www.bu.edu/jewishstudies/academics/hghrs-major/
93,College of Arts & Sciences,,4.0,2.0,14%,Fall 2026,,,"$68,100/Year",,"$2,130/credit",,,"Need-based, Merit-based",4 years,,Bachelor of Arts in International Relations,https://www.bu.edu/academics/cas/programs/international-relations/
93,College of Arts & Sciences,,4.0,2.0,11%,Fall 2026,,,,"$47,442",,,76%,"Merit-based, Need-based",,,Bachelor of Arts in Israel Studies,https://www.bu.edu/academics/cas/programs/minor-in-israel-studies/
93,College of Arts & Sciences,,4.0,2.0,14%,Fall 2026,,,"$66,670/Year","$46,000","$2,084/Credit",,,"Merit-based, Need-based",4 years,"$66,670/Year",Bachelor of Arts in Jewish Studies,https://www.bu.edu/academics/cas/courses/jewish-studies/
93,College of Arts & Sciences,,4.0,2.0,14.2%,Fall 2026,,,68100,"$44,064","$2,270 per credit","$44,064",,"Need-based, Merit-based",4 years,"$68,100/Year",Bachelor of Arts in Latin American Studies,https://www.bu.edu/academics/cas/programs/latin-american-studies/ba/
93,College of Arts & Sciences,,4.0,2.0,11%,Fall 2026,,,"$31,540/Semester or $63,080/Year",,"$1,972/Credit",,,"Merit-based, Need-based",4 years,"$31,540/Semester or $63,080/Year",Bachelor of Arts in Linguistics,https://www.bu.edu/academics/cas/programs/linguistics/ba-linguistics/
108,College of Arts & Sciences,2.0,4.0,2.0,11%,Fall 2026,,,68100/Year,25120,2128/credit,,,"Need-based, Merit-based",5 years,68100/Year,Bachelor of Arts in Literary Translation,https://www.bu.edu/classics/academics/dual-degree-programs/ba-in-latin-mfa-in-literary-translation/
97,College of Arts & Sciences,,4.0,2.0,14%,Fall 2026,"August 1, 2025","January 4, 2026",66670/Year,45000,2084/credit,,100% of demonstrated financial need met,"Need-based, Merit-based",4 years,66670/Year,Bachelor of Arts in Marine Science,https://www.bu.edu/earth/academics/undergraduate/ba-marine-science/
49,College of Arts & Sciences,,4.0,2.0,11%,,,,68530/Year,"$45,869","$2,142/Credit",,67%,"Merit-based, Need-based",4 years,68530/Year,Bachelor of Arts in Mathematics & Statistics,https://www.bu.edu/math/undergraduate/degree-programs/
78,College of Arts & Sciences,,4.0,2.0,14%,Fall 2026,,,66960/Year,"$55,000","$2,232/Credit",,,"Need-based, Merit-based",4 years,66960/Year,Bachelor of Arts in Middle East & North Africa Studies,https://www.bu.edu/academics/cas/departments/middle-east-north-africa-studies/
56,College of Arts & Sciences,,4.0,2.0,11% for Class of 2027,Fall 2026,,,66670/Year,"$47,680/Year (2022-2023 for first-year students)",,"Full tuition (Trustee Scholarship), $25,000/year (Presidential Scholarship)",,"Need-based, Merit-based",4 years,66670/Year,Bachelor of Arts in Muslim Studies,https://www.bu.edu/academics/cas/departments/muslim-studies/
93,College of Arts & Sciences,,4.0,2.0,13.2% (Fall 2023),,,,"$68,720/Year (for 2024-2025 academic year)",,"$2,148 per credit (for part-time CAS students, 2023-2024)","From $20,000 to full-tuition per year",Up to 100%,"Merit-based (Trustee, Presidential, BU Merit), National Merit, ROTC, Athletic",4 years,"$68,720/Year (for 2024-2025 academic year)",Bachelor of Arts in Neuroscience,https://www.bu.edu/upn/
93,College of Arts & Sciences,,4.0,2.0,14%,Fall 2026,,,"$68,100/Year","$47,000/Year","$2,128/Credit","$25,000/Year",Up to 100%,"Merit-based, Need-based",4 years,"$68,100/Year",Bachelor of Arts in Philosophy,https://www.bu.edu/academics/cas/programs/philosophy/ba/
50,College of Arts & Sciences,,4.0,2.0,14.1%,,,,"$66,670/Year",,"$2,185 per credit",,,"Merit-based, Need-based",,"$66,670/Year",Bachelor of Arts in Physics,https://www.bu.edu/academics/cas/programs/physics/ba/
75,College of Arts & Sciences,,4.0,2.0,13.2%,Fall 2026,,,"$68,100/Year",,,"Ranges from $10,000 to $25,000 per year",,"Merit-based, Need-based",4 years,"$68,100/Year",Bachelor of Arts in Political Science,https://www.bu.edu/academics/cas/programs/political-science/ba/
93,College of Arts & Sciences,,4.0,2.0,11.2%,Fall 2026,,,"$64,700/Year","$48,391","$2,022/Credit",,,Need-based,4 years,"$64,700/Year",Bachelor of Arts in Psychological & Brain Sciences,https://www.bu.edu/academics/cas/departments/psychology/
70,College of Arts & Sciences,,4.0,2.0,14% (Fall 2023),Fall 2026,,,"$68,100/Year","$57,000 (for first-year need-based)","$2,270 per credit (for part-time undergraduates)",Up to full tuition,67% (of students receive financial aid),"Need-based, Merit-based (Trustee, Presidential, Faculty)",4 years,"$68,100/Year",Bachelor of Arts in Religion,https://www.bu.edu/religion/academics/undergraduate/
93,College of Arts & Sciences,,4.0,2.0,13.2%,Fall 2026,,,"$68,100/Year","$45,000","$2,130","$45,000",,"Merit-based, Need-based",4 years,,Bachelor of Arts in Romance Studies,https://www.bu.edu/academics/cas/departments/romance-studies/
93,Boston University Wheelock College of Education & Human Development,,4.0,2.0,14%,Fall 2026,,,"$68,100/Year",,"$2,270/Credit",,,"Merit-based, Need-based",4 Years,"$68,100/Year",Bachelor of Arts in Science Education,https://www.bu.edu/scied/academics/program-overview/
93,College of Arts & Sciences,,4.0,2.0,14%,Fall 2026,,,"$68,100/Year","$47,690","$2,270/credit","$47,690",,"Need-based, Merit-based",4 years,"$68,100/Year",Bachelor of Arts in Sociology,https://www.bu.edu/academics/cas/programs/sociology/ba/
93,College of Arts & Sciences,,4.0,2.0,"13% (for Class of 2027, Fall 2023 enrollment)",Fall 2026,,,"$68,950/Year","$46,400","$2,160 per credit",,More than 80% (of students receive some form of financial aid),"Need-based, Merit-based (academic achievement, artistic talent, athletic ability)",6 courses (24 credits),"$68,950/Year",Urban Studies Minor,https://www.bu.edu/academics/cas/programs/minor-in-urban-studies/
#70,College of Arts & Sciences,,4.0,2.0,14%,Fall 2026,,,"$68,100/Year","$55,684 annually","$2,130/credit","$55,684",58%,"Need-based, Merit-based",4 Years,,"Bachelor of Arts in Women's, Gender & Sexuality Studies",https://www.bu.edu/academics/cas/programs/
93,College of Arts & Sciences,,4.0,2.0,13.8%,Fall 2026,,,"$68,484/Year","$47,600","$2,140/credit",,46%,"Merit-based, Need-based",4 years,,Bachelor of Arts in World Languages & Literatures,https://www.bu.edu/wll/undergraduate/languages/
93,College of Arts & Sciences,4.0,4.0,2.0,27% (for Class of 2027),,,,"$64,370/Year (for 2023-2024 academic year)","$57,000 (for incoming first-year students who demonstrated financial need, 2023–2024)","$1,940/Credit (CAS Summer Part-Time, 2023-2024)",,,"Merit-based, Need-based, Athletic, ROTC",,"$64,370/Year (for 2023-2024 academic year)",Arts & Sciences Writing Program,https://www.bu.edu/academics/cas/programs/writing/
78,College of Arts & Sciences,,4.0,3.3,14% (Fall 2023),Fall 2026,,,"$66,670/Year","$55,000","$2,189 per credit",,,"Merit-based, Athletic, Need-based, ROTC",Two semesters (typically junior and senior year),"$66,670/Year",Honors in the Major,https://www.bu.edu/cas/academics/undergraduate-education/special-academic-opportunities/honors-in-the-major/
70,College of Arts & Sciences,,4.0,3.3,,,,,"$31,540/Semester",,"$1,971 per credit",,,Merit-based,Approximately five years,"$31,540/Semester",Bachelor's-to-Master's Programs,https://www.bu.edu/academics/cas/programs/bama-programs/
93,School of Public Health,,4.0,3.0,,Fall 2026,,,"$33,600/Semester","$10,800","$2,100/credit","$10,800",60%,Merit-based,5 years,"$33,600/Semester",BA-to-MPH,https://www.bu.edu/sph/education/degrees-and-programs/undergraduate-programs-in-public-health/ba-and-master-of-public-health/
93,College of Arts & Sciences,,4.0,3.0,,,,,,,$955 per credit,"Up to $4,000 per year",,Teach Grant (service-conditional federal grant),Approximately 2 years (32-40 graduate credits),,Educator Licensure,https://www.bu.edu/academics/cas/programs/teaching-licensure/
93,College of Arts & Sciences,,4.0,2.5,11% (Fall 2023 entering class),,,,"$30,750/Semester for SEA Semester; $15,375/Program for SEA Summer",,,,,"Need-based, Merit-based","12 weeks for SEA Semester, 6 weeks for SEA Summer","$30,750/Semester for SEA Semester; $15,375/Program for SEA Summer",Sea Education Association,https://www.bu.edu/academics/cas/programs/boston-university-affiliated-programs-sea/
93 (2024 QS World University Rankings),The Frederick S. Pardee School of Global Studies,1.0,4.0,3.0,,,,,"$64,300/Year",,"$2,145/credit","Typically $16,075 to $48,225/year for MA students (calculated from 25-75% of 2023-2024 full-time tuition)",25% to 75% of tuition for MA students; full tuition for PhD students,Merit-based,2 years for MA programs,"$64,300/Year",The Frederick S. Pardee School of Global Studies,https://www.bu.edu/academics/cas/programs/pardee-school/
78,Metropolitan College,,4.0,2.0,11%,,,,,,550,,,Merit-based,,,Bachelor of Science in Management Studies,https://www.bu.edu/academics/met/programs/administrative-sciences/bs/
92,Metropolitan College,,4.0,2.0,14.1%,,,"August 1, 2026",18240,,570,5000,25%,"Merit-based, Service-based, Veteran Benefits",128 credits,18240,Bachelor of Science in Mathematics,https://www.bu.edu/met/degrees-certificates/bs-mathematics/
77 (2025 QS World University Ranking),College of Arts & Sciences,,4.0,2.0,14.1% (Fall 2023),Fall 2026,,,"$68,100/Year","$55,160",,"$55,160",,"Need-based, Merit-based",4 years,"$68,100/Year",Bachelor of Science in Economics,https://www.bu.edu/econ/
70,College of Arts & Sciences,,4.0,2.0,14.1%,,,,68100/Year,,2270/Credit,,,"Merit-based, Need-based",4 years,68100/Year,Bachelor of Science in Computer Science,https://www.bu.edu/cs/undergraduate/
