QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,Claire Trevor School of the Arts,,4,"3.0 for California residents, 3.4 for non-residents",,Fall 2026,August 1,November 30,"$13,753 per year for California residents, $46,331 per year for non-residents (for the 2023-24 academic year)",,,"Up to $3,000 for some scholarships, such as the Kris and Linda Elftmann Scholarship. [1]",,"Merit-based, need-based, and talent-based scholarships are available, such as the Art Department Scholarship Fund and the Bailey Scholarship in Art. [2, 7]",Four years,,Bachelor of Arts in Art,"The official university website for the University of California, Irvine is uci.edu."
293,School of Humanities,,4,2.0,Overall first-year admit rate: 28.7%,Fall 2026,2025-08-01,2025-12-01,"$19,268.00/Year","$19,000",302.27,,72%,"Merit-based, Need-based",4 years,,Bachelor of Arts in Art History,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4.0,2.0,,Fall 2026,2025-08-01,2025-12-01,,,,,,"Merit-based, Need-based",Seven courses (28 units),,Minor in Art History,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Arts in Asian American Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4,,,Fall 2026,August 1,December 1,,,,,,"Scholarships, grants, loans, and work-study employment. Aid can be merit-based or need-based. [2]",The minor in Asian American Studies requires the completion of seven courses (28 units) and is typically completed alongside a student's major program of study. [18],,Minor in Asian American Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,,2.0,,Fall 2026,,,,,,,,"merit, financial need, or other eligibility criteria",15 credits,,Minor in Asian Studies,"The official university website for the University of California, Irvine is uci.edu."
,"School of Biological Sciences and School of Physical Sciences. [2, 3]",,4.0,2.0,21.8% for fall 2023. [16],Fall 2026,"August 1, 2025. [4]","November 30, 2025. [4]","$14,244 for California residents (2024-25 academic year). [6]",,,,,Merit-based and need-based scholarships are available. [9],Four years. [3],,Bachelor of Science in Biochemistry and Molecular Biology,"The official university website for the University of California, Irvine is uci.edu."
293,"Donald Bren School of Information and Computer Sciences, Department of Computer Science",,4,,28.94%,Fall 2026,2025-05-03,,"For the 2025-26 academic year, the total estimated systemwide fees for new undergraduate students are $19,268. [10]","$21,866",$302.27,"The UCI CIRM COMPASS Scholarship Program offers up to $70,000 over two years, which includes tuition, fees, and a stipend. [31] Another award, the Atwood Family Scholarship, is available to junior-level Biological Sciences majors. [32]",,"Merit-based, Need-based",,"$19,268/Year",Minor in Bioinformatics,"The official university website for the University of California, Irvine is uci.edu."
,Charlie Dunlop School of Biological Sciences,,4.0,2.0,,Fall 2026,"August 1, 2025","November 30, 2025","For the 2024-2025 academic year, estimated tuition and fees for a California resident undergraduate living on campus are $37,588. For out-of-state residents, the estimated cost is $70,144. These figures include tuition, fees, housing, food, books, and other expenses. The specific tuition for the 2025-2026 academic year, which would include Fall 2026, has not been released.",,,,,"The University of California, Irvine offers various types of financial aid, including scholarships, grants, loans, and work-study. Scholarships can be based on academic merit, financial need, or specific talents and interests. [28, 33]",4 years,,Bachelor of Science in Biological Sciences,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in Biological Sciences,"The official university website for the University of California, Irvine is uci.edu."
,School of Biological Sciences and School of Education,"The University of California, Irvine does not specify a maximum number of failing grades. However, a student is subject to academic disqualification if their GPA falls below 1.5 in any given quarter, or if they do not achieve a cumulative GPA of 2.0 or better after two consecutive quarters on academic notice. [7]",4,"The minimum GPA for admission for California residents is 3.0, and for non-California residents, it is 3.4.",,Fall 2026,"The application for Fall 2026 is expected to open on August 1, 2025.","The application deadline for Fall 2026 is expected to be November 30, 2025.","For the 2024-2025 academic year, the estimated total for a California resident undergraduate living on campus is $40,517. This includes tuition, fees, room and board, books, and other expenses. For non-residents, the estimated total is $73,291. These costs are subject to change for the 2026-2027 academic year and do not represent a program-specific fee.",,,,,"UCI offers a variety of scholarships, including merit-based and need-based awards. [3, 5, 26, 29]",4 years [1],"For the 2024-2025 academic year, the estimated tuition and fees for an undergraduate California resident are $15,859. For non-residents, the estimated tuition and fees are $48,637. This is not a program-specific fee and is subject to change for the 2026-2027 academic year.",Bachelor of Science in Biology/Education,"The official university website for the University of California, Irvine is uci.edu."
,The Henry Samueli School of Engineering,,4,3.0,28.94%,Fall 2026,2025-08-01,2025-12-01,"$13,602.00/year",,$302.27,"$7,500",,"Merit-based, Need-based",4 years,,Bachelor of Science in Biomedical Engineering,"The official university website for the University of California, Irvine is uci.edu."
,The Henry Samueli School of Engineering,,4,2.5,,Fall 2026,,,"$13,602/Year",,$302.27/unit,,,"Merit-based, Need-based",9 courses,"$13,602 per year for the 2025-26 undergraduate cohort. [41] There is no specific tuition fee for a minor program.",Minor in Biomedical Engineering,"The official university website for the University of California, Irvine is uci.edu."
,The Henry Samueli School of Engineering,,4,3.0,,Fall 2026,August 1,December 1,,,,,72%,"Scholarships are awarded for academic achievement, financial need, community activities, work experience, and more. [29]",4 years,"$13,602/Year",Bachelor of Science in Biomedical Engineering: Premedical,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Arts in Business Administration,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Arts in Business Economics,"The official university website for the University of California, Irvine is uci.edu."
,"The Bachelor of Science in Business Information Management is a collaborative, interdisciplinary degree program offered jointly by the Donald Bren School of Information and Computer Sciences and The Paul Merage School of Business. [12]",,4.0,A minimum GPA of 3.0 is required for California residents and 3.4 for non-California residents in the required 'A-G' subject courses. [7],"For fall 2025, the first-year admission rate was 28.94%. [17]",Fall 2026,The University of California application for fall admission opens on August 1. [28],The application submission period is from October 1 to December 1. [28],"For new undergraduate students in the 2025-2026 academic year, the estimated systemwide tuition is $13,602 for California residents. Non-residents must pay an additional $37,602 in nonresident supplemental tuition. [5, 27] This does not include campus fees, housing, or other expenses. [11]",,"UCI charges undergraduate tuition and fees based on a flat rate for students enrolled in 12 or more units per quarter, not on a per-credit basis. [2, 41]",,,"UCI offers scholarships based on various factors including academic achievement, financial need, community activities, work experience, and major. [29, 33]",The B.S. in Business Information Management is structured as a four-year program. [13],"$13,602/Year for California residents; $51,204/Year for non-residents (based on 2025-2026 tuition of $13,602 and nonresident supplemental tuition of $37,602). [5, 27]",Bachelor of Science in Business Information Management,"The official university website for the University of California, Irvine is uci.edu."
293,The Henry Samueli School of Engineering,,4,2,28.94%,Fall 2026,August 1,December 1,"$13,602 per year (in-state)",,302.27,"The Henry Samueli Endowed Scholarship offers $7,500. Other scholarships are available, such as the Haggai Memorial Endowed Scholarship ($1,000) and the Deborah and Peter Pardoen Memorial Endowed Scholarship ($750).",,Merit-based and need-based scholarships are available.,4 years,"$13,602 per year for California residents. For non-residents, add $37,602 for Nonresident Tuition and Fees.",Bachelor of Science in Chemical Engineering,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Science in Chemistry,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Arts in Chicano/Latino Studies,"The official university website for the University of California, Irvine is uci.edu."
293,School of Social Sciences,,4,2,28.94%,Fall 2026,2025-08-01,2025-12-01,"$13,602 per year",,$302.27 per unit,"The Department of Chicano/Latino Studies offers several awards, and the Social Sciences Moore Scholarship for Community and Social Change provides a $1,000 award.",,"The Department of Chicano/Latino Studies offers awards for excellence in research and community engagement. [13] The university provides various forms of financial aid, including grants, scholarships, loans, and work-study opportunities. [12]",A minor at UCI consists of a coordinated set of seven or more courses beyond the introductory level.,"$13,602 per year",Minor in Chicano/Latino Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4,2,,Fall 2026,2025-08-01,2025-12-01,"For new undergraduate students entering Fall 2025, annual tuition is $13,602. [9]",,UCI does not charge per credit for full-time students; it is a flat rate. Part-time study for undergraduate students (10 units or fewer) has reduced tuition and fees. [12],,,"Merit-based scholarships are available for undergraduate students in the School of Humanities, including those majoring in Chinese Studies. [18]","The minor requires the completion of seven courses, totaling 28 units. [32]",,Minor in Chinese Language and Literature,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4,"A GPA of 3.0 or better is required for graduation. For admission, a GPA of 3.4 is required for non-California residents.",21%,Fall 2026,"August 1, 2025","November 30, 2025","$45,214 per year for out-of-state students and $18,432 per year for California residents.",,,,,"University scholarships are awarded on a competitive basis and are based on academic merit, financial need, or a combination of both.",Four years,,Bachelor of Arts in Chinese Studies,"The official university website for the University of California, Irvine is uci.edu."
,"School of Humanities, Department of East Asian Studies",,4,2,"11.4% (for all first-year admits to UC Berkeley in Fall 2025, as a general guide to UC system selectivity; specific data for UCI was not available on the website) [40]",Fall 2026,"August 1, 2025","November 30, 2025","For the 2024-2025 academic year, estimated total costs for an undergraduate living on campus are $34,586 for California residents. This includes tuition, housing, food, and other fees. [30]",,,,,"The UCI Scholarship Office administers a variety of scholarships, which can be merit-based or need-based. [31]","The minor requires the completion of 8 courses, totaling 32 units. The time to complete the program can vary depending on a student's course load per semester.","For the 2024-2025 academic year, the estimated undergraduate tuition for California residents is $16,246. [30]",Minor in Chinese Studies,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Science in Civil Engineering,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in Classical Civilization,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Arts in Classics,"The official university website for the University of California, Irvine is uci.edu."
,School of Social Sciences,,4,"3.0 for California residents, 3.4 for non-California residents",,Fall 2026,"August 1, 2025","December 1, 2025",,,,,,"Scholarships are awarded for academic achievement, financial need, community activities, work experience, and more. [26]",4 years,,Bachelor of Science in Cognitive Sciences,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4.0,2.0,28.94%,Fall 2026,"August 1, 2025","December 1, 2025","$13,602/Year",,,,,"Merit-based, Need-based",4 years,"$13,602/Year",Bachelor of Arts in Comparative Literature,"The official university website for the University of California, Irvine is uci.edu."
293,School of Humanities,,4,2,28.7%,Fall 2026,August 1,October 1 - December 1,"$13,602.00/Year","$20,868",$302.27/unit,,,merit based or need based,Seven courses,"$13,602.00/Year",Minor in Comparative Literature,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Engineering,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Game Science,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Science,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Science and Engineering,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4.0,2.0,,Fall 2026,,The deadline to add or drop a minor is the Friday of Week 6 of the quarter in which you are graduating. [16],"The most recent complete academic year data available is for 2024-2025. For a California resident undergraduate, the total estimated annual tuition and fees are $18,167. For a non-resident, the total is $50,591. [37] This is an estimate and subject to change. [37]",,,"Each year the Program in Creative Writing offers over $20,000 in prize money to undergraduate and graduate students. [24]",,"Prizes for poetry, fiction, and creative nonfiction.",28 units,,Minor in Creative Writing,"The official university website for the University of California, Irvine is uci.edu."
,School of Social Ecology,,4.0,2.0,,Fall 2026,"August 1, 2025","November 30, 2025",,,,,,"Merit-based, Need-based",4 years,,"Bachelor of Arts in Criminology, Law and Society","The official university website for the University of California, Irvine is uci.edu."
,School of Social Ecology,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based",8 courses (32 units). [6],,"Minor in Criminology, Law and Society","The official university website for the University of California, Irvine is uci.edu."
,Donald Bren School of Information and Computer Sciences,,4,2,,Fall 2026,2025-08-01,2025-12-01,"$14,395.17/Year",,,,,"merit-based, need-based",4 years,"$14,395.17/Year",Bachelor of Science in Data Science,"The official university website for the University of California, Irvine is uci.edu."
268,Claire Trevor School of the Arts,,4,2,26%,Fall 2026,2024-08-01,2025-11-30,"For the 2025-26 academic year, the total estimated fees for new undergraduate students living on campus are $43,690 for California residents. [24] For non-residents, an additional $37,602 in nonresident tuition and fees is added. [24] The tuition and systemwide fees component of this total is $19,268. [24]","$21,533 per year",$302.27,,,"Scholarships at UCI can be merit-based and/or need-based. [21] They are awarded for academic achievement, financial need, community activities, work experience, and more. [39]",4 years,"$14,752 for in-state and $46,640 for out-of-state students for the 2025 academic year. [22]",Bachelor of Arts in Dance,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in Digital Arts,"The official university website for the University of California, Irvine is uci.edu."
,Claire Trevor School of the Arts,,4,2,,Fall 2026,August 1,December 1,"For the 2025-2026 academic year, the estimated total fees for new undergraduate students living on campus are $43,690 for California residents and an additional $37,602 for non-residents. [27] This includes systemwide fees, campus fees, books and supplies, housing and food, personal expenses, and transportation. [27]",,,,,"UC Irvine offers many scholarship opportunities for all current undergraduate students through the Office of Financial Aid and Scholarships' annual online scholarship application. [12] Students may be matched to a wide range of scholarship opportunities based on the information they provide, including school-specific scholarships, campus-wide scholarships based on merit, financial need, or other eligibility criteria. [43]","Students who enter UCI directly from high school are expected to complete all degree requirements within 5 years (15 quarters, not including summers). [15] Transfer students who enter as juniors are expected to complete all degree requirements within 3 years (9 quarters, not including summers). [14]",,Bachelor of Arts in Drama,"The official university website for the University of California, Irvine is uci.edu."
293,School of Humanities,,4,3,,Fall 2026,2025-10-01,2025-12-01,"$14,752 per year (in-state), $46,640 per year (out-of-state) for tuition and fees in 2025. The estimated total cost of attendance for 2025-26 for new undergraduate students living on campus is $43,690 for California residents and an additional $37,602 for non-residents. [1, 17]",21866,302.27,,,"The Regents' Scholarship, Directors' Scholarship, Chancellor's Excellence Scholarship. [18]",4 Years,"$14,752 per year (in-state), $46,640 per year (out-of-state) for 2025. [1]",Bachelor of Arts in East Asian Cultures,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Science in Earth System Science,"The official university website for the University of California, Irvine is uci.edu."
,School of Physical Sciences,,,,,Fall 2026,,,,,,,,,,,Minor in Earth and Atmospheric Science,"The official university website for the University of California, Irvine is uci.edu."
115,School of Biological Sciences,,4.0,3.0,21.3%,Fall 2026,"August 1, 2025","November 30, 2025","$43,001 per year (for California residents) or $75,695 per year (for non-residents)",,,,,Merit-based and need-based scholarships,4 years,"$43,001 per year (for California residents) or $75,695 per year (for non-residents)",Bachelor of Science in Ecology and Evolutionary Biology,"The official university website for the University of California, Irvine is uci.edu."
,School of Social Sciences,,4,3.0,,Fall 2026,2025-08-01,2025-12-01,,,,,,"Merit-based, Need-based, Athletic, Activity-based, Military",4 years,,Bachelor of Arts in Economics,"The official university website for the University of California, Irvine is uci.edu."
,School of Social Sciences,,,,,Fall 2026,,,,,,,,"Merit-based, Need-based",,,Minor in Economics,"The official university website for the University of California, Irvine is uci.edu."
,School of Education,,4.0,3.0,,Fall 2026,,,,,,,,"Merit-based, Need-based, Academic, Athletic, Community service",4 years,,Bachelor of Arts in Education Sciences,"The official university website for the University of California, Irvine is uci.edu."
293 in 2026,School of Education,,4,2,,Fall 2026,2025-08-01,2025-12-01,"For the 2025-2026 academic year, the estimated undergraduate tuition and fees for California residents are approximately $13,602. [20] There is no separate tuition fee for a minor program.",,The cost per unit for undergraduates in the 2025-2026 academic year is $302.27. [20],,,"UC Irvine offers a variety of scholarships, which can be merit-based or need-based. [12]","The minor requires the completion of a minimum of eight courses, totaling 32 units. [19, 25]","For the 2025-2026 academic year, the estimated undergraduate tuition and fees for California residents are approximately $13,602. [20] There is no separate tuition fee for a minor program.",Minor in Education,"The official university website for the University of California, Irvine is uci.edu."
,The Henry Samueli School of Engineering,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Science in Electrical Engineering,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Arts in English,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in English,"The official university website for the University of California, Irvine is uci.edu."
,The Henry Samueli School of Engineering,,4.0,2.0,,Fall 2026,"October 1, 2025","November 30, 2025","$37,283/Year",,$359 per unit,,,"Merit-based, Need-based, college/major specific, career interests, geographic origin",4 years,"$18,038/Year",Bachelor of Science in Environmental Engineering,"The official university website for the University of California, Irvine is uci.edu."
,School of Physical Sciences and School of Social Ecology,,4,2,28.7%,Fall 2026,August 1,December 1,"$13,602/Year",,$302.27/unit,,,"Scholarships are awarded for academic achievement, financial need, community activities, work experience, and more. [26]",4 Years,,Bachelor of Arts in Environmental Science and Policy,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4.0,2.0,,Fall 2026,"August 1, 2025","November 30, 2025","$13,602/Year",,$302.27/unit,,,"Grants, Scholarships, Loans, Work-Study",4 years,"$13,602/Year",Bachelor of Arts in European Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4,,,Fall 2026,"August 1, 2025","November 30, 2025",,,,,,"Scholarships at UCI are awarded for academic achievement, financial need, community activities, work experience, and more. [6]",,,Bachelor of Arts in Film and Media Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4.0,2.0,,Fall 2026,"October 1, 2025 (Estimated)","November 30, 2025 (Estimated)","Tuition and fees are not specified for the minor program. For the 2023-2024 academic year, the estimated total for a California resident undergraduate living on campus was $36,225. This is an estimate and subject to change.",,,,,"The University of California, Irvine offers various types of scholarships to undergraduate students, including merit-based and need-based awards. Specific scholarships may be available through the School of Humanities, and students are encouraged to search for opportunities upon admission.",The Minor in Film and Media Studies requires the completion of five courses. [1],,Minor in Film and Media Studies,"The official university website for the University of California, Irvine is uci.edu."
"169th in the world, 34th in the U.S., and 12th among public universities.",School of Humanities,,4,2.0,21.3%,Fall 2026,"August 1, 2025","November 30, 2025","$45,233",,,,,"Merit-based, Need-based, and scholarships for various specific criteria such as area of study or personal background.",Four years,"$13,753 (in-state); $46,507 (out-of-state) for tuition. Total estimated cost including housing, food, and other expenses is higher.",Bachelor of Arts in French,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in French,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Arts in Gender and Sexuality Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4,,,Fall 2026,,,,,,,,,,"$13,753 (for the 2024-25 academic year, not specific to the minor)",Minor in Gender and Sexuality Studies,"The official university website for the University of California, Irvine is uci.edu."
,Charlie Dunlop School of Biological Sciences,,4,,,Fall 2026,"October 1, 2025","December 1, 2025",,,,,,"Merit-based, Need-based, Athletic",4 years,,Bachelor of Science in Genetics,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Arts in German Studies,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4.0,2.0,28.94% for first-year admission to Fall 2025,Fall 2026,2025-08-01,2025-12-01,,,,,,"Merit-based, Need-based, and travel-study awards. [24]",Seven courses (28 units) are required for the minor. [3],,Minor in German,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4,3.4,,Fall 2026,August 2025,"November 30, 2025",,,,,,"Merit-based, Need-based, Student-specific (e.g., military families, first-generation), Athletic, Employer-sponsored",4 years,,Bachelor of Arts in Global Cultures,https://catalogue.uci.edu/schoolofhumanities/undergraduateprograminglobalcultures/globalcultures_ba/globalcultures_ba.pdf
,School of Humanities,,4.0,2.0,,Fall 2026,"August 1, 2025","December 1, 2025",,,,,,"Merit-based, financial need, major, special skills, leadership positions, campus and community activities, work experience.",4 years,"$13,602/Year",Bachelor of Arts in Global Middle East Studies,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in Global Middle East Studies,"The official university website for the University of California, Irvine is uci.edu."
"307 in 2025 and 293 in 2026. [29, 36]",The minor is interdisciplinary and co-chaired by faculty from the Department of Anthropology and the Department of Ecology and Evolutionary Biology. [15],"Undergraduates may repeat courses in which they received grades of C- or below for a maximum of 16 units where the new grade replaces the old one in GPA calculation. [26, 32] A student is subject to disqualification if their GPA falls below 1.5 for any quarter, or if they do not achieve a cumulative GPA of 2.0 after two consecutive quarters on academic notice. [6]",4,2,The undergraduate acceptance rate for Fall 2022 was approximately 26.2%. [25],Fall 2026,August 1. [21],The application submission period is from October 1 to December 1. [21],"For the 2025-2026 academic year, estimated systemwide fees are $14,934 and campus fees are $4,334, totaling $19,268 for an undergraduate student living on campus. [7] Minors do not have a separate tuition fee.","$21,866 is the average aid amount for enrolled students who have received grants or scholarships. [11]",,"The University of California, Irvine offers various scholarships, but specific amounts are not detailed. [3, 5]",72% of undergraduate students receive grants and scholarships. [3],Scholarships at UC Irvine can be merit-based or need-based. [5],"The minor requires the completion of 36 units. [19] Students who enter UCI directly from high school are expected to complete all degree requirements, including minors, within 5 years. [35]",,Minor in Global Sustainability,"The official university website for the University of California, Irvine is uci.edu."
293,School of Humanities,,4,2,28.94%,Fall 2026,2025-08-01,2025-12-01,,21866,,,,"['Merit-based', 'Need-based', 'Brunner and Berkowitz Award in Classics']",,"$14,752 per year for in-state students and $46,640 per year for out-of-state students for the 2025-2026 academic year. [4, 5]",Minor in Greek,"The official university website for the University of California, Irvine is uci.edu."
293,,,4,2,28.94%,Fall 2026,August 1,December 1,"For the 2025-2026 academic year, the estimated systemwide tuition and fees for a new undergraduate student are $14,934.00 for California residents. [20] For non-residents, an additional $37,602 in nonresident supplemental tuition is added. [38] These figures are subject to change. [4]",,"The university calculates a per-unit cost for specific programs like the U.S. Department of Defense Tuition Assistance (TA) Program. For the 2025-2026 academic year, this was calculated as $302.27 per unit. [4] However, undergraduate tuition is typically charged as a flat amount per term. [4]",,,Merit-based and need-based,,,Minor in Health Informatics,"The official university website for the University of California, Irvine is uci.edu."
,School of Social Sciences,,4.0,3.0,,Fall 2026,,,,,,,,,,,Minor in Hearing and Speech Sciences,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in History,"The official university website for the University of California, Irvine is uci.edu."
,School of Humanities,,4.0,2.0,,Fall 2026,2025-08-01,2025-11-30,,,,,,"Grants, Scholarships, Loans, Work-Study",4 years,"$14,584.47/Year (In-state); $48,642.47/Year (Out-of-state)",Bachelor of Arts in History,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Bachelor of Science in Human Biology,"The official university website for the University of California, Irvine is uci.edu."
,,,,,,,,,,,,,,,,,Minor in Humanities and Law,"The official university website for the University of California, Irvine is uci.edu."
,Donald Bren School of Information and Computer Sciences,,4,,,Fall 2026,,,"$45,648 / Year",,,,,"Merit-based, Need-based, Athletic, and more",4 years,"$14,550 / Year",Bachelor of Science in Informatics,"The official university website for the University of California, Irvine is uci.edu."
