Program name,Program Page url
Bachelor of Arts in Comparative Literature,https://www.ithaca.edu/academics/majors-minors/all-undergraduate-majors
Bachelor of Science in Computational and Systems Biology,https://casb.ucla.edu/fre/
Bachelor of Science in Computer Engineering,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Computer Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Computer Science and Engineering,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Dance,https://wac.ucla.edu/media/pages/programs/undergraduate/1826802650-1726854778/2024-2025-wacd-undergraduate-handbook.pdf
Bachelor of Science in Data Theory,https://datatheory.ucla.edu/
Bachelor of Arts in Design | Media Arts,https://www.design.ucla.edu/
Bachelor of Arts in Earth and Environmental Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
"Bachelor of Science in Ecology, Behavior, and Evolution","The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Economics,https://economics.ucla.edu/undergraduate/
Bachelor of Arts in Education and Social Transformation,https://admission.ucla.edu/apply/transfer/deciding-on-major/major-preparation-education
Bachelor of Science in Electrical Engineering,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in English,https://english.ucla.edu/
Bachelor of Science in Environmental Science,https://www.ioes.ucla.edu/envisci/how-to-declare-the-major/
Bachelor of Arts in Ethnomusicology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in European Languages and Transcultural Studies,"http://us.51liucheng.com/niversity-of-california,-los-angeles-477/"
Bachelor of Arts in European Languages and Transcultural Studies with French and Francophone,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in European Languages and Transcultural Studies with German,https://admission.ucla.edu/apply/majors
Bachelor of Arts in European Languages and Transcultural Studies with Italian,https://reslife.ucla.edu/major-blast/humanities
Bachelor of Arts in European Languages and Transcultural Studies with Scandinavian,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in European Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Film and Television,https://www.tft.ucla.edu/admissions/film-television-and-digital-media/
Bachelor of Arts in Gender Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Geography,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Geography/Environmental Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Geology,https://itep.nau.edu/internships/past-interns/interns-2024-2023/
Bachelor of Science in Geology/Engineering Geology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Geophysics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Global Jazz Studies,https://www.broadwayworld.com/studentcollege/University-of-California-Los-Angeles-School-of-Music
Bachelor of Arts in Global Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Greek,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Greek and Latin,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in History,https://history.ucla.edu/academics/
Bachelor of Arts in Human Biology and Society,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Human Biology and Society,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Individual Field of Concentration,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Individual Field of Concentration,https://registrar.ucla.edu/file/94cfd75a-a0a8-46f4-8ddb-0a937e56d776
Bachelor of Arts in Iranian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Japanese,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Jewish Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Korean,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Labor Studies,https://economics.ucla.edu/wp-content/uploads/2020/10/Handbook.pdf
Bachelor of Arts in Latin,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Latin American Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Linguistics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Linguistics and Anthropology,https://www.quora.com/How-do-you-feel-about-people-that-think-theyre-super-smart-just-because-they-have-multiple-college-degrees-that-also-believe-for-a-person-to-have-any-intelligence-at-all-they-had-to-have-some-type-of-education
Bachelor of Arts in Linguistics and Asian Languages and Cultures,http://www.qianmu.org/%E5%8A%A0%E5%B7%9E%E5%A4%A7%E5%AD%A6%E6%B4%9B%E6%9D%89%E7%9F%B6%E5%88%86%E6%A0%A1
Bachelor of Arts in Linguistics and Computer Science,https://admission.ucla.edu/apply/majors
Bachelor of Arts in Linguistics and English,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Linguistics and Philosophy,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Linguistics and Psychology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Linguistics and Spanish,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Marine Biology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Materials Engineering,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Mathematics,https://catalog.registrar.ucla.edu/major/2025/FinancialActuarialMathematicsBS
"Bachelor of Science in Mathematics, Applied","The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Mathematics/Applied Science,https://ww3.math.ucla.edu/wp-content/uploads/2024/07/2024-2025-Undergraduate-Handbook-Department-of-Mathematics-for-Print.pdf
Bachelor of Science in Mathematics/Economics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Mathematics for Teaching,https://ww3.math.ucla.edu/wp-content/uploads/2023/07/2023-2024-Undergraduate-Handbook-Department-of-Mathematics.pdf
Bachelor of Science in Mathematics of Computation,https://degrees.unm.edu/units/7430/
Bachelor of Science in Mechanical Engineering,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
"Bachelor of Science in Microbiology, Immunology, and Molecular Genetics","The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Middle Eastern Studies,https://nelc.ucla.edu/undergraduate/
"Bachelor of Science in Molecular, Cell, and Developmental Biology",https://www.mcdb.ucla.edu/undergraduate/
Bachelor of Music in Composition,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Music Education,https://schoolofmusic.ucla.edu/academics/music/music-education-ba/
Bachelor of Arts in Music History and Industry,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Music in Music Performance,https://music.apple.com/us/artist/bm/1457842098
Bachelor of Arts in Musicology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Neuroscience,https://www.neurosci.ucla.edu/wp-content/uploads/sites/9/2021/03/Updated-NS-Minor-Sheet-3.21.pdf
Bachelor of Arts in Nordic Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Nursing - Prelicensure,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Philosophy,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Physics,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFs4syF2Uvvc_l-5WrnBYanlfZKbadTuabrwAj1dZQ0oJz9GtOifQOmcXJvApZToNOFgOpdACRdbN_4NW7V5lHrpuYXCGLtwOwbONwtf7Xm3PUG-WYqFhYXTXzK2X_ahNzJQZ0q4CSCCgtnWouafPw=
Bachelor of Science in Physics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Physiological Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Political Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Portuguese and Brazilian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Psychobiology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Psychology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Public Affairs,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Public Health,https://ph.ucla.edu/degree-programs/undergraduate-programs/ba-public-health
Bachelor of Science in Public Health,https://phup.healthsciences.ucla.edu/programs/
"Bachelor of Arts in Religion, Study of","The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Russian Language and Literature,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Russian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Sociology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Southeast Asian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Spanish,https://www.spanport.ucla.edu/undergraduate/our-program/spanish-community-and-culture/
Bachelor of Arts in Spanish and Community and Culture,https://catalog.registrar.ucla.edu/major/2023/spanishandcommunityandcultureba?siteYear=2023
Bachelor of Arts in Spanish and Linguistics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Spanish and Portuguese,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Science in Statistics and Data Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in Theater,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Bachelor of Arts in World Arts and Cultures,https://www.wacd.ucla.edu/programs/undergraduate/wac
Minor in Accounting,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in African American Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in African and Middle Eastern Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in African Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in American Indian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Ancient Near East and Egyptology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Anthropology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Applied Developmental Psychology,https://www.psych.ucla.edu/employment-opps/postdoctoral-scholar-exp-01-15-26/
Minor in Arabic and Islamic Studies,https://catalog.registrar.ucla.edu/search?parentAcademicOrg=7e561ea0db6fa0107f1572f5f39619b1&ct=minor
Minor in Armenian Studies,https://catalog.registrar.ucla.edu/browse/College%20and%20Schools/CollegeofLettersandScience
Minor in Art History,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Asian American Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Asian Humanities,https://www.alc.ucla.edu/wp-content/uploads/2024/10/ASIAN-HUMANITIES-MAJOR-21-22.pdf
Minor in Asian Languages,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Atmospheric and Oceanic Sciences,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Biomedical Research,https://www.mcdb.ucla.edu/wp-content/uploads/sites/192/2021/07/BMD-RES-Info-Graphic-2021.pdf
Minor in Brain and Behavioral Health,https://www.mcdb.ucla.edu/wp-content/uploads/sites/192/2024/07/MCDB-New-Student-Orientation-Packet-2024.pdf
Minor in Central American Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Chicana and Chicano Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Chinese,https://www.ed.gov/media/document/p016a090069pdf-65675.pdf
Minor in Classical Civilization,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Cognitive Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Comparative Literature,https://complit.ucla.edu/wp-content/uploads/2020/10/COMP-LIT-Minor-Requirements.pdf
Minor in Conservation Biology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Creative Writing,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Data Science Engineering,https://www.seasoasa.ucla.edu/wp-content/uploads/seasoasa/UCLASamueli-Anncmt-24-25.pdf
Minor in Digital Humanities,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Disability Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Earth and Environmental Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in East Asian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Ecology and Evolutionary Biology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Economics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Education,https://catalog.wesleyan.edu/minors/ugrd-edst-mn/
Minor in English,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Entrepreneurship,https://www.uei.ucla.edu/wp-content/uploads/2020/02/ume-mgmt169-application-form-2020-02-14.docx
Minor in Environmental Engineering,https://escholarship.org/content/qt47k2s039/qt47k2s039.pdf
Minor in Environmental Systems and Society,https://www.ioes.ucla.edu/minor/
Minor in Ethnomusicology,https://schoolofmusic.ucla.edu/academics/ethnomusicology/
Minor in European Languages and Transcultural Studies,https://www.elts.ucla.edu/minor-in-european-languages-and-transcultural-studies-elts/
"Minor in Film, Television, and Digital Media","The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Food Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in French,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Gender Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Geography,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Geography/Environmental Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Geology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Geophysics and Planetary Physics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in German,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in German Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Global Health,https://www.international.ucla.edu/academics/globalhealth
Minor in Global Studies,https://catalog.illinois.edu/undergraduate/las/minors/global-studies/
Minor in Greek,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Hebrew and Jewish Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in History,https://history.ucla.edu/academics/undergraduate/frequently-asked-questions/
Minor in History of Science and Medicine,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Iranian Music,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Iranian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Israel Studies,https://www.international.ucla.edu/israel/article/165294
Minor in Italian,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Italian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Japanese,https://www.umb.edu/academics/program-finder/east-asian-languages-minor/
Minor in Jewish Studies,https://catalog.registrar.ucla.edu/minor/2021/ancientneareastandegyptologyminor?siteYear=2021
Minor in Korean,https://registrar.ucla.edu/faculty-staff/courses-and-programs/major-and-minor-codes/undergraduate-minors
Minor in Labor Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Latin,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Latin American Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
"Minor in Lesbian, Gay, Bisexual, Transgender, and Queer Studies","The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Linguistics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Literature and the Environment,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Marine Biology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Mathematical Biology,https://www.mcdb.ucla.edu/wp-content/uploads/sites/192/2020/07/Life-Science-Packet.pdf
Minor in Mathematics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Medical History,https://history.ucla.edu/academics/undergraduate/academic-advising/history-of-science-technology-medicine-minor/
Minor in Mediterranean Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Mexican Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Middle Eastern Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Military Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Musicology,https://gradschool.missouri.edu/degreecategory/music/
Minor in Naval Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Neuroscience,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Nordic Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Philosophy,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Physics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Pilipino Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Political Science,https://universitycollege.indianapolis.iu.edu/academics/minors-certificates/index.html
Minor in Portuguese,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Public Affairs,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Public Health,https://registrar.ucla.edu/file/3b2fb406-966f-4cfd-871e-4fa4bd7aebdc
"Minor in Religion, Study of",https://religion.ucla.edu/academic-overview/undergraduate/minor/
Minor in Russian Language,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Russian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Scandinavian,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Science Education,https://www.cateach.ucla.edu/?q=content/ucla-teaching-related-majors-minors
Minor in Social Data Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Social Thought,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Society and Genetics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Sociology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in South Asian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Southeast Asian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
Minor in Spanish,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
