QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Agriculture and College of Engineering,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident), $28,794/Year (Non-Resident)",,"$347.85/credit hour (Resident), $948.30/credit hour (Non-Resident)",,,"Merit-based, Need-based",4 years,"$9,992/Year (Resident), $28,794/Year (Non-Resident)","Agricultural Engineering, BSAGE",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,,,,,,,,,,,,,,,Agricultural Systems Management Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,4.0,2.0,,,,,,,,,,,4 years (120 credits),,"Agricultural Systems Management, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,4.0,2.0,,,,,,,,,,,4 years,,"Agronomy, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,School of Aviation and Transportation Technology,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident); $28,794/Year (Non-Resident)",,,,,,4 years,"$9,992/Year (Resident); $28,794/Year (Non-Resident)","Air Traffic Control, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute (School of Aviation and Transportation Technology),,4.0,2.0,,Fall 2026,,,,,,,,,,,Airframe and Powerplant Maintenance Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,School of Aviation and Transportation Technology,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,"Airline Management and Operations, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,,2.0,,,,,,,,,,,,,American Studies Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident), $28,794/Year (Non-resident)",,"$329.05 (Resident), $948.30 (Non-resident)",,,,4 years,"$9,992/Year (Resident), $28,794/Year (Non-resident)","American Studies, BA",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,,,,,,,,,,,,,,,Animal Science Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident), $28,794/Year (Non-resident)",,"$329.05/Credit hour (Resident), $929.05/Credit hour (Non-resident)",,,Merit-based and Need-based,4 years,"$9,992/Year (Resident), $28,794/Year (Non-resident)","Animal Sciences, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident), $28,794/Year (Non-resident)",,Resident: $347.85; Non-resident: $947.65,,,Merit-based and Need-based,4 years,"$9,992/Year (Resident), $28,794/Year (Non-resident)","Animation and Visual Effects, BA",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,,,,,,,,,,,,,,,Anthropology Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,2.0,,Fall 2026,,,,,,,,Merit-based and Need-based,4 years,,"Anthropology, BA",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident); $28,794/Year (Non-Resident)",,$347.85 per credit hour (Resident); $948.30 per credit hour (Non-Resident),,,Merit-based and Need-based,4 years,"$9,992/Year (Resident); $28,794/Year (Non-Resident)","Applied Agricultural Economics, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute,,4.0,2.0,,Fall 2026,"August 1, 2025","January 15, 2026","$4,996/Semester (Resident); $14,397/Semester (Non-Resident)",,$347.85/Credit Hour (Resident); $948.30/Credit Hour (Non-Resident),,,,4 years,"$9,992/Year (Resident); $28,794/Year (Non-Resident)","Applied Leadership, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident); $28,794/Year (Non-Resident)",,$329.60/credit hour (Resident); $948.30/credit hour (Non-Resident),,,,4 years,"$9,992/Year (Resident); $28,794/Year (Non-Resident)","Applied Meteorology and Climatology, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident); $28,794/Year (Non-Resident)",,,,,,4 Years,"$9,992/Year (Resident); $28,794/Year (Non-Resident)","Applied Physics, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.0,,,,,"$9,992/Year (Resident), $28,794/Year (Non-resident)",,"$329.05/Credit (Resident), $929.15/Credit (Non-resident)",,,,4 years,"$9,992/Year (Resident), $28,794/Year (Non-resident)","Applied Statistics, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,4.0,2.0,,Fall 2026,,,"$9,992/Year",,$329.05,,,Merit-based and Need-based,4 years,"$9,992/Year","Aquatic Sciences, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,2.0,,,,,,,,,,,,,Arabic Language and Culture Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Lyles School of Civil Engineering,,4.0,2.5,,,,,,,,,,,,,Architectural Engineering Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,"Patti and Rusty Rueff School of Design, Art, and Performance",,4.0,2.0,,,,,,,,,,,15-18 credit hours,,Art and Design Studio Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,"Patti and Rusty Rueff School of Design, Art, and Performance",,4.0,2.0,,,,,,,,,,,18 credits,,Art History Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,2.0,,Fall 2026,,,"$28,794/Year",,,,,,4 years,"$28,794/Year","Art History, BA",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science and College of Liberal Arts,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident), $28,794/Year (Non-resident)",,"$329.05 (Resident), $929.05 (Non-resident)",,,,4 years,"$9,992/Year (Resident), $28,794/Year (Non-resident)","Artificial Intelligence, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,,,Fall 2026,,,,,,,,,,,Asian American Studies Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,2.0,,Fall 2026,,,,,,,,,,,Asian Studies Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident), $28,794/Year (Non-Resident)",,"$347.85 (Resident), $948.30 (Non-Resident)",,,Merit-based and Need-based,4 years,"$9,992/Year (Resident), $28,794/Year (Non-Resident)","Asian Studies, BA",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,,,,,,,,,,,,,,Astronomy Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based",4 years,,"Astronomy, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.0,,Fall 2026,,,"Resident: $9,992/Year; Non-Resident: $28,794/Year",,Resident: $329.05; Non-Resident: $929.05,,,Merit-based and Financial need-based,4 years,"Resident: $9,992/Year; Non-Resident: $28,794/Year","Atmospheric Science/Meteorology, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,"Audio Engineering Technology, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute,,4.0,2.0,,Fall 2026,,,"$4,996/Semester",,$347.85,,,,4 years,"$9,992/Year","Automation and Systems Integration Engineering Technology, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident), $28,794/Year (Non-Resident)",,,,,,4 years,"$9,992/Year (Resident), $28,794/Year (Non-Resident)","Aviation Management, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,,,4.0,,,,,,,,,,,,,,"Barley, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,,2.0,,,,,,,,,,,4 years,,"Biochemistry (AG), BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident), $28,794/Year (Non-resident)",,,,,,4 years,"$9,992/Year (Resident), $28,794/Year (Non-resident)","Biochemistry (CHM), BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,4.0,2.0,,Fall 2026,,,,,,,,,,,Biochemistry Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Interdisciplinary,,4.0,2.0,,Fall 2026,,,,,,,,,,,Bioinformatics Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,4.0,2.0,,,,,,,,,,,4 years,,"Biological Engineering, BSBE",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident), $28,794/Year (Non-resident)",,"$329.05/credit (Resident), $948.30/credit (Non-resident)",,,"Merit-based, Need-based",,"$9,992/Year (Resident), $28,794/Year (Non-resident)",Biological Sciences Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science and College of Education,,4.0,2.5,,Fall 2026,,,28794,,,,,,4 years,"$9,992/Year (Resident), $28,794/Year (Non-Resident)","Biology Education, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Weldon School of Biomedical Engineering,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, leadership, and financial need",4 years,,"Biomedical Engineering, BSBME",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Health and Human Sciences,,4.0,2.0,,,,,,,,,,,4 years,,"Biomedical Health Sciences, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute,,4.0,2.0,,Fall 2026,,,,,,,,,,,Biometrics Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,4.0,2.0,,Fall 2026,,,,,,,,,,,Biotechnology Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Health and Human Sciences,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,"Brain and Behavioral Sciences, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
89,Purdue Polytechnic Institute,,4.0,2.0,,Fall 2026,August 1,January 15,"$10,564/Year",,$329.60,,,,4 years,"$10,564/Year","Building Information Modeling, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,"Mitchell E. Daniels, Jr. School of Business",,4.0,2.0,,,,,,,,,,,,,Business Economics Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,2.0,,Fall 2026,,,,,,,,,,,Business French Minor,https://research.com/advice/educational-administration-degree-programs-for-career-changes
,College of Science,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,"Cell, Molecular, and Developmental Biology, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Davidson School of Chemical Engineering,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,"Chemical Engineering, BSCHE",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Department of Chemistry,,,2.0,,,,,,,,,,,,,Chemistry Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,"Chemistry, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident), $28,794/Year (Non-Resident)",,,,,,4 years,"$9,992/Year (Resident), $28,794/Year (Non-Resident)","Chemistry, BSCHM",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,School of Languages and Cultures,,,,,,,,,,,,,,,,Chinese Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,"Chinese Studies, BA",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Lyles School of Civil Engineering,,4.0,2.0,,Fall 2026,,,,,,,,Merit-based and financial need,4 years,,"Civil Engineering, BSCE",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,,,Fall 2026,,,,,,,,Merit-based and Need-based,,,Classical Studies Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,,2.0,,Fall 2026,,,"$9,992/Year",,$329.05,,,Merit-based and Need-based,4 years,"$9,992/Year","Classical Studies, BA",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,,2.0,,,,,,,,,,,15 credits,,Communication Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,"Brian Lamb School of Communication, College of Liberal Arts",,4.0,,,,,,,,,,,,4 years,,"Communication, BA",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,2.0,,Fall 2026,,,"Resident: $9,992/Year; Non-resident: $28,794/Year; International: $30,794/Year",,Resident: $347.85; Non-resident: $948.30,,,Merit-based and Need-based,4 years,"Resident: $9,992/Year; Non-resident: $28,794/Year; International: $30,794/Year","Composition, BA",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute,,,2.0,,,,,,,,,,,,,Computer and Information Technology Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute,,4.0,2.0,,Fall 2026,,,"$4,996.00/Semester (Resident); $14,397.00/Semester (Nonresident)",,,,,,4 years,"$4,996.00/Semester (Resident); $14,397.00/Semester (Nonresident)","Computer and Information Technology, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,School of Electrical and Computer Engineering,,4.0,2.0,,,,,"$12,042/Year",,$329.05/Credit Hour,,,"Merit-based, Need-based",4 years,"$12,042/Year","Computer Engineering, BSCMPE",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.5,,,,,"$4,996/Semester",,$347.85,,,,,"$4,996/Semester",Computer Science Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.0,,Fall 2026,,,,,,,,Merit-based and Need-based,120 credits,,"Computer Science, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Division of Construction Engineering and Management,,4.0,2.0,,Fall 2026,,,,,,,,,,,Construction Engineering Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
89,College of Engineering,,4.0,2.0,,Fall 2026,August 1,January 15,"$30,844/Year",,$948.30,"$16,000/Year",,Merit-based,4 Years,"$30,844/Year","Construction Engineering, BSCNE",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute,,4.0,2.0,,Fall 2026,,,,,,,,,,,Construction Graphics Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Polytechnic Institute (School of Construction Management Technology),,4.0,2.0,,Fall 2026,,,,,,,,,18 credit hours,,Construction Management Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,School of Construction Management Technology,,4.0,2.0,,Fall 2026,,,"$10,564/Year (Resident)",,$347.85 (Resident),,,,4 years,"$10,564/Year (Resident)","Construction Management Technology, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,,,,,,,,,,,,,,,Creative Writing Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,3.0,,Fall 2026,,December 15,"$14,401/semester (Non-Resident); $5,001/semester (Resident)",,$948.30 (Non-Resident); $347.85 (Resident),,,"Teaching Assistantships, Fellowships",3 years,"$14,401/semester (Non-Resident); $5,001/semester (Resident)","Creative Writing, MFA",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,4.0,2.0,,,,,,,,,,,,,Crop Science Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,4.0,2.0,,Fall 2026,,,,,,,,Merit-based and Need-based,4 years,,"Crop Science, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute,,4.0,2.0,,Fall 2026,,,"$10,564/Year (Resident); $29,366/Year (Non-resident)",,$347.85 (Resident); $967.10 (Non-resident),,,,4 years,"$10,564/Year (Resident); $29,366/Year (Non-resident)","Cybersecurity, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,"Patti and Rusty Rueff School of Design, Art, and Performance",,4.0,2.0,,,,,"Resident: $4,996.00/semester; Non-resident: $14,401.00/semester",,Resident: $347.85; Non-resident: $948.30,,,,,"Resident: $4,996.00/semester; Non-resident: $14,401.00/semester",Dance Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute,,4.0,2.0,,Fall 2026,,,"$9,992/Year (Resident), $28,794/Year (Non-Resident)",,"$329.05 (Resident), $929.05 (Non-Resident)",,,Merit-based and Need-based,4 years,"$9,992/Year (Resident), $28,794/Year (Non-Resident)","Data Analytics, Technology, and Applications, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,4.0,2.0,,Fall 2026,,,,,,,,,,,Data Driven Agriculture Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.0,,Fall 2026,,,"$28,794/Year",,$948.30,,,Merit-based and Need-based,4 years,"$28,794/Year","Data Science, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Honors College and the Purdue Polytechnic Institute,,4.0,2.0,,,,,,,,,,,15 credits,,Design and Innovation Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Health and Human Sciences,,4.0,2.0,,Fall 2026,,,,,,,,,120 credits,,"Developmental and Family Science, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,2.0,,Fall 2026,,,"$4,996.00/Semester (Resident); $14,397.00/Semester (Non-Resident)",,$347.85 (Resident); $948.30 (Non-Resident),,,,4 years,"$9,992.00/Year (Resident); $28,794.00/Year (Non-Resident)","Digital Criminology, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,4.0,,,Fall 2026,,,,,,,,,15-16 credits,,Digital Natural Resources Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute,,4.0,2.0,,Fall 2026,,,,,,,,,,,"UX Design, BA",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Education,,4.0,2.8,,Fall 2026,,,,,,,,,4 years,,"Early Childhood Education and Exceptional Needs, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.0,,Fall 2026,,,,,,,,,,,"Earth, Atmospheric, and Planetary Sciences Minor",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.0,,,,,"$9,992/Year (Resident), $28,794/Year (Non-Resident)",,"$329.05 (Resident), $948.30 (Non-Resident)",,,,4 years,"$9,992/Year (Resident), $28,794/Year (Non-Resident)","Ecology, Evolution, and Environmental Sciences, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,"Mitchell E. Daniels, Jr. School of Business",,4.0,3.3,,Fall 2026,,,,,,,,Merit-based and financial need-based,4 years,,"Economics Honors, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,"Mitchell E. Daniels, Jr. School of Business",,4.0,2.0,,,,,,,,,,,,,Economics Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,"Economics, BA",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,"Mitchell E. Daniels, Jr. School of Business",,4.0,2.0,,Fall 2026,,,,,,,,,4 Years,,"Economics, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,School of Electrical and Computer Engineering,,,2.0,,Fall 2026,,,,,,,,,,,Electrical and Computer Engineering Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute,,,2.0,,Fall 2026,,,,,,,,,,,Electrical Engineering Technology Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,School of Engineering Technology,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,"Electrical Engineering Technology, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,School of Electrical and Computer Engineering,,4.0,2.0,,Fall 2026,,,"$15,422/Semester",,$948.30,,,"Merit-based, Need-based",4 years,"$15,422/Semester","Electrical Engineering, BSEE",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,"Patti and Rusty Rueff School of Design, Art, and Performance",,4.0,2.0,,,,,,,,,,,15 credit hours,,Electronic and Time-Based Art Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Education,,4.0,2.8,,Fall 2026,,,"$9,992/Year (Resident), $28,794/Year (Non-Resident)",,,,,,4 years,"$9,992/Year (Resident), $28,794/Year (Non-Resident)","Elementary Education, BA",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Engineering,,4.0,,,Fall 2026,,,,,,,,,,,Engineering and Public Policy Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Purdue Polytechnic Institute,,4.0,2.0,,,,,"$9,992/Year (Resident); $28,794/Year (Non-Resident)",,$347.85 (Resident); $948.30 (Non-Resident),,,,4 years,"$9,992/Year (Resident); $28,794/Year (Non-Resident)","Engineering Technology Teacher Education, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,2.0,,Fall 2026,,,,,,,,,12 credit hours,,English Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Liberal Arts,,4.0,2.0,,,,,,,,,,,4 years,,"English, BA",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,4.0,2.0,,Fall 2026,"August 1, 2025","January 15, 2026","$9,992/Year (Resident), $28,794/Year (Non-resident)",,"$347.85/credit (Resident), $948.30/credit (Non-resident)",,,"Merit-based, Need-based",4 Years,"$9,992/Year (Resident), $28,794/Year (Non-resident)","Entomology, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Engineering,,4.0,,,Fall 2026,,,,,,,,,,,Environmental and Ecological Engineering Minor,https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Engineering,,4.0,2.0,,Fall 2026,,,"$9,992/Year",,$347.85 per credit hour,,,Merit-based and Need-based,4 years,"$9,992/Year","Environmental and Ecological Engineering, BSEEE",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,Agricultural and Biological Engineering (College of Engineering and College of Agriculture),,4.0,2.0,,,,,,,,,,,4 years,,"Environmental and Natural Resources Engineering, BSENRE",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Agriculture,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,"Environmental and Natural Resources, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Science,,4.0,2.0,,Fall 2026,,,"$4,996.00/Semester (Resident); $14,401.00/Semester (Non-Resident)",,,,,,4 years,"$4,996.00/Semester (Resident); $14,401.00/Semester (Non-Resident)","Environmental Geosciences, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
,College of Health and Human Sciences,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based",4 years,,"Environmental Health Sciences, BS",https://catalog.purdue.edu/content.php?catoid=14&navoid=16929
