QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,,,,,,,,,,,,,,,,,Bachelor of Arts in African American & African Diaspora Studies/Sociology,https://www.iu.edu/academics/degrees/all-majors-degrees.html
306,College of Arts and Sciences,,4.0,2.0,78%,Fall 2026,December 2025,"February 1, 2026","$12,142 per year (in-state), $42,702 per year (out-of-state) for the 2026-2027 academic year. [12]",11540,"$342 for in-state and $1,307 for out-of-state students (2025-2026 estimate). [5]",Most Department of Biology awards are between $500 and $3000. [9],,"Merit-based, Need-based",4 years,,Bachelor of Science in Biology,https://www.iu.edu/academics/degrees/all-majors-degrees.html
306,College of Arts and Sciences,,4.0,2,78%,Fall 2026,,"February 1, 2026","$12,142/Year (in-state); $42,702/Year (out-of-state)",,"$392/credit hour (in-state); $1,112/credit hour (out-of-state)","USD 1,000 – USD 11,000 per year",,"Merit-based, Need-based",4 years,,Bachelor of Arts in Biology,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,4.0,,,Fall 2026,"August 1, 2025",,,,,,,,4 years,,Bachelor of Science in Chemistry,https://www.iu.edu/academics/degrees/all-majors-degrees.html
=306,College of Arts and Sciences,,4,2.0,,Fall 2026,2025-08-27,2026-02-15,"In-state: $12,142, Out-of-state: $42,702 (Tuition and mandatory fees for the 2026–2027 academic year). [7]",,"In-state: $392, Out-of-state: $1,112. [4]",$500 to $1000. [6],,Merit-based scholarships and summer research scholarships. [6],4 years,"In-state: $12,142, Out-of-state: $42,702 (Tuition and mandatory fees for the 2026–2027 academic year). [7]",Bachelor of Arts in Chemistry,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,The Media School or College of Arts and Sciences,,4,,,Fall 2026,,,,,,,,,4 years,,Bachelor of Arts in Communication and Public Advocacy,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,"Luddy School of Informatics, Computing, and Engineering",,,,,Fall 2026,2025-08-01T00:00:00,,,,,,,"['Merit-based', 'Need-based']",4 Years,,Bachelor of Science in Computer Science,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,4.0,,,Fall 2026,,,"In-state: $12,142/Year, Out-of-state: $40,482/Year (2024-2025)",,"In-state: $322, Out-of-state: $1,223 (2024-2025)",,,,4 Years,"In-state: $12,142/Year, Out-of-state: $40,482/Year (2024-2025)",Bachelor of Arts in Criminal Justice,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,School of Education,,4.0,2.75,,Fall 2026,,,,,,,,,4 years,,Bachelor of Science in Education - Elementary Education,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Bachelor of Science in Education - Secondary Education,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based",120 credit hours,,Bachelor of Arts in English,https://www.iu.edu/academics/degrees/all-majors-degrees.html
=306,College of Arts and Sciences,,4,2,,Fall 2026,,February 1,"$12,142 for Indiana residents and $42,702 for non-residents for the 2026-2027 academic year. [15]",,"For in-state undergraduates, the cost is approximately $392 per credit hour, and for out-of-state students, it is approximately $1,112 per credit hour. [6]",,,"Merit-based, Country-specific",120 credit hours,"For the 2026–2027 academic year, undergraduate tuition and mandatory fees are estimated at $12,142 for Indiana residents and $42,702 for non-residents, based on 40 credit hours across all terms. [15]",Bachelor of Arts in History,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,"Luddy School of Informatics, Computing, and Engineering",,4,2,,Fall 2026,August 2025,"November 1, 2025 (early-action deadline)",,,,"Varies, with specific scholarships ranging from $500 to $25,000. [1, 2]",,"Merit-based, with some scholarships considering financial need and preference for underrepresented populations. [1, 2, 6]",4 years (120 credit hours),,Bachelor of Science in Informatics,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,School of Public Health-Bloomington,,4.0,,,Fall 2026,,,,,,,,,4 years,,Bachelor of Science in Kinesiology,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based",4 years,,Bachelor of Arts in Linguistics,https://www.iu.edu/academics/degrees/all-majors-degrees.html
313,College of Arts and Sciences,,4.0,3.0,82% to 85%,Fall 2026,"August 1, 2025",,,,,4000,,"Merit-based, Need-based",4 years,,Bachelor of Science in Mathematics,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,4.0,,,Fall 2026,,,,,,,,"Merit-based, Need-based",4 years,,Bachelor of Arts in Mathematics,https://www.iu.edu/academics/degrees/all-majors-degrees.html
=306,"College of Arts and Sciences, Department of Psychological and Brain Sciences",,,2.0,82%,Fall 2026,August 2025,Early Action: November 1; Regular Decision: February 1,"Estimated for 2025-2026: $12,509 (in-state) / $43,349 (out-of-state) per year. [2]","$11,540","$392 (in-state) / $1,112 (out-of-state)","Merit-based scholarships generally range from $1,000 – $11,000 per year. [7]",,"Merit-based, Research-focused",4 years (120 credit hours),"Estimated for 2025-2026: $12,509 (in-state) / $43,349 (out-of-state) per year. [2]",Bachelor of Science in Neuroscience,https://www.iu.edu/academics/degrees/all-majors-degrees.html
=306,College of Arts and Sciences,,4,"A minimum cumulative College of Arts and Sciences grade point average of 2.000 (C) is required in order to graduate. [39] Any course taken to satisfy the requirements of a major must be completed with a minimum grade of C–, and the grade point average of all courses taken in the major must be at least 2.000 (C). [39]",78.2%,Fall 2026,August 1,"For highest admission and scholarship consideration, the early action (non-binding) deadline is November 1. [14] The regular decision deadline is February 1. [14]","For the 2026–2027 academic year, estimated tuition and mandatory fees for a full-time undergraduate student are $12,142 for Indiana residents and $42,702 for non-residents. [12]",,"For undergraduates, the cost per credit hour is approximately $392 for in-state students and $1,112 for out-of-state students. [28]","The Department of Philosophy offers several scholarships with varying amounts. For example, the Laurence Lampert Scholarship ranges from $450-$1,000 and the Sophia Prize is between $500-$1,500. [25, 27]",,"The Department of Philosophy offers several awards, including the Biddle Scholarship, Academic Excellence Award, Ewing Essay Prize, Betty Neal Hamilton Memorial Award, Jean Derdula Mick Award, Terry Helene Mills Award, and the Laurence Lampert Scholarship. [15, 22, 25] These are typically merit-based, recognizing academic excellence, research, or specific essays. [15]",The Bachelor of Arts degree requires the completion of at least 120 credit hours. [26],"$12,142 (in-state) / $42,702 (out-of-state) per year. [12]",Bachelor of Arts in Philosophy,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based",4 years,,Bachelor of Science in Physics,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,,2,,Fall 2026,,,,,,,,,4 years,,Bachelor of Arts in Political Science,https://www.iu.edu/academics/degrees/all-majors-degrees.html
=306,College of Arts and Sciences,,4,2,78%,Fall 2026,August 2025,"February 1, 2026","Indiana residents: $12,142/Year, Nonresidents: $42,702/Year","$9,857","In-state: $392/credit hour, Out-of-state: $1,112/credit hour","The Wells Scholarship provides full tuition, mandatory and course-related fees, and a living stipend. Other scholarships like the Presidential Scholarship offer around $5,500 a year.",,"Admissions-based academic scholarships, Donor-funded scholarships, Departmental and program scholarships, Scholarships for international students",4 years,"Indiana residents: $12,142/Year, Nonresidents: $42,702/Year",Bachelor of Science in Psychology,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts & Sciences,,,,,Fall 2026,,,,,,,,"Merit-based, Need-based",4 years,,Bachelor of Arts in Psychology,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,4.0,,,Fall 2026,August 2025,,,,,,,Merit-based,4 years,,Bachelor of Arts in Sociology,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,4,2,,Fall 2026,2025-08-01,,,,,,,"Merit-based, Need-based",,,Bachelor of Arts in Spanish,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,,2.0,,Fall 2026,,,,,,,,,120 credit hours,,"Bachelor of Science in Speech, Language and Hearing Sciences",https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Associate of Science in Health Information Technology,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Associate of Science in Labor Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Associate of Science in Radiography,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in African American and African Diaspora Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in African Expressive Culture,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,"Hamilton Lugar School of Global and International Studies, College of Arts and Sciences",,4.0,2.0,,Fall 2026,,,,,,,,,"A minimum of 15 credit hours (12 in a single language track and a 3-credit language-in-context course), in addition to prerequisite language courses.",,Minor in African Languages,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in African Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
=306,The minor in American Experience is offered by the College of Arts and Sciences.,,4,2,,Fall 2026,,"For freshman applicants, the early action (non-binding) deadline is November 1, and the regular decision deadline is February 1. [6]",,,"$392 per credit hour for in-state undergraduates and approximately $1,112 per credit hour for out-of-state students. [4]","Scholarship amounts can range from $500 to $15,000 per year. [12]",,"Admissions-based academic scholarships, donor-funded scholarships, and departmental or program-specific scholarships are available. [11]",,"For the 2026-2027 academic year, the estimated tuition and mandatory fees for undergraduate students are $12,142 for Indiana residents and $42,702 for non-residents. [7]",Minor in American Experience,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in American Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Animal Behavior,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based, and activity-based scholarships",15 credit hours,,Minor in Anthropology,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,,,,,,,At least 15 credit hours,,Minor in Anthropology of Food,https://www.iu.edu/academics/degrees/all-majors-degrees.html
306,"Eskenazi School of Art, Architecture + Design",,4.0,2.0,82% to 85%,Fall 2026,"August 1, 2025","February 1, 2026","$12,142 for Indiana residents and $42,702 for nonresidents for the 2026–2027 academic year. [3, 7]","$11,540","For in-state undergraduates, the cost is approximately $392 per credit hour, and for out-of-state students, it is approximately $1,112 per credit hour. [2]",,,"Admissions-based academic scholarships, donor-funded scholarships, and departmental and program-specific scholarships are available. [38] Specific scholarships for apparel merchandising students include the Leah Weidman Scholarship and the Professor Shaffer Merchandising Scholarship. [33]","The minor requires at least 15 credit hours. [1, 16]","$12,142 (in-state) / $42,702 (out-of-state) per year for full-time undergraduate students for 2026-2027. [3, 7]",Minor in Apparel Merchandising,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Archaeology,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,,,,Fall 2026,,,"$11,220 (in-state); $37,600 (out-of-state) for the 2026-2027 academic year. [5]",,,,,,,"$11,220 (in-state); $37,600 (out-of-state) for the 2026-2027 academic year. [5]",Minor in Art History,https://www.iu.edu/academics/degrees/all-majors-degrees.html
=306,College of Arts & Sciences,,4,2,,Fall 2026,2025-12-02,,"$12,142/Year (in-state), $42,702/Year (out-of-state)",,,Varies,,Merit-based,,"$12,142/Year (in-state), $42,702/Year (out-of-state)",Minor in Asian American Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Astronomy and Astrophysics,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,,,,Fall 2026,,,,,,,,,A biology minor requires a minimum of 18 credit hours in biology. [26],,Minor in Biology,https://www.iu.edu/academics/degrees/all-majors-degrees.html
313,School of Arts and Sciences,,4.0,,82% to 85%,Fall 2026,The application for Fall 2026 is open.,"February 1, 2026",,"$9,857","$392 per credit hour for in-state undergraduates and $1,112 per credit hour for out-of-state students.","Merit-based scholarships generally range from $1,000 – $11,000 per year.",,"Admissions-based academic scholarships, Donor-funded scholarships, Departmental and program scholarships, Scholarships for international students.",Five courses of 3 semester-hour credits or more are required to complete the minor.,"$12,142 for in-state and $42,702 for out-of-state students for the 2026-2027 academic year.",Minor in Biotechnology,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Black Cinema and Media Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Business,https://www.iu.edu/academics/degrees/all-majors-degrees.html
=306,"Hamilton Lugar School of Global and International Studies, College of Arts and Sciences",,4.0,2.0,78.2%,Fall 2026,,,"For the 2026–2027 academic year, estimated undergraduate tuition and mandatory fees are $12,142 for Indiana residents and $42,702 for nonresidents. [10]","In the 2022-23 school year, the average grant or scholarship aid was $9,857 per student. [2]","For in-state undergraduates, the cost is approximately $392 per credit hour, and for out-of-state students, it is approximately $1,112 per credit hour. [2]","Merit-based scholarships for incoming students generally range from $1,000 to $11,000 per year. [33] The Hamilton Lugar School's Shreve Scholars Program provides $20,000 over four years. [22]",,"Merit-based, study abroad, internships, and language-specific fellowships (Foreign Language and Area Studies - FLAS). [13, 30, 33]",The minor requires the completion of at least 15 credit hours. [5],"For the 2026–2027 academic year, estimated undergraduate tuition and mandatory fees are $12,142 for Indiana residents and $42,702 for nonresidents. [10]",Minor in Central Eurasian Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Chemistry,https://www.iu.edu/academics/degrees/all-majors-degrees.html
=306,School of Education,,4.0,2.0,78%,Fall 2026,,February 1,,,,,,,15 credit hours,,Minor in Child and Adolescent Mental Health,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Classical Civilization,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,"Health, Physical Education and Education (HPER) Department, IU South Bend",,,2.0,,Fall 2026,,,,,,"The School of Public Health-Bloomington offers a partnership scholarship with the Hudson & Holland Scholars Program for $1,000 per year. [25]",,"The School of Public Health-Bloomington offers scholarships for students studying topics on stigmatization, stress, violence prevention, and underrepresentation in minority and vulnerable populations, as well as a partnership with the Hudson & Holland Scholars Program. [25]",15-15.5 credit hours. [2],,Minor in Coaching,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts + Sciences,,,2.0,,Fall 2026,,"February 1, 2026",,,,,,"Admissions-based academic scholarships, Donor-funded scholarships",18 credit hours,,Minor in Cognitive Science,https://www.iu.edu/academics/degrees/all-majors-degrees.html
313,"College of Arts and Sciences, Department of English",,4.0,2.0,82% to 85%,Fall 2026,,,,,,,,"Merit-based, Need-based, Research-based, Global Education-based",15 credit hours,,Minor in Communication and Public Advocacy,https://www.iu.edu/academics/degrees/all-majors-degrees.html
=306,School of Education,,4.0,2.0,78%,Fall 2026,Applications for fall programs typically open in early December of the preceding year.,"The early action deadline is November 1, and the regular decision deadline is February 1. [2]","For the 2026–2027 academic year, estimated tuition and mandatory fees are $12,142 for Indiana residents and $42,702 for nonresidents. [12, 34]",,"For in-state undergraduates, the approximate cost is $392 per credit hour, and for out-of-state students, it is approximately $1,112 per credit hour. [3]","Most IU Foundation scholarships provide $1,000 to $2,000 per year to recipients. [18]",,"Merit-based, need-based, and country-specific scholarships are available. [16, 14, 19]",Completion of a minor typically requires between 15 and 21 credit hours. [32],"For the 2026–2027 academic year, estimated tuition and mandatory fees are $12,142 for Indiana residents and $42,702 for nonresidents. [12, 34]",Minor in Community Visual Arts Education,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,"Luddy School of Informatics, Computing, & Engineering",,,,,Fall 2026,,,,,,,,,,,Minor in Computer Science,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Counseling,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,"Eskenazi School of Art, Architecture + Design",,4.0,3.0,,Fall 2026,,,,,,"The Eskenazi School of Art, Architecture + Design offers various scholarships, such as the Lois Eskenazi Scholarship with an award of $12,000 divided over four years ($3,000/year), and the Rachael Dawn Clark Memorial Scholarship, which provides $11,420 over four years ($2,855/year). [11, 19]",,"The Eskenazi School of Art, Architecture + Design offers a variety of scholarships. Some are merit-based, while others, like the Cultivate and Create Scholarship, give primary consideration to applicants from under-resourced populations, such as first-generation students, and require demonstrated financial need. [10, 13]",,,Minor in Creative Technologies in Art + Design,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Creative Writing,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,4,2,,Fall 2026,,,,,,,,,,,Minor in Criminal Justice,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,"Department of Theatre, Drama, and Contemporary Dance",,,2.0,,Fall 2026,,,,,,,,,,,Minor in Dance,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Dutch Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Early Childhood Education,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in East Asian Languages,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in East Asian Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Economics,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Education Policy,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Educational Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in English,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Environmental and Sustainability Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Environmental Health,https://www.iu.edu/academics/degrees/all-majors-degrees.html
1001-1200,Richard M. Fairbanks School of Public Health,,4.0,2.0,,Fall 2026,,2026-07-01,,,"$317.26 for Indiana Residents, $1,132.78 for Out-of-State Residents",,,"Merit-based, Need-based",15 credit hours,"Approximately $4,758.90 for Indiana Residents and $16,991.70 for Out-of-State Residents for the entire 15-credit hour minor.",Minor in Epidemiology,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in European Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Event Planning,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Exercise Science,https://www.iu.edu/academics/degrees/all-majors-degrees.html
=306,"Eskenazi School of Art, Architecture + Design",,4,2,82%,Fall 2026,2025-08-01,2026-02-01,"In-state: $11,220/Year, Out-of-state: $37,600/Year",,,"The Eskenazi School of Art, Architecture + Design and Indiana University offer a variety of scholarships. For example, the YMA Fashion Scholarship Fund provides $5,000 awards. [15] The Eskenazi School awards over $250,000 in scholarships to current students annually. [15]",,"The Eskenazi School offers scholarships for incoming and current students, with some based on financial need and others on merit. [14, 15] Priority for certain scholarships is given to under-resourced populations, such as first-generation students. [12]",The minor in Fashion Design requires the completion of 21 credit hours. [27],"In-state: $11,220/Year, Out-of-state: $37,600/Year. [42]",Minor in Fashion Design,https://www.iu.edu/academics/degrees/all-majors-degrees.html
=306,The Media School,,4.0,2.0,,Fall 2026,,,,,,"The Media School awards more than $300,000 in scholarships to undergraduate students annually. [11] A specific example is the Michael I. Arnolt Diversity Scholarship, which provides up to $5,000 per year for an incoming freshman and a one-time award of $5,000 for a returning student. [8]",,The Media School offers a variety of scholarships. [11] These include merit-based awards and scholarships for students with unforeseen financial hardship. [20] An example of a diversity scholarship is the Michael I. Arnolt Diversity Scholarship for journalism students of color. [8],The minor requires at least 15 credit hours. [3],"All undergraduate Media School students are assessed a program fee each semester, but a specific amount for the 'Minor in Cinema and Media Studies' is not available on the website. [10]",Minor in Film Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Fitness Instruction,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Folklore and Ethnomusicology,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in French,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Game Design,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Gender Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Geography,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Geographic Information Systems and Remote Sensing,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Geological Sciences,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,4.0,,,Fall 2026,,,"$11,220 (in-state) / $37,600 (out-of-state) per year [21]",,,"The Department of Germanic Studies offers the William Goodwin Scholarship for Majors, which includes $500 upon declaring the major, $2,000 for a study abroad program, and $3,000 upon registration for the final required course. The Salz Family Award offers up to $500. [16]",,Merit-based,15 credit hours [9],,Minor in German,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,,,,,,Merit-based and need-based,15 credit hours,,Minor in Germanic Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html
joint 306th,School of Public Health-Bloomington,,4,2,,Fall 2026,"August 1, 2025","December 1, 2025","$12,142/Year (in-state), $42,702/Year (out-of-state)",,"$332/Credit (in-state), $1,262/Credit (out-of-state)",,,"Merit-based, need-based, and leadership",,"$12,142/Year (in-state), $42,702/Year (out-of-state)",Minor in Global Health Promotion,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,"The Media School, College of Arts and Sciences",,4.0,2.0,,Fall 2026,August 2025,,,,,,,"Merit-based, Need-based",15 credit hours,,Minor in Global Media,https://www.iu.edu/academics/degrees/all-majors-degrees.html
=306,College of Arts & Sciences,,4,2,,Fall 2026,,,,,"{'in_state': '$379.31 per credit hour', 'out_of_state': '$1,165.77 per credit hour'}",,,"Merit-based, Need-based",15 credit hours,,Minor in Greek,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,"Minor in Health, Identity, and Social Justice",https://www.iu.edu/academics/degrees/all-majors-degrees.html
,School of Public Health-Bloomington,,4.0,2.0,,Fall 2026,,,,,,,,"Financial need, academic performance, leadership, and specific interests such as addiction studies or a commitment to health and wellness. [7]",15 credit hours,,Minor in Healthy Aging,https://www.iu.edu/academics/degrees/all-majors-degrees.html
,,,,,,,,,,,,,,,,,Minor in Hebrew,https://www.iu.edu/academics/degrees/all-majors-degrees.html
