QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$66,998/Year",,"$8,294/c.u.",,,Need-based grants,,"$60,920/Year","Linguistics, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,68644,,,,,Need-based,4 years,"$68,644/Year","Logic, Information, & Computation, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,64558,,,,,Need-based,4 years,"$58,620/Year","Mathematical Economics, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$58,620/Year",,"$7,328/course unit",,,Need-based,4 years,"$58,620/Year","Mathematics, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,School of Arts & Sciences,,4.0,2.0,,,,,"$60,920/Year",,,,,Need-based grants and named scholarships,4 years,"$60,920/Year","Middle Eastern Languages & Cultures, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,5.0,4.0,2.0,,,,,60920,,7615/c.u.,,,"Need-based, Merit-based",4 years,"$60,920/Year","Modern Middle Eastern Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,,,,,,Need-based,4 years,,"Music, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$60,920/Year",61544,"$7,615/Course Unit",,,Need-based,4 years,"$60,920/Year","Neuroscience, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
12,College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$60,920/Year","$66,668","$8,128/course unit",,,Need-based,4 years,,"Nutrition Science, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
12,School of Arts and Sciences,,4.0,2.0,5.72%,,,,"$7,724/Year","$66,698",,,,Need-based,4 years,"$60,920/Year","Philosophy, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,School of Arts and Sciences,,4.0,2.0,,,,,"$58,620/Year",,,,,Need-based,4 years,"$58,620/Year","Philosophy, Politics and Economics, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$68,684/Year",64300,,,,Need-based,4 years,"$60,920/Year","Physics, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,"$58,620/Year",,"$7,328/course unit",,,,4 years,"$58,620/Year","Political Science, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,58620,,7328/CU,,,,4 years,58620,"Psychology, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,66156,,,,,Need-based,4 years,66156,"Religious Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,"$66,352/Year","$64,300",,,,Need-based,4 years,"$58,620/Year","Russian and East European Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,,2.0,,Fall 2026,,,"$56,052/Year","$66,634","$7,007/c.u.",,,Need-based,4 years,"$60,154/Year","Science, Technology and Society, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,,,,,,Need-based grants and work-study,4 years,,"Sociology, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
12,The College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,58620,66200,,,,Need-based,4 years,"$58,620/Year","South Asia Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$66,902/Year",,,,,Need-based,4 years,"$66,902/Year","Theatre Arts, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,"$68,644/Year",,"$8,318 per course unit",,,,,"$60,920/Year","Urban Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,64668,"$61,535","$7,328 per course unit (CU)",,,Need-based,4 years,"$64,668/Year","Visual Studies, BA",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts and Sciences,,4.0,2.0,,,,,,66134,,,,Need-based,,,Africana Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,School of Arts & Sciences,4.0,4.0,2.0,,,,,,,,,,Need-based,,,American Public Policy Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,School of Arts and Sciences,,4.0,2.0,,,,,"$58,620/Year",,,,,Need-based,,"$58,620/Year",American Sign Language and Deaf Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,School of Arts & Sciences,,4.0,2.0,,,,,"$58,620/Year",,,,,Need-based grants and scholarships,,"$58,620/Year",Ancient History Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,School of Arts & Sciences,,4.0,,,,,,,,,,,Need-based,,,Anthropology Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,4.0,,2.0,,,,,"$68,552/Year",,,,,Need-based,,"$60,920/Year",Archeological Science Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,"School of Arts and Sciences, Stuart Weitzman School of Design",,4.0,2.0,,,,,60920,66744,,,,Need-based grants,,"$60,920/Year",Architectural History Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$66,154/Year",,"$7,328 per course unit",,,Need-based,,,Architecture Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts and Sciences,,4.0,2.0,,,,,"$58,620/Year",,"$7,328",,,,,"$58,620/Year",Asian American Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,,66638,7615 per course unit,,,Need-based,6 course units,60920/Year,Bioethics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,,,,,,Need-based,,,Biology Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,"$68,574/Year","$66,664","$7,615/Course Unit",,,Need-based,,"$60,920/Year",Biophysics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,"$58,620/Year",,"$7,328/c.u.",,,Need-based,,"$58,620/Year",Chemistry Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts and Sciences,,4.0,2.0,,,,,"$66,156/Year",,,,,Need-based,,"$66,156/Year",Cinema and Media Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,School of Arts and Sciences,,4.0,2.0,,Fall 2026,,,58620/Year,,7328 per course unit,,,,6 course units,"$58,620/Year (2023-2024)",Classical Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,"$60,920/Year",,"$7,615/Course Unit",,,"Need-based grants, Named Scholarships, Federal grants, State grants. A small number of merit-based music and ROTC scholarships are also available.",,"$60,920/Year",Cognitive Science Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,,,,,,Need-based,6 course units,"$66,186/Year",Comparative Literature Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,,,,,,,,,Computational Neuroscience Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts and Sciences,,4.0,2.0,,,,,68644,,8330 per course unit,,,,6 course units,60920,Consumer Psychology Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,,,,,,"$58,620/Year",,"$7,328/course unit",,,Need-based,,"$58,620/Year",Creative Writing Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,,,,,,,,,Data Science and Analytics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,,,"$7,328/course unit",,,Need-based,,"$58,620/Year",Digital Humanities Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,,,"$7,328/course unit",,,,,,East Asian Area Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,"$60,920/Year","$66,634","$7,615 per course unit",,,Need-based,,"$60,920/Year",East Asian Languages and Civilizations Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,School of Arts & Sciences,8.0,4.0,2.0,,,,,58620,,"$7,328 per course unit",,,Need-based,,"$58,620/Year",East Central European Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,,"$62,500",,,,Need-based,,,Economic Policy Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,"$64,698/Year",,"$5,432 per course unit",,,Need-based,,"$58,620/Year",Economics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,"$60,920/Year",,"$6,056/Course Unit",,,Need-based,,"$60,920/Year",English Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$7,536/Year (2023-2024)","about $61,500",,,,Need-based,,"$58,620/Year (2023-2024)",Environmental Humanities Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,"$60,920/Year",,,,,Need-based,,"$60,920/Year",Environmental Science Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$66,054/Year",,"$7,328/course unit",,,Need-based,,"$66,054/Year",Environmental Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,,,,,,Need-based,,,European Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,58620,,,,,Need-based,,58620,Fine Arts Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,"$58,620/Year",,,,,Grant-based,,66156,French and Francophone Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,"$58,620/Year",,"$7,328/course unit",,,"Grant-based, Merit-based",,"$58,620/Year","Gender, Sexuality and Women's Studies Minor",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,"$60,920/Year",,"$7,615 per course unit",,,Need-based,,"$60,920/Year",Geology Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,"$58,620/Year",,"$7,328",,,Need-based,,"$58,620/Year",German Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,,,,,,Need-based grants,6 course units,,Global Medieval Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,58620,,,,,,,"$58,620/Year",Hispanic Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,,,,,,Need-based,,,History Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,School of Arts & Sciences,,4.0,2.0,,,,,"$58,620/Year",,"$7,328/course unit",,,Need-based,6 course units,"$58,620/Year",History of Art Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$60,920/Year",,,,,Need-based,,"$60,920/Year",International Development Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,,,"$7,328/Per Course Unit",,,Need-based,,,International Relations Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,,,,,,,,,Italian Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,School of Arts and Sciences,,4.0,2.0,,Fall 2026,,,7764,"$64,258 (for aided freshman entering Fall 2022)",,,,Need-based,,60920,Jewish Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,60920,,"$7,615/course unit",,,Need-based,,"$60,920/Year",Journalistic Writing Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts and Sciences,,4.0,2.0,,,,,"$4,594/Year",,,,,Need-based,,"$58,620/Year",Landscape Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,,,,,,Need-based,,,Latin American and Latinx Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,"$58,620/Year",,,,,Need-based,,"$58,620/Year",Law and Society Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,School of Arts & Sciences,,4.0,2.0,,,,,"$58,620/Year",,,,,,,"$58,620/Year",Legal Studies and History Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,60920,,7615/course unit,,,,6 course units,,Linguistics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,66174,64500,"8,272/course unit",,,Need-based,,"$66,174/Year","Logic, Information and Computation Minor",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,60920,"$66,638",,,,Need-based,,60920,Mathematics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts and Sciences,,4.0,2.0,,,,,58620/Year,,,,,Need-based,Six course units,58620/Year,Medical Sociology Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
12,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$60,920/Year","$66,634","$7,615/course unit",,,Need-based,,"$60,920/Year",Modern Middle Eastern Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts and Sciences,5.0,4.0,2.0,,,,,"$60,920/Year",,"$8,126 per c.u.",,,Need-based,,"$60,920/Year",Music Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,,,,,,Need-based,,,Native American and Indigenous Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,66156,,7328,,,,6 course units,66156,Middle Eastern Languages and Cultures Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,58620,,"$7,328/course unit",,,Need-based grants,,"$58,620/Year",Neuroscience Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,"College of Arts and Sciences, The Wharton School",,4.0,2.0,,Fall 2026,,,"$58,620/Year",,,,,Need-based,,"$58,620/Year",Neuroscience & Health Care Management Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,"$58,620/Year",,"$7,328/course unit",,,Need-based,,"$58,620/Year",Nutrition Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,,,,,,Need-based,,,Philosophy Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,,,,,,Need-based grants,,,Physics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,,,,,,,,"$66,114/Year",Political Science Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,School of Arts & Sciences,,4.0,2.0,,Fall 2026,,,58620,,,,,Need-based grants,,"$58,620/Year",Psychoanalytic Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$58,620/Year",,"$5,066 per course unit",,,Need-based,,"$58,620/Year",Psychology Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,60920,66634,,,,Need-based,,"$60,920/Year",Religious Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,School of Arts & Sciences,,4.0,2.0,,,,,58620,,7328,,,,,"$58,620/Year",Russian and East European Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,,,,,,,,"$7,328 per course unit",,,Need-based,,,"Science, Technology and Society Minor",https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,,,,,,"Need-based, Grant-based, Work-study",,,Sociology Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts and Sciences,,4.0,2.0,,,,,"$58,620/Year",,"$7,328/Course Unit",,,Need-based,,"$58,620/Year",South Asia Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,4.0,4.0,2.0,,Fall 2026,,,"$66,816/Year",,"$8,247/c.u.",,,Need-based,,"$60,920/Year",Statistics Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts & Sciences,,4.0,2.0,,,,,,,,,,Need-based,6 course units,,Survey Research and Data Analytics (PORES) Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,58620,,"$7,328/course unit",,,Need-based,,58620,Sustainability and Environmental Management Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts & Sciences,,4.0,2.0,,,,,,,,,,Grant-based,,,Theatre Arts Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,The College of Arts and Sciences,,4.0,2.0,,,,,"$58,620/Year",,"$7,328",,,,,"$58,620/Year",Urban Education Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,Weitzman School of Design and the Wharton School,,4.0,,,,,,,,"$7,824 per course unit",,,,,,Urban Real Estate and Development Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
,College of Arts and Sciences,,4.0,2.0,,Fall 2026,,,,,,,,,6 course units,,Urban Studies Minor,https://catalog.upenn.edu/undergraduate/arts-sciences/majors/
