QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Agriculture,,4.0,2.0,,Fall 2026,"October 1, 2025","November 30, 2025",,,,,,"Scholastic achievement, special talents, specific majors, need-based",120 units,,Bachelor of Science in Agricultural Business,https://catalog.csuchico.edu/
,College of Agriculture,,4.0,2.0,,,,,,,,,,"Merit-based, Need-based",,,Minor in Agricultural Business,https://catalog.csuchico.edu/
,College of Agriculture,,4.0,2.0,,Fall 2026,,,8192,,,,,"Merit-based, Need-based",4 years,7008,Bachelor of Science in Agricultural Science,https://catalog.csuchico.edu/
,College of Agriculture,,4.0,2.0,,,,,3477,,$396 per unit (non-resident),,,"Scholastic achievement-based, Need-based",,"$3,477/Semester",Minor in Agriculture,https://catalog.csuchico.edu/
,College of Agriculture,,4.0,2.0,,Fall 2026,"October 1, 2025","November 30, 2025","$7,962/Year (2023-2024)",,,,,"Merit-based, need-based, and other criteria",18 units,"$5,742/Year (2023-2024)","Minor in Agriculture, Food, and the Environment GE",https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,Fall 2026,,,"$3,483/Semester or $6,966/Year",,,,,,,"$3,483/Semester or $6,966/Year",Minor in American Indian Studies,https://catalog.csuchico.edu/
,College of Agriculture,,4.0,2.0,,,,,,,,"$100 to over $10,000",,"Academic merit, financial need, major, career goals",120 units,,Bachelor of Science in Animal Science,https://catalog.csuchico.edu/
,College of Agriculture,,4.0,2.0,,Fall 2026,,,7962,,,,,"Merit-based, Need-based",20-23 units,"$7,962/Year",Minor in Animal Science,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,,,,"$7,860/Year",,$396.00 per unit (for non-residents),,,Merit-based,4 years,"$7,860/Year",Bachelor of Arts in Anthropology,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based, Talent-based",,,Minor in Anthropology,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,,,9328,,,,,"Merit-based, Need-based",,"$7,020/Year",Minor in Applied Statistics,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,8456,,,,,"Merit-based, Need-based",4 years,6786,Bachelor of Arts in Art,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,4022,,,,,"Merit-based, need-based, leadership, community service",120 units,"$4,022/Semester",Bachelor of Fine Arts in Art,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,8026,,,,,"Major, GPA, financial need, and community involvement",21 units,"$3,297/Semester",Minor in Art History,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,,,,,,"Merit-based, financial need, leadership, specific talents, or field of study.",,,Minor in Art Studio,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,7962,,,,,"Major-based, Merit-based, Need-based, Specific talents, Community service",,7962,Minor in Asian American Studies,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,2025-10-01,2025-11-30,7962,,396,,,,4 years,"$7,962/Year (Resident)",Bachelor of Arts in Asian Studies,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,7266,,,,,,,"$7,266/Year",Minor in Asian Studies,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,,,,"$7,270/Year (California Resident, full-time)",,$396 per unit (Non-Resident),,,"Merit-based, need-based",19-20 units,"$7,270/Year (California Resident, full-time)",Minor in Astronomy,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,,,8238,,,,,"Need-based, Merit-based",4 years,"$8,238/Year",Bachelor of Science in Biochemistry,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,,,,,,,,,,22 units,,Minor in Biochemistry,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,"October 1, 2025","November 30, 2025","$7,974/Year",,,,,"Merit-based, Need-based",4 years,"$7,974/Year",Bachelor of Arts in Biological Sciences,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,"October 1, 2025","November 30, 2025",7950,,,,,"Campus-Based, Departmental, Community-Based",4 years,5742,Bachelor of Science in Biological Sciences,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based, Departmental",,,Minor in Biological Sciences,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,Fall 2026,,,,,396,,,"Merit-based, Need-based",,7408/Year,Minor in Biomedical Engineering,https://catalog.csuchico.edu/
,College of Communication and Education,,4.0,2.0,,Fall 2026,,,"$4,020/Semester or $8,040/Year",,,,,"Merit-based, need-based, talent-based",,,Minor in Broadcasting,https://catalog.csuchico.edu/
,College of Business,,4.0,2.0,,Fall 2026,,,"$7,406/Year",,,,,"Merit-based, Need-based",24 units,"$7,406/Year",Minor in Business Administration,https://catalog.csuchico.edu/
,College of Business,,4.0,2.0,,Fall 2026,,,7986,,,,,"Merit-based, grants, loans, and Federal Work-Study",4 years,7986,Bachelor of Science in Business Information Systems,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,7956,,,,,,,"$7,956/Year",Minor in California Studies GE,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,6576/Year,,396,,,"Merit-based, Talent-based, Need-based",18 units,6576/Year,"Minor in California: People, Places, and Cultures",https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,Fall 2026,,,"$7,962/Year",,,,,"Merit-based, need-based, major-specific",,"$7,962/Year",Minor in Career and Life Planning,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,,,7696/Year,,,,,,4 years,5742/Year,Bachelor of Arts in Chemistry,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,,,3633,,,,,,120 units,"$3,633/Semester",Bachelor of Science in Chemistry,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,,,,7962,,$396 per unit (Non-Resident),,,,,"$7,962/Year (Resident)",Minor in Chemistry,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,Fall 2026,,,,,,,,"Academic achievement, financial need, a combination of both, and a variety of other criteria.",120 units,,Bachelor of Arts in Child Development,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,,,,7962,,$420/credit,,,"Major-based, Need-based, Academic achievement-based, Community activity-based",21 units,"$7,962/Year",Minor in Child Development,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, based on financial need, or a combination of both",,,Minor in Cinema Studies,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,Fall 2026,,,7962,,,,,"Merit-based, Departmental",4 years,"$7,962/Year",Bachelor of Science in Civil Engineering,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,"$3,969.00/Semester",,,,,Merit-based,,,Minor in Classical Civilization,https://catalog.csuchico.edu/
,College of Communication and Education,,4.0,2.0,,Fall 2026,,,"$7,814/Year",,,"$500 to $5,000+",,"Merit-based, need-based, leadership, community service",20 units,"$7,814/Year",Minor in Coaching,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,7266,,396.00 per unit,,,"Campus-based, departmental, and privately funded scholarships",4 years,"$7,266/Year",Bachelor of Fine Arts in Communication Design,https://catalog.csuchico.edu/
,College of Communication and Education,,4.0,2.0,,Fall 2026,,,7962,,,,,"Academic merit, financial need, leadership, community service, and specific majors",,"$3,981.00/Semester or $7,962.00/Year",Minor in Communication Design,https://catalog.csuchico.edu/
,College of Communication and Education,,4.0,2.75,,Fall 2026,"October 1, 2025","November 30, 2025","$7,262/Year",,,,,"Merit-based, need-based, major-specific, campus and community activities",4 years,"$7,262/Year",Bachelor of Science in Communication Sciences and Disorders,https://catalog.csuchico.edu/
,College of Communication and Education,,4.0,2.0,,Fall 2026,"October 1, 2025","November 30, 2025","$4,184/Semester",,,,,Merit-based,4 years,"$4,184/Semester",Bachelor of Arts in Communication Studies,https://catalog.csuchico.edu/
,College of Communication and Education,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based",,,Minor in Communication Studies,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,7266,,$396 per unit (non-resident),,,"Merit-based, Need-based",,"$7,266/Year",Minor in Comparative Religion,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,Fall 2026,,,"$7,848/Year",,$396 per unit (for non-residents),,,"Merit-based, Need-based",4 years,"$7,848/Year",Bachelor of Science in Computer Animation and Game Development,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,,,,,,,,,,25 units,,Minor in Computer Animation,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,Fall 2026,,,"$7,962/Year",,$396/unit (non-resident),,,"Merit-based, need-based",4 years,"$7,962/Year",Bachelor of Science in Computer Engineering,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,Fall 2026,,,7864,,,,,"College and Department Scholarships, Athletic Scholarships",,"$7,864/Year",Minor in Computer Engineering,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,Fall 2026,"October 1, 2025","November 30, 2025","$7,982/Year",,,,,"Merit-based, Need-based",4 years (120 units),,Bachelor of Science in Computer Information Systems,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,,,,"$7,592/Year",,$396.00 per unit,,,,4 years,"$5,742/Year",Bachelor of Science in Computer Science,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,,,,7862,,,,,"Merit-based, Need-based",21 units,"$7,862/Year",Minor in Computer Science,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,Fall 2026,,,7934,,,"more than $60,000 in scholarships and awards annually",,,4 years,"$7,934/Year",Bachelor of Science in Concrete Industry Management,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,,,,"$7,928/Year",,396,,,"Merit-based, need-based",120 units,"$7,928/Year",Bachelor of Science in Construction Management,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based, Talent-based",,"$7,970/Year",Minor in Creative Writing,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,,,,"$7,864/Year",,,,,"Merit-based, Departmental",4 years,"$7,864/Year",Bachelor of Arts in Criminal Justice,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,Fall 2026,,,7482,,,,,"Merit-based, Need-based, Special Talent",,5742,Minor in Criminal Justice,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,Fall 2026,,,"$10,140/Year",,,,,"Merit-based, Need-based",,"$10,140/Year",Minor in Cybersecurity,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,7950,,,,,"Academic achievement, financial need, a combination of both, and/or other specific criteria",,"$7,950/Year",Minor in Dance,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,Fall 2026,,,7962,,,,,"Scholastic achievement, financial need, specific talents and interests",4 years,"$7,962/Year",Bachelor of Arts in Economics,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,,,,,,,,,,,,Minor in Economics,https://catalog.csuchico.edu/
,,,,,,,,,,,,,,,,,Minor in Electrical Construction,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,Fall 2026,,,7958,,,,,"CSU Systemwide Scholarships, Chico State Scholarships, External Scholarships",4 years,7958,Bachelor of Science in Electrical/Electronic Engineering,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,7962,,"$396 per unit (for non-residents, in addition to basic fees)",,,"Merit-based, need-based, and other specific criteria",120 units,"$7,962/Year (California Resident)",Bachelor of Arts in English,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,,,,,,"Merit-based, Need-based, Talent-based",,,Minor in English,https://catalog.csuchico.edu/
,College of Business,,4.0,2.0,,Fall 2026,,,7774,,,,,,21 units,"$7,774/Year",Minor in Entrepreneurship and Small Business Management,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,"October 1, 2025","November 30, 2025","$7,962/Year",,,,,"Merit-based, Departmental, Community-based",4 years,"$7,962/Year",Bachelor of Science in Environmental Science,https://catalog.csuchico.edu/
,College of Agriculture,,4.0,2.0,,Fall 2026,,,8446,,420,,,"University-based, College-based, Departmental, Private",,"$8,446/Year",Minor in Environmental Studies,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,,,,,,"scholarships, grants, loans, and/or work-study",18 units,,"Minor in Equity, Ethics, and Policy GE",https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,"$3,970/Semester",,,,,"Based on a combination of academic achievement, financial need, and specific talents or interests.",18 units,"$2,871/Semester",Minor in Ethics,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, need-based, academic achievement, educational and career goals, leadership and community involvement",,,Minor in European Studies,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,,,7782/Year,,$420 per unit (for non-residents),,,"College-based, department-based, and criteria-specific",120 units,7782/Year,Bachelor of Science in Exercise Physiology,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,Fall 2026,"October 1, 2025","November 30, 2025",7992,,,,,"Merit-based, Need-based",18 units,"$7,992/Year",Minor in Family Relations,https://catalog.csuchico.edu/
,College of Business,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Talent-based, Need-based",,,Minor in Finance,https://catalog.csuchico.edu/
,College of Agriculture,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based, Major-specific",,,Minor in Food Science,https://catalog.csuchico.edu/
,College of Agriculture,,4.0,2.0,,,,,,,396 per unit (non-resident),,,"Merit-based, need-based",19 units,4026/Semester,Minor in Foodservice Administration,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,"$7,978/Year",,$396.00 per semester unit,,,"Merit-based, Need-based, Talent-based",,"$7,978/Year",Minor in French,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based, Major-specific",,,Minor in Gender and Sexuality GE,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,,,,"$3,633/Semester or $7,266/Year",,,,,"Scholarships, grants, loans, and Federal Work-Study",4 years,"$3,633/Semester or $7,266/Year",Bachelor of Arts in Geography,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,Fall 2026,,,"$3,633/Semester","$1,500 per year",,"$500 to over $10,000",,"Merit-based, Need-based",,"$3,633/Semester",Minor in Geography,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,,,7959,,,,,,4 years,"$7,959/Year",Bachelor of Science in Geology,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,,,7094,,$396 per unit (Non-Resident),,,"scholarships, grants, loans, and Federal Work-Study",19 units,"$7,094/Year",Minor in Geology,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,,,,,,,,,"Merit-based, Departmental",18 units,,Minor in Geospatial Literacy,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,"$7,934/Year",,,,,"Merit-based, Need-based, Talent-based",4 years,"$5,742/Year",Bachelor of Arts in German,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,"$3,288.00/Semester",,$396 per semester unit (non-resident),,,"Merit-based, Need-based, Talent-based",,"$3,288.00/Semester",Minor in German,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,,,,,,,,,"Merit-based, Need-based",21 units,"$7,974/Year",Minor in Gerontology,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,8112,,$396.00 per unit (Non-Resident),,,,,"$8,112/Year",Minor in Global Studies GE,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,,,,,,,,"Academic achievement, financial need",,,Minor in Health and Wellness GE,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,Fall 2026,,,7938,,,,,"Departmental, College, University, and Privately funded scholarships",4 years (120 units),5742,Bachelor of Science in Health Services Administration,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,Fall 2026,,,,,,,,,,,Minor in Health Services Administration,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,Fall 2026,,,7848,,,,,"Merit-based, Talent-based, Need-based",,"$7,848/Year",Minor in Heavy Construction,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,"$3,588/Semester",,$396 per unit (non-resident),,,"Merit-based, Talent-based, Need-based",4 years (120 units),"$3,588/Semester",Bachelor of Arts in History,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,9226,,,,,,,7028,Minor in History,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,5742,,,,,"Need-based, Merit-based",,"$5,742/Year",Minor in Humanities,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,7962,,,,,"Departmental Scholarships, Community-Based Scholarships",,"$7,962/Year","Minor in Innovation, Design, and the Arts GE",https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,7390,,420.00 per unit (Non-Resident),,,"Scholastic achievement, special talent, and/or financial need",24 units,"$7,390/Year",Minor in Interior Design,https://catalog.csuchico.edu/
,College of Business,,4.0,2.0,,Fall 2026,,,,,$396.00 per unit (for non-residents),,,"Merit-based, need-based, leadership, and community service",,"$7,978/Year (California Resident)",Minor in International Business,https://catalog.csuchico.edu/
,College of Behavioral and Social Sciences,,4.0,2.0,,Fall 2026,,,"$4,374/Semester or $8,748/Year (for residents)",,$420 per unit (for non-residents),,,"Merit-based, Need-based",,"$4,374/Semester or $8,748/Year (for residents)",Minor in International Relations,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,"$7,346/Year",,,,,"Academic achievement, financial need, major-specific, career goals",4 years,"$7,346/Year",Bachelor of Arts in Intersectional Chicanx/Latinx Studies,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,"$3,588/Semester or $7,176/Year",,,,,"Merit-based, Need-based",,"$3,588/Semester or $7,176/Year",Minor in Intersectional Chicanx/Latinx Studies,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,,,$396 per semester unit,,,"Need-based, Merit-based",,,Minor in Italian,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,3390/Semester,,396 per unit for non-residents,,,"Merit-based, Need-based, Talent-based",18 units,3390/Semester,Minor in Japanese,https://catalog.csuchico.edu/
,College of Communication and Education,,4.0,2.0,,Fall 2026,,,"$7,974/Year",,,,,"Merit-based, Need-based, Major-specific",4 years,"$7,974/Year",Bachelor of Arts in Journalism,https://catalog.csuchico.edu/
,College of Communication and Education,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, need-based",21 units,,Minor in Journalism,https://catalog.csuchico.edu/
,College of Health and Human Services,,4.0,2.0,,Fall 2026,,,"$4,385/Semester",,,,,"Merit-based, need-based, or career-specific",120 units,"$4,385/Semester",Bachelor of Arts in Kinesiology,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,"October 1, 2025","November 30, 2025",7346,,,,,"Merit-based, Need-based",4 years,7346,Bachelor of Arts in Latin American Studies,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, need-based",,,Minor in Latin American Studies,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,"$8,000/Year",,,,,"Academic merit, financial need, leadership, major, and/or special talent",,"$8,000/Year",Minor in Linguistics,https://catalog.csuchico.edu/
,College of Business,,4.0,2.0,,Fall 2026,,,"$7,108/Year",,"$420/unit (for non-residents, in addition to standard tuition)",,,"Merit-based, Need-based, Major-specific",,"$7,108/Year",Minor in Management Information Systems,https://catalog.csuchico.edu/
,College of Business,,4.0,2.0,,,,,3981,,$396/unit,,,,18 units,"$3,981/Semester",Minor in Management,https://catalog.csuchico.edu/
,College of Business,,4.0,2.0,,Fall 2026,,,"$4,022/Semester",,,"$100 to over $10,000 per year",,"Merit-based, Need-based",,,Minor in Managing Diversity in Organizations,https://catalog.csuchico.edu/
,College of Business,,4.0,2.0,,Fall 2026,,,4265,,,,,"Merit-based, Need-based",,3393,Minor in Managing for Sustainability,https://catalog.csuchico.edu/
,College of Business,,4.0,2.0,,,,,,,,,,,,,Minor in Marketing,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,,,,,,,,,"Academic merit, financial need, campus/community activities",4 years,,Bachelor of Science in Mathematics,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,"October 1, 2025","November 30, 2025",9170,,,,,"Merit-based, need-based, major-specific",,"$9,170/Year (based on full-time undergraduate tuition and campus fees for 2024-2025)",Minor in Mathematics Education,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,"October 1, 2025","November 30, 2025","$3,591/Semester or $7,182/Year",,,,,"Merit-based, Need-based",,"$3,591/Semester or $7,182/Year",Minor in Mathematics,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,Fall 2026,,,"$3,971/Semester",,,,,,4 years,"$3,971/Semester",Bachelor of Science in Mechanical Engineering,https://catalog.csuchico.edu/
,"College of Engineering, Computer Science, and Construction Management",,4.0,2.0,,Fall 2026,,,7924,,,,,"Academic achievement, financial need, major, career goals, campus and community activities",4 years,5742,Bachelor of Science in Mechatronic Engineering,https://catalog.csuchico.edu/
,College of Communication and Education,,4.0,2.0,,Fall 2026,,,8044/Year,,396/unit,,,"Presidential Scholarships, Dean's Scholarships, Department and Community Scholarships",120 units,8044/Year,Bachelor of Arts in Media Arts,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,Fall 2026,,,"$8,008/Year",,420,,,"Academic achievement, financial need, community service, major, and/or other criteria specified by the donor",,"$8,008/Year",Minor in Medieval and Renaissance Studies,https://catalog.csuchico.edu/
,College of Natural Sciences,,4.0,2.0,,Fall 2026,,,"$8,640/Year",,,,,"Merit-based, Need-based",4 years,"$6,894/Year",Bachelor of Science in Microbiology,https://catalog.csuchico.edu/
,College of Humanities and Fine Arts,,4.0,2.0,,,,,"$7,938/Year",,$396/Credit,,,"Merit-based, Need-based",,"$7,938/Year",Minor in Middle Eastern Studies,https://catalog.csuchico.edu/
