QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
42,College of Letters and Science,,4.0,3.7,13%,Fall 2026,"August 1, 2025","November 30, 2025","$15,315/Year",,,,,Merit-based and Need-based,4 Years,"$15,315/Year",Bachelor of Arts in Communication,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,UCLA College of Letters and Science,,4.0,3.0,,Fall 2026,"August 1, 2025","November 30, 2025","$15,312/Year",,,,,Merit-based and Need-based,4 years,"$15,312/Year",Bachelor of Arts in Comparative Literature,https://www.ithaca.edu/academics/majors-minors/all-undergraduate-majors
42,UCLA College of Letters and Science,,4.0,3.0,9%,Fall 2026,"October 1, 2025","November 30, 2025","$15,254/Year (Resident), $51,330/Year (Non-Resident)",,,,,"Merit-based, Need-based",4 years,"$15,254/Year (Resident), $51,330/Year (Non-Resident)",Bachelor of Science in Computational and Systems Biology,https://casb.ucla.edu/fre/
42,Henry Samueli School of Engineering and Applied Science,,4.0,3.4,6.8%,Fall 2026,"August 1, 2025","November 30, 2025","$15,254 (Resident); $49,462 (Non-resident) per year",,,,,Merit-based and Need-based,4 years,"$15,254 (Resident); $49,462 (Non-resident) per year",Bachelor of Science in Computer Engineering,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,Henry Samueli School of Engineering and Applied Science,,4.0,3.4,5.7%,Fall 2026,"August 1, 2025","November 30, 2025",15316,,,,,Merit-based and Need-based,4 years,"$15,316/Year (Resident), $49,510/Year (Non-resident)",Bachelor of Science in Computer Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,Samueli School of Engineering,,4.0,3.4,5.4%,Fall 2026,"August 1, 2025","November 30, 2025","$15,312/Year",,,,,Merit-based and Need-based,4 years,"$15,312/Year (Resident); $49,512/Year (Non-Resident)",Bachelor of Science in Computer Science and Engineering,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,UCLA School of the Arts and Architecture,,4.0,2.0,,Fall 2026,"August 1, 2025","November 30, 2025","$15,312/Year",,,,,Merit-based and Need-based,4 years,"$15,312/Year",Bachelor of Arts in Dance,https://wac.ucla.edu/media/pages/programs/undergraduate/1826802650-1726854778/2024-2025-wacd-undergraduate-handbook.pdf
42,College of Letters and Science,,4.0,3.3,,Fall 2026,"August 1, 2025","November 30, 2025","$14,478/Year",,,,,,4 years,"$14,478/Year",Bachelor of Science in Data Theory,https://datatheory.ucla.edu/
42,School of the Arts and Architecture,,4.0,3.0,,Fall 2026,"August 1, 2025","November 30, 2025","$15,312/Year (California Residents); $49,512/Year (Non-Residents)",,,,,Merit-based and Need-based,4 years,"$15,312/Year (California Residents); $49,512/Year (Non-Residents)",Bachelor of Arts in Design | Media Arts,https://www.design.ucla.edu/
42,College of Letters and Science,,4.0,3.0,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,224/Year (California Resident); $51,330/Year (Non-Resident)",,,,,"Merit-based (e.g., Regents Scholarship), Need-based (e.g., Blue and Gold Opportunity Plan)",4 years,"$15,224/Year (California Resident); $51,330/Year (Non-Resident)",Bachelor of Arts in Earth and Environmental Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,3.0,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,312/Year (Resident); $49,512/Year (Non-Resident)",,,,,Merit-based and Need-based,4 years,"$15,312/Year (Resident); $49,512/Year (Non-Resident)","Bachelor of Science in Ecology, Behavior, and Evolution","The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,2.5,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,313/Year (California Resident)",,,,,"Merit-based, Need-based",4 years,"$15,313/Year (California Resident)",Bachelor of Arts in Economics,https://economics.ucla.edu/undergraduate/
42,School of Education and Information Studies,,4.0,3.0,18%,Fall 2026,"August 1, 2025","November 30, 2025","$15,222/Year",,,,,,4 years,"$15,222/Year",Bachelor of Arts in Education and Social Transformation,https://admission.ucla.edu/apply/transfer/deciding-on-major/major-preparation-education
42,Henry Samueli School of Engineering and Applied Science,,4.0,3.4,9.5%,Fall 2026,"August 1, 2025","November 30, 2025","$15,444/Year",,,,,Merit-based and Need-based,4 years,"$15,444/Year",Bachelor of Science in Electrical Engineering,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
15,UCLA College (Division of Humanities),,4.0,3.0,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,196/Year",,,,,"Merit-based, Need-based, and Departmental Scholarships",4 years,"$15,196/Year",Bachelor of Arts in English,https://english.ucla.edu/
42,Institute of the Environment and Sustainability,,4.0,2.0,,Fall 2026,,,"$15,224/Year (Resident)",,,,,,4 years,"$15,224/Year (Resident)",Bachelor of Science in Environmental Science,https://www.ioes.ucla.edu/envisci/how-to-declare-the-major/
42,Herb Alpert School of Music,,4.0,3.0,,Fall 2026,"August 1, 2025","November 30, 2025","$15,254/Year (California Residents); $49,454/Year (Non-Residents)",,,,,Merit-based and Need-based,4 years,"$15,254/Year (California Residents); $49,454/Year (Non-Residents)",Bachelor of Arts in Ethnomusicology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,3.0,9%,Fall 2026,"August 1, 2025","December 2, 2025","$15,316/Year (Resident); $50,518/Year (Non-Resident)",,,,,Merit-based and Need-based,4 years,"$15,316/Year (Resident); $50,518/Year (Non-Resident)",Bachelor of Arts in European Languages and Transcultural Studies,"http://us.51liucheng.com/niversity-of-california,-los-angeles-477/"
42,College of Letters and Science,,4.0,3.0,9%,Fall 2026,"August 1, 2025","December 2, 2025","$15,222/Year (California Resident); $49,428/Year (Non-Resident)",,,,,Merit-based and Need-based,4 years,"$15,222/Year (California Resident); $49,428/Year (Non-Resident)",Bachelor of Arts in European Languages and Transcultural Studies with French and Francophone,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,3.0,8.8%,Fall 2026,"August 1, 2025","November 30, 2025","$15,312/Year",,,,,"Merit-based, Need-based",4 years,"$15,312/Year",Bachelor of Arts in European Languages and Transcultural Studies with German,https://admission.ucla.edu/apply/majors
42,College of Letters and Science,,4.0,3.0,,Fall 2026,"August 1, 2025","November 30, 2025","$15,312/Year",,,,,Merit-based and Need-based,4 years,"$15,312/Year",Bachelor of Arts in European Languages and Transcultural Studies with Italian,https://reslife.ucla.edu/major-blast/humanities
42,College of Letters and Science,,4.0,3.0 (California residents) / 3.4 (Non-residents),9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,312/Year (California Resident)",,,,,Merit-based and Need-based,4 years,"$15,312/Year (Resident); $49,512/Year (Non-resident)",Bachelor of Arts in European Languages and Transcultural Studies with Scandinavian,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,3.0,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,254/Year (Resident); $49,454/Year (Non-Resident)",,,,,Merit-based and Need-based,4 years,"$15,254/Year (Resident); $49,454/Year (Non-Resident)",Bachelor of Arts in European Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,"UCLA School of Theater, Film and Television",,4.0,3.0,,Fall 2026,"August 1, 2025","November 30, 2025","$15,074/Year",,,,,Merit-based and Need-based,4 years,"$15,074/Year",Bachelor of Arts in Film and Television,https://www.tft.ucla.edu/admissions/film-television-and-digital-media/
42,UCLA College of Letters and Science,,4.0,3.0,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,316/Year",,,,,Merit-based and Need-based,4 years,"$15,316/Year (California Resident); $49,516/Year (Non-Resident)",Bachelor of Arts in Gender Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,3.2,48%,Fall 2026,"August 1, 2025","November 30, 2025",15254,,,,,Merit-based and Need-based,4 years,"$15,254/Year (California Resident); $49,456/Year (Non-Resident)",Bachelor of Arts in Geography,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,3.0,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,196/Year",,,,,Merit-based and Need-based,4 years,"$13,227/Year",Bachelor of Arts in Geography/Environmental Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,3.0,9%,Fall 2026,"August 1, 2025","November 30, 2025",15254,,,,,"Merit-based, Need-based",4 years,"$15,254/Year",Bachelor of Science in Geology,https://itep.nau.edu/internships/past-interns/interns-2024-2023/
42,College of Letters and Science,,4.0,3.4,8.8%,Fall 2026,"August 1, 2025","November 30, 2025","$49,587/Year",,,,,"Merit-based, Need-based",4 years,"$49,587/Year",Bachelor of Science in Geology/Engineering Geology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
15,College of Letters and Science,,4.0,3.0,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,222/Year (California Residents)",,,,,"Merit-based, Need-based",4 years,"$15,222/Year (Resident), $49,422/Year (Non-resident)",Bachelor of Science in Geophysics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,The Herb Alpert School of Music,,4.0,3.0,,Fall 2026,"August 1, 2025","November 30, 2025","$15,141/Year",,,,,Merit-based and Need-based,4 years,"$15,141/Year",Bachelor of Arts in Global Jazz Studies,https://www.broadwayworld.com/studentcollege/University-of-California-Los-Angeles-School-of-Music
42,College of Letters and Science,,4.0,3.25,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,310/Year (California Resident); $51,190/Year (Non-resident)",,,,,Merit-based and Need-based,4 years,"$15,310/Year (Resident)",Bachelor of Arts in Global Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,3.0,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,222/Year (Resident), $49,422/Year (Non-Resident)",,,"$2,000",,Merit-based and Need-based,4 years,"$15,222/Year (Resident), $49,422/Year (Non-Resident)",Bachelor of Arts in Greek,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,3.0,,Fall 2026,"August 1, 2025","November 30, 2025","$15,222/Year (California Resident); $49,422/Year (Non-Resident)",,,,,Merit-based and Need-based,4 years,"$15,222/Year (California Resident); $49,422/Year (Non-Resident)",Bachelor of Arts in Greek and Latin,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,UCLA College of Letters and Science,,4.0,2.0,9%,Fall 2026,,,"$15,254/Year",,,,,Merit-based,4 years,"$15,254/Year",Bachelor of Arts in History,https://history.ucla.edu/academics/
42,College of Letters and Science,,4.0,3.0 (California residents); 3.4 (non-residents),9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,224/Year (California Residents); $49,424/Year (Non-Residents)",,,,,Merit-based and Need-based,4 years,"$15,224/Year (California Residents); $49,424/Year (Non-Residents)",Bachelor of Arts in Human Biology and Society,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science (Institute for Society and Genetics),,4.0,3.0,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,312/Year",,,,,"Merit-based and Need-based (e.g., Regents Scholarship, University Grant)",4 years,"$15,312/Year",Bachelor of Science in Human Biology and Society,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,3.3,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,222/Year (California Resident)",,,"$2,000",,Merit-based and Need-based,4 years,"$15,222/Year",Bachelor of Arts in Individual Field of Concentration,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,3.25,,Fall 2026,"October 1, 2025","November 30, 2025","$15,316/Year",,,"$2,000/Year",,Merit-based,4 years,"$15,316/Year",Bachelor of Science in Individual Field of Concentration,https://registrar.ucla.edu/file/94cfd75a-a0a8-46f4-8ddb-0a937e56d776
42,College of Letters and Science,,4.0,3.0,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,312 (Resident); $51,330 (Non-resident)",,,,,"Merit-based, Need-based",4 years,"$15,312 (Resident); $51,330 (Non-resident) per year",Bachelor of Arts in Iranian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,3.0,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,312/Year",,,,,"Merit-based, Need-based",4 years,"$15,312/Year",Bachelor of Arts in Japanese,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,2.0,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,254/year (California Resident); $49,466/year (Non-resident)",,,,,Merit-based and Need-based,4 years,"$15,254/year (California Resident)",Bachelor of Arts in Jewish Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,College of Letters and Science,,4.0,2.0,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,183/Year (Resident); $49,383/Year (Non-Resident)",,,,,"Merit-based, Need-based",4 years,"$15,183/Year (Resident); $49,383/Year (Non-Resident)",Bachelor of Arts in Korean,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
42,UCLA College of Letters and Science,,4.0,2.0,,Fall 2026,August 1,November 30,"$15,221/Year",,,,,Merit-based and Need-based,4 years,"$15,221/Year",Bachelor of Arts in Labor Studies,https://economics.ucla.edu/wp-content/uploads/2020/10/Handbook.pdf
42,UCLA College of Letters and Science,,4.0,3.0,9%,Fall 2026,"August 1, 2025","November 30, 2025","$15,134/Year",,,,,"Merit-based, Need-based",4 years,"$15,134/Year",Bachelor of Arts in Latin,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu)."
