Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
,"The Aeronautical Studies B.S. degree program at Kent State University provides students with a broad and comprehensive understanding of the aviation industry, preparing them for diverse careers in aviation operations, management, safety, and more. This program is designed for students passionate about aviation who seek a strong foundational knowledge without pursuing a pilot or air traffic control certification.

Students in the Aeronautical Studies B.S. program will develop critical thinking, problem-solving, and leadership skills essential for success in the dynamic aviation industry. The curriculum covers key areas such as aviation history, aviation law, airport operations, airline management, aviation safety, human factors in aviation, and current issues in aviation. Graduates are well-prepared for roles in airline operations, airport management, aviation consulting, regulatory compliance, aviation safety analysis, and other non-flying aviation professions.",https://www.kent.edu/aeronautics/aeronautical-studies-bs,,Bachelor of Science in Aeronautical Studies,https://www.kent.edu/aeronautics/aeronautical-studies-bs,
,"The Bachelor of Science degree in Aeronautical Systems Engineering Technology at Kent State University prepares students for a variety of technical and leadership careers in the aeronautical industry. The curriculum provides students with a strong foundation in science, mathematics, computer applications and communication. Students are introduced to the core concepts of aeronautical engineering technology, including aircraft systems, aviation safety, air transportation, air traffic control and unmanned aircraft systems. The program emphasizes hands-on learning through laboratory experiences, projects and internships. Graduates are prepared for careers in areas such as aircraft design and manufacturing, maintenance, operations, air traffic management, aviation safety, airport management and unmanned aircraft systems.",https://catalog.kent.edu/colleges/ar/engr/aeronautical-systems-engineering-technology-bs/,,Bachelor of Science in Aeronautical Systems Engineering Technology,https://catalog.kent.edu/colleges/ar/engr/aeronautical-systems-engineering-technology-bs/,
,"The Bachelor of Science in Aerospace Engineering program provides students with a strong foundation in the principles of aerospace design, analysis and testing. Students gain knowledge and skills in aerodynamics, propulsion, flight mechanics, structural analysis and control systems. The program prepares graduates for careers in the aerospace industry, government agencies and further graduate studies. Through a rigorous curriculum and hands-on projects, students develop critical thinking, problem-solving skills and the ability to contribute to the advancement of aerospace technology.",https://catalog.kent.edu/colleges/ar/engr/aerospace-engineering-bs/aerospace-engineering-bs.pdf,"The Bachelor of Science in Aerospace Engineering program is accredited by the Engineering Accreditation Commission of ABET, http://www.abet.org.",Bachelor of Science in Aerospace Engineering,https://catalog.kent.edu/colleges/ar/engr/aerospace-engineering-bs/aerospace-engineering-bs.pdf,
,"The Bachelor of Science in Advertising degree program prepares students for careers in the dynamic and creative world of advertising. Students learn how to conceive, produce, and manage advertising campaigns across various media platforms. The program emphasizes strategic thinking, creative problem-solving, and practical application of advertising principles. Graduates are equipped with the skills needed to succeed in advertising agencies, media companies, corporate marketing departments, and entrepreneurial ventures.
Through this program, students will learn to:
* Identify and understand target audiences and consumer behavior.
* Develop effective advertising strategies and integrated marketing communications plans.
* Create compelling advertising messages and content for various media.
* Utilize research and data analytics to inform advertising decisions.
* Manage advertising campaigns from concept to execution.
* Understand the ethical and legal responsibilities in advertising.
* Collaborate effectively in team environments to produce advertising solutions.",https://www.kent.edu/mdj/advertising,The School of Media and Journalism is accredited by the Accrediting Council on Education in Journalism and Mass Communications (ACEJMC).,Bachelor of Science in Advertising,https://www.kent.edu/mdj/advertising,
,"The Minor in Accessories provides students with foundational design and technical skills related to product development in fashion accessories including handbags, footwear and small leather goods. Students learn design, pattern making, construction and manufacturing processes for accessories that culminate in a collection of accessory products. This minor is open to all students, regardless of their major.",https://catalog.kent.edu/colleges/ca/arts/accessories-minor/accessories-minor.pdf,,Minor in Accessories,https://catalog.kent.edu/colleges/ca/arts/accessories-minor/accessories-minor.pdf,
,"The Minor in Accounting program provides non-accounting majors with an understanding of accounting systems and processes. It introduces students to financial and managerial accounting concepts, as well as accounting information systems and taxation. The minor provides foundational knowledge relevant to any business career.",https://catalog.kent.edu/colleges/be/acct/,All undergraduate and graduate programs within the Ambassador Crawford College of Business and Entrepreneurship are accredited by AACSB International – The Association to Advance Collegiate Schools of Business.,Minor in Accounting,https://catalog.kent.edu/colleges/be/acct/,
,"This minor is designed to provide students with a solid foundation in the principles and practices of audio recording and production. Students will gain hands-on experience with industry-standard equipment and software, covering topics such as acoustics, microphone techniques, mixing, mastering, and live sound reinforcement. The curriculum emphasizes both theoretical knowledge and practical application, preparing students for entry-level positions in audio production, sound engineering, and related fields, or for further studies in audio arts.",https://www.kent.edu/music/minor-music-audio-recording,The Hugh A. Glauser School of Music is an accredited institutional member of the National Association of Schools of Music (NASM).,Minor in Music in Audio Recording,https://www.kent.edu/music/majors-minors,
,"The Dance Studies B.A. program provides students with a broad and inclusive view of dance within a liberal arts curriculum. With an emphasis on critical thinking and theoretical understanding, students explore topics such as dance history, aesthetics, criticism, cultural contexts, pedagogy, anatomy/kinesiology, music for dance, and creative processes. The program prepares students for various career paths in the field of dance, including arts administration, dance education, dance writing/criticism, dance research, and other related fields. Our graduates are equipped to pursue further studies at the graduate level, enriching their knowledge and developing specialized skills.",https://www.kent.edu/theatredance/dance-studies-ba,Accredited by the National Association of Schools of Dance (NASD),Bachelor of Fine Arts in Dance,https://www.kent.edu/theatredance/dance-studies-ba,
,"The Minor in Dance provides an overview of dance as a performing art form with a strong emphasis in contemporary dance. Students in the minor develop skills in technical training, creative processes, historical/cultural contexts and somatic practices. The minor may be pursued by students in any major, complementing a variety of interests. The curriculum promotes critical thinking, communication, creative problem-solving and collaboration skills while cultivating an appreciation for the artistic discipline of dance.",https://catalog.kent.edu/colleges/ca/thea/dance-minor/dance-minor.pdf,,Minor in Dance,https://catalog.kent.edu/colleges/ca/thea/dance-minor/dance-minor.pdf,
,"The Bachelor of Arts in Dance Studies degree is intended for students who wish to pursue a career in dance education (K-12 licensure), dance history, dance criticism, or dance administration. This flexible curriculum allows students to pursue coursework in other fields while developing strong dance technique and a broad understanding of dance as an art form.",https://www.kent.edu/theatredance/dance,,Bachelor of Arts in Dance Studies,https://www.kent.edu/theatredance/dance,
,"Kent State's Bachelor of Fine Arts (B.F.A.) in Musical Theatre provides comprehensive training in acting, singing and dancing, with equal emphasis on each area. Students are prepared for a career in musical theatre and can expect to gain invaluable experience on stage in multiple productions, including those produced by Porthouse Theatre, the department’s professional summer theatre. The School of Theatre and Dance maintains an extremely active production schedule providing students with a wealth of opportunities to perform. The B.F.A. in Musical Theatre is a rigorous program that requires an audition and interview for acceptance. Musical Theatre students take classes in acting, stage movement, ballet, jazz, tap, music theory, voice, musical theatre history, and private voice.",https://www.kent.edu/theatredance/musical-theatre-bfa,,Bachelor of Fine Arts in Musical Theatre,https://www.kent.edu/theatredance/musical-theatre-bfa,
,"The Bachelor of Fine Arts (B.F.A.) degree in Theatre Design, Technology and Production is a highly specialized, pre-professional degree for students with demonstrated aptitude and interest in a career in theatre design and technology. This rigorous professional program offers extensive practical experience and training to prepare students for careers in the professional, educational, and entertainment industries. Through production experience, internships, and faculty mentorship, students gain real-world experience and develop skills and knowledge in all areas of theatrical design, technology, and production management.
The B.F.A. curriculum balances intensive classroom and studio instruction with a commitment to providing quality production opportunities through the School of Theatre and Dance’s annual production season. Areas of study include scenic, costume, lighting, and sound design; technical direction; stage management; properties; stagecraft; costume technology; theatrical rigging; digital media; and theatrical drafting.",https://www.kent.edu/theatredance/theatre-design-technology-and-production-bfa,Kent State University’s School of Theatre and Dance is an accredited institutional member of the National Association of Schools of Theatre (NAST).,"Bachelor of Fine Arts in Theatre Design, Technology and Production",https://www.kent.edu/theatredance/theatre-design-technology-and-production-bfa,BFA
,"The Minor in Theatre Design, Technology and Production provides students with a fundamental understanding of the visual and technical aspects of theatre. Students develop foundational skills in various areas of theatrical design and technology, including scenic, lighting, costume, and sound design, as well as stage management and related production technologies. This minor is designed to complement a wide range of majors, offering practical experience, fostering creativity, problem-solving abilities, and an appreciation for the collaborative processes inherent in live performance.",https://catalog.kent.edu/colleges/ca/thea/theatre-design-technology-production-minor/theatre-design-technology-production-minor.pdf,,"Minor in Theatre Design, Technology and Production",https://catalog.kent.edu/colleges/ca/thea/theatre-design-technology-production-minor/theatre-design-technology-production-minor.pdf,
,"The Theatre Design, Technology and Production minor provides students with practical experience and training in scenery, costumes, lighting, sound, props, stage management, house management and/or technical direction related to live performance. Students in the minor may also learn about the broader industry, including scenic and costume rendering, production management and special effects.",https://catalog.kent.edu/colleges/ca/thea/theatre-design-technology-production-minor/,,Minor in Theatre Performance,https://catalog.kent.edu/colleges/ca/thea/theatre-design-technology-production-minor/,
,"The Bachelor of Arts in Theatre Studies is a liberal arts-based degree for students who want to develop a broad knowledge of theatre and hone their skills in performance, history, theory, dramatic literature, and other aspects of theatre arts. It is a flexible degree designed for students who want to become well-rounded theatre artists and professionals, to double major in another field, or to pursue graduate studies in theatre. The curriculum offers students the opportunity to choose areas of focus that align with their interests and career goals. Students choose three areas of focus from a list that includes acting, design, dramatic literature, playwriting, directing, stage management, and theatre history. Students are also encouraged to participate in performances, productions, and other activities within the School of Theatre and Dance and to take advantage of internship opportunities, both on and off campus.",https://www.kent.edu/theatredance/theatre-studies-ba,Accredited institutional member of the National Association of Schools of Dance (NASD) and the National Association of Schools of Theatre (NAST).,Bachelor of Arts in Theatre Studies,https://www.kent.edu/theatredance/theatre-studies-ba,
,"The Theatre Studies minor is designed to provide students with foundational knowledge of the history, literature, theory and practice of theatre. The minor provides a general overview of theatre studies that complements a variety of majors.",https://catalog.kent.edu/colleges/ca/thea/theatre-studies-minor/theatre-studies-minor.pdf,,Minor in Theatre Studies,https://catalog.kent.edu/colleges/ca/thea/theatre-studies-minor/theatre-studies-minor.pdf,
,"The World Music minor provides students with the opportunity to explore the various cultures, histories, and practices of music throughout the world. Through performance, analysis, and discussion, students will gain an understanding of the impact of music on cultures around the globe. Students will explore a wide array of musical traditions, including those of Africa, Asia, Europe, North America, and South America.",https://www.kent.edu/music/world-music-minor,,Minor in World Music,https://www.kent.edu/music/world-music-minor,
