Program name,Program Page url
Bachelor of Science in Mathematics,"The official university website for the University of California, Irvine is uci.edu."
Minor in Mathematics,"The official university website for the University of California, Irvine is uci.edu."
Minor in Mathematics for Biology,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Science in Mechanical Engineering,"The official university website for the University of California, Irvine is uci.edu."
Minor in Medical Anthropology,"The official university website for the University of California, Irvine is uci.edu."
Minor in Medical Humanities,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Science in Microbiology and Immunology,"The official university website for the University of California, Irvine is uci.edu."
Minor in Modern Middle East,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Arts in Music,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Music in Music,"The official university website for the University of California, Irvine is uci.edu."
Minor in Music,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Fine Arts in Music Theatre,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Science in Neurobiology,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Science in Nursing Science,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Science in Pharmaceutical Sciences,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Arts in Philosophy,"The official university website for the University of California, Irvine is uci.edu."
Minor in Philosophy,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Science in Physics,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Arts in Political Science,"The official university website for the University of California, Irvine is uci.edu."
Minor in Political Science,"The official university website for the University of California, Irvine is uci.edu."
Minor in Portuguese,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Arts in Psychology,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Science in Psychology,"The official university website for the University of California, Irvine is uci.edu."
Minor in Psychology,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Arts in Public Health Policy,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Science in Public Health Sciences,"The official university website for the University of California, Irvine is uci.edu."
Minor in Public Health,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Arts in Quantitative Economics,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Arts in Religious Studies,"The official university website for the University of California, Irvine is uci.edu."
Minor in Religious Studies,"The official university website for the University of California, Irvine is uci.edu."
Minor in Russian Studies,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Arts in Social Ecology,"The official university website for the University of California, Irvine is uci.edu."
Minor in Social Ecology,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Arts in Social Policy and Public Service,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Arts in Sociology,"The official university website for the University of California, Irvine is uci.edu."
Minor in Sociology,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Science in Software Engineering,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Arts in Spanish,"The official university website for the University of California, Irvine is uci.edu."
Minor in Spanish,"The official university website for the University of California, Irvine is uci.edu."
Minor in Statistics,"The official university website for the University of California, Irvine is uci.edu."
Bachelor of Arts in Urban Studies,"The official university website for the University of California, Irvine is uci.edu."
Minor in Urban and Regional Planning,"The official university website for the University of California, Irvine is uci.edu."
