Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,IsRecommendationSystemOpted,error
,,,,,,,,,,,error,Minor in Animal Science,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Arts in Anthropology,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"The Minor in Anthropology requires 18 units of coursework. At least 9 units must be upper-division. A 2.0 grade point average is required in all coursework taken to complete the minor. All courses must be taken for a letter grade, except those courses specified by the department as credit/no credit grading only.",Not Required,True,False,False,False,False,,,program,Minor in Anthropology,https://catalog.csuchico.edu/,,
Not Required,Not Required,,Not Required,True,False,True,False,False,,,program,Minor in Applied Statistics,https://catalog.csuchico.edu/,,
Not Required,Not Required,"To be considered for admission as a first-time freshman, you must meet the minimum California State University (CSU) eligibility requirements. The CSU requires a minimum 15-unit pattern of college preparatory courses ('a-g' courses) for admission as a first-time freshman. Each unit is equal to a year of study in a subject. A grade of C- or better is required for each course. You will be considered for admission based on your high school courses and GPA.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Art,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Bachelor of Fine Arts in Art,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Minor in Art History,https://catalog.csuchico.edu/,,
Not Required,Not Required,The minor in Art Studio requires 21 units. At least nine units must be upper-division. Requirements are fulfilled by taking 12 units of lower-division studio courses and 9 units of upper-division studio courses from approved lists.,Not Required,True,False,False,False,False,,,program,Minor in Art Studio,https://catalog.csuchico.edu/,,
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Minor in Asian American Studies,https://catalog.csuchico.edu/,,
Not Required,Not Required,"To be considered for admission to Chico State, first-year students must have graduated from high school (or have the legal equivalent), have completed the 15-unit college preparatory 'a-g' course pattern, and have a 2.5 or greater 'a-g' GPA. Transfer students must meet minimum California State University (CSU) eligibility requirements.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Asian Studies,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Minor in Asian Studies,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,,Not Required,True,False,True,False,False,,,program,Minor in Astronomy,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Bachelor of Science in Biochemistry,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"The minor in biochemistry requires 24 units of coursework.

Required Courses: 18 units
CHEM 111 General Chemistry I (5 units)
CHEM 112 General Chemistry II (5 units)
CHEM 370 Fundamentals of Organic Chemistry (4 units)
BIOL 151 Cellular and Molecular Biology (4 units)

6 units selected from:
BIOL 152 Introductory Organismal Biology (4 units)
BIOL 321 Principles of Genetics (4 units)
BIOL 341 Microbiology (4 units)
CHEM 451 Biochemistry I (3 units)
CHEM 451L Biochemistry Laboratory I (1 unit)
CHEM 452 Biochemistry II (3 units)
CHEM 452L Biochemistry Laboratory II (1 unit)",Not Required,True,False,True,False,False,,,program,Minor in Biochemistry,https://catalog.csuchico.edu/,,
Not Required,Not Required,"To be considered for admission as a first-time freshman, you must be a high school graduate (or be in the process of graduating), have completed the 15-unit comprehensive ""a-g"" pattern of college preparatory courses, and have a 2.50 or greater ""a-g"" GPA for California residents or graduates of a California high school. Non-California residents must have a 3.00 or greater ""a-g"" GPA.",Not Required,True,False,True,False,False,,,program,Bachelor of Arts in Biological Sciences,https://catalog.csuchico.edu/,,
Not Required,Not Required,"To be considered for admission to Chico State as a first-year student, you must: be a high school graduate or have a legal equivalent; have completed the 15-unit college preparatory 'a-g' course pattern with a grade of C- or better; have a 2.5 or higher 'a-g' GPA to be considered for admission (for California residents or graduates of a California high school). Non-California residents must have a 3.0 or higher 'a-g' GPA.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Biological Sciences,https://catalog.csuchico.edu/,,
Not Required,Not Required,A minimum of 18 units in biological sciences is required for the minor. At least nine units must be upper-division. BIOL 151 and BIOL 152 are required. The remaining units must be selected in consultation with a biological sciences advisor. A grade of C- or higher must be earned in each course applied to the minor.,Not Required,True,False,True,False,False,,,program,Minor in Biological Sciences,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Minor in Biomedical Engineering,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"The minor in broadcasting provides students in other majors with the opportunity to gain a basic understanding of the history, theory, and skills involved in radio and television broadcasting.

Course Requirements for the Minor: 18 units

The following courses, or their approved transfer equivalents, are required of all candidates for this minor.

2 courses required:
MADT 110 Introduction to Media and Culture
MADT 254 Audio Production

4 courses selected from:
Select four courses from the following:
MADT 255 Announcing
MADT 354 Advanced Audio Production
MADT 356 Broadcast News
MADT 364 TV Studio Production
MADT 454 Topics in Broadcasting",Not Required,True,False,False,False,False,,,program,Minor in Broadcasting,https://catalog.csuchico.edu/,,
Not Required,Not Required,Prerequisites for Admission to the Minor: A grade of C- or higher in ACCT 201 is required.,Not Required,True,False,False,False,False,,,program,Minor in Business Administration,https://catalog.csuchico.edu/,,
Not Required,Not Required,"All first-time freshman applicants must complete, with a grade of C- or better, the 15-unit comprehensive ""A-G"" pattern of college preparatory courses. For fall 2024 admissions, first-time freshmen must meet a minimum GPA of 2.50 for California residents or California high school graduates, and a minimum GPA of 3.00 for non-residents.",Not Required,True,False,False,False,False,,,program,Bachelor of Science in Business Information Systems,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Minor in California Studies GE,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"The minor in California: People, Places, and Cultures, offered for the first time in fall 2018, is an interdisciplinary minor which explores the physical and human geography of the state. The curriculum draws on the insights and methodologies of a wide range of academic disciplines, including history, geography, anthropology, English, political science, and the fine arts. The minor consists of 18 units, of which nine are required and nine are electives.",Not Required,True,False,False,False,False,,,program,"Minor in California: People, Places, and Cultures",https://catalog.csuchico.edu/,,
Not Required,Not Required,The minor in career and life planning requires 18 units of coursework. At least nine units must be taken in residence at Chico State.,Not Required,True,False,False,False,False,,,program,Minor in Career and Life Planning,https://catalog.csuchico.edu/,,
Not Required,Not Required,"To be considered for admission as a first-time freshman, you must: 1. Have graduated from high school (or have a GED or passed the California High School Proficiency Examination). 2. Have a 2.5 or greater ""a-g"" GPA (if you are a California resident) or a 3.0 or greater ""a-g"" GPA (if you are not a California resident). 3. Have completed the 15-unit ""a-g"" college preparatory course pattern.",Not Required,True,False,True,False,False,,,program,Bachelor of Arts in Chemistry,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Bachelor of Science in Chemistry,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be admitted to the minor, you must have completed CHEM 111 with a C- or higher and have a GPA of at least 2.0 in any chemistry coursework taken. The minor in chemistry requires a minimum of 20 units of coursework in chemistry, at least nine of which must be upper-division. All courses taken in the minor must be passed with a grade of C- or higher and must be taken for a letter grade, except for courses offered only for credit/no credit.",Not Required,True,False,True,False,False,,,program,Minor in Chemistry,https://catalog.csuchico.edu/,,
Not Required,Not Required,"You must meet the minimum California State University (CSU) eligibility requirements listed below to be considered for admission. Please note: meeting the minimum requirements does not guarantee admission to Chico State.

Graduation from high school (or have the legal equivalent).
Completion of the 15-unit comprehensive ""a-g"" pattern of college preparatory courses.
Have a 2.50 or greater ""a-g"" GPA for California residents or graduates of a California high school.
Have a 3.00 or greater ""a-g"" GPA for non-residents of California.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Child Development,https://catalog.csuchico.edu/,,
Not Required,Not Required,"The minor in child development requires 21 units. At least nine units must be upper-division and taken in residence.

Required Core Course (3 units)
CHLD 252 Principles of Child/Adolescent Development 3.0

Select two of the following for 6 units:
CHLD 332 Child and Adolescent Social and Emotional Development 3.0
CHLD 342 Cognitive and Language Development in Children and Adolescents 3.0
CHLD 352 Child and Adolescent Development in the Family 3.0

Select four of the following for 12 units:
You may take any upper-division child development course not used in the core requirements above.",Not Required,True,False,False,False,False,,,program,Minor in Child Development,https://catalog.csuchico.edu/,,
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Minor in Cinema Studies,https://catalog.csuchico.edu/,,
Not Required,Not Required,"To be considered for admission to Chico State as a first-time freshman, applicants must meet the following requirements:
1. Have graduated from high school or will graduate from high school prior to the start of the academic term for which you are applying.
2. Complete all of the 15-unit comprehensive ""a-g"" pattern of college preparatory courses. For fall admission, you must complete the courses by the spring term prior to enrollment.
3. Earn a qualifying ""a-g"" grade point average (GPA).
   - California residents and graduates of California high schools must have a 2.50 or greater ""a-g"" GPA.
   - Non-California residents must have a 3.00 or greater ""a-g"" GPA.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Civil Engineering,https://catalog.csuchico.edu/,,
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Minor in Classical Civilization,https://catalog.csuchico.edu/,,
Not Required,Not Required,,Not Required,True,False,True,False,False,,,program,Minor in Coaching,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Bachelor of Fine Arts in Communication Design,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Communication Design,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be considered for admission to Chico State, first-time, first-year applicants must meet the following eligibility requirements:
1. Be a high school graduate or equivalent;
2. Complete the 15-unit comprehensive ""a-g"" pattern of college preparatory courses;
3. Earn a qualifying ""a-g"" grade point average (GPA)

GPA Requirements:
California residents and graduates of California high schools will be eligible for admission if they have a 2.50 or greater GPA. California residents and graduates of California high schools with a GPA between 2.00 and 2.49 may be evaluated for admission based upon supplemental factors.

Non-California residents may be eligible for admission to the University if they have a 3.00 or greater GPA.",Not Required,True,False,False,False,False,,,program,Bachelor of Science in Communication Sciences and Disorders,https://catalog.csuchico.edu/,,
Not Required,Not Required,"To be considered for admission to Chico State as a freshman, you must be a high school graduate, have completed the 15-unit comprehensive ""A-G"" pattern of college prep courses, and have a qualifying ""A-G"" GPA. Transfer students must meet the minimum California State University eligibility requirements which include having at least 60 transferable semester (or 90 quarter) units and a minimum 2.0 GPA.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Communication Studies,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Minor in Communication Studies,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Comparative Religion,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be considered for admission to CSU, Chico as a first-year student, you must be a high school graduate or have the legal equivalent of a high school diploma, complete the 15-unit ""a-g"" comprehensive pattern of college preparatory courses, and earn a qualifying ""a-g"" grade point average (GPA). The ""a-g"" courses must be completed with a grade of C- or better.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Computer Animation and Game Development,https://catalog.csuchico.edu/,,
Not Required,Not Required,"Advising is mandatory for all majors and minors in this department.

A grade of C- or higher is required in all coursework.",Not Required,True,False,True,False,False,,,program,Minor in Computer Animation,https://catalog.csuchico.edu/,,
Not Required,Not Required,"All applicants must meet the minimum California State University (CSU) requirements for admission. To be considered for admission to Chico State, a first-time freshman applicant must:
1. Have graduated from high school or will graduate before the term of enrollment.
2. Complete the 15-unit comprehensive ""a-g"" pattern of college preparatory courses.
3. Earn a qualifying ""a-g"" grade point average (GPA).",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Computer Engineering,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Minor in Computer Engineering,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in Computer Information Systems,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be considered for admission to CSU, Chico, first-time freshman applicants must meet the following requirements:
1. Be a high school graduate or have the legal equivalent.
2. Complete the 15-unit college preparatory ""a-g"" course pattern with a grade of C- or better.
3. Earn a qualifying ""a-g"" GPA. California residents and graduates of California high schools must have a GPA of 2.50 or greater. Non-residents of California must have a GPA of 3.00 or greater.

As Computer Science is an impacted major, admission is competitive. In addition to the standard CSU eligibility requirements, Chico State uses a multi-factor admission model for impacted majors which considers the applicant's high school GPA and up to five additional factors, including first-generation college student status, local admission area, high school's socioeconomic status, qualifying household income, and participation in a qualifying educational program.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Computer Science,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Minor in Computer Science,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in Concrete Industry Management,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be considered for admission to Chico State, first-year students must meet the following minimum requirements:
1. Be a high school graduate or have a legal equivalent.
2. Complete the 15-unit college preparatory ""a-g"" subject requirements with a grade of C- or better by the end of spring of senior year.
3. Have a qualifying ""a-g"" grade point average (GPA). California residents and graduates of California high schools will be eligible for admission if they have a 2.50 or greater GPA. Non-California residents may be eligible for admission to the CSU if they have a 3.00 or greater GPA.

The California State University (CSU) has permanently discontinued the use of ACT/SAT examinations in determining admission eligibility.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Construction Management,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Minor in Creative Writing,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be considered for admission to Chico State as a first-year student, you must: have graduated from high school or will graduate from high school prior to the term you are applying for, or have the legal equivalent of a high school diploma. You also need to: Complete the 15-unit comprehensive ""a-g"" pattern of college preparatory courses. Earn a qualifying ""a-g"" grade point average (GPA).",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Criminal Justice,https://catalog.csuchico.edu/,,
Not Required,Not Required,The minor in criminal justice is a 21-unit program. Please consult a criminal justice advisor to develop your minor course plan.,Not Required,True,False,False,False,False,,,program,Minor in Criminal Justice,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Minor in Cybersecurity,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Dance,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be considered for admission to Chico State as a first-year student, you must be a high school graduate (or equivalent), complete the 15-unit comprehensive 'a-g' pattern of college preparatory courses, and earn a qualifying 'a-g' grade point average (GPA). The admission process involves a student-centered, holistic review that considers 'a-g' courses, grades, extracurricular activities, and work experience.",Not Required,True,False,True,False,False,,,program,Bachelor of Arts in Economics,https://catalog.csuchico.edu/,,
Not Required,Not Required,"Completion of the following courses, or their approved transfer equivalents, is required of all candidates for this minor.",Not Required,True,False,False,False,False,,,program,Minor in Economics,https://catalog.csuchico.edu/,,
Not Required,Not Required,,Not Required,True,False,True,False,False,,,program,Minor in Electrical Construction,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Bachelor of Science in Electrical/Electronic Engineering,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be considered for admission to CSU, Chico as a first-time freshman, you must: Be a high school graduate or equivalent; Complete the 15-unit comprehensive ""a-g"" pattern of college prep courses; Earn a qualifying ""a-g"" grade point average (GPA).",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in English,https://catalog.csuchico.edu/,,
Not Required,Not Required,All courses taken to fulfill the minor must be passed with a grade of C or higher.,Not Required,True,False,False,False,False,,,program,Minor in English,https://catalog.csuchico.edu/,,
Not Required,Not Required,"To be admitted to the minor, you must be a student in good standing with a GPA of 2.0 or better. Business administration majors may not minor in entrepreneurship and small business management.",Not Required,True,False,False,False,False,,,program,Minor in Entrepreneurship and Small Business Management,https://catalog.csuchico.edu/,,
Not Required,Not Required,"To be considered for admission to Chico State as a first-time freshman, you must:
1. Be a high school graduate or have a GED/HSED or pass the California High School Proficiency Exam.
2. Complete the 15-unit ""a-g"" comprehensive pattern of college preparatory courses.
3. Earn a qualifying ""a-g"" grade point average (GPA).

California residents must have a 2.50 or greater ""a-g"" GPA. Non-residents of California must have a 3.00 or greater ""a-g"" GPA.
California residents with an ""a-g"" GPA between 2.00-2.49 and non-residents with an ""a-g"" GPA between 2.50-2.99 will be considered for admission based on a multi-factor review.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Environmental Science,https://catalog.csuchico.edu/,,
Not Required,Not Required,"The following courses, or their approved transfer equivalents, are required of all candidates for this minor.",Not Required,True,False,True,False,False,,,program,Minor in Environmental Studies,https://catalog.csuchico.edu/,,
Not Required,Not Required,The minor requires 18 units. All coursework used to satisfy the requirements of the minor must be completed with a minimum grade of C-.,Not Required,True,False,False,False,False,,,program,"Minor in Equity, Ethics, and Policy GE",https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Minor in Ethics,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Minor in European Studies,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Bachelor of Science in Exercise Physiology,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Minor in Family Relations,https://catalog.csuchico.edu/,,
Not Required,Not Required,"The minor in finance is a six-course program for non-business majors. Business majors are not eligible for the minor in finance. A grade of C or higher is required in each course applied to the minor. BSIS 111 or passing the computer literacy requirement is prerequisite to the minor. The minor requires 18 units, consisting of FINA 307, FINA 308, and nine units of upper-division finance electives selected from an approved list.",Not Required,True,False,False,False,False,,,program,Minor in Finance,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Minor in Food Science,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Minor in Foodservice Administration,https://catalog.csuchico.edu/,,
,,,,,,,,,,,error,Minor in French,https://catalog.csuchico.edu/,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Minor in Gender and Sexuality GE,https://catalog.csuchico.edu/,,
