QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
179,College of Integrative Sciences and Arts,,4.0,3.0,88.2%,Fall 2026,"July 1, 2025","May 1, 2026","$32,388/Year",,"$1,440","$8,000 - $15,500",,Merit-based,4 years,"$32,388/Year","Applied Computing (Cybersecurity), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,College of Integrative Sciences and Arts,,4.0,3.0,,Fall 2026,,,,,,,,,8 semesters,,"Applied Computing, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,Mary Lou Fulton Teachers College,,4.0,2.5,89.9%,Fall 2026,,,19230,,$641 per credit hour,"$3,000 to $16,000 per academic year",,Merit-based,,"$19,230/Year","Applied Leadership, BAS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,School of Mathematical and Statistical Sciences,,4.0,3.0,,Fall 2026,"July 1, 2025","May 1, 2026","$34,398/Year",,"$1,496",,,"Merit-based, Need-based",8 semesters,"$34,398/Year","Applied Mathematics for Life and Social Sciences, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
129,School of Mathematical and Statistical Sciences,,4.0,3.0,,Fall 2026,,,,16000,"$1,489 (Resident)","$2,000 - $16,000",,Merit-based,4 years,"$14,574/Year (Resident)","Applied Mathematics, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,College of Integrative Sciences and Arts,,4.0,3.0,,Fall 2026,,,"$13,776/Year (Arizona resident); $35,352/Year (non-resident)",,"$1,476 per credit hour (non-resident base tuition)","Up to $15,500 per year (New American University Scholarship)",,Merit-based,8 semesters,,"Applied Military and Veterans Studies, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,College of Health Solutions,,4.0,3.0,,Fall 2026,2025-07-01,2026-05-01,"$35,348/Year",,"$1,436 per credit hour (Nonresident)","$8,000 - $16,000 per year",,"Merit-based, Need-based",4 years,"$35,348/Year","Applied Nutrition and Health, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,The College of Liberal Arts and Sciences,,4.0,3.0,89.8%,Fall 2026,"July 1, 2025","February 1, 2026","$13,636/Year",,,"$2,000 to $12,000",,"Merit-based, Need-based, Private donor",8 semesters,"$13,636/Year","Applied Physics, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,New College of Interdisciplinary Arts and Sciences,,4.0,3.0,,Fall 2026,,,,,,,,Merit-based,8 semesters,,"Applied Psychology, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
156,College of Integrative Sciences and Arts,,4.0,3.0,90.4% (Fall 2023),Fall 2026,"July 1, 2025","August 1, 2026",,,,"$9,000 - $16,000 per year",,"Merit-based, Need-based",4 years,"$35,848/Year","Applied Quantitative Science, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,College of Integrative Sciences and Arts,,4.0,3.0,,Fall 2026,,,"$12,394/Year (Arizona Resident, Tempe Campus)",,$649–$801,,,"Merit-based, Need-based",8 semesters,"$12,394/Year (Arizona Resident, Tempe Campus)","Applied Science (Applied Leadership), BAS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,College of Integrative Sciences and Arts,,4.0,3.0,,,,,,,,,,,4 years,,"Applied Science (Project Management), BAS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
219,College of Integrative Sciences and Arts,,4.0,3.0,,Fall 2026,"July 1, 2025","May 1, 2026",,,1570,"$8,000 to $16,000",,Merit-based,4 years,"$34,428/Year","Applied Science, BAS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,"Herberger Institute for Design and the Arts, The Design School",,4.0,3.0,,Fall 2026,"July 1, 2025","November 1, 2025",37764,,1722,,,"Merit-based, Need-based",4 years,"$15,772/Year (in-state), $37,764/Year (non-resident)","Architectural Studies, BSD",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"Herberger Institute for Design and the Arts, School of Art",,4.0,3.0,,Fall 2026,,,,,,,,"Merit-based, Need-based",4 years,,"Art (Art Education), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"Herberger Institute for Design and the Arts, School of Art",,4.0,3.0,,,,,35894,,"$1,611.67 (Non-resident)","Up to $16,000",,"Merit-based, Need-based, Talent-based, Private",4 years,"$35,894/Year (Non-resident)","Art (Art History), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,"Herberger Institute for Design and the Arts, School of Art",,4.0,3.0,,Fall 2026,,,,,,"$2,000 - $16,000",,"Merit-based, Need-based, Major-specific",4 years,"$14,354/Year","Art (Art Studies), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,"Herberger Institute for Design and the Arts, School of Art",,4.0,3.0,,Fall 2026,"July 1, 2025","November 1, 2025",,,"$827/credit hour (resident, part-time); $1,400/credit hour (nonresident, part-time)","$2,000 to $15,500",,Merit-based,4 years,"$13,834/year (resident); $34,998/year (nonresident)","Art (Ceramics), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"Herberger Institute for Design and the Arts, School of Art",,4.0,3.0,,,,,32886,,,,,,,"$12,394/Year (resident); $32,886/Year (nonresident)","Art (Digital Photography), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,"School of Art, Herberger Institute for Design and the Arts",,4.0,3.0,,Fall 2026,,,34458,,1478,"Up to $15,500 per year",,"Merit-based, Need-based, Private donor, Departmental",4 years,"$34,458/Year (non-resident)","Art (Drawing), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,School of Art,,4.0,3.0,,Fall 2026,,,,,,,,,4 years,,"Art (Fibers), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,"Herberger Institute for Design and the Arts, School of Art",,4.0,3.0,86.4%,,,,,,"$1,478 per credit hour for part-time enrollment",,,"Merit-based, Need-based",8 semesters,"$35,648/Year","Art (Intermedia), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"Herberger Institute for Design and the Arts, School of Art",,4.0,3.0,,Fall 2026,,,33348,,1478,"$9,000 - $16,000",,"Merit-based, Need-based, Major-based",4 years,"$33,348/Year","Art (Metals), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"Herberger Institute for Design and the Arts, School of Art",,4.0,3.0,,,,,,,,,,"Merit-based, Need-based",,,"Art (Painting), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,School of Art,,4.0,3.0,,Fall 2026,,,,,,,,,4 years,,"Art (Printmaking), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,"Herberger Institute for Design and the Arts, School of Art",,4.0,3.0,,Fall 2026,,"February 1, 2026",,,"$1,107/credit (AZ Resident); $1,478/credit (Non-resident)","$2,000 - $12,000/year (Residents); $8,000 - $16,000/year (Non-residents)",,"Merit-based, Need-based, Creative-based",4 years,"$14,096/Year (AZ Resident); $35,086/Year (Non-resident)","Art (Sculpture), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"Herberger Institute for Design and the Arts, School of Art",,4.0,3.0,,Fall 2026,,,33330/Year,,1489,"up to $16,000",,"Merit-based, Need-based, Private-donor",8 semesters,33330/Year,"Art History, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,School of Art,,4.0,3.0,,Fall 2026,,,"$13,206/Year",,"$1,349/credit hour","$3,000 - $16,000",,Merit-based,4 years,"$13,206/Year","Art Studies, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"School of Historical, Philosophical and Religious Studies",,4.0,3.0,,Fall 2026,"July 1, 2025","January 15, 2026",,,"Non-resident: $1,558/credit hour; Arizona resident: $915/credit hour (based on 2024-2025 rates)","New American University merit-based scholarships for non-residents range from $9,000 to $15,500 per year.",,"Merit-based, Need-based",4 years,"Non-resident: $34,742/year; Arizona resident: $13,426/year (based on 2024-2025 rates)","Asia Studies, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,School of Earth and Space Exploration,,4.0,3.0,,,,,,,"$1,564.08/Credit",,,Merit-based,,"$33,850/Year","Astronomy, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,School of Earth and Space Exploration,,4.0,3.0,,Fall 2026,,,"$35,428/Year",,"$1,476",,,"Merit-based, Need-based",4 years,"$35,428/Year","Astrophysics, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,School of Molecular Sciences,,4.0,3.0,,Fall 2026,"July 1, 2025","May 1, 2026",34474,,"$1,478/credit hour","$500 - $1,500",,"Merit-based, Need-based",8 semesters,"$34,474/Year","Biochemistry (Medicinal Chemistry), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,School of Molecular Sciences,,4.0,3.0,,,,,12394,,,,,"Academic achievements, family circumstances, community service activities",4 years,"$12,394/year (resident)","Biochemistry, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,School of Molecular Sciences,,4.0,3.0,,,,,,,,,,New American University Scholarship,8 semesters,,"Biochemistry, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,New College of Interdisciplinary Arts and Sciences,,4.0,3.0,,Fall 2026,,,32030,,1617,"9,000 - 16,000",,Merit-based,4 years,"$32,030/Year for Nonresident","Biodiversity and Conservation, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,Ira A. Fulton Schools of Engineering,,4.0,3.0,,Fall 2026,,,,,,,,,4 years,,"Bioengineering, BSE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,School of Life Sciences,,4.0,3.0,,,,,"$34,998/Year",,"$1,478/Credit",,,Merit-based,8 semesters,"$34,998/Year","Bioinformatics, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,School of Life Sciences,,4.0,3.0,,Fall 2026,,,"$34,146/Year",,"$1,478 per credit hour (for 1-6 credits)",,,"Merit-based, Need-based, Research-based",4 years,"$34,146/Year","Biological Sciences (Biology and Society), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,"School of Life Sciences, The College of Liberal Arts and Sciences",,4.0,3.0,,Fall 2026,"July 1, 2025","January 15, 2026","$14,292/Year (AZ Resident), $35,526/Year (Non-resident)",,"$1,398 (Resident), $3,167 (Non-resident)","$2,000–$16,000",,Merit-based,4 years,"$14,292/Year (AZ Resident), $35,526/Year (Non-resident)","Biological Sciences (Biomedical Sciences), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,School of Life Sciences,,,3.0,,Fall 2026,,,"$33,126/Year",,,,,New American University Scholarship,4 years,"$33,126/Year","Biological Sciences (Conservation Biology and Ecology), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,School of Life Sciences,,4.0,3.0,,Fall 2026,,,,,,,,Merit-based,8 semesters,,"Biological Sciences (Genetics, Cell and Developmental Biology), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,School of Life Sciences,,4.0,3.0,,Fall 2026,,,,,,,,,4 years,,"Biological Sciences (Neurobiology, Physiology and Behavior), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,The College of Liberal Arts and Sciences,,4.0,3.0,,Fall 2026,,,"$15,048/Year",,,"$3,000 - $16,000",,"Merit-based, Need-based",4 years,"$15,048/Year","Biological Sciences, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,Ira A. Fulton Schools of Engineering,,4.0,3.0,,Fall 2026,,,"$34,332/Year",,,"$3,000 to $16,000",,Merit-based,8 semesters,"$34,332/Year","Biomedical Engineering, BSE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,College of Health Solutions,,4.0,3.0,,Fall 2026,"July 1, 2025","November 1, 2025",,,"$1,416/Credit","$3,000 to $16,000",,Merit-based,4 years,"$33,990/Year","Biomedical Informatics, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,The College of Liberal Arts and Sciences,,4.0,3.0,,Fall 2026,,,"$34,488/Year",,,,,"Merit-based scholarships, grants, loans, work-study",8 semesters,"$34,488/Year","Biophysics, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
219,School of Life Sciences,,4.0,3.0,,Fall 2026,,,33441,,1478/credit hour,"$14,500 - $16,000",,"Merit-based, College-specific, Private",4 years,"$33,441/year (non-resident)","Biotechnology, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,W. P. Carey School of Business,,4.0,3.0,,Fall 2026,"July 1, 2025","January 15, 2026",36254,,1478,"$10,000 - $16,000 per year",,Merit-based,4 years,"$36,254/Year","Business (Accountancy), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,W. P. Carey School of Business,,4.0,3.0,89.2% (Fall 2023),Fall 2026,,,,,"$1,556 per credit hour (Non-resident, 2024-2025)","$10,000 to $16,000 per year (for non-residents, merit-based)",,"Merit-based, Need-based, College-specific",4 years,"$37,574 per year (Non-resident, 2024-2025 total including tuition and fees)","Business (Business Administration), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,W. P. Carey School of Business,,4.0,3.0,,,,,33754,,,"$10,000 to $15,500 per year (New American University Scholarship for non-residents)",,"Merit-based, Need-based",8 semesters,"$33,754/Year for non-residents, $14,522/Year for residents","Business (Communication), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
153,W. P. Carey School of Business,,4.0,3.0,89.2%,,,,"$15,838/Year for residents; $37,738/Year for non-residents",,"$1,044/credit hour for residents (1-6 credits)","Up to $12,000/year for residents; up to $16,000/year for non-residents (New American University Scholarship)",,"Merit-based, Need-based",4 years,"$15,838/Year for residents; $37,738/Year for non-residents","Business (Computer Information Systems), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,W. P. Carey School of Business,,4.0,3.0,,Fall 2026,,,"$15,776/Year",,,,,"Merit-based, Need-based",4 years,"$15,776/Year","Business (Corporate Accounting), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,W. P. Carey School of Business,,4.0,3.0,,Fall 2026,,,,,,,,,8 semesters,,"Business (Data Analytics), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
219,W. P. Carey School of Business,,4.0,3.0,,Fall 2026,,,"$15,144/Year (Arizona Resident)",,"$1,577 (Arizona Resident)","$1,000 - $15,500",,Merit-based,4 years,"$15,144/Year (Arizona Resident)","Business (Financial Planning), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,W. P. Carey School of Business,,4.0,3.0,,,,,38674,,"Non-Resident: $1,497/credit, Resident: $837/credit","$500 - $15,500 per year",,"Merit-based, Need-based",8 semesters,"Non-Resident: $38,674/year, Resident: $17,412/year","Business (Food Industry Management), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,W. P. Carey School of Business,,4.0,3.0,,Fall 2026,,,"$34,896/Year (nonresident)",,"$1,610","$8,000 - $16,000/Year",,"Merit-based, Need-based",4 years,"$34,896/Year (nonresident)","Business (Global Agribusiness), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,Thunderbird School of Global Management,,4.0,3.0,,Fall 2026,"July 1, 2025","January 15, 2026","$1,416/Year",,,,,"Merit-based, need-based, private donor scholarships",4 years,"$37,070/Year","Business (Global Leadership), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,W. P. Carey School of Business,,4.0,3.0,,Fall 2026,,,37130,,1696,,,Merit-based,4 years,"$37,130/Year","Business (Global Logistics Management), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,W. P. Carey School of Business,,4.0,3.0,,Fall 2026,"July 1, 2025","January 15, 2026",37261,,1398,"$500-$10,000",,"Merit-based, Need-based",4 years,37261,"Business (Global Politics), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,W. P. Carey School of Business,,4.0,3.0,,Fall 2026,,,"$37,590/Year",,"$1,610/credit hour","$3,000 - $16,000",,Merit-based,8 semesters,"$37,590/Year","Business (Human Resources), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,W. P. Carey School of Business,,4.0,3.0,,Fall 2026,,,36250,,1478,"$10,000 to $16,000 per year",,"Merit-based, Need-based",4 years,36250,"Business (Law), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
219,W. P. Carey School of Business,,4.0,3.0,90%,Fall 2026,,,36296,,"$1,478","$8,000 - $16,000 per year",,"Merit-based, Need-based",4 years,"$36,296/Year","Business (Marketing), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
219,School of Public Affairs,,4.0,3.0,,Fall 2026,,,,,"$852/credit (resident, 1-6 credits), $1,459/credit (nonresident, 1-6 credits)","Up to $16,500",,"Merit-based, Need-based, Major-specific",4 years,"$12,756/year (resident), $34,356/year (nonresident)","Business (Public Service and Public Policy), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
179,W. P. Carey School of Business,,4.0,3.0,,Fall 2026,July 2025,"January 15, 2026","$35,561/Year",,"$1,489 per credit hour","Up to $16,000 per year",,"Merit-based, Need-based",4 years,"$35,561/Year","Business (Retail Management), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
,W. P. Carey School of Business and The College of Liberal Arts and Sciences,,4.0,3.0,,Fall 2026,,,34344,,"$1,137/credit hour for residents; $1,598/credit hour for non-residents","$2,000 - $15,500 per year (New American University Scholarship)",,"Merit-based, Need-based, Departmental, Private donor",4 years,"Non-resident: $32,658/year; AZ Resident: $11,948/year","Business (Spanish Language and Culture), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true
