Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGRERequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Bachelor of Arts in Architecture (B.A. in Architecture),,,,,Undergraduate,Fall 2026,,"August 1, 2025","January 3, 2026",,,Not Required,Required,,,,,,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,School of Architecture,"$64,596/Year",,,,,,,"The B.A. in Architecture is a four-year liberal arts degree in architecture. Students in this program benefit from the extensive offerings of a research university by taking more than half their classes in the fine arts, humanities, social sciences and natural sciences. The curriculum provides a platform for a variety of career paths inside and outside of design and the built environment. After graduation, B.A. in Architecture students can work in a variety of fields or apply to a two-year Master of Architecture (M.Arch) program to pursue professional licensure. The B.A. curriculum doesn't include the professional studio sequence required for licensure.",,https://www.cmu.edu/admission/majors-programs,The B.A. is not a professionally accredited degree.,51664,$898/unit,,,,4.0,2.0,3.9%,52,,,,,,,,,"$64,596/Year",,,,,,,,,,,130.0,,,,7.5,,,,,102.0,,,,,,,,,,,,,"Need-based, ROTC",,,,,,,
,Bachelor of Fine Arts in Art,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"All first-year applicants must submit the Common Application & Carnegie Mellon Writing Supplement, application fee, official high school transcript, one teacher recommendation, and a school counselor recommendation. For applicants to the School of Art, a portfolio is also required.",Not Required,,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,"School of Art, College of Fine Arts",,,,,,,"['Drawing, Painting, Print Media, & Photography', 'Electronic & Time-Based Media', 'Sculpture, Installation & Site-Work']","The BFA program is an artist’s-level professional degree that provides a broad and deep foundation in contemporary art. Students select from a wide range of courses in order to explore and develop a specific focus for their artistic practice. With extensive required coursework in both art history and academic subjects, the BFA provides students with a rich and comprehensive education. The first year of the BFA program is a shared experience of courses in drawing, sculpture, time-based media, and media specific studios. In subsequent years, students can concentrate in specific areas or work across media. With small classes, ample facilities, and an acclaimed faculty, the BFA program provides students with unparalleled opportunities for artistic and intellectual growth.",,https://www.cmu.edu/admission/majors-programs,,47698,898,,False,,4.0,,4.2% (College of Fine Arts),52,,,,,,,,,64596,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Need-based,,,,,,,
,Bachelor of Design (B.Des),,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,,,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,School of Design,"$64,300/Year",,,,,,"['Products (industrial design)', 'Communications (graphic design)', 'Environments (physical and digital)']","Our undergraduate program in design is a four-year, pre-professional degree that educates students to be nimble, thoughtful and skilled practitioners of design. We define design broadly and prepare students to work in one or more of three tracks: Products (industrial design), Communications (graphic design) and Environments (physical and digital). This interdisciplinary education prepares students to be leaders in a variety of existing and emerging fields and to be adaptable to a professional world in constant flux.",,https://www.cmu.edu/admission/majors-programs,,,,,,,4.0,,4%,58,,,,,,,,,"$64,300/Year",,,,,,,,,,,125.0,,,,7.5,,,,,102.0,,,,,,,,,,,,,Need-based,,,,,,,
,Bachelor of Fine Arts in Drama,,,,,Undergraduate,Fall 2026,,,,Required,Required,Not Required,Required,"All first-year applicants must submit the Common Application, which includes the Carnegie Mellon Writing Questions, an official high school transcript, a teacher recommendation, a secondary school counselor evaluation, and the application fee. In addition, all applicants to the School of Drama must submit a pre-screen application for their chosen area of study (e.g., Acting, Design, Dramaturgy) via the Acceptd platform. Pre-screen requirements are specific to each option and may include a resume, headshot, essays, a portfolio, monologues, or songs. Based on this pre-screen, select applicants will be invited to an audition or interview.",Not Required,,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,School of Drama,"$64,800/Year",,,,,,"['Acting / Music Theater', 'Design', 'Directing', 'Dramaturgy', 'Production Technology & Management']","The undergraduate curriculum in the School of Drama provides a rich and comprehensive program of study for young theater artists. By combining a conservatory training program with a broad-based university education, students are prepared to be leaders in all areas of the theater. The BFA programs offered within the School of Drama are four-year, conservatory-style programs that combine rigorous, professional training with a traditional university education.",,https://www.cmu.edu/admission/majors-programs,,"$49,000+",$2143/unit,,False,,4.0,,4%,52,,,,,,,,,"$64,800/Year",,,,,,,False,False,,,125.0,,,,7.5,,,,,102.0,,,,,,,,,,,,,"Need-based, Merit-based, Talent-based",,,,,,,
,Bachelor of Fine Arts in Music Composition,,,,,Undergraduate,Fall 2026,,"August 1, 2025","January 3, 2026",,,Not Required,Optional,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,College of Fine Arts,"$66,160/Year",,,,,,,"The undergraduate composition program immerses you in the craft of making music. You’ll be exposed to a broad range of contemporary music, working with both traditional and electronic media. The program is flexible, allowing you to develop and follow your own interests, while offering rigorous training in the fundamentals of composition. In addition to a weekly private lesson, you will also take a weekly studio class with the entire composition studio. This allows for frequent opportunities to share and discuss your own work and learn from your peers. Each semester, you’ll have a new composition of yours performed on a student composition recital. In your fourth year, you’ll present a full recital of your own music. Throughout your four years, you’ll have the opportunity to have your work read and/or performed by the CMU Contemporary Ensemble and the CMU Philharmonic.",,https://www.cmu.edu/admission/majors-programs,The School of Music is a member of the National Association of Schools of Music.,"$51,400 (for first-year students awarded need-based aid in 2022-2023)","$2,192/unit",,,,,,4% (College of Fine Arts),52,,,,,,,,,"$66,160/Year",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Presidential Scholarships range from $4,000 to $10,000 per year",44% of undergraduate students received grant or scholarship aid (2022-2023),"Merit-based, Need-based",,,,,,,
,Bachelor of Fine Arts in Electronic Music,,,,,Undergraduate,Fall 2026,,,,Required,Required,Not Required,Required,"All applicants to the School of Music must submit the Common Application, including the Carnegie Mellon Writing Supplement, and the School of Music Application Supplement. Required application components include an official high school transcript, a teacher recommendation, an essay, and a resume. Applicants to the B.F.A. in Electronic Music must also submit a composition portfolio.",Not Required,,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,,,,"School of Music, College of Fine Arts","$66,160/Year",,,,,,,"The undergraduate composition curriculum provides comprehensive professional training for students whose goal is to become a composer. It encompasses a broad range of stylistic possibilities, from traditional to experimental. Students are free to explore their individual voices in depth, working in acoustic and electronic media, for the concert hall, and for interdisciplinary projects. Through private lessons, group seminars, and a regular schedule of student composition concerts, undergraduates develop a strong command of compositional techniques and the ability to compose for a diverse array of musical forces.",,https://www.cmu.edu/admission/majors-programs,Carnegie Mellon University is a member of and accredited by the National Association of Schools of Music (NASM).,,$894 per unit,,False,,4.0,,4% (College of Fine Arts),52,,,,,,,,,"$66,160/Year",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Need-based, Merit-based",,,,,,,
,Bachelor of Fine Arts in Instrumental Performance,,,,,Undergraduate,Fall 2026,,,,Required,Not Required,Not Required,Required,"All applicants to the School of Music must complete the Common Application, the Carnegie Mellon Common Application Supplement, and a School of Music Application. The School of Music application will include a music resume/repertoire list. In addition to these forms, applicants must submit pre-screening recordings (if required for their instrument), a music teacher recommendation, and high school transcripts. After a successful pre-screening, applicants will be invited to perform an audition.",Not Required,,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,,,,College of Fine Arts,65224,,,,,,,"Students in Instrumental Performance learn from a faculty of active, professional musicians, many of whom are members of the world-renowned Pittsburgh Symphony Orchestra.

The curriculum provides a broad range of solo, chamber, and large ensemble performance experiences combined with a comprehensive foundation in music theory and history. One-on-one studio instruction with our acclaimed faculty is central to the program.

In addition to a rigorous musical education, students pursue a wide range of academic interests through our university-wide general education program. Many music students choose to expand their studies through a music minor (such as music technology or music theory), a university minor, or even a second major in one of Carnegie Mellon’s other acclaimed colleges.",,https://www.cmu.edu/admission/majors-programs,The Carnegie Mellon School of Music is accredited by the National Association of Schools of Music (NASM).,,$899/unit,,False,,4.0,,11.1%,52,,,,,,,,,"$65,224/Year",,,,,,,False,False,,,135.0,,,,7.5,,,,,102.0,,,,,,,,,,,,,Merit-based and Need-based,,,,,,,
,Bachelor of Fine Arts in Piano Performance,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,College of Fine Arts,"$66,160/Year",,,,,,,"The Keyboard area at the Carnegie Mellon School of Music provides an optimal environment for the comprehensive development of pianists in the 21st century. Performance studies for undergraduate and graduate piano majors include an intensive exploration of solo repertoire, chamber music, and piano concerti from all periods. We encourage the study and performance of contemporary works, including those of our own student and faculty composers. The program features courses in piano literature, piano pedagogy, and collaborative skills, all taught by our internationally recognized faculty. The curriculum is flexible and designed to fit the needs of each student as a developing artist. Students benefit from the warm, supportive environment within the keyboard area, as well as from numerous opportunities to perform as soloists, in chamber ensembles, and with the Carnegie Mellon orchestras. The Dalcroze Eurhythmics program, renowned throughout the world, further distinguishes Carnegie Mellon’s School of Music by providing an invaluable resource to pianists for developing their inner hearing and rhythmic skills.",,https://www.cmu.edu/admission/majors-programs,The Carnegie Mellon University School of Music is accredited by the National Association of Schools of Music (NASM).,"$50,477 (Average Need-Based Scholarship/Grant Award)",$894 per unit,,,,4.0,2.0,4% (College of Fine Arts),28,,,,,,,,,"$66,160/Year",,,,,,,,,,,130.0,,,,7.5,,,,,102.0,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Bachelor of Fine Arts in Vocal Performance,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Optional,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,True,,,,"School of Music, College of Fine Arts","$66,100/Year",,,,,,,"The Bachelor of Fine Arts in Vocal Performance degree educates undergraduate students to the highest standards of vocal and musical artistry, to be creative and engaged musicians in our diverse and changing world. Our curriculum offers comprehensive, conservatory-style training in vocal technique, musicianship, and performance, while allowing students to take advantage of the vast resources and opportunities in Carnegie Mellon’s interdisciplinary environment. Our graduates are equipped with the skills and experience necessary for a successful career in a variety of fields, including opera, musical theater, concert, and vocal pedagogy.",,https://www.cmu.edu/admission/majors-programs,The School of Music is accredited by the National Association of Schools of Music (NASM).,,$275.50 per unit,,,,4.0,,"3% (College of Fine Arts, Fall 2023)",52,,,,,,,,,"$66,100/Year",,,,,,,,,,,125.0,,,,7.5,,,,,102.0,,,,,,,,,,,,,Need-based and Merit-based,,,,,,,
,Bachelor of Science in Music and Technology,,,,,Undergraduate,Fall 2026,,"August 1, 2025","January 3, 2026",Required,Required,Not Required,Required,"All first-year applicants must submit the Common Application, official high school transcript, a teacher recommendation, and a school counselor recommendation. For the Bachelor of Science in Music and Technology program, applicants are required to submit a portfolio via the School of Music's Acceptd portal. The portfolio must include a profile video, a performance video, three work samples, a resume describing your background and experience in both music and technology, and an essay describing your interest in the Music & Technology program at Carnegie Mellon.",Not Required,,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,College of Fine Arts,"$64,596/Year",,,,,,,"The Bachelor of Science in Music and Technology is a joint degree offered by the School of Music and the Department of Computer Science. This degree provides an ideal course of study for students who are passionate about music and technology and who want to pursue a career in an area that requires a deep understanding of both. The curriculum includes courses in music theory, music composition, music performance, computer programming, computer systems, and signal processing. In addition, students take a series of core courses that integrate both disciplines and work with faculty who are leaders in the field of music technology.",,https://www.cmu.edu/admission/majors-programs,,"$49,030",$884 per unit,,True,,4.0,2.0,11%,52,,,,,,,,,"$64,596/Year",,,,,,,False,False,,,135.0,,,,7.5,,,,,102.0,,,,,,,,,,,,,"Need-based, Merit-based",,,,,,,
