Concentration name,description,program website url,Accreditation status,Level,Program name,Program Page url
,"The Bachelor of Science in Information Technology prepares students for a career in information technology with the knowledge and skills necessary to design, implement, and manage secure and scalable information systems to solve real-world problems. The program focuses on critical areas, including database management, programming, networking, web development, cybersecurity, and cloud computing. Students gain hands-on experience through practical projects and a capstone experience, ensuring they are well-prepared to meet the demands of the evolving IT landscape.",https://catalog.northeastern.edu/professional-studies/bachelors-postbaccalaureate/lowell-institute-school/information-technology-bs/,,,Bachelor of Science in Information Science,https://catalog.northeastern.edu/professional-studies/bachelors-postbaccalaureate/lowell-institute-school/information-technology-bs/
,"This interdisciplinary program gives students a rigorous foundation in physics and mathematics combined with practical applications that range from materials science to nanotechnology and quantum computing. Students learn to apply fundamental physical principles to create new technologies, devices, and systems. Graduates are prepared for careers in a wide range of fields including quantum computing, semiconductor manufacturing, and sensor technology, or for graduate studies in applied physics, materials science, or engineering.",https://catalog.northeastern.edu/undergraduate/science/physics/applied-physics-bs/,,,Applied Physics,https://catalog.northeastern.edu/undergraduate/science/physics/applied-physics-bs/
,"The Behavioral Neuroscience program combines biology, psychology, chemistry, and other disciplines to understand the structure and function of the nervous system and its relationship to behavior. Students in this program will study the nervous system at various levels of analysis (molecular, cellular, systems, behavioral, and cognitive) through a combination of coursework and hands-on research experiences. This rigorous, interdisciplinary major prepares students for careers in neuroscience, medicine, and other health professions, as well as for graduate study in neuroscience, psychology, and related fields.",https://cos.northeastern.edu/nucos-department/behavioral-neuroscience/,,,Behavioral Neuroscience,https://cos.northeastern.edu/nucos-department/behavioral-neuroscience/
,"The interdisciplinary biochemistry program is designed for students who desire a strong foundation in chemistry and biology. Biochemistry uses the tools of chemistry to understand biological processes at the molecular and cellular levels. It is one of the most rapidly developing areas in science, providing fundamental information about life processes. The biochemistry curriculum is designed to prepare students for careers in medicine, biotechnology, pharmacology, clinical chemistry, government, and industry, as well as for graduate study in biochemistry, chemistry, and other health sciences. The program is administered jointly by the Department of Chemistry and Chemical Biology and the Department of Biology in the College of Science. Students pursuing this degree will register with a primary affiliation in either the Department of Chemistry and Chemical Biology or the Department of Biology and follow the same curriculum.",https://catalog.northeastern.edu/undergraduate/science/interdisciplinary/biochemistry-bs/biochemistry-bs.pdf,,,Biochemistry,https://catalog.northeastern.edu/undergraduate/science/interdisciplinary/biochemistry-bs/biochemistry-bs.pdf
,"The PhD in Biology program at Northeastern University provides an intellectually stimulating environment for students to become accomplished scientists with strong foundations in biological principles, experimental design, and data analysis. Our interdisciplinary program builds on the expertise of faculty in the Department of Biology as well as others in areas such as Chemical Biology, Physics, Chemistry, Marine and Environmental Sciences, Bioinformatics, Computer Science, Engineering, and Health Sciences. Students are supported by a rigorous curriculum and a diverse community of research-active faculty with wide-ranging expertise across scales of biological organization—from molecules to ecosystems. Our graduates are prepared for careers in academia, industry, government, and non-profits. Upon completion of the PhD in Biology, students will be able to: Identify, critically evaluate, and synthesize information relevant to a specific research area within Biology. Design and execute experiments or develop and implement computational/theoretical models to address a specific question. Analyze and interpret data, drawing appropriate conclusions using relevant quantitative, statistical, and/or computational tools. Present and defend research findings effectively in written and oral form to scientific and lay audiences. Communicate scientific knowledge and research ethics responsibly within the scientific community and to the public. Contribute original, publishable research that advances the field of Biology.",https://phd.northeastern.edu/program/biology-2/,,,Biology,https://phd.northeastern.edu/program/biology-2/
,"The Bachelor of Science in Biomedical Physics is designed for students interested in applying physics concepts to biomedical problems. The curriculum provides a strong foundation in physics and mathematics, along with coursework in biology, chemistry, and relevant engineering topics. Students will gain a deep understanding of the physical principles underlying medical imaging, radiation therapy, biomechanics, and other areas of modern medicine. The program emphasizes hands-on experience through laboratory work and opportunities for research, preparing graduates for careers in medical physics, biomedical engineering, or further graduate studies in related fields. The interdisciplinary nature of the program encourages critical thinking and problem-solving skills necessary for innovation in healthcare.",https://catalog.northeastern.edu/undergraduate/science/physics/biomedical-physics-bs/,,,Biomedical Physics,https://catalog.northeastern.edu/undergraduate/science/physics/biomedical-physics-bs/
,"The Cell and Molecular Biology program is an interdisciplinary major that combines courses in cell and molecular biology, biochemistry, chemistry, and genetics with a strong foundation in physics and mathematics. The curriculum is designed to give students a strong grounding in the biological and chemical sciences, an appreciation of the integrative nature of modern biology, and the analytical and critical-thinking skills necessary to address challenging questions in biomedical research. This program will also prepare students for a wide range of graduate programs and careers in biotechnology, health-related professions, and molecular diagnostics.",https://catalog.northeastern.edu/undergraduate/science/biology/cell-molecular-biology-bs/,,,Cell and Molecular Biology,https://catalog.northeastern.edu/undergraduate/science/biology/cell-molecular-biology-bs/
,"The Chemistry program provides an undergraduate education covering all the major areas of chemistry. This program prepares students for graduate work in chemistry and related fields, medical school, and employment in the chemical and allied industries, government, and educational institutions.

Learning Objectives:
* Demonstrate an understanding of fundamental concepts and theories in all major areas of chemistry, including analytical, biochemistry, inorganic, organic, and physical chemistry.
* Apply critical thinking and problem-solving skills to analyze and interpret chemical data, design experiments, and solve complex chemical problems.
* Utilize modern instrumentation and techniques to conduct experiments safely and effectively in a laboratory setting.
* Communicate scientific information clearly and effectively, both orally and in writing, to diverse audiences.
* Recognize the ethical responsibilities of chemists and the societal impact of chemical research and technology.
* Engage in lifelong learning and professional development in the field of chemistry.",https://catalog.northeastern.edu/undergraduate/science/chemistry-chemical-biology/chemistry-bs/chemistry-bs.pdf,Approved by the American Chemical Society (ACS).,,Chemistry,https://catalog.northeastern.edu/undergraduate/science/chemistry-chemical-biology/chemistry-bs/chemistry-bs.pdf
,"The Bachelor of Science in Ecology and Evolutionary Biology provides a strong scientific foundation for understanding the diversity of life on Earth and the processes that generate and maintain it. Students in this program explore the fundamental principles of ecology, investigating how organisms interact with each other and their environment, and the principles of evolution, examining how species change over time. The curriculum emphasizes critical thinking, quantitative skills, and hands-on experience through laboratory work, field studies, and research opportunities. Graduates are prepared for a variety of careers in environmental science, conservation, resource management, public health, and biomedical research, or for advanced studies in graduate or professional schools.",https://catalog.northeastern.edu/undergraduate/science/marine-environmental/ecology-evolutionary-biology-bs/ecology-evolutionary-biology-bs.pdf,,,Ecology and Evolutionary Biology,https://catalog.northeastern.edu/undergraduate/science/marine-environmental/ecology-evolutionary-biology-bs/ecology-evolutionary-biology-bs.pdf
,"Environmental Studies is an interdisciplinary program that draws from the natural sciences, social sciences, and humanities to develop a broad understanding of the causes and consequences of environmental issues. The program fosters intellectual leadership for creating sustainable human societies in a global environment through critical thinking, problem-solving, and communication skills. Students are prepared for careers in environmental consulting, policy, education, advocacy, and law, as well as for graduate study in environmental fields.",https://catalog.northeastern.edu/undergraduate/science/marine-environmental/environmental-studies-ba/,,,Environmental Studies,https://catalog.northeastern.edu/undergraduate/science/marine-environmental/environmental-studies-ba/
,"Our Environmental and Sustainability Sciences program teaches students to integrate science, policy, and society to solve critical environmental problems. Students gain hands-on experience in addressing complex issues like climate change, biodiversity loss, and sustainable resource management. The curriculum covers a wide range of topics, including ecology, geology, chemistry, policy, and economics, preparing graduates for careers in environmental consulting, conservation, government, and research, or for further graduate study. Through a combination of rigorous coursework, field experiences, and co-op opportunities, students develop the analytical, problem-solving, and communication skills necessary to become leaders in environmental science and sustainability.",https://catalog.northeastern.edu/undergraduate/science/marine-environmental/environmental-sustainability-sciences-bs/,,,Environmental and Sustainability Sciences,https://catalog.northeastern.edu/undergraduate/science/marine-environmental/environmental-sustainability-sciences-bs/
,"Linguistics is the scientific study of language. Linguists analyze the structure of language from many different perspectives, including the sounds of speech (phonetics and phonology), the structure of words (morphology), the structure of sentences (syntax), the study of meaning (semantics and pragmatics), and the relationship between language and society (sociolinguistics). The BS in Linguistics is designed for students with strong interests in the scientific aspects of language, including language acquisition, computational linguistics, and neurolinguistics. Students in the BS program will develop skills in the scientific analysis of language, experimental design, and quantitative methods in linguistics. Students who pursue a BS in Linguistics often go on to graduate programs in linguistics and related fields (e.g., computational linguistics, speech-language pathology, and cognitive science). A BS in Linguistics is also excellent preparation for careers in the high-tech industry (e.g., speech recognition, natural language processing, artificial intelligence, and human-computer interaction), government and intelligence agencies, education, and publishing.",https://catalog.northeastern.edu/undergraduate/science/interdisciplinary/linguistics-bs/,,,Linguistics,https://catalog.northeastern.edu/undergraduate/science/interdisciplinary/linguistics-bs/
,"The Bachelor of Science in Marine Biology combines basic biological sciences with the specialized courses and experiences needed for careers in marine biology. The curriculum provides a strong foundation in chemistry, physics, and mathematics, followed by a wide range of courses in biology, including genetics, cell biology, physiology, ecology, and evolution. Specialized marine biology courses include marine ecology, invertebrate zoology, ichthyology, marine botany, and a senior capstone in marine biology. Students will gain practical experience through laboratory and field work, including a semester at the Marine Science Center in Nahant. Research opportunities are available with faculty at Northeastern’s Boston campus and the Marine Science Center. Graduates are prepared for a variety of careers in marine science, environmental consulting, conservation, and for graduate studies.",https://catalog.northeastern.edu/undergraduate/science/marine-environmental/marine-biology-bs/,,,Marine Biology,https://catalog.northeastern.edu/undergraduate/science/marine-environmental/marine-biology-bs/
,"The Mathematics program offers a Master of Science and a Doctor of Philosophy degree. The Department of Mathematics has faculty expertise in algebra, analysis, geometry/topology, probability, statistics, and applied mathematics. The department has research strength in partial differential equations, mathematical physics, geometry, algebraic geometry, number theory, representation theory, probability, statistics, numerical analysis, and scientific computing. A vibrant atmosphere for research and learning is created through active graduate student involvement in research projects, seminars, and colloquia. Master’s students are encouraged to participate in departmental colloquia, seminars, and other scientific activities in their chosen area of specialization. Master’s students are prepared for careers in industry or for further study in a doctoral program. The Ph.D. program is designed to train students to be research mathematicians and offers a wide array of courses covering all the major areas of mathematics.",https://catalog.northeastern.edu/graduate/science/mathematics/,,,Mathematics,https://catalog.northeastern.edu/graduate/science/mathematics/
,"The universe is a vast and fascinating place, and physics is the science that unravels its fundamental secrets. From the smallest subatomic particles to the largest galaxies, physicists explore the underlying principles that govern reality. A physics degree from Northeastern University opens doors to a wide range of career paths, from cutting-edge research and development to innovative applications in technology and engineering. Our program provides a rigorous foundation in classical and modern physics, equipping you with critical thinking, problem-solving, and analytical skills highly valued in any field. You’ll engage with world-class faculty, participate in hands-on research, and gain invaluable experience through our signature cooperative education program. Whether your passion lies in astrophysics, quantum mechanics, condensed matter, or beyond, a Northeastern physics degree prepares you to make significant contributions to scientific advancement and technological innovation.",https://catalog.northeastern.edu/undergraduate/science/physics/,,,Physics,https://catalog.northeastern.edu/undergraduate/science/physics/
"Behavioral Neuroscience, Cognitive Psychology, Developmental Psychology, Health Psychology, Quantitative Psychology, Social Psychology","The Department of Psychology offers a doctoral program in Psychology designed to train students for careers in research, academia, and applied settings. Our program emphasizes training in psychological science grounded in theory, research methods, and statistics. Students admitted to the program are expected to engage in research in a specific subfield and to acquire the teaching skills needed for academic positions. Doctoral students are expected to complete the program in five years, during which time they receive full financial support in the form of tuition waivers and stipends in exchange for fulfilling teaching and research assistantship responsibilities. The department offers financial assistance through research and teaching assistantships, as well as several internal and external fellowships. Students receive continuous advising and mentoring from our faculty members, who are recognized leaders in their fields.",https://phd.northeastern.edu/program/psychology-2/,,PhD,Psychology,https://phd.northeastern.edu/program/psychology-2/
"Accounting, Entrepreneurship and Innovation, Finance, FinTech, Global Business, Healthcare Management, Management, Management Information Systems (MIS), Marketing, Supply Chain Management","The Bachelor of Science in Business Administration (BSBA) is a top-ranked program designed to give students a flexible, comprehensive, and global business education. Students gain a deep understanding of core business functions and learn how to adapt and lead in a rapidly changing global landscape. Our curriculum combines a strong foundational knowledge of core business functions with the flexibility to specialize in one of 10 concentrations, plus a wide array of minors, to tailor your degree to your unique career goals. Students also benefit from Northeastern’s signature co-op program, gaining practical experience and making professional connections even before graduation. A BSBA degree from Northeastern University’s D’Amore-McKim School of Business prepares you for a successful career in a variety of fields. Our graduates are equipped with: A strong foundation in core business principles, critical thinking and problem-solving skills, leadership and teamwork abilities, global awareness and cross-cultural communication skills, ethical decision-making and social responsibility.",https://damore-mckim.northeastern.edu/programs/bs-business-administration/,D'Amore-McKim School of Business is accredited by AACSB International.,,Business Administration,https://damore-mckim.northeastern.edu/programs/bs-business-administration/
,"The MS in Finance program is designed to develop tomorrow’s global financial leaders. Through an innovative STEM-designated curriculum, students gain the technical, quantitative, and analytical skills needed to thrive in fast-changing financial markets. Our unique blend of academic theory, experiential learning, and career development opportunities provides students with a competitive edge and prepares them for diverse career paths in the financial industry.",https://damore-mckim.northeastern.edu/programs/ms-finance/,The D'Amore-McKim School of Business at Northeastern University is accredited by AACSB International—the Association to Advance Collegiate Schools of Business.,,Finance,https://damore-mckim.northeastern.edu/programs/ms-finance/
Marketing,"Marketing is the process of planning and executing the conception, pricing, promotion, and distribution of ideas, goods, and services to create exchanges that satisfy individual and organizational objectives. Marketing managers are responsible for identifying and evaluating new opportunities, understanding customer behavior, positioning and branding products and services, and developing integrated marketing communications. Students will learn the essentials of marketing strategy and practice in both business-to-business and consumer markets, including profit and nonprofit settings. This concentration prepares students for a wide range of marketing careers, including brand management, marketing research, advertising, retailing, sales, digital marketing, social media marketing, and international marketing.",https://catalog.northeastern.edu/undergraduate/business/concentrations/marketing/,AACSB International – The Association to Advance Collegiate Schools of Business (AACSB Accredited),,Marketing,https://catalog.northeastern.edu/undergraduate/business/concentrations/marketing/
,"The Bachelor of Science in International Business offers an interdisciplinary curriculum that enables you to combine an International Business major with a second major or minor in another business discipline—or a major/minor in a field outside the D'Amore-McKim School of Business, such as international affairs, economics, or a language. As an International Business major at Northeastern, you'll gain the critical skills and deep understanding you need to navigate the global business landscape. You'll take core business courses in accounting, finance, marketing, and supply chain management, while also exploring international business topics such as managing across cultures, global trade, and international finance. Experiential learning is central to Northeastern's approach to education. As an International Business major, you'll have the opportunity to participate in co-ops around the world, study abroad programs, and other hands-on learning experiences that will prepare you for a successful career in the global marketplace.",https://damore-mckim.northeastern.edu/international-business/,,,International Business,https://damore-mckim.northeastern.edu/international-business/
,"The Graphic and Information Design BFA program guides students to become designers who lead innovation through visual communication and experience design. The program’s interdisciplinary, studio-based curriculum focuses on the human aspects of design, preparing graduates to work in an evolving range of industries, including health and wellness, civic engagement, data visualization, and user experience. Northeastern’s cooperative education program provides students with invaluable professional design experience at leading organizations.
Northeastern’s BFA in Graphic and Information Design places emphasis on developing students’ critical thinking skills as they work to address complex problems, organize information, and create compelling visual messages and experiences. The faculty—all active practitioners in their fields—help students hone their aesthetic judgment and technical skills across multiple media. Students are encouraged to develop a personal approach to design through exploration and experimentation. The program also provides opportunities for students to pursue additional studies in areas such as motion graphics, physical computing, and web and app development.",https://camd.northeastern.edu/programs/graphic-and-information-design-bfa/,,,Graphic Design,https://camd.northeastern.edu/programs/graphic-and-information-design-bfa/
"Game Art, Game Development, Game Experience","Our BS in Game Design program at Northeastern will teach you the fundamentals of game design and how to apply them. You’ll learn how to develop games from scratch using cutting-edge tools and technologies and how to work collaboratively in a team setting. By the time you graduate, you’ll have a deep understanding of the game development process and a portfolio of games that showcases your skills. A Bachelor of Science in Game Design helps students develop the critical and practical skills required to create engaging and innovative interactive experiences. At Northeastern, our game design program offers a unique blend of theoretical knowledge and hands-on experience, preparing students for successful careers in the dynamic and rapidly evolving game industry. Through a comprehensive curriculum, students learn the intricacies of game development, including game mechanics, storytelling, character design, programming, and project management. They also explore the cultural, social, and ethical implications of games, fostering a holistic understanding of the medium. The program emphasizes collaborative projects, allowing students to work in interdisciplinary teams, simulating real-world industry environments. With state-of-the-art facilities and experienced faculty, students gain practical experience with industry-standard tools and technologies. Graduates emerge with a strong portfolio of games and a comprehensive understanding of the game development pipeline, ready to contribute to the future of interactive entertainment.",https://admissions.northeastern.edu/academics/majors-minors/game-design-bs/,,,Game Design,https://admissions.northeastern.edu/academics/areas-of-study/
,"The Bachelor of Arts in Communication Studies provides students with a broad and deep understanding of communication processes, theories, and practices. Our curriculum allows students to explore various aspects of communication, from interpersonal and organizational communication to media studies and cultural communication. Students learn to critically analyze communication in different contexts, develop effective communication strategies, and understand the impact of communication on individuals, groups, and society. The program emphasizes critical thinking, research, and ethical considerations in communication. Students customize their curriculum by choosing courses from across the humanities, social sciences, and the arts that align with their interests. Through a combination of theoretical knowledge and practical application, graduates are prepared for diverse careers in fields such as media, public relations, marketing, journalism, corporate communications, and for further graduate study.",https://cssh.northeastern.edu/program/communication-studies-ba/,,,Communication Studies,https://www.northeastern.edu/
,"Are you an artist, an activist, a storyteller, a scholar? Do you like to ask big questions? Do you want to study the world around you through performance and literature? Then the Theatre and English joint major might be for you. This unique joint major will prepare you for a variety of careers in fields such as the arts, law, education, arts administration, policy, and journalism. Our interdisciplinary curriculum will help you develop your creative, critical, and analytical skills and enable you to contribute to shaping the world around you. The Theatre and English joint major helps students develop their creative, critical, and analytical skills and prepares them for a wide variety of careers in fields such as the arts, law, education, arts administration, policy, and journalism. The major combines coursework in the study of literature and literary traditions, rhetorical studies, and various forms of writing with coursework in acting, directing, design, performance studies, dramaturgy, dramatic literature, and playwriting. Through these courses, students are encouraged to engage in critical analysis and creative experimentation. They will acquire a range of professional theatre skills, a broad background in literary and theatrical history and theory, and highly developed skills in analytical reading, critical thinking, research, and written and oral communication. With required coursework in both disciplines, the joint major encourages students to see connections between the various fields and to develop interdisciplinary methods of inquiry, analysis, and creation. Ultimately, the Theatre and English joint major will help students become scholars and artists with a broad and humanistic perspective on the world and the role of storytelling, literature, and performance within it.",https://camd.northeastern.edu/programs/theatre-and-english-ba/,,,Theatre,https://camd.northeastern.edu/programs/theatre-and-english-ba/
,"The Bachelor of Science in Cybersecurity provides students with a strong foundation in computer science and mathematics, along with specialized knowledge in cybersecurity principles and practices. Students will develop skills in securing computer systems, networks, and data from cyber threats, as well as in identifying and responding to security incidents. The curriculum covers areas such as cryptography, network security, secure software development, digital forensics, and ethical hacking. Graduates will be prepared for careers in cybersecurity roles such as security analyst, penetration tester, incident responder, and security architect.",https://catalog.northeastern.edu/undergraduate/computer-information-science/cybersecurity/cybersecurity-bs/,,,Cybersecurity,https://catalog.northeastern.edu/undergraduate/computer-information-science/cybersecurity/cybersecurity-bs/
,"Data science merges statistics, computer science, and business strategy to help organizations extract meaning from large, complex data sets. Our Bachelor of Science in Data Science degree, offered jointly by the Khoury College of Computer Sciences and the College of Science, is designed to give students a comprehensive understanding of the theory and application of data science.
This interdisciplinary program gives graduates the computational, mathematical, and statistical foundations needed to effectively work with data. Students will master techniques for collecting, cleaning, analyzing, visualizing, and interpreting data, and gain critical insight into how data science is leveraged in various domains. Students will also complete Northeastern’s signature co-op program, gaining practical experience and making career connections.",https://www.khoury.northeastern.edu/programs/data-science-bs/,,,Data Science,https://www.khoury.northeastern.edu/programs/data-science-bs/
