QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Business,,4.0,2.0,,,,,"$10,270/Year (Resident), $24,400/Year (Non-Resident)",,"$461.60/credit hour (Resident), $905.10/credit hour (Non-Resident)","$1,000 to $3,000 annually",,"Merit-based, Departmental",120 credit hours,"$10,270/Year (Resident), $24,400/Year (Non-Resident)",Bachelor of Business Administration in Accounting,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Business,,4.0,2.0,,,,,"$10,759.50/Year (In-state)",,$779.65 (In-state),"$1,000 to $3,000 annually",,Merit-based,4 years (120 credit hours),"$5,760/Year (In-state)",Bachelor of Business Administration in Finance,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Business,,4.0,2.0,,,,,"$5,123.55/Semester",,341.57,"Up to $3,000 per year",,"Merit-based, Departmental",4 years (120 credit hours),"$5,123.55/Semester",Bachelor of Business Administration in General Business,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Business,,4.0,2.0,,,,,5123.4,,341.56,"$1,000 - $3,000 per year",,Merit-based,120 credit hours,"$5,123.40/Semester",Bachelor of Business Administration in Management,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Business,,4.0,2.0,,,,,"$10,291.90/Year",,343.06,"$1,000 to $3,000 per year",,Merit-based,4 years (120 credit hours),,Bachelor of Business Administration in Management Information Systems,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Business,,4.0,2.0,,Fall 2026,,,,,"717.15 (Texas Resident, for the first credit hour)","$1,000 - $3,000 per year",,Merit-based,4 years / 120 credit hours,"$5,847.75/Semester or $11,695.50/Year",Bachelor of Business Administration in Marketing,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Business,,4.0,2.0,89%,Fall 2026,,,"$4,932.30/Semester (Resident); $11,352.30/Semester (Non-Resident)",,"$698.82 (Resident); $1,130.82 (Non-Resident)","Up to $3,000 per year",,"Merit-based, Need-based, Departmental",120 credit hours,"$4,932.30/Semester (Resident); $11,352.30/Semester (Non-Resident)",Bachelor of Science in Accounting,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Human Sciences and Humanities,,4.0,2.5,88%,,,,9432.6,6456.0,$314.42 for Texas residents,"$1,000 to $3,000 annually",,Merit-based,4 years,"$9,432.60 per year for Texas residents",Bachelor of Science in Anthropology,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Human Sciences and Humanities,,4.0,2.0,,,,,"$6,230.40/Semester or $12,460.80/Year",,543.36,"Up to $4,000 per year",,"Academic, Endowed, External, Merit-based",4 years (120 credit hours),"$6,230.40/Semester or $12,460.80/Year",Bachelor of Science in Behavioral Sciences,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Science and Engineering,,4.0,2.0,,Fall 2026,,,,,$350.47 (based on 15 credit hours per semester for a Texas Resident),"Up to $3,000 per year",,"Merit-based, Departmental",4 years (120 credit hours),"$5,257/Semester or $10,514/Year",Bachelor of Science in Biological Science,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Science and Engineering,,4.0,2.0,92.35% (Fall 2023),,,,"$11,930.50/Year (Texas Resident)",,"$397.68 (Texas Resident), $878.68 (Non-Resident)","$1,000 - $3,000 per year",,Merit-based,4 years,"$11,930.50/Year (Texas Resident)",Bachelor of Science in Biotechnology,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Science and Engineering,,4.0,2.0,92.7% (Fall 2022),,,,"Texas Resident: Approx. $12,748/year; Non-Resident: Approx. $28,528/year (based on 30 credit hours for 2023-2024 rates)",,"Texas Resident: $923.36; Non-Resident: $1,441.36 (based on Fall 2023/Spring 2024 rates for College of Science and Engineering)","$1,000 - $3,000 per year",,"Merit-based, Need-based, Departmental",4 years,"Texas Resident: Approx. $12,748/year; Non-Resident: Approx. $28,528/year (based on 30 credit hours for 2023-2024 rates)",Bachelor of Science in Chemistry,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Science and Engineering,,4.0,2.0,94%,Fall 2026,,,"$4,422.25/Semester",,187,"$1,000 to $3,000 per year",,"Merit-based, Need-based",4 years,"$2,805/Semester",Bachelor of Science in Computer Engineering,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Science and Engineering,,4.0,2.0,,,,,5780,,336.24,"Up to $3,000 per year",,"Merit-based, Departmental",4 years / 120 credit hours,"Texas Resident: $5,779.55/Semester (15 hours); Non-Resident: $14,074.55/Semester (15 hours)",Bachelor of Science in Computer Information Systems,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Science and Engineering,,4.0,2.0,93.4%,Fall 2026,,,"$11,911.20/Year",,$397.04,"$1,500 - $4,000 per year",,Merit-based,4 years,"$11,911.20/Year",Bachelor of Science in Computer Science,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Human Sciences and Humanities,,4.0,2.0,,Fall 2026,,,"$9,703.90/Year",,$323.46/Credit Hour,"$2,000 - $4,000 per year",,Merit-based,4 Years,"$9,703.90/Year",Bachelor of Science in Digital Media Studies,https://www.uhcl.edu/academics/degrees/communication-ba
,College of Science and Engineering,,4.0,2.0,,,,,"$5,022/Semester or $10,044/Year",,$263 per credit hour (Statutory + Designated Tuition for College of Science and Engineering),"Up to $3,000 per year",,Merit-based,4 years (120 credit hours),"$5,022/Semester or $10,044/Year",Bachelor of Science in Environmental Management,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Science and Engineering,,4.0,2.5,,,,,11886,,814,"Up to $3,000 per year",,"Merit-based, Departmental, External",4 years / 120 credit hours,"$11,886 per year (based on a Texas Resident in the College of Science and Engineering taking 15 credit hours per semester).",Bachelor of Science in Environmental Science,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Business,,4.0,2.5,,Fall 2026,,,10277,,$374.91 (Resident) / $853.91 (Non-Resident),"Up to $5,000 per year",,"Merit-based, Need-based, Departmental",120 credit hours,"Texas Resident: $5,138.65/Semester; Non-Resident: $12,323.65/Semester",Bachelor of Science in Finance,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Human Sciences and Humanities,,4.0,2.5,93%,,,,"$9,348/Year",3643.0,"$444.00 (Resident, for 1 credit hour)","$1,000 - $3,000 per year",,"Merit-based, Major-specific",4 years,"$9,348/Year",Bachelor of Science in Fitness and Human Performance,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Business,,4.0,2.0,91% (based on Fall 2023 undergraduate first-time-in-college applicants),Fall 2026,,,"$5,395.05/Semester or $10,790.10/Year",,$359.67,"$1,000 - $3,000 per year",,Merit-based,4 years,"$5,395.05/Semester or $10,790.10/Year",Bachelor of Science in General Business,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Business,,4.0,2.0,,,,,"$10,642.30/Year (In-state)",,,"Up to $3,000 per year",,"Merit-based, Need-based",4 years (120 credit hours),"$10,642.30/Year (In-state)",Bachelor of Science in Healthcare Administration,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Science and Engineering,,4.0,2.5,,Fall 2026,,,"$5,124/Semester",,585.6,"Up to $1,000 per year",,Merit-based,120 credit hours,"$5,124/Semester",Bachelor of Science in Information Technology,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Human Sciences and Humanities,,4.0,2.0,90% (Fall 2022),,,,9706.5,,$299.45 per credit hour (Resident Tuition),"Up to $3,000",,Merit-based,120 credit hours,"$9,706.50/Year (Resident)",Bachelor of Science in Interdisciplinary Studies,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Human Sciences and Humanities,,4.0,2.5,92.77% (Fall 2023),,,,"$10,494.60/Year",,$508.42,"$1,000 - $3,000",,"Merit-based, Departmental",120 credit hours,"$10,494.60/Year",Bachelor of Science in Legal Studies,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Business,,4.0,2.0,,Fall 2026,,,9539.44,,$429.22 (Texas Resident) / $862.22 (Non-Resident) per credit hour,"$1,000 up to $3,000 per year",,"Merit-based, Need-based, Major-specific",4 years (120 credit hours),"$9,539.44 per year for Texas residents (12 credits/semester). $22,187.44 per year for non-residents (12 credits/semester). Based on 2023-2024 rates.",Bachelor of Science in Management,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Business,,4.0,2.5,95%,,,,12293,,368.1,"$1,000 to $3,000 per year",,Merit-based,4 years (120 credit hours),10023,Bachelor of Science in Management Information Systems,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Business,,4.0,2.0,,Fall 2026,,,"$10,267.10/Year",,342.24,"Up to $4,000 per year",,"Merit-based, Departmental, External",4 years,10267.1,Bachelor of Science in Marketing,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Science and Engineering,,4.0,2.5,77%,,,,10126.9,,424.23,"Up to $3,000",,Merit-based,4 years,10126.9,Bachelor of Science in Mathematical Science,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Science and Engineering,,4.0,2.5,,,,,"$11,244.50/Year",,267,"$1,000 to $3,000 per year",,"Merit-based, Need-based",4 years,"$11,244.50/Year",Bachelor of Science in Mechanical Engineering,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Human Sciences and Humanities,,4.0,2.5,87.17%,,,,11240,,$469.01/credit hour,"$1,000 - $2,500 per year",,Merit-based,As few as three semesters,11240,Bachelor of Science in Nursing (RN to BSN),"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Science and Engineering,,4.0,2.5,,Fall 2026,,,,,$582.02 (Resident Undergraduate),"Up to $3,000 per year",,Merit-based,4 years (120 credit hours),"$5,626.20/Semester (Resident Undergraduate for 15 credit hours)",Bachelor of Science in Occupational Safety and Health,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Science and Engineering,,4.0,2.0,,,,,"$10,590/Year (Texas Resident)",,681,"Up to $3,000 per year",,"Merit-based, Departmental",4 years (120 credit hours),"$10,590/Year (Texas Resident)",Bachelor of Science in Physics,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Human Sciences and Humanities,,4.0,2.0,83% (Fall 2023),Fall 2026,,,"$10,081.50/Year (Texas Resident)",,$336.05 (average for a Texas Resident taking 15 credit hours per semester),"Up to $3,000 per year (Hawk Scholars Scholarship for new freshmen)",,"Merit-based, Need-based, Departmental",4 years (120 credit hours),"$10,081.50/Year (Texas Resident)",Bachelor of Science in Psychology,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Human Sciences and Humanities,,4.0,2.0,,Fall 2026,,,"$11,698/Year",,,"$1,000 to $3,000 per year",,"Merit-based, Need-based",4 years,"$11,698/Year",Bachelor of Science in Public Service Leadership,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
,College of Human Sciences and Humanities,,4.0,2.0,,,,,"$9,576/Year",,,"Up to $12,000",,Merit-based,120 credit hours,"$9,576/Year",Bachelor of Science in Social Work,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body."
