Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
,,,,Biokinesiology and Physical Therapy,https://en.wikipedia.org/wiki/USC_Division_of_Biokinesiology_and_Physical_Therapy,
,"The Biophysics program is housed in the Department of Biological Sciences. It is an interdisciplinary program designed to train students for careers in biophysics research. The program emphasizes the application of quantitative approaches to biological problems and provides students with a strong foundation in physics, mathematics, and biology, as well as hands-on research experience.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,Biophysics,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
,"The Central European Studies minor provides students with an understanding of Central Europe (Germany, Austria, Switzerland, Poland, Czech Republic, Slovakia, Hungary) from a multidisciplinary perspective, including literature, film, history, political science and culture. Students will learn about the region’s rich history and complex present and gain an understanding of its important role in contemporary Europe.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,Central European Studies,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
,"The Chicano/Latino Studies program offers an interdisciplinary curriculum that explores the experiences of Chicana/os and Latina/os in the United States and transnational contexts. Students examine the historical, political, social, economic, and cultural forces that have shaped and continue to shape Chicana/o and Latina/o communities. The program offers a broad understanding of Chicana/o and Latina/o communities from a comparative, critical, and interdisciplinary perspective. The BA in Chicano/Latino Studies is ideal for students interested in careers in law, public policy, education, social work, journalism, and community organizing, as well as those pursuing graduate studies in the humanities and social sciences. Students develop critical thinking, analytical, and communication skills, preparing them to address complex social issues and contribute to diverse communities.",https://dornsife.usc.edu/ase/bachelor-of-arts-chicano-latino-studies/,,Chicano/Latino Studies,https://dornsife.usc.edu/ase/bachelor-of-arts-chicano-latino-studies/,
,"The minor in computational linguistics, offered jointly by the Department of Linguistics and the Department of Computer Science, focuses on theoretical and practical aspects of language technology. The program provides students with a solid background in both linguistics and computer science and prepares them for further study or entry-level positions in areas such as natural language processing, information retrieval, machine translation, and speech recognition.",https://catalogue.usc.edu/preview_program.php?catoid=8&poid=8153&hl=linguistic&returnto=search,,Computational Linguistics,https://catalogue.usc.edu/preview_program.php?catoid=8&poid=8153&hl=linguistic&returnto=search,
,"The PhD in Computational Neuroscience is an interdisciplinary program designed to provide students with a broad background in theoretical and computational approaches to neuroscience. Students will develop a strong foundation in the mathematical and computational tools necessary to understand the brain's complex functions, from the molecular and cellular level to systems and cognitive processes. The program emphasizes both theoretical understanding and practical application, preparing graduates for research careers in academia or industry.",https://catalogue.usc.edu/preview_degree_planner.php?catoid=6&poid=5372&print,,Computational Neuroscience,https://catalogue.usc.edu/preview_degree_planner.php?catoid=6&poid=5372&print,
,"The minor in Contemporary Latino and Latin American Studies provides students with an interdisciplinary understanding of the historical, social, political, economic and cultural experiences of Latina/os in the United States, as well as those of peoples and nations throughout Latin America and the Caribbean. The minor allows students to apply the analytical tools and perspectives of the humanities and social sciences to the study of a vibrant and increasingly influential demographic in the United States, and to explore the challenges and opportunities for transnational exchange and collaboration with Latin American societies. The minor also helps students prepare for graduate work in area studies or related fields such as sociology, political science, history, literature and anthropology, as well as for careers in public policy, government, law, education, business, journalism, social work, and community organizing.",https://catalogue.usc.edu/preview_program.php?catoid=8&poid=8103,,Contemporary Latino and Latin American Studies,https://catalogue.usc.edu/preview_program.php?catoid=8&poid=8103,
,"The Data Science program provides graduate students with the interdisciplinary knowledge and skills needed to manage and analyze large datasets. Students will develop a strong foundation in areas such as machine learning, data mining, statistical modeling, and data visualization. The program emphasizes both theoretical understanding and practical application, preparing graduates for careers in diverse fields including technology, finance, healthcare, and research.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,Data Science Program,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,Master's
,"The Bachelor of Arts in Economics and Data Science is an interdisciplinary program designed to prepare students for careers that require both economic analysis and data science skills. This program provides students with a strong foundation in economic theory and quantitative methods, as well as the computational and statistical skills necessary to analyze large datasets. Students will learn how to apply economic principles to real-world problems using modern data science techniques, including machine learning, econometrics, and data visualization. The curriculum emphasizes critical thinking, problem-solving, and the ethical considerations of data analysis. Upon completion of the Bachelor of Arts in Economics and Data Science, students will be able to: Demonstrate a strong understanding of economic theory and quantitative methods. Apply data science techniques to analyze economic data, including machine learning and econometrics. Communicate economic insights effectively through data visualization and written reports. Evaluate the ethical implications of data collection and analysis.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,Economics and Data Science,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
,"The Bachelor of Arts in Economics/Mathematics offers students the opportunity to combine serious study in both disciplines. Students interested in quantitative approaches to economics and economic theory, as well as those planning to pursue graduate study in economics, mathematics or related fields, will find this major particularly appropriate. The Economics/Mathematics curriculum is designed to provide students with: 1. A solid foundation in microeconomics and macroeconomics. 2. A strong foundation in mathematical methods. 3. An understanding of statistics and econometrics and their applications. 4. The ability to use quantitative methods to analyze economic problems. 5. Critical thinking and problem-solving skills.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,Economics/Mathematics,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
,"Students in the Environmental Science and Health major examine the scientific basis of environmental problems and their impact on human health. They gain a solid foundation in environmental chemistry, earth sciences, life sciences and quantitative methods, as well as an understanding of the social and public policy aspects of environmental problems and human health. The major emphasizes quantitative and analytical skills and prepares students for careers or graduate study in environmental science, environmental health, public health, environmental consulting, and environmental policy and law.",https://dornsife.usc.edu/environmental-studies/environmental-science-and-health-major/,,Environmental Science and Health,https://dornsife.usc.edu/environmental-studies/environmental-science-and-health-major/,
,"The Bachelor of Fine Arts in Film & Television Production is an intensive program of study in the theory and practice of producing, directing, writing, cinematography, editing, sound, and interactive media. Students gain experience through the creation of a range of projects from traditional narratives and documentaries to interactive and experimental forms. Emphasis is placed on collaboration and creative leadership throughout the filmmaking process. The program develops filmmakers who are original storytellers capable of working across all mediums. Upon graduation, students have a portfolio of work and the skills to enter the film and television industry.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,Film & Television Production,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,Bachelor of Fine Arts
,"Undergraduate instruction in French is designed to acquaint students with the language, literatures, and cultures of France and the French-speaking world. In addition to language training, course work covers French and Francophone literatures and cultures, literary and critical theory, film, history, and the history of ideas. Students develop skills in critical analysis, analytical and argumentative writing, and oral expression.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,French,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
,"A joint major is offered in French and Italian. A total of 32 units beyond French 200 or 220 and Italian 200 or 220 are required. Students must complete 16 units in French beyond French 200 or 220, including French 300, 320 and 370. They must also complete 16 units in Italian beyond Italian 200 or 220, including Italian 300, 320 and 370.",https://catalogue.usc.edu/content.php?catoid=16&navoid=6200,,French and Italian,https://catalogue.usc.edu/content.php?catoid=16&navoid=6200,
,"The Bachelor of Arts in Gender and Sexuality Studies provides students with the opportunity to pursue an interdisciplinary course of study that examines the intersections of gender, sexuality, race, class, religion, and nation in diverse global and historical contexts. Through an exploration of cutting-edge scholarship, students develop analytical skills and critical perspectives on social justice issues, preparing them for careers in fields such as law, education, public policy, health, social work, journalism, and the arts, as well as for graduate study. This program offers students an opportunity to explore a variety of methods and approaches to feminist and queer scholarship, with a particular strength in transnational and postcolonial feminist approaches. A unique strength of the program is its integration of theory and practice through community-based learning opportunities in Los Angeles. The GSS BA also emphasizes the interdisciplinary nature of the field by allowing students to complete coursework in other departments.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,Gender and Sexuality Studies,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
,,,,Geodesign,https://earth.rowan.edu/departments/geography/academics/gis.html,
,"The Doctor of Philosophy (PhD) in Geological Sciences requires a minimum of 60 units of graduate work beyond the bachelor’s degree, or 48 units beyond the master’s degree. Students are encouraged to pursue an individualized program of study in consultation with their faculty adviser. The degree prepares students for research and teaching careers in academia or research careers in industry or government. Students must choose an area of specialization from those listed below under Areas of Study. Students may take courses from other departments when appropriate. A qualifying exam, a dissertation proposal and a dissertation defense are required. Teaching assistantships are a normal part of the PhD training. Requirements for the PhD degree are intended to be completed in four to five years, though the time will vary from student to student.",https://catalogue.usc.edu/preview_program.php?catoid=14&poid=16822,,Geological Sciences,https://catalogue.usc.edu/preview_program.php?catoid=14&poid=16822,
,"The USC Global Geodesign graduate certificate is designed to provide professional training for students and practitioners who are working to understand and analyze complex environmental and social issues to propose design solutions that address these challenges locally and globally. Geodesign is an emerging practice that bridges geographic information systems (GIS) and planning and design in an interactive process, integrating geographic science and analysis with design practice, providing an iterative workflow that uses scientific information to inform design proposals. The 12-unit certificate is an interdisciplinary program that draws from the fields of spatial sciences, landscape architecture, and urban planning. The certificate is offered primarily online, with an optional one-week, in-person design charrette studio at the end of the summer session.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,Global Geodesign,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
,"The minor in Health and Humanity focuses on the social, cultural, and historical dimensions of health and healing. The program introduces students to critical approaches to the study of health and medicine, and prepares them to understand the diverse ways that different societies and cultures define, understand, and address issues of health and disease. Through the minor, students learn to contextualize contemporary health challenges, to appreciate the variety of medical traditions, and to understand the role of healing in human society. The minor draws on the insights and methods of a wide range of humanistic and social science disciplines, including anthropology, history, literature, philosophy, psychology, religious studies, and sociology. The minor is a valuable complement to majors in the natural sciences, public health, and other health-related fields, as well as to majors in the humanities and social sciences. The minor also helps prepare students for careers in health care, public health, health policy, and related fields.",https://catalogue.usc.edu/preview_program.php?catoid=8&poid=7492,,Health and Humanity,https://catalogue.usc.edu/preview_program.php?catoid=8&poid=7492,
,"The Bachelor of Science in Health and Human Sciences provides a scientific and interdisciplinary foundation for students interested in careers related to health, human behavior and the human body. The curriculum emphasizes the biological, behavioral and social sciences, and prepares students for a wide variety of entry-level positions in health-related fields, or for further graduate or professional training.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,Health and Human Sciences,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
,The Master of Arts in Teaching (MAT) with a concentration in History and Social Science provides initial preparation for individuals seeking a California preliminary single subject teaching credential in History and Social Science. The USC Rossier School of Education offers this program. This program leads to a Doctor of Philosophy (PhD) in Urban Education with a specialization in History and Social Science Education. This is an advanced degree for students who intend to pursue research careers as university faculty or in applied research organizations.,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,History and Social Science Education,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
,"Human Biology is the study of human life, incorporating knowledge from the biological and social sciences. The major emphasizes an evolutionary perspective on human biology, considering the origins and ramifications of human biological variation, adaptation, and behavior. The curriculum provides students with a strong background in general biology, human anatomy and physiology, genetics, development, ecology and evolution, and behavior. Graduates of the program will have a broad understanding of the scientific study of human biology, from genes to global populations, and are well prepared for careers in health professions, science, education, public health, and conservation, as well as graduate study in related fields.

Description and Learning Objectives:
Upon completion of the Human Biology BA program, students will be able to:
* Explain the basic principles of evolution and how they apply to human biology, behavior, and culture.
* Apply an understanding of human genetics, development, anatomy, and physiology to explain the function and variation of the human body.
* Explain the social, cultural, and ecological factors that influence human health, disease, and behavior.
* Evaluate scientific literature, analyze data, and communicate scientific findings effectively in both written and oral forms.
* Understand the ethical implications of biological research and its application to human society.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,Human Biology,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
,"The Master of Science in Human Security and Geospatial Intelligence (HSGI) provides students with knowledge and analytic capabilities to address critical issues related to human security, humanitarian intervention, and the uses of geospatial intelligence in these efforts. The interdisciplinary curriculum integrates the study of human security with geospatial intelligence concepts, tools, and practices, preparing students for careers in diverse sectors, including national and international government agencies, non-governmental organizations, and private companies.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,Human Security and Geospatial Intelligence,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
,"The Department of Industrial and Systems Engineering provides an education that will prepare students to address the design and improvement of complex systems. The discipline uses mathematical, physical and social sciences together with engineering analysis and design to specify, predict and evaluate the results to be obtained from such systems. Emphasis is placed on the integration of people, materials, information, equipment and energy. Industrial and systems engineers work with technology, information and management in manufacturing and service industries. Students are required to take a minimum of 128 units.",https://catalogue.usc.edu/preview_entity.php?catoid=8&ent_oid=1784,,Industrial and Systems Engineering,https://catalogue.usc.edu/preview_entity.php?catoid=8&ent_oid=1784,
,"The Bachelor of Science (B.S.) degree in Intelligence and Cyber Operations is a rigorous, interdisciplinary program designed to prepare students for careers in the intelligence community and various cyber operations roles within both government and the private sector. This program integrates a unique blend of technical skills, analytical methods, and strategic understanding, positioning graduates at the forefront of national security and cybersecurity challenges. The curriculum emphasizes foundational knowledge in computer science, cybersecurity, data analysis, and intelligence studies, coupled with practical training in ethical hacking, digital forensics, and threat intelligence. Students will develop critical thinking, problem-solving, and communication skills essential for effective performance in complex and rapidly evolving operational environments. Graduates will be equipped to tackle multifaceted challenges related to cyber espionage, counterterrorism, information warfare, and critical infrastructure protection.",https://tac.usc.edu/academics/cyberops/,,Intelligence and Cyber Operations,https://tac.usc.edu/academics/cyberops/,
Global Business,"The International Relations (Global Business) major provides students with a detailed understanding of the international political economy. It focuses on the political dynamics of international trade, finance, and business, as well as foreign policy, regional security, and international law and organization. The curriculum blends the strengths of USC Dornsife College’s International Relations program with USC Marshall School of Business’s expertise in global business. Students study political and economic theories, examine the global economic system through an international relations lens, and gain analytical skills necessary to evaluate the international business environment.",https://catalogue.usc.edu/preview_entity.php?catoid=12&ent_oid=2520,,International Relations (Global Business),https://catalogue.usc.edu/preview_entity.php?catoid=12&ent_oid=2520,
,"This major provides a comprehensive understanding of the international political economy, with an emphasis on the interaction between economic and political processes in a global context. It examines the major theories and current issues in international political economy, international trade, international finance, and economic development. Students pursuing this major will develop a strong analytical foundation for understanding global issues from an interdisciplinary perspective. The major prepares students for graduate studies in international relations, economics, business, and law, as well as for careers in international business, banking and finance, journalism, consulting, and government and non-governmental organizations.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,International Relations and the Global Economy,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
,"A minor in Italian allows students to gain proficiency in the Italian language and to study the literature and culture of Italy. Students must complete 20 units of coursework with a grade of C or better. A minimum of 20 units above ITAL 120, including a minimum of 8 units at the 300 level or above, is required for the minor.",https://dornsife.usc.edu/fren-ital/italian-undergraduate-program/,,Italian,https://dornsife.usc.edu/fren-ital/italian-undergraduate-program/,
,"The minor in Jewish Studies is an interdisciplinary program designed to give students a comprehensive knowledge of the history, culture and religion of the Jewish people and Judaism. Students are exposed to a broad range of courses, from literature, history, religion and philosophy to sociology, political science and modern Hebrew language, and participate in academic and cultural events.",https://catalogue.usc.edu/preview_entity.php?catoid=8&ent_oid=1736,,Jewish Studies,https://catalogue.usc.edu/preview_entity.php?catoid=8&ent_oid=1736,
,"The major in Latin American and Iberian Cultures offers an interdisciplinary approach to the cultures, literatures and civilizations of Latin America, Spain, Portugal and other Portuguese-speaking countries, and to the study of the Spanish and Portuguese languages. Students majoring in Latin American and Iberian Cultures are encouraged to study abroad in one of the approved programs in Latin America or Spain for one or two semesters. Contact the study abroad office (Doheny Memorial Library, DML 104) for a list of approved programs.",https://catalogue.usc.edu/content.php?catoid=12&navoid=4130,,Latin American and Iberian Cultures,https://catalogue.usc.edu/content.php?catoid=12&navoid=4130,
,"The minor in Latin American and Iberian Cultures, Media and Politics offers students an interdisciplinary approach to the study of the cultures, media and politics of Latin America and the Iberian Peninsula (Spain and Portugal). The minor provides an opportunity to combine courses from areas such as Spanish, Portuguese, Latin American and Iberian Studies, Cinematic Arts, Political Science, International Relations, History, and Anthropology. Students will gain a deep understanding of the diverse histories, cultures, media, and political landscapes of these regions, while also enhancing their language skills (Spanish or Portuguese). The minor culminates in a capstone experience where students apply their knowledge to a specific research project, internship, or study abroad experience in the region.",https://catalogue.usc.edu/preview_program.php?catoid=8&poid=8194,,"Latin American and Iberian Cultures, Media and Politics",https://catalogue.usc.edu/preview_program.php?catoid=8&poid=8194,
,"The minor in Law, History and Culture offers an interdisciplinary approach to the study of law, legal systems, and legal cultures from a humanities perspective. It provides students with critical insight into the historical development of law, legal institutions and legal theory, and with a nuanced understanding of the cultural and social effects of law. It also enables students to develop skills in the historical analysis of primary documents, and in the critical interpretation of legal texts and judicial opinions. The minor is a valuable complement to a variety of majors including international relations, political science, history, sociology, philosophy, and gender studies. The minor also provides an excellent basis for students considering graduate study in law or in the humanities. The Law, History and Culture minor is offered by the Department of History.",https://catalogue.usc.edu/preview_program.php?catoid=8&poid=7495,,"Law, History and Culture",https://catalogue.usc.edu/preview_program.php?catoid=8&poid=7495,
,"Materials Science (MSCI) is an interdisciplinary field, drawing on the disciplines of physics, chemistry and engineering to understand the fundamental relationships between the processing, structure and properties of materials. This understanding is used to design new materials and to improve the performance of existing ones. Materials are a ubiquitous enabling technology for fields ranging from quantum computing to space exploration, and materials scientists are critical to solving grand challenges in energy, health, infrastructure, and sustainability. The Department of Aerospace and Mechanical Engineering offers programs of graduate study leading to the Master of Science (MS) in Materials Science and the Doctor of Philosophy (PhD) in Materials Science.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,Materials Science,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
,"The Queer Arts and Culture Minor is designed for students interested in exploring the role of arts and culture in the formation of queer identities, communities, and social movements. This minor offers an interdisciplinary approach to studying the intersections of LGBTQ+ experiences with various artistic forms, cultural practices, and media. Students will engage with critical theories and historical perspectives to understand how queer artists and cultural producers have challenged norms, expressed dissent, and forged new ways of being and relating. The curriculum covers a range of topics including queer performance, film, literature, visual arts, and digital culture, encouraging students to analyze cultural texts and practices through a queer lens. The minor aims to foster analytical skills, creative thinking, and a deeper appreciation for the contributions of queer artists and cultural workers to broader society.",https://dornsife.usc.edu/genderstudies/undergraduate-education/,,Queers Arts and Culture Minor,https://dornsife.usc.edu/genderstudies/undergraduate-education/,Minor
,"The minor in Race, Ethnicity, and Politics exposes students to the political study of race and ethnicity, especially the way in which race and ethnicity shape the behavior of political actors, political institutions, and political systems. The minor examines race and ethnicity in both American and comparative political contexts and provides students with a set of tools to analyze critically the role of race and ethnicity in political life.",https://catalogue.usc.edu/preview_degree_planner.php?catoid=2&poid=1292&print,,"Race, Ethnicity, and Politics Minor",https://catalogue.usc.edu/preview_degree_planner.php?catoid=2&poid=1292&print,
,"The Department of Religion offers courses on the major religious traditions of the world — Buddhism, Christianity, Hinduism, Islam, and Judaism — as well as on new religious movements and on ancient, indigenous, and non-Western religions. Courses address religion from a variety of disciplinary perspectives, including anthropology, critical theory, history, literary studies, philosophy, and sociology. Students learn to analyze and understand religious phenomena in diverse cultural and historical contexts and to evaluate critically the role of religion in human society, both past and present. Majors are trained in critical thinking, the analysis of complex cultural systems, and sophisticated expository writing.",https://catalogue.usc.edu/content.php?catoid=8&navoid=2270,,Religion,https://catalogue.usc.edu/content.php?catoid=8&navoid=2270,
,"This minor draws on the faculty and courses of a number of departments and programs to provide undergraduates with an interdisciplinary understanding of the period of the Renaissance, Early Modern, and Reformation eras (roughly 1400-1800). This period is one of extraordinary dynamism and change, which gave birth to many of the ideas, institutions, and practices of the modern world, as well as forms of cultural and aesthetic expression still vibrant today. Courses available will address the religious upheavals of the Reformation; the scientific revolution; the impact of the printing press; the rise of the nation-state and the international legal order; the development of the global economy and colonialism; the rise of capitalism; changes in gender and family structures; developments in art, architecture, music, and literary forms; and the impact of these developments on philosophy and political thought. Students completing the minor will emerge with a sophisticated understanding of the historical roots of many contemporary issues and problems, as well as a deeper appreciation of the complex cultural heritage that shapes our lives.",https://catalogue.usc.edu/preview_program.php?catoid=11&poid=10597,,"Renaissance, Early Modern, and Reformation Studies Minor",https://catalogue.usc.edu/preview_program.php?catoid=11&poid=10597,
,"The minor in Russian introduces students to a major language, literature and culture of the world through coursework in Russian language, literature and culture. It is an excellent complement to majors in the humanities and social sciences. The minor also provides an excellent foundation for professional careers in government, journalism, international relations and law, and for graduate work in Russian or other fields.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,Russian Minor,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
,"The minor in Science, Technology, and Society (STS) gives students an interdisciplinary education in the ways that science and technology shape society and culture, and the ways that society and culture shape science and technology. Students in the minor will learn how to critically examine the assumptions, practices, and products of scientific and technological endeavors. The STS minor is structured to provide students with a solid intellectual foundation in the history, philosophy, and sociology of science and technology. Students will also learn to analyze scientific and technological controversies and the ethical, legal, political, and cultural aspects of scientific knowledge production and technological development. STS minors will also gain an understanding of science communication and the roles of expertise and publics in a democratic society.",https://catalogue.usc.edu/preview_degree_planner.php?catoid=2&poid=1325&print,,"Science, Technology, and Society Minor",https://catalogue.usc.edu/preview_degree_planner.php?catoid=2&poid=1325&print,
,"The Spanish minor introduces students to the language, culture, and civilization of the Spanish-speaking world. The minor improves students’ linguistic competency and expands their understanding of Spanish and Latin American cultures, which prepares them for a variety of professions in a global context.",https://catalogue.usc.edu/preview_entity.php?catoid=14&ent_oid=2942,,Spanish,https://catalogue.usc.edu/preview_entity.php?catoid=14&ent_oid=2942,
,"The Thematic Approaches to Culture minor is an interdisciplinary program designed to give students a comprehensive understanding of human culture from various disciplinary perspectives. Through a flexible curriculum, students will explore cultural phenomena, expressions, and practices across different historical periods and geographical regions. The program aims to equip students with the analytical tools necessary to critically engage with diverse cultural forms, including literature, art, media, religion, and social movements. Students will develop critical thinking and research skills, learn to analyze cultural phenomena from multiple perspectives, and communicate their insights effectively. The minor is suitable for students from any major interested in deepening their understanding of the complexities of human culture.",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,,Thematic Approaches to Culture Minor,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464,
