QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
52,Dietrich College of Humanities and Social Sciences,,4.0,,11%,Fall 2026,,,"$64,596/Year","$47,698",$898 per unit,,49.1% of first-year students were awarded need-based scholarships,"Need-based, Merit-based",4 years,"$64,596/Year",B.A. in Creative Writing,https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences,,4.0,,11%,Fall 2026,,,"$66,100/Year","over $50,000",$894 per unit,,,"Need-based, Merit-based",4 years,"$66,100/Year",B.A. in Film and Visual Media,https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences,,4.0,2.0,11% (Fall 2024 First-Year Applicants),,,,"$64,596/Year","$53,744 (average need-based scholarship for a first-year student enrolled in the 2023-2024 academic year)",$898/unit,,,"Need-based, Limited merit-based",4 years,"$64,596/Year",B.A. in French and Francophone Studies,https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences,,,,,Fall 2026,,,"$64,596/Year",,"$2,019 per unit",,,"Need-based, Merit-based",4 years,"$64,596/Year",B.A. in German Studies,https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences,,4.0,2.0,11%,Fall 2026,,,64596,,$898/unit,,,Need-based,4 years,"$64,596/Year",B.A. in Hispanic Studies,https://www.cmu.edu/admission/majors-programs
58,Dietrich College of Humanities and Social Sciences,,4.0,2.0,11%,Fall 2026,,,64596/Year,"$52,551",,,,"Need-based, Merit-based",4 years,64596/Year,B.A. in Japanese Studies,https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences,,4.0,,19%,Fall 2026,,,64300,51694,$894 per unit,,45% of first-year students receive a need-based scholarship/grant,"Need-based, Merit-based",4 years,64300,B.A. in Literature and Culture,https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences,,4.0,2.0,11%,Fall 2026,,,"$64,596/Year",,$898/unit,,,"Need-based grants and scholarships, Merit-based scholarships",4 years,"$64,596/Year",B.A. in Professional Writing,https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences,,4.0,2.0,11%,Fall 2026,,,"$64,596/Year",52852,,,,"Need-based, Merit-based",4 years,"$64,596/Year",B.A. in Russian Studies,https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences,,4.0,,11%,Fall 2026,,,"$64,596/Year",,$898/unit,,,"Need-based, Merit-based, ROTC",4 years,"$64,596/Year","B.A./B.S. in Ethics, History and Public Policy",https://www.cmu.edu/admission/majors-programs
51,Dietrich College of Humanities and Social Sciences,,4.0,2.0,19%,,,,"$66,100/Year",,$894/unit,,,"Need-based, Merit-based",4 years,"$66,100/Year","B.S. in Behavioral Economics, Policy, and Organizations",https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences,,4.0,,15%,Fall 2026,,,"$64,596/Year","$49,088",$898/Unit,,,Need-based and Merit-based,4 years,"$64,596/Year",B.S. in Economics,https://www.cmu.edu/admission/majors-programs
58,Dietrich College of Humanities and Social Sciences,,4.0,2.0,11%,Fall 2026,,,"$64,596/Year","$59,335",$898/unit,,100% of demonstrated need met,"Need-based, Merit-based",4 years,"$64,596/Year",B.S. in Economics and Mathematical Sciences,https://www.cmu.edu/admission/majors-programs
52,Institute for Politics and Strategy,,4.0,,11%,Fall 2026,,,"$66,100/Year","$48,637",$920 per unit,"Merit scholarships range from $4,000 to full tuition per year.",46% of students receive need-based scholarships,"Need-based, Merit-based",4 years,"$66,100/Year",B.S. in Economics and Politics,https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences,,4.0,2.0,11%,Fall 2026,,,"$64,596/Year",,$898/Unit,,,"Need-based, Merit-based",4 years,"$64,596/Year",B.S. in Economics and Statistics,https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences,,4.0,2.0,,Fall 2026,,,64596,49068,,,,"Need-based, Merit-based",4 years,64596,B.S. in Information Systems,https://www.cmu.edu/admission/majors-programs
58,Dietrich College of Humanities and Social Sciences,,,,11%,Fall 2026,,,"$66,100/Year",,$894 per unit,,,"Need-based, Merit-based",4 years,"$66,100/Year",B.S. in International Relations and Politics,https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences,,4.0,2.0,19% (for Dietrich College of Humanities and Social Sciences),Fall 2026,,,"$64,596/Year","$53,404",$898/unit,,46% of First-Year Students received need-based scholarship/grant aid,"Need-based, Merit-based",4 years,"$64,596/Year",B.S. in Psychology,https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences and Mellon College of Science,,4.0,2.0,11%,Fall 2026,,,"$64,596/Year",,,,,"Need-based, Merit-based",4 years,"$64,596/Year",B.S. in Psychology and Biological Sciences,https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences,,4.0,2.0,16%,Fall 2026,,,64596/Year,49862,,,,"Merit-based, Need-based",4 years,64596/Year,B.S. in Social and Decision Sciences,https://www.cmu.edu/admission/majors-programs
58,Dietrich College of Humanities and Social Sciences,,4.0,,11.3% (overall for Fall 2023),Fall 2026,,,"$66,160/Year","over $48,000",$894 per unit,"$1,000 to the full cost of attendance",49% of students receive institutional aid,Need-based and Merit-based,4 years,"$66,160/Year",B.S. in Statistics & Data Science,https://www.cmu.edu/admission/majors-programs
58,Dietrich College of Humanities and Social Sciences and School of Computer Science,,4.0,,11%,Fall 2026,,,"$66,030/Year",,"$2,189/unit",,49% of first-year students received grant or scholarship aid,"Need-based, Merit-based",4 years,"$66,030/Year",B.S. in Statistics and Machine Learning,https://www.cmu.edu/admission/majors-programs
52,Dietrich College of Humanities and Social Sciences,,4.0,,11%,Fall 2026,,,"$66,160/Year","$51,135",$920 per unit,,,"Need-based, Merit-based",4 years,"$66,160/Year",B.S. in Technical Writing and Communication,https://www.cmu.edu/admission/majors-programs
52,Mellon College of Science,,4.0,2.0,11%,Fall 2026,,,"$64,596/Year",,"$2,125/unit",,,Merit-based scholarships and Need-based grants,4 years,"$64,596/Year",Bachelor of Science in Biological Sciences,https://www.cmu.edu/admission/majors-programs
52,Mellon College of Science,,4.0,,14%,Fall 2026,,,"$66,160/Year",,"$2,069 per unit",,,"Need-based, Merit-based",4 years,"$66,160/Year",Bachelor of Science in Biological Sciences/Neuroscience Track,https://www.cmu.edu/admission/majors-programs
52,Mellon College of Science,,4.0,2.0,11%,Fall 2026,,,"$64,300/Year","$49,890",$893 per unit,,,"Need-based, Merit-based",4 years,"$64,300/Year",Bachelor of Science in Chemistry,https://www.cmu.edu/admission/majors-programs
52,Mellon College of Science,,4.0,2.0,13.5% (for Mellon College of Science),Fall 2026,,,"$66,160/Year","$55,626",$675/unit,,56%,Need-based,4 years,"$66,160/Year",Bachelor of Science in Mathematical Sciences,https://www.cmu.edu/admission/majors-programs
52,Mellon College of Science,,4.0,2.0,14%,Fall 2026,,,,"$54,933",$894 per unit,"$4,000 - $10,000 per year",,"Need-based, Merit-based",4 years,"$66,160/Year",Bachelor of Science in Neuroscience,https://www.cmu.edu/admission/majors-programs
52,Mellon College of Science,,4.0,,11%,Fall 2026,,,"$64,596/Year","$50,580",$898/unit,,,"Need-based, Merit-based",4 years,"$64,596/Year",Bachelor of Science in Physics,https://www.cmu.edu/admission/majors-programs
52,School of Computer Science,,4.0,2.0,4% (School of Computer Science),,,,"$66,100/Year",,$551/Unit (Summer Sessions Only),,,"Need-based, Merit-based, ROTC Scholarships",4 years,"$66,100/Year",Bachelor of Science in Artificial Intelligence,https://www.cmu.edu/admission/majors-programs
52,School of Computer Science,,4.0,,4% (School of Computer Science),Fall 2026,,,66160/Year,59161,920/Unit,,,"Need-based, Merit-based (for upperclassmen)",4 years (8 semesters),66160/Year,Bachelor of Science in Computational Biology,https://www.cmu.edu/admission/majors-programs
52,School of Computer Science,,4.0,2.0,4%,Fall 2026,,,"$64,596/Year","$49,890",$898/unit,,48%,"Need-based, Merit-based, ROTC",4 years,"$64,596/Year",Bachelor of Science in Computer Science,https://www.cmu.edu/admission/majors-programs
52,School of Computer Science,,4.0,,11%,Fall 2026,,,"$66,160/Year","$49,438","$2,063 per unit",,,"Need-based, Merit-based",4 years,66160,Bachelor of Science in Human-Computer Interaction,https://www.cmu.edu/admission/majors-programs
52,"College of Engineering, Mellon College of Science, School of Computer Science",,4.0,2.0,11%,,,,66160,,,,,"Need-based, Merit-based",4 years,"$66,160/Year",Bachelor of Science in Robotics,https://www.cmu.edu/admission/majors-programs
52,Tepper School of Business,,4.0,,8.7%,Fall 2026,,,"$66,160/Year","$47,430",$920/unit,,,Need-based,4 years,"$66,160/Year",Bachelor of Science in Business Administration,https://www.cmu.edu/admission/majors-programs
52,College of Fine Arts and School of Computer Science,,4.0,2.0,11%,Fall 2026,,,"$64,300/Year","$53,048",$268/unit,,47% of first-year students received need-based scholarship/grant aid.,"Need-based, Merit-based",4 years,"$64,300/Year",Bachelor of Computer Science and Arts (BCSA),https://www.cmu.edu/admission/majors-programs
52,College of Engineering and College of Fine Arts,,4.0,2.0,11%,Fall 2026,,,"$64,596/Year",51635,$898/unit,,,"Need-based, Merit-based",4 years,"$64,596/Year",Bachelor of Engineering Studies and Arts (BESA),https://www.cmu.edu/admission/majors-programs
58,Dietrich College of Humanities and Social Sciences and College of Fine Arts,,4.0,2.0,11%,Fall 2026,,,"$64,596/Year",,$898/unit,,,"Need-based, Merit-based",4 years,"$64,596/Year",Bachelor of Humanities and Arts (BHA),https://www.cmu.edu/admission/majors-programs
58,College of Fine Arts and the Mellon College of Science,,4.0,,11%,Fall 2026,,,"$64,596/Year","$53,733",$898/Unit,,,"Need-based, Merit-based",4 years,"$64,596/Year",Bachelor of Science and Arts (BSA),https://www.cmu.edu/admission/majors-programs
52,College of Engineering and College of Fine Arts,,4.0,2.0,,Fall 2026,,,64596/Year,49076,673/unit,,,Need-based grants and Merit-based scholarships,4 years,64596/Year,Additional Major in Engineering and Arts (EA),https://www.cmu.edu/admission/majors-programs
52,College of Fine Arts,,4.0,2.0,11%,Fall 2026,,,"$62,260/Year","$48,092",$865/Per-Unit,,,"Need-based, Merit-based",,"$62,260/Year",Minor in Animation & Special Effects,https://www.cmu.edu/admission/majors-programs
,School of Architecture,,,,,,,,"$64,596/Year","$52,042",$898 per unit,,,"Need-based, Merit-based",Two years,"$64,596/Year",Minor in Architectural Design Fabrication,https://www.cmu.edu/admission/majors-programs
58,School of Architecture,,4.0,2.0,11%,Fall 2026,,,"$64,596/Year","over $59,000",$898/unit,,,"Need-based, Merit-based",,"$64,596/Year",Minor in Architectural History,https://www.cmu.edu/admission/majors-programs
58,School of Architecture,,4.0,2.0,11%,Fall 2026,,,"$64,596/Year",,$538/unit,,,"Need-based, Merit-based",,"$64,596/Year",Minor in Architectural Representation and Visualization,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Architectural Technology,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Architecture,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Art,https://www.cmu.edu/admission/majors-programs
52,School of Architecture,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based",,,Minor in Building Science,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Business Administration,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Business Analytics and Optimization,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Collaborative Piano,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Computational Design,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Computer Science,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Conducting,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Design,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Design for Learning,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Drama,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Economics,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Financial Management,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Game Design,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in History of the Arts,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Immersive Technologies in Arts & Culture,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Innovation & Entrepreneurship,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Innovation and Entrepreneurship,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Intelligent Environments,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Media Design,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Music,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Music Education,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Music Technology,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Musicology,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Operations and Supply Chain Management,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Photography,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Physical Computing,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Product Management,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Soft Technologies,https://www.cmu.edu/admission/majors-programs
,,,,,,,,,,,,,,,,,Minor in Sonic Arts,https://www.cmu.edu/admission/majors-programs
