QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,School of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$59,690/Year",,"$1,990","Up to $25,000 per year",,Merit-based,4 years,"$59,690/Year",Bachelor of Science in Cognitive Neuroscience,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,,79%,Fall 2026,,,"$60,290/Year",,"$2,010","$15,000 to $40,000 annually",,Merit-based,4 years,"$60,290/Year",Bachelor of Science in Communication,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering,,4.0,,76%,Fall 2026,,,"$61,280/Year",,"$2,043","$20,000 - $42,000 annually",,"Merit-based, Need-based",4 years,"$61,280/Year",Bachelor of Science in Computer Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,,Fall 2026,,,59670,,"$1,989/Credit","up to $45,000 annually",,Merit-based,4 years,"$59,670/Year",Bachelor of Science in Computer Science,The official university website for Clarkson University is https://www.clarkson.edu.
,"School of Arts & Sciences, School of Business, Wallace H. Coulter School of Engineering",,4.0,2.0,76%,,,,59334,40165,1978,"Up to $32,000 per year",,Merit-based,4 years,"$59,334/Year",Bachelor of Science in Data Science,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,,,Fall 2026,,,"$60,190/Year",,"$2,006","up to $42,000 annually",,"Merit-based, Need-based",4 years,"$60,190/Year",Bachelor of Science in Digital Arts and Sciences,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering,,4.0,2.0,,,,,"$61,232/Year","over $52,000","$2,041 per credit hour","$20,000 - $45,000 per year",,"Merit-based, Need-based",4 years,,Bachelor of Science in Electrical Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Business and Wallace H. Coulter School of Engineering,,4.0,2.0,76.3% (Fall 2023),Fall 2026,,,"$30,630/Semester or $61,260/Year","over $40,000","$2,042","$15,000 - $45,000 annually",,Merit-based,4 years,"$61,260/Year",Bachelor of Science in Engineering and Management,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering,,,,76%,Fall 2026,,,"$58,790/Year",,"$1,960/Credit","$15,000 - $45,000 per year",,Merit-based,4 years,"$58,790/Year",Bachelor of Science in Engineering Studies,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering,,4.0,,,Fall 2026,,,"$61,240/Year","$49,061","$2,041","$22,000 to $42,000 per year",,Merit-based,4 years,"$61,240/Year",Bachelor of Science in Environmental Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
751-800,Coulter School of Engineering and School of Arts & Sciences,,4.0,2.0,,Fall 2026,,,58790,,1960,"$15,000 to $40,000 annually",,Merit-based and Need-based,4 years,"$58,790/Year",Bachelor of Science in Environmental Health Science,The official university website for Clarkson University is https://www.clarkson.edu.
,Institute for a Sustainable Environment,,4.0,2.0,76%,Fall 2026,"August 1, 2025","January 15, 2026",61096/Year,,2037/Credit,"$15,000 to $35,000 per year",,"Merit-Based Scholarships, Need-Based Grants",4 years,"$61,096/Year",Bachelor of Science in Environmental Policy,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,,75%,,,,"$61,230/Year","over $47,000","$2,041","$22,000 - $39,000",over 60 percent,"Merit-based, Need-based",4 years,"$61,230/Year",Bachelor of Science in Environmental Science and Policy,The official university website for Clarkson University is https://www.clarkson.edu.
751-760,Reh School of Business,,4.0,2.0,75%,,,,"$59,178/Year","$48,460","$1,973","Up to $30,000 per year",,Merit-based,4 years,"$59,178/Year",Bachelor of Science in Financial Information and Analysis,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,,74.7%,Fall 2026,,,"$59,570/Year","$41,400","$1,986 per credit hour","$15,000 to $35,000 annually",,Merit-based,4 years,"$59,570/Year",Bachelor of Science in Gender and Sexuality Studies,The official university website for Clarkson University is https://www.clarkson.edu.
,Reh School of Business,,4.0,,79%,Fall 2026,,,"$58,390/Year",,"$1,946 per credit hour","$15,000 - $30,000 per year",,Merit-based,4 years,,Bachelor of Science in Global Supply Chain Management,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,,65%,Fall 2026,,,"$30,145/Semester or $60,290/Year","$45,000","$2,010","Up to $32,000+",97%,"Merit-based, Need-based",4 years,"$30,145/Semester or $60,290/Year",Bachelor of Science in History,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$59,154/Year",,1972,"Merit scholarships range from $20,000 up to $30,000 per year",,Merit-based,4 years,"$59,154/Year",Bachelor of Science in Humanities,The official university website for Clarkson University is https://www.clarkson.edu.
,David D. Reh School of Business,,4.0,2.0,75%,Fall 2026,,,"$60,290/Year",,"$2,008","$20,000 to $35,000 per year",,Merit-based,4 years,"$60,290/Year",Bachelor of Science in Innovation and Entrepreneurship,The official university website for Clarkson University is https://www.clarkson.edu.
801-850,School of Arts & Sciences,,4.0,,75%,,,,61254,46000,2042,"$20,000 to $35,000 annually",,"Merit-based, Need-based",4 years,"$61,254/Year",Bachelor of Science in Interdisciplinary Liberal Arts,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,68.4%,Fall 2026,,"January 15, 2026",59334,"$49,158","$1,978 per credit hour","$15,000 to $35,000 annually",,Merit-based,4 years,"$59,334/Year",Bachelor of Science in International Relations,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,74%,Fall 2026,,,"$61,010/Year","$52,190","$2,034","$20,000 to $45,000 annually",,Merit-based,4 years,"$61,010/Year",Bachelor of Science in Law and Society,The official university website for Clarkson University is https://www.clarkson.edu.
751-760,,,4.0,2.0,76%,Fall 2026,,,59342,"over $45,000","$1,978","Up to $36,000",,"Merit-based, Need-based",,59342,Bachelor of Science in Literature,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences and the Reh School of Business,,4.0,2.0,78%,Fall 2026,"August 1, 2025","January 15, 2026",61288/Year,49000,2043,"up to $34,000 annually",99%,"Merit-based, Specialty",4 years,61288/Year,Bachelor of Science in Mathematical Economics,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,,,75%,Fall 2026,,,59384,"over $45,000",1979,"$15,000 to $40,000 annually",,Merit-based,4 years,"$59,384/Year",Bachelor of Science in Mathematics,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering,,4.0,2.0,,Fall 2026,,,61284/Year,,2043/Credit Hour,"$15,000 to over $35,000 annually",,"Merit-based, Specialty",4 years,61284/Year,Bachelor of Science in Mechanical Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Philosophy,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,,65%,Fall 2026,,,59198,49000,1973,"up to $40,000 per year",,"Merit-based, Need-based",4 years,"$59,198/Year",Bachelor of Science in Physics,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,72.4%,Fall 2026,,,"$59,570/Year","$49,100","$1,986","up to $32,000 per year",,"Merit-based, Need-based",4 years,"$59,570/Year",Bachelor of Science in Political Science,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,70.3%,,,,59184,,1972.8,Up to full-tuition,,Merit-based,4 years,"$59,184/Year",Bachelor of Science in Pre-Law,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,73%,Fall 2026,,,"$60,290/Year",,"$2,010","Up to $30,000 annually",,"Merit-based, Need-based",4 years,"$60,290/Year",Bachelor of Science in Pre-Medical Sciences,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$61,230/Year",,"$2,041/Credit","Up to $29,000 annually",,"Merit-based, Need-based, and special interest scholarships",4 years,"$61,230/Year",Bachelor of Science in Pre-Physical Therapy,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,,,75%,Fall 2026,,,"$58,290/Year","$50,534",,"Merit scholarships range from $15,000 to $25,000",,"Merit-based, Need-based",4 years,"$58,290/Year",Bachelor of Science in Pre-Physician Assistant,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,65%,,,,"$61,160/Year","over $39,000","$1,973","$20,000 to $45,000 annually",,Merit-Based Scholarships,4 years,"$61,160/Year",Bachelor of Science in Psychology,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,,,,,,,59384,,1980,"Up to $30,000 per year",,Merit-based,4 years,"$59,384/Year",Bachelor of Science in Science Studies,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,75%,Fall 2026,,,"$60,490/Year","$49,072","$2,016/Credit",up to full tuition,,Merit-based,4 years,"$60,490/Year",Bachelor of Science in Social Sciences,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,,75.9%,Fall 2026,,,,"over $49,000",2041,"$20,000 to $40,000 annually",,Merit-based,4 years,61234/Year,Bachelor of Science in Social Documentation,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,,,,,60200,"over $39,000","$2,007","up to $45,000 annually",,Merit-Based Scholarships,4 years,"$60,200/Year",Bachelor of Science in Sociology,https://clarkson.edu/sites/default/files/2025-10/Master%2025-26%20UGrad%20Catalog.pdf
,School of Arts & Sciences,,4.0,2.0,75%,Fall 2026,,,"$61,234/Year",,"$2,041/Credit Hour","Up to $40,000 per year",,"Merit-based, Need-based",4 years,"$61,234/Year",Bachelor of Science in Software Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,76%,Fall 2026,,,"$59,570/Year","$50,500","$1,986","$20,000 to $36,000 per year",,Merit-based,4 years,"$59,570/Year",Bachelor of Science in Statistics,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering,,4.0,,76%,Fall 2026,,,"$61,014/Year","over $50,000","$2,034 per credit hour","$15,000 to $47,000 annually",,"Merit-based, Need-based",4 years,"$61,014/Year",Bachelor of Science in Sustainable Energy Systems Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,,70%,Fall 2026,,,"$59,174/Year","$47,212","$1,972","up to $46,000 annually",,Merit-based and Need-based,4 years,59174,Bachelor of Science in Sustainable Environmental Systems,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,,,,,,"$60,126/Year",,"$2,005/Credit Hour","$15,000 to $42,000 annually",,"Merit-based, Specialty",4 years,"$60,126/Year",Bachelor of Science in University Studies,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,,70.3%,,,,61290,48000,2043,"$15,000 - $45,000 annually",,Merit-based,4 years,"$61,290/Year",Bachelor of Science in War and Peace Studies,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering,,4.0,2.0,,,,,61260,"over $48,000",2042,"up to $40,000",,Merit-based,,"$61,260/Year",Minor in Aerospace Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$59,570/Year","over $51,000","$1,986","Merit scholarships range from $25,000 to full-tuition annually.",,"Merit-based, Need-based",15 credit hours,"$59,570/Year",Minor in Anthropology,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,68.4%,Fall 2026,,,"$59,494/Year",,"$1,983 per credit hour","$20,000 to $45,000 per year",,Merit-based,18 credit hours,"$59,494/Year",Minor in Applied Mathematics,The official university website for Clarkson University is https://www.clarkson.edu.
751-800,Coulter School of Engineering,,4.0,2.0,67%,,,,,,"$1,478 per credit hour","$15,000 to $40,000 per year",,Merit-based,,"$59,334/Year",Minor in Architectural and Facilities Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,74.4%,,,,61230,49600,2041,"$15,000 annually to full tuition",,Merit-based,,"$61,230/Year",Minor in Biology,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,,,,,"$60,190/Year","over $49,000",1489,"$15,000 to $34,000",,Merit-based,18 credit hours,"$60,190/Year",Minor in Biomolecular Science,The official university website for Clarkson University is https://www.clarkson.edu.
801-1000,Reh School of Business,,4.0,2.0,70.2%,,,,61232,"over $47,000",1971,"up to $30,000 per year",,"Merit-based, Need-based",18 credits,"$61,232/Year",Minor in Business,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering,,4.0,2.0,76%,Fall 2026,,,"$58,790/Year","$47,500","$1,960","up to $37,000 per year",,"Merit-based, Need-based",18 credit hours,"$58,790/Year",Minor in Chemical Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
801-1000,School of Arts & Sciences,,4.0,2.0,74%,Fall 2026,,,61290,53000,2043,"$15,000 to a full-tuition scholarship",,Merit-based,,61290,Minor in Chemistry,The official university website for Clarkson University is https://www.clarkson.edu.
494,Wallace H. Coulter School of Engineering,,4.0,2.0,73.1%,,,,60290,36200,2010,"up to $45,000",,"Merit-based, Need-based",,"$60,290/Year",Minor in Civil Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$58,390/Year","$48,000","$1,946","$2,000 - $40,000 per year",,"Merit-based, Need-based",,"$58,390/Year",Minor in Cognitive Neuroscience,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,,Fall 2026,,,,"more than $47,000",1971,"$25,000 - $30,000 per year",,Merit-based,18 credit hours,60290/Year,Minor in Communication,The official university website for Clarkson University is https://www.clarkson.edu.
601-650,Wallace H. Coulter School of Engineering,,4.0,2.0,,,,,59178,"$39,500","$1,973/Credit","$15,000 to $38,000 annually",,Merit-based,,"$59,178/Year",Minor in Computer Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,67.1%,Fall 2026,,,"$59,570/Year","$49,000","$1,986","$15,000 to $30,000 annually",,"Merit-based, Need-based",18 credit hours,"$59,570/Year",Minor in Computer Science,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering,,4.0,2.5,,,,,,51194,"2,037/credit hour","from $20,000 up to full tuition annually",,"Merit-Based Scholarships, Need-Based Grants",,"$61,232/Year",Minor in Data Science,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,75%,,,,"$61,014/Year",,"$2,034","$15,000 to $45,000 annually",,Merit-based,,"$61,014/Year",Minor in Digital Arts and Sciences,The official university website for Clarkson University is https://www.clarkson.edu.
,David D. Reh School of Business,,4.0,2.0,76%,,,,"$59,690/Year",33000,"$1,990","From $15,000 up to full tuition",,Merit-based,,,Minor in Economics,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering,,4.0,2.0,66% (2022),,,,61230/Year,51135,2041,"15,000 to 45,000 annually",25-75% of tuition,"Merit-based, Need-based",18 credit hours,61230/Year,Minor in Electrical Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
494,Wallace H. Coulter School of Engineering,,4.0,2.0,75% for Fall 2023,Fall 2026,,,"$61,234/Year","$48,600","$2,041/Credit","$15,000 to $40,000 annually",,Merit-based,,"$61,234/Year",Minor in Engineering Science,The official university website for Clarkson University is https://www.clarkson.edu.
,Reh School of Business,,4.0,2.0,,,,,"$61,230/Year",,"$2,041 per credit hour","Up to $34,000 annually",,"Merit-based, Need-based",18 credit hours,"$61,230/Year",Minor in Entrepreneurship,The official university website for Clarkson University is https://www.clarkson.edu.
801-850,Wallace H. Coulter School of Engineering,,4.0,2.0,69.48%,Fall 2026,,,"$61,044/Year","$51,688","$2,034.80","Up to $40,000 per year",,"Merit-based, Need-based",,"$61,044/Year",Minor in Environmental Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
801-850,Institute for a Sustainable Environment,,4.0,2.0,76%,,,,"$61,464/Year",,"$2,049 per credit hour","up to $38,000 per year",,Merit-based,,"$61,464/Year",Minor in Environmental Policy,The official university website for Clarkson University is https://www.clarkson.edu.
,Institute for a Sustainable Environment,,4.0,2.0,,,,,59710,51130,1990,"$15,000 to $30,000",,Merit-based,,"$59,710/Year",Minor in Environmental Science,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,75%,,,,,"$43,000","$2,041","Up to $40,000 per year",,"Merit-based, Need-based",,"$61,232/Year",Minor in Gender and Sexuality Studies,The official university website for Clarkson University is https://www.clarkson.edu.
,David D. Reh School of Business,,4.0,2.0,73.6%,,,,"$59,570/Year","$49,150","$1,986/Credit","Up to $36,000 annually",100%,"Merit-based, Need-based",,"$59,570/Year",Minor in Global Supply Chain Management,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,76%,,,,59152,42652,1972,"Up to $50,000 annually",,Merit-based,18 credits,59152,Minor in History,The official university website for Clarkson University is https://www.clarkson.edu.
751-800,School of Arts & Sciences,,4.0,2.0,74%,,,,60290,"49,100","2,010","$20,000 to $45,000 annually",,"Merit-based, Need-based",18 credit hours,"$60,290/Year",Minor in Humanities,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,75%,,,,"$59,190/Year",,1973,"$15,000 to $43,000",,Merit-based,,"$59,190/Year",Minor in Law and Society,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,70.6%,,,,"$58,390/Year","$49,000","$1,946",,,Merit-based,,"$58,390/Year",Minor in Literature,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering,,4.0,2.0,76.2% for Fall 2023,,,,"$61,044/Year","$46,678","$2,034.80","$5,000 to $40,000 annually",,"Merit-based, Need-based",,"$61,044/Year",Minor in Manufacturing Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering,,4.0,2.0,,Fall 2026,,,60290,"Over $38,000",2010,"$20,000 up to $45,000 per year",,"Merit-based, Need-based",,"$60,290/Year",Minor in Materials Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
#121-130 (QS World University Rankings: USA 2021),School of Arts & Sciences and the David D. Reh School of Business,,4.0,2.0,75%,,,,"$61,260/Year","$52,050","$2,042","$15,000 to $35,000 per year",,"Merit-based, Need-based",,"$61,260/Year",Minor in Mathematical Economics,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,74%,Fall 2026,,,58390,,1946,"$15,000 to $32,000 per year",,"Merit-Based Scholarships, Specialty Scholarships",18 credit hours,"$58,390/Year",Minor in Mathematics,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering,,4.0,2.0,,Fall 2026,,,,"$34,000 per year","$1,986","Range from $20,000 annually up to full tuition",100% (of students receive financial aid),"Merit-based, Need-based",15 credit hours,,Minor in Mechanical Engineering,https://www.clarkson.edu/academics/schools-colleges/engineering/mechanical-aerospace
801-850,School of Arts & Sciences,,4.0,2.0,65%,Fall 2026,,,,"over $49,000",2017,"$15,000 up to full tuition",,"Merit-based, Need-based",18 credit hours,60494/Year,Minor in Philosophy,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,69.5%,Fall 2026,,,61260,48300,1702,"Up to $53,000",,Merit-based,15 credits,"$61,260/Year",Minor in Physics,The official university website for Clarkson University is https://www.clarkson.edu.
801-850,School of Arts & Sciences,,4.0,2.0,,Fall 2026,,,60794,"over $50,000","$2,026","$20,000 to $37,000 annually",,"Merit-based, Need-based",,60794,Minor in Political Science,The official university website for Clarkson University is https://www.clarkson.edu.
721-730,David D. Reh School of Business,,4.0,,,,,,,"$50,000",1986,"Up to $46,000",,"Merit-based, Need-based",18 credit hours,59570/Year,Minor in Project Management,The official university website for Clarkson University is https://www.clarkson.edu.
751-760,School of Arts & Sciences,,4.0,2.0,,Fall 2026,,,"$61,234/Year",,"$2,041/Credit Hour","Up to $25,000 per year",,Merit-based,,"$61,234/Year",Minor in Psychology,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering and David D. Reh School of Business,,4.0,2.0,75%,Fall 2026,,,2182,"Over $45,000",2034,"Up to $38,000",,"Merit-based, Need-based",18 credit hours,"$61,010/Year",Minor in Quality Management,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering,,4.0,2.0,,,,,59690,,1990,"$15,000 to $35,000 annually",,"Merit-based, Need-based",,"$59,690/Year",Minor in Robotics,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,77.5%,,,,"$59,494/Year","$51,000","$1,983","$20,000 to $37,000 per year",,"Merit-based, Need-based",18 credit hours,"$59,494/Year",Minor in Sociology,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,67%,Fall 2026,,,"$61,010/Year",,"$2,034/Credit Hour","$15,000 up to $45,000 annually",,Merit-based,18 credit hours,"$61,010/Year",Minor in Software Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,76%,Fall 2026,,,59434/Year,"Over $49,000",1875,"Up to $30,000",,"Merit-based, Need-based",,59434/Year,Minor in Statistics,The official university website for Clarkson University is https://www.clarkson.edu.
,Wallace H. Coulter School of Engineering / School of Arts & Sciences,,4.0,2.0,75%,Fall 2026,,,58390,"over $49,000","$1,946","$15,000 to $43,000 annually",,"Merit-based, Need-based",18 credit hours,"$58,390/Year",Minor in Sustainable Energy Systems Engineering,The official university website for Clarkson University is https://www.clarkson.edu.
,Institute for a Sustainable Environment,,4.0,2.0,75%,,,,60190,51600,2006,"$20,000 - $45,000 per year",,"Merit-based, Need-based",18 credits,"$60,190/Year",Minor in Sustainable Solutions for Small Island Communities,The official university website for Clarkson University is https://www.clarkson.edu.
,School of Arts & Sciences,,4.0,2.0,68%,,,,"$59,290/Year",38202,1976,"$15,000 to $40,000 annually",,"Merit-based, Specialty",,"$59,290/Year",Minor in War and Peace Studies,The official university website for Clarkson University is https://www.clarkson.edu.
