Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,IsRecommendationSystemOpted,error
,,"Indiana University accepts undergraduate applications through the Apply IU application and the Common Application. Graduate program applications are submitted directly through the specific program's website. Application requirements, including the need for a resume, statement of purpose, or writing sample, are primarily determined at the program or campus level. International applicants are required to submit proof of English proficiency.",,True,True,,False,False,,,institute,Bachelor of Science in Physics,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Not Required,Required,"To apply for admission, you'll need to submit an online application, a $35 application fee (or waiver), and your official high school transcript. You will also need to submit an IU-specific essay of 200-400 words or the Common Application essay.",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Political Science,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
,,"Indiana University requires freshman applicants to submit a complete application for admission, a $65 non-refundable application fee (or fee waiver), and official high school transcripts. An essay is also a required part of the application, with a recommended length of 200-400 words. Additionally, applicants have the option to submit SAT or ACT scores, though this is not required through Fall 2024. For graduate programs, application requirements vary by program, but generally include an online application, payment of an application fee, and submission of transcripts. Many graduate programs also require letters of recommendation, a personal statement, and GRE/GMAT scores, though these are often program-specific.",,True,True,,False,False,,,institute,Bachelor of Science in Psychology,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Not Required,Not Required,"Application to the Bachelor of Arts in Psychology falls under the general undergraduate admission process for Indiana University Bloomington, which is handled by the Office of Admissions. [21] Admission is selective and based on a holistic review of individual merits, with particular attention paid to academic performance, the strength of high school curriculum, grade trends, and a required application essay. [1, 5] An application fee or fee waiver is also required. [12] Letters of recommendation are not required but will be reviewed if submitted. [12]",Not Required,True,False,True,False,False,,,program,Bachelor of Arts in Psychology,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Optional,Required,"To be admitted to Indiana University Bloomington, applicants should complete at least 34 credits of college-preparatory courses, including 8 credits of English, 7 credits of mathematics, 6 credits of social sciences, 6 credits of sciences, and 4 credits of world languages. [1] The university reviews each application individually, considering the cumulative GPA, academic curriculum, grades, and grade trends. [1] An application essay is also a required part of the application. [1, 11]",Not Required,True,False,False,False,False,,,program,Bachelor of Arts in Sociology,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
,,,,False,False,False,False,False,,,none,Bachelor of Arts in Spanish,https://www.iu.edu/academics/degrees/all-majors-degrees.html,False,
,,,,False,False,False,False,False,,,none,"Bachelor of Science in Speech, Language and Hearing Sciences",https://www.iu.edu/academics/degrees/all-majors-degrees.html,False,
,,,,,,,,,,,institute,Associate of Science in Health Information Technology,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Not Required,Not Required,"To be admitted to the Associate of Science in Labor Studies program, students must be admitted to Indiana University. Application materials include academic transcripts from each college/university attended; however, Indiana University transcripts are not required. [8] General freshman admission considerations include rigorous high school course selection, grade trends, and cumulative unweighted GPA. [1]",Not Required,True,False,False,False,False,,,program,Associate of Science in Labor Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
,,,,False,False,False,False,False,,,none,Associate of Science in Radiography,https://www.iu.edu/academics/degrees/all-majors-degrees.html,False,
,,,,,,,,,,,error,Minor in African American and African Diaspora Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Not Required,Not Required,,Not Required,False,False,False,False,False,,,program,Minor in African Expressive Culture,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Not Required,Not Required,"To complete the Minor in African Languages, students must complete a minimum of 12-18 credit hours of coursework. [1, 2] A prerequisite for enrolling in the program is the completion of one year (two semesters) of study in an African language. [1] The coursework for the minor includes intermediate and advanced level language courses in a chosen language track such as Akan, Bamana, Swahili, Yoruba, or Zulu. [2, 3] Students are also required to take credit hours in African Linguistics. [2] At least 9 credit hours for the minor must be completed at the 300–499 level, and elementary 100-level language courses do not count toward the minor. [2]",Not Required,True,False,False,False,False,,,program,Minor in African Languages,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Not Required,Not Required,"To declare the Minor in African Studies, interested students must complete and submit a signed Declaration ASI Minor in African Studies Declaration Form. [1] Program requirements include the completion of 18 credit hours from courses endorsed by the African Studies Institute. [1] This includes 9 hours of required courses and 9 hours of electives. [1] All courses for the minor must be passed with a grade of ""C"" or better, and at least 9 hours must be at the upper-division level. [1]",Not Required,True,False,False,False,False,,,program,Minor in African Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Not Required,Not Required,"The minor in the American experience provides domestic and international undergraduate students with a rigorous introduction to research on the richness, variety, and specificity of the society and the cultures of the United States. You can expect to develop the ability to analyze and discuss the experience of diverse communities leading to the formation of current American society. You will examine its specific institutions, social practices, socio-cultural tensions, cultural sensibilities, world views, public discourses and forms of artistic expression. [1]",Not Required,True,False,False,False,False,,,program,Minor in American Experience,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Not Required,Not Required,"To declare the minor in American Studies at IU Indianapolis, students must complete the School of Liberal Arts online declaration form. [2] The minor requires the completion of 15 credit hours with a minimum grade of C in each course. [2] At IU Bloomington, for official details and requirements, students must consult with the College's Academic Bulletin. The minor consists of 15 credit hours of required courses. [1] A minimum cumulative GPA of 2.000 based on earned Indiana University credits must be maintained for continuation towards an American Studies degree. [1]",Not Required,True,False,False,False,False,,,program,Minor in American Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
,,,,,,,,,,,error,Minor in Animal Behavior,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Minor in Anthropology,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Minor in Anthropology of Food,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Minor in Apparel Merchandising,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Not Required,Not Required,The process for adding a minor is to declare it with an academic advisor. Minors in the Department of Anthropology at Indiana University require a minimum of 15 credit hours. [7],Not Required,True,False,False,False,False,,,program,Minor in Archaeology,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Not Required,Required,"When Indiana University reviews your application for admission, they consider your academic performance and preparation, including the rigor of your high school curriculum and your grades. A key part of the application is the IU-specific essay, which should be 200–400 words and allows you to describe your academic and career plans and any special interest in your intended major at IU.",Not Required,True,True,,False,False,,,institute,Minor in Art History,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
,,,,,,,,,,,error,Minor in Asian American Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
Not Required,Not Required,"The minor requires at least 17 credit hours. A GPA of at least 2.000 for all courses taken in the minor is required. Except for the GPA requirement, a grade of C- or higher is required for a course to count toward a requirement in the minor. At least 9 credit hours in the minor must be completed at the 300–499 level. At least 9 credit hours in the minor must be completed in courses taken through the Indiana University Bloomington campus or an IU-administered or IU co-sponsored Overseas Study program. [12]",Not Required,True,False,True,False,False,,,program,Minor in Astronomy and Astrophysics,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Not Required,Not Required,"The Biology minor must consist of at least 18 or more approved credit hours. All courses must be completed with a C- or higher, with a minimum GPA of 2.000 overall to earn the minor. The residency requirement of at least 9 hours in the minor at IU Bloomington must be met, along with a minimum of 9 credit hours at the 300/400 level. [6]",Not Required,True,False,True,False,False,,,program,Minor in Biology,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Optional,Required,"As part of your application, you will need to submit an essay. If you are applying through the Common Application, you will need to submit one of the essay prompts. If you are applying through Apply IU, you will need to submit the IU-specific essay of 200-400 words. [1, 5] All nine IU campuses require students to earn an accredited high school diploma or equivalent before enrollment. [2] Indiana University has a test-optional admissions policy, allowing students to choose whether to have SAT and/or ACT scores considered during the application review. [2, 3]",Not Required,True,True,,False,False,,,institute,Minor in Biotechnology,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Not Required,Not Required,"The minor requires at least 15 credit hours. This includes one introductory course (MSCH-C 241), two Media School elective courses from a specific list, and two additional elective courses from a broader list that includes courses from African American and African Diaspora Studies and American Studies. A minimum GPA of 2.000 is required for all courses taken in the minor. At least 9 credit hours must be at the 300–499 level, and at least 9 credit hours must be completed on the Indiana University Bloomington campus or an IU-administered or co-sponsored Overseas Study program. A grade of C- or higher is required for a course to count toward the minor's requirements. [1]",Not Required,True,False,False,False,False,,,program,Minor in Black Cinema and Media Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Not Required,Not Required,"To declare the Minor in Business, students must have completed 26 or more credit hours of college work that counts toward graduation and be admitted to an appropriate degree-granting school at IU Bloomington. [1] A grade of C or higher is required in BUS-K 201, with a C- or higher in all other minor courses, and an overall GPA of 2.0 in all courses required for the minor. [1, 4] The business minor is declared in the school of the student's major. [1, 4]",Not Required,True,False,False,False,False,,,program,Minor in Business,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
,,,,,,,,,,,error,Minor in Central Eurasian Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Minor in Chemistry,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Minor in Child and Adolescent Mental Health,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,False,False,False,,,,,program,Minor in Classical Civilization,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Not Required,Not Required,"Indiana University does not specify general, institute-level application requirements for all programs. Applicants are advised to consult the specific admissions requirements for their program of interest.",Not Required,True,True,,False,False,,,institute,Minor in Coaching,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
,,,,,,,,,,,error,Minor in Cognitive Science,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Minor in Communication and Public Advocacy,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,,,,,,,,error,Minor in Community Visual Arts Education,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
,,,,False,False,False,False,False,,,none,Minor in Computer Science,https://www.iu.edu/academics/degrees/all-majors-degrees.html,False,
Not Required,Not Required,"This 15-credit minor prepares you to interact with others, recognize and appreciate their strengths and assist them in formulating appropriate solutions. You will demonstrate knowledge, awareness and skills to access resources and become an effective professional in your field. Through coursework and practice, you will improve your interpersonal communication and advanced listening skills. This program provides instruction to help you become more attentive to multicultural and social justice issues that impact the lives of others.",Not Required,True,False,False,False,False,,,program,Minor in Counseling,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
,,,,False,False,False,False,False,,,none,Minor in Creative Technologies in Art + Design,https://www.iu.edu/academics/degrees/all-majors-degrees.html,False,
,,,,False,False,False,,,,,program,Minor in Creative Writing,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Not Required,Not Required,,Not Required,True,False,False,False,False,,,program,Minor in Criminal Justice,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
Not Required,Not Required,"Students must successfully complete 18 credit hours with a minimum 2.000 cumulative GPA in the minor. No course may be taken pass/fail. [9] The 18 credit hours are distributed among Social and Historical Dance and Theatre Studies, Dance Technique, Dance Performance and Choreography, and electives. [9]",Not Required,True,False,False,False,False,,,program,Minor in Dance,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,
,,,,False,False,False,False,False,,,none,Minor in Dutch Studies,https://www.iu.edu/academics/degrees/all-majors-degrees.html,False,
,,,,,,,,,,,error,Minor in Early Childhood Education,https://www.iu.edu/academics/degrees/all-majors-degrees.html,,"429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'Resource exhausted. Please try again later. Please refer to https://cloud.google.com/vertex-ai/generative-ai/docs/error-code-429 for more details.', 'status': 'RESOURCE_EXHAUSTED'}}"
