QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Arts and Science,,4.0,2.0,,,,,,,,,,,4 years,,Bachelor of Arts in Data Science,https://bulletins.nyu.edu/undergraduate/arts-science/programs/data-science-ba/
,College of Arts & Science,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,"Bachelor of Arts in Dramatic Literature, Theatre History, and Cinema",https://bulletins.nyu.edu/undergraduate/arts-science/programs/dramatic-literature-theatre-history-cinema-ba/dramatic-literature-theatre-history-cinema-ba.pdf
,College of Arts & Science,,4.0,2.0,,Fall 2026,,,,,,,,"Need-based, Merit-based",4 years,,Bachelor of Arts in East Asian Studies,https://bulletins.nyu.edu/undergraduate/arts-science/programs/east-asian-studies-ba/east-asian-studies-ba.pdf
,College of Arts and Science,,,2.0,,,,,,,,,,,4 years (128 points),,Bachelor of Arts in Economics,https://bulletins.nyu.edu/undergraduate/arts-science/programs/economics-ba/economics-ba.pdf
,Arts and Science,,4.0,2.0,,,,,,,,,,,4 years,,Bachelor of Arts in Economics and Computer Science,https://bulletins.nyu.edu/undergraduate/arts-science/programs/economics-computer-science-ba/
,College of Arts and Science,,4.0,2.0,,,,,"$31,510/Semester",,"$2,106/Point",,,"Need-based, Merit-based",,"$31,510/Semester",Bachelor of Arts in Economics and Mathematics,https://bulletins.nyu.edu/undergraduate/arts-science/programs/economics-mathematics-ba/
,NYU Tandon School of Engineering,,4.0,2.0,,Fall 2026,,,"$29,088/Semester",,"$2,424/Point",,,"Need-based, Merit-based, Diversity",4 years,"$29,088/Semester",Bachelor of Science in Engineering,https://engineering.nyu.edu/academics/programs
,College of Arts and Science,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Arts in English,https://bulletins.nyu.edu/undergraduate/arts-science/programs/english-american-literature-ba/english-american-literature-ba.pdf
,College of Arts and Science,,4.0,2.0,,,,,,,,,,,4 years,,Bachelor of Arts in Environmental Studies,https://bulletins.nyu.edu/undergraduate/arts-science/programs/environmental-studies-ba/environmental-studies-ba.pdf
38,College of Arts and Science,,4.0,2.0,8% for Class of 2027,Fall 2026,,,65710/Year,"$40,000","$2,069/Credit","$40,000",,"Merit-based, Need-based",4 years,62070/Year,Bachelor of Arts in European and Mediterranean Studies,https://www.nyu.edu/admissions/undergraduate-admissions/majors-and-programs.html
,College of Arts and Science,,4.0,2.0,,,,,"$30,968/Semester",,"$2,060/credit",,,"Merit-based, Need-based, Athletic",4 years,"$30,968/Semester",Bachelor of Arts in French,https://bulletins.nyu.edu/undergraduate/arts-science/programs/french-linguistics-ba/french-linguistics-ba.pdf
,College of Arts and Science,,4.0,2.0,,,,,,,,,,,4 years,,Bachelor of Arts in French and Linguistics,https://bulletins.nyu.edu/undergraduate/arts-science/programs/french-linguistics-ba/
,College of Arts and Science,,4.0,2.0,,,,,,,,,,,4 years,,Bachelor of Arts in Gender and Sexuality Studies,https://bulletins.nyu.edu/undergraduate/arts-science/programs/gender-sexuality-studies-ba/gender-sexuality-studies-ba.pdf
,College of Arts and Science,,4.0,2.0,,Fall 2026,,,,,,,,"Need-based, Merit-based, Federal Grants, State Grants",4 years,,Bachelor of Arts in German,https://bulletins.nyu.edu/undergraduate/arts-science/programs/german-ba/german-ba.pdf
,College of Arts and Science,,4.0,2.0,,Fall 2026,,,,,,,,"Scholarships/Grants, Loans, Need-based aid, Merit scholarships, Federal financial aid programs, New York State financial aid programs, Private Scholarships",4 years,,Bachelor of Arts in German and Linguistics,https://bulletins.nyu.edu/undergraduate/arts-science/programs/german-linguistics-ba/german-linguistics-ba.pdf
,College of Arts and Science,,4.0,2.0,,,,,,,,,,,4 years,,Bachelor of Arts in Global Public Health,https://bulletins.nyu.edu/undergraduate/arts-science/programs/global-public-health-history-ba/global-public-health-history-ba.pdf
,"Steinhardt School of Culture, Education, and Human Development",,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Science in Global Public Health,https://steinhardt.nyu.edu/degree/bs-global-public-health-nutrition-and-dietetics
,College of Arts and Science,,4.0,2.0,,Fall 2026,,,"$30,280/Semester",,"$2,077/Credit",,,"Need-based, Merit-based",4 years,"$30,280/Semester",Bachelor of Arts in Hebrew and Judaic Studies,https://as.nyu.edu/departments/hebrewjudaic/undergraduate.html
,Arts and Science,,4.0,2.0,,,,,,,,,,"Need-based, Federal Pell Grants, Federal Supplemental Educational Opportunity Grants (FSEOG), Tuition Assistance Program (TAP), Supplemental Tuition Assistance Program (STAP), Academic Excellence Scholarships",,,Bachelor of Arts in Hellenic Studies,https://bulletins.nyu.edu/undergraduate/arts-science/programs/hellenic-studies-ba/
,College of Arts and Science,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Arts in Italian Studies,https://as.nyu.edu/departments/italian/undergraduate.html
,Faculty of Arts and Science,,4.0,2.0,,Fall 2026,,,"$31,542/Semester",,"$2,103/credit",,,"Need-based, Merit-based",4 years,"$31,542/Semester",Bachelor of Arts in Irish Studies,https://as.nyu.edu/research-centers/irelandhouse/undergraduate/undergraduate-irish-studies-program.html
,College of Arts & Science,,4.0,2.0,,,,,,,,,,,4 years,,Bachelor of Arts in Journalism,https://bulletins.nyu.edu/undergraduate/arts-science/programs/journalism-ba/
,College of Arts and Science,,4.0,2.0,,,,,,,,,,"Need-based, Merit-based",,,Bachelor of Arts in Linguistics,https://bulletins.nyu.edu/undergraduate/arts-science/programs/linguistics-ba/
,Arts & Science,,4.0,2.0,,,,,62028/Year,,2107,,,"Need-based, Merit-based",4 years,62028/Year,Bachelor of Arts in Mathematics,https://bulletins.nyu.edu/undergraduate/arts-science/programs/mathematics-ba/
,NYU Tandon School of Engineering,,4.0,2.0,,,,,"$60,402/Year","$36,257","$2,583/credit",up to full tuition,Up to 100%,"Merit-based, Need-based, Athletic, ROTC, Global",4 years,"$60,402/Year",Bachelor of Science in Mathematics,https://math.nyu.edu/dynamic/sites/tandon/programs/bs-mathematics/
,College of Arts and Science,,4.0,2.0,,,,,"$31,514/Semester",,"$2,600/Credit",,,"Need-based, Merit-based",4 years (full-time),"$31,514/Semester",Bachelor of Arts in Mathematics and Computer Science,https://bulletins.nyu.edu/undergraduate/arts-science/programs/mathematics-computer-science-ba/mathematics-computer-science-ba.pdf
,College of Arts and Science,,4.0,2.0,,,,,,,,,,,,,Bachelor of Arts in Medieval and Renaissance Studies,https://as.nyu.edu/research-centers/marc/undergraduate.html
,Arts & Science,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based",4 years,,Bachelor of Arts in Middle Eastern Studies,https://as.nyu.edu/departments/meis.html
,College of Arts and Science,,4.0,2.0,,Fall 2026,,,"$62,000/Year",,"$2,060/credit",,,"Merit-based, Need-based",4 years,"$62,000/Year",Bachelor of Arts in Music,https://bulletins.nyu.edu/undergraduate/arts-science/programs/music-ba/music-ba.pdf
,NYU Shanghai,,4.0,2.0,,,,,,,,,,"Need-based, Merit-based",4 years,,Bachelor of Science in Neural Science,https://bulletins.nyu.edu/undergraduate/shanghai/programs/neural-science-bs/
,Arts and Science,,4.0,2.0,,,,,,,,,,,4 years,,Bachelor of Arts in Philosophy,https://bulletins.nyu.edu/undergraduate/arts-science/programs/philosophy-ba/philosophy-ba.pdf
,College of Arts and Science,,4.0,2.0,,,,,,,,,,"Merit-based, Need-based, Institutional grants",4 years,,Bachelor of Arts in Physics,https://bulletins.nyu.edu/undergraduate/arts-science/programs/physics-ba/physics-ba.pdf
,College of Arts and Science,,4.0,2.0,,Fall 2026,,,"$32,604/Semester",,"$2,308/point",,,"Merit-based, Need-based, Federal Aid, State Aid, NYU Scholarships, Departmental and Other Institutional Scholarships",4 years,"$32,604/Semester",Bachelor of Science in Physics,https://as.nyu.edu/departments/physics/programs/undergraduate.html
,College of Arts and Science,,4.0,2.0,,,,,,,,,,,4 years,,Bachelor of Arts in Politics,https://bulletins.nyu.edu/undergraduate/arts-science/programs/politics-ba/politics-ba.pdf
,College of Arts and Science,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Arts in Psychology,https://bulletins.nyu.edu/undergraduate/arts-science/programs/psychology-ba/
,College of Arts and Science,,4.0,2.0,,,,,,,,,,,4 years,,Bachelor of Arts in Public Policy,https://bulletins.nyu.edu/undergraduate/arts-science/programs/public-policy-ba/public-policy-ba.pdf
,College of Arts and Science,,4.0,2.0,,Fall 2026,,,,,,,,,,,Bachelor of Arts in Religious Studies,https://bulletins.nyu.edu/undergraduate/arts-science/programs/religious-studies-ba/religious-studies-ba.pdf
,College of Arts and Science,,4.0,2.0,,,,,31510/Semester,,2100/Credit,,,"Merit-based, Need-based, Federal Grants, State Grants, Work-study",,,Bachelor of Arts in Romance Languages,https://bulletins.nyu.edu/undergraduate/arts-science/programs/romance-languages-ba/romance-languages-ba.pdf
,Arts & Science,,4.0,2.0,,Fall 2026,,,"$30,968/Semester",,"$2,060/Credit",,,Need-based,4 years,"$30,968/Semester",Bachelor of Arts in Russian and Slavic Studies,https://as.nyu.edu/departments/russianslavic.html
,College of Arts and Science,,4.0,2.0,,Fall 2026,,,,,,,,"Need-based, Merit-based",,,Bachelor of Arts in Social and Cultural Analysis,https://bulletins.nyu.edu/undergraduate/arts-science/programs/social-cultural-analysis-ba/
,College of Arts and Science,,4.0,2.0,,Fall 2026,,,,,,,,"Need-based, Merit-based",4 years,,Bachelor of Arts in Sociology,https://bulletins.nyu.edu/undergraduate/arts-science/programs/sociology-ba/
,Arts & Science,,4.0,2.0,,,,,,,,,,,4 years,,Bachelor of Arts in Spanish and Linguistics,https://bulletins.nyu.edu/undergraduate/arts-science/programs/spanish-linguistics-ba/spanish-linguistics-ba.pdf
,College of Arts and Science,,4.0,2.0,,,,,,,,,,,,,Bachelor of Arts in Spanish and Portuguese,https://bulletins.nyu.edu/undergraduate/arts-science/programs/spanish-portuguese-ba/spanish-portuguese-ba.pdf
,Faculty of Arts and Science,,4.0,2.0,8%,Fall 2026,,,"$64,260/Year","$30,000/Year","$2,142/Credit",,,"Need-based, Merit-based",4 years,"$64,260/Year",Bachelor of Arts in Urban Design and Architecture Studies,https://www.nyu.edu/admissions/undergraduate-admissions/majors-and-programs.html
,College of Arts and Science,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor of Arts in Urban Studies,https://as.nyu.edu/departments/history/undergraduate/degree-options/joint-majors/urban-studies-and-history--ba-.html
,NYU College of Dentistry,,4.0,2.5,,,,,,,,,,Need-based,Two years,,Associate in Applied Science in Dental Hygiene,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFSzHsvnKF-0B2sOVt2wBhCiT4R02DH4FITICFDnuItrJnCTn3bJiJd4kz9gsmXZ4qv4I6yZizzCnCsx12m-oeXK5-RMi4eeUZTEuyFvJOxv_RqEWmKXofJxhk9MwulngJEwa_EIUdJTIw5yONnmWeUc5BvYbMEcix13HQshGB1F2FrIH9T0VkfOOQ=
