QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,,,,,,,,,,,,,,,,,Bachelor of Science in Communication,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Information Systems,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Science,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Construction Management,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Criminal Justice and Criminology,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Cybersecurity,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Data Science,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Design and Drafting Technology,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Digital Media Production,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Early Childhood Education,The official university website for the University of Central Missouri is ucmo.edu.
,Harmon College of Business and Professional Studies,,,,,Fall 2026,,,,,,,,,4 years,,Bachelor of Science in Economics,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Education,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Elementary Education,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Engineering Technology,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Arts in English,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Entrepreneurship and Social Enterprise,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,"Bachelor of Science in Environmental, Safety and Risk Management",The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Events Marketing and Management,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Fashion,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Finance,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Financial Economics,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in General Studies,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Arts in Geography,https://www.ucmo.edu/academics/programs/majors/index.php
,,,,,,,,,,,,,,,,,Bachelor of Science in Graphic Design,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Health Studies,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Arts in History,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Hospitality Management,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Human Development and Family Science,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Human Resource Management,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Information Technology,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Integrated Marketing Communications,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Fine Arts in Interior Design,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Interior Design,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in International Business,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in International Studies,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Kinesiology,The official university website for the University of Central Missouri is ucmo.edu.
,Harmon College of Business and Professional Studies,,4.0,,,Fall 2026,,,,,,,,Merit-based,4 years,,Bachelor of Science in Management,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Marketing,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Mathematics,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Mechanical Engineering Technology,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Medical Laboratory Science,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Middle-Secondary Education,https://www.ucmo.edu/college-of-education/department-of-early-elementary-middle-and-physical-education/middle-school-education/
,,,,,,,,,,,,,,,,,Bachelor of Arts in Modern Languages,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Music,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Music Education,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Nursing,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Occupational Safety,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Physical Education,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Physics,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Political Science,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Health, Science, and Technology",,,,,Fall 2026,,,,,,,,,,,Bachelor of Science in Psychology,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Arts, Humanities, and Social Sciences",,4.0,2,64%,Fall 2026,2025-08-01,2026-06-01,"$9,735/Year (in-state), $18,060/Year (out-of-state)","$6,193","$285/credit (in-state), $570/credit (out-of-state)","The Red & Black Scholarship offers amounts ranging from $1,000 up to full tuition and fees. [25, 43]",94% of undergraduates receive some form of financial aid. [25],"Merit-based, need-based, and grants such as the Red & Black Scholarship, President's Distinguished Scholarship, and Mule Grant are available. [13, 26, 31]",4 years,"$9,735/Year (in-state), $18,060/Year (out-of-state)",Bachelor of Science in Public Relations and Strategic Communications,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,Fall 2026,,,,,,,,,,,Bachelor of Science in Radiologic Technology,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Social Work,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Arts, Humanities and Social Sciences",,,,,Fall 2026,,,"$8,910/Year",,$297.00/Credit Hour,,,"Merit-based scholarships, UCM Alumni Foundation Scholarships",120 credit hours,"$8,910/Year",Bachelor of Arts in Sociology,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Software Engineering,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Special Education,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Bachelor of Science in Speech-Language Pathology,The official university website for the University of Central Missouri is ucmo.edu.
,Harmon College of Business and Professional Studies,,,,,Fall 2026,,,,,,,,,,,Bachelor of Science in Sport Management,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,Fall 2026,,,,,,,,,,,Bachelor of Fine Arts in Studio Art,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Arts, Humanities, and Social Sciences",,4.0,,,Fall 2026,,,,,,,,named and endowed scholarships,4 Years,,Bachelor of Fine Arts in Theatre,The official university website for the University of Central Missouri is ucmo.edu.
,Harmon College of Business and Professional Studies,,4.0,2,,Fall 2026,2026-03-16,,"In-State: $10,460/Year, Out-of-State: $19,370/Year",,"In-State: $297.00/Credit Hour, Out-of-State: $594.00/Credit Hour",,,Merit-based,,"In-State: $10,460/Year, Out-of-State: $19,370/Year",Accountancy Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Actuarial Science and Statistics Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Adapted Physical Education Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Africana Studies Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,Fall 2026,,,,,,,,,,,Agricultural Business Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Agriculture Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Arts, Humanities, and Social Sciences",,4.0,2,,Fall 2026,,,"$10,460/Year (in-state), $19,370/Year (out-of-state)","$7,145","$297.00/credit hour (in-state), $594.00/credit hour (out-of-state)","The Red & Black Scholarship offers amounts from $1,000 to $3,000. [44]",,Merit-based,18 credit hours,"The tuition and fees for the 2025-2026 academic year are $10,460 for in-state undergraduate students and $19,370 for out-of-state undergraduate students, based on 30 credit hours per year. [9]",Anthropology Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Art Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Art History Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Astronomy Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Athletic Coaching Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,4.0,2.0,,Fall 2026,The scholarship application for the next academic year will be available in September.,,"In-State: $10,460/Year, Out-of-State: $19,370/Year. [4]",,"Missouri Resident, Undergraduate: $297.00, Non-Resident, Undergraduate: $594.00. [4]","The Freshman Red and Black Scholarship offers between $1,500 and $4,000 per year. [9]",,Merit-based scholarships are available. [5],,,Aviation Maintenance Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Aviation Management Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Big Data and Business Analytics Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Health, Science, and Technology",,4.0,,,Fall 2026,,,,,,,,,,,Biology Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Business Administration Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Business Communication Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Health, Science, and Technology",,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based",,,Chemistry Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Child and Family Development Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Education, Department of Early, Elementary, Middle and Physical Education. [31]",,4.0,2,,Fall 2026,,"June 1, 2026. [24]",,,"For the 2023-2024 academic year, the cost for in-state undergraduate students is $277.50 per credit hour, and the cost for non-resident undergraduate students is double that rate. [11]","Nearly $7 million in merit-based scholarships are awarded to students annually. [14] The President's Scholarship covers full in-state tuition, books, residence hall housing, and a meal plan. [12]",,Merit-based. [14],,,Coaching Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Arts, Humanities, and Social Sciences",,4.0,2.0,,Fall 2026,"Enrollment for currently enrolled students for Fall 2026 begins March 16, 2026. Applications for new students are accepted on a rolling basis.","The final application deadline for Fall 2026 is not yet published on the main academic calendar; however, the deadline for international students is typically June 1. [22]","$10,460/Year (In-State) or $19,370/Year (Out-of-State) for tuition and general fees based on 30 credit hours for the 2025-2026 academic year. [6]",,$297.00 per credit hour for Missouri Resident Undergraduates for the 2025-2026 academic year. [6],"The Freshman Red & Black Scholarship for students starting in Fall 2026 ranges from $1,500 to $4,000 per year. [24]",,"Merit-based scholarships are available, such as the Red & Black Scholarship. [20, 21] The university uses the 'UCM Scholarship Finder' for students to apply for various foundation scholarships. [14]",,"$10,460/Year (In-State) or $19,370/Year (Out-of-State) for tuition and general fees based on 30 credit hours for the 2025-2026 academic year. [6]",Communication Minor,The official university website for the University of Central Missouri is ucmo.edu.
,Harmon College of Business and Professional Studies,,4.0,2.0,,Fall 2026,,,,,,,,,,,Computer Information Systems Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Computer Science Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Health, Science, and Technology",,4.0,,,Fall 2026,,,,,,,,"Merit-based, Need-based, Work-study, Loans, Grants",15 credit hours,,Construction Management Minor,https://www.ucmo.edu/academics/programs/minors/chst/industrial-sci-and-tech/construction-management/index.php
,"College of Arts, Humanities, and Social Sciences",,,,,Fall 2026,,,,,,,,Merit-based,,,Creative Writing Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Criminal Justice and Criminology Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,Fall 2026,,,,,,,,,,,Cross-Cultural and International Experience Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Cybersecurity Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,4.0,2.0,,Fall 2026,,,,,,,,,,,Dance Minor,The official university website for the University of Central Missouri is ucmo.edu.
,Harmon College of Business and Professional Studies,,4.0,2,,Fall 2026,,"For priority consideration, submit your application by Feb. 2, 2026. [22]",,,$277.50 per credit hour for in-state undergraduate students and double that rate for non-resident students for the 2023-2024 academic year. [3],,,Merit-based,18 credit hours,,Data Science Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Health, Science, and Technology",,4.0,2,,Fall 2026,,,,,,,,"Merit-based, Need-based, Athletic, Field-Specific, Identity-based, Community service, Military-affiliated, Employer-sponsored",,,Design and Drafting Technology Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Arts, Humanities, and Social Sciences",,4.0,2.0,,Fall 2026,,,,,,,,,As few as two semesters. [23],,Digital Media Production Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"The 'Driver Education Minor' program was not found on the University of Central Missouri website. However, the university offers a 'High School Driver Ed Teacher Certification' through the Missouri Safety Center, which is part of the Harmon College of Business and Professional Studies. [3, 4, 11]",,,,,,,,,,,,,,,,Driver Education Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Early Childhood Education Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Health, Science, and Technology",,4.0,,,Fall 2026,,,,,,2500,,Merit-based,,,Earth Science Minor,The official university website for the University of Central Missouri is ucmo.edu.
,Harmon College of Business and Professional Studies,,,,,Fall 2026,,,,,,,,Merit-based,,,Economics Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Elementary Education Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based, Athletic, Departmental",,,Elementary Mathematics Specialist Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,English Minor,The official university website for the University of Central Missouri is ucmo.edu.
,Harmon College of Business and Professional Studies,,4.0,2.0,,,,,,,,,,"Merit-based, Need-based, Athletic, Identity-based, Career-specific",18 credit hours,,Entrepreneurship and Social Enterprise Minor,https://www.ucmo.edu/current-students/office-of-the-registrar-and-student-records/catalogs/documents/ucm-undergrad-catalog-2015.pdf
,"College of Health, Science and Technology",,4.0,2,69%,Fall 2026,,"June 1, 2026","$10,460/Year (In-State), $19,370/Year (Out-of-State)",6193,"$297.00 (In-State), $594.00 (Out-of-State)",,,Merit-based,,,Environmental Science Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,"Environmental, Safety and Risk Management Minor",The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,Fall 2026,,,,,,,,,,,Ethnic and Gender Studies Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Events Marketing and Management Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Fashion Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,Fall 2026,,"June 1, 2026. [10, 16]",,,$297.00 per credit hour for Missouri Resident Undergraduates for the 2025-2026 academic year. [20],Nearly $7 million in merit-based scholarships are awarded to students annually. [18],,Merit-based. [15],,,Film Studies Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Finance Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Flight and Aircraft Management Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Forensic Science Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,French Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Geography Minor,https://www.ucmo.edu/academics/programs/minors/chst/physical-sci/geographic-information-systems/index.php
,,,,,,,,,,,,,,,,,Geology Minor,The official university website for the University of Central Missouri is ucmo.edu.
,Modern Languages,,4.0,2.0,76%,Fall 2026,,July 1,"$22,650/Year (In-State), $31,560/Year (Out-of-State)",,"$297.00/credit hour (In-State), $594.00/credit hour (Out-of-State)",,,Merit-based,,"$10,460/Year (In-State), $19,370/Year (Out-of-State)",German Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Arts, Humanities, and Social Sciences",,4.0,2,,Fall 2026,2025-08-01,,"In-State: $10,460/Year, Out-of-State: $19,370/Year",,"In-State: $297.00, Out-of-State: $594.00","The Red & Black Scholarship offers amounts ranging from $1,000 up to the full cost of tuition and fees.",,Merit-based,,,Graphic Design Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Health Education Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Health Sciences Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,History Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Honors College Minor,The official university website for the University of Central Missouri is ucmo.edu.
,Harmon College of Business and Professional Studies,,,,,Fall 2026,,,,,,,,Merit-based,,,Hospitality Management Minor,https://www.ucmo.edu/academics/programs/minors/index.php
,,,,,,,,,,,,,,,,,Human Development and Family Science Minor,The official university website for the University of Central Missouri is ucmo.edu.
,Harmon College of Business and Professional Studies,,,,,Fall 2026,,,,,,,,"Merit-based, Department-specific",,,Human Resource Management Minor,https://www.ucmo.edu/academics/programs/minors/hcbps/management/management/index.php
,,,,,,,,,,,,,,,,,Information Technology Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Integrated Marketing Communications Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,Fall 2026,,,"In-State: $10,460/Year, Out-of-State: $19,370/Year (based on 30 credit hours for 2025-2026)",,"Missouri Resident: $297.00/Credit Hour, Non-Resident: $594.00/Credit Hour (for 2025-2026)",,,Merit-based,,,Interior Design Minor,The official university website for the University of Central Missouri is ucmo.edu.
,Harmon College of Business and Professional Studies,,4.0,2,76%,Fall 2026,,"June 1, 2026",,12932,$297.00/credit hour for Missouri residents and $594.00/credit hour for non-residents (2025-2026 rates),,,Merit-based,,"$10,460/Year for In-State residents and $19,370/Year for Out-of-State residents (based on 30 credit hours for the 2025-2026 academic year)",International Business Minor,https://www.umpi.edu/academics/all-minors/
,"College of Arts, Humanities, and Social Sciences",,,,,Fall 2026,,,"In-State: $10,460/Year, Out-of-State: $19,370/Year. [11]",,"Missouri Resident (Undergraduate): $297.00, Non-Resident (Undergraduate): $594.00. [11]",,,"Program-specific scholarships are available, such as the Political Science and International Studies Scholarship and the Sawyer-Stevenson Scholarship. [9, 17]",,"The estimated tuition and general fees for a full-time undergraduate student (30 credit hours) for 2025-2026 are $10,460 for Missouri residents and $19,370 for non-residents. [11]",International Studies Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Art, Humanities, and Social Sciences",,4.0,2,,Fall 2026,,"June 1, 2026",,3929,"Missouri Resident, Undergraduate: $297.00, Non-Resident, Undergraduate: $594.00","Nearly $7 million in merit-based scholarships are awarded to students annually. [18] The Red & Black Scholarship offers amounts such as $1,500, $2,000, $3,000, and $4,000 based on GPA. [16]","The UCM Out-of-State Scholarship covers 25%, 50% or 100% of non-resident fees based on academic criteria. [3]",Merit-based,18 credit hours,"The undergraduate tuition rate for the 2025-2026 academic year is $297.00 per credit hour for Missouri residents and $594.00 per credit hour for non-residents. [26] Yearly costs, based on 30 credit hours, are estimated at $10,460 for in-state students and $19,370 for out-of-state students for tuition and general fees. [26]",Journalism Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,Fall 2026,,,,,,,,,,,K-12 Education Minor,https://www.ucmo.edu/academics/programs/minors/coe/early-elementary-middle-and-physical-education/physical-education/health-education-for-bse/index.php
,Harmon College of Business and Professional Studies,,,,,,,,,,,,,"Merit-based, Need-based, Athletic, Community Service",,,Leadership Minor,https://web.uri.edu/leadership/minor/curriculum/
,,,,,,Fall 2026,,,,,,,,,,,Legal Studies Minor,The official university website for the University of Central Missouri is ucmo.edu.
,College of Education,,,2,69.00% [5],Fall 2026,September 2025,"June 1, 2026 [28]",,,$297.00 for Missouri Residents (Undergraduate) [3],,,Merit-based [8],,"$10,460/Year for Missouri Residents (based on 30 credit hours) [3]",Library Science and Information Services Minor,https://www.bsu.edu/academics/undergraduatestudy/minors/a-to-z-list-undergraduate-minors
,Harmon College of Business and Professional Studies,,4.0,2.0,69-71%,Fall 2026,,"June 1, 2026",,,$297.00/credit hour (Missouri Resident Undergraduate for 2025-2026),,,Merit-based scholarships such as the Red & Black Scholarship are available. [26],18 credit hours,"$8,910/Year",Management Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,,,,,,,,,,,,Marketing Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Health, Science, and Technology",,4.0,2.0,,Fall 2026,,July 1,,,$297.00/Credit Hour,"The Red & Black Scholarship is an automatic, merit-based award with amounts ranging from $1,000 to higher values based on factors like GPA.",,"Merit-based, leadership, special talents, or potential in a specific field of study",A minor is completed as part of a bachelor's degree and does not have a separate duration.,,Mathematics Minor,The official university website for the University of Central Missouri is ucmo.edu.
,,,,,,Fall 2026,,,,,,,,,,,Military Science and Leadership Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Arts, Humanities, and Social Sciences",,4.0,2,,Fall 2026,2025-08-01,,,,"$297.00/credit hour (Missouri Resident), $594.00/credit hour (Non-Resident) for the 2025-2026 academic year. [3]",,,"Merit-based scholarships, Dalsy Deliens Brown Scholarship, Elizabeth Callaway Scholarship, Sawyer-Stevenson Scholarship for International Experiences. [4, 27]",,"The estimated yearly tuition and general fees for a full-time undergraduate student (30 credit hours) for the 2025-2026 academic year are $10,460 for Missouri residents and $19,370 for non-residents. [3]",Modern Languages Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Arts, Humanities, and Social Sciences",,,,,Fall 2026,,,,,,,,Merit-based,,,Music Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Arts, Humanities, and Social Sciences",,4.0,2,,Fall 2026,"March 16, 2026",,"In-State: $10,460/Year, Out-of-State: $19,370/Year. This is the general undergraduate tuition and fees for 2025-2026, not specific to the minor.",,"Missouri Resident: $297.00, Non-Resident: $594.00 (for Fall 2025-Summer 2026).","The Red & Black Scholarship for Fall 2026 offers between $1,500 and $4,000 depending on high school GPA.",,"Merit-based, Talent-based",,"In-State: $10,460/Year, Out-of-State: $19,370/Year. This is the general undergraduate tuition and fees for 2025-2026, not specific to the minor.",Musical Theatre Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Health, Science, and Technology",,4.0,2,64%,,September 2025,"June 1, 2026",,"$6,193","Missouri Resident, Undergraduate: $297.00
Non-Resident, Undergraduate: $594.00",Nearly $7 million in merit-based scholarships are awarded annually. [21],,Merit-based,,"The 2025-2026 undergraduate tuition per credit hour is $297.00 for Missouri residents and $594.00 for non-residents. [18] Yearly costs based on 30 credit hours are estimated at $10,460 for in-state students and $19,370 for out-of-state students before financial aid. [18]",Occupational Safety Minor,The official university website for the University of Central Missouri is ucmo.edu.
,"College of Art, Humanities, and Social Sciences",,4.0,2,63.80% [21],Fall 2026,,July 1 [24],"$10,460/Year (In-State) [4]",,$297.00 (In-State) [25],,,"Merit-based scholarships, UCM Mule Grant [16]",,"$10,460 per year for Missouri residents and $19,370 per year for out-of-state students, based on 30 credit hours. [4]",Philosophy Minor,The official university website for the University of Central Missouri is ucmo.edu.
