Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,IsRecommendationSystemOpted,error
,,,,,,,,,,,error,Astronomy & Astrophysics (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Astronomy & Astrophysics Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Astrophysical Sciences (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To be eligible for admission, first-year applicants must meet the University of California's coursework requirements by completing 15 A-G courses with a 3.0 GPA or better (3.4 for non-California residents). The application requires responses to 4 out of 8 Personal Insight Questions (each response is limited to 350 words). Bio-Engineering is a capped major at UC San Diego, meaning it has a limited number of spots. Admission to the major is competitive and based on a holistic review of the application.",Not Required,True,False,True,False,False,,,program,Bio-Engineering (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
Not Required,Not Required,"To be considered for admission to UC San Diego, you must be on track to meet the University of California's minimum eligibility requirements. This includes completing a specific pattern of 15 college-preparatory courses known as A-G courses, and earning a minimum GPA of 3.0 (3.4 for non-California residents) in these courses. Applicants must also respond to 4 out of 8 Personal Insight Questions as part of the UC application.",Not Required,True,False,True,False,False,,,program,Biochemistry (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
Not Required,Not Required,"To be considered for admission to UC San Diego for an undergraduate program, applicants must meet the University of California admission requirements. This includes completing a minimum of 15 college-preparatory courses (A-G courses), with at least 11 finished prior to the last year of high school. A minimum GPA of 3.00 (3.40 for non-residents) is required in these courses, with no grade lower than a C. However, most admitted students exceed these minimums. UC San Diego uses a comprehensive review process considering 13 faculty-approved criteria, which include GPA, performance in academic enrichment programs, honors and AP classes, special talents, achievements, awards, and life experiences.",Not Required,True,False,True,False,False,,,program,Bioengineering (Bioinformatics) (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
Not Required,Required,"To be considered for admission to UC San Diego, first-year applicants must meet the University of California subject and scholarship requirements. This includes completing the 15 A-G subject courses (11 of them by the end of the junior year) and earning a minimum GPA of 3.0 for California residents or 3.4 for non-California residents in these courses, with no grade lower than a C. UC San Diego uses a comprehensive review process that considers 13 factors, including academic GPA, performance in challenging courses (AP, IB, honors), the quality of the senior year program, and responses to the Personal Insight Questions.",Not Required,True,False,True,False,False,,,program,Bioengineering (BioSystems) (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
Not Required,Not Required,"As an undergraduate, first-year applicant, you must apply to the University of California San Diego through the UC application system. Bioengineering is a capped major, meaning first-year students must select it on their UC application to be considered for admission directly into the major. The Department of Bioengineering recommends that prospective students complete a strong high school curriculum in math and the sciences, including physics, chemistry, and biology. Calculus is strongly recommended. All applicants must also meet the general UC admission requirements, including completing the A-G subject coursework and writing responses to the Personal Insight Questions.",Not Required,True,False,True,False,False,,,program,Bioengineering (Biotechnology) (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
,,,,,,,,,,,error,Bioethics Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Biological Anthropology (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Biology with Specialization in Bioinformatics (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"As a University of California campus, UC San Diego uses a comprehensive review process to select students. This process considers 13 academic and non-academic factors to assess each applicant's academic achievements and personal qualities. These factors include: Academic grade point average (GPA) in all completed A-G courses, Number of, content of and performance in academic courses, Number of and performance in UC-approved honors, Advanced Placement, International Baccalaureate Higher Level and transferable college courses, Eligibility in the Local Context (ELC), Quality of your senior-year program of study, Academic opportunities in California high schools, Outstanding performance in one or more academic subject areas, Achievements in special projects, Improvement in academic performance, Special talents, achievements and awards, Participation in educational preparation programs, Academic accomplishment in light of life experiences and special circumstances, and Location of your secondary school and residence.",Not Required,True,False,False,False,False,,,program,Black Diaspora and African American Studies (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
Not Required,Not Required,"To declare the business analytics minor, students must meet the following criteria:
1. Complete MGT 18, MGT 45, and MGT 55 with a C- or better.
2. Have a cumulative GPA of 3.0 or better.

If the above criteria are met, students may submit the minor application for review.",Not Required,True,False,False,False,False,,,program,Business Analytics Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
,,,,,,,,,,,error,Business Economics (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be eligible to apply for the Business minor, students must meet the following criteria:
- Completion of at least 12 units at UC San Diego.
- A cumulative UC San Diego GPA of 3.0 or higher.
- Must have taken or be currently enrolled in at least one of the lower-division prerequisites for the minor.
- Students must complete the Rady School of Management Undergraduate Program application through the TritonLink.",Not Required,True,False,False,False,False,,,program,Business Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
Not Required,Required,"To be considered for admission to UC San Diego, you must be on track to complete the 15 A-G subject course requirements with no grade lower than a C. California residents must have a GPA of 3.0 or better, and non-California residents must have a GPA of 3.4 or better. As Chemical Engineering is a selective major, applicants must indicate it as their first-choice major on the UC application. The application requires responses to Personal Insight Questions.",Not Required,True,False,True,False,False,,,program,Chemical Engineering (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
Not Required,Not Required,"To be considered for admission to UC San Diego as a first-year applicant, you must be a high school graduate and complete 15 year-long A-G courses, 11 of them by the end of your junior year. You must maintain a weighted GPA of 3.0 (3.4 for non-California residents) or better in your A-G courses. Applicants must respond to 4 out of 8 Personal Insight Questions, with each response limited to a maximum of 350 words.",Not Required,True,False,True,False,False,,,program,Chemistry (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
,,,,,,,,,,,error,Chemistry Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Chicanx and Latinx Studies (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"The Chicanx and Latinx studies minor requires a total of seven courses (twenty-eight units), of which at least five (twenty units) must be upper division. Students must declare the minor with the Latin American studies program. Students should meet with the program adviser to plan a course of study. A maximum of two courses (eight units) may be taken on a Pass/Not Pass basis. Education Abroad Program courses may be petitioned. A grade point average of 2.0 or higher in the upper-division courses, including the upper-division residency requirement, is required for graduation.",Not Required,True,False,False,False,False,,,program,Chicanx and Latinx Studies Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
Not Required,Not Required,"To be considered for admission to UC San Diego, you must be on track to complete UC’s 15 A-G subject courses with a C grade or better by the time you graduate high school. You must also earn a minimum GPA of 3.0 (3.4 for non-California residents) in these courses. As part of the UC application, you will answer Personal Insight Questions.",Not Required,True,False,False,False,False,,,program,Chinese Studies (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
Not Required,Not Required,"The Chinese studies minor requires a total of seven courses (twenty-eight units). No more than three of the seven courses may be language courses. All courses must be taken for a letter grade, and students must have an overall GPA of 2.0 in the minor.

Language courses: CHIN 10AN-BN-CN or CHIN 20AN-BN-CN (twelve units). A proficiency exam at the second-year level can be substituted for these courses, with the approval of the Chinese studies language coordinator.

Upper-division courses: Four upper-division courses (sixteen units) in Chinese studies. Three of these must be taken at UC San Diego.",Not Required,True,False,False,False,False,,,program,Chinese Studies Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
,,,,,,,,,,,error,Cinematic Arts (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Cinematic Arts Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be considered for admission to UC San Diego, you must be on track to meet the minimum California high school subject requirements, known as the A-G courses. You must also earn a minimum GPA of 3.0 (3.4 for non-California residents) in all A-G or college-preparatory courses. Meeting these minimums does not guarantee admission. Admission to UC San Diego is a competitive process, and we consider many factors in the Comprehensive Review of your application. These factors include academic performance, participation in honors or advanced placement courses, extracurricular activities, and responses to the Personal Insight Questions.",Not Required,True,False,False,False,False,,,program,Classical Studies (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
,,,,,,,,,,,error,Classical Studies Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Climate Change Studies Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"As a Bachelor of Science (B.S.) program, applicants must follow the standard University of California San Diego first-year or transfer application process. This includes completing the UC Application, which requires submitting high school transcripts, fulfilling the A-G subject course requirements, and answering Personal Insight Questions. The Cognitive and Behavioral Neuroscience major is a capped major, which means it has a limited number of spots. Admission into the major is selective and based on the holistic review of the UC application; there are no additional application forms, essays, or letters of recommendation required specifically for the major.",Not Required,True,False,True,False,False,,,program,Cognitive and Behavioral Neuroscience (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
,,,,,,,,,,,error,Cognitive Science (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Cognitive Science (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Cognitive Science Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To be considered for admission to UC San Diego as a first-year, you must complete 15 A-G courses with a letter grade of C or better. At least 11 of these courses must be completed prior to your final year of high school. You must earn a minimum GPA of 3.0 (3.4 for non-California residents) in your A-G courses. Applicants must respond to 4 of 8 Personal Insight Questions as part of the University of California application.",Not Required,True,False,False,False,False,,,program,Communication (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
,,,,,,,,,,,error,Communication Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To declare the minor, students must have a minimum 2.0 overall GPA and submit a request through the Major/Minor tool on TritonLink. The minor requires the completion of twenty-eight units of coursework, of which at least twenty units must be upper-division. All courses for the minor must be taken for a letter grade.",Not Required,True,False,True,False,False,,,program,Computational Social Science Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
,,,,,,,,,,,error,Computer Engineering (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be eligible for the Computer Engineering minor, students must be in good academic standing. Students must complete a total of twenty-eight units (seven courses). A grade of C- or better is required for any course to be counted toward the minor, and students must maintain an overall GPA of 2.0 in the minor courses. All courses must be taken for a letter grade. At least five of the seven courses must be upper-division, and at least five of the seven courses must be taken at UC San Diego. Students can apply for the minor through the Major/Minor tool on TritonLink.",Not Required,True,False,True,False,False,,,program,Computer Engineering (ECE) Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
Not Required,Required,"To be considered for admission to UC San Diego, you must be a high school graduate and have a course pattern that satisfies the University of California subject requirements. You must complete 15 A-G courses with a letter grade of C or better; 11 of those courses must be completed prior to your senior year. To be eligible for admission, you must earn a GPA of 3.0 (3.4 for non-California residents) or better in the A-G courses. The application requires responses to four out of eight Personal Insight Questions.",Not Required,True,False,True,False,False,,,program,Computer Science (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
Not Required,Not Required,"To declare a CSE minor, students must meet the following requirements:
1. Complete all lower-division CSE minor requirements (CSE 8B or CSE 11; CSE 12; CSE 15L; CSE 21; CSE 30 or ECE 15).
2. A minimum 2.0 GPA is required in the upper-division courses used for the minor.
3. All courses for the minor must be taken for a letter grade.
4. Students must use the online minor tool on TritonLink to declare a CSE minor. Students are required to list all courses they have taken and will be taking for the minor. All information will be verified by the CSE Department.",Not Required,True,False,True,False,False,,,program,Computer Science Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
,,,,,,,,,,,error,Computer Science with Specialization in Bioinformatics (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Critical Gender Studies (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"The Critical Gender Studies minor requires a total of seven courses (twenty-eight units), at least five of which must be upper-division. Required courses include one lower-division course (CGS 2A or 2B) and one core upper-division course (CGS 100). Students may declare the minor online via the Major/Minor tool on TritonLink. A grade of C– or better is required in all courses for the minor, and students must maintain an overall GPA of 2.0 in the minor.",Not Required,True,False,False,False,False,,,program,Critical Gender Studies Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
,,,,,,,,,,,error,Dance (B.A.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"Entry into the dance minor is by audition, which takes place in the fall and winter quarters each year. To declare the minor, students must login to the Major/Minor tool on TritonLink, list their courses for the minor on the form, and meet with the undergraduate coordinator for departmental approval.",Not Required,True,False,False,False,False,,,program,Dance (Theatre) Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
,,,,,,,,,,,error,Data Science (B.S.),"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To declare the Data Science Minor, students must complete the Data Science Minor Declaration form available on the Halıoğlu Data Science Institute (HDSI) website. Students must have completed, be currently enrolled in, or be waitlisted for at least one of the required lower-division courses. A cumulative GPA of 2.0 or higher is required. The minor must be declared before the end of the student’s junior year.",Not Required,True,False,True,False,False,,,program,Data Science Minor,"The official university website for the University of California San Diego is https://ucsd.edu. The university is a leading public research institution located in La Jolla, California.",,
