QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,"School of Business, Public Administration, and Economics",,4.0,2.5,68%,,,,,,"$295/credit (NYS Resident), $353/credit (Out-of-State)","$1,000 - $2,500 per year for transfer students",,Merit-based,As little as 24 months,,Business Administration Online Degree Completion Program (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Business and Management,,4.0,2.0,69%,Fall 2026,,,"$7,070/Year (NYS Resident), $16,980/Year (Out-of-State)",,"$295 (NYS Resident), $708 (Out-of-State)","Up to $6,000/year",,"Merit-based, Donor-funded",18 credits,"$7,070/Year (NYS Resident), $16,980/Year (Out-of-State)",Business Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,,Fall 2026,,,7070,,$295/credit (In-state); $708/credit (Out-of-state),"$1,000 - $4,000 per year",,Merit-based,4 years,7070,Chemistry Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,,,,"$7,070/Year",,$295/Credit,"$1,000 - $9,500 per year",,Merit-based,4 years,"$7,070/Year","Chemistry Major with ACS Certification (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,,,,"In-state: $7,070/Year; Out-of-state: $16,980/Year",,In-state: $295/credit; Out-of-state: $708/credit,"$1,000 - $4,000 per year",,Merit-based,,"In-state: $7,070/Year; Out-of-state: $16,980/Year",Chemistry Minor,https://www.brockport.edu/academics/catalogs/programs/
,"School of Education, Health and Human Services",,4.0,3.0,70%,Fall 2026,,,"In-state: $7,070/Year, Out-of-state: $16,980/Year",,"In-state: $295/credit, Out-of-state: $708/credit","$1,000 - $6,000 per year",,"Merit-based, Departmental, Honors College",4 years,"In-state: $7,070/Year, Out-of-state: $16,980/Year",Childhood Inclusive Education Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,Fall 2026,,,"$7,070/Year (NYS Resident) or $16,980/Year (Out-of-State)",,$295/credit (NYS Resident) or $708/credit (Out-of-State),"Up to $8,000 per year",,Merit-based,120 credits,"$7,070/Year (NYS Resident) or $16,980/Year (Out-of-State)",Climate Studies Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,,Fall 2026,,,7070,,295,"$1,500 - $6,000 per year",,Merit-based,18 credits,"$7,070/Year",Coaching Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,69%,Fall 2026,,,,,"$295/credit (NYS Resident), $708/credit (Out-of-State)","Up to $7,000 per year",,Merit-based,4 years,"$7,070/Year (NYS Resident), $16,980/Year (Out-of-State)","Communication Studies Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,,,,7070,,$295/credit (NYS Resident); $708/credit (Out-of-State),Up to full in-state tuition,,"Merit-based, Need-based, Major-specific",,"$7,070/Year (NYS Resident); $16,980/Year (Out-of-State)",Communication Studies Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,,,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",,$295/credit (In-state); $708/credit (Out-of-state),"$1,000 - $7,500 per year",,Merit-based,4 years,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Community Justice Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,Fall 2026,,,7070,,NYS Resident: $295/credit; Out-of-State: $708/credit,"$1,000 – $7,500 per year",,"Merit-based, Donor-funded",4 years,"NYS Resident: $7,070/year; Out-of-State: $16,980/year",Computer Information Systems Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,,,,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",,$295/credit (In-state); $708/credit (Out-of-state),"$1,000 - $7,000 annually",,Merit-based,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Computer Information Systems Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,"$7,070/Year",,$295/credit,"Up to $4,000 per year",,"Merit-based, Donor-funded",4 years,"$7,070/Year",Computer Science Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.5,68%,,,,"$1,735/Year",,"In-State: $295/credit, Out-of-State: $708/credit","Up to $7,000 per year",,"Merit-based, Donor-funded",,"In-State: $7,070/Year, Out-of-State: $16,980/Year",Computer Science Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,,2.5,68%,Fall 2026,,,"$7,070 per year (in-state); $16,980 per year (out-of-state)",,$295 per credit (in-state); $708 per credit (out-of-state),"$1,000 - $7,000 per year",,Merit-based,4 years (120 credits),"$7,070 per year (in-state); $16,980 per year (out-of-state)",Criminal Justice Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,7070,,"In-State: $295, Out-of-State: $708","$1,000 - $5,000 per year, up to full in-state tuition",,Merit-based,,"In-State: $7,070/Year, Out-of-State: $16,980/Year",Criminal Justice Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.5,70%,Fall 2026,,,"$8,850/Year (NYS Resident)",,$295/credit (NYS Resident),"$1,000 - $7,500 per year",,Merit-based,,"$8,850/Year (NYS Resident)",Criminal Justice Online Degree Completion Program (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,69.7%,Fall 2026,,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",,$295/credit (In-state); $708/credit (Out-of-state),"$1,000 - $7,000 per year",,Merit-based,4 years,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Cybersecurity Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,,,$295/credit (NYS Resident),"$1,000 - $2,500 per year",,Merit-based,,"$7,070/Year (NYS Resident)",Cybersecurity Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,,,,,,NYS Resident: $295/credit; Out-of-State: $708/credit,"Up to $7,500 per year",,"Merit-based, Departmental, Donor-funded",4 years,"NYS Resident: $7,070/Year; Out-of-State: $16,980/Year","Dance Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.5,69.8% (Fall 2023),Fall 2026,August 2025,"March 1, 2026 (Priority Deadline)","$7,070/Year (In-state); $16,980/Year (Out-of-state)",,$295/credit (In-state); $708/credit (Out-of-state),"$2,500 - $7,500 per year",,Merit-based,4 years,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Dance Major (BFA),https://www.brockport.edu/academics/catalogs/programs/
,"School of Arts, Humanities, and Social Sciences",,4.0,2.0,68%,Fall 2026,,,"In-state: $7,070/year; Out-of-state: $16,980/year",,In-state: $295/credit; Out-of-state: $708/credit,"Awards range from $1,000 per year to full in-state tuition.",,Merit-based,,"In-state: $7,070/year; Out-of-state: $16,980/year",Dance Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Business and Management,,4.0,2.0,70%,Fall 2026,,,"$7,070/Year (NYS Resident); $16,980/Year (Out-of-State)",,$295/credit (NYS Resident); $708/credit (Out-of-State),"$1,000 - $8,000 per year",,Merit-based,18 credits,"$7,070/Year (NYS Resident); $16,980/Year (Out-of-State)",Digital Marketing Minor,https://www.brockport.edu/academics/catalogs/programs/
,"School of Education, Health & Human Services",,4.0,2.0,71%,,,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",,$295/credit (In-state); $708/credit (Out-of-state),Up to full in-state tuition,,Merit-based,18 credits,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Disability Studies Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,,,$295/credit (in-state); $708/credit (out-of-state),"Up to $2,500 per year",,"Merit-based, Departmental",,,"Diversity, Equity, Inclusion and Social Justice Minor",https://www.brockport.edu/academics/catalogs/programs/
,"School of Education, Health & Human Services",,4.0,3.0,69.8%,Fall 2026,,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",,$295/Credit (In-state); $708/Credit (Out-of-state),"$2,000 - $7,000 per year",,"Merit-based, Departmental, Donor-funded",4 years,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Early Childhood Inclusive Education (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,7070,,In-State: $295/credit; Out-of-State: $708/credit,"$1,000 - $4,000 per year",,Merit-based,4 years,"In-State: $7,070/Year; Out-of-State: $16,980/Year","Earth Science Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,69.7%,,,,7070,,$295/credit (In-state); $708/credit (Out-of-state),"Up to $6,000 per year",,Merit-based,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Earth Science Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Business & Management,,4.0,2.0,69%,Fall 2026,,,"In-State: $7,070/Year; Out-of-State: $16,980/Year",,In-State: $295/credit; Out-of-State: $708/credit,"Awards range from $1,000 to $7,000 per year",,Merit-based,4 years,"In-State: $7,070/Year; Out-of-State: $16,980/Year",Economics Major,https://www.brockport.edu/academics/catalogs/programs/
,School of Business & Management,,4.0,2.0,68%,Fall 2026,,,7070,,295,"$1,000 - $6,500 per year",,Merit-based,18 credits,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Economics Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,69%,Fall 2026,,,7070,,"$295/credit (In-state), $708/credit (Out-of-state)",Up to full in-state tuition per year,,Merit-based,4 years,"$7,070/Year (In-state), $16,980/Year (Out-of-state)","English Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,,Fall 2026,,,7070/Year,,295/Credit,"Up to $6,000 per year",,Merit-based,,7070/Year,English Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Business and Management,,4.0,2.0,,Fall 2026,,,,,"$295/credit (NYS Resident), $708/credit (Out-of-State)","$1,000 - $6,000 per year for freshmen",,Merit-based,18 credits,,Entrepreneurship & Innovation Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,Fall 2026,,,"In-state: $7,070/year; Out-of-state: $16,980/year",,In-state: $295/credit; Out-of-state: $708/credit,"Up to $6,000 per year",,"Merit-based, Donor-funded",4 years,"In-state: $7,070/year; Out-of-state: $16,980/year",Environmental Science Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,7070/Year,,295/Credit,"$1,500 - $4,000/year",,Merit-based,,7070/Year,Environmental Science Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,,,,"$7,070/Year (in-state); $16,980/Year (out-of-state)",,$295 (in-state); $708 (out-of-state),"$1,000 – $7,000 per year",,Merit-based,18 credits,"$7,070/Year (in-state); $16,980/Year (out-of-state)",Environmental Studies Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.75,69%,,,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",,$295/credit (In-state); $708/credit (Out-of-state),"$2,000 - $7,000 per year",,Merit-based,4 years,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Exercise Science Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,"$7,070 per year (in-state); $16,980 per year (out-of-state)",,$295 (in-state); $708 (out-of-state),"$2,500 - $7,000 per year",,Merit-based,,"$7,070 per year (in-state); $16,980 per year (out-of-state)",Film Studies Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Business and Management,,4.0,2.5,,Fall 2026,,,"$16,980/Year",,$708/Credit,"Up to $7,500 per year",,Merit-based,4 years,"$16,980/Year",Finance Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Business and Management,,4.0,2.0,68%,,,,,,NYS Resident: $295/credit; Out-of-State: $708/credit,"$1,000 – $6,000 per year for incoming freshmen",Over 60% of incoming freshmen receive a merit-based scholarship,"Merit-based, Donor-funded",,"NYS Resident: $7,070/year; Out-of-State: $16,980/year",Finance Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,2.0,4.0,2.5,68%,Fall 2026,"August 1, 2025","May 1, 2026","$7,070/Year (In-state); $16,980/Year (Out-of-state)",,$295/credit (In-state); $708/credit (Out-of-state),"Up to $9,500 per year (Merit scholarships range from $1,000 to $9,500)",,"Merit-based, Donor-funded",4 years,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Forensic Science Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.0,68%,Fall 2026,,,7070,,$295/credit (NYS Resident),"$2,000 - $7,000 per year",,"Merit-based, Need-based, Donor-funded",,"$7,070/Year (In-state), $17,940/Year (Out-of-state)",Forensic Science Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,"August 1, 2025","March 1, 2026 (recommended)",7070,,"$295/credit (NYS Resident), $708/credit (Out-of-State)","$1,000 - $7,000 per year",,Merit-based,4 years,"$7,070/Year (NYS Resident), $16,980/Year (Out-of-State)","Geology Major (BA, BS)",https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,,Fall 2026,,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",,$295/credit (In-state); $708/credit (Out-of-state),"$1,000 - $6,000 per year",,Merit-based,,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Geology Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts & Sciences,,4.0,2.5,68%,Fall 2026,,,7070,,$295/credit (In-state); $708/credit (Out-of-state),"$1,000 - $9,500 per year",,Merit-based,4 years,"$7,070/Year (In-State); $16,980/Year (Out-of-State)",Graphic Design Major,https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,,,,7070,,In-state: $295/credit; Out-of-state: $708/credit,"Up to $5,000 per year",,Merit-based,,"In-state: $7,070/year; Out-of-state: $16,980/year",Graphic Design Minor,https://www.brockport.edu/academics/catalogs/programs/
,School of Health & Human Performance,,4.0,2.0,68%,Fall 2026,,,7070,,295,"$1,000 - $6,500 per year",,Merit-based,4 years,"$7,070/Year (In-state); $16,980/Year (Out-of-state)",Health and Society Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,"School of Education, Health and Human Services",,4.0,2.5,68%,,,,7070,,NY State Resident: $295/credit; Out-of-State: $708/credit,"$1,000 - $7,000 per year",,"Merit-based, Donor-funded",4 years,"NY State Resident: $7,070/year; Out-of-State: $16,980/year",Healthcare Administration Major (BS),https://www.brockport.edu/academics/catalogs/programs/
,School of Arts and Sciences,,4.0,2.0,68%,Fall 2026,,,"In-state: $7,070/Year; Out-of-state: $16,980/Year",,In-state: $295/credit; Out-of-state: $708/credit,"Up to $4,000 per year",,Merit-based,,"In-state: $7,070/Year; Out-of-state: $16,980/Year",Hip-Hop Minor,https://www.brockport.edu/academics/catalogs/programs/
