Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGRERequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,American Studies (Minor),,,,,Undergraduate,,,,,,,Not Required,Not Required,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,,College of Liberal Arts and Social Sciences,,,,,,,,"The American Studies minor is an interdisciplinary program designed to give students a broad understanding of American culture through a wide variety of courses in the humanities, social sciences and fine arts. The minor helps students develop critical and analytical skills that prepare them for a variety of careers in fields such as business, education, government, journalism, law, public administration, and social work. The minor in American Studies offers a strong background for graduate study in American Studies, history, literature, and other fields.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,"Texas Resident: $530.98/Semester Hour; Non-Resident: $1,050.98/Semester Hour",,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Academic, Competitive, Athletic",,,,,,,
,"Anthropology, BA",,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,,,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Social Sciences,,,,,,,,"The Bachelor of Arts degree with a major in anthropology requires a minimum of 120 credit hours, 42 of which must be advanced, and fulfillment of the university's core curriculum requirements. The degree program is designed to provide students with a broad understanding of the four fields of anthropology: archaeology, cultural anthropology, linguistic anthropology and physical anthropology.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,$441.41/credit hour (Resident),,False,,4.0,2.0,,,,,,,,,,,"$6,671.15/Semester (Resident, full-time 15 SCH)",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Anthropology (Minor),,,,,Undergraduate,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Social Sciences,,,,,,,,,,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,Resident Undergraduate: $399.66/semester credit hour (combined tuition and fees for Fall 2023 / Spring 2024 / Summer 2024),,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Applied Arts and Sciences, BAAS",,,,,Associate,,,,,Not Required,Not Required,,,"Admission to the university is a separate administrative process governed by the university’s Office of Admissions. For admission requirements, deadlines and instructions, please see Undergraduate Admission under the Admissions section of this catalog or visit the website for the Office of Admissions. This program is designed for students who are highly motivated to earn a bachelor's degree but have some college credit, or extensive experience (such as military or vocational training), and have been unsuccessful in achieving a bachelor's degree.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Social Sciences,,,,,,,,"The Bachelor of Applied Arts and Sciences (BAAS) is an interdisciplinary degree designed for students who have earned an Associate of Applied Arts and Sciences (AAAS), Associate of Applied Science (AAS) or other applied associate’s degree and desire to complete a bachelor’s degree. The degree provides an opportunity for career and technical education courses to apply toward a bachelor’s degree program. Students must complete 36 hours of upper-division courses, of which 18 hours must be in one of the following specializations or 18 hours of upper-division courses approved by an advisor if no specialization is chosen or available. The remaining 18 hours of upper-division courses may be chosen from other specializations offered through the BAAS program or from other approved upper-division course work in order to complete the 36 hours.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Academic merit-based,,,,,,,
,"Applied Behavior Analysis, BS",,,,,Undergraduate,,,,,Not Required,Not Required,Not Required,Required,,Not Required,,False,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Liberal Arts and Social Sciences,,,,,,,,"The Bachelor of Science degree in Applied Behavior Analysis (ABA) provides students with a strong academic background, including conceptual knowledge of behavior analysis and practical skills for working in areas requiring the application of behavior analytic principles. Applied behavior analysis is the scientific study of human behavior with a focus on understanding why people do what they do and how to help people acquire new skills and change behavior. The curriculum is designed to provide coursework needed for students to become a Board Certified Assistant Behavior Analyst® (BCaBA®), an undergraduate-level certification provided by the Behavior Analyst Certification Board (BACB®). Students graduating with this degree will be prepared for a variety of entry-level positions in the field, including those working with individuals with autism spectrum disorder and related disabilities, traumatic brain injury, organizational behavior management, and behavioral medicine. The program prepares students for graduate study in behavior analysis or other related fields.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Merit-based, Talent-based, Leadership, Need-based",,,,,,,
,Applied Gerontology (Minor),,,,,Undergraduate,,,,,Not Required,Not Required,Not Required,Not Required,"A minor in applied gerontology is available to all undergraduate students. Students must complete 18 semester hours of course work, with a minimum of 9 hours at the advanced level. A minimum GPA of 2.5 is required on all courses counted toward the minor. A minimum grade of C is required for all minor courses. Students must complete: ADSU 3000, ADSU 3010, ADSU 4100. Choose 9 hours from the following: ADSU 4000, ADSU 4010, ADSU 4050, ADSU 4060, ADSU 4070.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Health and Public Service,"$6,324.80 (estimated for 18 SCH, Texas Resident)",,,,,,,"The Applied Gerontology minor provides students with a broad knowledge base regarding the process of aging and older adults. Students gain an understanding of the physiological, psychological, and sociological aspects of aging, and learn about policy, services, and programs for older adults. This minor is an excellent complement to many majors across the university (e.g., health studies, psychology, sociology, hospitality, recreation, business, public health, nursing, nutrition, social work).",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,"$49.50/SCH (Designated Tuition, Texas Resident); $450.00/SCH (Designated Tuition, Non-Resident)",,False,,4.0,2.0,,,,,,,,,,,6324.8,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Institutional, Departmental, Merit-based",,,,,,,
,"Art Education, BFA",,,,,Undergraduate,,,,,,,Not Required,Required,"Admission to the university is a separate process from admission to the College of Visual Arts and Design. Consult the Admission section of the catalog for more information. Admission to CVAD B.A. and B.F.A. Programs: Freshmen must be admitted to the university. Transfer students must be admitted to the university. CVAD requirements for admission for freshmen and transfer students are listed below. Freshmen: Must have a high school cumulative GPA of 2.5 on a 4.0 scale. Transfer students: Must have completed 12 or more transferable hours, have a minimum cumulative GPA of 2.5 on a 4.0 scale (including all transfer work), and be in good standing at the last institution attended. Students not meeting the above requirements will need to submit a portfolio for review for admission to the college. Contact the CVAD Dean’s office for more information. Admission to the university and the CVAD undergraduate program does not guarantee admission into a particular undergraduate major within the college. Specific program/major admission requirements are listed under their corresponding program pages in the catalog.",,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Visual Arts & Design,,,,,,,,"The Bachelor of Fine Arts degree with a major in Art Education is a professional degree providing a strong studio-based curriculum with a focus on preparing highly qualified art teachers for all levels of public and private schools. This degree combines professional education and studio art to provide students with the knowledge and skills necessary to become successful art educators. Art education majors will develop their artistic voice through study in a broad range of studio disciplines including drawing, painting, sculpture, printmaking, photography, new media, and ceramics. The Art Education program is designed to fulfill the requirements for the Texas All-Level (EC-12) Art Teacher Certification.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,267.20/credit hour,,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Merit-based, Need-based, Major-specific, Residency-specific, Extracurricular involvement-specific",,,,,,,
,"Art History, BA",,,,,Undergraduate,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Visual Arts and Design,"$6,214.00/Semester (for 9 hours, Texas residents, Fall 2023/Spring 2024 average)",,,,,,"Art Museum Education, Fashion History, Pre-Art Conservation","The Bachelor of Arts (BA) in Art History provides students with a broad and deep education in art and its history. The program prepares students for careers in museums, galleries, cultural institutions, and education, or for advanced studies in art history, museum studies, or related fields. Students develop critical thinking, visual analysis, research, and writing skills as they explore art from diverse cultures and periods.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,"$690.44/Credit Hour (for 9 hours, Texas residents, Fall 2023/Spring 2024 average)",,False,,4.0,2.0,,,,,,,,,,,"$6,214.00/Semester (for 9 hours, Texas residents, Fall 2023/Spring 2024 average)",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Art History (Minor),,,,,Undergraduate,,,,,Not Required,Not Required,,,,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Visual Arts and Design,4180.00/Semester,,,,,,,"This minor is designed to supplement other majors. The student who majors in art studio, communication design or visual art studies will find the minor in art history gives breadth to a course of study and prepares the student for graduate work in art history. Students who major in other areas will find the minor in art history a useful and enlightening complement to other majors.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,273.66/credit hour,,False,,4.0,2.5,,,,,,,,,,,4180.00/Semester,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Artificial Intelligence, BS",,,,,Undergraduate,Fall 2026,,,,,,,,"To be considered for admission as a first-time in college student, applicants must be a graduate of an accredited high school or possess a GED certificate, meet the Texas Uniform Admission Policy (UAP) requirements (completion of the Foundation, Recommended, or Distinguished high school program), and submit official transcripts from all high school(s) attended. Applicants must submit official test scores from the SAT or ACT; however, a test-optional pathway is available for eligible applicants.",,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Engineering,"$5,924.96/Semester (15 credit hours, Resident, Fall 2023 estimated)",,,,,,,"The Bachelor of Science (BS) in Artificial Intelligence prepares students for careers in the rapidly growing field of AI, including machine learning, deep learning, data science, robotics, computer vision, natural language processing, and other emerging AI areas. This program offers a comprehensive curriculum covering the theoretical foundations, algorithms, and practical applications of AI. It emphasizes hands-on experience through projects and laboratory work, equipping students with the skills to design, develop, and deploy intelligent systems. Graduates will be prepared for various roles in industry, government, and research, as well as for further graduate studies in AI and related fields.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,"$394.99/Credit Hour (Resident, Fall 2023 estimated)",,True,,4.0,2.5,,,,,,,,,,,"$5,924.96/Semester (15 credit hours, Resident, Fall 2023 estimated)",,,,,,,False,False,,21.0,,,,,,,,,1060.0,,,,,,,,,,,,,,,,,,,,,
,"Audiology and Speech-Language Pathology, BS",,,,,Undergraduate,,,,,,,,,"Complete 45 semester hours of college coursework, including the UNT core courses, with a minimum cumulative GPA of 2.75. Complete all pre-major course requirements (ASLP 1040, BIOL 1710, BIOL 1720, PSYC 1630, TECM 2700) with a minimum cumulative GPA of 2.75. ASLP 1040 and PSYC 1630 must be completed with a minimum grade of C or better. Achieve a minimum grade of C or better in all pre-major courses (ASLP 1040, BIOL 1710, BIOL 1720, PSYC 1630, TECM 2700) and other courses taken for the major.",,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Health and Public Service,,,,,,,,This major prepares students for graduate study and careers in audiology and speech-language pathology by providing a strong science-based foundation. Graduate study is required for certification and licensure as an audiologist or speech-language pathologist. The faculty are committed to providing students with the knowledge and skills necessary to pursue a graduate degree and to succeed as professionals. The curriculum combines basic science courses with general education and core courses in communication disorders. Students who successfully complete the undergraduate program are prepared to enter graduate programs in audiology (Au.D.) and speech-language pathology (M.S.).,,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,,,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"academic achievement, demonstrated financial need, participation in specific organizations or activities, or because of a particular field of study",,,,,,,
,"Aviation Logistics, BS",,,,,Undergraduate,,,,,Not Required,Not Required,Not Required,Required,"Students must meet the admission requirements for the College of Engineering. All students must meet university admission requirements. In addition to university requirements, the College of Engineering has specific academic requirements for unconditional admission directly into a major. For assured admission, freshmen entering the College of Engineering must meet the same academic qualifications as listed in the general Undergraduate Admission section of the catalog, but with higher math readiness. Freshmen must be calculus ready to be admitted into an engineering major. Calculus ready means eligible to enroll in MATH 1710 Calculus I (C or better in MATH 1650 Pre-Calculus or MATH 1600 Elementary Probability and Statistics, or MATH 1710 placement test).",Not Required,,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,,,,College of Health and Public Service,,,,,,,,"The Aviation Logistics program at the University of North Texas is designed to prepare students for management and operational careers in the aviation industry. The curriculum provides a strong foundation in aviation, business, and logistics principles, focusing on the unique challenges and opportunities within the aerospace sector. Students will gain expertise in areas such as airline operations, airport management, supply chain logistics, regulatory compliance, safety management, and aviation finance. The program emphasizes critical thinking, problem-solving, and leadership skills, equipping graduates to effectively manage resources, optimize operations, and contribute to the efficiency and sustainability of aviation organizations. Through a combination of rigorous coursework, hands-on projects, and opportunities for internships, students will develop a comprehensive understanding of the global aviation industry and be prepared for diverse roles in airlines, airports, MROs (Maintenance, Repair, and Overhaul facilities), aerospace manufacturing, and governmental agencies.",,https://catalog.unt.edu/content.php?catoid=37&navoid=4292,,,Resident: $50/credit hour (base tuition); Non-Resident: $457/credit hour (base tuition),,True,,4.0,2.5,,,,,,,,,,,"Resident: $5,550/Semester; Non-Resident: $11,000/Semester",,,,,,,False,False,,,100.0,,,,6.0,,,53.0,,79.0,,,,,,,,,,,,,"Academic, Need-based",,,,,,,
