Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
,"The accounting minor is designed for non-business majors who want to develop a basic understanding of accounting principles and practices. The minor provides students with the opportunity to gain foundational knowledge in financial accounting, managerial accounting, and other related areas. It is particularly useful for students in fields such as finance, economics, information systems, and general business administration who may benefit from a strong background in accounting. The curriculum is structured to complement various majors, enhancing students' marketability and analytical skills.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5489,,Minor in Accounting,https://catalog.csuchico.edu/,
,"This minor is designed for students from a variety of academic disciplines who wish to broaden their knowledge in the area of adapted physical activity (APA). Adapted physical activity is defined as a service delivery profession and an academic field of study designed to address the unique needs of individuals with disabilities in diverse physical activity settings. Coursework in the minor includes introductory courses in APA, methods, assessment, and practicum experience working with individuals with disabilities. This minor is particularly suited for students majoring in Kinesiology, Exercise Physiology, Pre-Physical Therapy, Pre-Occupational Therapy, Pre-Athletic Training, Child Development, Psychology, Recreation, Social Work, and Special Education.",https://catalog.csuchico.edu/preview_program.php?catoid=24&poid=5702,,Minor in Adapted Physical Activity,https://catalog.csuchico.edu/,
,"The Bachelor of Science in Advanced Manufacturing and Applied Robotics prepares graduates to be successful engineers and technical leaders in the growing high-tech manufacturing industry. The curriculum provides a strong foundation in manufacturing processes and automation, applied robotics, computer-aided design and manufacturing (CAD/CAM), product design and development, quality assurance, and manufacturing systems. Students gain hands-on experience in state-of-the-art labs with industrial robots, CNC machines, 3D printers, metrology equipment, and various manufacturing technologies. The program emphasizes problem-solving, critical thinking, teamwork, and communication skills, preparing students for diverse roles in sectors such as aerospace, automotive, medical devices, electronics, and consumer goods. Graduates are equipped to design, implement, and optimize manufacturing systems, integrate robotic solutions, manage production, and contribute to the development of next-generation products and processes.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5481,,Bachelor of Science in Advanced Manufacturing and Applied Robotics,https://catalog.csuchico.edu/,
,"The Minor in Advanced Manufacturing is intended to provide students with foundational knowledge of current trends and best practices in advanced manufacturing processes. The program incorporates fundamental principles, materials, equipment, and processes that comprise this rapidly evolving field. Students will acquire the analytical and practical skills required to develop and implement advanced manufacturing solutions using relevant tools and technologies, including computer-aided design, rapid prototyping, and advanced robotics. The program is designed to prepare students for careers in advanced manufacturing and related fields and to provide them with the knowledge and skills necessary to pursue further education in the field.",https://catalog.csuchico.edu/current/programs-of-study/minors/advanced-manufacturing-minor/,,Minor in Advanced Manufacturing,https://catalog.csuchico.edu/,
,"The African American Studies minor is an interdisciplinary program designed to give students a critical understanding of the historical, social, political, economic, and cultural experiences of people of African descent. Students will analyze the causes and consequences of racial inequality and explore strategies for achieving social justice. This program enhances students’ critical thinking skills, broadens their cultural competencies, and prepares them to engage effectively in diverse communities and global contexts. It is a valuable complement to majors in the humanities, social sciences, education, business, and health sciences, among others.",https://catalog.csuchico.edu/preview_program.php?catoid=15&poid=5354,,Minor in African American Studies,https://catalog.csuchico.edu/,
,"The Minor in African Studies is an interdisciplinary program designed to give students a broad understanding of the historical and contemporary experiences of African peoples, both in Africa and in the Diaspora. Students interested in the minor should contact the program coordinator of the African Studies Program. The minor may be declared by any student. See the program coordinator for specific requirements regarding the minor.

Program Learning Outcomes:
Upon successful completion of this minor, students will be able to:
* Identify and describe major themes and issues in African history, cultures, politics, and/or societies.
* Identify and evaluate the ways in which African peoples (on the continent and in the diaspora) have expressed themselves, culturally and/or politically.
* Analyze the relationships between global issues and African peoples (on the continent and in the diaspora).",https://catalog.csuchico.edu/minors/african-studies-minor/,,Minor in African Studies,https://catalog.csuchico.edu/,
,"The Department of Agricultural Business provides students with the business skills and knowledge necessary to successfully manage a business in the diverse agricultural sector. The Agricultural Business curriculum provides students with a broad exposure to the agriculture industry while developing expertise in general business, economics, finance, and management. The program prepares students for careers in agriculture and related industries, including agricultural finance, marketing, sales, processing, distribution, and management. Graduates are employed by banks, government agencies, food processors, wholesalers, retailers, and entrepreneurial ventures. Many graduates also pursue graduate or law degrees.",https://catalog.csuchico.edu/preview_program.php?catoid=36&poid=10738,,Bachelor of Science in Agricultural Business,https://catalog.csuchico.edu/,
,"The Minor in Agricultural Business is designed for students with majors outside of agricultural business who wish to gain an understanding of the business principles and applications in the food, fiber, and environmental industries. The minor introduces students to the core business principles, including accounting, finance, management, and marketing, and applies them within the context of agricultural and food systems. Students will gain an understanding of agricultural markets, economic principles, and policy issues relevant to the industry. This minor is particularly beneficial for students interested in careers in agricultural production, food processing, distribution, marketing, and related fields, or for those considering graduate studies in agricultural business or economics.",https://catalog.csuchico.edu/colleges-departments/agriculture/agricultural-business/agricultural-business-minor/,,Minor in Agricultural Business,https://catalog.csuchico.edu/,
,"The Bachelor of Science degree in Agricultural Science is designed to prepare students for successful careers in agriculture and related fields, or for further graduate study. Students pursuing the BS in Agricultural Science may specialize in several options, or combinations of options, to accommodate their specific interests and career goals. Options provide specialized training in specific areas and are chosen in consultation with an advisor. Required core courses provide students with a strong foundational understanding of agricultural principles. Courses in the major promote critical thinking and problem-solving skills, and help students develop an appreciation for the social, economic, political, and environmental issues associated with agriculture.",https://catalog.csuchico.edu/preview_program.php?catoid=15&poid=5573,,Bachelor of Science in Agricultural Science,https://catalog.csuchico.edu/,
,"The Agriculture Minor allows students to gain a foundation in agricultural studies while pursuing a major in another field. The minor requires 21 units and focuses on core agricultural principles and practices. Students will explore topics such as sustainable agriculture, agribusiness, crop science, and animal science, preparing them for careers in agriculture-related fields or further studies. This minor complements a wide range of majors, including business, environmental science, and public administration.",https://catalog.csuchico.edu/preview_program.php?catoid=36&poid=13749,,Minor in Agriculture,https://catalog.csuchico.edu/,
,"The Minor in Agriculture, Food, and the Environment (AFE) GE is designed to provide students with a broad understanding of the social, economic, political, and environmental issues related to agriculture and food systems. Students will explore topics such as sustainable agriculture, food policy, global food security, and the impact of agriculture on natural resources. The minor aims to enhance students' critical thinking skills and their ability to analyze complex challenges in the agriculture and food sectors. It also fulfills specific GE requirements. Students are encouraged to consult with an advisor to plan their coursework.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5481&returnto=1443,,"Minor in Agriculture, Food, and the Environment GE",https://catalog.csuchico.edu/,
,"The American Indian Studies minor is an interdisciplinary program designed to provide students with an understanding of the historical and contemporary experiences of American Indian peoples. Drawing on courses from various departments including Anthropology, English, History, Multicultural and Gender Studies, Political Science, and Recreation, Hospitality, and Parks Management, the minor offers a broad and critical perspective on Indigenous cultures, societies, and sovereignty. Students will explore topics such as Indigenous history, cultural practices, political structures, social justice issues, and the impact of colonialism. The program emphasizes critical thinking, research skills, and an appreciation for cultural diversity, preparing students to engage thoughtfully with Indigenous communities and issues in their personal and professional lives.",https://catalog.csuchico.edu/minors/american-indian-studies-minor/,,Minor in American Indian Studies,https://catalog.csuchico.edu/,
,"The Animal Science program is designed for students seeking careers in production agriculture, equine, animal health, and allied industries involving food animals, companion animals, or horses. With an emphasis on hands-on learning, the program allows students to gain valuable experience at the Paul L. Byrne Agricultural Teaching and Research Center (farm) located just one mile from campus. Students learn to apply the principles of animal science to the management and production of livestock and companion animals. This major covers the fields of animal nutrition, genetics, breeding, physiology, health, behavior, and production systems. The curriculum is flexible and can be adapted to meet a wide variety of interests and career goals. Depending on their chosen option, graduates are prepared for careers such as:
*   Livestock, dairy, or horse farm managers
*   Poultry production managers
*   Feedlot managers
*   Nutritionists
*   Marketing and sales representatives for agricultural businesses
*   Animal health technicians (with further training or specialization)
*   Veterinary school (with further training or specialization)
*   Extension educators
*   Agricultural educators",https://catalog.csuchico.edu/undergraduate-degrees-programs/agriculture/animal-science-bs/,,Bachelor of Science in Animal Science,https://catalog.csuchico.edu/,BS
,"The Animal Science minor is designed for students who want to develop a basic knowledge of animal production and related agricultural issues. It is well-suited for students in other agricultural disciplines, or students in other fields such as Biology, Business, Environmental Science, or Health Science, who want to develop a fundamental understanding of animal agriculture. The minor provides foundational knowledge of animal science that would be beneficial to students interested in careers in animal agriculture, veterinary medicine, research, or related fields. The minor requires a minimum of 21 units.",https://catalog.csuchico.edu/preview_program.php?catoid=15&poid=5295&returnto=1140,,Minor in Animal Science,https://catalog.csuchico.edu/,Minor
,"Anthropology is the systematic comparative study of human biological and cultural diversity through space and time. Anthropologists address questions concerning the evolutionary history of the human species; the interplay of biology and culture in shaping human behavior; the origins and development of human societies and cultures; the dynamic diversity of modern human cultures; and the impact of human activity on the environment. At Chico State, the anthropology faculty have wide-ranging expertise across the four major subfields of the discipline: archaeology, cultural anthropology, biological anthropology, and linguistic anthropology. Students are provided with training in each of these subfields and are encouraged to explore their own interests and apply their anthropological knowledge in the field through internships, fieldwork opportunities, and community engagement. The Bachelor of Arts in Anthropology provides students with a broad and flexible education in the liberal arts tradition and prepares them for a wide variety of career opportunities, including further graduate study, teaching, business, government, forensics, public health, museum work, and cultural resource management. Students gain skills in critical thinking, cross-cultural understanding, communication, and social scientific research methods that are highly valued in today's globalized world.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5328,,Bachelor of Arts in Anthropology,https://catalog.csuchico.edu/,
,"The minor in anthropology provides students with an overview of the four subfields of anthropology: archaeology, biological anthropology, cultural anthropology, and linguistic anthropology. An anthropology minor can complement majors in disciplines such as health sciences, business, economics, foreign languages, and international relations.",https://catalog.csuchico.edu/preview_program.php?catoid=15&poid=5192,,Minor in Anthropology,https://catalog.csuchico.edu/,
,"The Applied Statistics minor provides students with the fundamental statistical knowledge and skills to collect, analyze, interpret, and present data in their own field of study. Students will gain a solid foundation in statistical theory and methods, including descriptive statistics, probability, inferential statistics, regression analysis, and data visualization. The minor emphasizes the practical application of statistical tools to real-world problems. The curriculum covers a range of statistical software and programming languages, empowering students to effectively handle and analyze diverse datasets. This minor is suitable for students from various disciplines who wish to enhance their quantitative skills and improve their ability to make data-driven decisions.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5131,,Minor in Applied Statistics,https://catalog.csuchico.edu/,
"Art History, Studio Art","The Department of Art and Art History offers a Bachelor of Arts in Art, a Bachelor of Fine Arts in Art, and a Minor in Art. Our programs provide students with a strong foundation in visual literacy, critical thinking, and creative practice, preparing them for a variety of careers in the arts and beyond. Students develop technical skills, theoretical knowledge, and an understanding of the historical and cultural contexts of art. They are encouraged to explore diverse mediums and approaches, fostering a unique artistic voice and perspective. Our faculty are dedicated artists, scholars, and educators who provide a supportive and challenging learning environment. We offer opportunities for internships, study abroad, and participation in exhibitions and community projects. Graduates are prepared for careers in fields such as art history, curatorial work, arts administration, gallery management, art education, graphic design, illustration, photography, web design, multimedia, animation, and studio art.",https://catalog.csuchico.edu/undergraduate-programs/majors-minors-credentials/art-ba/,,Bachelor of Arts in Art,https://catalog.csuchico.edu/,
,"The Bachelor of Fine Arts (BFA) is a professional degree providing a concentrated and rigorous experience in the visual arts. The curriculum includes breadth in art history, aesthetic theory, and art criticism, as well as depth in studio practice, culminating in a senior exhibition. The BFA is designed for students seeking to pursue careers as professional artists or prepare for graduate study in art.",https://catalog.csuchico.edu/colleges-departments/college-humanities-fine-arts/art-art-history/art-bfa/,,Bachelor of Fine Arts in Art,https://catalog.csuchico.edu/,
,"The Art History minor provides students with the critical skills and knowledge of the visual arts necessary for careers in art-related fields (e.g., museum work, gallery work, historical preservation, publishing, arts administration, or other cultural institutions), or as preparation for graduate study in art history or related fields. The minor complements a variety of majors in the humanities, social sciences, and arts, particularly Studio Art. The courses offered introduce students to the diverse history of art and visual culture while honing their critical thinking, writing, and research skills.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5481,,Minor in Art History,https://catalog.csuchico.edu/,
,"The Minor in Art Studio offers students from all majors an opportunity to develop their artistic abilities through a diverse range of studio courses. Students will gain foundational knowledge and practical skills in various art media and techniques, fostering creative expression and critical thinking within the visual arts. The curriculum provides a flexible pathway for students to explore different studio disciplines such as drawing, painting, sculpture, ceramics, printmaking, and digital media, allowing them to tailor their artistic journey while complementing their primary field of study. Upon completion, students will have developed a portfolio of their work and a deeper understanding of artistic processes and concepts.",https://catalog.csuchico.edu/programs/minor-art-studio/,,Minor in Art Studio,https://catalog.csuchico.edu/,
,"The Asian American Studies Minor offers students an opportunity to explore the historical, political, social, cultural, and economic experiences of Asian Americans in the United States. Students in the program develop critical thinking skills necessary to understand race, ethnicity, and gender in their local and global contexts. Through an interdisciplinary curriculum grounded in the humanities and social sciences, students will explore topics such as immigration, diaspora, identity, community formation, politics, arts and culture, and activism. The minor prepares students for careers in fields such as education, social work, public policy, law, health care, community organizing, journalism, and the arts, among others. It also provides a strong foundation for graduate study in Asian American Studies, Ethnic Studies, American Studies, and related fields.",https://catalog.csuchico.edu/preview_program.php?catoid=36&poid=12247,,Minor in Asian American Studies,https://catalog.csuchico.edu/,
,"The Bachelor of Arts (BA) in Asian Studies is an interdisciplinary program designed for students interested in a comprehensive understanding of Asia. The program promotes analytical skills and critical thinking about a dynamic and strategically important part of the world, preparing students for careers in government, non-profits, international business, journalism, research, and education. It is also an excellent preparation for graduate studies in a variety of fields and disciplines. Asian Studies is an interdisciplinary field, drawing on courses in art, comparative religion, economics, geography, history, humanities, philosophy, political science, and modern languages. The program emphasizes global and cross-cultural awareness. The curriculum gives students an an opportunity to study in depth a particular region of Asia, such as China, Japan, Korea, or Southeast Asia, or a particular academic discipline. All students are required to take courses from at least three different disciplines and to complete two years of college-level study in an Asian language. The Asian Studies program is housed in the Department of Comparative Religion and Humanities. The Asian Studies program is highly flexible. It is designed to accommodate the needs of students with a variety of interests, whether they are focused on the region or on a particular discipline. Students are encouraged to study abroad in Asia, and course work completed abroad may be used to satisfy program requirements. Asian Studies majors are eligible for a variety of scholarships. The program works closely with the Asian Studies Association of California (ASAC), a professional organization devoted to the study of Asia. Students can attend the ASAC annual conference, participate in the undergraduate paper competition, and volunteer at the conference. These opportunities help students make contacts with faculty and professionals from around the world.",https://catalog.csuchico.edu/preview_program.php?catoid=15&poid=5573,,Bachelor of Arts in Asian Studies,https://catalog.csuchico.edu/,
,"The Minor in Asian Studies provides students with an interdisciplinary understanding of the diverse cultures and societies of Asia. Students explore the history, religions, philosophies, arts, literatures, politics, and economies of various Asian countries and regions. The minor aims to develop students' critical thinking, analytical, and cross-cultural communication skills, preparing them for careers in fields such as international business, government, education, and non-profit organizations, as well as for further graduate study in Asian Studies or related disciplines. This program is administered by the Department of Comparative Religion and Humanities.",https://catalog.csuchico.edu/preview_program.php?catoid=9&poid=2636,,Minor in Asian Studies,https://catalog.csuchico.edu/,
,"The minor in astronomy is designed for students in any major who are interested in gaining a general knowledge of astronomy. The minor is appropriate for students who wish to satisfy their scientific curiosity regarding the nature of the cosmos, or for those considering a career in astronomy education. A minimum of 18 units is required for the minor. See the curriculum for specific information.",https://catalog.csuchico.edu/preview_program.php?catoid=38&poid=10557,,Minor in Astronomy,https://catalog.csuchico.edu/,
,"Biochemistry is the study of the chemistry of life. It provides the foundation for understanding all biological processes and for developing solutions to biological problems in medicine, agriculture, and industry. A major in biochemistry provides a strong foundation in chemistry and biology, as well as an introduction to related fields such as physics and mathematics. As a result, biochemistry majors develop excellent problem-solving skills, quantitative reasoning abilities, and communication skills applicable to a wide variety of career options. The Bachelor of Science (BS) in Biochemistry offers students a choice of two options: (1) an American Chemical Society (ACS) certified degree suitable for immediate entry into the chemical or biotechnology industry or graduate school in biochemistry, chemistry, or related fields; or (2) a non-certified pre-professional option for students interested in a career in medicine, dentistry, optometry, pharmacy, veterinary medicine, or other health sciences. Biochemistry is a joint program offered by the Department of Chemistry and Biochemistry and the Department of Biological Sciences.",https://catalog.csuchico.edu/current/colleges/natural-sciences/chemistry-biochemistry/biochemistry-bs/,,Bachelor of Science in Biochemistry,https://catalog.csuchico.edu/,BS
,"Biochemistry is an interdisciplinary program that focuses on the chemistry of biological systems. It covers the structure and function of biomolecules, metabolic pathways, and the molecular basis of biological processes. The minor in biochemistry is an excellent complement to majors in biology, chemistry, health sciences, or agriculture. It provides a strong foundation for students interested in careers in medicine, pharmacy, biotechnology, molecular biology, and other related fields. The minor also prepares students for graduate studies in biochemistry or related disciplines.",https://catalog.csuchico.edu/preview_program.php?catoid=36&poid=8987,,Minor in Biochemistry,https://catalog.csuchico.edu/,
,"The Bachelor of Arts in Biological Sciences is designed for students seeking a broad education in biology with maximum flexibility to pursue interests in other fields. This degree is especially well-suited for students who plan to pursue K-12 teaching credentials in science, careers in science writing or illustration, and other interdisciplinary careers involving biology. The BA also can be used as preparation for health-related professional programs. Students who plan to pursue graduate studies in biology or careers as professional biologists are advised to pursue the Bachelor of Science degree.",https://catalog.csuchico.edu/preview_program.php?catoid=29&poid=9052,,Bachelor of Arts in Biological Sciences,https://catalog.csuchico.edu/,
,"The Biological Sciences program provides students with a strong foundation in a variety of biological disciplines (i.e., genetics, ecology, physiology, cell biology, evolution, etc.) that can be applied to a wide array of career options. The Bachelor of Science degree provides flexibility and depth of study through four options within the major: General Biological Sciences, Cellular and Molecular Biology, Ecology, Evolution, and Organismal Biology, and Plant Biology. Students are encouraged to enhance their academic program by engaging in activities such as independent research, internships, and student clubs related to their area of interest. These experiences allow students to gain valuable skills and make connections with faculty and community members.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5573,,Bachelor of Science in Biological Sciences,https://catalog.csuchico.edu/,BS
,"The minor in Biological Sciences provides students with a broad exposure to the life sciences, complementing a major in another discipline. The minor requires a minimum of 21 units, 12 of which must be upper-division. At least six upper-division units must be taken in residence. All courses taken for the minor must be completed with a grade of C- or higher. See the Department of Biological Sciences website (www.csuchico.edu/biology) for recommended prerequisite coursework for upper-division classes in the minor.",https://catalog.csuchico.edu/current/programs/biological-sciences/biological-sciences-minor/,,Minor in Biological Sciences,https://catalog.csuchico.edu/,
,"The Biomedical Engineering Minor provides students with fundamental knowledge, skills, and applications related to the rapidly expanding field of biomedical engineering. Students will be exposed to a diverse set of topics that include human physiology, biomechanics, biomedical instrumentation, biomaterials, and medical imaging. This minor is particularly suited for students majoring in engineering, computer science, and the physical and biological sciences who are interested in pursuing careers or graduate studies in biomedical engineering. The Biomedical Engineering Minor is housed within the Department of Mechanical and Mechatronic Engineering.",https://catalog.csuchico.edu/preview_program.php?catoid=33&poid=8167,,Minor in Biomedical Engineering,https://catalog.csuchico.edu/,
,"The Broadcasting minor focuses on the study of electronic media content production, distribution, and consumption. Students in the Broadcasting minor will critically analyze and understand the role of media in society, while developing practical skills in the areas of audio and video production, digital editing, and convergent media delivery platforms. Students will also gain an understanding of media law, ethics, and business practices as they relate to broadcasting and digital media production. The Broadcasting minor prepares students for careers in television, radio, online content creation, and other media-related fields, or for further graduate study in media and communication.",https://catalog.csuchico.edu/preview_program.php?catoid=15&poid=5328&returnto=633,,Minor in Broadcasting,https://catalog.csuchico.edu/,
,The Business Administration Minor provides a broad overview of business functions for students whose major field is outside of the College of Business. This minor helps students develop critical skills that will provide the fundamentals necessary to work in a business environment. All courses require a C- or higher to meet minor requirements.,https://catalog.csuchico.edu/preview_program.php?catoid=15&poid=5573,,Minor in Business Administration,https://catalog.csuchico.edu/,
,"Business Information Systems (BIS) is the field concerned with the collection, storage, analysis, design, and retrieval of information critical to the decision-making processes of a business enterprise. The Bachelor of Science in Business Information Systems provides students with the fundamental concepts and skills necessary to design, develop, and manage information systems critical to today's complex business environment. Graduates of the program are prepared for careers that involve developing, maintaining, implementing, and deploying information systems in organizations. Possible career paths include business analyst, systems analyst, database administrator, network administrator, IT consultant, web developer, data analyst, and project manager. The curriculum provides a strong background in business principles, database management, systems analysis and design, programming, networking, web development, and project management. Students also gain experience with current technologies and tools used in the industry.",https://catalog.csuchico.edu/colleges-departments/business/business-information-systems-bs/,,Bachelor of Science in Business Information Systems,https://catalog.csuchico.edu/,
,"The Minor in California Studies GE provides students with a broad interdisciplinary approach to understanding the physical, social, economic, cultural, and political conditions and history of California. The minor fulfills the Area F (Ethnic Studies) general education requirement. This minor will be of interest to students in a variety of fields who wish to develop an understanding of California issues or to explore careers in public policy, teaching, law, social work, journalism, or public and governmental affairs within California. Students pursuing the minor will learn to: *Analyze the social, political, economic, and cultural conditions of California within a historical context. *Identify the geographic, demographic, and environmental features of California. *Evaluate the diverse experiences of racial and ethnic groups within California. *Examine diverse cultural productions by communities and individuals within California. *Assess key issues and challenges facing California from a multi-disciplinary perspective.",https://catalog.csuchico.edu/preview_program.php?catoid=18&poid=5481,,Minor in California Studies GE,https://catalog.csuchico.edu/,
