QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,3.0,,,,,,,,,,"Merit-based, Need-based, Fellowships, Assistantships, Federal Loans, Federal Work-Study",,,Biophysics,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,36204/Semester,,2414/Credit,,,"Grants, Loans, Work-Study, Merit-based Scholarships",,36204/Semester,Central European Studies,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
116,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,11.3%,Fall 2026,,,68886/Year,,2246/unit,"$10,000 to full tuition",,"Merit-based, Need-based",4 years,68886/Year,Chicano/Latino Studies,https://dornsife.usc.edu/ase/bachelor-of-arts-chicano-latino-studies/
,"Dornsife College of Letters, Arts and Sciences",,4.0,3.0,,,,,"$28,236/Semester",,"$2,353/unit",,,,1 academic year (2 semesters),,Computational Linguistics,https://catalogue.usc.edu/preview_program.php?catoid=8&poid=8153&hl=linguistic&returnto=search
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,,,Fall,,December 1,,,,,100% for tuition,"Full financial aid (stipend, tuition remission, health benefits)",Typically five years,,Computational Neuroscience,https://catalogue.usc.edu/preview_degree_planner.php?catoid=6&poid=5372&print
,"Dornsife College of Letters, Arts and Sciences",,4.0,3.0,,Fall 2026,,,"$36,384/Year",,"$2,274",,,"Federal, State, Institutional (Fellowships, Grants, Assistantships), Outside Scholarships",,"$36,384/Year",Contemporary Latino and Latin American Studies,https://catalogue.usc.edu/preview_program.php?catoid=8&poid=8103
,Viterbi School of Engineering,,4.0,3.0,,,,,"$72,864/Program",,"$2,277/Unit",,,,,"$72,864/Program",Data Science Program,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Athletic, Restricted",4 years,,Economics and Data Science,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,"$32,624/Semester",,"$2,175/Unit",,,"Merit-based, Need-based",4 years,"$32,624/Semester",Economics/Mathematics,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
71,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,,,3696,,,"Need-Based Financial Aid, Merit Scholarships",4 years,,Environmental Science and Health,https://dornsife.usc.edu/environmental-studies/environmental-science-and-health-major/
,USC School of Cinematic Arts,,4.0,2.0,,,,,"$35,769/Semester",,"$2,385/unit",,,Merit-based,,"$35,769/Semester",Film & Television Production,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,"$34,948/Semester or $69,896/Year",,"$2,330/unit",,,,,"$34,948/Semester or $69,896/Year",French,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,"$34,310/Semester",,"$2,319",,,"Merit-based, Need-based",4 years,"$34,310/Semester",French and Italian,https://catalogue.usc.edu/content.php?catoid=16&navoid=6200
,"Dornsife College of Letters, Arts and Sciences",,4.0,3.0,,,,,135000/Program,,2250/unit,,,"Full funding package (tuition waiver, health insurance, annual stipend)",6 years,135000/Program,Gender and Sexuality Studies,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Spatial Sciences Institute (Dornsife College of Letters, Arts and Sciences)",2.0,4.0,3.0,,Fall 2026,,February 1,"74,336 USD for the program (32 units) (based on 2023-2024 tuition rate)",,"2,323 USD per unit (for 2023-2024 academic year)",,,"Fellowships, Graduate Assistantships",2 years (four semesters),"74,336 USD for the program (32 units) (based on 2023-2024 tuition rate)",Geodesign,https://earth.rowan.edu/departments/geography/academics/gis.html
,"Dornsife College of Letters, Arts and Sciences",,4.0,3.0,,,,,,,2305,,100,"Full financial support (includes stipend, tuition, and fees)",,,Geological Sciences,https://catalogue.usc.edu/preview_program.php?catoid=14&poid=16822
,"Dornsife College of Letters, Arts and Sciences",,4.0,3.0,,,,,,,,,,,2 years,,Global Geodesign,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,"$35,888/Semester",,"$2,393/unit",,,University and External Scholarships,,"$35,888/Semester",Health and Humanity,https://catalogue.usc.edu/preview_program.php?catoid=8&poid=7492
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based",,,Health and Human Sciences,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,Rossier School of Education,,4.0,2.5,,,,,,,"$2,246/unit",,,,,,History and Social Science Education,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,"$33,674/Semester",,,,,"Merit-based, Need-based, Restricted by donor criteria, Federal, State, Private, Departmental",4 years,"$33,674/Semester",Human Biology,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences, Rossier School of Education",,4.0,3.0,,Fall 2026,,,"$18,368/Semester (estimated, 2023-2024 academic year)",,"$2,296/Unit (2023-2024 academic year)",,,"Federal loans, work-study, departmental awards, research and teaching assistantships, fellowships, grants, private aid",,"$18,368/Semester (estimated, 2023-2024 academic year)",Human Security and Geospatial Intelligence,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,Viterbi School of Engineering,,4.0,3.0,,,,,,,2189,,,,,,Industrial and Systems Engineering,https://catalogue.usc.edu/preview_entity.php?catoid=8&ent_oid=1784
116,USC Viterbi School of Engineering,,4.0,3.0,,Fall 2026,Early September 2025,July 15 (International) / August 1 (Domestic),20493/Semester,,2277,,25% to 100% of tuition,"Merit-based scholarships, Research Assistantships (RA), Teaching Assistantships (TA)",1.5 to 2 years (3-4 semesters),68310,Intelligence and Cyber Operations,https://tac.usc.edu/academics/cyberops/
,School of International Relations,,4.0,2.0,,,,,"$33,634/Semester",,2243,,,,,"$33,634/Semester",International Relations (Global Business),https://catalogue.usc.edu/preview_entity.php?catoid=12&ent_oid=2520
,"Dornsife College of Letters, Arts and Sciences",,4.0,3.0,,Fall 2026,,,"$2,130/Unit",,2130,,,"Merit-based, Departmental, Endowed, External",,"$2,130/Unit",International Relations and the Global Economy,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
116,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,8.8%,,,,"$69,904/Year",,"$2,330/unit",from a few thousands dollars to full tuition,,"Merit-based, Need-based, Specialized/Departmental",4 years,"$69,904/Year",Italian,https://dornsife.usc.edu/fren-ital/italian-undergraduate-program/
,"Dornsife College of Letters, Arts and and Sciences",,4.0,2.0,,,,,"$33,212/Semester",,"$2,234",,,"Merit-based, Need-based",,"$33,212/Semester",Jewish Studies,https://catalogue.usc.edu/preview_entity.php?catoid=8&ent_oid=1736
,"Dornsife College of Letters, Arts and Sciences",,4.0,3.0,,Fall 2026,,,,,"$2,273 per unit",,,Fellowship funding (for PhD students),5 years (for PhD program),,Latin American and Iberian Cultures,https://catalogue.usc.edu/content.php?catoid=12&navoid=4130
,"Dornsife College of Letters, Arts and Sciences",,4.0,3.0,,Fall 2026,,,,,2035,,,Merit-based,,,"Latin American and Iberian Cultures, Media and Politics",https://catalogue.usc.edu/preview_program.php?catoid=8&poid=8194
,"USC Dornsife College of Letters, Arts and Sciences",,,,,,,,"$1,787/unit (2018-2019 Academic Year)",,1787,,,"Need-based, Merit-based",16 units,28592,"Law, History and Culture",https://catalogue.usc.edu/preview_program.php?catoid=8&poid=7495
,Viterbi School of Engineering,,4.0,3.0,,,,,"$40,356/Year",,"$2,242/unit",,,,,,Materials Science,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,,,"$2,292.00 per unit (2023-2024 for underload enrollment)",,,,,,Queers Arts and Culture Minor,https://dornsife.usc.edu/genderstudies/undergraduate-education/
,"Dornsife College of Letters, Arts and Sciences",,,2.0,,,,,,,,,,,,,"Race, Ethnicity, and Politics Minor",https://catalogue.usc.edu/preview_degree_planner.php?catoid=2&poid=1292&print
,"Dornsife College of Letters, Arts and Sciences",,4.0,3.0,,Fall 2026,,,,,,,,"Fellowships, Teaching Assistantships, Research Assistantships",,,Religion,https://catalogue.usc.edu/content.php?catoid=8&navoid=2270
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,,,2295,,,,,,"Renaissance, Early Modern, and Reformation Studies Minor",https://catalogue.usc.edu/preview_program.php?catoid=11&poid=10597
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,,,"$3,634",,,,,,Russian Minor,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,,,"$2,243/unit (2018-2019)",,,,,,"Science, Technology, and Society Minor",https://catalogue.usc.edu/preview_degree_planner.php?catoid=2&poid=1325&print
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,,,,,,Merit-based,4 years,,Spanish,https://catalogue.usc.edu/preview_entity.php?catoid=14&ent_oid=2942
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,,,,,,,,,Thematic Approaches to Culture Minor,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based, Departmental",,,Visual Culture Minor,https://catalogue.usc.edu/preview_program.php?catoid=8&poid=7385&returnto=2401
,Viterbi School of Engineering,,,2.0,,,,,,,,,,,,,Web Technologies and Applications Minor,https://catalogue.usc.edu/content.php?catoid=14&navoid=5200&print=&expand=1
,Leventhal School of Accounting,,4.0,2.0,,,,,,,,,,,4 years,,Bachelor of Science in Accounting,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,Marshall School of Business,,4.0,2.0,,Fall 2026,,,71776/Year,,2393/unit,,,"Federal Pell Grants, Federal Supplemental Educational Opportunity Grants (FSEOG), Cal Grants, USC Merit Scholarships, Restricted Scholarships",4 years,71776/Year,Bachelor of Science in Accounting and Finance,https://catalogue.usc.edu/preview_program.php?catoid=21&poid=30709
,USC School of Dramatic Arts,,4.0,2.0,,Fall 2026,,,"$34,846/Semester (2023-2024 Academic Year, full-time undergraduate)",,"$2,426/unit (2023-2024 Academic Year)",,,"Merit-based, Need-based, Athletic, Federal, State, University funds",128 units (typically 4 years full-time),"$34,846/Semester (2023-2024 Academic Year, full-time undergraduate)","Bachelor of Fine Arts in Acting, Stage and Screen",https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,Viterbi School of Engineering,,,2.0,,,,,34917/Semester,,2347 per unit,,,"Merit-based, Need-based",4 years,34917/Semester,Bachelor of Science in Aerospace Engineering,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,33717/Semester,,2248,,,,,,Bachelor of Arts in American Popular Culture,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,Keck School of Medicine of USC,,4.0,2.75,,,,,"$34,453/semester",,"$2,297/unit",,,"Merit-based, Need-based, Departmental, Athletic, ROTC",4 years (2 years prerequisite + 2 years professional program),"$34,453/semester",Bachelor of Science in Medical Laboratory Science,https://catalogue.usc.edu/content.php?catoid=12&navoid=4086
,"Dana and David Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,,,,,,,,,Bachelor of Arts in Narrative Studies,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,"$34,453/Semester",,"$2,297/Unit",,,"Merit-based, Need-based",4 years,,Bachelor of Science in Neuroscience,https://dornsife.usc.edu/usc-neuroscience/undergraduate-curriculum/
,Sol Price School of Public Policy,,4.0,2.0,,,,,"$67,260/Year",,"$2,242/unit",,,"Scholarships, Grants, Loans, Work-Study",Approximately 4 years,"$67,260/Year",Bachelor of Arts in Public Policy,https://catalogue.usc.edu/content.php?catoid=8&navoid=2164
,"USC Dornsife College of Letters, Arts and Sciences and USC Viterbi School of Engineering",,4.0,2.0,,,,,"$34,982/Semester",,"$2,332/unit",,,"Academic (Merit-based, Need-based), Athletic",4 years,"$34,982/Semester",Bachelor of Science in Quantitative Biology,https://www.qcb-dornsife.usc.edu/major
,USC Price School of Public Policy,,4.0,2.0,,,,,"$34,982/Semester",,"$2,246 per unit",,,"Merit-based, Need-based, Athletic",4 years,"$34,982/Semester",Bachelor of Science in Real Estate Development,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,Spatial Sciences Institute,,4.0,2.0,,,,,,,,,,"Freshman Scholarships, Transfer Scholarships, Current Student Scholarships, External Scholarships",,,Bachelor of Arts in Spatial Sciences,https://dornsife.usc.edu/spatial/undergraduate/
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,,,2330,,,"Merit-based, Departmental/Institute-specific",4 years,"$34,924/Semester",Bachelor of Science in Spatial Sciences,https://dornsife.usc.edu/spatial/undergraduate/
,USC School of Dramatic Arts,,4.0,2.0,,Fall 2026,,,67434/Year,,2248,,,"Merit-based, Need-based, Athletic",4 years,67434/Year,Bachelor of Arts in Theatre,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,33700/Semester,,2247/unit,,,"Merit-Based, Need-Based",,33700/Semester,Bachelor of Arts in Writing,https://dornsife.usc.edu/engl/undergraduate/english-major/
,Leonard Davis School of Gerontology,,4.0,2.0,,,,,30323/Semester,,2035/unit,,,,,30323/Semester,"Bachelor in Adult Development, Gerontology, and Aging",https://catalogue.usc.edu/preview_program.php?catoid=8&poid=7817
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based",,,Bachelor in African American Studies,https://dornsife.usc.edu/ase/undergraduate/
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Talent-based, Leadership, Community Service",4 years,,Bachelor in Anthropology,https://dornsife.usc.edu/anth/undergraduate/anthropology-ba/
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,"$69,904/Year",,"$2,330 per credit unit (for units above 18)",,,"Merit-based, Need-based",4 years,"$69,904/Year",Bachelor in Archaeology,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,USC School of Architecture,,4.0,2.0,,,,,"$69,904/Year",,"$3,083/Unit",,,,5 years,"$69,904/Year",Bachelor in Architecture,https://catalogue.usc.edu/preview_program.php?catoid=14&poid=16651
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,34354/Semester,,2290/unit,,,,,34354/Semester,Bachelor in Art History,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH973BtrakX3WxEoHyx7qOgYF3ywigugyk4bvs2LuTU-Vfrl56Ix0dQ6mKHhAnA9IrRZvpblGVrhe3cn8AJxLN-kRtakk7vlFKv6EZ7Qnu1UxeVhz0YhlbptC7R2v3awj12o3HvLHGYn50c1nzleeqpWkKSN-6C_kcCdcqWvI_5XGcA
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,33391/Semester,,2226/Unit,,,,4 years,33391/Semester,Bachelor in Arts,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,36211,,2414,,,Scholarships,4 years,"$36,211/Semester",Bachelor in Asian Studies,https://dornsife.usc.edu/eascenter/academics/easc-undergraduate-programs/
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,77664/Year,,2427/unit,,,"Merit-based, Need-based, Departmental, Athletic",4 years,77664/Year,Bachelor in Astronomy and Astrophysics,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,Viterbi School of Engineering,,,,,,,,,,,,,,,,Bachelor in Astronautical Engineering,https://catalogue.usc.edu/preview_program.php?catoid=8&poid=7720&returnto=3397
,,,4.0,2.0,,Fall 2026,,,,,,,,,,,Bachelor in Behavioral Sciences,https://dornsife.usc.edu/psyc/academic-programs-and-course-syllabi/
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,"32,803/Semester",,"2,305/unit",,,Merit-based,,"32,803/Semester",Bachelor in Biochemistry,https://catalogue.usc.edu/preview_program.php?catoid=12&poid=12633
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,59322/Year,,2259/Unit,,,"Merit-based, Need-based",4 years,59322/Year,Bachelor in Biochemistry and Molecular Biology,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,Viterbi School of Engineering,,4.0,2.0,,,,,31540,,2103,,,"Merit-based, Departmental, Athletic, ROTC",,"$31,540/Semester",Bachelor in Bioengineering and Biomedical Engineering,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,34459/Semester,,2297/credit,,,"Merit-based, Need-based",4 years,,Bachelor in Bioinformatics,https://www.qcb-dornsife.usc.edu/
64,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,9.2%,Fall 2026,,,"$36,007/Semester","$33,000","$3,607/unit","$10,000 - $25,000",,"Need-based, Merit-based",4 years,"$36,007/Semester",Bachelor in Biology,https://bio.sciences.ncsu.edu/undergraduate/degree-programs/biological-sciences-bs/
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,"$33,674/Semester",,"$2,245/Unit",,,"Merit-based, Need-based",,"$33,674/Semester",Bachelor in Biotechnology,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,"$33,390/Semester",,"$2,226/unit",,,"Merit-based, Need-based",4 years,"$33,390/Semester",Bachelor in Cellular Biology,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,Viterbi School of Engineering,,4.0,2.0,,,,,69960,,2242,,,"Merit-based, Need-based",4 years,69960,Bachelor in Chemical Engineering,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"COLLEGE OF LETTERS, ARTS AND SCIENCES",,4.0,2.0,,,,,"$33,374/Semester",,2225,,,"Merit-based scholarships, Athletic scholarships",4 years,"$33,374/Semester",Bachelor in Chemistry,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,School of Cinematic Arts,,4.0,2.0,,Fall 2026,,,34367/Semester,,,,,,,34367/Semester,Bachelor in Cinematography and Video Production,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,Viterbi School of Engineering,,4.0,2.0,,,,,"$67,380/Year",,"$2,246/unit",,,"Merit-based, Need-based",4 years,"$67,380/Year",Bachelor in Civil Engineering,https://cee.usc.edu/academics/undergraduate-programs/civil-engineering/
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,"$66,640.00/Year",,"$2,228.00/Credit",,,"Merit-based, Athletic, Need-based",,"$66,640.00/Year",Bachelor in Classics,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,"$68,303/Year",,"$2,246/unit",,,"Federal, State, Institutional, Merit-based, Need-based, Athletic, ROTC",,"$68,303/Year",Bachelor in Cognitive Science,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,USC Annenberg School for Communication and Journalism,,4.0,2.0,,Fall 2026,,,,,,,,Merit-based,,,Bachelor in Communications,https://annenberg.usc.edu/academics/undergraduate-communication
,"COLLEGE OF LETTERS, ARTS AND SCIENCES",20.0,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,Bachelor in Comparative Literature,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,"$34,476/Semester or $68,952/Year",,"$2,873/unit",,,"Merit-based, Need-based",4 years,"$34,476/Semester or $68,952/Year",Bachelor in Computational and Applied Mathematics,https://dornsife.usc.edu/mathematics/undergraduate-general-information/
,USC Viterbi School of Engineering,,4.0,2.0,,,,,"$34,260 per semester",,"$2,284 per unit",,,"Merit-based, specific criteria (e.g., academic achievement, special talent, leadership, community service, or financial need)",,"$34,260 per semester",Bachelor in Computer and Information Sciences,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,School of Cinematic Arts,,4.0,2.0,,,,,,,,,,Merit-based,,,Bachelor in Computer Graphics,https://catalogue.usc.edu/preview_program.php?catoid=21&poid=30609&returnto=8930
,Viterbi School of Engineering,,4.0,2.0,,Fall 2026,,,33390/Semester,,2242,,,"Merit-based, need-based",,,Bachelor in Computer Hardware Engineering,https://catalogue.usc.edu/preview_program.php?catoid=18&poid=25450
,Viterbi School of Engineering,,,2.0,,,,,"$33,313/Semester",,"$2,250",,,"Merit-based, Need-based",,"$33,313/Semester",Bachelor in Computer Science,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,,,"$2,298/unit",,,"Merit-based, Need-based, Athletic, Artistic talent, Leadership, Departmental awards, National Merit",4 years,,Bachelor in Creative Writing,https://dornsife.usc.edu/engl/undergraduate/
,USC Glorya Kaufman School of Dance,,4.0,2.0,,,,,"$34,310/Semester",,"$2,246/unit",,,"Need-based, Merit-based",4 Years,"$34,310/Semester",Bachelor in Dance,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,Roski School of Art and Design,,,2.0,,,,,,,,,,,,,Bachelor in Design and Visual Communications,https://catalogue.usc.edu/preview_program.php?catoid=20&poid=29108
,USC School of Dramatic Arts,,,,,,,,60446/Semester,,3388/Credit,,,,,60446/Semester,Bachelor in Drama and Theatre Production,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,,,,,,,,,Bachelor in Earth Sciences,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences",,,,,,,,,,,,,,,,Bachelor in East Asian Area Studies,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences",,,2.0,,,,,,,"$3,059/unit",,,"Merit-based, Need-based",,"$34,453/Semester",Bachelor in East Asian Languages and Cultures,https://catalogue.usc.edu/preview_program.php?catoid=18&poid=25137
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,34980/Semester,,2332/unit,,,"Merit-based, Need-based",,34980/Semester,Bachelor in East Asian Languages and Literatures,https://catalogue.usc.edu/content.php?catoid=12&navoid=4093
,"USC Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,33673/Semester,,2245,,,"Merit-based, Athletic, Diversity",4 years,33673/Semester,Bachelor in Ecology and Evolutionary Biology,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dana and David Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,34155/Semester or 68310/Year,,2277 per unit,,,Academic merit-based,,34155/Semester or 68310/Year,Bachelor in Economics,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,USC Viterbi School of Engineering,,4.0,2.0,,Fall 2026,,,"$34,310.00/Semester",,"$2,287.00/unit",,,"Merit-based, Need-based",,"$34,310.00/Semester",Bachelor in Electrical Engineering,https://minghsiehece.usc.edu/bs-ece-program/
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,"$34,980/Semester",,"$3,526 per unit",,,,,"$34,980/Semester",Bachelor in English,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,Viterbi School of Engineering,,4.0,2.0,,,,,,,,,,,128 units,,Bachelor in Environmental Engineering,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,"Dornsife College of Letters, Arts and Sciences",,,,,,,,,,,,,,,,Bachelor in Environmental Science,https://catalogue.usc.edu/preview_program.php?catoid=20&poid=28390&returnto=8428
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,,,,,,,,,,4 years,,Bachelor in Environmental Studies,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
,School of Cinematic Arts,,4.0,2.0,,,,,"$34,453/Semester",,"$2,297/Credit",,,"Merit-based, Need-based, Athletic",4 years,"$34,453/Semester",Bachelor in Film and Video Studies,https://sllc.umd.edu/fields/cinema-media/major-ba
,"Dornsife College of Letters, Arts and Sciences",,4.0,2.0,,Fall 2026,,,"$65,214/Year",,2174,,,,4 years,"$65,214/Year",Bachelor in French Language and Literature,https://catalogue.usc.edu/content.php?catoid=18&navoid=7464
