QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Agriculture and Life Sciences,,4.3,2.0,,,,,"$46,264/Year for New York state residents; $68,380/Year for non-New York state residents.",,,,,Need-based,4 years,"$46,264/Year for New York state residents; $68,380/Year for non-New York state residents.",Atmospheric Science (BS),https://catalog.cornell.edu/programs/
,College of Engineering and College of Agriculture and Life Sciences,,4.3,2.0,,,,,,,"$2,850 per credit hour",,,Need-based,4 years,"College of Engineering: $68,380/Year. College of Agriculture and Life Sciences: $46,444/Year for NYS residents, $68,380/Year for out-of-state residents (2024-2025 rates).",Biological Engineering (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,Fall 2026,,,"$65,204/Year",,"$2,720 per credit",,,Need-based,4 years,"$65,204/Year",Biological Sciences (BA),https://catalog.cornell.edu/programs/
,College of Agriculture and Life Sciences; College of Arts and Sciences,,4.3,2.0,,,,,"$43,888 - $65,204/Year","$63,605",,,,Need-based,4 years,"$43,888 - $65,204/Year",Biological Sciences (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences; College of Agriculture and Life Sciences,,4.3,2.3,,,,,"$43,888/Year (NYS residents in College of Agriculture and Life Sciences); $65,204/Year (Out-of-state residents and students in College of Arts and Sciences)",,"$2,717 per credit",,,"Need-based grants, scholarships, loans, work-study",,"$43,888/Year (NYS residents in College of Agriculture and Life Sciences); $65,204/Year (Out-of-state residents and students in College of Arts and Sciences)",Biology & Society (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences and the College of Agriculture and Life Sciences,,4.3,2.0,,,,,,,,,,"Need-based grants and scholarships, ROTC scholarships",8 semesters,,Biology & Society (BS),https://catalog.cornell.edu/programs/
,College of Engineering,,4.3,2.0,,Fall 2026,,,68380,,"$2,849/Credit",,,,4 years,"$68,380/Year",Biomedical Engineering (BS),https://catalog.cornell.edu/programs/
,College of Agriculture and Life Sciences,,4.3,2.0,,,,,"$45,622/Year (NYS residents), $67,614/Year (Out-of-state residents)",,,,,,4 years,"$45,622/Year (NYS residents), $67,614/Year (Out-of-state residents)",Biometry and Statistics (BS),https://catalog.cornell.edu/programs/
,College of Engineering,,,2.0,,,,,"$68,380/Year",,"$2,850 per credit",,,Need-based grants,4 years,"$68,380/Year",Chemical Engineering (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,Fall 2026,,,"$68,380/Year",,"$2,850/Credit",,,Need-based,4 years,"$68,380/Year",Chemistry and Chemical Biology (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,3.0,,Fall 2026,,,,,,,,,4 years,,China and Asia-Pacific Studies (BA),https://catalog.cornell.edu/programs/
,College of Engineering,,,2.0,,,,,"$68,380/Year",,,,,Need-based,4 years,68380,Civil Engineering (BS),https://catalog.cornell.edu/programs/
,College of Arts & Sciences,,4.3,2.0,,,,,,,,,,Need-based grants,4 years,"$65,204/Year",Classics (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.7,,,,,"$68,380/Year",,,,,Need-based,4 years,,Cognitive Science (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,Fall 2026,,,,,,,,Need-based,4 years,"$68,380/Year",College Scholar (BA),https://catalog.cornell.edu/programs/
,College of Agriculture and Life Sciences,,4.3,2.0,,,,,"NYS Resident: $43,888/Year; Out-of-State Resident: $65,204/Year",,,,,Need-based,4 years,"NYS Resident: $43,888/Year; Out-of-State Resident: $65,204/Year",Communication (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,Fall 2026,,,68380/Year,,2849/credit,,,Need-based grants,8 semesters,68380/Year,Comparative Literature (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,"$65,204/Year","$46,500","$2,720 per credit hour","$1,000 to $80,000",,Need-based,4 years,65204,Computer Science (BA),https://catalog.cornell.edu/programs/
,"College of Arts and Sciences, College of Engineering",,4.3,2.0,,,,,"$65,204/Year",,,,,"Need-based grants, Endowed scholarships",4 years,"$65,204/Year",Computer Science (BS),https://catalog.cornell.edu/programs/
,College of Human Ecology,,4.3,2.0,,,,,"$68,380/Year",,,,,,4 years,"$68,380/Year",Design and Environmental Analysis (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,Fall 2026,,,"$68,380/Year",,,,,Need-based,8 semesters,"$68,380/Year",Earth and Atmospheric Sciences (BA),https://catalog.cornell.edu/programs/
,College of Agriculture and Life Sciences,,4.0,2.0,,Fall 2026,,,"$68,380/Year (Out-of-State Resident), $46,438/Year (New York State Resident)",,,,,Need-based,4 years,"$68,380/Year (Out-of-State Resident), $46,438/Year (New York State Resident)",Earth and Atmospheric Sciences (BS),https://catalog.cornell.edu/programs/
,College of Arts & Sciences,,4.3,2.0,,,,,"$65,204/Year",,"$2,717 per credit hour",,,Need-based,4 years,"$65,204/Year",Economics (BA),https://catalog.cornell.edu/programs/
,College of Engineering,,4.3,2.0,,Fall 2026,,,68380,64366,"$2,850 per credit",,,Need-based,4 years,"$68,380/Year",Electrical and Computer Engineering (BS),https://catalog.cornell.edu/programs/
,College of Engineering,,4.3,2.0,,,,,"$68,380/Year","$54,989",,,,Need-based,4 years,"$68,380/Year",Engineering Physics (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,Fall 2026,,,68380/Year,,,,,Need-based,4 years,"$68,380/Year",English (BA),https://catalog.cornell.edu/programs/
,College of Agriculture and Life Sciences,,4.3,2.0,,,,,"$46,264/Year (NYS residents); $68,380/Year (Out-of-state residents)",,"$1,928 per credit",,,Need-based,4 years (8 semesters),"$46,264/Year (NYS residents); $68,380/Year (Out-of-state residents)",Entomology (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,68380,,,,,Need-based,4 years,"$68,380/Year",Environment and Sustainability (BA),https://catalog.cornell.edu/programs/
,College of Agriculture and Life Sciences and College of Arts and Sciences,,4.3,2.0,,,,,"$65,204/Year",,,,,,4 years,"$65,204/Year",Environment and Sustainability (BS),https://catalog.cornell.edu/programs/
,College of Engineering and College of Agriculture and Life Sciences,,4.3,2.0,,,,,"$45,604 - $68,380/Year",,,,,Need-based,4 years,"$45,604 - $68,380/Year",Environmental Engineering (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,,2.0,,Fall 2026,,,,,,,,Need-based,8 semesters,,"Feminist, Gender, & Sexuality Studies (BA)",https://catalog.cornell.edu/programs/
,College of Human Ecology,,4.3,2.0,,,,,"$45,888/Year (NYS Resident); $68,380/Year (Out-of-State Resident)",,,,,,4 years,"$45,888/Year (NYS Resident); $68,380/Year (Out-of-State Resident)",Fiber Science & Apparel Design (BS),https://catalog.cornell.edu/programs/
,"College of Architecture, Art, and Planning",,4.3,2.0,,Fall 2026,,,,,,,,Need-based,4 years,68380,Fine Arts (BFA),https://catalog.cornell.edu/programs/
,College of Agriculture and Life Sciences,,4.3,2.0,,Fall 2026,,,"$65,204/Year (Out-of-State Resident); $45,632/Year (NYS Resident)",,"$1,902/Credit",,,Need-based,4 years,"$65,204/Year (Out-of-State Resident); $45,632/Year (NYS Resident)",Food Science (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.0,,,,,,"$65,204/Year",,,,,,4 years,"$65,204/Year",French (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,"$66,834/Year","$49,077",,,,Need-based,4 years,"$66,834/Year",German Studies (BA),https://catalog.cornell.edu/programs/
,College of Human Ecology,,4.3,2.0,,Fall 2026,,,"$43,888/Year (NYS residents); $65,204/Year (Out-of-state residents)",,,,,Need-based,4 years,"$43,888/Year (NYS residents); $65,204/Year (Out-of-state residents)",Global & Public Health Sciences (BS),https://catalog.cornell.edu/programs/
,College of Arts & Sciences,,4.3,2.7,,,,,"$34,190/Semester or $68,380/Year",,"$2,850 per credit hour",,,Need-based,4 years,"$34,190/Semester or $68,380/Year",Government (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,Fall 2026,,,,,,,,,8 semesters,,History (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,,"$61,000","$2,720 per credit hour",,,Need-based,4 years,"$65,204/Year",History of Architecture (BA),https://catalog.cornell.edu/programs/
,Cornell Peter and Stephanie Nolan School of Hotel Administration,,4.3,2.0,,,,,68380,,"$2,849 per credit hour",,,Need-based grants and scholarships,8 semesters,68380,Hotel Administration (BS),https://catalog.cornell.edu/programs/
,College of Human Ecology,,4.3,2.0,,Fall 2026,,,"$68,380/Year",,,,,"Cornell grants, endowed scholarships, student employment",,"$68,380/Year","Human Biology, Health, and Society (BS)",https://catalog.cornell.edu/programs/
,College of Human Ecology,,,2.0,,Fall 2026,,,,,,,,Need-based,4 years,"$45,888/Year (New York State Residents), $68,380/Year (Out-of-State Residents)",Human Development (BS),https://catalog.cornell.edu/programs/
,School of Industrial and Labor Relations,,4.3,2.0,,Fall 2026,,,"$68,380/Year",,,,,Need-based,4 years,"$68,380/Year",Industrial and Labor Relations (BS),https://catalog.cornell.edu/programs/
,College of Agriculture and Life Sciences; College of Arts and Sciences,,4.3,2.0,,Fall 2026,,,"$68,380/Year",,,,,Need-based,4 years,"$68,380/Year",Information Science (BA),https://catalog.cornell.edu/programs/
,"College of Arts and Sciences, College of Agriculture and Life Sciences",,4.3,2.0,,Fall 2026,,,"$68,380/Year (Endowed colleges); $46,396/Year (Statutory colleges, NYS residents) or $68,380/Year (Statutory colleges, out-of-state)",,"$2,849 (Endowed colleges); $1,933 (Statutory colleges, NYS residents) or $2,849 (Statutory colleges, out-of-state)",,,"Need-based, Merit-based",4 years,"$68,380/Year (Endowed colleges); $46,396/Year (Statutory colleges, NYS residents) or $68,380/Year (Statutory colleges, out-of-state)",Information Science (BS),https://catalog.cornell.edu/programs/
,College of Engineering,,4.3,2.0,,Fall 2026,,,68380,,,,,Need-based,4 years,"$68,380/Year","Information Science, Systems, and Technology (BS)",https://catalog.cornell.edu/programs/
,College of Agriculture and Life Sciences,,4.3,2.0,,,,,"$66,834/Year (Out-of-State); $45,632/Year (NY Resident)",,,,,"Cornell grants, endowed scholarships, loans, and employment",4 years,"$66,834/Year (Out-of-State); $45,632/Year (NY Resident)",Interdisciplinary Studies (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,65204,,,,,Need-based,4 years,65204,Italian (BA),https://catalog.cornell.edu/programs/
,College of Agriculture and Life Sciences,,4.3,2.0,,,,,,,,,,Need-based,4 years,,Landscape Architecture (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,Fall 2026,,,65204,,2720,,,Need-based,4 years,65204,Linguistics (BA),https://catalog.cornell.edu/programs/
,College of Engineering,,4.3,2.0,,,,,"$68,380/Year",,,,,Need-based,4 years,"$68,380/Year",Materials Science and Engineering (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,65204,,"$2,720 per credit",,,Need-based,8 semesters,"$65,204/Year",Mathematics (BA),https://catalog.cornell.edu/programs/
,College of Engineering,,4.3,2.0,,,,,,,,,,,4 years,,Mechanical Engineering (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,"$68,380/Year",,,,,Need-based,4 years,"$68,380/Year",Music (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,,2.0,,,,,"$65,204/Year",,,,,"Need-based, Merit-based",4 years,"$65,204/Year",Near Eastern Studies (BA),https://catalog.cornell.edu/programs/
,"College of Human Ecology, College of Agriculture and Life Sciences",,4.3,2.0,,Fall 2026,,,"$43,818/Year (NYS Resident), $65,204/Year (Out-of-State)",,,,,"Need-based grants, endowed scholarships",4 years,"$43,818/Year (NYS Resident), $65,204/Year (Out-of-State)",Nutritional Sciences (BS),https://catalog.cornell.edu/programs/
,College of Engineering,,4.3,2.0,,Fall 2026,,,"$68,380/Year",,,,,Need-based,4 years,"$68,380/Year",Operations Research and Engineering (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,,,,,,Need-based grants,4 years,"$68,380/Year",Performing and Media Arts (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,65204/Year,,,,,Need-based,8 semesters,65204/Year,Philosophy (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,"$68,380/Year",,"$2,850/Credit",,,Need-based,4 years,"$68,380/Year",Physics (BA),https://catalog.cornell.edu/programs/
,College of Agriculture and Life Sciences,,4.3,2.0,,,,,"New York State Residents: $45,888/Year; Out-of-State Residents: $68,380/Year",,,,,Need-based,4 years,"New York State Residents: $45,888/Year; Out-of-State Residents: $68,380/Year",Plant Sciences (BS),https://catalog.cornell.edu/programs/
,Jeb E. Brooks School of Public Policy,,,2.0,,,,,"$65,204/Year (Endowed and Out-of-State); $43,822/Year (NYS Resident Statutory)",61566,,,,Need-based,4 years,"$65,204/Year (Endowed and Out-of-State); $43,822/Year (NYS Resident Statutory)",Policy Analysis and Management (BS),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,"$68,380/Year",,,,,Need-based,4 years,"$68,380/Year",Psychology (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.7,,,,,"$65,204/Year",,"$2,720/credit hour",,,Need-based,4 years,"$65,204/Year",Religious Studies (BA),https://catalog.cornell.edu/programs/
,College of Arts & Sciences,,4.3,2.0,,Fall 2026,,,"$68,380/Year",,,,,"Need-based grants, loans, student employment",4 years,"$68,380/Year",Science & Technology Studies (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,"$65,204/Year",,,,,,4 years,"$65,204/Year",Sociology (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,Fall 2026,,,"$68,380/Year",,"$2,849/Credit",,,Need-based,4 years,"$68,380/Year",Spanish (BA),https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,Fall 2026,,,"$68,380/Year",,"$2,849 per credit hour",,,Need-based,8 semesters,"$68,380/Year",Statistical Science (BA),https://catalog.cornell.edu/programs/
,"College of Architecture, Art, and Planning",,4.3,2.0,,,,,"$65,204/Year",,"$2,720 per credit hour",,,Need-based,4 years,"$65,204/Year",Urban and Regional Studies (BS),https://catalog.cornell.edu/programs/
,College of Agriculture and Life Sciences,,4.3,2.0,,Fall 2026,,,,,"$1,910/Credit",,,Need-based grants and scholarships,4 years,"NYS Resident: $45,838/Year; Non-NYS Resident: $68,380/Year",Viticulture and Enology (BS),https://catalog.cornell.edu/programs/
,Ann S. Bowers College of Computing and Information Science,,4.3,2.3,,,,,"$68,380/Year",,,,,Need-based,,"$68,380/Year",Actuarial Science Minor,https://catalog.cornell.edu/programs/
,College of Engineering,,4.3,2.5,,,,,65204,,,,,Need-based,,65204,Aerospace Engineering Minor,https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,65204,,,,,Need-based,,"$65,204/Year",Africana Studies Minor,https://catalog.cornell.edu/programs/
,College of Agriculture and Life Sciences,,4.3,2.0,,,,,,,,,,Need-based,,,American Indian and Indigenous Studies Minor,https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.5,,,,,,,,,,Need-based,,,American Sign Language (ASL)/Deaf Studies Minor,https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,,,,,,,,,,,,,,American Studies Minor,https://catalog.cornell.edu/programs/
,College of Agriculture and Life Sciences,,4.3,2.0,,,,,"$45,888/Year (NYS Resident), $68,380/Year (Out-of-State Resident)",,,,,"Cornell grants, endowed scholarships, loans, work-study",,"$45,888/Year (NYS Resident), $68,380/Year (Out-of-State Resident)",Animal Science Minor,https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,,,,,,,,,Anthropology Minor,https://catalog.cornell.edu/programs/
,Dyson School of Applied Economics and Management,,4.3,2.5,,,,,,,,,,Need-based,,,Applied Economics Minor,https://catalog.cornell.edu/programs/
,"School of Integrative Plant Science, College of Agriculture and Life Sciences",,4.3,2.75,,,,,"$46,286/Year (NYS Resident); $68,380/Year (Out-of-State Resident)",,,,,Need-based grants and scholarships,,"$46,286/Year (NYS Resident); $68,380/Year (Out-of-State Resident)",Applied Exercise Science Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Applied Mathematics Minor,https://catalog.cornell.edu/programs/
,College of Arts and Sciences,,4.3,2.0,,,,,"$65,204/Year",,,,,"Need-based grants, student loans, student employment",,"$65,204/Year",Arabic Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Archaeology Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Architecture Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Artificial Intelligence Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Asian American Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Astrobiology Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Astronomy Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Atmospheric Sciences Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Biological Engineering Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Biological Sciences Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Biomedical Engineering Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Biometry and Statistics Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Business Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Business Minor for Engineers,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Caribbean Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,China and Asia-Pacific Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Civil Infrastructure Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Classical Civilization Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Classics Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Climate Change Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Cognitive Science Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Communication Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Community Food Systems Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Comparative Literature Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Computer Science Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Creative Writing Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,"Crime, Prisons, Education, and Justice Minor",https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Crop Management Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Dance Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Data Science in Astronomy Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Data Science Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Demography Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Design and Environmental Analysis Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Design Innovation and Strategy Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Dyson Business Minor for Life Sciences,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Earth and Atmospheric Sciences Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,East Asian Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Education Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Electrical and Computer Engineering Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Engineering Communications Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Engineering Entrepreneurship Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Engineering Management Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,English Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Entomology Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Entrepreneurship Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Environment & Sustainability Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Environmental Engineering Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,European Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Fashion Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,"Feminist, Gender, & Sexuality Studies Minor",https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Fiber Science Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Film Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Fine Arts Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Food and Agricultural Business Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Food Science Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,French Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Fungal Biology Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Game Design Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,German Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Gerontology Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Global Asia Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Global Health Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Great Books Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Healthy Futures Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Hebrew Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,History Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,History of Art Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Horticulture Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Human Development Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Inequality Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Infectious Disease Biology Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Information Science Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,International Development Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,International Relations Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,International Trade and Development Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Italian Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Jewish Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Landscape Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Latin American Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Latina/o Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Law & Society Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,"Lesbian, Gay, Bisexual, & Transgender Studies Minor",https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Linguistics Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Materials Science and Engineering Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Mathematics Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Mechanical Engineering Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Media Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Medieval Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Microbiology Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Migration Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,"Minority, Indigenous, and Third World Studies Minor",https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Moral Psychology Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Music Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Near Eastern Studies Minor,https://catalog.cornell.edu/programs/
,,,,,,,,,,,,,,,,,Nutritional Sciences Minor,https://catalog.cornell.edu/programs/
