QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Engineering,,4.0,2.5,,Fall 2026,,,,,,,,"['Academic Scholarships', 'Competitive Scholarships', 'College, School and Departmental Scholarships']",,,"Cybersecurity, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,Fall 2026,,,"$6,375/Semester (Texas resident, 15 credit hours for 2023-2024 academic year) or $12,750/Year (Texas resident, 30 credit hours for 2023-2024 academic year)",,"$425/credit (Texas resident, effective for 15 credit hours for 2023-2024 academic year) or $757.53/credit (Non-resident, effective for 15 credit hours for 2023-2024 academic year)",,,"Merit-based, Financial need",4 years (120 credit hours),"$6,375/Semester (Texas resident, 15 credit hours for 2023-2024 academic year) or $12,750/Year (Texas resident, 30 credit hours for 2023-2024 academic year)","Dance, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,"Department of Dance and Theatre, College of Liberal Arts and Social Sciences",,4.0,2.5,,,,,,,,,,,Typically 4 years (120 credit hours),,"Dance, BFA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,Fall 2026,,,,,"$521.13 per credit hour (Texas Resident, College of Liberal Arts and Social Sciences) to $924.13 per credit hour (Non-Resident, College of Liberal Arts and Social Sciences), for 1-11 semester credit hours.",,,"Merit-based, Competitive, Excellence, Departmental, Endowed, Regents, Need-based",,,Dance (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,G. Brint Ryan College of Business,,,2.0,,Fall 2026,,,"$12,963/Year",,$432.10/Credit Hour,,,,18 semester hours,,Data Analytics (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Engineering,,4.0,2.5,,,,,,,,,,"Grants, Loans, Scholarships, Student Employment",4 years,,"Data Science, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Business,,,2.0,,,,,,,$464.20/credit hour (Resident Undergraduate),,,,,,Decision Sciences (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,Mayborn School of Journalism,,4.0,2.5,,,,,,,,,,"Merit-based, Need-based",,,"Digital and Print Journalism, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,G. Brint Ryan College of Business,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based",,,"Digital Retailing, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,,,,"$11,962/Year",,$398.73/credit hour,,,"Academic performance, specific talents, financial need",4 years,"$11,962/Year","Economics, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,G. Brint Ryan College of Business,,4.0,2.0,,Fall 2026,,,12966,,,,,"Merit-based, Need-based, Departmental",4 years,12966,"Economics, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,,,,,,,,,,,,Economics (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Engineering,,4.0,2.5,,Fall 2026,,,"$12,716/Year (for Texas Residents, based on 30 semester hours)",,$423.87/Credit Hour (for Texas Residents),,,,4 years,"$12,716/Year (for Texas Residents, based on 30 semester hours)","Electrical Engineering, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Health and Public Service,,4.0,2.0,,,,,,,Texas Resident Undergraduate: $394.70 per credit hour,,,,18 semester credit hours,,Emergency Administration and Planning (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Engineering,,4.0,2.5,,Fall 2026,,,"6376/Semester (Resident, 15 hrs)",,"420.35/hour (Resident, 15 hrs)",,,"Academic (Merit-based), Departmental (Program-specific), Need-based, External",4 Years,"6376/Semester (Resident, 15 hrs)","Engineering Management, BS",https://engineering.unt.edu/academics/degrees.html
,College of Liberal Arts and Social Sciences,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,"English, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,,,,,,,,,,,,English (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Business,,4.0,2.0,,,,,"$5,820.50/Semester (estimated, Resident Undergraduate, 12-15 SCH)",,,,,"Merit-based, Need-based, Performance-based",,"$5,820.50/Semester (estimated, Resident Undergraduate, 12-15 SCH)",Entrepreneurship and Enterprise Management (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Science,,4.0,2.0,,,,,"Resident: $5,138.38/Semester; Non-Resident: $9,914.38/Semester",,Up to $178.50/SCH for Texas Residents; Up to $588.50/SCH for Non-Residents,,,"Merit-based, leadership, talent, financial need",120 credit hours,"Resident: $5,138.38/Semester; Non-Resident: $9,914.38/Semester","Environmental Science, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,"College of Merchandising, Hospitality and Tourism",,4.0,2.5,,,,,,,,,,"Merit-based, Need-based",4 years,,"Event Design and Experience Management, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Visual Arts and Design,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based, Talent-based",4 years,,"Fashion Design, BFA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Visual Arts and Design,,4.0,2.0,,Fall 2026,,,,,,,,"Academic, Departmental, Athletic",4 Years,,"Fibers, BFA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,Mayborn College of Journalism,,4.0,2.0,,Fall 2026,,,"$13,008/Year",,$433.60/credit,,,"Merit-based, Need-based",4 years,"$13,008/Year","Film, Television and Digital Media, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Business,,,2.75,,Fall 2026,,,"$12,056/Year",,,,,"Merit-based, Departmental",4 years (120 semester hours),"$12,056/Year","Finance, BBA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,G. Brint Ryan College of Business,,4.0,2.0,,,,,,,,,,"Merit-based, Need-based, Departmental, Talent-based",,,Finance (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Business,,4.0,2.0,,,,,"Resident: $6,098/Semester; Non-Resident: $16,478/Semester (estimated undergraduate tuition and required fees for 15 credit hours, 2023-2024)",,"Resident: $406.53/credit hour; Non-Resident: $1098.53/credit hour (estimated undergraduate tuition and required fees for 15 credit hours, 2023-2024)",,,,4 years (full-time),"Resident: $6,098/Semester; Non-Resident: $16,478/Semester (estimated undergraduate tuition and required fees for 15 credit hours, 2023-2024)","Financial Planning, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,,,,,,Texas Resident: ~$390.40/credit hour (based on 15 hours); Non-Resident: ~$757.20/credit hour (based on 15 hours),,,"Academic, Leadership, Talent-based, Institutional, Competitive, Departmental","4 years (based on 120 credit hours, 15 per semester)",,"French, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,,,,,,,,,"Merit-based, Need-based",,,French (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,G. Brint Ryan College of Business,,4.0,2.0,,Fall 2026,,,,,"$395.50/credit hour (resident undergraduate), $801.50/credit hour (non-resident undergraduate)",,,Merit-based,,,General Business (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.5,,,,,,,,,,"Academic, Competitive, Departmental, Institutional",,,"Geography, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,,,,"$6,666.00/Semester",,$555.50/Credit Hour,,,Merit-based,4 years,$600/Semester,"Geography, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,,,,"$12,950/Year",,$460.84/Credit,,,"Merit-based, Need-based, Talent-based",,"$12,950/Year",Geography (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,Fall 2026,,,,,,,,"Merit-based, Need-based, Athletic, Special talents",,,"German, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,Fall 2026,,,,,,,,Merit-based,,"$11,112/Year (Estimated for Academic Year 2023-2024, 12 hours/semester for Texas Resident Undergraduate)",German (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Education,,4.0,2.0,,,,,"Resident: $11,848/Year (estimated for 30 SCH); Non-Resident: $22,204/Year (estimated for 30 SCH)",,Resident: $394.93/SCH; Non-Resident: $740.13/SCH (estimated for 2023-2024),,,"Merit-based, Academic scholarships, Departmental scholarships, Freshman scholarships, Transfer scholarships, Continuing student scholarships, Athletic scholarships, Art scholarships, Music scholarships, Theatre scholarships, Leadership scholarships",18 semester credit hours (as part of a bachelor's degree),"Resident: $11,848/Year (estimated for 30 SCH); Non-Resident: $22,204/Year (estimated for 30 SCH)",Health and Wellness Studies (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Health and Public Service,,4.0,2.5,,Fall 2026,,,,,,,,,,,Health Services Administration (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Health and Public Service,,4.0,2.0,,Fall 2026,,,"Approximately $5,830.00/Semester (Estimated for 15 SCH, Texas Resident)",,"$388.67/Semester Credit Hour (estimated average for 15 SCH, Texas Resident)",,,"Academic merit, Financial need",4 years,"Approximately $5,830.00/Semester (Estimated for 15 SCH, Texas Resident)","Health, Wellness and Community, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,,,,"$6,535.40/Semester",,$435.69/credit hour,,,"Merit-based, Federal Grants, State Grants, Departmental",,"$6,535.40/Semester","History, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,Fall 2026,,,,,,,,,,,History (Minor),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,"College of Merchandising, Hospitality and Tourism",,4.0,2.0,,Fall 2026,,,"$5,684.00/Semester",,$378.93/Credit Hour,,,"Merit-based, special talents, or financial need",4 years,"$5,684.00/Semester","Home Furnishings Merchandising, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,G. Brint Ryan College of Business,,4.0,2.0,,Fall 2026,,,,,,,,,4 years,,"Hospitality Management, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Education,,4.0,2.75,,,,,"$9,366.82/Year (Texas Resident, estimated 15 credit hours/semester tuition + mandatory fees for 2023-2024)",,Texas Resident: $270.65/credit hour (tuition only); Non-resident: $730.65/credit hour (tuition only). Other mandatory fees per credit hour also apply.,,,"Institutional, private and state-funded scholarships, academic scholarships, departmental scholarships",4 years (based on 120 credit hours),"$9,366.82/Year (Texas Resident, estimated 15 credit hours/semester tuition + mandatory fees for 2023-2024)","Human Development and Family Science, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,G. Brint Ryan College of Business,,4.0,2.7,,,,,,,,,,"Merit-based, Need-based, Leadership, Major-specific",,,"Human Resource Management, BBA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,G. Brint Ryan College of Business,,4.0,2.7,,,,,,,Undergraduate Resident: $407.72/Credit Hour; Undergraduate Non-Resident: $857.72/Credit Hour,,,"Academic, Need-based",,,Human Resource Management (Minor for non-business majors),https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Information,,4.0,2.5,,,,,,,,,,,4 years,,"Information Science, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,G. Brint Ryan College of Business,,4.0,2.5,,,,,12290,,249.5,,,"Academic, Competitive, Departmental, Transfer",4 years,12290,"Information Technology, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,Fall 2026,,,,,,,,"Academic merit, Financial need, Departmental affiliation",4 years,,"Integrative Studies, BA",https://frisco.unt.edu/academics/integrative-studies-degree.html
,College of Liberal Arts and Social Sciences,,4.0,2.0,,Fall 2026,,,"Resident: $6,375.20/Semester; Non-resident: $12,717.20/Semester",,Resident: $425.01/Semester Hour; Non-resident: $847.81/Semester Hour,,,"Merit-based, Need-based, Competitive",4 years (based on 120 semester hours),"Resident: $6,375.20/Semester; Non-resident: $12,717.20/Semester","Integrative Studies, BS",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Visual Arts and Design,,4.0,2.0,,,,,7025.26/Semester (estimated 2022-2023 for 12 SCH resident undergraduate),,1407.97/Semester Credit Hour (estimated 2022-2023 for resident undergraduate),,,"Academic, Competitive, Departmental",4 years,7025.26/Semester (estimated 2022-2023 for 12 SCH resident undergraduate),"Interdisciplinary Art and Design Studies, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Visual Arts and Design,,4.0,2.75,,Fall 2026,,,,,,,,"Merit-based, Need-based",4 years,,"Interior Design, BFA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
,College of Liberal Arts and Social Sciences,,4.0,2.0,,,,,,,,,,Merit-based,,,"International Studies, BA",https://catalog.unt.edu/content.php?catoid=37&navoid=4292
