Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Master of Professional Studies in Aquaculture,,,,,Graduate,Fall 2026,,,,,,Optional,REQUIRED,,,,False,False,False,False,False,False,,True,,,,True,True,,False,False,,,,,,,,,,,,,,,https://grad.uchicago.edu/admissions/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7,,,,,104,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Science in Architectural Engineering,,,,,Graduate,Fall 2026,,,,,,,REQUIRED,,,,False,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://grad.uchicago.edu/admissions/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Architecture,,,,,Graduate,Fall 2026,,,,Required,Required,,,"General application requirements for graduate programs at The University of Chicago Booth School of Business include an online application, essays or a statement of purpose, a professional resume or CV, letters of recommendation, and academic transcripts. [2, 9] For the Full-Time MBA program, two letters of recommendation are required, with one preferably from a supervisor. [2] For the PhD program, a minimum of two letters of recommendation are required, preferably from academic sources. [9] An application fee is also required for both programs. [2, 9]",Optional,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://grad.uchicago.edu/admissions/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Certificate in Classical Architecture,,,,,Graduate-Certificate,Fall 2026,,,,,,,,,,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,http://collegecatalog.uchicago.edu/thecollege/architecturalstudies/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Artist Development Cert Online,,,,,Graduate-Certificate,Fall 2026,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://graham.uchicago.edu/topic/art-music/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Arts Leadership Cert Online,,,,,Graduate-Certificate,Fall 2026,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,UChicago Professional Education,,,,,,,,,,,https://courses.professional.uchicago.edu/public/category/courseCategoryCertificateProfile.do?method=load&certificateId=1851560,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Arts Management Cert Online,,,,,Graduate-Certificate,Fall 2026,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://graham.uchicago.edu/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Arts Presenting Fundamentals Cert Online,,,,,Graduate-Certificate,Fall 2026,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://online.professional.uchicago.edu/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Science in Athletic Training,,,,,Graduate,Fall 2026,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://athletics.uchicago.edu/sports/2023/6/12/athletics-training-index.aspx,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,"Doctor of Philosophy in Atmospheric Sciences MS, MPS",,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"A completed application for the Department of the Geophysical Sciences includes a candidate statement, Resume/CV, at least three letters of recommendation, transcripts from all colleges/universities attended, and proof of English language proficiency for those who do not meet the waiver criteria.",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Physical Sciences Division,All admitted PhD students annually receive a full-tuition scholarship. [3],All admitted PhD students annually receive a full-tuition scholarship. [3],,,,,,"Atmospheres, Oceans, Ice, and Climate","The Department of the Geophysical Sciences provides a vibrant venue in which to pursue graduate research in several broad subject areas that span the study of the Earth, its life, and its cosmic environment. Students in our PhD program design independent research along with a team of faculty advisors. The department serves graduate students who seek the PhD in earth, planetary, geological and environmental disciplines of physical and chemical sciences, the mathematical and computational disciplines of informational science, and the paleoclimatological, paleoceanographic, paleontological and paleobiological disciplines of biological and historical sciences broadly conceived. The MS is also awarded to graduate students in the program, and is given in recognition of post-undergraduate scholarship. Students considering the program of graduate study should realize, however, that it is conceived primarily for study and research leading to the PhD. [7, 8]",,https://grad.uchicago.edu/admissions/programs/,,"$46,350 annual stipend",,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7,,,,,90,,,,,,,,,,,"Full tuition scholarship, coverage of required fees, health insurance, and an annual stipend of $46,350. [3, 9, 15]",100%,"Financial support offers are included in the admissions decision and may include research assistantships, teaching assistantships, training grants, and/or fellowships. [5]",FALSE,,,FALSE,FALSE,,,
,"Biochemistry and Molecular Biology MS, PhD , Executive PhD Online",,,,,Doctoral,Fall 2026,,,,,,Optional,REQUIRED,,,,False,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Biological Sciences Division,,,,,,,,Biochemistry and Molecular Biophysics,"The Department of Biochemistry and Molecular Biology at the University of Chicago offers training for careers in biochemistry and molecular biophysics. The department's mission is to study how biomolecules function and interact to drive the complex, diverse, and adaptive behaviors of living systems, with a focus on biological mechanisms at the atomic level. [2] Research in the department covers all areas of modern biochemistry, including protein engineering, RNA catalysis, error biology, microbiology, stress response, DNA recombination, epigenetics, molecular immunology, the cytoskeleton, ion channels and membrane biophysics, and protein and RNA folding. [8] Techniques used include NMR spectroscopy, X-ray crystallography, cryo-electron microscopy, single-molecule techniques, and computational approaches. [8] The program is noted for its intellectual rigor and collaborative style, with interdisciplinary opportunities through the Institute for Biophysical Dynamics and NIH-sponsored training programs. [8]",,https://grad.uchicago.edu/admissions/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7,,,,,100,,,,,,,,,,,,,"Fellowships, Assistantships, Training Program Grants",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Biology MS,,,,,Doctoral,Fall 2026,,,,,,Not Required,REQUIRED,,,,True,True,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Biological Sciences Division,"Typical Ph.D. students are fully funded, which covers regular tuition and fees. [25]",,,,,,,,"The Department of Organismal Biology and Anatomy's (OBA) graduate program in Integrative Biology trains students to pose strongly interdisciplinary research questions across fields in biology and among levels of biological organization. [2, 3] Faculty in our department engage a diverse range of topics in biology in the broad contexts of understanding how animals develop, evolve, and function. [2, 3] OBA's graduate student curriculum permits students to develop their own research focus and PhD project while also building a strong foundation in integrative biology under the active mentorship of our diverse faculty. [3] Students in the Integrative Biology program take a variety of core and elective courses in which they are introduced to both to faculty research and to approaches to integrative research in organismal biology. [3]",,https://grad.uchicago.edu/admissions/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7,,,,,90,,,,,,,,,,,"An example of a specific award, the NIH Ruth L. Kirschstein Postdoctoral Individual National Research Fellowship (F31), provides over $48,000 a year in stipend and tuition support. [24]",,"Funding for Ph.D. students is typically comprehensive and may come from federal or private training grants, institutional funds, endowed funds, and research grants. [25] This can include Teaching Assistantships and Fellowships. [24]",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Biomedical Engineering MSBE,,,,,Doctoral,Fall 2026,,,,,,Not Required,REQUIRED,,,,True,True,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Pritzker School of Molecular Engineering,"All PhD students in the Pritzker School of Molecular Engineering receive a full tuition waiver, so there are no tuition fees for the student.",Tuition is fully covered for all PhD students through a tuition waiver.,,,,,,,,,https://pme.uchicago.edu/academics/phd-programs,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"All admitted PhD students are offered a funding package that includes a full tuition waiver, a stipend to cover living expenses, and health insurance.",100% of tuition is covered through a tuition waiver for all PhD students.,Fellowship,FALSE,,,FALSE,FALSE,,,
,Biomedical Engineering MSBE wit hemphasis in Medical Physics,,,,,Graduate,Fall 2026,,,,Not Required,Required,Not Required,REQUIRED,"A non-refundable application fee of $90 is required. [4] Admission to the Ph.D. program in Medical Physics is coordinated through the Division of Biological Sciences. [2] The admissions committee takes into consideration the entire application package, including submitted transcripts and scores, letters of recommendation, statement of purpose, and, especially, academic and research background. [4] Applicants are expected to have completed an undergraduate degree in physics or a degree in another physical science or engineering discipline with coursework equivalent to that required for a minor in physics. [2]",Not Required,,False,True,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Biological Sciences Division,,"The PhD program in Medical Physics is a fully funded program; students are typically supported by fellowships and research assistantships. [19, 21]",,,,,,,,,https://comp-ocpm.ca/english/about-comp/what-is-medical-physics/what-is-medical-physics.html,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Fellowships, Research Assistantships",FALSE,,,FALSE,FALSE,,,
,Biomedical Engineering PhD wit hemphasis in Medical Physics,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,REQUIRED,"All applicants to graduate programs in the Biological Sciences Division must provide a completed application form, a personal statement, a resume or curriculum vitae, three letters of recommendation, and transcripts from all post-secondary institutions.",Not Required,,False,True,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,"Committee on Medical Physics, Biological Sciences Division",0/Year,"The typical Ph.D. student is fully funded, which covers regular tuition and fees. [25]",,,,,,,,,https://grad.uchicago.edu/admissions/programs/,,,,FALSE,True,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7,,,,,104,,,,,,,,,,,,,"Fellowships, Research Assistantships, Health Care Benefits, Institutionally-sponsored Loans, Scholarship and/or loans, Traineership",FALSE,,,FALSE,FALSE,,,
,"umbrella pathway program in Biomedical Sciences MS, PIBS",,,,,Graduate,Fall 2026,,,,Required,Required,Optional,REQUIRED,"All students must have completed a Bachelor's degree or equivalent degree from an accredited college or university prior to matriculating into the BMS program. Students must have completed at least one course each of general biology and general chemistry at the time of application. Prior background in science is recommended (but not required) and applicants must also demonstrate the motivation, academic potential, and ability to succeed in the program. [3]",Not Required,,False,True,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://grad.uchicago.edu/admissions/programs/,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,"7.0 overall, no less than 7.0 on each section",,,,,"100 total, with no less than 26 in Reading, Writing, and Listening, and no less than 22 in Speaking",,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Biostatistics MS,,,,,Doctoral,Fall 2026,,,,,,Optional,REQUIRED,,,,True,True,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Biological Sciences Division,"$6,866/course","$6,866/course for the 2025-2026 academic year. [22]",,,,,,"['Generalist', 'Health Data Science']","The MS in Biostatistics degree at the UIC School of Public Health prepares students with biostatistical research methods in preparation for research careers. [16] At the UIC School of Public Health, our MS degree in Biostatistics is designed to be accessible to students with diverse backgrounds. [16] An additional concentration in health data science is also offered. [16] Courses are tailored for students whose undergraduate study includes courses through Calculus II. Machine-learning and big data courses prepare students for today's rapidly evolving job market. [16] With our location in the Illinois Medical District, you can build connections to Chicagoland's large network of hospitals and pharmaceutical companies through real-life data opportunities for students, in both teaching and RA opportunities. [16]",,https://publichealth.uic.edu/academics/public-health-degrees/master-science-degrees/ms-biostatistics/,,,"$6,866/course",FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,90,,,,,,,,,,,,,A number of partial scholarships are available and will be awarded primarily based on merit. [22],FALSE,,,FALSE,FALSE,,,
,Master of Professional Studies in Broadcast Meteorology,,,,,Graduate,Fall 2026,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://geosci.uchicago.edu/research/atmospheres-oceans-ice-and-climate/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Certificate in Business,,,,,Graduate-Certificate,Fall 2026,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://grad.uchicago.edu/admissions/programs/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Doctor of Business Administration in Business Executive,,,,,Graduate,Fall 2026,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,The University of Chicago Booth School of Business,0,"All admitted PhD students at Chicago Booth enjoy generous financial assistance consisting of a tuition grant, a stipend, student health insurance, a computer or computer subsidy, and access to research and travel funding. [1, 5, 8]",,,,,,,,,https://www.chicagobooth.edu/phd,,55000/Year,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,55000/Year,100,"Merit-based package including tuition grant, stipend, and health insurance.",FALSE,,,FALSE,FALSE,,,
,Doctor of Philosophy in Business,,,,,Doctoral,Fall 2026,,,,Required,Required,,,"Applicants to the Stevens Doctoral Program must hold a bachelor's degree from an accredited university (or expect to receive one by the time they enter the program). [2] The application includes a nonrefundable application fee, transcripts from all institutions attended after high school, two letters of recommendation, a Resume/CV, a Statement of Purpose, an optional writing sample, and official GMAT or GRE scores. [2]",Optional,,False,False,,,,,,,,,,,,,,,,,,The University of Chicago Booth School of Business,"All PhD students receive full tuition support for five to six years of full-time study, conditional on satisfactory progress in the program. [19]","All PhD students receive full tuition support for five to six years of full-time study, conditional on satisfactory progress in the program. [19]",,,,,,"['Accounting', 'Behavioral Science', 'Econometrics and Statistics', 'Economics', 'Finance', 'Management Science and Operations Management', 'Marketing', 'Joint Program in Financial Economics', 'Joint Program in Psychology and Business', 'Joint PhD/JD Program']","The Stevens Doctoral Program at Chicago Booth is the top destination for analytical, intellectually curious individuals who want to earn a doctorate in business from one of the best business PhD programs in the world. As a PhD student at Chicago Booth, you will explore and cultivate your research interests from day one—wherever they lead you. In partnership with our distinguished faculty, you will develop your ability to conduct groundbreaking research. You’ll graduate with a business PhD and the tools to achieve academic and professional success. [3]",,https://grad.uchicago.edu/admissions/programs/,"{'accrediting_body': 'Association to Advance Collegiate Schools of Business', 'status': 'Accredited'}",,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"For students who entered the Stevens Doctoral Program in Fall 2025, the awarded funding package is $55,000 per year (guaranteed through years 1-5), with funding available for a 6th year if needed. In addition, the university covers student-only premiums for the university’s student health insurance plan, as well as the Graduate Student Services Fee. [19]",,"At Chicago Booth, PhD students receive a tuition grant, a stipend, student health insurance, a computer or computer subsidy, and access to research and travel funding. [19]",FALSE,,,FALSE,FALSE,,,
