Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Master of Arts in Professional Writing,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"All applications are given careful and individual review. Applicants must have a Bachelor's degree from an accredited university or college with a minimum undergraduate GPA of 3.5. Required materials for the online application include a Letter of Intent stating academic goals and professional objective, a Curriculum Vitae, and two letters of recommendation. [10]",Required,,False,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Arts and Sciences,,,,,,,,,"Careers are changing, and the master of arts in professional writing program has a curriculum that evolves with the times. Students write and edit promotional material, grant proposals and reports. They create digital and social media, interact with various specializations and research methods, and develop competencies in appropriate software. The curriculum emphasizes the theory and practice of communication processes bridging disciplines and industries. An innovative approach to service-learning in the classes stresses students’ roles as professional consultants and collaborative team members. The internship requirement affords students the chance to put classroom work into practice. Individualized attention to students’ interests and changes in related fields ensures students’ success in a variety of careers.",,https://www.uc.edu/,The University of Cincinnati and all regional campuses are accredited by the Higher Learning Commission. [1],,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.5,,,54.0,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Arts in Sociology,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Unofficial or official transcripts from all undergraduate work and from M.A. or M.S. degree program(s); Resume or curriculum vitae; A statement of purpose explaining why you wish to pursue graduate education in sociology, specifically addressing how your interests fit with those of department faculty; A sample of your best academic writing; Three letters of recommendation; Evidence of English language proficiency (TOEFL, IELTS, PTE, Duolingo) for all applicants who were educated in a country where the official national language is not English.",Required,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Arts and Sciences,,,,,,,,,,,https://www.uc.edu/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.5,,,54.0,,80,,,,,,,,,,,,,The department does not offer any scholarship funding for the Master's program.,FALSE,,,FALSE,FALSE,,,
,Master of Arts in Spanish,,,,,Graduate,Fall 2026,,,,,,Not Required,REQUIRED,,,,False,True,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Arts and Sciences,,,,,,,,"At the MA level, we offer tracks in Literature (Spanish), Creative Writing (Spanish), Pedagogy (French and Spanish).","The Department of Romance and Arabic Languages and Literatures offers an MA in Spanish. At the MA level, we offer tracks in Literature (Spanish), Creative Writing (Spanish), and Pedagogy (French and Spanish). The department is committed to fostering interdisciplinary and cross-cultural exchanges and conversations on current European, Francophone and Latin American issues. We offer classes toward the A&S Interdisciplinary Graduate Certificate in Translation and Translation Studies. Every year we organize the Cincinnati Conference on Romance and Arabic Languages and Literatures, the oldest graduate student conference in the United States. Our department also publishes the Cincinnati Romance Review.",,https://www.uc.edu/,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.5,,,54.0,,80,,,,,,,,,,,,,Teaching Assistantship,FALSE,,,FALSE,FALSE,,,
,"Master of Arts in Women's, Gender, and Sexuality Studies",,,,,Graduate,Fall 2026,,,,Not Required,Required,Optional,REQUIRED,"Your application should include the following information: a personal essay (approx. 1-2 double-spaced pages), in which you demonstrate your personal and intellectual commitment to women's, gender, and sexuality studies, your potential to succeed in a research-oriented graduate program, and your professional goals consistent with advanced work in the field; three letters of recommendation from individuals who can address your work in women's, gender, and sexuality studies and/or your research-oriented work; and a writing sample. In most cases, this will be an essay or research paper about women, gender, and/or sexuality-related issues written for a prior college course. Applicants returning to university after a period of absence should confer with the Graduate Director about the possibility of submitting another type of writing sample, such as a grant proposal, a professional report, or a portfolio of journalistic or creative work. [9]",Required,,True,False,False,False,False,False,,True,True,False,True,False,True,False,False,False,,,,College of Arts and Sciences,,,,,,,,"['Sexuality Studies', 'Transnational Feminisms']","The MA program in Women's, Gender, and Sexuality Studies (WGSS), one of the oldest programs of its kind in the country, provides intensive academic training in feminist theory, women's and gender issues, and sexuality studies. [2] The MA core curriculum focuses on foundational, intersectional, and transnational feminist theories. [2] Students may also choose from a range of electives in areas such as literature, geography, history, sociology, politics, and art, as well as legal, development, cross-cultural and sexuality studies. [2] We also offer a joint MA/JD degree program with UC's Law School, a program which is part of the Law School's Nathaniel R. Jones Center for Race, Gender, and Social Justice. [2] Both the MA and MA/JD programs culminate in an original research or creative project supervised by a faculty committee. [2]",,https://www.uc.edu/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.5,,,,,79,,,,,,,,,,,,,Graduate Assistantship,FALSE,,,FALSE,FALSE,,,
,Master of Business Administration in Master of Business Administration,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,REQUIRED,"Application requirements include a resume (no more than two pages), one essay, and unofficial transcripts from each institution attended. One letter of recommendation is also required and must be received for the application to be reviewed. [2, 4] We recommend two years of work experience by the time you enter the MBA program. [4] The GMAT and GRE are currently optional. [2, 4] International applicants must have a U.S. bachelor's degree from a regionally accredited institution or an international equivalent. [4]",Not Required,,True,True,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,Carl H. Lindner College of Business,,,,,,,,"['Health Care Administration', 'Health Care Finance', 'Health Care Operations', 'Health Care Policy & Regulation', 'Marketing', 'Digital Marketing', 'Data Analytics', 'Corporate Taxation', 'Individual Taxation', 'Investment Management', 'Entrepreneurship', 'International Business']","The University of Cincinnati Lindner College of Business' online MBA program is a unique and comprehensive program that blends academic, research-intensive learning with real-world experiences that prepare you with the skills necessary to tackle today's business challenges. In the Lindner MBA, you'll gain strategic leadership and decision-making skills as well as core skills in accounting, economics, finance, leadership, operations management, business analytics, information technology, and marketing. The full-time Master of Business Administration (MBA) degree program at the University of Cincinnati Carl H. Lindner College of Business is tailored for driven early-career or seasoned professionals seeking career growth or a transition. It offers an accelerated, one-year degree in business domains while ensuring flexibility to align with goals and life commitments. Students in the full-time MBA program immerse themselves in a blend of intensive coursework, global exposure, innovative specializations and robust career support. [3, 8]",,https://www.uc.edu/,"The Carl H. Lindner College of Business is accredited by the Association to Advance Collegiate Schools of Business (AACSB). [8, 10]",,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.5,,,54.0,,90,,,,,,,,,,,"Scholarships are available, with some awards valued at $7,000, $17,500, and $26,250. [11] Other scholarships of up to $24,000 are also mentioned. [14]",,"Merit-based scholarships, Graduate Incentive Award (GIA), and Graduate Assistance Scholarship (GAS). [12, 14]",FALSE,,,FALSE,FALSE,,,
,Master of Community Planning,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"The application for the Master of Community Planning program requires: UC Graduate Admissions Application, Two letters of recommendation (3 preferred), Professional résumé, Unofficial Transcripts (to be uploaded with online application). Upon acceptance to the program, official transcripts, stating an undergraduate degree was conferred, must be submitted to complete the enrollment process. For International Students: Official transcript evaluations from a NACES member organization are required. [2]",Optional,,True,False,True,True,False,False,,True,False,False,False,False,True,False,False,False,,,,"College of Design, Architecture, Art, and Planning","$14,902/Year (in-state) or $26,674/Year (out-of-state) for graduate students.","$14,902/Year (in-state) or $26,674/Year (out-of-state) for graduate students.",,,,,,,"The Master of Community Planning (MCP) program is dedicated to developing innovative approaches to managing cities and planning their development. The constructive management of change is at the heart of this program. [3] Planners often work in local governments and communities, but their concerns are issues that affect the world - land use, social policy, historic preservation, transportation, housing, economic development, policy planning, environmental protection, urban design and international development. [2] Planners are visionaries working for a better future through improvements in the quality of life in one or more of these areas. [2]",,https://www.uc.edu/,"The Master of Community Planning program is fully accredited by the Planning Accreditation Board, an organization formed jointly with the American Institute of Certified Planners and the Association of Collegiate Schools of Planning. [2] The accreditation is valid through December 31, 2028. [4]",,"$662 for Ohio residents and $1,408 for out-of-state students.",FALSE,True,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.5,,,,,87,,,,,,,,,,,,,Merit-based,FALSE,,,FALSE,FALSE,,,
,Master of Design,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"A bachelor's degree in design or a related discipline from an accredited institution is required. A minimum undergraduate GPA of 3.0 on a 4.0 scale is expected. Applicants must submit unofficial transcript(s) from all colleges/universities attended, a resume or curriculum vitae (CV), a portfolio of 12-15 works, a statement of intent, and three letters of recommendation. [5]",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,"Ullman School of Design, College of Design, Architecture, Art, and Planning (DAAP)",,,,,,,,,,,https://www.uc.edu/,,,,FALSE,True,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.5,,,54.0,,80,,,,,,,,,,,,,University-funded scholarships and assistantships [10],FALSE,,,FALSE,FALSE,,,
,Master of Education in Curriculum and Instruction,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"A complete application to the Master of Education in Curriculum and Instruction requires a baccalaureate degree from an accredited college or university with a minimum cumulative GPA of 3.0. [2, 9] Applicants who already hold a Master's degree must have an average of at least 3.0 in their graduate work. [2, 9] A statement of academic and professional goals, a résumé, and at least two letters of recommendation are also required. [2] Official transcripts of all undergraduate and graduate work must be submitted. [2]",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,"College of Education, Criminal Justice, and Human Services",,,,,,,,"['Gifted Education', 'STEM and Sustainability Education', 'Teaching and Learning: General Studies', 'Secondary Education']","The Master of Education in Curriculum and Instruction (C&I) program at the University of Cincinnati is designed for educational leaders to advance in various settings by generating, using, and critically analyzing research in teaching and learning to improve educational practices. [3] The program equips students with the skills to lead and manage change in the evolving field of education. [4] It is intended for practicing teachers and other professionals interested in the planning, development, implementation, and evaluation of instructional programs in both school and non-school environments. [4] The mission is to develop educational leaders who can enhance educational practices for learners across all ages in formal and informal settings. The online program is 100% online and is a multidisciplinary, nationally-ranked program. [4]",,https://www.uc.edu/,The program is accredited by the Council for the Accreditation of Educator Preparation (CAEP).,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.5,,,47.0,,,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,
,Master of Education in Educational Leadership,,,,,Graduate,Fall 2026,,,,Not Required,Required,Not Required,REQUIRED,"Candidates who wish to apply to the EDLD Master's program must meet the following requirements: A Baccalaureate degree from an accredited college or university. The applicant must have a minimum cumulative grade point average of 3.0 at the undergraduate level. An applicant who possesses a Master's Degree or has undertaken any graduate level work before applying must have an average of at least 3.0 in their graduate work. All applicants must submit three letters of recommendation; one of the three letters must be from an immediate supervisor that can address the applicant's formal teaching evaluations. A goal statement indicating career goals and area of concentration of interest is also required. Some concentrations may require a current, valid professional teaching license. [3, 4]",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,"['Principal Leadership', 'Special Education Leadership', 'General Administration & Policy']","The Master of Educational Leadership online program at the University of Cincinnatiwillprovideyouwith real-world skills and knowledge to help you on your path to pursue an educational administrative or leadership role. This program prepares licensed educators to become strong leaders within educational organizations. Concentrations for this program include Principal Leadership, Special Education Leadership, and General Administration & Policy. The online Master of Education in Educational Leadership program is committed to serving the needs of schools throughout Ohio and the nation. Our program is ideal for licensed educators looking to further develop their knowledge and skills to enhance learning and to expand their earning potential through higher-level academic administration or leadership education roles.",,https://www.uc.edu/,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.5,,,54.0,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,Master of Education in Literacy and Second Language Studies,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,REQUIRED,"Admission into the University of Cincinnati's Master of Education in Literacy and Second Language Studies online program is selective and is based on meeting the requirements outlined. Applicants must possess a Baccalaureate degree from an accredited college or university and have a minimum cumulative grade point average of 3.0 on a 4.0 scale. [1, 2, 3] Admission materials include two letters of recommendation, a goal statement, a resume or CV, and unofficial transcripts. [1] For students applying to the PreK-16 Literacy Learning Instruction concentration, it is highly recommended to have at least 2 years of teaching experience. [1, 2]",Not Required,,False,True,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,"College of Education, Criminal Justice, and Human Services","Full Time Total Tuition Cost per Semester (Resident): $7,451.00, Full Time Total Tuition Cost per Semester (Non-Resident): $7,601.00. [22]","Full Time Total Tuition Cost per Semester (Resident): $7,451.00, Full Time Total Tuition Cost per Semester (Non-Resident): $7,601.00. [22]",,,,,,"['PreK-16 Literacy and Learning Instruction', 'PreK-12 Teaching English to Speakers of Other Languages (TESOL) Focus', 'International/ Adult Teaching English as a Second Language (TESL) Focus', 'Postsecondary Literacy Instruction']","The University of Cincinnati's Master of Education in Literacy and Second Language Studies is fully online and focuses on reading, writing, and speaking as language processes. [1] A M.Ed LSLS degree will train you in the strategies needed to devise the tailored curriculum, interventions, and assessments for your students. [1] Our program takes students on a journey to broaden and deepen their understanding of the social, cultural, linguistic and institutional factors that contribute to a learner's ability to use reading, writing, and speaking in their first or second language. [1] Our program is practitioner-based and students are paired with a faculty mentor throughout their program tenure. [1] The M.Ed program and Endorsement Graduate Certificates in Literacy and Second Language Studies importantly offers students flexibility in selecting the disciplinary concentration that applies most directly to his/her individual educational and professional goals. [1]",,https://www.uc.edu/,"The PreK-12 Reading Instruction and TESOL Graduate Endorsements are Council for the Accreditation of Educator Preparation (CAEP) accredited. [1] The University of Cincinnati and all regional campuses are accredited by the Higher Learning Commission. [4, 10]",,"Ohio residents: $746 per credit hour, Non-residents: $761 per credit hour. [27]",FALSE,False,,4.0,3,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.5,,,47.0,,80,,,,,,,,,,,"Up to $4,000 per year. [28]",30% off instructional fees. [26],"Graduate Incentive Award, TEACH Grant. [26, 28]",FALSE,,,FALSE,FALSE,,,
