Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Bachelor of Arts in Literature,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To apply, prospective students must complete the online ApplyTexas Application, pay a non-refundable application fee, and submit an official high school transcript. The submission of SAT or ACT scores is optional for freshman applicants.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Human Sciences and Humanities,"Texas Resident: $9,834/year; Non-Resident: $23,880/year (based on 15 credit hours per semester for Fall 2023-Summer 2024)",,,,,,,Teacher Certification Option,"Through the Bachelor of Arts in Literature at University of Houston-Clear Lake, you can experience a stimulating journey into the written world, where you'll cultivate analytical skills that prepare you for a variety of careers. You'll engage with diverse literary texts, from classic to contemporary, and explore the vast landscape of human experience and expression. The Bachelor of Arts in Literature at UHCL offers a comprehensive exploration of literary history, theory, and criticism. Through rigorous coursework, you'll develop critical thinking, communication, and research abilities essential for success in today's dynamic world. Our dedicated faculty members, who are experts in their fields, provide personalized attention, ensuring a rich and rewarding learning experience. You’ll explore the vast landscape of human experience and expression, from classic to contemporary literary texts. A Bachelor of Arts in Literature from UHCL prepares you for a wide array of career paths, including: Writing and editing, Journalism and publishing, Education, Law and public policy, Marketing and public relations, Library and information science, Nonprofit work.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,"Texas Resident: $623.80/credit hour; Non-Resident: $1,085.80/credit hour (for College of Human Sciences and Humanities)",FALSE,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$1,000 - $3,000 per year",,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Psychology,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be admitted to UHCL as a freshman applicant, you must be a graduate of an accredited high school, have completed the Texas Uniform Admissions Policy, and meet one of the following criteria:

- Rank in top 25% of graduating class; OR
- Rank in the 26-50% of graduating class and have a minimum 1050 SAT or 21 ACT score; OR
- Rank in the 51% or more of graduating class and have a minimum 1150 SAT or 24 ACT score; OR
- Minimum 1250 SAT or 27 ACT score; OR
- Have a minimum 3.0 GPA (on a 4.0 scale).

UHCL is test-optional for freshman applicants for the fall 2024, spring 2025, and summer 2025 semesters.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Human Sciences and Humanities,,,,,,,,,"The Bachelor of Arts in Psychology program at University of Houston-Clear Lake offers you the opportunity to build a solid educational foundation in psychology, focusing on general applications in a variety of fields. Students pursuing a BA in psychology typically have broad interests and are looking for a flexible curriculum that will prepare them for careers in social services, human resources, business, education, or for advanced studies in law or other fields. If you are interested in a career in psychology or human services, you should consider the Bachelor of Science in Psychology program. If you are a transfer student, UHCL welcomes you. Our students benefit from learning in a diverse environment and have opportunities to learn outside the classroom through participation in community-engaged learning and faculty-mentored research.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$1,000 - $3,000 per year",,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Sociology,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be considered for freshman admission to UHCL, applicants should meet the assured admission standards. Applicants who do not meet the assured admissions requirements will be considered for admission through our Individual Review process.

Required Application Documents:
1. ApplyTexas Application
2. $45 Application Fee
3. Official High School Transcript
4. Official SAT or ACT Scores

Assured Admission Requirements based on High School Class Rank and test scores:
- Top 10%: No Minimum SAT/ACT Score
- 11 - 25%: 1080 SAT or 21 ACT
- 26 - 50%: 1170 SAT or 24 ACT
- 51% and Lower: Considered by Individual Review
- Not Ranked: 1170 SAT or 24 ACT

For the Fall 2024 and Spring 2025 terms, SAT or ACT scores are not required for students who rank in the top 25% of their graduating high school class. All other students must submit test scores for admissions consideration.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Human Sciences and Humanities,13133,,,,,,,,"The Bachelor of Arts in Sociology offers a comprehensive curriculum that introduces students to the study of social life, social change, and the social causes and consequences of human behavior. Students will develop a strong foundation in sociological theory and research methods, while exploring topics such as social inequality, crime and deviance, family, religion, race and ethnicity, gender, globalization, and urban sociology.

Through a rigorous coursework and hands-on learning experiences, students will cultivate critical thinking skills, analytical abilities, and a deep understanding of complex social issues. The program emphasizes ethical considerations in research and practice, preparing students to contribute positively to society. Graduates are well-prepared for diverse career paths in areas such as social services, government, non-profit organizations, education, and research, or to pursue graduate studies in sociology or related fields.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,437.75,FALSE,False,,4.0,2.5,,,,,,,,,,,,,,,,,,True,True,,21.0,105.0,112.0,,,6.0,,,53.0,1080.0,79.0,,,,,,,,,,,"$1,000 - $3,000 per year",,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Applied Science in Healthcare Services,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"This is a two-plus-two program, which means you will complete your first two years of study at a community college, and then transfer to UHCL to complete your last two years. The program is ideal for students who currently hold or are pursuing an Associate of Applied Science (A.A.S.) degree from a community college. To apply, prospective transfer students must submit an application, pay the non-refundable $45 application fee, and submit official transcripts from all previous colleges or universities attended.",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,,,,College of Human Sciences and Humanities,,,,,,,,,"The Bachelor of Applied Science (BAS) in Healthcare Services prepares students to enter and advance in various healthcare services and administrative careers. The curriculum builds on previous college-level work, including an Associate of Applied Science (AAS) degree or at least 42 semester credit hours of academic courses, and emphasizes the critical skills necessary for successful leadership and management roles. Students develop competencies in healthcare administration, finance, legal and ethical issues, human resources, and health information technology. The program aims to produce graduates who can effectively navigate the complexities of the healthcare system, improve patient care, and contribute to organizational efficiency. The program is designed for students with existing allied health credentials or significant healthcare work experience, offering a flexible pathway to a bachelor's degree while accommodating their professional commitments.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,,FALSE,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Up to $4,000 per year",,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Business Administration in Accounting,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"UHCL provides assured admission to students who graduate from a U.S. high school and meet the class rank and test score requirements.

Top 10%
If you graduate in the top 10% of your high school class on a U.S. high school, you qualify for assured admission.

11-25%
If you graduate in the 11-25% of your class at a U.S. high school, you qualify for assured admission with a 2.5 High School GPA (on a 4.0 scale) or an SAT score of 1030 or an ACT score of 20.

26-50%
If you graduate in the 26-50% of your class at a U.S. high school, you qualify for assured admission with a 2.5 High School GPA (on a 4.0 scale) and an SAT score of 1030 or an ACT score of 20.

51% and Below, Home School and GED Grads
Admission is not assured. Your application will be reviewed individually. For the best chance of admission, we recommend an SAT score of 1130 or an ACT of 23.",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,False,False,False,False,,,,College of Business,"$10,270/Year (Resident), $24,400/Year (Non-Resident)",,,,,,,,"If you’re drawn to business, but especially love working with numbers, then a Bachelor of Business Administration in Accounting degree may be the perfect fit for you. You’ll be challenged to develop skills in critical thinking, data analysis, and problem-solving, all while getting a firm grasp on the underlying principles of the accounting profession. You’ll acquire a broad business background that will prepare you for a variety of careers in both the private and public sectors. Plus, you’ll be prepared to sit for the CPA or CMA exams, or for graduate school. Located in the heart of Houston’s economic hub, UHCL’s College of Business is dedicated to preparing you for success. From internships to industry-focused courses, you’ll gain real-world experience and develop the professional skills you need to enter the job market with confidence. You'll gain a strong foundation in business in general, and then dive deep into the world of accounting. You'll discover how to create balance sheets, manage taxes, analyze financial data, and prepare financial reports. Learn to be a successful auditor or financial analyst. Discover the ins and outs of forensic accounting, or prepare to become a Certified Public Accountant (CPA) or Certified Management Accountant (CMA).",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.","The College of Business at University of Houston-Clear Lake is accredited by AACSB International – The Association to Advance Collegiate Schools of Business. AACSB Accreditation is the highest standard of achievement for business schools worldwide. Less than 5% of the world's 16,000 business programs have earned AACSB Accreditation.",,"$461.60/credit hour (Resident), $905.10/credit hour (Non-Resident)",FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,True,True,,20.0,105.0,112.0,,,6.0,,,53.0,1030.0,79.0,,,,,,,,,,,"$1,000 to $3,000 annually",,"Merit-based, Departmental",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Business Administration in Finance,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To apply, you must submit:
- A completed application for admission.
- A non-refundable $45 application fee.
- Your official high school transcript.

Assured Admission:
Students who graduate from an accredited high school will be automatically admitted to UHCL if they rank in the top 25% of their graduating class and have a minimum 2.5 high school GPA on a 4.0 scale.

Individual Review:
Students who rank in the second quarter (26-50%) of their graduating class must have a minimum 2.5 GPA and will be reviewed through our individual review process. All other students are encouraged to apply and will be considered for admission through our individual review process.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Business,"$5,760/Year (In-state)",,,,,,,Finance,"Earn a Bachelor of Business Administration in Finance at University of Houston-Clear Lake and start your career in financial planning, banking, corporate finance, or investment management. An undergraduate degree in finance provides you with the skills and knowledge to solve financial problems for individuals and companies, preparing you for a variety of roles in the financial services industry. Our finance program provides you with the fundamental concepts and practical applications needed to understand financial markets and institutions, make investment decisions, and manage corporate funds.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",Accredited by AACSB International,,$779.65 (In-state),FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$1,000 to $3,000 annually",,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Business Administration in General Business,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be admitted to the University of Houston-Clear Lake as a freshman, applicants must submit the online application via ApplyTexas, pay a non-refundable $45 application fee, provide an official high school transcript, and submit official SAT or ACT scores directly from the testing agency.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Business,"$5,123.55/Semester",,,,,,,General Business,The General Business specialization offers a broad business background that provides students with the versatility needed for a rapidly changing business environment. This specialization allows students to select 18 hours of advanced business electives to customize their degree to their interests and career goals. Students completing the General Business specialization are well-prepared for entry-level positions in a wide variety of industries.,,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.","UHCL’s College of Business is one of the few business schools in the Houston area to be accredited by the Association to Advance Collegiate Schools of Business (AACSB) International. AACSB accreditation is considered the gold standard of business education. This means our business programs meet the highest quality standards, so you can be confident your degree will be recognized as an excellent achievement worldwide.",,341.57,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,True,True,,23.0,105.0,112.0,,,6.0,,,53.0,1130.0,79.0,,,,,,,,,,,"Up to $3,000 per year",,"Merit-based, Departmental",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Business Administration in Management,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be considered for admission as a freshman, applicants must submit the following:

1.  Application for admission via ApplyTexas or The Common Application.
2.  A non-refundable $45 application fee.
3.  Official high school transcript, which can be sent directly from your high school.
4.  Official SAT or ACT scores (optional for admissions purposes).

UHCL offers assured admissions to students who meet the following criteria:
- Graduating in the Top 10% of their class: No minimum GPA or test score required.
- Graduating in the 11-25% of their class: A minimum 2.5 GPA OR 1030 SAT or 20 ACT.
- Graduating in the 26-50% of their class: A minimum 2.8 GPA OR 1130 SAT or 23 ACT.

Students who do not meet the assured admissions criteria will be considered for admission through a holistic Individual Review process.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Business,"$5,123.40/Semester",,,,,,,,"Are you ready to grow your leadership skills and become a more effective manager? A Bachelor of Business Administration in Management at University of Houston-Clear Lake focuses on problem-solving, decision-making and strategic thinking so you can meet organizational challenges head-on. As a management student, you will learn to motivate and manage employees, oversee teams and implement business initiatives, all while learning from faculty with real-world business experience. This BBA in Management can help you gain a wide range of skills to take on leadership positions in a variety of industries. UHCL's Bachelor of Business Administration in Management trains students in various areas of management. Classes include human resource management, international business, organizational behavior, operations management, and strategic management. A BBA in Management is an excellent choice for individuals seeking to enter or advance in the business world.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.","The College of Business, which offers this program, is accredited by AACSB International.",,341.56,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$1,000 - $3,000 per year",,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Business Administration in Management Information Systems,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"For automatic admission to the College of Business, freshman applicants must first meet the university's freshman admission requirements, which are based on a combination of high school class rank and SAT/ACT scores. For example, an applicant in the top 25% of their class needs a minimum 1050 SAT or 21 ACT. However, test scores are optional for freshman applicants for the 2024-2025 academic year; students who apply without scores will undergo a holistic review. Transfer students and current UHCL students with at least 12 semester hours of college-level work must have a cumulative GPA of at least 2.0 (on a 4.0 scale).",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Business,,,,,,,,,"The Bachelor of Business Administration (BBA) in Management Information Systems (MIS) program at University of Houston-Clear Lake prepares students for dynamic careers at the crucial intersection of business and technology. This comprehensive program equips graduates with the essential skills to design, implement, and manage information systems that drive organizational efficiency and competitive advantage. Students delve into key areas such as database management, systems analysis and design, IT project management, cybersecurity fundamentals, and data analytics. The curriculum emphasizes practical application, problem-solving, and strategic thinking, enabling students to leverage technology to address complex business challenges, support informed decision-making, and innovate within various industries. Graduates emerge as highly sought-after professionals capable of bridging the gap between technical teams and business stakeholders, contributing significantly to a data-driven global economy.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.","The College of Business at University of Houston-Clear Lake is accredited by AACSB International – The Association to Advance Collegiate Schools of Business. This accreditation applies to all business programs, including the Bachelor of Business Administration in Management Information Systems.",,343.06,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$1,000 to $3,000 per year",,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Business Administration in Marketing,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,True,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Business,"$5,847.75/Semester or $11,695.50/Year",,,,,,,Marketing,"Marketing is the process of planning and executing the conception, pricing, promotion and distribution of ideas, goods and services to create exchanges that satisfy individual and organizational objectives. At University of Houston-Clear Lake, students are prepared for careers in marketing by developing communication, critical thinking, global awareness, and ethical decision-making skills. The BBA in Marketing program focuses on both theoretical and applied aspects of the marketing discipline. Students gain expertise in areas such as consumer behavior, marketing research, marketing strategy, digital marketing, professional selling and sales management, and international marketing. Our faculty are active in research and bring real-world experience to the classroom.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.","The College of Business at University of Houston-Clear Lake is accredited by AACSB International – The Association to Advance Collegiate Schools of Business. AACSB Accreditation is the highest standard of achievement for business schools worldwide. Less than 5 percent of the world's 16,000 business programs have earned AACSB Accreditation.",,"717.15 (Texas Resident, for the first credit hour)",FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$1,000 - $3,000 per year",,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Accounting,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To apply as a freshman, you will need to complete the ApplyTexas Application and submit a $45 non-refundable application fee. Applicants must also provide an official high school transcript showing class rank and GPA, as well as official SAT or ACT scores. The writing portion of either test is not required.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Business,"$4,932.30/Semester (Resident); $11,352.30/Semester (Non-Resident)",,,,,,,,"Want to become a CPA? With a Bachelor of Science in Accounting degree from University of Houston-Clear Lake, you can gain a deeper understanding of accounting principles, practices and theories, as well as an understanding of the business environment. This degree is recognized for its excellence and is specifically designed to prepare you for the Certified Public Accountant (CPA) Exam. You will develop critical thinking, problem-solving, and communication skills to successfully compete in the fast-paced accounting field. Additionally, you will be prepared for the Certified Management Accountant (CMA) and Certified Internal Auditor (CIA) exams. UHCL's Bachelor of Science in Accounting degree provides students with a strong foundation in all areas of accounting, including financial accounting, managerial accounting, auditing, taxation, and accounting information systems. You will learn how to: prepare financial statements and reports, analyze financial data, audit financial records, prepare tax returns, design and implement accounting information systems, and communicate accounting information effectively.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.","UHCL's Accounting program, along with all other business programs, is accredited by AACSB International – the Association to Advance Collegiate Schools of Business. This accreditation is a hallmark of excellence in business education, earned by less than 5% of the world's business programs.",,"$698.82 (Resident); $1,130.82 (Non-Resident)",FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,True,True,,21.0,105.0,112.0,,,6.0,,,53.0,1080.0,79.0,,,,,,,,,,,"Up to $3,000 per year",,"Merit-based, Need-based, Departmental",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Anthropology,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,True,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Human Sciences and Humanities,"$9,432.60 per year for Texas residents",,,,,,,,,,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,6456.0,$314.42 for Texas residents,FALSE,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$1,000 to $3,000 annually",,Merit-based,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Behavioral Sciences,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,True,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Human Sciences and Humanities,"$6,230.40/Semester or $12,460.80/Year",,,,,,,"Sociology Emphasis, Psychology Emphasis, Child, Adolescent, and Family Studies Emphasis","As a behavioral sciences major at University of Houston-Clear Lake, you’ll focus on understanding human behavior, the mind, and society through a multi-disciplinary study of humanity. The program offers a comprehensive understanding of human behavior, society and the mind through an interdisciplinary approach that includes sociology, psychology and anthropology. You'll learn how to collect, organize, and analyze information, and develop critical thinking, research, and data analysis skills necessary to evaluate issues within contemporary society. Upon completion, you'll be able to demonstrate an understanding of the concepts, theories, and methodologies of the behavioral sciences, including biological, social, and psychological factors related to behavior, and effectively communicate scientific information. This degree prepares students for a career in many social service areas or for graduate school, and provides the foundational knowledge needed for many professional fields as well as advanced studies.",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,543.36,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Up to $4,000 per year",,"Academic, Endowed, External, Merit-based",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Biological Science,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,,,,True,True,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Science and Engineering,"$5,257/Semester or $10,514/Year",,,,,,,,"The Bachelor of Science in Biological Science degree at University of Houston-Clear Lake is a science-focused degree designed for students with a passion for living organisms and the environment. You will explore a broad range of biological studies, from molecular biology, genetics and physiology to ecology, evolution and conservation. This program is offered through UHCL’s College of Science and Engineering.
The goal of the Biological Science program is to prepare students for diverse career options in biological science fields and for further studies at the graduate or professional level. Our students are prepared to enter a range of occupations, including those in health, environmental, and biotechnology fields.
UHCL’s location on a 524-acre nature preserve near Galveston Bay provides unique opportunities for research and field experiences. Faculty members in the Biological Science program have active research programs in areas such as ecology, plant physiology, genomics, toxicology, immunology and neuroscience. You will have opportunities to conduct research with faculty and present your research at local, regional, and national meetings.
In addition to general requirements, you can choose one of three concentrations for your biological science degree:
*   Pre-Health Concentration
*   Ecology and Conservation Biology Concentration
*   Molecular Biology Concentration",,"The official university website for the University of Houston-Clear Lake is www.uhcl.edu.

The University of Houston-Clear Lake (UHCL) is a public university located in Pasadena and Houston, Texas, with additional campuses in Pearland and the Texas Medical Center. It is a part of the University of Houston System. The university is situated on a 524-acre nature preserve near the NASA Johnson Space Center. UHCL offers a variety of undergraduate, graduate, and doctoral programs to its student body.",,,$350.47 (based on 15 credit hours per semester for a Texas Resident),FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Up to $3,000 per year",,"Merit-based, Departmental",FALSE,,,FALSE,FALSE,,,False
