Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Science in Geosciences,,,,,Graduate,Fall 2026,,,1-Jul-26,Required,Required,Optional,,,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Graduate Admissions,,,,,,,,"The Master of Science in Geosciences offers a curriculum designed to be relevant to today's employment trends and needs in the geosciences including environmental geoscience and geoarchaeology. The department is housed in the Davis Science Building, which includes facilities for remote sensing, GIS, geoarchaeology, paleontology, mineralogy, petrology, environmental chemistry, and hydrogeology. There are several active student organizations, including the student chapters of the American Association of Petroleum Geologists, the Association of Environmental & Engineering Geologists, and the National Speleological Society. The Department of Geosciences offers two options for the M.S. degree. A thesis option is available for students wishing to pursue research with a faculty member as part of the degree program. This is the more common degree option chosen by students who plan to enter a doctoral program or seek professional employment as a geologist. The non-thesis option provides a curriculum designed for students who are pursuing a career in geoscience education or for those students who are already established in their career and wish to further their education. Each student works closely with a graduate advisor who helps design an individualized curriculum based on the student's career objectives.",,https://www.mtsu.edu/search-program/,,,608,False,True,,4.0,2.75,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.0,,,53.0,,79,,,,,,,,,,,"Minimum stipend of $10,000 for fall/spring plus a tuition waiver",,Graduate Assistantships,False,,,,False,,
,Master of Arts in History,,,,,Graduate,Fall 2026,,,1-Jul-26,Required,Required,Not Required,,,Required,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Graduate Admissions,,,,,,,Public History,"The Master of Arts in History at MTSU is a 30-hour program offering both thesis and non-thesis options. The program requires three core courses: HIST 6010 (Historiography), HIST 6020 (Historical Research and Writing), and one course in digital history. It then provides specialized training in either U.S. history or world history (including Europe). A concentration in Public History is also available. The program is designed to be completed in four full-time semesters. Students can complete the M.A. either on campus or through our fully online program. MTSU's M.A. in History is designed to meet the needs of a wide range of students, including those who plan to pursue a Ph.D. in history; those who plan to teach in community colleges, junior colleges, or secondary schools; those who are already teachers and want to improve their skills and earn a graduate degree; and those who want to enter the field of public history (archives, historic preservation, historical archaeology, and museums).",,https://www.mtsu.edu/search-program/,,,562,False,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.0,,,54.0,,71,,,,,,,,,,,"Up to $1,000",,"Graduate Assistantships, Merit-based scholarships",False,,,,False,,
,Master of Arts Public History,,,,,Graduate,Fall 2026,,,1-Jul-26,Not Required,Required,Not Required,,,Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Graduate Admissions,,,,,,,Public History,"MTSU's graduate programs in public history prepare students for careers in museums, historic preservation, archives and records management, oral history, cultural resource management, and other related fields. Our M.A. program in history with a concentration in public history is one of the oldest and largest in the country, and our Ph.D. in Public History is the only one of its kind in the world. As of Fall 2017, the M.A. concentration is available entirely via distance education. More than 450 of our alumni are working in public history fields around the world.",,,,11000,611,False,False,,4.0,2.75,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.0,,,48.0,,71,,,,,,,,,,,11000,100,Graduate Assistantships,False,,,,False,,
,Master of Science in Professional Science,,,,,Graduate,Fall 2026,,,1-Jul-26,Required,Required,Not Required,,,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Graduate Admissions,,,,,,,"Actuarial Sciences, Biostatistics, Biotechnology, Engineering Management, Geosciences, Health Care Informatics, Supply Chain Management","The Professional Science Master's (P.S.M.) is an innovative graduate degree designed to allow students to pursue advanced training in science or mathematics, while simultaneously developing workplace skills highly valued by employers. P.S.M. programs consist of two years of academic training in an emerging or interdisciplinary area, along with a professional component that may include internships and ""cross-training"" in workplace skills, such as business, communications, and regulatory affairs. All are designed in concert with employers and are designed to dovetail into present and future professional career opportunities.",,https://msps.mtsu.edu/contact/,Certified by the Commission on Affiliation of PSM programs.,,753,False,True,,4.0,2.75,,,,,,,,,,,,,,,,,,False,False,,,95.0,112.0,,,6.0,,,48.0,,71,,,,,,,,,,,,,"Graduate Assistantships, Fellowships, Scholarships",False,,,,False,,
,Master of Science in Professional Science - Actuarial Sciences,,,,,Graduate,Fall 2026,,,1-Jul-26,Required,Required,Not Required,,,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Graduate Admissions,,,,,,,Actuarial Sciences,"The Master of Science in Professional Science is an innovative graduate degree designed to allow students to pursue advanced training in a science or mathematics discipline while simultaneously developing highly valued business, communication, and regulatory skills. This interdisciplinary program prepares graduates for careers in business, industry, government, and the nonprofit sector where workforce needs are rapidly changing. Degree programs consist of a core of business and communication courses and a set of science or mathematics courses within a chosen concentration.",,https://academiccatalog.umd.edu/graduate/,,,548,False,True,,4.0,2.75,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.0,,,54.0,,71,,,,,,,,,,,,,"Graduate Assistantships, Fellowships",False,,,,False,,
,Master of Science Professional Science - Biotechnology,,,,,Graduate,Fall 2026,,,1-Jul-26,Not Required,Not Required,Optional,,,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Graduate Admissions,,,,,,,Biotechnology,"The Master of Science in Professional Science is an innovative master's degree program designed for students who wish to pursue advanced training in a science discipline and at the same time develop highly-valued business skills. The M.S.P.S. is a two-year program that combines a core curriculum of business and management courses with a student's chosen science concentration. Graduates are prepared for careers in business, government, or non-profit sectors where scientific expertise and business fundamentals are needed.
Biotechnology is the use of living systems and organisms to develop or make useful products, or 'any technological application that uses biological systems, living organisms or derivatives thereof, to make or modify products or processes for specific use' (UN Convention on Biological Diversity). Depending on the tools and applications, it often overlaps with the (related) fields of molecular biology, bio-engineering, biomedical engineering, biomanufacturing, molecular engineering, etc. For many centuries, humankind has used biotechnology in agriculture, food production, and medicine. The term is largely believed to have been coined in 1919 by Hungarian engineer Károly Ereky. In the late 20th and early 21st century, biotechnology has expanded to include new and diverse sciences such as genomics, recombinant gene techniques, applied immunology, and development of pharmaceutical therapies and diagnostic tests. A minor in Business is recommended for this concentration.",,https://www.mtsu.edu/search-program/,,,574,False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,146 on the verbal portion and 144 on the quantitative portion,,380.0,,,,,,,,,,,,,,,,,"Merit-based, Assistantships",False,,,,False,,
,Master of Science Professional Science - Engineering Management,,,,,Graduate,Fall 2026,,,1-Jul-26,Required,Required,Not Required,,,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Graduate Admissions,,,,,,,Engineering Management,"The Engineering Management concentration is one of six concentrations in the Master of Science in Professional Science (M.S.P.S.) degree program. This interdisciplinary program is designed for individuals with science, technology, engineering, or mathematics (STEM) backgrounds who wish to pursue management roles in their fields. The program combines advanced coursework from the College of Basic and Applied Sciences with graduate business and management coursework from the Jones College of Business. Students in the Engineering Management concentration complete a common core of business and management courses and a concentration core of engineering technology courses. The program is designed to provide graduates with the management skills needed to be effective leaders in technical organizations. This program is available both on-campus and fully online.",,https://www.mtsu.edu/search-program/,,,664,False,True,,4.0,2.75,,,,,,,,,,,,,,,,,,False,False,,,95.0,112.0,,,6.0,,,48.0,,71,,,,,,,,,,,,,"Merit-based, Graduate Assistantships",False,,,,False,,
,Master of Arts in Psychology,,,,,Graduate,Fall 2026,,,1-Jul-26,Required,Required,GRE,,,Not Required,,True,False,True,True,True,False,True,True,False,False,False,True,True,True,False,False,,,,Graduate Admissions,,,,,,,"Clinical, Experimental, Industrial-Organizational, Quantitative, Pre-Specialist in School Psychology","The Master of Arts in Psychology program offers concentrations in Clinical, Experimental, Industrial-Organizational, Quantitative, and Pre-Specialist in School Psychology. The Clinical, Experimental, and I-O Psychology concentrations prepare students for doctoral study in these respective areas or for entry into master's-level careers. Students in the Quantitative Psychology concentration take a number of statistics and measurement courses to prepare for doctoral programs in quantitative psychology, educational measurement, and related fields or for careers in a variety of settings such as testing companies or research organizations. The School Psychology concentration prepares students for entry into the Specialist in Education (Ed.S.) program in School Psychology at MTSU, as completion of the Ed.S. is required for licensure as a school psychologist. All concentrations require a common core of courses as well as courses in the student's area of interest.",,https://www.mtsu.edu/search-program/,,,522,False,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.0,,,54.0,,71,,,,,,,,,,,,,"Fellowships, Graduate Assistantships",False,,,,False,,
,Concentration in Psychology - Quantitative,,,,,Graduate,Fall 2026,,,1-Jul-26,,Required,Not Required,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Graduate Admissions,,,,,,,Quantitative Psychology,"The Master of Arts in Psychology is a versatile degree. The Quantitative Psychology concentration prepares students for doctoral programs in psychology or for careers in which research and data analytic skills are central. The program provides strong training in research methodology, statistics, and measurement, with a variety of basic and applied psychology courses.",,https://www.mtsu.edu/search-program/,,,594.5,False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.0,,,50.0,,71,,,,,,,,,,,,,"Graduate assistantships, Scholarships",False,,,,False,,
,Concentration in Psychology - Industrial/Organizational,,,,,Graduate,Fall 2026,,,1-Jul-26,Required,Required,GRE,,,Not Required,,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,,,,Graduate Admissions,,,,,,,Industrial/Organizational,"The Industrial/Organizational (I/O) Psychology master's program at MTSU is dedicated to the scientific study of human behavior in work settings. The program follows a scientist-practitioner model, which emphasizes the connection of science and practice. Students in the program can expect to learn about the major areas of I/O psychology: personnel psychology (e.g., selection, performance appraisal, and training), organizational psychology (e.g., motivation, leadership, and work attitudes), and health and safety in the workplace. Students learn through a combination of coursework and hands-on experience by completing an internship and a thesis. Upon completing the program, students can pursue positions in a variety of industries (e.g., consulting, manufacturing, healthcare, and government), as well as continue their education in doctoral programs. For students interested in a doctoral degree, our program has an excellent placement rate in I/O psychology doctoral programs. The Society for Industrial and Organizational Psychology (SIOP) publishes guidelines for master's-level training in I/O psychology. The M.A. in I/O Psychology program at MTSU follows the SIOP guidelines. The I/O psychology M.A. program is a member of the Council for Applied Master's Programs in Psychology (CAMPP).",,https://www.mtsu.edu/program/psychology-industrial-organizational-concentration-m-a/,The M.A. in I/O Psychology program at MTSU follows the SIOP guidelines. The I/O psychology M.A. program is a member of the Council for Applied Master's Programs in Psychology (CAMPP).,,591,False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,"target minimum scores of 147 verbal, 147 quantitative, and 4.0 analytic writing",,,,,,,,,,,,,,,,,"The minimum stipend for a full-time (20 hours/week) master's graduate assistant is $8,000 for the academic year.",,Graduate assistantships,False,,,,False,,
,Doctor of Philosophy in Public History,,,,,Graduate,Fall 2026,,,1-Jul-26,Required,Required,GRE,,,Required,,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,,,,Graduate Admissions,,,,,,,"Historic Preservation/Cultural Resource Management, Museum Management","The Public History Ph.D. program at MTSU offers students the opportunity to earn a doctoral degree in a field that has seen tremendous growth in recent decades. The program offers a broad exposure to the historical sub-disciplines necessary to be a successful public historian in the 21st century. It is the first doctoral program in the field in Tennessee and is unique in its breadth and focus. The program also draws on the Center for Historic Preservation, the Albert Gore Research Center, and the work of our nationally recognized faculty in public history, historic preservation, and American history. MTSU has one of the largest public history and historic preservation faculties in the nation. Students can choose to study in historic preservation/cultural resource management or museum management. Courses in digital history, documentary filmmaking, and oral history allow all students to broaden their experiences. Students from all over the country and all over the world come to MTSU to receive hands-on training from our faculty. Graduate assistantships at the Center for Historic Preservation, the Gore Center, and with Public History faculty provide financial assistance and allow students to work with a range of community partners and clients. These experiences, plus a required internship, prepare students to become public history professionals or to take positions in academia. Our graduates work in a variety of public history jobs in Tennessee and across the country.",,https://www.mtsu.edu/search-program/,,,606,False,False,,4.0,3.5,,,,,,,,,,,,,,,,,,False,False,,,100.0,,,combined verbal and quantitative score of 300 and an analytical writing score of 4.0,6.0,,,53.0,,79,,,,,,,,,,,15000 stipend,100,"Graduate Assistantships, Fellowships",False,,,,False,,
,Master of Fine Arts in Recording Arts and Technologies,,,,,Graduate,Fall 2026,,,1-Jul-26,Required,Required,Not Required,,,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Graduate Admissions,,,,,,,"Audio Production, Audio Resources","The Master of Fine Arts in Recording Arts and Technologies is a terminal degree program designed to prepare students for careers in audio production, research, and post-secondary education. The M.F.A. requires the satisfactory completion of 60 semester hours of graduate credit and is structured to be completed in two calendar years. The first year is focused on advanced recording and mixing techniques in both surround sound and stereo, as well as an introduction to audio research. Students will have significant lab time in MTSU's world-class recording studios. The second year focuses on one of two concentrations: audio production or audio resources.",,https://www.mtsu.edu/search-program/,,,548,False,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.0,,,52.0,,71,,,,,,,,,,,,,Graduate Assistantships,False,,,,False,,
,Master of Science in Aeronautical Science,,,,,Graduate,Fall 2026,,,1-Jul-26,,,Not Required,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Graduate Admissions,,,,,,,"Aviation Education, Aviation Management, Aviation Safety and Security Management, Unmanned Aircraft Systems Operations",The Master of Science in Aeronautical Science (M.S.A.S.) is designed to provide students with a technically oriented and specialized professional master's degree in aviation. The program is specifically for those who wish to work in the many technically advanced and specialized segments of the aviation and aerospace industry. The M.S.A.S. program continues the MTSU Aerospace Department's tradition of bringing together a nationally recognized faculty of experts with an exceptional student body to provide a graduate program of the highest quality. Students can pursue the degree with a thesis option or with a non-thesis option. The thesis option involves the completion of 30 semester hours of coursework. The non-thesis option is comprised of 33 semester hours of coursework.,,https://www.mtsu.edu/search-program/,The Master of Science in Aeronautical Science is accredited by the Aviation Accreditation Board International (AABI).,,578,False,True,0.0,4.0,2.75,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,294 (new test) or 950 (old test) with 2.7 GPA; 297 (new test) or 1000 (old test) with GPA below 2.7,6.0,,,54.0,,71,,,,,,,,,,,,,"Merit-based, Need-based, Program-specific",False,,,,False,,
