Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
Business Intelligence & Data Analytics Concentration,"With a concentration in business intelligence and data analytics, you will be prepared to tackle the burgeoning field of information management, an area of high demand across all industries. You will become fluent in the techniques and technologies necessary to collect, organize, analyze, visualize and interpret complex data and extract meaningful insights.",https://www.clarkson.edu/academics/majors-minors/information-systems,,Concentration in Business Intelligence and Data Analytics,https://www.clarkson.edu/academics/majors-minors/information-systems,
,"Chemical engineering is a diverse and dynamic field that applies principles from chemistry, biology, physics and math to design, develop and operate processes that transform raw materials into valuable products. From energy and environmental solutions to pharmaceuticals and advanced materials, chemical engineers are at the forefront of innovation, tackling some of the world’s most pressing challenges. As a chemical engineering student at Clarkson University, you will delve into topics such as thermodynamics, fluid mechanics, heat and mass transfer, reaction kinetics, and process control. You will gain expertise in problem-solving, critical thinking and design through hands-on laboratory experiences, computational modeling and real-world projects. Our curriculum is designed to provide you with a strong theoretical foundation and practical skills, preparing you for a wide range of career opportunities or for graduate studies.",https://www.clarkson.edu/academics/majors-minors/chemical-engineering-bs,"The undergraduate engineering programs in aerospace engineering, chemical engineering, civil engineering, computer engineering, electrical engineering, environmental engineering, mechanical engineering, and software engineering at Clarkson University are accredited by the Engineering Accreditation Commission of ABET, www.abet.org.",Bachelor of Science in Chemical Engineering,https://www.clarkson.edu/academics/majors-minors,
,"As an undergraduate chemistry major at Clarkson, you will engage in a hands-on, research-driven program that blends theoretical knowledge with practical application. You will have the opportunity to work closely with faculty mentors, utilizing state-of-the-art instrumentation to explore chemical phenomena and contribute to cutting-edge research. Our curriculum emphasizes a strong foundation in all areas of chemistry, preparing you for diverse career paths in industry, academia and government, as well as for further graduate or professional studies. Our chemistry curriculum offers a rigorous, hands-on experience covering the main fields of chemistry, including analytical, inorganic, organic and physical chemistry. As you progress, you will have the opportunity to delve deeper into these subjects, exploring advanced topics like spectroscopy, quantum chemistry, computational chemistry, environmental chemistry, polymer chemistry and biochemistry. You can also specialize through elective courses in areas such as forensic chemistry and materials chemistry.",https://www.clarkson.edu/academics/undergraduate/chemistry-bs,,Bachelor of Science in Chemistry,https://www.clarkson.edu/academics/majors-minors,
,,,,Minor in Chemistry,https://clarkson.edu/sites/default/files/2025-10/Master%2025-26%20UGrad%20Catalog.pdf,
,"Civil engineers play a vital role in our society. They design, construct, manage and maintain essential infrastructure and services, including roads, bridges, buildings, water supply systems, waste treatment facilities and more. At Clarkson, our civil engineering curriculum provides a strong foundation in a variety of areas. We combine classroom learning with hands-on experience, including laboratory work, fieldwork and senior design projects. Our program is structured to prepare you for diverse career paths, whether you plan to work in consulting, government, construction or research. You’ll develop strong analytical skills, problem-solving abilities and an understanding of the ethical and societal responsibilities of a civil engineer. Clarkson’s civil engineering program offers a rich and rewarding educational experience, equipping you with the skills and knowledge to address complex challenges and make a positive impact on the world.",https://www.clarkson.edu/academics/majors-minors/civil-engineering,Accredited by the Engineering Accreditation Commission of ABET,Bachelor of Science in Civil Engineering,https://www.clarkson.edu/academics/majors-minors/civil-engineering,
,"The cognitive neuroscience minor is intended for students who wish to pursue careers or graduate work in cognitive neuroscience or related fields. The minor combines the fields of psychology, biology, and computational science to investigate the neural mechanisms underlying thought, emotion, and behavior.",https://www.clarkson.edu/academics/majors-minors/cognitive-neuroscience-minor,,Minor in Cognitive Neuroscience,https://www.clarkson.edu/academics/majors-minors,
,,,,Major in Communication,https://www.youtube.com/watch?v=PKiuuT7LGwQ,
,"A minor in communication provides students with the critical thinking, communication and problem-solving skills necessary to be effective and responsible communicators. Students will gain a better understanding of how people communicate with one another through various forms of media, as well as the societal implications of different types of communication. This minor is ideal for any student who desires to improve their understanding and ability to communicate clearly and persuasively within an increasingly complex and interconnected world.",https://www.clarkson.edu/academics/majors-minors/communication-minor,,Minor in Communication,https://www.clarkson.edu/academics/majors-minors,
Accounting,"The Financial Information & Analysis (FIA) major is offered within Clarkson's Reh School of Business. It provides a strong foundation for a variety of careers in financial services, financial advising, and corporate financial management functions. It also provides the foundation for those students wishing to pursue their CPA. FIA students take a common core of business courses and then complete an advanced sequence of courses in their chosen concentration in Accounting, Financial Management, or Investment Management. Our graduates find careers in a wide range of industries and positions related to finance or accounting.",https://www.clarkson.edu/academics/majors-minors/financial-information-analysis,"Clarkson's Reh School of Business is accredited by AACSB International – the Association to Advance Collegiate Schools of Business. AACSB accreditation is the hallmark of excellence in business education, and has been earned by less than five percent of the world's business programs.",Bachelor of Science in Accounting,https://www.clarkson.edu/academics/majors-minors/financial-information-analysis,
,"The American Studies Program is an interdisciplinary undergraduate major that allows students to study the United States and its cultures from multiple perspectives, including anthropology, economics, history, literature, philosophy, political science, and sociology. As an interdisciplinary field, American Studies focuses on the intersections of various perspectives on American culture and society, rather than on the isolated study of particular disciplines. Students are encouraged to pursue their own interests and to fashion their own area of concentration within American studies, whether that is the study of a particular social issue, a historical period, or a cultural topic. The program allows students to combine a broad liberal arts education with skills that are highly valued by employers, including critical thinking, research, and communication. Graduates of the American Studies program are prepared for a wide variety of career options, including law, education, public service, journalism, marketing, and the arts, as well as for graduate study in fields such as law, history, literature, and American studies.",,,Bachelor of Arts in American/United States Studies/Civilization,https://clarkson.edu/sites/default/files/2024-10/ClarksonUniversity2024-2025UndergraduateCatalog.pdf,
,,,,"Bachelor of Arts in Animation, Video Graphics and Special Effects",https://www.youtube.com/watch?v=ENpulER4964,
,,,,Bachelor of Science in Anthropology,https://www.clarkson.edu/academics/majors-minors/humanities-social-science,
,"The Bachelor of Science in Architectural and Facilities Engineering (AFE) degree is offered through the Wallace H. Coulter School of Engineering. This interdisciplinary program is designed to create engineers who understand the entire building life cycle, including design, construction, operation and renewal of high-performance buildings and facilities. Architectural and facilities engineers are involved in the planning, design, construction, operation, maintenance and decommissioning of systems for both new and existing buildings. At Clarkson, students are exposed to all phases of building development as they learn to address challenges such as energy efficiency, sustainability and smart infrastructure. Our graduates are equipped to work in consulting engineering firms, architectural firms, construction companies, manufacturing companies and governmental agencies. Many go on to work as facilities managers for large corporations, institutions and governments.",https://www.clarkson.edu/academics/majors-minors/architectural-facilities-engineering,"The Bachelor of Science in Architectural and Facilities Engineering (AFE) program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org.",Bachelor of Science in Architectural and Facilities Engineering,https://www.clarkson.edu/academics/majors-minors/architectural-facilities-engineering,BS
,"The BMB program at Clarkson emphasizes interdisciplinary training and research experiences in both biochemistry and molecular biology. Students gain a fundamental understanding of chemical and physical principles underlying life processes, as well as the application of experimental and computational approaches to studying biological systems at the molecular and cellular levels. Our curriculum provides students with a strong foundation in chemistry, biology, mathematics, and physics, along with advanced coursework in areas such as biochemistry, molecular genetics, cell biology, bioinformatics, and structural biology. Students have opportunities to participate in cutting-edge research alongside faculty mentors, both during the academic year and through summer research programs. The BMB program prepares graduates for a wide range of career paths, including research and development in biotechnology and pharmaceutical industries, healthcare professions, academic research, and graduate studies in biochemistry, molecular biology, genetics, or related fields.",https://www.clarkson.edu/academics/majors-minors/biochemistry-molecular-biology-bs,,Bachelor of Science in Biochemistry and Molecular Biology,https://www.clarkson.edu/academics/majors-minors,
,"Biomedical engineers combine a wide range of analytical skills with an understanding of human biology to solve problems at the interface of engineering and medicine. The Bachelor of Science in biomedical engineering (BSBME) program at Clarkson University provides a comprehensive curriculum that integrates biological sciences with classical engineering principles. You will learn to design medical devices and systems, develop new diagnostic and therapeutic techniques, and conduct research that improves human health.",https://www.clarkson.edu/academics/undergraduate-majors/biomedical-engineering,"Clarkson University’s Bachelor of Science in Biomedical Engineering program is accredited by the Engineering Accreditation Commission of ABET, www.abet.org.",Bachelor of Science in Biomedical Engineering,https://www.clarkson.edu/academics/majors-minors,
,"As a Biomedical Science and Technology major at Clarkson, you'll delve into the fascinating world where engineering principles meet biological systems and medical applications. You'll gain a comprehensive understanding of human health and disease, while also developing the problem-solving and critical thinking skills essential for innovation in the medical field. This truly interdisciplinary field applies the principles of engineering and physical sciences to biology, medicine, and healthcare. Our program is designed to provide a strong foundation in both the life sciences and engineering, preparing you for a wide range of careers in healthcare, biotechnology, research, and medicine. You'll engage in hands-on learning experiences, collaborate with faculty on cutting-edge research, and develop the entrepreneurial mindset needed to translate scientific discoveries into real-world solutions. Our graduates go on to careers in research and development, biotechnology, pharmaceutical, medical device industries, or medical school and other health professions.",https://www.clarkson.edu/academics/majors-minors/biomedical-science-technology,,Bachelor of Science in Biomedical Science and Technology,https://www.clarkson.edu/academics/majors-minors/biomedical-science-technology,
,"Biomolecular engineering is an interdisciplinary field that applies engineering principles to biological systems. Students will learn how to design, analyze and manipulate biological materials and systems for applications in medicine, biotechnology, energy, and environmental sustainability. Biomolecular engineers work at the intersection of biology, chemistry, physics, mathematics, and engineering, developing innovative solutions to complex problems related to human health, agriculture, and industry. In the biomolecular engineering program, you will develop a strong foundation in chemical engineering principles, molecular biology, biochemistry, and biophysics. You will learn to apply these principles to solve problems related to drug delivery, tissue engineering, biomanufacturing, and biofuels. The program emphasizes hands-on laboratory experience, computational modeling, and design projects, preparing students for careers in research, development, and production in various industries.",https://www.clarkson.edu/academics/majors-minors/biomolecular-engineering,,Bachelor of Science in Biomolecular Engineering,https://www.clarkson.edu/academics/majors-minors/biomolecular-engineering,BS
"Biotechnology, Environmental Science & Policy, Pre-Health","Clarkson's interdisciplinary bioscience and technology program is designed to provide you with the fundamental knowledge and skills needed to tackle the challenges of modern bioscience, including environmental sciences, biotechnology, and health-related fields. This program is for students who want to apply a cross-disciplinary approach to solving problems in biology, chemistry, and engineering. It is a comprehensive and unique program that provides the flexibility to tailor your education to your specific interests and career goals. You can choose from concentrations in Biotechnology, Environmental Science & Policy, or Pre-Health. The program provides the necessary background for entry into graduate school (MS, PhD) or professional schools (medical, dental, veterinary, pharmacy, physical therapy, optometry, public health) and for direct entry into the job market. This program is offered by the Institute for a Sustainable Environment and the Department of Biology.",https://www.clarkson.edu/academics/undergraduate-majors/bioscience-and-technology-interdisciplinary-bs,,"Bachelor of Science in Bioscience and Technology, Interdisciplinary",https://www.clarkson.edu/academics/majors-minors,
"Digital Business, Financial Information & Analysis, Global Supply Chain Management, Innovation & Entrepreneurship, Marketing","Clarkson's Bachelor of Science in Business program helps students develop the critical skills and knowledge needed to succeed in today’s dynamic business world. The program emphasizes innovative thinking, data-driven decision-making, and strong leadership, preparing graduates for diverse roles across industries. Our curriculum provides a solid foundation in core business principles while offering flexibility for students to specialize in areas of interest. You’ll gain hands-on experience through internships, projects, and case studies, connecting classroom learning to real-world challenges. With a strong focus on career readiness, Clarkson Business graduates are highly sought after by top companies and organizations.",https://www.clarkson.edu/academics/undergraduate-programs/business,Accredited by AACSB International (The Association to Advance Collegiate Schools of Business). AACSB accreditation is the hallmark of excellence in business education.,Bachelor of Science in Business,https://www.clarkson.edu/academics/majors-minors,
,"Materials Engineering is a new and rapidly growing field concerned with the discovery and design of new materials. Materials engineers focus on the discovery, characterization, development, and processing of materials for use in a wide variety of applications. This minor is open to students in all engineering disciplines, but it may also be pursued by students in other STEM fields (e.g., Physics, Chemistry). In all cases, the student must have sufficient preparation in mathematics and science to be able to complete the coursework. The Materials Engineering Minor requires the completion of 18 credits in specific courses.",https://www.clarkson.edu/academics/minors/materials-engineering-minor,,Minor in Materials Engineering,https://www.clarkson.edu/academics/majors-minors,
,"The Bachelor of Science in Business Intelligence and Data Analytics (BScBIA) programme aims to equip students with strong business knowledge, analytical skills, and hands-on experience in business intelligence and data analytics tools and techniques. The programme curriculum integrates interdisciplinary knowledge from business, computer science, and statistics to cultivate students’ ability to analyze business problems, extract insights from data, and provide data-driven solutions to business challenges. Upon completion of the programme, students should be able to: 1. Apply knowledge of business, computer science, and statistics to analyze complex business problems involving data. 2. Formulate and solve real-world business problems by utilizing appropriate business intelligence and data analytics tools and techniques. 3. Critically evaluate and interpret data-driven insights to make informed business decisions. 4. Communicate effectively with diverse stakeholders on data analytics findings and implications. 5. Demonstrate ethical awareness and social responsibility in the collection, analysis, and use of data.",,,Bachelor in Business Intelligence and Data Analytics,https://fba.um.edu.mo/programmes/bachelor/bscbia/,
,"At Clarkson, our bachelor of science in engineering & management (E&M) program produces exceptional leaders and innovators. This interdisciplinary program is designed for students who want to combine a strong background in engineering with business and management principles. You will learn how to design, implement and improve complex systems, processes and products, while also developing the leadership, communication and problem-solving skills needed to succeed in today's dynamic global marketplace. The E&M program is designed to develop critical thinkers who can bridge the gap between technical and business functions within an organization. Students in the program gain a solid understanding of engineering principles, business strategy, operations, finance and marketing. They learn to analyze data, make informed decisions and lead teams effectively. This makes them highly sought-after by employers in a wide range of industries, from manufacturing and technology to consulting and entrepreneurship.",https://www.clarkson.edu/academics/majors-minors/engineering-management,,Bachelor of Science in Engineering and Management,https://www.clarkson.edu/academics/majors-minors/engineering-management,
Finance option,"If you are someone who is analytical, goal-oriented and enjoys solving problems, then a major in financial information and analysis (FIA) at Clarkson University is the right fit for you. FIA students learn to evaluate the financial performance of corporations, manage portfolios of stocks, bonds and other financial assets, and analyze financial and economic data to make sound business decisions. Our FIA program prepares students for successful careers in investment management, corporate finance, financial planning, commercial banking, risk management and insurance, and FinTech. Some of the careers our graduates pursue include financial analysts, investment bankers, portfolio managers, financial planners, risk analysts and consultants. Through hands-on learning experiences, FIA students use real data, software and tools to develop strong analytical and financial skills. Additionally, students have the opportunity to earn professional certifications such as the CFA (Chartered Financial Analyst) and the CFP (Certified Financial Planner) after graduation. Clarkson FIA graduates are highly sought after by employers due to their strong analytical and problem-solving skills, and their ability to apply classroom knowledge to real-world financial issues.",https://www.clarkson.edu/academics/majors-minors/financial-information-analysis,The Reh School of Business is accredited by AACSB International (The Association to Advance Collegiate Schools of Business).,Bachelor of Science in Finance,https://www.clarkson.edu/academics/majors-minors/financial-information-analysis,
,"Our Bachelor of Science (BS) in Financial Information and Analysis blends fundamental business, economic, and finance principles with data analysis and information technology. Our curriculum prepares students for careers in financial services by combining strong analytical and technical skills with an understanding of financial markets, products, and institutions. This interdisciplinary program gives students an in-depth understanding of the financial services industry, financial instruments, and financial markets, along with the ability to use data analysis tools and techniques to evaluate investment opportunities and manage risk. This combination of skills prepares graduates for a wide range of careers in financial analysis, portfolio management, risk management, and financial technology. Students in the financial information and analysis program learn to: interpret financial information and apply it to decision-making; apply analytical tools to financial data; work with databases and financial software; understand the regulatory and ethical environment of financial markets; and develop communication and teamwork skills necessary for success in the financial industry.",https://www.clarkson.edu/academics/majors-minors/financial-information-analysis,,Bachelor of Science in Financial Information and Analysis,https://www.clarkson.edu/academics/majors-minors/financial-information-analysis,
,"Global supply chains are at the heart of how businesses get products and services to customers. Supply chain professionals manage the flow of goods and services, from sourcing raw materials to delivering the final product. Today’s global supply chains are complex and dynamic, requiring professionals who can analyze data, optimize processes, and make strategic decisions. The Global Supply Chain Management (BS) program at Clarkson University prepares you to become a leader in this critical field. You’ll gain a deep understanding of supply chain principles, logistics, operations management, and strategic sourcing. Our curriculum emphasizes data analytics, technology, and sustainability, ensuring you're ready to tackle the challenges of modern supply chains. You’ll also develop strong problem-solving, communication, and leadership skills, essential for success in any organization.",https://www.clarkson.edu/academics/majors-minors/global-supply-chain-management,AACSB International,Bachelor of Science in Global Supply Chain Management,https://www.clarkson.edu/academics/majors-minors,
,"What does it take to launch a business? Creativity, drive and the ability to find and solve problems through innovative solutions. At Clarkson, we foster your entrepreneurial spirit to tackle real-world challenges through our hands-on, project-based Innovation and Entrepreneurship program. Learn to develop, launch and lead new ventures in the private, public or nonprofit sectors. With a bachelor's degree in innovation and entrepreneurship, you will graduate with the skills to discover and evaluate market opportunities, lead and manage innovative projects, develop business models and strategies, secure funding and resources, and effectively communicate your vision. Our bachelor's degree in innovation and entrepreneurship focuses on helping you develop the skills to be a successful leader who can drive change and create value. Through courses like Creativity, Innovation and Design Thinking, Engineering, Entrepreneurship and Society, Social Entrepreneurship, and Supply Chain Management, you’ll gain real-world knowledge on how to develop, launch, and lead a new venture. Through this interdisciplinary program, you will develop the critical thinking skills to analyze problems, identify opportunities, and create innovative solutions. Our program emphasizes hands-on learning, where you’ll work on projects that challenge you to apply your knowledge and skills to real-world problems. You’ll also have opportunities to collaborate with other students, faculty, and industry professionals, giving you valuable networking experience and exposure to different perspectives.",https://www.clarkson.edu/academics/undergraduate-majors/innovation-entrepreneurship-bs,Accredited by AACSB International.,Bachelor of Science in Innovation and Entrepreneurship,https://www.clarkson.edu/academics/majors-minors,
Intelligent Systems and Robotics,"Computer engineers blend electrical engineering and computer science to design and build complex computer systems, ranging from tiny embedded controllers to large-scale supercomputers and global networks. You will learn to design hardware, write software, and integrate these components to create innovative technology. At Clarkson, our computer engineering students enjoy hands-on learning, collaborating with faculty on research and design projects. The department's comprehensive curriculum emphasizes both theoretical foundations and practical applications, preparing graduates for diverse roles in industry and academia. We offer a strong foundation in digital system design, computer architecture, embedded systems, networks, and software engineering. You can further specialize through electives in areas like artificial intelligence, machine learning, robotics, and cybersecurity.",https://www.clarkson.edu/academics/majors-minors/computer-engineering,Accredited by the Engineering Accreditation Commission of ABET,Bachelor of Science in Computer Engineering,https://www.clarkson.edu/academics/majors-minors/computer-engineering,
,,,,Bachelor of Science in Electrical Engineering,https://www.mccormick.northwestern.edu/electrical-computer/academics/undergraduate/electrical-engineering/curriculum-requirements.html,
"biomolecular engineering, chemical engineering, civil engineering, computer engineering, electrical engineering, environmental engineering, mechanical engineering, software engineering","The Engineering Studies BS is a customizable, multidisciplinary, design-oriented program that allows students to tailor their engineering education to their unique interests and career goals. Students will take fundamental engineering courses, learn hands-on design principles, and then specialize in an area of their choosing. The program offers maximum flexibility, allowing students to design their curriculum with the help of a faculty advisor. It provides a broad foundation in engineering, along with specific expertise, preparing graduates for diverse roles in industry, entrepreneurship, or further graduate studies.",https://www.clarkson.edu/academics/majors-minors/engineering-studies,Clarkson's Bachelor of Science in Engineering Studies is NOT accredited by the Engineering Accreditation Commission of ABET.,Bachelor in Engineering Studies,https://www.clarkson.edu/academics/majors-minors,
,"Environmental engineers solve problems at the intersection of human activity and the environment. They play a vital role in protecting human health and the environment for future generations. Environmental engineering graduates are in high demand across many sectors of society. They work in consulting, industry, government agencies and non-profits on challenges such as: providing safe drinking water; treating wastewater; mitigating air pollution; managing solid waste; cleaning up hazardous waste sites; designing sustainable energy systems; and addressing climate change. The Environmental Engineering program at Clarkson prepares students with the fundamental engineering and scientific knowledge to address these complex challenges. The curriculum includes a strong foundation in chemistry, physics, mathematics, engineering sciences, and environmental science. Students learn to apply engineering principles to design and implement sustainable solutions. The program emphasizes hands-on learning, problem-solving, and teamwork through laboratory experiences, design projects, and fieldwork. Graduates are prepared for professional practice, graduate studies, and leadership roles in addressing global environmental challenges.",https://www.clarkson.edu/academics/majors-minors/environmental-engineering-bs,"The Environmental Engineering program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org.",Bachelor of Science in Environmental Engineering,https://www.clarkson.edu/academics/majors-minors,
,"Mechanical engineers play a critical role in almost every industry, impacting the world in ways that include sustainable energy, health and medicine, manufacturing, national defense, and transportation. You will learn the fundamentals of engineering science, including statics, dynamics, solid mechanics, fluid mechanics, thermodynamics, heat transfer, and mechanical design. With a BS in Mechanical Engineering from Clarkson, you'll be well-prepared to solve problems and create innovative designs for the 21st century across a wide range of industries and technologies.",https://www.clarkson.edu/academics/majors-minors/mechanical-engineering-bs,"The Bachelor of Science in Mechanical Engineering program is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org.",Bachelor of Science in Mechanical Engineering,https://www.clarkson.edu/academics/majors-minors,
,"Mathematics at Clarkson will challenge your intellect and empower you to solve complex problems by connecting theory and application. You'll gain a deep understanding of mathematical concepts and how to apply them to real-world challenges in various fields, including science, engineering, business and technology. Clarkson’s Bachelor of Science in mathematics allows you to tailor your education to your interests and career goals. Whether you’re interested in theoretical mathematics, applied mathematics, statistics, data science or other areas, our flexible curriculum and dedicated faculty will help you achieve your goals.",https://www.clarkson.edu/academics/undergraduate-majors/mathematics,,Bachelor of Science in Mathematics,https://www.clarkson.edu/academics/majors-minors,
,"The Bachelor of Science (BS) in physics program at Clarkson University will give you a strong foundation in physics and an understanding of how physics relates to other fields of science and engineering. Physics is an incredibly versatile major that opens doors to a wide array of career options. As a physics major, you'll gain expertise in critical thinking, problem-solving and quantitative analysis, and you'll develop communication skills to clearly convey complex ideas. As a student in Clarkson's physics BS program, you'll develop a strong foundation in classical and quantum mechanics, electromagnetism, statistical mechanics, thermodynamics and experimental physics. You'll gain valuable experience using modern laboratory equipment and computational tools to analyze data and solve complex problems. You will also develop expertise in critical thinking, problem solving, and quantitative analysis, and develop communication skills to convey complex ideas.",https://www.clarkson.edu/academics/undergraduate-programs/physics-bs,,Bachelor of Science in Physics,https://www.clarkson.edu/academics/majors-minors,BS
