QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,School of Humanities,,,3.0,,Fall,,,,,,,,,,,PhD in English,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Arts in European Thought and Culture,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Arts in History,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in History,https://grad.uci.edu/admissions/degree-programs/
,Claire Trevor School of the Arts,8,4.0,3,,Fall,,,"$13,140.00/Year",,$365.00/unit,,,Fellowship,6 years,,PhD in History and Theory of Music,https://grad.uci.edu/admissions/degree-programs/
,Claire Trevor School of the Arts. [4],8,4.0,3,,Fall. [4],September. [7],"December 1, 2025. [7]",The department covers the cost of tuition and fees for all ICIT students. [4],,,,,Teaching Assistantship. [4],four years (12 quarters). [4],,"PhD in Music: Integrated Composition, Improvisation, and Technology",https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Philosophy,https://grad.uci.edu/admissions/degree-programs/
,School of Social Sciences,,,3,,Fall,,,,,,,,,2 years,,Master of Arts in Political Science,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Political Science,https://grad.uci.edu/admissions/degree-programs/
,School of Social Sciences,,4.0,3.0,,Fall,,,,,,,,,,,Master of Arts in Sociology,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Sociology,https://grad.uci.edu/admissions/degree-programs/
,School of Humanities,,,,,Fall,,,,,,,,,2 years,,Master of Arts in Spanish,https://grad.uci.edu/admissions/degree-programs/
,School of Humanities,,,3.0,,Fall,September/October,,"Resident: $15,195.05/Year (Tuition: $13,140.00, Student Services Fee: $1,290.00, Associated Graduate Student Fee: $27.00, UCI Student Center Fee: $267.00, UCI Student Center Fee - Continuation: $190.05, Bren Events Center Fee: $69.00), Non-resident: additional Nonresident Supplemental Tuition applies. [4]",,,"The program is described as fully funded. Specific fellowships are available, such as the Dean's Fellowship with a stipend of $16,000 and the Eugene Cota-Robles Fellowship with a stipend of $18,000.",,"Fellowships, Teaching Assistantships",7 years,"$15,195.05 per year for California residents; non-residents pay additional fees. [4]",PhD in Spanish,https://grad.uci.edu/admissions/degree-programs/
,School of Humanities,,,3.0,,Fall,Early October 2025,December 15,,,,,,A combination of fellowship and teaching assistantships. [22],Graduate students are typically admitted with financial aid packages providing five years of support. [22],,PhD in Visual Studies,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Biomedical Engineering,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Biomedical Engineering,https://grad.uci.edu/admissions/degree-programs/
,The Henry Samueli School of Engineering,,,,,,,,,,,,,,two years,,Master of Science in Chemical and Biomolecular Engineering,https://grad.uci.edu/admissions/degree-programs/
,The Henry Samueli School of Engineering,,4.0,3,,Fall,"September 1, 2025","December 1, 2025",,,,,,"Fellowships, Research Assistantships, Teaching Assistantships",5 years,"All admitted Ph.D. students are offered a funding package that includes a stipend, as well as payment of all tuition and fees.",PhD in Chemical and Biomolecular Engineering,https://grad.uci.edu/admissions/degree-programs/
,The Henry Samueli School of Engineering,8,4.0,3.0,,Fall,"September 1, 2025",,"Resident: $21,669.75 per year, Non-resident: $36,771.75 per year",,,,,Fellowships and Assistantships,2 years,,Master of Science in Civil and Environmental Engineering,https://grad.uci.edu/admissions/degree-programs/
,The Henry Samueli School of Engineering,8,4.0,3,,"Fall, Spring",,,,,,,,"Fellowships, Research Assistantships, Teaching Assistantships",Approximately five calendar years,,PhD in Civil and Environmental Engineering,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Electrical and Computer Engineering,https://grad.uci.edu/admissions/degree-programs/
,The Henry Samueli School of Engineering,,4.0,3,,Fall,,,,,,,,"Fellowships, Teaching Assistantships, Research Assistantships",The normative time for completion of the Ph.D. is five years (four years for students who entered with a master's degree). The maximum time permitted is seven years. [40],,PhD in Electrical and Computer Engineering,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Engineering,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Materials Science and Engineering,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Materials Science and Engineering,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Mechanical and Aerospace Engineering,https://grad.uci.edu/admissions/degree-programs/
,The Henry Samueli School of Engineering,,4.0,3.0,,Fall,,,,,,,,"Fellowships, Teaching Assistantships, Research Assistantships",4-7 years (typical for PhD programs in the US),,PhD in Mechanical and Aerospace Engineering,https://grad.uci.edu/admissions/degree-programs/
,Donald Bren School of Information and Computer Sciences,8,4.0,3,,Fall,2025-10-01,2026-01-15,$100 (departmental fee per course) + per-unit fees,,,,,Fellowships. [15],2 years (typical for a Master of Science degree),$100 (departmental fee per course) + per-unit fees. [23],Master of Science in Software Engineering,https://grad.uci.edu/admissions/degree-programs/
293,Donald Bren School of Information and Computer Sciences,8,4.0,3.5,,Fall,Approximately September 2025 (Official dates for Fall 2026 are not yet available),Approximately December 2025 (Official dates for Fall 2026 are not yet available),"For the 2024-2025 academic year, the estimated annual tuition and fees for a full-time graduate student are $14,827 for California residents and $29,929 for non-residents. [29] This does not include a $100 departmental fee per course for the Donald Bren School of Information and Computer Sciences. [30]",,"For the 2025-2026 academic year, the per-unit fee for graduate-level courses is $441. [30] A typical graduate course is 4 units.",,,"The Donald Bren School of Information and Computer Sciences offers fellowships for Ph.D. students, such as the Bob & Barbara Kleist Endowed Graduate Student Award and the ICS Innovation Fellowship. [31] Students may also be eligible for federal student aid, including loans and work-study programs.","The normative time for completion of the Ph.D. is six years, and the maximum time permitted is seven years.","$12,762 for in-state and $27,864 for out-of-state students per year (2024-25), with additional fees of $2,065. [29]",PhD in Software Engineering,https://grad.uci.edu/admissions/degree-programs/
,Donald Bren School of Information and Computer Sciences,,4.0,3,,Fall,,,,,,,,"Fellowships, Teaching Assistantships, Research Assistantships",,,Master of Science in Computer Science,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Computer Science,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Informatics,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Informatics,https://grad.uci.edu/admissions/degree-programs/
293,Donald Bren School of Information and Computer Sciences,,4.0,3,,Fall,2025-10-01,2026-01-31,"$54,900 for the entire program, or an estimated annual cost of $43,920 for the 2023-2024 academic year. [21]",,$1247.73/unit,"Various fellowships are available, such as the Steckler Family Endowed Fellowship with a $10,000 quarterly stipend and another with an $8,000 stipend. [32]",,"Fellowships are available based on academic merit, financial need, and/or their contribution to strengthening the program's commitment to diversity. [29]",15 months. [5],,Master of Computer Science,https://grad.uci.edu/admissions/degree-programs/
,Donald Bren School of Information and Computer Sciences,,4.0,3,,Fall,October 2025,"March 15, 2026 for Domestic Applicants",,,,,,"Merit-based, Need-based",15 months,,Master of Data Science,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Embedded and Cyber-Physical Systems,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Human Computer Interaction and Design,https://grad.uci.edu/admissions/degree-programs/
,Donald Bren School of Information and Computer Sciences,8,4.0,3.0,,Fall,October 2025,"January 15, 2026 for all applicants, March 15, 2026 for domestic students. [1]","$48,160.00/Year",,,,,Fellowships,15 months,"$12,040.00/Quarter",Master of Software Engineering,https://grad.uci.edu/admissions/degree-programs/
,Donald Bren School of Information and Computer Sciences and The Henry Samueli School of Engineering,,4.0,3,,Fall,,,"$14,310.21 per year (in-state), $29,412.21 per year (in-state, including professional degree supplemental tuition), or $26,512.21 per year (out-of-state)",,,,,"Fellowships, Assistantships, and financial aid opportunities such as loans and grants are available.",2 years,"$14,310.21 per year (in-state), $29,412.21 per year (in-state, including professional degree supplemental tuition), or $26,512.21 per year (out-of-state)",Master of Science in Networked Systems,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Networked Systems,https://grad.uci.edu/admissions/degree-programs/
,Donald Bren School of Information & Computer Sciences,,4.0,3,,Fall,,December 15,,,,,,,2 years,,Master of Science in Statistics,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Statistics,https://grad.uci.edu/admissions/degree-programs/
,School of Education,,,3,,Fall,,,,,,,,,2 years,,Master of Arts in Education,https://grad.uci.edu/admissions/degree-programs/
,School of Education,,4.0,3,,Fall,2026-08-01,2025-12-01,,,,,,,4-5 years,"$15,595",PhD in Education,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Arts in Teaching,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Biomedical and Translational Science,https://grad.uci.edu/admissions/degree-programs/
,Sue & Bill Gross School of Nursing,,4.0,3,,Fall,October 2025,"Priority Deadline: December 1, 2025; Final Deadline: February 18, 2026","$40,884.00/Year",,,"$10,000",,"Doctor of Nursing Practice Scholarship, Dolores DeSoto Grunigen Nursing Endowment, Hien “Cathy” Nguyen Scholarship Alumni Chapter Scholarship, Leslie Ann Ferree Memorial Endowment supporting DNP students, UC Nurse Fellowship","The Doctor of Nursing Practice - Family Nurse Practitioner (DNP-FNP) track is a three-year program. The Doctor of Nursing Practice (Post-Master's) track is a two-year program. [26, 27]",,Doctor of Nursing Practice,https://grad.uci.edu/admissions/degree-programs/
,Sue and Bill Gross School of Nursing,,4.0,,,Fall,2025-08,2025-11-30,,,,,,,2 Years,,Master of Science in Nursing Science,https://grad.uci.edu/admissions/degree-programs/
,Sue & Bill Gross School of Nursing,,4.0,3,,Fall,October 2025,"February 1, 2026","$15,595 per year for residents, plus an additional $15,102 for non-residents",,,,,Guaranteed funding for the first four years,3-5 Years,"$15,595 per year for residents. Non-residents pay an additional $15,102 in supplemental tuition. [33]",PhD in Nursing Science,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Pharmacological Sciences,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Pharmacological Sciences,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Doctor of Pharmacy,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Public Health,https://grad.uci.edu/admissions/degree-programs/
,Joe C. Wen School of Population and Public Health,,4.0,3.0,,Fall,October 1,"December 15, 2026","$9,499.99/Quarter (California Resident), $13,581.99/Quarter (Non-Resident) for the 2023-24 academic year. [6]",,,,,"Fellowships, grants, loans, and teaching/research assistantships are available. Scholarships are awarded based on academic merit, financial need, community activities, and work experience. [13, 14, 17]",The program is typically completed in 18-24 months. [15],"$9,499.99/Quarter (California Resident), $13,581.99/Quarter (Non-Resident) for the 2023-24 academic year. [6]",Master of Science in Public Health,https://grad.uci.edu/admissions/degree-programs/
,Joe C. Wen School of Population and Public Health,8,4.0,3.0,,Fall,,,,,,,,"Fellowships, teaching assistantships, research assistantships and faculty training grants. [13]",,,PhD in Public Health,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Medical Science,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Doctor of Medicine,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Biotechnology,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Ecology and Evolutionary Biology,https://grad.uci.edu/admissions/degree-programs/
,School of Medicine,8,,3.0,,Fall,,December 18,,,,,,,21 months,,Master of Science in Genetic Counseling,https://grad.uci.edu/admissions/degree-programs/
,"Center for Complex Biological Systems (participating departments include Biomedical Engineering, Biological Chemistry, Computer Science, Developmental and Cell Biology, Ecology and Evolutionary Biology, Mathematics, Microbiology and Molecular Genetics, Molecular Biology and Biochemistry, Chemistry, and Physics)",,,3.0,,Fall,,,,,,,,,The normative time to degree is two years. [26],,"Master of Science in Mathematical, Computational, and Systems Biology",https://grad.uci.edu/admissions/degree-programs/
,"Center for Complex Biological Systems, School of Biological Sciences",,,3,,Fall,"October 1, 2024","December 10, 2024","During the first year of Ph.D. study, the MCSB program provides complete financial support to admitted students, which includes an annual stipend, as well as full tuition and fee remission, including health benefits.",,,,,,5 years,"During the first year of Ph.D. study, the MCSB program provides complete financial support to admitted students, which includes an annual stipend, as well as full tuition and fee remission, including health benefits. [8]","PhD in Mathematical, Computational, and Systems Biology",https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Earth System Science,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Earth System Science,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Chemistry,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Chemistry,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Mathematics,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Mathematics,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Physics,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Physics,https://grad.uci.edu/admissions/degree-programs/
,School of Social Ecology,8,4.0,3,,Fall,,"Priority Deadline: March 1, 2026; Final Deadline: May 15, 2026. [2]","$16,687/Year",,,,,Federal Direct Student Loans. [6],"2 years (6 quarters). [1, 2, 4]",,"Master of Advanced Study in Criminology, Law and Society",https://grad.uci.edu/admissions/degree-programs/
,School of Social Ecology,8,4.0,3,,Fall,September 2025,2025-12-15T00:00:00.000Z,,,,,,Teaching Assistantships and Research Assistantships,4-5 years,,"PhD in Criminology, Law and Society",https://grad.uci.edu/admissions/degree-programs/
,School of Social Ecology,,4.0,3.0,,Fall,,"The priority deadline is March 1, 2026. Completed applications received after March 1, 2026 will be reviewed on a rolling basis through May 15, 2026. [14]","$16,284/Year",,,,,Program-specific scholarships are available. [19],Two years. [21],"$16,284/Year",Master of Legal and Forensic Psychology,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Public Policy,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,PhD in Social Ecology,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Urban and Regional Planning,https://grad.uci.edu/admissions/degree-programs/
,School of Social Sciences,8,4.0,3.0,,Fall,,"December 1, 2025",,,,,,"Teaching Assistantship, Research Assistantship, Fellowship",,"$14,262 (California residents), $29,364 (Non-residents) per year",Master of Science in Cognitive Sciences,https://grad.uci.edu/admissions/degree-programs/
293,School of Social Sciences,,,3.0,,Fall,Early October,December 1,,,,,,"fellowships, teaching assistantships, research assistantships",6 years,,PhD in Cognitive Sciences,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Science in Cognitive Neuroscience,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Arts in Economics,https://grad.uci.edu/admissions/degree-programs/
,School of Social Sciences,,4.0,3,8% (average for Fall 2019 - Fall 2023) [14],Fall,,December 15,,,,,,"Fellowships, Research Assistantships, Teaching Assistantships",6 Years (average registered time to doctoral degree for 2018-19 through 2022-23) [14],,PhD in Economics,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,"Master of Arts in Philosophy, Political Science, Economics",https://grad.uci.edu/admissions/degree-programs/
,School of Social Sciences,"A graduate student is subject to academic disqualification if they accumulate a combination of more than eight units of 'I' (Incomplete), 'U' (Unsatisfactory), and/or 'F' (Fail) grades. [17]",4.0,3,,Fall,We will begin accepting applications in early October 2025 for Fall 2026 admission. [13],"December 1, 2025","$25,178.34/Year for California residents. Non-residents pay an additional $15,102 in supplemental tuition per year.",,,"A specific scholarship like the Graduate Scholar Success Fund provides a $1,500 stipend. [27]",,"Fellowships, Teaching and Research Assistantships, Federal and/or Private Loans, Grants, and Work-Study. [6, 21, 22]","The program can be completed in nine months or one year. [29, 13]","$25,178.34/Year for California residents. Non-residents pay an additional $15,102 in supplemental tuition per year. [5]",Master of Arts in Social Science,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Business Administration,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Professional Accountancy,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master of Finance,https://grad.uci.edu/admissions/degree-programs/
,The Paul Merage School of Business,,4.0,,,Fall,Applications are submitted online and reviewed on a rolling basis. The first round deadline is October 15.,2025-04-01,"$71,558.31/Year",,1433.86,"Up to $10,000",90%,Merit-based,One-year full-time or two-year part-time,"$63,090.00/Year",Master of Innovation and Entrepreneurship,https://grad.uci.edu/admissions/degree-programs/
293 in 2026,The Paul Merage School of Business,,4.0,3.0,,Fall,August 1,"Round 1: October 15, Round 2: December 1, Round 3: February 1, Round 4: April 1, Round 5: May 15",,,,,,Merit-based,1 year,,Master of Science in Business Analytics,https://grad.uci.edu/admissions/degree-programs/
,The Paul Merage School of Business,,4.0,3.0,,Fall,The online application for the Fall 2027 intake will reopen in the middle of September 2026.,Applications are accepted each year from September through January 4 for the following academic year.,"All admitted students receive full financial support, and tuition fees are fully waived.",,,,,Funding is provided through a combination of teaching and research assistantships.,Four to five years,"All admitted students receive full financial support, and tuition fees are fully waived.",PhD in Management,https://grad.uci.edu/admissions/degree-programs/
,"The Paul Merage School of Business, the Charlie Dunlop School of Biological Sciences, and The Henry Samueli School of Engineering",,,3,,Fall,2025-10-01,2026-06-01,,,,,,Merit-based,2 years,"$76,565",Master of Science in Biotechnology Management,https://grad.uci.edu/admissions/degree-programs/
,"The program is a Joint PhD program in Computational Science offered jointly by the University of California, Irvine and San Diego State University. At UCI, it is likely affiliated with the School of Engineering, as suggested by the contact email for graduate engineering affairs.",,4.0,3.0,,Fall,,"January 15, 2026",,,,,,,"The normative time to completion is five years, with a maximum time of seven years. [27]",,PhD in Computational Science,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Juris Doctor/Master's,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Juris Doctor/PhD,https://grad.uci.edu/admissions/degree-programs/
,"The program is interdisciplinary, with faculty from the Department of Civil and Environmental Engineering in the Henry Samueli School of Engineering, the Department of Urban Policy and Public Planning in the School of Social Ecology, the Department of Economics in the School of Social Sciences, the Department of Environmental and Occupational Health in the Joe C. Wen School of Population and Public Health, and the School of Law. The administrative home is the Institute of Transportation Studies (ITS).",,4.0,3,,Fall,"While a specific date for Fall 2026 is not listed, applications for graduate programs at UCI typically open in September of the preceding year.","January 15, 2026 (for full consideration for fellowships and assistantships). The final application deadline is March 31, 2026.","The official program-specific tuition is not listed. However, the general graduate student tuition and fees for the 2025-2026 academic year for a California resident are approximately $13,140.00 in tuition plus additional campus fees.",,"The program is 44 units. While not explicitly stated for this program, the general graduate tuition calculation for a similar program is $365.00 per unit.",,,"Several types of financial assistance are available, including fellowships, research assistantships, and teaching assistantships.","The normative time for completion is four quarters (one academic year), with a maximum time permitted of four years.","$13,140.00/Year",Master of Science in Transportation Science,https://grad.uci.edu/admissions/degree-programs/
,"The interdisciplinary graduate program in Transportation Science at the Institute of Transportation Studies (ITS) includes faculty from five academic units: the Department of Civil and Environmental Engineering in the Henry Samueli School of Engineering, the Department of Urban Policy and Public Planning in the School of Social Ecology, the Department of Economics in the School of Social Sciences, the Department of Environmental and Occupational Health in the Joe C. Wen School of Population and Public Health, and the School of Law. Faculty from the Department of Computer Science in the Bren School of Information and Computer Sciences and the Paul Merage School of Business also support the program.",,4.0,3.0,,Fall,,,,,,,,"Fellowships, Research Assistantships, Teaching Assistantships",The normative time for completion of the Ph.D. is five years and the maximum time permitted is seven years.,,PhD in Transportation Science,https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Master in Management,https://grad.uci.edu/admissions/degree-programs/
,School of Biological Sciences,,4.0,3.0,,Fall,,"The priority deadline is February 1; the normal deadline is April 1. If the class is not full, applications may be accepted until June 30.","For the cohort entering Fall 2024, the annual program fee is $27,852. With other mandatory fees, the total for the 2024-2025 academic year is approximately $29,431.34. The fees for the 2025-2026 academic year are to be determined.",,,,,"The program is self-supporting. A 2017 document mentions the intent to offer competitive need-based and diversity fellowships from program revenue and to seek additional funds from partners and private donors. [6] However, specific current scholarship details are not provided on the university's financial aid website for this program.",Two years. [6],,Master of Conservation and Restoration Science,https://grad.uci.edu/admissions/degree-programs/
,School of Humanities,,4.0,3.0,,Fall,,"January 15, 2026",,,,,,,Two academic years (six quarters),,Master of English,https://grad.uci.edu/admissions/degree-programs/
,School of Law,,,,,"Fall, Spring",,,,,,,,,,"$57,600/Year",Master of Laws,https://grad.uci.edu/admissions/degree-programs/
,UC Irvine School of Pharmacy & Pharmaceutical Sciences,,4.0,3.0,,Fall,,"Priority Deadline: March 16, 2026, Final Deadline: June 15, 2026. [1]",,,,,,"Federal Direct Unsubsidized Stafford Loan, Federal Direct Graduate PLUS Loan","two-year, 100% online degree program. [18]",,"Master of Science, Pharmacology",https://grad.uci.edu/admissions/degree-programs/
,,,,,,,,,,,,,,,,,Executive MBA Program,https://grad.uci.edu/admissions/degree-programs/
