QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Liberal Arts and Social Sciences,,4.0,3.0,,"Fall, Spring, Summer",,,,,,"$500 to $5,000 per academic year",,"Competitive Scholarships, Teaching Fellowships, Assistantships, Travel Grants",,,"Master of Arts in Political Science with a concentration in Advocacy, Politics and Policy",https://catalog.unt.edu/preview_program.php?catoid=36&poid=17325&returnto=4026
,College of Liberal Arts and Social Sciences,1.0,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Merit-based, Fellowships, Grants",,,Master of Arts in Professional and Technical Communication,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Liberal Arts and Social Sciences,2.0,4.0,3.0,,"Fall, Spring, Summer",,July 1,,,,"$1,000 per semester",,,,,Master of Arts in Spanish,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Liberal Arts and Social Sciences,,4.0,3.0,,"Fall, Spring, Summer",,"Fall: July 15 (Domestic), April 15 (International)",,,,,,"Merit-based, Departmental, External, Assistantships",,,Master of Arts in Women's and Gender Studies,https://tgs.unt.edu/future-students/graduate-programs.html
,G. Brint Ryan College of Business,,4.0,3.0,,"Fall, Spring, Summer",,Fall Semester - Domestic: August 1; International: April 1,,,Texas Resident: $464.71/credit hour; Non-Resident: $844.71/credit hour,,,"Merit-based, Need-based",As little as 16 months (full-time),"Texas Resident: $12,000-$15,000 (estimated total for 36-hour program); Non-resident: $25,000-$30,000 (estimated total for 36-hour program)",Master of Business Administration (MBA),https://academics.business.columbia.edu/mba
,G. Brint Ryan College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,36000,,"1,000 per credit hour",,,"Merit-based, Diversity, Tuition, External",14 months,36000,Master of Business Administration in Business Analytics,https://online.unt.edu/programs/accelerated/business-analytics.html
,G. Brint Ryan College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Merit-based (Fellowships), Graduate Assistantships",18 to 24 months,,Master of Business Administration in Management Consulting,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,"$7,907/Semester (for full-time resident MBA students)",,$878.56/credit hour (for full-time resident MBA students),,,"Merit-based, Fellowships, Assistantships",16-24 months,"$7,907/Semester (for full-time resident MBA students)",Master of Business Administration in Sport Entertainment Management,https://cob.unt.edu/masters/grad-track-pathways.html
,College of Education,,4.0,2.8,,"Fall, Spring, Summer",,,"6,018/Semester",,408.23/credit hour,,,"College of Education, General University",Maximum 6 years,"2,824.65/Semester",Master of Education in Counseling,https://frisco.unt.edu/academics/school-counseling-masters.html
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,,,333.73/credit hour (Texas Resident),,,"Merit-based, Tuition-based, Service-based",,7908/Year (Texas Resident),Master of Education in Curriculum and Instruction,https://www.doane.edu/programs/master-of-education-in-curriculum-and-instruction
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Dean's Excellence Scholarships, Doctoral Fellowships, Master's Scholarships, Teaching Fellowships/Assistantships, Research Assistantships, Graduate Assistantships",,,Master of Education in Educational Leadership,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Education,,4.0,3.0,,"Fall, Summer","September 1, 2025","February 15, 2026",,,,,,"Assistantships, Fellowships, External Scholarships, Travel Grants, Financial Aid",,,Master of Education in Higher Education,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17067&returnto=4032
601-610,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,"Texas Resident: $3,242.67/Semester (for 9 credit hours, 2023-2024); Non-Resident: $8,561.67/Semester (for 9 credit hours, 2023-2024)",,"Texas Resident: ~$360.30/credit hour (based on 9 credit hours, 2023-2024); Non-Resident: ~$951.30/credit hour (based on 9 credit hours, 2023-2024)",,,"Dean's Fellowships, Tuition Awards (for TAs/RAs), Departmental Scholarships, External Scholarships",30-36 graduate credit hours. Typically 1.5 to 2 years for full-time students.,"Texas Resident: $1,053.00/Semester (for 9 credit hours, 2023-2024); Non-Resident: $6,372.00/Semester (for 9 credit hours, 2023-2024)",Master of Education in Special Education,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Education,,,2.8,,"Fall, Spring, Summer",,,,,,,,,,,Master of Education in Teaching,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Visual Arts and Design,,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Merit-based, Research-focused, Assistantships",,,Master of Fine Arts in Design with a concentration in Fashion Design,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Visual Arts and Design,0.0,4.0,3.0,,"Fall, Spring",,December 15,,,"Texas Resident: $780.61/credit hour; Non-Resident: $1282.27/credit hour (based on 9 credit hours, Fall 2023)","$1,000 to $2,000 for Graduate School Scholarships",,"Merit-based, Need-based",3 years,,Master of Fine Arts in Design with a concentration in Interior Design,https://www.cca.edu/design/mfa-design/
,College of Liberal Arts & Social Sciences,,4.0,3.0,,"Fall, Spring",,July 15,,,,"$1,000 to $10,000 per academic year",,"UNT Tuition Grants, Graduate Student Scholarships (GSS), Departmental Scholarships, Doctoral Fellowships, Assistantships (TA/RA)",3 years,,Master of Fine Arts in Documentary Production and Studies,https://tgs.unt.edu/future-students/graduate-programs.html
Top 500 Universities Worldwide,College of Visual Arts and Design,,4.0,3.0,,Fall,,February 15,"Texas Resident (9 hours): $5,627/Semester; Non-Resident (9 hours): $11,363/Semester",,Texas Resident: $625.22/Credit Hour; Non-Resident: $1262.55/Credit Hour,,,"Assistantships, Tuition Waivers, Fellowships, Scholarships",3 years,,Master of Fine Arts in Studio Art,https://cvad.unt.edu/studioart/mfa-graduate-application-process.html
top 500-600 worldwide in the QS World University Rankings 2024,College of Music,5.0,4.0,3.0,,Fall,,,"Resident: $5,942.25/semester (9 SCH); Non-Resident: $11,942.25/semester (9 SCH) (Fall 2024 / Spring 2025 estimated cost)",,"Resident: $416.10/credit hour; Non-Resident: $822.10/credit hour (Fall 2024 / Spring 2025 estimated cost, includes mandatory fees)",,,"Merit-based scholarships, Tuition scholarships, Assistantships (Teaching Fellow, Research Assistant, Teaching Assistant), Departmental scholarships",Minimum 30 semester hours,"Resident: $450.00/semester (9 SCH); Non-Resident: $4,104.00/semester (9 SCH) (Fall 2024 / Spring 2025, tuition component only)",Master of Music in Jazz Studies,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17086&returnto=4032
,College of Music,,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Teaching Fellowships, Research Assistantships, Graduate Assistantships, TGS Internal Scholarships",,,Master of Music in Performance,https://tgs.unt.edu/future-students/graduate-programs.html
681-690 globally (2024),College of Music,,4.0,3.0,,"Fall, Spring, Summer",,"January 15, 2026 (for Fall 2026 admission)","Resident: $6,011.00/semester; Non-Resident: $11,549.00/semester (based on 9 credit hours)",,Resident: $667.89/credit hour; Non-Resident: $1283.22/credit hour,,,"Merit-based, Assistantships, Fellowships","3-4 semesters for non-thesis option, longer for thesis option (full-time study)","Resident: $6,011.00/semester; Non-Resident: $11,549.00/semester (based on 9 credit hours)",Master of Music Education,https://music.unt.edu/music-education/student-information/programs-masters.html
,College of Health and Public Service,,4.0,3.0,,"Fall, Spring, Summer",,Domestic: July 15; International: March 15,,,,"Range from $1,000 to $5,000 per academic year",,"Merit-based, Fellowships, Assistantships",,,Master of Public Administration (MPA),https://catalog.unt.edu/preview_program.php?catoid=36&poid=17132
,College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Teaching Assistantships, Research Assistantships, Fellowships",,,Master of Science in Accounting with a concentration in Audit and Data Analytics,https://tgs.unt.edu/future-students/graduate-programs.html
,G. Brint Ryan College of Business,1.0,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,Merit-based,,,Master of Science in Accounting with a concentration in Corporate Accounting,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Engineering,,4.0,3.0,,"Fall, Spring, Summer",,,"$8,298.00/Semester (Resident, 9 credit hours)",,"$646/credit hour (Resident, tuition portion only)","$1,000/semester (TGS Master's & Doctoral Grants)",,"Merit-based, Need-based, Departmental, External",,"$8,298.00/Semester (Resident, 9 credit hours)",Master of Science in Advanced Data Analytics,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Information,,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Merit-based, Dean's Scholarship, Doctoral Fellowship, Summer Research Fellowship, Dissertation Fellowship, Teaching Assistantship, Research Assistantship, Service Assistantship, External Scholarships and Fellowships, College/Departmental Scholarships",,,Master of Science in Advanced Data Analytics with a concentration in Analytics Project Management,https://catalog.unt.edu/preview_entity.php?catoid=36&ent_oid=3712&print
,College of Information,2.0,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Merit-based, Diversity-based",,,Master of Science in Advanced Data Analytics with a concentration in Applied Artificial Intelligence,https://tgs.unt.edu/future-students/graduate-programs.html
,G. Brint Ryan College of Business,,4.0,3.0,,"Fall, Spring, Summer",,"Fall: Domestic August 1, International May 1","$5,135/Semester (Texas Resident, 9 SCH)",,"$570.58/SCH (Texas Resident, 9 SCH average)",,,"Merit-based, Need-based",36 credit hours,"$5,135/Semester (Texas Resident, 9 SCH)",Master of Science in Advanced Data Analytics with a concentration in Digital Retailing,https://www.unt.edu/academics/programs/digital-retailing-advanced-data-analytics-masters.html
,G. Brint Ryan College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,"$18,862.50/Year",,$946.95/credit hour,,,"Merit-based, Departmental, Competitive",,"$18,862.50/Year",Master of Science in Advanced Data Analytics with a concentration in Geographic Information Systems (GIS),https://catalog.unt.edu/preview_entity.php?catoid=36&ent_oid=3712&returnto=4027
,College of Engineering and College of Information,1.0,4.0,3.0,,"Fall, Spring, Summer",,"May 15, 2026","$12,392/Year (Resident)",,$689.55/credit hour (Resident),,,"Merit-based, Research-based, Assistantships (Teaching, Research), Fellowships",,,Master of Science in Advanced Data Analytics with a concentration in Geospatial Intelligence,https://tgs.unt.edu/future-students/graduate-programs.html
,"College of Information, College of Engineering, and College of Science",,4.0,3.0,,"Fall, Spring, Summer",,,18429.40/Year,,Texas Resident: $315; Non-Resident: $781,,,"Diversity Grants, Docking Doctoral and Master’s Student Fellowships, Emergency Aid, International and Study Abroad Grants, Outstanding Graduate Student Teaching and Service Awards, Ritch Scholarship, Toulouse Dissertation Fellowships, Graduate Assistantships (Teaching Fellow, Research Assistant, Teaching Assistant), Tuition Scholarships (for GAs)",,14058/Year,Master of Science in Advanced Data Analytics with a concentration in Health Data Analytics,https://tgs.unt.edu/future-students/graduate-programs.html
,G. Brint Ryan College of Business,2.0,4.0,3.0,,"Fall, Spring, Summer",,"Domestic: June 1 (for Fall semester), International: April 1 (for Fall semester)",,,,,,"Fellowships, Assistantships (Research, Teaching), Grants",,,Master of Science in Advanced Data Analytics with a concentration in Management,https://tgs.unt.edu/future-students/graduate-programs.html
,,,,3.0,,"Fall, Spring, Summer",,,,,,,,"Academic Scholarships (Merit-based, Need-based), Assistantships (Teaching Fellow, Research Assistant, Teaching Assistant)",,,Master of Science in Advanced Data Analytics with a concentration in Sports,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Science,,4.0,3.0,,"Fall, Spring, Summer",,,,,,"Up to $1,000 (Master's Scholarship)",,Merit-based,Minimum of 30 graduate credit hours,,Master of Science in Advanced Data Analytics with a concentration in Statistics,https://tgs.unt.edu/future-students/graduate-programs.html
,Department of Psychology,2.0,4.0,3.0,,Fall,"September 1, 2025","January 15, 2026",,,,"$1,000",,Merit-based,2 years,,Master of Science in Applied Behavior Analysis,https://pahs.unt.edu/academics/behavior-analysis-ms.html
,College of Engineering,,4.0,3.0,,"Fall, Spring, Summer",,,"Approximately $11,000/Semester",,Approximately $644.44 (Texas Resident) to $1222.22 (Non-Resident) per credit hour,,,"Assistantships (Teaching Fellowships, Research Assistantships), Tuition Waivers, Fellowships (Presidential, Toulouse, Dissertation), Departmental Scholarships, External Scholarships",1.5 to 2 years (based on 30 credit hours and full-time enrollment),,Master of Science in Artificial Intelligence,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17288&returnto=4032
,College of Liberal Arts and Social Sciences,,4.0,3.0,,Fall,,,3161.75,,349.75,,,"Graduate Assistantships, Fellowships, Awards (Teaching, Service, Research), Travel Grants, Professional Development Grants",two-year program,"$3,161.75/Semester (Resident, for 9 credit hours, Fall 2023)",Master of Science in Behavior Analysis,https://pahs.unt.edu/academics/behavior-analysis-ms.html
,College of Science,,4.0,3.0,,"Fall, Spring",,,,,Texas Resident: $276.70 per credit hour (tuition only); Non-Resident: $726.70 per credit hour (tuition only),,,"Merit-based, Departmental",,,Master of Science in Biochemistry and Molecular Biology,https://www.unt.edu/academics/programs/biochemistry-and-molecular-biology-masters.html
,College of Science,,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Merit-based, Need-based, Leadership-based, Talent-based, Departmental Scholarships, Teaching Fellowships, Research Assistantships, Graduate Assistantships",,,Master of Science in Biology,https://www.unt.edu/academics/programs/biology-masters.html
,College of Science,,4.0,3.0,,"Fall, Spring, Summer",,,,,,"Ranges from $500-$4,000 per semester (Graduate Tuition Scholarship); $15,000 (Toulouse Dissertation Fellowship); up to $750 (Travel Grants)",,"Merit-based, Research-based",,,Master of Science in Biology (Teaching in the Life Sciences),https://tgs.unt.edu/future-students/graduate-programs.html
,College of Science,,,3.0,,"Fall, Spring, Summer",,,,,,,,"Merit-based, Teaching assistantships, Research assistantships",,,Master of Science in Biology with a concentration in Computational Life Science,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Science,,4.0,3.0,,"Fall, Spring, Summer",,,"$10,136.58/Semester",,"$1,126.29/Credit Hour",,,"Merit-based, Research-based, Need-based, Assistantships, Fellowships",,"$6,922.00/Semester",Master of Science in Biology with a concentration in Sub-Antarctic Biocultural Conservation,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17163&returnto=4032&print
,College of Engineering,8.0,4.0,3.0,,"Fall, Spring, Summer",,,"Texas Resident: $4,980/Semester (9 hours); Non-Resident: $10,890/Semester (9 hours)",,"Texas Resident: $553.33/credit hour; Non-Resident: $1,210.00/credit hour",,,"Fellowships, Scholarships, Graduate Assistantships, Grants",,"Texas Resident: $4,980/Semester (9 hours); Non-Resident: $10,890/Semester (9 hours)",Master of Science in Biomedical Engineering,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17224&returnto=4032
,G. Brint Ryan College of Business,,4.0,3.0,,"Fall, Spring, Summer",,,,,"Resident: $553.00 per credit hour (estimated for Fall 2024/Spring 2025, includes tuition and general fees); Non-Resident: $1,113.00 per credit hour (estimated for Fall 2024/Spring 2025, includes tuition and general fees)",,,"Merit-based, Need-based, Donor-specific criteria, Dean's Excellence Scholarships, Diversity Scholarships, Graduate Assistantships",,,Master of Science in Business Analytics,https://catalog.illinois.edu/graduate/bus/business-analytics-ms/
,College of Science,,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Assistantships, Fellowships, Scholarships",,,Master of Science in Chemistry,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17009&returnto=4027
,College of Engineering,,4.0,3.0,,"Fall, Spring, Summer",,,,,,"Ranging from $100 to $10,000 for one academic year.",,"Merit-based, Need-based, Competitive, Departmental",Most students complete the program in two years.,,Master of Science in Computer Engineering,https://www.unt.edu/academics/programs/computer-engineering-masters.html
,College of Engineering,,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Dean's Graduate Fellowships, UNT Alumni Association Scholarships, External Scholarships, Departmental Scholarships, Assistantships (Research, Teaching, Graduate)",,,Master of Science in Computer Science,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17017&returnto=4045
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Financial Need, Merit-based, Research-related",,,Master of Science in Counseling,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Health and Public Service,,4.0,3.0,,"Fall, Spring, Summer",,,,,$449.20 - $909.20 per credit hour (2023-2024 academic year),,,"Merit-based, Departmental, Fellowships, Grants, Assistantships",,,Master of Science in Criminal Justice with a concentration in Justice Policy and Administration,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17240
,College of Health and Public Service,,4.0,3.0,,"Fall, Spring",,,,,,,,"Merit-based, Assistantships, Fellowships",30 credit hours,,Master of Science in Criminal Justice with a concentration in Theory and Research,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17241&returnto=4050
Top 1000 globally (QS World University Rankings 2023-2024),"College of Engineering, Department of Computer Science and Engineering",,4.0,3.0,,"Fall, Spring, Summer",,June 15 (for Fall),"Texas Resident: $5,128.75/semester; Non-Resident: $10,391.75/semester (based on 9 SCH for FY2024 College of Engineering)",,Texas Resident: $360.25/credit hour; Non-Resident: $945.75/credit hour (based on FY2024 College of Engineering tuition and variable fees),"$1,000 to $20,000+ per year (for TGS fellowships)",,"Fellowships, Grants, Assistantships (Teaching, Research), Departmental Scholarships, Private Scholarships",1.5 to 2 years for full-time study (30-36 semester credit hours),"Texas Resident: $2,436.75/semester; Non-Resident: $7,706.25/semester (based on 9 SCH for FY2024 College of Engineering)",Master of Science in Cybersecurity,https://www.nu.edu/degrees/cybersecurity-and-technology/programs/master-of-science-in-cyber-security/
,College of Engineering,,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,Merit-based,,,Master of Science in Data Engineering,https://tgs.unt.edu/future-students/graduate-programs.html
,Department of Information Science,2.0,4.0,3.0,,"Fall, Spring, Summer",,,,,,"$500 to $2,000",,"Merit-based, Financial Need, Fellowships, Assistantships",,,Master of Science in Data Science,https://informationscience.unt.edu/programs/masters/ms-ds/index.html
,College of Visual Arts and Design (Department of Design),1.0,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Merit-based (Fellowships, TGS-Managed Departmental Scholarships), Research-based (Dissertation Completion Fellowship, Research Travel Grant), Professional Development Grants, Graduate Assistantships",,,Master of Science in Design with a concentration in Interaction Design,https://tgs.unt.edu/future-students/graduate-programs.html
,Frank W. and Sue Mayborn School of Journalism,,4.0,3.0,,"Spring, Summer, Fall",,,13500/Program,,$450,,,"Merit-based, Teaching assistantships, Research assistantships, Fellowships",12 months,13500/Program,Master of Science in Digital Communication Analytics,https://online.unt.edu/programs/accelerated/digital-communication-analytics.html
,College of Education,,4.0,3.0,,"Fall, Spring, Summer",,,,,,"$1,000 – $5,000 (for most scholarships)",,"Merit-based, Tuition awards, Stipends, Doctoral Dissertation Completion Fellowship, Graduate Research Fellowship, Master’s Thesis Completion Fellowship, Texas Public Education Grants, Out-of-State Tuition Waivers",,,Master of Science in Early Childhood Education,https://catalog.unt.edu/preview_entity.php?catoid=37&ent_oid=3926&returnto=4268
,College of Liberal Arts and Social Sciences,,4.0,3.0,,"Fall, Spring",,,"Resident: $4,980 - $6,370/Semester; Non-Resident: $10,140 - $13,570/Semester (based on 9-12 credit hours for 2023-2024)",,,,,"Teaching Assistantships (stipend, tuition waivers, health insurance benefits)",,"Resident: $4,980 - $6,370/Semester; Non-Resident: $10,140 - $13,570/Semester (based on 9-12 credit hours for 2023-2024)",Master of Science in Economics,https://www.unt.edu/academics/programs/economics-masters.html
,College of Education,,,3.0,,"Fall, Spring, Summer",,June 1,,,,,,"Merit-based, Need-based",2 to 3 years,,Master of Science in Educational Psychology,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Engineering,,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Merit-based, Need-based, Assistantships, Fellowships",2 years,,Master of Science in Electrical Engineering,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Health and Public Service,,4.0,3.0,,"Fall, Spring, Summer",,Fall Priority: January 15; Fall Final: June 1,"Texas Resident: $6,377/Semester (based on 9 credit hours); Non-Resident: $12,017/Semester (based on 9 credit hours)",,"Texas Resident: $708.56/Credit; Non-Resident: $1,335.22/Credit",,,"Fellowships (e.g., Graduate Dean's, Terminal Degree, Toulouse Dissertation), Teaching Assistantships, Research Assistantships",,"Texas Resident: $6,377/Semester (based on 9 credit hours); Non-Resident: $12,017/Semester (based on 9 credit hours)",Master of Science in Emergency Management and Disaster Science,https://tgs.unt.edu/future-students/graduate-programs.html
Top 500,College of Engineering,,4.0,3.0,,"Fall, Spring, Summer","August 1, 2025",,,,"Resident: $530.67/credit hour; Non-Resident: $1,104.00/credit hour",,,"Merit-based, Need-based, College and Departmental, External",,"Resident: $4,776/semester (for 9 credit hours); Non-Resident: $9,936/semester (for 9 credit hours)",Master of Science in Engineering Management,https://engineering.unt.edu/me/graduate/programs.html
,College of Science,0.0,4.0,3.0,,"Fall, Spring, Summer",,,,,"Resident: $455.50/credit hour, Non-Resident: $826.00/credit hour","$1,000 or $2,000 per semester (for Dean's Excellence Scholarships)",,"Merit-based, Need-based",,,Master of Science in Environmental Science,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17053
,G. Brint Ryan College of Business,,4.0,3.0,,"Fall, Spring, Summer",,July 15,,,,,,"Academic merit, Research potential, Financial need",2 years (full-time),,Master of Science in Finance,https://tgs.unt.edu/future-students/graduate-programs.html
,College of Liberal Arts and Social Sciences,,4.0,3.0,,"Fall, Spring, Summer",,,,,,,,"Teaching Assistantships, Research Assistantships, Graduate Assistantships, Fellowships",,,Master of Science in Geography,https://class.unt.edu/geography/degrees-certificates/graduate-programs/index.html
