Program name,Program Page url
Master of Science in Genetic Counseling,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Arts in Geography,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Geography,https://geog.ucla.edu/graduate-program-requirements/
Master of Science in Geology,https://catalog.registrar.ucla.edu/major/2022/GeologyMSCPhilPhD?siteYear=2022
PhD in Geology,https://grad.ucla.edu/programs/physical-sciences/earth-planetary-and-space-sciences-department/geology/
Master of Science in Geochemistry,https://grad.ucla.edu/requirements/?app=admission&major=0393
PhD in Geochemistry,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Science in Geophysics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Geophysics,https://grad.ucla.edu/
Master of Arts in Germanic Languages,https://maph.uchicago.edu/study/areas-study/germanic-studies
PhD in Germanic Languages,https://www.researchgate.net/publication/357615703_TOURISM_DISCOURSE_IN_TERMS_OF_PSYHOLINGUISTICS
Master of Science in Health Policy and Management,https://www.cedars-sinai.edu/education/graduate-school/masters/mshs/faculty.html
PhD in Health Policy and Management,https://www.kent.edu/publichealth/doctor-philosophy-public-health-phd-health-policy-and-management
Master of Public Health in Health Policy and Management,https://ucghi.universityofcalifornia.edu/
Master of Arts in Hispanic Languages and Literatures,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Hispanic Languages and Literatures,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Arts in History,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in History,https://history.ucla.edu/academics/graduate/admissions-information/
PhD in Human Genetics,https://medschool.ucla.edu/departments/basic-science/human-genetics/training-education
PhD in Indo-European Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Arts in Individual Interdisciplinary Program,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Science in Individual Interdisciplinary Program,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Individual Interdisciplinary Program,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Information Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Arts in Islamic Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Islamic Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Arts in Italian,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Italian,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Arts in Jewish Studies,https://nelc.ucla.edu/graduate/requirements/
PhD in Jewish Studies,https://dokumen.pub/homelands-and-diasporas-greeks-jews-and-their-migrations-9780755624997-9780857713322.html
Juris Doctor,https://law.ucla.edu/admissions/jd-admissions/first-year-jd-applicants
Master of Arts in Latin,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Arts in Latin American Studies,https://grad.ucla.edu/programs/international-institute/latin-american-studies/
Master of Laws,https://www.youtube.com/watch?v=Sh7InlghYoE
Doctor of Juridical Science,https://law.ku.edu/academics/degrees/sjd
Master of Library and Information Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Arts in Linguistics,https://grad.ucla.edu/graduate-program-requirements/program-requirements-for-linguistics-6-2-2-2-2-2-2-2/
PhD in Linguistics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Science in Management,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Management,https://grad.ucla.edu/programs/anderson-school-of-management/management-ms-phd/
Master of Science in Manufacturing Engineering,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Science in Materials Science and Engineering,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Materials Science and Engineering,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Arts in Mathematics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Mathematics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Arts in Teaching Mathematics,https://www.utep.edu/science/math/academic-programs/graduate/matmathematics.html
Master of Science in Mechanical Engineering,https://grad.ucla.edu/programs/school-of-engineering-and-applied-science/mechanical-aerospace-engineering-department/mechanical-engineering/
PhD in Mechanical Engineering,https://www.mae.ucla.edu/graduate-admissions-2/
Doctor of Medicine,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
"PhD in Microbiology, Immunology, and Molecular Genetics",https://catalog.registrar.ucla.edu/major/2023/microbiologyimmunologyandmoleculargeneticsmsphd?siteYear=2023
PhD in Molecular Biology,https://grad.ucla.edu/programs/life-sciences/molecular-biology/
"PhD in Molecular, Cellular and Integrative Physiology",https://www.ibp.ucla.edu/ph-d-degree/
"PhD in Molecular, Cell and Developmental Biology","The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Molecular and Medical Pharmacology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Molecular Toxicology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Arts in Music,https://schoolofmusic.ucla.edu/academics/music/composition-ma-phd/
PhD in Music,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Music,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Doctor of Musical Arts,https://schoolofmusic.ucla.edu/academics/music/music-performance-mm-dma/
Master of Arts in Musicology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Musicology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Arts in Near Eastern Languages and Cultures,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Near Eastern Languages and Cultures,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Neuroscience,https://grad.ucla.edu/programs/david-geffen-school-of-medicine/neuroscience/
Master of Science in Nursing,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Nursing,https://www.nursing.columbia.edu/academics/academic-programs
Doctor of Nursing Practice,https://www.nursing.ucla.edu/programs-admissions/academic-programs/post-bsn-dnp-program
PhD in Oral Biology,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Philosophy,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Science in Physics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Physics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Physics and Biology in Medicine,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGdQOnL3y6TItDemthxjS8YP-ha0tDNfPRxJ3eItJqjQXWQOUGrjw3GF0RRWT0Xmn_LHhZs831h2aCZuQbuPMwrY-wxYHS-0o5fRP6zYhZqd6bemt4aexdM6e0sNeEZSjk7mNwY75JdSmkbCSC3Oi3fqvbKp5_uAZV_xpFBco1gSBi9HlDdUjBzvkQ3KJgLg0KLURqzBapCtZrz
Master of Science in Physiological Science,https://www.ibp.ucla.edu/undergraduate/commencement/
Master of Arts in Political Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Political Science,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Psychology,https://grad.ucla.edu/requirements/?app=admission&major=0780
PhD in Public Affairs,https://publicaffairs.ucdenver.edu/research-and-impact/research-centers/center-for-policy-and-democracy
PhD in Public Health,https://ph.ucla.edu/degree-programs/doctorate-philosophy/phd-biostatistics
Master of Public Health,https://ph.ucla.edu/degree-programs/master-public-health/mph-health-professionals
Doctor of Public Health,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Science in Public Health,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Public Policy,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Quantitative Economics,https://master.econ.ucla.edu/about-us/
Master of Arts in Scandinavian,https://grad.ucla.edu/programs/humanities/
PhD in Scandinavian,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
"Master of Arts in Slavic, East European and Eurasian Languages and Cultures","The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
"PhD in Slavic, East European and Eurasian Languages and Cultures",https://catalog.registrar.ucla.edu/major/2024/slaviceasteuropeanandeurasianlanguagesandculturesmacphilphd?siteYear=2024
Master of Social Science,https://grad.ucla.edu/requirements/?app=admission&major=00BH
Master of Social Welfare,https://luskin.ucla.edu/social-welfare/msw/field-education
PhD in Social Welfare,https://luskin.ucla.edu/social-welfare/phd-social-welfare
PhD in Sociology,https://grad.ucla.edu/programs/social-sciences/sociology/
Master of Arts in Spanish,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Science in Statistics,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEtw7Vkd1FXCHEmFsGqj9gtQg2rjQ1WEDPKngFd0Zv6ikZX_NTnWmRseYhGAZLkAR4iyFMsQXVn1JPECClV53y5nH7q_jv4tcmYqFGeJWvfFXnzkQcg9oiahzKNRT92UGpaxyEcVRQyB2rlSZdgo55Tc28=
PhD in Statistics,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Master of Fine Arts in Theater,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
PhD in Theater,https://www.tft.ucla.edu/programs/theater-performance-studies-phd/apply-to-theater-performance-studies-phd/
Master of Urban and Regional Planning,https://grad.ucla.edu/programs/school-of-public-affairs/urban-planning-department/urban-and-regional-planning-institut-detudes-de-paris/
PhD in Urban and Regional Planning,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Specialization in Screenwriting,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Specialization in Jazz,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Specialization in the Ecology and Evolution of Medicine,https://www.eeb.ucla.edu/wp-content/uploads/sites/171/2026/01/25-26-AY-EEB-Graduate-Handbook-1.pdf
Concentration in American Indian Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Concentration in Asian American Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Concentration in Gender Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Concentration in Public Administration,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Graduate Certificate in Digital Humanities,https://www.dh.ucla.edu/graduate-certificate/
Graduate Certificate in Early Modern Studies,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Graduate Certificate in Experimental Critical Theory,https://complit.ucla.edu/
Graduate Certificate in Food Studies,https://ph.ucla.edu/news-events/ucla-fsph-public-health-magazine/food-imbalance/common-ground
Graduate Certificate in Urban Humanities,https://www.citylab.ucla.edu/
Graduate Certificate in Writing Pedagogy,https://wp.ucla.edu/graduate/wpgradcert/
Global Health Certificate,https://cgih.ucla.edu/cgih/requirements
Bixby Population and Reproductive Health Certificate,"The official university website for the University of California, Los Angeles (UCLA) is [ucla.edu](https://www.ucla.edu/)."
Leaders in Sustainability Certificate,https://www.ioes.ucla.edu/wp-content/uploads/2025/12/PhD-Program-Manual-2025-26.pdf
