Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Arts in Film & Television Production,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,"Applicants for the Master of Arts in Film & Television Production are required to submit the following: A completed application, A non-refundable application fee, Official transcripts from all undergraduate and graduate institutions attended, including proof of bachelor's degree earned with an undergraduate GPA of at least 3.0. Two letters of recommendation from faculty or employers. A statement of purpose (500–1,000 words). A resume of professional and/or volunteer experience in the industry or other related fields. A writing sample of at least 5 pages, which can include creative writing (e.g., screenplay, short story, theatrical play) or analytical/critical writing (e.g., academic paper, critical essay, film analysis).",Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Arts and Sciences,35820,35820,,,,,,,"The Master of Arts in Film & Television Production program is a cutting-edge, hands-on master’s degree designed for students who want to develop creative content for screens of all sizes, from web to television to theatrical release. In today’s rapidly evolving media landscape, the roles of writer, producer, director, and editor are often combined. Our program emphasizes storytelling across all platforms and provides students with skills in critical analysis, visual storytelling, writing for the screen, producing, directing, cinematography, editing, and post-production. The program offers students the opportunity to choose between a thesis or a capstone project. Upon completion, students will have a portfolio of work ready for the job market. Full-time and part-time options are available. The program can be completed in two years of full-time study.",,https://sacredheart.smartcatalogiq.com/en/2023-2024/2023-2024-graduate-catalog/college-of-arts-and-sciences/communication-and-media-studies/communication/master-of-arts-in-film-and-television-production,,,995,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Arts in Higher Education & Student Affairs,,,,,Graduate,"Fall, Spring",,,,Required,Required,Not Required,REQUIRED,"All applicants for the Master of Arts in Higher Education & Student Affairs must hold a bachelor’s degree from an accredited institution and meet the general requirements for admission to graduate studies at Sacred Heart University. In addition, applicants for the Master of Arts in Higher Education & Student Affairs must submit the following: Official transcripts of all previous college work. There are no specific prerequisite courses required for admission to the program.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Education and Human Development,"$17,730/Year","$17,730/Year",,,,,,,"The Master of Arts in Higher Education & Student Affairs (MA-HESA) program at Sacred Heart University prepares students to serve in administrative and leadership roles within higher education settings. Students are trained to work effectively with diverse college students in areas such as student activities, residential life, career development, student leadership, admissions, and advising. This 36-credit program prepares students to become reflective practitioners by integrating theory, research, and practice in their chosen professional areas. The program emphasizes self-reflection, social justice, inclusion, ethical practices, and the development of effective leadership skills. Through classroom learning, fieldwork, and internships, students are prepared to be collaborative and innovative leaders and managers in higher education. The program is offered in a hybrid format.",,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study,,,$985/credit,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,Graduate Assistantships,,,,,,,
,Master of Arts in Sports Communication and Media,,,,,Graduate,,,,,Required,Required,Not Required,REQUIRED,"Completed online graduate application: A non-refundable application fee is required. The fee is waived for Sacred Heart University alumni. Official transcripts: From all undergraduate and graduate institutions attended. Applicants must hold a bachelor’s degree from an accredited institution and have a minimum undergraduate GPA of 3.0. Applicants with an undergraduate GPA below 3.0 may be considered for conditional admission. Two letters of recommendation: From supervisors, professors, or others who can speak to the applicant’s professional or academic capabilities. (Required) Graduate Record Examination (GRE): The GRE is not required for admission. (Not Required) International applicants: Additional requirements include an official English translation of all academic records and official scores from the Test of English as a Foreign Language (TOEFL) or International English Language Testing System (IELTS). A minimum TOEFL score of 80 (Internet-based) or IELTS score of 6.5 is required. International applicants must also provide evidence of adequate financial resources.",,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,,,,,,,,,,"The Master of Arts in Sports Communication & Media program at Sacred Heart University is a dynamic and innovative graduate program designed to equip students with the advanced knowledge and practical skills necessary to thrive in the rapidly evolving sports communication industry. This program provides an in-depth exploration of the theoretical, ethical, and strategic dimensions of sports media, preparing graduates for leadership roles in various facets of the field. The Mission of the Master of Arts in Sports Communication & Media program is to develop agile and ethically-minded professionals who possess a comprehensive understanding of the evolving sports communication landscape. Through a blend of theoretical foundations and practical applications, the program aims to cultivate critical thinking, effective communication, and media production skills, empowering graduates to create impactful narratives, manage complex communication challenges, and contribute meaningfully to the sports industry.",,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study,,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Master of Arts in Strategic Communications and Public Relations,,,,,Graduate,,,,,,,Not Required,REQUIRED,,,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,,"The Sacred Heart University Master of Arts in Strategic Communication and Public Relations program provides a comprehensive graduate education for those seeking leadership roles in a wide range of communication fields. Through a curriculum that emphasizes both theoretical understanding and practical application, students develop advanced skills in strategic planning, public relations, media relations, digital communication, crisis management, and persuasive messaging. The program is designed for current communication professionals seeking to advance their careers, as well as recent graduates looking to enter the dynamic world of strategic communication. Graduates emerge with a sophisticated understanding of the evolving media landscape and the ability to craft compelling narratives that resonate across diverse platforms. The program fosters critical thinking, ethical decision-making, and a global perspective essential for effective communication leadership in today's complex environment.",,https://www.youtube.com/watch?v=Ke074oZULlE,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Master of Arts in Teaching Music,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Optional,REQUIRED,"Admission to the M.A.T. program requires evidence of outstanding academic success and strong recommendations. Applicants must also complete the Sacred Heart University graduate application. Required documents include: Official transcripts of all undergraduate and graduate work completed. An undergraduate GPA of 3.0 or higher on a 4.0 scale is required. Transcripts from outside the U.S. require a credential evaluation. Two letters of recommendation from individuals familiar with the applicant’s academic and/or professional work. Statement of purpose (500–1,000 words) describing the applicant’s interest in the field, career goals, and reasons for applying to the graduate program. A current résumé. Official GRE scores (if undergraduate GPA is below 3.0). Sacred Heart University's GRE code is 3780. Additional requirements for M.A.T. in Teaching Music: Audition and interview. A portfolio with recent examples of the applicant’s work may also be requested.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Arts & Sciences,,,,,,,,Music,"The Master of Arts in Teaching (M.A.T.) is designed for college graduates who seek initial certification to teach at the elementary or secondary school levels. The M.A.T. program provides candidates with a solid theoretical and practical background in education. Through fieldwork and extensive clinical practice experiences, candidates learn to integrate theory and research with current best practices to become reflective practitioners who understand the diverse needs of students in public and private schools. The Music (PK-12) certification area is designed for individuals who hold an undergraduate degree in Music.",,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study,"The M.A.T. program in the Isabelle Farrington College of Education and Human Development has been awarded accreditation by the Council for the Accreditation of Educator Preparation (CAEP) for a period of seven years, from Fall 2021 to Fall 2028.",,,,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,"Merit-based, Federal Student Loans",,,,,,,
,Master of Business Administration,,,,,Graduate,,,,,Required,Required,Optional,REQUIRED,"Applicants must have a Bachelor's degree from an accredited institution with a minimum GPA of 2.75. Required documents include official transcripts from all previously attended colleges and universities, a professional resume, two letters of recommendation, and a Statement of Purpose. International students must submit English proficiency test scores (TOEFL/IELTS). GMAT/GRE scores are recommended but not mandatory. Applicants need to complete an online application and pay the application fee.",,,True,True,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,"Finance, Marketing, Human Resources, Business Analytics","The Sacred Heart University Master of Business Administration (MBA) program builds on your previous academic and professional experiences to transform you into an effective leader. With a strong emphasis on ethical decision-making, global awareness, and innovative problem-solving, the SHU MBA prepares you for success in today's dynamic business environment. Our rigorous curriculum, experienced faculty, and strong industry connections ensure you gain the knowledge, skills, and network needed to advance your career. The program offers a variety of specializations, including Finance, Marketing, Human Resources, and Business Analytics, allowing students to tailor their MBA to their career goals. Students will develop a comprehensive understanding of international business practices and challenges and cultivate strong ethical decision-making skills crucial for responsible leadership.",,https://www.shiksha.com/studyabroad/usa/universities/sacred-heart-university/master-of-business-administration,The Jack Welch College of Business & Technology at Sacred Heart University is accredited by AACSB International – The Association to Advance Collegiate Schools of Business.,,,False,False,,,,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Master of Fine Arts in Film and Television Production,,,,,Graduate,,,,,,,,,,,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,"Producing, Directing, Screenwriting, Cinematography","The MFA in Film & Television at Sacred Heart University is an intensive, two-year, terminal degree program that trains students in the art and craft of visual storytelling. Students select a primary area of focus among the following: Producing, Directing, Screenwriting or Cinematography. The program emphasizes narrative fiction, creative collaboration, critical thinking, and independent filmmaking with a focus on preparing graduates for success in the entertainment industry. Students will receive extensive instruction in both theory and practice in the fields of film and television, with additional study in the critical, aesthetic, and historical aspects of these media. Throughout the program, students work in both individual and group settings to write, direct, and produce films of increasing complexity that culminate in a thesis film that meets professional standards. Students are given the opportunity to present their work at film festivals and industry showcases. Sacred Heart University’s MFA in Film & Television prepares graduates for careers as independent filmmakers, as well as for work in a variety of capacities in the professional film and television industries.",,https://sftv.lmu.edu/academics/graduateprograms/filmandtvproduction/,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Health Administration,,,,,Graduate,,,,,Required,Required,,REQUIRED,"Minimum Requirements:
*   Possess a bachelor’s degree from a regionally accredited institution.
*   Demonstrate academic ability for graduate study as evidenced by your academic record.
*   Have a minimum cumulative undergraduate GPA of 3.0 (on a 4.0 scale).
*   Have completed undergraduate coursework in statistics and microeconomics or their equivalents (e.g., AP Economics, AP Statistics). If you have not taken these courses, you must successfully complete them by the time of enrollment.
*   Have at least two years of full-time post-baccalaureate experience in a health care setting or a related field (e.g., direct patient care, hospital administration, public health, health tech, health consulting, life sciences, biotech, pharma).
*   International applicants have additional requirements detailed on the International Applicants page.

Application Components:
*   Online Application
*   Transcripts
*   Letters of Recommendation (3 required)
*   Statement of Purpose (Required)
*   Resume or CV (Required)
*   Supplemental Questions (Required)
*   GRE (Optional)
*   TOEFL/IELTS (If applicable)",Not Required,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,True,,,,,,,,,,,,,"The Master of Health Administration (MHA) program at Sacred Heart University is a 36-credit online or on-ground program designed for healthcare professionals seeking to advance their careers in leadership and management roles within the rapidly evolving healthcare industry. Our MHA program prepares you for executive-level positions in hospitals, health systems, long-term care facilities, consulting firms, pharmaceutical companies, and state and federal agencies. Upon completion of the MHA program, graduates will be able to: Master healthcare-specific management theories and practices; Exhibit leadership skills and competencies for various healthcare settings; Apply ethical principles to professional practice and decision-making; Analyze data and evidence for informed decision-making in healthcare administration; Articulate effective communication strategies for diverse healthcare stakeholders; Evaluate the impact of healthcare policy and regulations on organizations. Students will learn about: Healthcare Systems & Policy; Healthcare Finance; Strategic Management in Healthcare; Healthcare Law & Ethics; Quality Improvement in Healthcare; Health Informatics; Leadership in Healthcare Organizations; Research Methods in Health Administration.",,https://mha.ucla.edu/admissions/,Sacred Heart University is accredited by the New England Commission of Higher Education (NECHE).,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Master of Physician Assistant Studies,,,,,Graduate,Fall,,,,,,Not Required,,"Admission to the Master of Physician Assistant Studies Program requires a baccalaureate degree from an accredited institution. Applicants must apply to the PA Program through the Central Application Service for Physician Assistants (CASPA) at caspaonline.org. The application cycle opens in April annually. The deadline for CASPA application is September 1. It is recommended that applicants submit their applications early.

Minimum GPA requirements:
*   Cumulative GPA of 3.0
*   Science GPA of 3.0
*   A minimum of a “C” (2.0) is required for all prerequisite courses.

Prerequisite Courses (A minimum of “C” is required for all courses. All science courses must be for science majors.)

*   Biology with lab (2 semesters/8 credits)
*   Chemistry with lab (2 semesters/8 credits)
*   Anatomy & Physiology with lab (2 semesters/8 credits) (within 5 years of application)
*   Microbiology with lab (1 semester/4 credits)
*   Statistics (1 semester/3 credits)
*   Biochemistry or Organic Chemistry with lab (1 semester/4 credits)
*   Medical Terminology (1 semester/1 credit)

Other Admission Requirements:

*   Graduate Record Examination (GRE): General Test is required. The SHU code for the GRE is 3780.
*   Letters of Recommendation: Three letters of recommendation are required. Letters should be from individuals who can attest to the applicant’s academic preparedness, professional experience, and personal qualities for a career as a PA (e.g., professor, academic advisor, supervisor). It is recommended that at least one letter be from a practicing physician assistant or other healthcare provider with whom the applicant has worked directly.
*   Shadowing/Healthcare Experience: A minimum of 500 hours of direct patient care experience is required. Shadowing a PA is highly recommended.
*   International Applicants: Please refer to the Graduate International Admissions webpage for additional requirements.
*   Immunizations: All accepted applicants will be required to meet SHU's immunization requirements prior to matriculation. Details will be provided upon acceptance.
*   Background Check/Drug Screen: All accepted applicants will be required to successfully complete a criminal background check and drug screen prior to matriculation. Details will be provided upon acceptance.
*   Interview: Qualified applicants will be invited for an on-campus interview.",,,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Health Professions,"$1,260/Credit","$1,260/Credit",,,,,,,"The Master of Physician Assistant Studies (MPAS) Program at Sacred Heart University is an intensive 27-month, full-time program designed to prepare graduates to provide comprehensive health care services to diverse populations in a variety of clinical settings. The curriculum is delivered in a cohort model and designed to integrate a strong basic science foundation with clinical medicine. The program includes both didactic and supervised clinical practice experiences (SCPEs). Throughout the didactic year, students acquire the medical knowledge and clinical skills necessary to provide patient care within a medical team. During the clinical year, students participate in required and elective rotations designed to develop competence in primary care and medical and surgical specialties. The curriculum also emphasizes interprofessional collaboration, evidence-based medicine, patient advocacy, medical ethics, and cultural sensitivity to prepare students for the contemporary healthcare environment. Upon graduation, students are eligible to sit for the Physician Assistant National Certifying Examination (PANCE), administered by the National Commission on Certification of Physician Assistants (NCCPA). Completion of the program does not guarantee certification or state licensure.",,https://sacredheart.smartcatalogiq.com/en/2025-2026/2025-2026-graduate-catalog/college-of-health-professions/physician-assistant-studies/master-of-physician-assistant-studies,The ARC-PA has granted Accreditation-Continued status to the Sacred Heart University Physician Assistant Program sponsored by Sacred Heart University. Accreditation-Continued is an accreditation status granted when a currently accredited program is in compliance with the ARC-PA Standards. Accreditation remains in effect until the program closes or withdraws from the accreditation process or until accreditation is withdrawn for failure to comply with the Standards. The approximate date for the next comprehensive review for the Sacred Heart University Program sponsored by Sacred Heart University will be March 2032. The review date is contingent upon continued compliance with the Accreditation Standards and ARC-PA policy. The program’s accreditation history can be viewed on the ARC-PA website at http://www.arc-pa.org/accreditation-history-sacred-heart-university/.,,1260,True,False,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Science in Accounting,,,,,Graduate,"Fall, Spring, and Summer",,,,Required,Required,Not Required,REQUIRED,"In addition to the general requirements for admission to graduate programs, candidates for the Master of Science in Accounting must submit the following:

1. A completed graduate application.
2. Official transcripts of all undergraduate and graduate institutions attended.
3. Minimum undergraduate GPA of 3.0. Students with an undergraduate GPA below 3.0 may be considered for conditional admission.
4. Three letters of recommendation.
5. GMAT score or GRE scores are not required for students with an undergraduate GPA of 3.0 or higher from an accredited institution.
6. GMAT score or GRE scores may be required for students with an undergraduate GPA below 3.0 who are seeking full admission to the program.
7. A current resume.
8. A personal statement indicating why the applicant is interested in the Master of Science in Accounting program and their career goals.
9. Students who have not completed the required undergraduate courses (intermediate accounting I and II, federal taxation, auditing, and cost accounting) may need to take these courses prior to or concurrent with graduate study. These courses are in addition to the minimum 30 credits required for the MSA.",,,False,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Business & Technology,28800,28800,,,,,,,"The Master of Science in Accounting program is designed for individuals who have already earned a bachelor’s degree in accounting or a related field and wish to deepen their knowledge, enhance their professional skills, and prepare for the Uniform Certified Public Accountant (CPA) Examination. The program’s curriculum provides students with advanced knowledge in financial accounting, auditing, taxation, and business law, emphasizing ethical considerations and critical thinking. The program also offers students the opportunity to develop skills in data analytics and financial modeling, which are increasingly important in the accounting profession. Upon completion of the program, graduates will be well-prepared for a variety of careers in public accounting, corporate accounting, government, and not-for-profit organizations. They will also be eligible to sit for the CPA Examination in Connecticut and other states, depending on their prior academic background and work experience. This program is offered full-time, part-time, and online.",,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study,The Jack Welch College of Business & Technology is accredited by AACSB International – The Association to Advance Collegiate Schools of Business.,,960,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,"Merit-Based Scholarships, Graduate Assistantships, Alumni Discounts",,,,,,,
,Master of Science in Business Analytics,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Not Required,Optional,REQUIRED,"Application for admission
Official transcripts of all undergraduate and graduate institutions attended. All international transcripts must be evaluated by a NACES accredited service.
Resume/CV
Two letters of recommendation from a professor or work supervisor (Required for applicants with an undergraduate GPA below 3.0).",Not Required,,True,False,False,False,True,False,,True,False,False,False,False,True,False,False,False,,,,Jack Welch College of Business & Technology,"$26,850 (total tuition for 30 credits, based on 2023-2024 academic year)","$26,850 (total tuition for 30 credits, based on 2023-2024 academic year)",,,,,,,"Sacred Heart University’s Master of Science in Business Analytics & Applied AI program is for the intellectually curious who want to explore big data and uncover insights to solve complex business problems. Our STEM-designated master’s program will prepare you for a range of exciting careers in industries experiencing rapid growth.
Our Master of Science in Business Analytics & Applied AI (MSBA&AI) program prepares you for the critical role of data analyst, data scientist, business intelligence analyst, and more in a world increasingly driven by data. The program teaches you to apply theoretical principles, analytical methods and problem-solving techniques to big data, and how to communicate results and inferences effectively to stakeholders. You’ll learn to collect, clean, manipulate, visualize, and analyze data to find the insights that matter most. You’ll become proficient in using state-of-the-art tools and technologies such as Python, R, SAS, SQL, and Tableau, and will develop expertise in statistical modeling, machine learning, artificial intelligence, and deep learning. This STEM-designated master’s program offers small classes with an average student-to-faculty ratio of 13:1, allowing for personalized attention and mentorship from experienced faculty who bring real-world industry experience to the classroom. You'll also benefit from networking opportunities and career development support.",,https://www.sacredheart.edu/majors--programs/business-analytics--applied-ai---ms/,"Sacred Heart University’s Jack Welch College of Business & Technology is accredited by AACSB International – The Association to Advance Collegiate Schools of Business. AACSB accreditation is the hallmark of excellence in business education, earned by less than five percent of the world’s business programs.",,$895,True,True,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,80.0,,,,,,,,,,,,,,,,,,,,
,Master of Science in Chemistry,,,,,Graduate,,,,,,Required,Optional,REQUIRED,"Applicants for the M.S. in Chemistry should have a bachelor’s degree in chemistry or a related science from an accredited institution. Applicants must meet the general requirements for admission to graduate study at Sacred Heart University. In addition, applicants should submit the following to the Office of Graduate Admissions: Completed online application, Official transcripts from all undergraduate and graduate institutions attended, A cumulative GPA of 3.0 on a 4.0 scale (applicants with a GPA of 2.75-2.99 may be admitted on a provisional basis), Two letters of recommendation from individuals who can attest to the applicant's academic potential for graduate study, A statement of professional goals (500-word essay), Official GRE scores (verbal, quantitative, and analytical writing sections) are encouraged but not required. For applicants with a GPA below 3.0, official GRE scores are required.",,,False,True,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,,,,,,,,,,"The Master of Science in Chemistry program provides advanced education in chemistry with options to pursue either a thesis-based or non-thesis-based degree. Students in the program develop skills in critical thinking, problem-solving, and scientific communication as they gain deep knowledge of advanced topics in chemistry. Graduates of the program are well-prepared for a wide variety of careers in industry, government, and academia, or for further graduate study in Ph.D. programs in chemistry or related fields. The program is designed to meet the needs of recent graduates with a Bachelor of Science degree in chemistry, professional chemists seeking to enhance their knowledge, and high school chemistry teachers seeking to advance their careers. The Master of Science in Chemistry program has 30 credits.",,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study,,,,,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Science in Computer Science and Information Technologies,,,,,Graduate,,,,,,,,,,,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,https://polytechnic.purdue.edu/academics/master-science-computer-and-information-technology,,,,,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Master of Science in Cybersecurity,,,,,Graduate,,,,,Required,Required,Not Required,REQUIRED,"Applicants must possess a bachelor’s degree in computer science or a related discipline from an accredited institution. Applicants who do not hold a bachelor’s degree in computer science or a closely related field may be required to complete preparatory coursework prior to being admitted to the program. In addition to the general requirements for admission to graduate studies at Sacred Heart University, applicants for the Master of Science in Cybersecurity program must also submit: Official transcripts from all post-secondary institutions attended, a statement of professional goals, a current resume, two letters of recommendation.",,,False,True,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Arts & Sciences,,"16,020/Year",,,,,,,"The Master of Science in Cybersecurity program prepares students for leadership positions in the area of network and computer security, in both government and private industry. The curriculum provides both breadth and depth in areas of network and computer security, and in related areas such as network forensics and applied cryptography. Students will develop the theoretical background and practical experience necessary to plan, design, implement, and audit secure computing infrastructures.",,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study,,,890.0,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,Graduate Assistantships,,,,,,,
,Master of Science in Digital Marketing,,,,,Graduate,"Fall, Spring, Summer",,,,Optional,Required,Optional,REQUIRED,"Applicants for graduate study must submit:
- Official transcripts from all prior colleges and universities attended, with evidence of a baccalaureate degree.
- Official GMAT or GRE scores (optional for applicants who have achieved a cumulative GPA of 3.0 or higher in an undergraduate degree from an accredited institution).
- A current professional resume (optional for students with undergraduate degrees from Sacred Heart University who meet the GPA requirement of 3.0 or higher).
- A personal statement.
- Two letters of recommendation (optional for students with undergraduate degrees from Sacred Heart University who meet the GPA requirement of 3.0 or higher).
- International students must submit official TOEFL/IELTS/PTE scores. Sacred Heart University's TOEFL code is 3780. Exemptions are allowed for international applicants who have successfully completed an undergraduate or graduate degree at an accredited institution in the United States, United Kingdom, Canada, Australia, or New Zealand.
- There is no application fee.",Not Required,,False,True,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,Welch College of Business & Technology,11880/Semester,11880/Semester,,,,,,,"The Master of Science in Digital Marketing program prepares students with the expertise needed to plan, develop, and implement digital marketing strategies. The curriculum is designed to provide students with a deep understanding of current trends, tools, and platforms in digital marketing, including search engine optimization (SEO), social media marketing, content marketing, email marketing, mobile marketing, analytics, and digital advertising. Students will learn how to leverage these tools to effectively reach target audiences, drive engagement, and measure campaign performance. The program emphasizes hands-on experience through case studies, projects, and simulations, ensuring graduates are well-equipped to excel in the rapidly evolving digital landscape. Ethical considerations and responsible marketing practices are also integrated throughout the curriculum. Upon completion, graduates will be prepared for leadership roles in digital marketing within various industries, including brand management, marketing analytics, social media management, SEO/SEM management, and digital strategy consulting.",,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study,,,990/credit,True,False,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,"Merit-based scholarships, Graduate Assistantships, Need-based aid, Veterans’ benefits, Employer tuition reimbursement",,,,,,,
,Master of Science in Finance and Investment Management,,,,,Graduate,"Fall, Spring",,,,Required,Required,Not Required,REQUIRED,"Admission to the MS in Finance & Investment Management program is open to applicants who hold a bachelor’s degree from an accredited institution. Consideration for admission will be given to candidates who show academic promise and professional potential based on the following criteria:
*   Official transcripts from all undergraduate and graduate institutions attended.
*   Two letters of recommendation from academic or professional references.
*   A written statement of professional goals (500-word maximum).
*   A current professional résumé.
*   Official GMAT or GRE scores (can be waived under certain conditions; see details below).
*   Non-native English speakers must submit a TOEFL (79 ibt), IELTS (6.5), or PTE (53) score.
*   Undergraduate GPA of 3.0 (on a 4.0 scale).",,,False,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,Jack Welch College of Business & Technology,"$14,400/Year",,,,,,,,"The Master of Science in Finance and Investment Management (MSFIM) program prepares students for leadership positions in financial services. It is designed for recent college graduates and for professionals working in finance or other fields who wish to advance or change their careers. The MSFIM program provides a rigorous, cutting-edge education in all areas of finance, including corporate finance, financial markets and institutions, investment management, and financial risk management. Students learn how to analyze complex financial problems and develop innovative solutions. The program prepares students for professional certifications, including the Chartered Financial Analyst (CFA®) designation.",,https://www.sacredheart.edu/majors--programs/finance--investment-management---ms/,The Jack Welch College of Business & Technology at Sacred Heart University is one of the fewer than five percent of business schools worldwide accredited by AACSB International – the Association to Advance Collegiate Schools of Business.,,$960,,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,"Graduate Scholarships, Graduate Assistantships",,,,,,,
