Concentration name,description,program website url,Accreditation status,Program name,Program Page url,Level
,"The Master of Science in Computer Science is designed to prepare students for advanced study and research in computer science. The program emphasizes both theoretical and practical aspects of computer science, including software engineering, computer systems, and theory of computation.",https://www.csulb.edu/college-of-engineering/master-of-science-computer-science,,Master of Science in Computer Science,https://www.csulb.edu/college-of-engineering/master-of-science-computer-science,
,"The Master of Science in Cybersecurity (MSCS) degree at CSU Long Beach is an interdisciplinary program offered through the College of Engineering and the College of Professional and Continuing Education (PaCE). It is designed to prepare students with the knowledge and skills necessary to protect and defend information systems from cyber attacks. Students will gain a deep understanding of security principles, network security, cryptography, and risk management, as well as hands-on experience in detecting and mitigating threats. The program's curriculum is designed to meet the growing demand for cybersecurity professionals in various sectors, including government, industry, and academia.",https://www.csulb.edu/college-of-professional-and-continuing-education/master-of-science-cybersecurity,"California State University, Long Beach is accredited by the WASC Senior College and University Commission (WSCUC). Additionally, the university has been designated as a National Center of Academic Excellence in Cyber Defense (CAE-CD) by the National Security Agency (NSA) and the Department of Homeland Security (DHS).",Master of Science in Computer Science (Cybersecurity),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,,,,PhD in Computer Science,https://www.csulb.edu/college-of-engineering/undergraduate-programs-0,
,,,,PhD in Computer Science (Cybersecurity),https://www.csulb.edu/college-of-engineering/computer-engineering-computer-science/page/dr-bo-fu,
,,,,PhD in Counseling Psychology,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,,,,Master of Education in Global Education,https://www.calstatela.edu/coe/degrees-and-credentials,
,"The Master of Science in Global Sustainability Science (MSGSS) program, offered by the College of Natural Sciences & Mathematics, is designed for early- and mid-career professionals who want to help organizations move toward a more sustainable future. The 18-month program, which takes place mostly online and includes two one-week in-person sessions at CSULB, emphasizes a 'nexus' approach to sustainability, exploring the relationships between water, energy and food. Graduates gain a comprehensive understanding of how these resources are interconnected and how they can be managed to ensure long-term sustainability. The program's coursework is designed to provide students with the skills and knowledge they need to address complex sustainability challenges in a variety of fields, including business, government and non-profit organizations. It is a dual degree program offered in partnership with Humboldt University in Berlin, Germany.",https://www.csulb.edu/college-of-natural-sciences-mathematics/global-sustainability-science,,Master of Science in Global Sustainability Science,https://www.csulb.edu/news/article/csulbs-first-sustainability-masters-grads-are-already-making-an-impact,
,,,,Master of Science in Global Technology and Development,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,,,,Master of Science in Global Technology and Development (Applied International Development),https://www.csulb.edu/college-of-liberal-arts/international-studies/dr-richard-marcus,
,"The Master of Science in Health Informatics (MSHI) at California State University, Long Beach (CSULB) is designed to provide students with the knowledge and skills necessary to improve healthcare delivery through the use of information technology and data analytics. This program focuses on the intersection of healthcare, information technology, and business, preparing graduates for leadership roles in the rapidly evolving field of health informatics. The MSHI program is ideal for students with backgrounds in healthcare, information technology, or related fields who are interested in leveraging technology to enhance patient care and streamline healthcare processes.",https://www.csulb.edu/college-of-health-human-services/health-care-administration/master-of-science-in-health-informatics-mshi,,Master of Science in Health Informatics,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
Elementary and Secondary (P-12) Leadership; Community College/Higher Education (CC/HE) Leadership,"The Doctor of Education (Ed.D.) in Educational Leadership program is a professional doctorate designed to prepare students for leadership positions in the field of education. The program is designed to develop the knowledge and skills necessary to lead educational institutions and organizations and to conduct research to improve educational practice. Designed for working professionals who want to lead change in education, the program offers two specializations: P-12 Leadership and Community College/Higher Education Leadership.",https://www.csulb.edu/college-of-education/educational-doctorate-educational-leadership,The College of Education at CSULB is accredited by the California Commission on Teacher Credentialing (CTC) and the Council for the Accreditation of Educator Preparation (CAEP).,Doctor of Education in Leadership and Innovation,https://www.csulb.edu/college-of-education/educational-doctorate-educational-leadership,
,,,,Master of Education in Learning Design and Technologies,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
"Curriculum & Instruction, Dual Language Development, Early Childhood Education, Educational Psychology, Educational Technology & Media Leadership, Equity and Social Justice in Education, Mathematics Education, Social and Cultural Analysis of Education (SCAE)","The College of Education offers 13 master's degrees, 8 of which are Master of Arts in Education (MA) degrees with various options. These programs are designed for individuals who wish to further their knowledge and skills in specific areas of education, including curriculum and instruction, early childhood education, educational psychology, and more.",https://www.csulb.edu/college-of-education/graduate-programs,The College of Education at CSULB is accredited by the California Commission on Teacher Credentialing (CTC) and the Association for Advancing Quality in Educator Preparation (AAQEP).,Master of Arts in Education,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
Autism and Developmental Disabilities,"The Master of Arts in Education, Option in Autism and Developmental Disabilities is designed for educators, researchers, and related service providers who are interested in pursuing advanced study in the field of autism and other developmental disabilities. The program provides students with the knowledge and skills necessary to design, implement, and evaluate evidence-based practices for individuals with autism and developmental disabilities across the lifespan and in various settings.",https://www.csulb.edu/college-of-education/master-of-arts-education-option-autism-and-developmental-disabilities,,Master of Arts in Education (Autism and Developmental Disabilities),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
Educating Multilingual Learners,"The Master of Arts degree in Education, Option in Educating Multilingual Learners (EML), provides an opportunity for students to study theoretical and practical issues related to the education of students for whom English is a second language. This degree option has two main objectives: 1. To prepare teachers and other educators to take a leadership role in the development and implementation of instructional programs for multilingual learners; 2. To prepare researchers in the field of multilingual learner education.",https://www.csulb.edu/college-of-education/educating-multilingual-learners,"The College of Education at CSULB is a member in good standing of the Association for Advancing Quality in Educator Preparation (AAQEP), a national accrediting organization recognized by the Council for Higher Education Accreditation.",Master of Arts in Education (Educating Multilingual Learners),https://www.csulb.edu/college-of-education/assessment-office/dual-language-development,
Spanish and Latin American Literature; Spanish and Latin American Linguistics,"The graduate program in Spanish at CSULB offers a Master of Arts degree in Spanish with two options: Spanish and Latin American Literature and Spanish and Latin American Linguistics. The program is designed to provide students with a deep understanding of the diverse linguistic, literary, and cultural traditions of the Spanish-speaking world. Our students develop the research and analytical skills necessary for further graduate study at the doctoral level, as well as the professional expertise needed for careers in education, translation, international business, and other fields.",https://www.csulb.edu/romance-german-russian-languages-and-literatures/spanish/master-of-arts-spanish,,Master of Arts in Spanish,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
Autism Spectrum Disorders,"The Master of Arts in Special Education is designed to provide advanced study for practitioners and researchers in the field of special education. The Option in Autism Spectrum Disorders (ASD) provides students with the knowledge and skills to support individuals with ASD across the lifespan. The program focuses on evidence-based practices for individuals with ASD, including assessment, intervention, and collaboration with families and professionals. Students gain expertise in evidence-based practices, skills to become leaders in the field of special education, and opportunities to conduct and apply research in special education to improve the quality of life for individuals with disabilities and their families.",https://www.csulb.edu/college-of-education/special-education/master-of-arts-special-education,The College of Education at CSULB is accredited by the California Commission on Teacher Credentialing (CTC) and the Council for the Accreditation of Educator Preparation (CAEP).,Master of Arts in Special Education (Autism Spectrum Disorders),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
Early Childhood Education,"The Master of Arts in Education, Option in Early Childhood Education (ECE) is designed to provide advanced study for students interested in working with young children (birth through age eight) and their families. The program is designed to prepare students for leadership roles in early childhood education, including teaching, administration, research, and advocacy. Our students and faculty represent the diverse demographics of the region and are committed to equity and social justice. Our graduates go on to work in a variety of settings, including public and private schools, community agencies, and higher education.",https://www.csulb.edu/college-of-education/master-of-arts-education-option-early-childhood-education,Accredited by the California Commission on Teacher Credentialing (CTC) and the Council for the Accreditation of Educator Preparation (CAEP),Master of Education in Early Childhood Education,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,,,,Master of Education in Gifted Education,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,"The Master of Science (MS) in Applied Behavior Analysis (ABA) at CSULB is a full-time, two-year program designed to provide students with the knowledge and skills necessary to become a Board Certified Behavior Analyst (BCBA®). The program provides students with a strong foundation in the concepts and principles of behavior analysis, research methods, and the application of behavior analytic procedures across various settings and populations. Students complete a combination of coursework and supervised fieldwork to satisfy the requirements for the BCBA® examination. The program is designed to provide students with the knowledge and skills necessary to work with individuals with a variety of disabilities, including autism, developmental disabilities, and emotional/behavioral disorders. Students learn the concepts and principles of behavior analysis, research methods in behavior analysis, and the application of ABA to a wide range of populations and settings.",https://www.csulb.edu/college-of-education/master-of-science-applied-behavior-analysis,Accredited by the Association for Behavior Analysis International’s (ABAI) Accreditation Board through 2027.,Master of Science in Applied Behavior Analysis,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,,,,Master of Arts in Narrative and Emerging Media,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,,,,PhD in Applied Behavior Analysis,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,"The School Psychology program at California State University, Long Beach is a 3-year full-time program that results in an Education Specialist (Ed.S.) degree in School Psychology and a Pupil Personnel Services (PPS) Credential in School Psychology. The program is accredited by the National Association of School Psychologists (NASP) and the Commission on Teacher Credentialing (CTC). The program is designed for students who are committed to working as school psychologists in public schools. The program emphasizes a scientist-practitioner model, which means that students are trained to use research and data to inform their practice as school psychologists. Students in the program take courses in a variety of areas, including assessment, intervention, consultation, law and ethics, and research methods. They also complete several practicum experiences and a year-long internship in a school setting.",https://www.csulb.edu/college-of-education/school-psychology/school-psychology-program-description,Accredited by the National Association of School Psychologists (NASP) and the Commission on Teacher Credentialing (CTC),PhD in Educational Psychology,https://www.csulb.edu/college-of-education/school-psychology/school-psychology-program-description,
,,,,PhD in Educational Studies (Special Education),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,"The School Psychology program at California State University, Long Beach (CSULB) is a NASP-approved program that prepares students to become school psychologists. The program's mission is to prepare highly effective, culturally responsive school psychologists who provide leadership in the areas of assessment, consultation, and intervention to promote the academic, social-emotional, and behavioral success of all students. The program is a three-year, full-time program that leads to an Educational Specialist (Ed.S.) Degree and a M.A. in Education, option in School Psychology. Students are also eligible for the Pupil Personnel Services (PPS) Credential in School Psychology. Our program is a trainer-of-trainers (ToT) model for the National Association of School Psychologists (NASP) PREPaRE Curriculum.",https://www.csulb.edu/college-of-education/school-psychology,NASP-approved,PhD in School Psychology,https://www.csulb.edu/college-of-education/school-psychology,
,,,,Master of Science in Program Evaluation and Data Analytics,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,,,,Master of Science in Public Interest Technology,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,,,,Master of Science in Software Engineering,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
Applied Behavior Analysis,"The Master of Arts in Special Education, Option in Applied Behavior Analysis (ABA) is designed to provide students with advanced knowledge and skills in the principles and practice of behavior analysis. This program is intended for students who are interested in working with individuals with disabilities, including autism spectrum disorders, in a variety of settings such as schools, clinics, and community-based organizations. The coursework in this program is verified by the Association for Behavior Analysis International (ABAI) as meeting the coursework requirements for eligibility to take the Board Certified Behavior Analyst® (BCBA®) examination. Applicants must meet the requirements for admission to the university and the College of Education. The program emphasizes the application of behavior-analytic principles to improve the lives of individuals with disabilities and their families through evidence-based practices and ethical clinical skills.",https://www.csulb.edu/college-of-education/special-education/master-of-arts-special-education-option-applied-behavior,Verified Course Sequence (VCS) by the Association for Behavior Analysis International (ABAI); The College of Education at CSULB is accredited by the California Commission on Teacher Credentialing (CTC) and the Council for the Accreditation of Educator Preparation (CAEP).,Master of Arts in Special Education (Applied Behavior Analysis),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,"The Master of Science in Sustainable Food Systems is a 30-unit interdisciplinary degree that resides within the Department of Family and Consumer Sciences. This program is designed to prepare students for a variety of roles within food-related careers including community food security, agricultural production and research, sustainable food system advocacy, and food policy. Specialized knowledge in community food security, food policy, food system advocacy, and agricultural production/research is gained through core requirements (9 units), focused coursework (12 units), directed research/thesis (3 units), and capstone/electives (6 units).",https://www.csulb.edu/college-of-health-human-services/family-and-consumer-sciences/master-of-science-sustainable-food,The Department of Family and Consumer Sciences (FCS) is accredited by the American Association of Family and Consumer Sciences (AAFCS).,Master of Science in Sustainable Food Systems,https://www.csulb.edu/sites/default/files/2023/documents/Madeline%20Haber%20Poster.pdf,
"Urban Affairs, Public Works Administration",The Master of Public Administration (MPA) program at CSULB is designed to provide high-quality graduate education for current and future public and nonprofit administrators. Our program is designed to prepare students for leadership roles in the public and nonprofit sectors by providing them with the necessary knowledge and skills to address complex societal problems.,https://www.csulb.edu/college-of-health-human-services/public-policy-and-administration,"The MPA program is accredited by the Network of Schools of Public Policy, Affairs, and Administration (NASPAA).",Master of Public Administration,https://www.csulb.edu/college-of-health-human-services/public-policy-and-administration,
,"The Online MBA (OMBA) program is designed for professionals who want to enhance their management and leadership skills through an entirely online format. The OMBA is a 21-month, 48-unit program. The OMBA is a cohort-based program, which means that students will move through the program with the same group of peers, allowing for networking and collaboration. The program provides the flexibility and convenience of an online education with the quality and prestige of the CSULB College of Business.",https://www.csulb.edu/cob-graduate-programs/mba-programs/online-mba,AACSB International,Master of Business Administration,https://www.csulb.edu/cob-graduate-programs/mba-programs/online-mba,
"Child and Family Wellbeing, Adulthood and Aging, Integrated Health","The Master of Social Work (MSW) program at CSULB is designed to prepare students for advanced professional social work practice. The program provides students with the knowledge and skills necessary to work with diverse populations in a variety of settings, including public and private agencies, schools, hospitals, and community-based organizations. Our program offers three specializations: Child and Family Wellbeing, Adulthood and Aging, and Integrated Health. The program's mission is to prepare graduate students to serve as ethical, competent, and effective social work professionals who are committed to social and economic justice and to the enhancement of the well-being of individuals, families, groups, and communities in a diverse society.",https://www.csulb.edu/college-of-health-human-services/school-of-social-work/msw-program,"The Master of Social Work program at California State University, Long Beach is fully accredited by the Council on Social Work Education (CSWE).",Master of Social Work,https://www.csulb.edu/college-of-health-human-services/school-of-social-work/msw-program,
,"The Doctor of Nursing Practice (DNP) is a terminal degree in nursing that prepares students for the highest level of nursing practice. The DNP degree is a practice-focused doctorate that provides an alternative to research-focused doctoral programs. The DNP program prepares graduates to perform at the highest level of advanced nursing practice, to lead in the clinical setting, and to translate research into clinical practice to improve health outcomes. The DNP program at California State University, Long Beach (CSULB) is a post-master’s program. The program is 5 semesters (2 years) in length. Students are admitted as a cohort in the fall semester of each year. The DNP program focuses on clinical practice, leadership, and research application.",https://www.csulb.edu/college-of-health-human-services/school-of-nursing/doctor-of-nursing-practice-dnp,"The Doctor of Nursing Practice program at California State University, Long Beach is accredited by the Commission on Collegiate Nursing Education (http://www.ccneaccreditation.org).",Doctor of Nursing Practice,https://research.com/careers/how-to-become-a-nurse-practitioner-in-long-beach,
"fiction, poetry, and creative nonfiction","The Master of Fine Arts degree in Creative Writing is a 48-unit, professional degree program designed to prepare students for careers in writing and teaching. This program provides professional training in three areas of concentration: fiction, poetry, and creative nonfiction. It offers students the opportunity to learn the techniques of their craft, to study the historical and theoretical contexts of their genre, and to produce a book-length work of high literary quality.",https://www.csulb.edu/academic-senate/policy-statement-96-20-creative-writing-mfa,,Master of Fine Arts in Creative Writing,https://www.csulb.edu/academic-senate/policy-statement-96-20-creative-writing-mfa,
,,,,Master of Liberal Studies,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,,,,Master of Urban and Environmental Planning,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,"The Certificate in Legal Studies is designed for students who are interested in law-related careers or who are considering law school. The program provides students with a broad-based, interdisciplinary study of the law and legal institutions, and it allows them to explore the role of law in society from various perspectives.",https://cla.csulb.edu/departments/polisci/legal-studies-certificate/,,Master of Legal Studies,https://cla.csulb.edu/departments/polisci/wp-content/uploads/2013/11/Legal-Studies-Certificate-Program-Planner-2017-18.pdf,
,"The Master of Science in Information Systems (MSIS) is a 30-unit program designed to provide students with the advanced knowledge and skills needed to successfully manage and lead in the rapidly changing field of information technology. The program focuses on the strategic use of information systems to improve organizational performance and competitive advantage. Students will learn about the latest trends and technologies in the field, including data analytics, cybersecurity, cloud computing, and social media. They will also develop the leadership and communication skills necessary to effectively manage teams and projects.",https://www.csulb.edu/college-of-business/master-of-science-in-information-systems-msis,The College of Business at CSULB is accredited by AACSB International (The Association to Advance Collegiate Schools of Business).,Master of Science in Information Technology,https://www.shiksha.com/studyabroad/usa/universities/california-state-university-long-beach/ms-information-systems-stem,
"Communications and Digital Signal Processing, Control Systems and Robotics, Electronics and Integrated Circuits, and Power Systems","The Master of Science in Electrical Engineering (MSEE) program at CSULB is designed to provide students with a rigorous foundation in the theoretical and practical aspects of electrical engineering. The program offers students the opportunity to advance their knowledge and skills in specialized areas, preparing them for professional advancement in industry or for further graduate study leading to a doctoral degree. Students can tailor their studies to their career goals through specialization in areas such as Communications and Digital Signal Processing, Control Systems and Robotics, Electronics and Integrated Circuits, and Power Systems.",https://www.csulb.edu/college-of-engineering/electrical-engineering/master-of-science-electrical-engineering-msee,,Master of Science in Engineering (Electrical Engineering),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
"Thermal, Fluids, and Energy; Solid Mechanics, Materials, and Design; Control, Robotics, and Manufacturing; Modeling, Simulation, and AI","The Master of Science in Mechanical Engineering degree provides students with an opportunity to strengthen their knowledge of mechanical engineering and to specialize in an area of interest. It is designed to prepare students for professional practice in mechanical engineering, for further graduate study at the doctoral level, or for a career in research and development. In addition to the requirements for the degree, which include a core of three courses and five elective courses, the student must either complete a thesis or pass a comprehensive examination. Students must also fulfill the University requirements for graduate degrees.",https://www.csulb.edu/college-of-engineering/mechanical-engineering/mechanical-engineering-msme,,Master of Science in Engineering (Mechanical Engineering),https://www.csulb.edu/college-of-engineering/graduate-programs-0,
,"The Master of Arts (M.A.) in Communication Studies is designed to provide students with a comprehensive understanding of the field of communication studies, its research methods, and its application to various contexts. The program provides students with the skills and knowledge to pursue a doctoral degree or to pursue a career in a variety of fields, including education, government, and the private sector. Areas of Study include: Interpersonal/Organizational Communication and Rhetoric/Public Address/Social Justice.",https://www.csulb.edu/college-of-liberal-arts/communication-studies/master-of-arts,,Master of Arts in Communication,https://www.csulb.edu/college-of-liberal-arts/communication-studies/master-of-arts,
,,,,PhD in Biological Design,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,,,,PhD in Sustainability,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
Global Health,"The Doctor of Public Health (DrPH) is a professional, terminal degree designed for individuals seeking leadership roles in public health practice, policy, and advocacy. The program prepares students to address complex public health challenges, lead diverse teams, and implement evidence-based interventions to improve population health outcomes. The concentration in Global Health prepares students to apply their leadership and practice skills in international settings or with diverse global populations in the United States. The curriculum focuses on understanding the global burden of disease, global health systems, and the socio-economic, political, and environmental factors that influence health globally.",https://www.csulb.edu/college-of-health-human-services/health-science/doctor-of-public-health-drph,Council on Education for Public Health (CEPH),PhD in Global Health,https://www.csulb.edu/sites/default/files/2025/documents/PS%2025-03%20-%20Doctor%20of%20Public%20Health.pdf,
,"The Master of Science in Forensic Science (MSFS) is a professional degree designed to prepare students for careers in forensic science or for advancement in their current professional careers. The program is designed to provide students with a solid foundation in the scientific and technical aspects of forensic science, as well as an understanding of the legal and ethical issues involved in the field. Students will learn about the collection, analysis, and interpretation of physical evidence, and how to communicate their findings in a legal setting.",https://www.csulb.edu/college-of-health-human-services/criminology-criminal-justice-and-emergency-management/master-of-science-in-forensic-science,,Master of Science in Forensic Science,https://www.csulb.edu/college-of-health-human-services/criminology-criminal-justice-and-emergency-management/graduate,
,"The Master of Science in Criminology and Criminal Justice is designed to provide a high quality of education for students who wish to pursue a career in any of the many areas of criminal justice or to continue their education at the doctoral level. Through the completion of this program, students will: (1) acquire a sophisticated understanding of the nature and causes of crime and the structure and function of the criminal justice system; (2) develop the research and analytical skills necessary for identifying and solving problems in the field of criminal justice; and (3) enhance their ability to communicate effectively, both orally and in writing.",https://www.csulb.edu/school-of-criminology-criminal-justice-and-emergency-management/master-of-science-criminology-and,,Master of Science in Criminology and Criminal Justice,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,"The Master of Arts in History provides students with an opportunity to pursue advanced study in history. It is designed to prepare students for teaching at the secondary or community college level, for doctoral study, and for careers in public history, law, business, or government. The program offers training in research, writing, and analytical thinking, focusing on specific geographical areas and time periods while also encouraging comparative and global perspectives.",https://www.csulb.edu/history/graduate-studies-history,,Master of Arts in History,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
,,,,PhD in English,https://bulletin.cgu.edu/content.php?catoid=19&navoid=3212,
Vocal Performance,"The Master of Music (M.M.) degree is intended to provide the student with a professional-level competence in the area of specialization. This degree requires a high level of performance or composition and a solid foundation in music history and music theory. The Performance Option is designed to provide students with the opportunity for advanced study in their chosen field of specialization. The program is designed to develop the student’s ability to conduct independent research and to achieve a high level of professional competence in their area of specialization. The Bob Cole Conservatory of Music offers a Master of Music degree in Vocal Performance designed to prepare singers for professional careers in performance and teaching. Students receive intensive training in vocal technique, repertoire, and performance practice, with numerous opportunities to perform in operas, recitals, and ensembles.",https://www.csulb.edu/college-of-the-arts/bob-cole-conservatory-of-music/vocal-arts,The Bob Cole Conservatory of Music is an accredited institutional member of the National Association of Schools of Music (NASM).,Master of Music in Vocal Performance (Opera Emphasis),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,
