Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Science in Computer Science,,,,,Graduate,"Fall, Spring",,,,Required,Required,Not Required,REQUIRED,"To be considered for admission to the graduate program in Computer Science, an applicant must have: A baccalaureate degree from an accredited curriculum in Computer Science or a related field. Minimum GPA of 3.0 in the last 60 semester units (or 90 quarter units). Submission of the Graduate Record Examination (GRE) scores. Three letters of recommendation. A statement of purpose.",,,False,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Engineering,"$16,364/Year","$16,364/Year",,,,,,,"The Master of Science in Computer Science is designed to prepare students for advanced study and research in computer science. The program emphasizes both theoretical and practical aspects of computer science, including software engineering, computer systems, and theory of computation.",,https://www.csulb.edu/college-of-engineering/master-of-science-computer-science,,,$420,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,112.0,,"140 Verbal, 160 Quantitative",6.5,,,58.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Master of Science in Computer Science (Cybersecurity),,,,,Graduate,"Fall, Spring",,,,Required,Required,GRE,REQUIRED,"Applicants must fulfill the requirements of both the Graduate College and the Ira A. Fulton Schools of Engineering. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in computer science, computer engineering or a closely related area from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. All applicants must submit: 1. graduate admission application and application fee 2. official transcripts 3. GRE scores 4. letters of recommendation 5. statement of purpose 6. resume 7. proof of English proficiency",,,False,False,False,False,True,False,,True,False,False,False,False,True,True,False,False,,,,Ira A. Fulton Schools of Engineering,,,,,,,,,"The Master of Science in Cybersecurity (MSCS) degree at CSU Long Beach is an interdisciplinary program offered through the College of Engineering and the College of Professional and Continuing Education (PaCE). It is designed to prepare students with the knowledge and skills necessary to protect and defend information systems from cyber attacks. Students will gain a deep understanding of security principles, network security, cryptography, and risk management, as well as hands-on experience in detecting and mitigating threats. The program's curriculum is designed to meet the growing demand for cybersecurity professionals in various sectors, including government, industry, and academia.",,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,"California State University, Long Beach is accredited by the WASC Senior College and University Commission (WSCUC). Additionally, the university has been designated as a National Center of Academic Excellence in Cyber Defense (CAE-CD) by the National Security Agency (NSA) and the Department of Homeland Security (DHS).",,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,80.0,,,,,,,,,,,,,,,,,,,,
,PhD in Computer Science,,,,,Doctoral,Fall,,"October 1, 2025","January 15, 2026",,Required,GRE,REQUIRED,A degree in engineering or a science related to the proposed field of study from an accredited college or university. A GPA of 3.0 or better in the last 60 semester (90 quarter) units of upper-division work. The Graduate Record Examination (GRE) is required. Three letters of recommendation. International students must submit a TOEFL score (minimum score of 80 on the iBT).,,,False,False,True,True,True,False,,True,False,False,False,True,True,True,False,False,,,,College of Engineering,"$4,514/Semester","$4,514/Semester",,,,,,,,,https://www.csulb.edu/college-of-engineering/undergraduate-programs-0,,,$396,,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,112.0,,305,6.5,,,58.0,,80.0,,,,,,,,,,,,,Merit-based,,,,,,,
,PhD in Computer Science (Cybersecurity),,,,,Doctoral,"Fall, Spring",,"September 1, 2025","December 1, 2025",,,GRE,REQUIRED,,,,False,False,True,False,True,False,,True,False,False,False,True,True,True,False,False,,,,College of Engineering,,"$37,044/Year",,,,,,,,,https://www.csulb.edu/college-of-engineering/computer-engineering-computer-science/page/dr-bo-fu,,,,,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,,,,,,,,,
,PhD in Counseling Psychology,,,,,Doctoral,Fall,,,December 1,Required,Required,GRE,REQUIRED,"Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in psychology, education or a closely related field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in an applicable master's degree program. All applicants must submit: 1. graduate admission application and application fee 2. official transcripts 3. GRE scores (verbal, quantitative and analytical) 4. three letters of recommendation 5. personal statement 6. resume or curriculum vitae 7. proof of English proficiency.",,,False,False,True,False,True,False,,True,False,False,False,True,True,True,False,False,,,,College of Integrative Sciences and Arts,"$27,518/Year","$27,518/Year",,,,,,,,,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,60.0,,80.0,,,,,,,,,,,,,"Fellowships, scholarships, research or teaching assistantships",,,,,,,
,Master of Education in Global Education,,,,,Graduate,"Fall, Spring",,,,Required,Required,Not Required,REQUIRED,"Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in an applicable master's degree program. All applicants must submit: graduate admission application and application fee, official transcripts, personal statement, professional resume, two letters of recommendation, and proof of English proficiency.",,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,Mary Lou Fulton Teachers College,,,,,,,,,,,https://www.calstatela.edu/coe/degrees-and-credentials,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,60.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Master of Science in Global Sustainability Science,,,,,Graduate,Fall,,,,Required,Required,Not Required,REQUIRED,Admission requirements include: 1. A bachelor’s degree from an accredited institution. 2. A minimum GPA of 3.0 in the last 60 semester units (or 90 quarter units) of undergraduate and/or graduate study. 3. Submission of a CSULB graduate application via Cal State Apply. 4. Submission of an ASU graduate application via ASU Graduate Admissions. 5. A statement of purpose (SOP). 6. Three letters of recommendation. 7. A current resume or curriculum vitae (CV). GRE scores are NOT required.,,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Natural Sciences and Mathematics (CSULB) and School of Sustainability (ASU),,,,,,,,,"The Master of Science in Global Sustainability Science (MSGSS) program, offered by the College of Natural Sciences & Mathematics, is designed for early- and mid-career professionals who want to help organizations move toward a more sustainable future. The 18-month program, which takes place mostly online and includes two one-week in-person sessions at CSULB, emphasizes a 'nexus' approach to sustainability, exploring the relationships between water, energy and food. Graduates gain a comprehensive understanding of how these resources are interconnected and how they can be managed to ensure long-term sustainability. The program's coursework is designed to provide students with the skills and knowledge they need to address complex sustainability challenges in a variety of fields, including business, government and non-profit organizations. It is a dual degree program offered in partnership with Humboldt University in Berlin, Germany.",,https://www.csulb.edu/news/article/csulbs-first-sustainability-masters-grads-are-already-making-an-impact,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.0,,,58.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Master of Science in Global Technology and Development,,,,,Graduate,"Fall, Spring",,"September 1, 2025","July 1, 2026",Required,Required,Not Required,REQUIRED,"Applicants must fulfill the requirements of both the Graduate College and the School for the Future of Innovation in Society. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in an applicable master's degree program. All applicants must submit: graduate admission application and application fee, official transcripts, statement of objectives, professional resume, three letters of recommendation, and proof of English proficiency.",,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,School for the Future of Innovation in Society,"$34,000/Year","$34,000/Year",,,,,,,,,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,60.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Master of Science in Global Technology and Development (Applied International Development),,,,,Graduate,Fall,,,December 1,Required,Required,Not Required,REQUIRED,"Applicants must fulfill the requirements of both the Graduate College and the College of Liberal Arts and Sciences. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. All applicants must submit: graduate admission application and application fee, official transcripts, personal statement, resume, three letters of recommendation, and proof of English proficiency.",,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,School of the Future of Innovation in Society,,,,,,,,,,,https://www.csulb.edu/college-of-liberal-arts/international-studies/dr-richard-marcus,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,60.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Master of Science in Health Informatics,,,,,Graduate,"Fall, Spring",,,,Required,Required,Not Required,REQUIRED,"Applicants must fulfill the requirements of both the Graduate College and the College of Health Solutions. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in health informatics, computer science, information technology, nursing, public health, health care administration, or a related field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in an applicable master's degree program. All applicants must submit: 1. graduate admission application and application fee, 2. official transcripts, 3. statement of purpose, 4. professional resume, 5. three references (academic or professional), 6. proof of English proficiency.",,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Health Solutions,,,,,,,,,"The Master of Science in Health Informatics (MSHI) at California State University, Long Beach (CSULB) is designed to provide students with the knowledge and skills necessary to improve healthcare delivery through the use of information technology and data analytics. This program focuses on the intersection of healthcare, information technology, and business, preparing graduates for leadership roles in the rapidly evolving field of health informatics. The MSHI program is ideal for students with backgrounds in healthcare, information technology, or related fields who are interested in leveraging technology to enhance patient care and streamline healthcare processes.",,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,58.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Doctor of Education in Leadership and Innovation,,,,,Doctoral,Summer,,October 1,February 1,Required,Required,Not Required,REQUIRED,"Earned master’s degree from a regionally accredited institution with a cumulative GPA of 3.0 or higher. Minimum of three years of leadership experience or the potential for leadership in an educational or related environment. Successful completion of the program's application process including a current resume, statement of purpose, and three letters of recommendation.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Education,"$5,919/Semester","$5,919/Semester",,,,,,Elementary and Secondary (P-12) Leadership; Community College/Higher Education (CC/HE) Leadership,"The Doctor of Education (Ed.D.) in Educational Leadership program is a professional doctorate designed to prepare students for leadership positions in the field of education. The program is designed to develop the knowledge and skills necessary to lead educational institutions and organizations and to conduct research to improve educational practice. Designed for working professionals who want to lead change in education, the program offers two specializations: P-12 Leadership and Community College/Higher Education Leadership.",,https://www.csulb.edu/college-of-education/educational-doctorate-educational-leadership,The College of Education at CSULB is accredited by the California Commission on Teacher Credentialing (CTC) and the Council for the Accreditation of Educator Preparation (CAEP).,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,58.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Master of Education in Learning Design and Technologies,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,"Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. All applicants must submit: 1. graduate admission application and application fee 2. official transcripts 3. personal statement 4. resume 5. three professional references (names and email addresses) 6. proof of English proficiency",,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,Mary Lou Fulton Teachers College,,,,,,,,,,,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,60.0,,80.0,,,,,,,,,,,,,,,,,,,,
