QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,College of Engineering,,4.0,3.0,,Fall,,,"$28,550/Semester",,$793/Unit,,,"fellowship, a research assistantship, or a teaching assistantship",3 semesters,"$28,550/Semester",M.S. in Artificial Intelligence Engineering - Civil and Environmental Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,,,,,,,two academic semesters,,M.S. in Civil Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M.S. in Civil and Computer Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,"$28,150/Semester",,$782/unit,,,,2-3 semesters,"$56,300/Year",M.S. in Civil and Environmental Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,Fall,,,53900,,$750/unit,,,"Fellowships, Tuition scholarships",Two semesters,"$53,900/Year",M.S. in Civil and Environmental Engineering - Applied Study,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,Fall,,December 15th,,,,,,,3 semesters,,M.S. in Civil and Environmental Engineering - Research,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,,,,,,"fellowships, research assistantships and teaching assistantships",four to five years beyond the B.S. degree,,Ph.D. in Civil and Environmental Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,"$30,300/Semester",,$421/Unit,,,,4 semesters,"$30,300/Semester",M.S. in Artificial Intelligence Engineering - Electrical and Computer Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,"$57,020/Year",,$792/unit,,,Research assistantships and teaching assistantships,,"$57,020/Year",M.S. in Electrical and Computer Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,,,776 per unit,,,,Four to five years of full-time study beyond the M.S. degree or five to six years of full-time study beyond the B.S. degree.,"$55,820/Year",Ph.D. in Electrical and Computer Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,28500,,$792/Unit,,,Merit-based,Three semesters,"$28,500/Semester",M.S. in Engineering and Public Policy,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Carnegie Institute of Technology (College of Engineering),,4.0,3.0,,,,,"$28,150/Semester",,$782/unit,,,"research assistantships, university and foundation fellowships",,"$28,150/Semester",Ph.D. in Engineering and Public Policy,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,"Information Networking Institute, College of Engineering",,4.0,3.0,,,,,,,,,,Merit-based,16 months,,M.S. in Information and Communication Technology,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,"$29,000/Semester",,$805,,,Merit-based,16 or 20 months,"$29,000/Semester",M.S. in Information Networking,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,,,,,100% of tuition and fees,"Fellowships, Assistantships",5 years,,Ph.D. in Information Networking,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,"$28,000 per Semester",,778,,,,3 semesters,"$28,000 per Semester",M.S. in Artificial Intelligence Engineering - Materials Science and Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,"$27,080/Semester",,,,,Merit-based,,"$27,080/Semester",M.S. in Materials Science and Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,"$27,335/Semester or $54,670/Year",,,,,"Fellowship, Graduate Research Assistantship, Graduate Teaching Assistantship",,27335,Ph.D. in Materials Science and Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,"$27,338/Semester",,$760 per unit,,,,3 semesters,"$27,338/Semester",M.S. in Artificial Intelligence Engineering - Mechanical Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,"$28,215/Semester",,$784/Unit,,,Merit-based,2 to 3 semesters,"$28,215/Semester",M.S. in Mechanical Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,Fall,,,"$56,060/Year",,$779/unit,Full tuition waiver and a stipend for living expenses,100% tuition waiver,"Fellowship, Research Assistantship, Teaching Assistantship",Four to five years of full-time study beyond the M.S. degree and five to six years beyond the B.S. degree.,"$56,060/Year",Ph.D. in Mechanical Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,Fall,,,30625,,851,,,,4 semesters,"$30,625/Semester","M.S. in Artificial Intelligence Engineering - Energy Science, Technology & Policy",http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,"$29,270/Semester or $58,540/Year",,$814/unit,,,,3 semesters,"$29,270/Semester or $58,540/Year","M.S. in Artificial Intelligence Engineering - Energy Science, Technology & Policy - Applied Study",http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,,,,,,,Three semesters,,"M.S. in Energy Science, Technology and Policy",http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,"$28,155/Semester",,$782/unit,,,Merit-based,three semesters,"$28,155/Semester","M.S. in Energy Science, Technology and Policy - Advanced Study",http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,,,,,,Merit-based,16 to 20 months,,"M.S. in Energy Science, Technology and Policy - Applied Study",http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,Fall,,,"$54,950/Year ($27,475/Semester)",,$764/unit,,,,Three semesters,"$54,950/Year ($27,475/Semester)","M.S. in Energy Science, Technology and Policy - Applied Advanced Study",http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Engineering,,4.0,3.0,,,,,28150,,$782/Unit,,,,Three semesters,"$28,150/Semester",M.S. in Artificial Intelligence Engineering - Engineering & Technology Innovation Management,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Carnegie Institute of Technology,,4.0,3.0,,,,,,,,,,,2-3 semesters,,M.S. in Engineering and Technology Innovation Management,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,School of Architecture,,4.0,3.0,,,,,"$54,950/Year",,$763/Unit,,,Merit-based and need-based,Seven semesters for students without a pre-professional architecture degree and five semesters for students with a pre-professional architecture degree.,"$54,950/Year",Master of Architecture,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,School of Architecture,,4.0,3.0,,,,,,,,,,,2-3 semesters,,M.S. in Architecture,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,School of Architecture,,4.0,3.0,,,,,"$27,990 per semester",,$778 per unit,,,"fellowships, scholarships, and teaching and research assistantships",2 years,"$27,990 per semester",M.S. in Building Performance and Diagnostics,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,School of Architecture,,4.0,3.0,,,,,"$28,210/Semester",,$784/Unit,,,,two-semester,"$28,210/Semester",M.S. in Computational Design,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,School of Architecture,,4.0,3.0,,,,,"$27,470/Semester",,$763/unit,,,,9 months (two semesters),"$27,470/Semester",M.S. in Sustainable Design,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,School of Architecture,,4.0,3.0,,Fall,,,"$27,084 per semester",,$753 per unit,,,Merit-based,4 years (guaranteed funding period),"$27,084 per semester",Ph.D. in Architecture,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,School of Architecture,,4.0,3.0,,,,,"$25,250/Semester",,,"All admitted students are offered multi-year funding packages that include full tuition support, a living stipend, and health insurance.",100% of tuition,Research and Teaching Assistantships,4-5 years,"$25,250/Semester",Ph.D. in Building Performance and Diagnostics,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,School of Architecture,,4.0,3.0,,Fall,,,"$25,296/Semester",,$527/Unit,,,Full tuition scholarship and a stipend,3 years (post-master's),"$25,296/Semester",Ph.D. in Computational Design,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Fine Arts,,4.0,3.0,,,,,,,,,,"Talent-based, Merit-based",3 years,,Master of Fine Arts,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,4.0,3.0,,,,,,,,,,,,,Ph.D. in Fine Arts,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,School of Design,,4.0,3.0,,,,,56090/Year,,779/unit,,,,two-year,56090/Year,Master of Design,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,School of Design,,4.0,,,Fall,,,,,,,,"Full funding package (stipend, full tuition remission, and a health insurance allowance)",four to five years,,Ph.D. in Design,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,"School of Drama, College of Fine Arts",,4.0,3.0,,,,,,,,,,"Tuition waivers, monthly stipends, teaching/production assistantships","2-3 years, depending on concentration",,Master of Fine Arts in Drama,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Fine Arts,,4.0,3.0,,,,,,,,,,,,,Ph.D. in Drama,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,"School of Music, College of Fine Arts",,4.0,3.0,,,,,"$27,450/Semester",,$382 / unit,,,,2 years,"$27,450/Semester",Master of Music,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,"College of Fine Arts, School of Music",,4.0,3.0,,,,,,,,,,Full funding with stipend and health benefits,4 to 5 years,,Ph.D. in Music,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Carnegie Mellon Institute for Strategy and Technology,,4.0,3.0,,Fall,,,,,,,,,Three semesters,,M.S. in Artificial Intelligence Engineering - CARNEGIE MELLON INSTITUTE FOR STRATEGY AND TECHNOLOGY,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Neuroscience Institute,,4.0,3.0,,Fall,,,,,,,100%,"All students are offered financial support, which includes a stipend, full tuition and fees, and medical insurance.",5-6 years,,Ph.D. in Neural Computation and Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Dietrich College of Humanities and Social Sciences,,4.0,3.0,,Fall,,,,,,,,"Departmental Scholarships, Grants, Loans",12 months,,Master of Arts in Professional Writing,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Dietrich College of Humanities and Social Sciences,,4.0,3.0,,Fall,,,"$27,050/Semester",,$800/Unit,,100%,Full-tuition remission and teaching assistantship stipend,2 years,"$27,050/Semester",Master of Arts in Rhetoric,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Dietrich College of Humanities and Social Sciences,,4.0,3.0,,Fall,,,"$33,000/Semester",,$459/unit,,,"Fellowship, Stipend, Tuition Remission, Health Insurance Subsidy",5 years,"$33,000/Semester",Ph.D. in Rhetoric,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Dietrich College of Humanities and Social Sciences,,4.0,3.0,,Fall,,December 15,"$25,250/Semester or $50,500/Year",,$351/Unit,"Full tuition remission, coverage of university fees, and a stipend.",100%,"Fellowships, Teaching Assistantships, Research Assistantships",5 years,"$25,250/Semester or $50,500/Year",Ph.D. in History,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Dietrich College of Humanities and Social Sciences,,4.0,3.0,,,,,26056,,$363/unit,,,,Three semesters,"$26,056/Semester",Master of Arts in Global Communication and Applied Translation,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Dietrich College of Humanities and Social Sciences,,4.0,3.0,,,,,25500/Semester,,850/Unit,,,"Partial tuition scholarships, Teaching assistantships, Research assistantships",two-year,"$25,500/Semester",Master of Arts in Second Language Acquisition,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Dietrich College of Humanities and Social Sciences,,4.0,3.0,,,,,,,,,,Fellowship,5 years,,Ph.D. in Second Language Acquisition,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Dietrich College of Humanities and Social Sciences,,4.0,3.0,,,,,"$52,050/Year",,$723/unit,,,Fellowship or Teaching Assistantship,five years,"$52,050/Year",Ph.D. in Philosophy,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Dietrich College of Humanities and Social Sciences,,4.0,3.0,,,,,"$27,028/Semester",,$751/unit,,,,5 years,"$54,056/Year",Ph.D. in Psychology,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Dietrich College of Humanities and Social Sciences,,4.0,3.0,,,,,"$26,015/Semester",,$805/Unit,,100% tuition waiver,"Fellowship/Funding Package including tuition waiver, stipend, and health insurance",5 years,"$26,015/Semester",Ph.D. in Social and Decision Sciences,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Dietrich College of Humanities and Social Sciences,,4.0,3.0,,Fall,,,25250/Semester,,,36000/Year,,Full tuition waiver and stipend,5 years,25250/Semester,Ph.D. in Statistics and Data Science,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,Heinz College of Information Systems and Public Policy,,4.0,3.0,,,,,"$28,950/Semester",,,,,,2 years,"$28,950/Semester",Master of Arts Management,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,College of Fine Arts and Heinz College of Information Systems and Public Policy,,,3.0,,Fall,,,,,,,,,2 years,,Master of Entertainment Industry Management,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Master of Science in Health Care Policy and Management,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Master of Science in Information Security,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Master of Science in Information Systems,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Master of Science in Information Technology,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Master of Medical Management,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Master of Public Management,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Master of Science in Public Policy and Management,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Ph.D. in Public Policy and Management,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Ph.D. in Biological Sciences,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Ph.D. in Chemistry,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Ph.D. in Mathematical Sciences,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Ph.D. in Physics,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M.S. in Computer Science,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Ph.D. in Computer Science,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M.S. in Computational Biology,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Ph.D. in Computational Biology,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Master of Human-Computer Interaction,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Ph.D. in Human-Computer Interaction,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M.S. in Artificial Intelligence and Innovation,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M. of Computational Data Science,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M.S. in Intelligent Information Systems,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M.S. in Intelligent Information Systems - Advanced Study,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M.S. in Language Technologies,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Ph.D. in Language and Information Technologies,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M.S. in Machine Learning,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Ph.D. in Machine Learning,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M.S. in Robotics,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Ph.D. in Robotics,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M. of Software Engineering in Embedded Systems,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M. of Software Engineering in Scalable Systems,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M. of Software Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M.S. in Software Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M.S. in Privacy Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M.S. in Privacy Engineering - Applied Study,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M.S. in Privacy Technology and Policy,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,M.S. in Societal Computing,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Ph.D. in Societal Computing,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Ph.D. in Software Engineering,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Master of Business Administration,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
,,,,,,,,,,,,,,,,,Ph.D. in Business Administration,http://coursecatalog.web.cmu.edu/degreesoffered/graduate-degrees/
