QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
,Indiana University School of Medicine,,,3.0,,Fall,,"The priority application deadline for fall semester admission is December 1st, with a final deadline of January 1st.","For eligible PhD students, the research fellowship covers tuition and mandatory fees.",,,"PhD students eligible to work in the United States receive a research fellowship, which includes an annual stipend of $36,000 for the 2025-26 academic year.",,Research fellowship,Approximately five years.,"For eligible PhD students, the research fellowship covers tuition and mandatory fees.",Cancer Biology (PhD),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Cellular Physiology and Molecular Biophysics (PhD),https://graduate.indiana.edu/degrees-programs/degrees.html
,Hamilton Lugar School of Global and International Studies,,4.0,3.0,,Fall,,,,,,,,"FLAS fellowships, departmental fellowships",5+ years,,Central Eurasian Studies (PhD),https://graduate.indiana.edu/degrees-programs/degrees.html
,College of Arts and Sciences,,4,3.0,,Fall,,2025-12-01T00:00:00.000Z,,,,,,"Teaching Assistantship, Research Assistantship",,,Chemistry (PhD),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Chemistry & Chemical Biology (PhD),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Civil Engineering (Doctorate in Philosophy),https://graduate.indiana.edu/degrees-programs/degrees.html
306,College of Arts and Sciences,,4,3.0,3-5 students per year,Fall,,,,,,,,Research Fellowships and Graduate Student Instructor (GSI) positions,"5-6 years, plus a 1-year internship",,Clinical Psychology (PhD),https://psych.indiana.edu/
,,,,,,,,,,,,,,,,,Communications (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Computational Data Science (Mathematics) (M.Sc.),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Computer and Information Sciences (Doctoral),https://luddy.iu.edu/academics/doctoral/index.html
,,,,,,,,,,,,,,,,,Computer Science (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
=306,School of Education,,4,2.75,56.92% (For 2022-2023: 74 admitted out of 130 applicants),Fall,,Jan 15,"Indiana resident: $14,644.5/Year, Non-resident: $49,202.1/Year. (Estimated for the 2026-2027 academic year, based on 30 credit hours per year).",,"2026-2027 Academic Year: Indiana resident: $488.15, Non-resident: $1640.07 [9]",,,,2 years (60 credit hours) [9],"Indiana resident: $14,644.5/Year, Non-resident: $49,202.1/Year. (Estimated for the 2026-2027 academic year, based on 30 credit hours per year).",Counseling and Counselor Education (Master),https://graduate.indiana.edu/degrees-programs/degrees.html
=306,School of Education,,4,2.75,,Fall,,,,,"Indiana resident: $478.58, Non-resident: $1607.92",Grants of about $1000-$3000 are available for the academic year.,,"Fellowships, assistantships, and grants.",Four to five years,,Counseling Psychology (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Creative Writing (Certificate),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Creative Writing and Literature (Master's Degree Program),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Crime Mapping and Analysis (Certificate),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Criminal Justice (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
=306,School of Education,,4,2.75,,Fall,,,,,,,,"Dean's Fellowship, University Graduate School diversity fellowships",60 credit hours,,"Curriculum and Instruction – Specialization in Art Education (Ed.D., Residential or Online)",https://graduate.indiana.edu/degrees-programs/degrees.html
=306,School of Education,,4,2.75,,Fall,,Jan 15,,,,,,Dean's Fellowship and University Graduate School diversity fellowships,90-credit hour,,Curriculum and Instruction – Specialization in Art Education (Ph.D.),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,"Curriculum and Instruction – Specialization in Mathematics Education (Ed.D., Online)",https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Curriculum and Instruction – Specialization in Mathematics Education (Ph.D.),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,"Curriculum and Instruction – Specialization in Science Education (Ed.D., Residential or Online)",https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Curriculum and Instruction – Specialization in Science Education (Ph.D.),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Cybersecurity (Master's Degree Program),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Data Analytics and Program Evaluation (MS Online),https://oneill.indiana.edu/online/online-certificates/public-nonprofit-evaluation.html
,,,,,,,,,,,,,,,,,Data Science (Master's Degree Program),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Dentistry (Master),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Digital Media Design (Master's Degree Program),https://graduate.indiana.edu/degrees-programs/degrees.html
306,School of Education,,4.0,2.75,,"Fall, Spring, Summer",,"Fall: January 15, Spring: November 1, Summer: March 1. The priority funding deadline is December 1.","Tuition for the 2025-2026 academic year is $478.58 per credit hour for Indiana residents and $1,607.92 for non-residents. This does not include additional mandatory fees, which vary.",,"{'Indiana resident': 478.58, 'Non-resident': 1607.92}","The Proffitt Fellowship offers $24,000 for one year, and the School of Education Fellowship provides $25,000 per year. Both include tuition remission and health insurance.",,"The program offers various fellowships, including the Dean's Fellowship, University Graduate School diversity fellowships, and the Literacy, Culture, and Language Education Fellowship.",90 credit hours,,Early Childhood Education (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,College of Arts & Sciences,,4.0,3.0,,Fall,,"December 15, 2025",,,,,100%,"Graduate Research Assistantships (GRAs), Graduate Teaching Assistantships (GTAs)",,,Earth Sciences (PhD),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Economic and Demographic Data Analysis (Certificate),https://graduate.indiana.edu/degrees-programs/degrees.html
,College of Arts and Sciences,,4.0,3.0,,Fall,October 2025,"January 15, 2026",,,,,,,,,Economics (PhD),https://graduate.indiana.edu/degrees-programs/degrees.html
,School of Education,,4.0,3.0,,Fall,,,,,,,,merit-based,,,Education (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,School of Education,,4.0,2.7,,"Fall, Spring, Summer",,The application deadline for the Fall semester is August 8.,,,"For the 2025-2026 academic year, the cost per credit hour for an Indiana resident is $550.14 and for a non-resident is $652.21. [1]",,,,The program requires 36 credit hours to be completed. [3],"Based on the per-credit-hour cost for the 2025-2026 academic year, the total estimated tuition for the 36-credit hour program is $19,805.04 for Indiana residents and $23,479.56 for non-residents. [1]",Educational Administration (Master's),https://graduate.indiana.edu/degrees-programs/degrees.html
306,,,,,,,,,,,,,,,,,Educational Leadership (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,School of Education,,4,3.0,,"Fall, Spring, Summer",,Fall semester: August 1. Spring semester: January 1. Summer 1 semester: May 1. Summer 2 semester: June 15. [1],,,$350 in state | $490 out of state. [14],,,,"36 credit hours. [1, 2, 18]",,"Educational Technology for Learning (M.S.Ed. in, Online Collaborative)",https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Elementary Education (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,"Luddy School of Informatics, Computing, and Engineering",,,,,Fall,,,,,,,,We strive to provide financial support to all Ph.D. students during their academic careers. [6],A total of at least 90 credit hours of graduate-level (500+) coursework is required. [5],,Engineering (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,English (PhD),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,English (Master's Degree Program),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,English Language Studies (Master's),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Environmental Science (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,School of Education,,4,2.75,,Spring,,Dec 1,,,,,,,,null,"Evidence-Based Practices in Educational Psychology (M.S.Ed. in, Online)",https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Finance (MS),https://graduate.indiana.edu/degrees-programs/degrees.html
,College of Arts and Sciences,,,,,Fall,,,,,,,,"Fellowships, Associate Instructorships",Approximately 5-6 years,,Foreign Languages (Doctoral),https://frit.indiana.edu/graduate/index.html
,,,,,,,,,,,,,,,,,Geographic Information Systems (Certificate),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Geospatial Intelligence (Certificate),https://graduate.indiana.edu/degrees-programs/degrees.html
,Hamilton Lugar School of Global and International Studies,,4,3.0,,Fall,,,,,,"Foreign Language and Area Studies (FLAS) fellowships carry generous stipends and tuition benefits. [30, 33]",,Foreign Language and Area Studies (FLAS) fellowships,,,Global Studies (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
=306,Richard M. Fairbanks School of Public Health,,4.0,3.0,,Fall,Application reviews begin the first week of October.,May 31,,,"$593.50 In-person and online (Indiana residents), $1,440.00 In-person (out of state residents), $639.54 Online (out of state residents)","Ken and Cindy Stella Scholarship: $10,000 per year for two years, Eskenazi Health Scholars program: $20,000 for the calendar year, Paul Lang Scholarships: $2,000 each for up to three students",,Merit-based,"Full-time: 18-22 months, Part-time: 2-5 years",,Health Administration (Master),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Health Professions (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Healthcare Management (M.Sc.),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Higher Education and Student Affairs (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,History (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,School of Education,,4,2.75,,"Fall, Spring, Summer",,Dec 1,,,"For the 2026-2027 academic year, the cost per credit hour is $488.15 for Indiana residents and $1,640.07 for non-residents. [3]",,,Fellowships and assistantships,,,"History of Education (Ph.D. in History, Philosophy, and Policy in Education)",https://graduate.indiana.edu/degrees-programs/degrees.html
306,School of Education,,4,2.75,,"Fall, Spring, Summer",,December 1,,,"Indiana resident: $488.15, Non-resident: $1640.07 (for the 2026-2027 academic year)",,,"Fellowships and assistantships, including the Dean's Fellowship and University Graduate School diversity fellowships. [3, 9]",,,"History, Philosophy, and Policy in Education – Specialization in Education Policy Studies (Ph.D.)",https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,"Holocaust, Genocide, and Human Rights Studies (Certificate)",https://jewishstudies.indiana.edu/undergraduate/jewish-studies-certificate.html
,School of Education,,4.0,2.75,,"Fall, Spring, Summer",,"Fall: May 3, Spring: Nov 2, Summer: Mar 1","Indiana resident: $17,573.40 for the entire program, Non-resident: $59,042.52 for the entire program (based on 2026-2027 rates)",,"For the 2026-2027 academic year, the tuition rates are: Indiana resident, $488.15 per credit hour and Non-resident, $1640.07 per credit hour. [9]",,,,36 credit hours,"For the 2026-2027 academic year, the tuition is $488.15 per credit hour for Indiana residents and $1640.07 for non-residents. [9] This does not include all fees. [9]",Human Development (M.S.Ed. in Learning and Developmental Sciences),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Industrial Organization Psychology (M.Sc.),https://graduate.indiana.edu/degrees-programs/degrees.html
306,"Luddy School of Informatics, Computing, and Engineering",,4,3.0,,Fall,,,,,,,,"Teaching Assistantships, Research Assistantships, Scholarships, Fellowships",2 years,,Information Technology (Master's),https://graduate.indiana.edu/degrees-programs/degrees.html
,School of Education,,4,2.75,,"Fall, Spring, Summer",,"For Fall admission, the deadline is August 6. [1]",,,"For the 2026-2027 academic year, the cost per credit hour for non-residents is $652.21 (including a $39.78 distance education fee) and for Indiana residents is $550.14 (including a $39.78 distance education fee). [1]",,,,36 credit hours. [2],,"Instructional Systems Technology (M.S.Ed., Online)",https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,International Banking and Monetary Systems (Certificate),https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGrfDNIxqjN7mvqJm2bta53cI5XnkPC0GUfrbdKYdJ8JE9YP0ltzu0nCuJ3jqH-iYI_4d-ORJqSml3UjZNCLCwoj9xH1mwO6WcPPit1ijN_WUKTXStEkmXcpHmcHMgogwpM06tLpvGNpzLecvCVh2fibghHmqMQ0rvssznDBpOajwxteg==
,,,,,,,,,,,,,,,,,Journalism (Master's Degree Program),https://graduate.indiana.edu/degrees-programs/degrees.html
,School of Health & Human Sciences,,4,3.0,,"Fall, Spring",August 1,February 1,"For the 2025-2026 academic year, the student service fee is $634. There is also a graduate application fee of $70. [1]",,"For the 2026-2027 academic year, the tuition rates are $463 per credit for residents and $695 per credit for non-residents. [1]",,,Graduate or teaching assistantships are available. [1],The program requires the completion of 36 credit hours.,,Kinesiology (M.Sc.),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Kinesiology and Physical Therapy (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Law (Master of Jurisprudence),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Learning and Developmental Sciences – Educational Psychology Track (M.S.Ed.),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Learning and Developmental Sciences – Human Development Track (M.S.Ed.),https://graduate.indiana.edu/degrees-programs/degrees.html
,School of Education,,4,2.75,,"Fall, Spring, Summer",,"Fall: May 1, Spring: Nov 1, Summer: Mar 1",,,"2026-2027 Academic Year: Indiana resident, $488.15, Non-resident, $1640.07",,,Fellowships and assistantships,36 credit hours,,Learning and Developmental Sciences – Learning Sciences Track (M.S.Ed.),https://graduate.indiana.edu/degrees-programs/degrees.html
306,School of Education,,4,2.75,,"Fall, Spring, Summer",,"Fall: May 1, Spring: Nov 1, Summer: Mar 1",,,"2026-2027 Academic Year: Indiana resident: $488.15, Non-resident: $1640.07",,,"Dean's Fellowship, University Graduate School diversity fellowships",,,Learning Sciences (M.S.Ed. in Learning and Developmental Sciences),https://graduate.indiana.edu/degrees-programs/degrees.html
,Maurer School of Law,,,2.3,,,,,,,,,,,"A minimum of three academic years in residence. [6, 15]",,Legal Studies (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,"College of Arts and Sciences, IU South Bend; IU Online",,4,3.0,,"Fall, Spring, Summer",,The general application deadline for the fall semester is August 1. Specific deadlines for Fall 2026 are not available.,,,,The Jennifer Jo Szendrey Memorial Graduate MLS Scholarship amount varies. The Eileen Bender Endowed Scholarship has a minimum award of $500. A scholarship for out-of-state graduate students is available at $300 per credit hour.,,"Merit-based, Need-based",34 to 36 credit hours,,Liberal Arts and Humanities (Master's),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Literary Translation (Certificate),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Local Government Management (Certificate),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Mass Communication (PhD),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Mathematical Sciences (PhD),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Mathematics (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,"Mathematics Education (Ed.D. in Curriculum and Instruction, Online)",https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Mathematics Education (Ph.D. in Curriculum and Instruction),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,"Mathematics, Applied Statistics (M.Sc.)",https://graduate.indiana.edu/degrees-programs/degrees.html
,IU School of Medicine,,4.0,3.0,,Fall,2025-03-03T00:00:00,2026-01-15T00:00:00,,,,,,,4 semesters,,Medical and Molecular Genetics (M.Sc.),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Medical Science (M.Sc.),https://graduate.indiana.edu/degrees-programs/degrees.html
,Indiana University School of Medicine,,4,3.0,,,,,,,,,,,Four years,,Medicine (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,School of Education,,4.0,2.75,,Fall,,Jan 15,,,"Indiana resident: $488.15, Non-resident: $1640.07 (for 2026-2027 academic year). [18]",,,Fellowships and assistantships. [18],60 credit hours. [18],"For the 2026-2027 academic year, the tuition is $488.15 per credit hour for Indiana residents and $1,640.07 per credit hour for non-residents. [18]",Mental Health Counseling and Counselor Education – Addictions Track (M.S.Ed.),https://graduate.indiana.edu/degrees-programs/degrees.html
,"School of Education, Indiana University Bloomington",,4.0,2.75,,Fall,,Jan 15,,,"For the 2026-2027 academic year, the tuition is $488.15 per credit hour for Indiana residents and $1640.07 per credit hour for non-residents. [11]",,,Fellowships and assistantships. [11] Student Central also mentions scholarships based on academic achievement or financial need. [17],60 credit hours. [11],"The program is 60 credit hours in total. For the 2026-2027 academic year, the per-credit-hour tuition for an Indiana resident is $488.15 and for a non-resident is $1640.07. [11] This does not include all fees, which will vary depending on the number of credits enrolled. [11]",Mental Health Counseling and Counselor Education – Mental Health Track (M.S.Ed.),https://graduate.indiana.edu/degrees-programs/degrees.html
,IU School of Medicine,,4.0,3.0,,Fall,,,,,,,,,two to three years,,Microbiology and Immunology (M.Sc.),https://graduate.indiana.edu/degrees-programs/degrees.html
,Hamilton Lugar School of Global and International Studies,,4.0,3.0,,Fall,August 2025,"December 15, 2025",,,"$644.52 per credit hour for Indiana residents, $1,863.32 per credit hour for non-residents (2023-2024 rates, subject to change)",,,Fellowships and assistantships,5 years,,Middle Eastern Languages and Cultures (Doctorate),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Museum Studies (Master's Degree Program),https://graduate.indiana.edu/degrees-programs/degrees.html
,,,,,,,,,,,,,,,,,Music (Doctoral),https://graduate.indiana.edu/degrees-programs/degrees.html
,Jacobs School of Music,,4,3.0,,"Fall, Spring",,December 1,"$43,269/Year",,,,,"Graduate Tuition Award, Artistic Excellence Award, Jacobs Fellowship, endowed scholarships, Associate Instructorships, and Graduate Assistantships",2 years,,Music Performance (Master's),https://graduate.indiana.edu/degrees-programs/degrees.html
,Indiana University School of Nursing,,4.0,2.8,,,,,,,,,,,,,Nursing (MSN),https://graduate.indiana.edu/degrees-programs/degrees.html
,Indiana University School of Nursing,,4.0,3.0,,Fall,,,,,,,,,,,Nursing Administration (Master's),https://graduate.indiana.edu/degrees-programs/degrees.html
