Program name,Program Page url
Master of Fine Arts in Spanish/Literary Translation,https://www.bu.edu/academics/cas/programs/romance-studies/ba-in-spanish-mfa-in-literary-translation/
Master of Arts in Mathematics & Statistics,https://www.bu.edu/math/graduate/
PhD in Mathematics & Statistics,https://www.bu.edu/academics/grs/programs/
Master of Science in Mathematics,https://www.bu.edu/academics/grs/programs/mathematics-statistics/ma-mathematics/
Master of Science in Statistical Practice,https://www.bu.edu/academics/grs/programs/
Master of Arts in Statistics,https://www.bu.edu/academics/grs/programs/mathematics-statistics/ma-statistics/
PhD in Statistics,https://www.bu.edu/grad/why-bu/phd-program-profiles/statistics/
"Master of Arts in Molecular Biology, Cell Biology & Biochemistry",https://www.bu.edu/academics/grs/programs/
"PhD in Molecular Biology, Cell Biology & Biochemistry",https://www.bu.edu/academics/grs/programs/
Master of Arts in Musicology,https://www.bu.edu/academics/grs/programs/
PhD in Musicology,https://www.ethnomusicology.org/page/GtP23_BU
Master of Arts in Neuroscience,https://www.bu.edu/academics/grs/programs/neuroscience/ma/
PhD in Neuroscience,https://www.bu.edu/grad/why-bu/phd-program-profiles/graduate-program-for-neuroscience/
Master of Arts in Global Policy,https://www.bu.edu/academics/grs/programs/international-relations/ma-in-global-policy/
Master of Arts in International Affairs,https://www.bu.edu/academics/grs/programs/
Master of Arts in International Relations / Master of Business Administration,https://www.bu.edu/academics/grs/programs/
Master of Arts in International Relations / Juris Doctor,https://www.bu.edu/law/academics/find-degrees-and-programs/dual-degrees/jd-ma-in-international-relations/
Master of Arts in International Relations/International Affairs,https://www.bu.edu/academics/grs/programs/
Master of Arts in International Relations—Mid-Career Program,https://www.bu.edu/academics/grs/programs/
Master of Arts in Philosophy,https://gradschool.princeton.edu/academics/degrees-requirements/fields-study/philosophy
PhD in Philosophy,https://www.marquette.edu/philosophy/phd-program.php
Master of Arts in Physics,https://www.bu.edu/academics/grs/programs/physics/ma/
PhD in Physics,https://www.bu.edu/academics/grs/programs/
Master of Fine Arts in Playwriting,https://www.bu.edu/academics/grs/programs/
Master of Arts in Political Science,https://www.bu.edu/academics/grs/programs/
PhD in Political Science,https://www.bu.edu/polisci/admissions/grad-admissions/
Master of Arts in Psychology,https://www.bu.edu/academics/grs/programs/
PhD in Psychology,https://www.bu.edu/academics/grs/programs/psychology/phd/
PhD in Religion,https://www.bu.edu/academics/grs/programs/religion/
Master of Arts in Religious Studies,https://www.bu.edu/academics/grs/programs/religious-studies/ma-in-religious-studies/
Master of Arts in French,https://www.bu.edu/academics/grs/programs/
PhD in French,https://www.bu.edu/academics/grs/programs/
Master of Arts in French Language & Literature,https://www.bu.edu/rs/graduate/graduate/french-language-literature/ma-in-french-language-literature/
PhD in French Language & Literature,https://www.bu.edu/academics/grs/programs/
Master of Arts in Spanish,https://www.bu.edu/rs/graduate/graduate/hispanic-language-literatures/ma-in-hispanic-language-literatures/
PhD in Spanish,https://www.bu.edu/rs/graduate/
Master of Arts in Hispanic Language & Literatures,https://www.bu.edu/academics/grs/programs/
PhD in Hispanic Language & Literatures,https://www.bu.edu/grad/why-bu/phd-program-profiles/hispanic-language-literature/
Master of Arts in Sociology,https://www.bu.edu/academics/grs/programs/sociology/ma/
PhD in Sociology,https://www.bu.edu/academics/grs/programs/
PhD in Sociology & Social Work,https://www.bu.edu/academics/grs/programs/
Advanced Graduate Certificate in Biogeoscience,https://www.bu.edu/academics/grs/programs/biogeoscience/
Graduate Certificate in African Studies,https://www.bu.edu/academics/cas/departments/african-studies/
Graduate Certificate in Asian Studies,https://www.bu.edu/academics/grs/programs/
Graduate Certificate in European Studies,https://www.bu.edu/academics/grs/programs/
"Graduate Certificate in Holocaust, Genocide & Human Rights Studies",https://www.bu.edu/academics/grs/programs/
Graduate Certificate in Latin American Studies,https://www.bu.edu/academics/grs/programs/
GRS Graduate Certificate in Linguistics,https://www.bu.edu/academics/grs/programs/
Certificate in Museum Studies,https://www.bu.edu/cas/academics/phd-and-mfa-academics/certificate-programs/
Graduate Certificate in Muslim Studies,https://www.bu.edu/academics/grs/programs/
"Graduate Certificate in Teaching Language, Literature & Film",https://www.bu.edu/cas/academics/phd-and-mfa-academics/certificate-programs/
Graduate Certificate in Teaching Writing,https://www.bu.edu/cas/academics/phd-and-mfa-academics/certificate-programs/
"Graduate Certificate in Women's, Gender, & Sexuality Studies",https://www.bu.edu/academics/grs/programs/
