Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Science in Data Science and Analytics,,,,,Graduate,Fall,,,,,,Not Required,REQUIRED,,,,,,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Natural Sciences,11600,"$11,600/Year",,,,,,,"The Master of Science in Data Science and Analytics is a fully online program that provides students with the advanced knowledge and skills necessary to be leaders in data science and analytics. The curriculum consists of advanced coursework in data science and analytics, and an applied culminating experience through which students will demonstrate mastery of the program learning outcomes. Students completing the program will be well prepared to enter into or advance in a diverse range of professions that use data to drive decisions.",,https://catalog.csuchico.edu/colleges-departments/college-natural-sciences/mathematics/data-science-analytics-ms/,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,110,,,,6.5,,,59,,80,,,,,,,,,,,,,"Merit-based, Need-based, Leadership, Community service, Major-specific",,,,,,,
,Master of Science in Earth and Environmental Science,,,,,Graduate,Fall,,,,,,Not Required,REQUIRED,,,,,,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Natural Sciences,9122,,,,,,,"['Environmental Science', 'Hydrology', 'Physical and Environmental Geology']","The Master of Science in Earth and Environmental Science provides students with advanced training in earth and environmental sciences to prepare them for careers with government agencies and private consulting, or for continued academic work toward a PhD. Students focus on one of three concentrations: Environmental Science, Hydrology, or Physical and Environmental Geology. Students in the program work closely with faculty mentors on a variety of field- and laboratory-based research projects related to their interests. The program is committed to a field-based curriculum and a hands-on learning environment. Students gain a wide range of analytical experience in our laboratory facilities. Many graduate students receive support through teaching assistantships or grants.",,https://www.csuchico.edu/graduatestudies/programs/,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,110,112.0,,,6.5,,,59,,80,,,,,,,,,,,"$500 to $5,000+",,"Merit-based, Departmental",,,,,,,
,Master of Arts in Education,,,,,Graduate,Fall,,,,,Not Required,Not Required,REQUIRED,"In addition to the general requirements of the university, specific requirements for admission to classified graduate status are: A baccalaureate degree from an accredited institution with a grade point average of at least 3.0 in the last 60 units attempted. Two letters of recommendation from faculty or other professionals who can speak to the applicant's potential for success in a graduate program. Submission of a writing sample that demonstrates graduate-level writing skills and the ability to articulate a clear purpose for pursuing the master's degree.",Required,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,School of Education,10624,"$10,624/Year",,,,,,"Curriculum & Instruction, Educational Leadership & Administration","The Master of Arts in Education program at Chico State is designed to deepen your understanding of contemporary educational issues. The curriculum centers on developing skills in educational research, curriculum theory and development, and the application of learning theory. Courses examine education through a variety of perspectives—historical, political, philosophical, social, and cultural. This program is ideal for educators who want to enhance their practice, advance on the salary schedule, pursue leadership opportunities, and prepare for doctoral studies. Students complete 30 units of study, concluding with an oral defense of a thesis, project, or comprehensive exam.",,https://www.csuchico.edu/graduatestudies/programs/,The School of Education at Chico State is accredited by the California Commission on Teacher Credentialing (CTC). All programs in the College of Communication and Education are accredited by the Western Association of Schools and Colleges (WASC).,,$396 per unit (non-resident),True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,112.0,,,6.5,,,59,,80,,,,,,,,,,,,,Departmental scholarships,,,,,,,
,Certificate in Educational Technology and Distance Learning,,,,,Graduate-Certificate,"Fall, Spring",,,,Not Required,Required,Not Required,REQUIRED,"In addition to the general requirements of the university, which include a baccalaureate degree from an accredited institution with a grade point average of 2.75 or above, specific requirements for admission to classified graduate status are: A one-page 'Statement of Purpose' describing your reasons for seeking this certificate and your goals upon completion of the program. A complete online application through Cal State Apply. Unofficial transcripts from every college or university you have ever attended (other than Chico State).",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Communication and Education,,"$4,631 per semester",,,,,,,"The Certificate in Educational Technology and Distance Learning is a fully online certificate program designed for K-12 educators, educational leaders, corporate trainers, and those who seek to improve their online design and technology skills in P-20, public, or private settings. Courses examine the most current and emerging technologies to engage learners of all ages. Participants have opportunities to experiment with a variety of technology tools and resources. Each course provides hands-on opportunities to design and create a range of multimedia materials and projects for teaching and learning. Courses completed for the certificate may be applied to the MA in Education option in curriculum and instruction with the approval of the graduate coordinator.",,https://catalog.csuchico.edu/colleges-departments/college-communication-education/education/educational-technology-distance-learning/,,,,False,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,,,,6.5,,,59,,80,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Master of Science in Electrical and Computer Engineering,,,,,Graduate,"Fall, Spring",,"October 1, 2025",,Not Required,Not Required,Not Required,REQUIRED,"Admission as a classified graduate student in electrical/computer engineering requires:

- A bachelor's degree in electrical or computer engineering from an ABET-accredited program, with a grade point average of 3.0 or higher in the last 60 semester units (90 quarter units) of undergraduate work. A student with a GPA between 2.75 and 2.99 may be admitted as a conditionally classified graduate student.
- Competence in the discipline equivalent to that of a graduate of the BS in Electrical Engineering or the BS in Computer Engineering programs at CSU, Chico. Any deficiencies must be completed before a student can be advanced to classified standing.
- A score of at least 148 on the Quantitative section of the Graduate Record Examination (GRE) General Test.
- Good standing at the last university attended.
- Approval by the department and the Office of Graduate Studies.

Additional Admission Requirements for International Students

- All of the above
- A score of at least 140 on the Verbal and 2.5 on the Analytical Writing sections of the Graduate Record Examination (GRE) General Test.
- A minimum TOEFL score of 550 (paper) / 213 (computer) / 80 (internet) or an IELTS score of 6.5 or a Duolingo score of 110.",Not Required,,False,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,"College of Engineering, Computer Science, and Construction Management","$8,751/Year (Full-time, Resident)",,,,,,,,"The Master of Science in Electrical and Computer Engineering provides advanced knowledge and skills in specialized areas for students who desire a career in research, development, and design in industrial, governmental, and academic settings. The goal of the MS ECE program is to produce high-quality masters-level engineers who are able to apply modern theory, tools, and techniques to solve real-world problems. The program is specifically designed to provide a balance between theory and practice and prepare the students for the challenges of the 21st century. The MS ECE students have two options for completing their degree: thesis option or project option.",,https://www.csuchico.edu/graduatestudies/programs/,,,$396 per unit (Non-Resident tuition),False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,112.0,,,6.5,,,59,,80,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Master of Arts in English,,,,,Graduate,Fall,,"October 1, 2025","January 15, 2026",Required,Required,Not Required,REQUIRED,"The following materials must be uploaded with your Cal State Apply application: 1. A résumé; 2. A two-page statement of purpose describing your interest in our MA program, your background in literary studies, and your professional goals; 3. A 10-20 page writing sample that shows your best critical work in literary studies; 4. A list of English courses taken as an undergraduate and/or graduate student (unofficial transcripts are acceptable for this); and 5. Names and email addresses of three recommenders who have agreed to write letters for you. Once you have submitted their names and email addresses, they will be sent a link and instructions for uploading their letters.",Required,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Humanities & Fine Arts,9164,"$9,164 per year for California residents",,,,,,"Literary Studies Option, Creative Writing Option, Special-Major Option","The Master of Arts in English at Chico State provides students with a rich and varied engagement with literary study. The graduate curriculum combines broad training in literary history, literary theory, and pedagogy with specialized seminars in a wide range of topics, periods, and theoretical approaches. Students in our program benefit from small classes and close working relationships with our dedicated graduate faculty. In addition to a rigorous course of study, MA students have many opportunities to develop as professionals. Most of our graduate students gain valuable teaching experience in our first-year composition program, and many others work as tutors in the Student Learning Center. Our graduate students present their work at conferences, publish their essays in journals, and are regularly accepted into prestigious PhD programs.",,https://www.csuchico.edu/graduatestudies/programs/,,,,True,False,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,112.0,,,6.5,,,59,,80,,,,,,,,,,,"$500 to $2,500",,"Need-based, Merit-based",,,,,,,
,Master of Arts in History,,,,,Graduate,"Fall, Spring",,October 1,June 1,Not Required,Required,Not Required,REQUIRED,"In addition to the University's graduate admission requirements, applicants to the MA in History must have a BA in history or a related field with at least 27 semester units of upper-division history or courses in related fields approved by the graduate coordinator. To be admitted to the program, applicants must have a GPA of at least 3.0 in the last 60 units of their BA program and a GPA of at least 3.3 in their upper-division history courses. Applicants must also submit a statement of purpose that details why they wish to pursue the MA in history at CSU, Chico, their historical fields of interest, and their professional goals. They must also submit a sample of their scholarly writing, preferably a research paper based upon the use of primary source materials. Lastly, applicants must provide the names and contact information of three individuals who have agreed to serve as recommenders.",Required,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Humanities and Fine Arts,11244,"$11,244/Year",,,,,,Public History,"The Master of Arts in History is a 30-unit program that provides advanced study in selected fields of history, offers training in historical research and writing, and culminates in a thesis or a comprehensive exam. We have both a general program and an option in public history. Students work closely with faculty members in small seminars and on individual research projects. This close interaction is one of the chief attractions of our department. Graduate seminars are devoted to intensive reading, discussion, and writing on selected topics. We work with students in the credential program. Please speak to the graduate coordinator for more information on our integrated credential program. The MA in history at Chico State helps prepare students for a variety of careers. Our graduates have gone on to doctoral programs, teaching careers at the secondary and community college levels, and positions in archives, museums, and other government agencies. We also welcome students who wish to pursue a master's degree for personal enrichment.",,https://catalog.csuchico.edu/colleges-departments/college-humanities-fine-arts/history/history.pdf,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,112.0,,,6.5,,,59,,80,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Master of Arts/Master of Science in Interdisciplinary Studies,,,,,Graduate,"Fall, Spring",,"October 1, 2025","June 1, 2026",Not Required,Required,Not Required,REQUIRED,"To be considered for admission to the Master of Arts or Master of Science in Interdisciplinary Studies, applicants must submit the following to the Office of Graduate Studies: An online application; Application fee; One set of official transcripts from each college or university attended, other than Chico State; A formal study plan, developed in consultation with at least three graduate faculty members who have agreed to serve on your graduate advisory committee and approved by the dean of Graduate Studies, that meets all the requirements for the MA or MS in Interdisciplinary Studies. Applicants must have their committee chair send an email to the Office of Graduate Studies at graduatestudies@csuchico.edu indicating the committee's support of their application; A three- to five-page typed statement of purpose that explains how your interests and goals are interdisciplinary and why you cannot pursue them in a single existing graduate program. The statement should also address your academic preparation for your proposed course of study; Two letters of recommendation from individuals familiar with your academic potential.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,Office of Graduate Studies,,"$2,871.00/Semester (0-6.0 units), $4,378.50/Semester (6.1+ units)",,,,,,,"The Interdisciplinary Studies MA/MS is for students who want to create their own graduate degree from two or more academic departments. Students design a curriculum to address a specific academic interest or professional objective that cannot be met by an existing graduate program. Recent graduates have used their degree for career advancement in social work, business, environmental agencies, community organizations, and the arts.",,https://www.csuchico.edu/graduatestudies/prospective-students/programs/interdisciplinary.shtml,,,,False,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,112.0,,,6.5,,,59,,80,,,,,,,,,,,,,"Academic achievement, financial need, and community service",,,,,,,
,Master of Science in Kinesiology,,,,,Graduate,Fall,,,,Required,Required,Not Required,REQUIRED,"In addition to the general requirements of the university, specific requirements for admission to classified graduate status are: 1. A baccalaureate degree from an accredited institution. 2. A minimum grade point average of 3.0 on a 4.0 scale in the last 60 semester units (or 90 quarter units) of undergraduate course work. 3. Submission of a written statement of purpose describing the applicant's motivations and goals related to the MS in Kinesiology Program at Chico State. 4. Submission of two letters of recommendation from individuals who can evaluate the applicant's potential for successful graduate study. 5. A curriculum vitae (CV) detailing the applicant's academic, professional, and scholarly activities. 6. Completion of Kinesiology Prerequisite Course Work.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Communication and Education,"$4,582/Semester","$3,588/Semester",,,,,,,"The graduate program in kinesiology provides an intensive course of study based on scientific principles of physical activity and their application in the sub-disciplines of biomechanics, exercise physiology, motor control/learning, sport and exercise psychology, and sport sociology. The program prepares students for advanced doctoral studies and for careers in fields related to health, wellness, physical activity, and sport.",,https://catalog.csuchico.edu/colleges-departments/college-communication-education/kinesiology-exercise-physiology/kinesiology-exercise-physiology.pdf,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,112.0,,,6.5,,,59,,80,,,,,,,,,,,250,,"Merit-based, Department-specific",,,,,,,
,Master of Arts in Language Teaching,,,,,Graduate,Fall,,"October 1, 2025","February 15, 2026",Required,Required,Not Required,REQUIRED,"In addition to the general requirements of the university, specific requirements for admission to classified graduate status are: A bachelor's degree from an accredited institution with a grade point average of at least 3.0 in the last 60 semester (90 quarter) units attempted and 2.75 in the last 30 semester (45 quarter) units; Completion of the University Writing Proficiency Requirement or a waiver thereof; Submission of scores for the Graduate Record Examination (GRE). A minimum combined score of 290 on the verbal and quantitative sections is required. The analytical writing section is not used for admission purposes. Minimum TOEFL score of 550 (paper) / 213 (computer) / 80 (internet). IELTS overall band score of 6.5. This requirement is waived for applicants who have received a degree from an accredited US institution; Two letters of recommendation from individuals familiar with your academic and professional abilities.",Required,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Humanities & Fine Arts,"$4,377/Semester","$4,377/Semester",,,,,,"['Second Language Teaching', 'Spanish']","The MA in Language Teaching is an interdisciplinary program that prepares students to teach languages in a wide variety of contexts in the U.S. and abroad. The program offers two tracks: Second Language Teaching and Spanish. Students in both tracks have the opportunity to take courses from both the Department of English and the Department of International Languages, Literatures, and Cultures. The MA in Language Teaching is a two-year program for full-time students. Part-time students may take up to seven years to complete the degree. In their final semester, all students are required to write a master’s project or thesis. Graduates of the program are well-prepared to work as language teachers at any level, from elementary school to university. Many also find work in curriculum development and design, language program administration, and language testing and assessment. Others choose to continue their studies in a PhD program.",,https://www.csuchico.edu/graduatestudies/programs/,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,112.0,,,6.5,,,59,,80,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Master of Science in Mathematics,,,,,Graduate,"Fall, Spring",,,,Not Required,Required,Not Required,REQUIRED,"In addition to the general requirements of the university, specific requirements for admission to classified graduate status are:
1. A baccalaureate degree with a major in mathematics or a closely related field.
2. Satisfactory grade point average as specified in ""Graduate and Postbaccalaureate Admission Requirements.""
3. Approval by the department and the Office of Graduate Studies.

Students who have deficiencies in their undergraduate mathematics preparation will be required to take courses to remove them before being admitted to classified status. These students may be admitted to conditionally classified status in the interim.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Natural Sciences,"$8,522/Year (CA Resident)","$8,522/Year (CA Resident)",,,,,,"Mathematics Education, Pure Mathematics","The graduate program in mathematics is a vibrant community of faculty and students. We are committed to excellence in teaching and research in mathematics and mathematics education. Our graduate program provides a supportive environment for students to learn advanced mathematics and develop as mathematicians and educators. The Master of Science in Mathematics has two options: Mathematics Education and Pure Mathematics. Our program prepares students with the skills needed to succeed in industry, education, and in doctoral programs.",,https://catalog.csuchico.edu/colleges-departments/college-natural-sciences/mathematics/mathematics-ms/,,,"$396 per unit (for non-residents, in addition to base tuition)",True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,112.0,,,6.5,,,59,,80,,,,,,,,,,,"Amounts range from $1,000 to $2,000 for various departmental scholarships.",,Merit-based,,,,,,,
,Master of Science in Nutritional Science,,,,,Graduate,Fall,,,,,,Not Required,REQUIRED,,,,,,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Natural Sciences,9260/Year,9260/Year,,,,,,"General Option, Nutrition Education Option","The Master of Science in Nutritional Science provides an opportunity for advanced study in nutritional science, preparing students for careers in nutrition and dietetics. The program enhances skills and competencies of students for positions in administration, advocacy, counseling, education, and research in government, health care, industry, private practice, and the community. The program provides current, in-depth knowledge of nutritional science, including macronutrient and micronutrient metabolism, as well as an emphasis on research methods. The graduate curriculum provides students with the academic proficiency needed to pursue doctoral studies.",,https://catalog.csuchico.edu/colleges-departments/college-natural-sciences/nutrition-food-science/nutritional-science-ms/nutritional-science-ms.pdf,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,110,112.0,,,6.5,,,59,,80,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Master of Arts in Political Science,,,,,Graduate,"Fall, Spring",,,,Not Required,Required,Not Required,REQUIRED,"In addition to the University requirements for admission to graduate study, applicants for admission to the MA in Political Science program must have:
1. An undergraduate major in political science with a grade point average of at least 3.0, or equivalent preparation.
2. One course in introductory statistics or social science research methods.
3. Three letters of recommendation from former professors who are in a position to evaluate the applicant's potential for successful graduate work.
4. Two writing samples that demonstrate superior writing and analytical abilities. At least one of the writing samples should be from an upper-division political science course and be at least 10 pages in length.
5. A statement of purpose of approximately 500 words describing the applicant's background, interests in political science, and educational and career goals.
Students who do not meet these requirements may be admitted to the program on a conditionally classified basis. Conditionally classified students will be advanced to classified status when the conditions of their admission are met.",Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Behavioral and Social Sciences,,"$9,384/Year",,,,,,,"The Master of Arts in Political Science program provides students with comprehensive and specialized knowledge in the field of political science. It is designed to prepare students for teaching at the community college level, for a variety of careers in government and the private sector, and for doctoral programs in political science and related fields. The department's graduate seminars are small, providing for a close working relationship between students and faculty. Students work with a graduate advisor in their primary field to develop a specific program of study.",,https://catalog.csuchico.edu/colleges-departments/college-behavioral-social-sciences/political-science-criminal-justice/political-science-criminal-justice.pdf,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,,,,6.5,,,59,,80,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Arts in Psychology,,,,,Graduate,Fall,,"October 1, 2025","February 1, 2026",Optional,Required,Not Required,REQUIRED,"Application to our program consists of two parts. First, you must submit the University Application via Cal State Apply. The deadlines can be found on the Graduate Studies Webpage. Second, you must submit the following application materials to the Department of Psychology via the online department application by the deadline noted above: 1. Unofficial transcripts from all previous colleges and universities. Please do not send your transcripts to Graduate Studies. 2. Three letters of recommendation from individuals familiar with your academic background and potential for success in graduate school. 3. A statement of purpose outlining your goals for graduate school, your research interests, and your experience. This is a critical piece of your application, and you should take time to carefully craft it. 4. Optional: A writing sample from a previous course that demonstrates your writing ability. 5. Optional: A curriculum vita (CV) or resume. The GRE is not required for admission and will not be considered in application review.",Optional,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Behavioral and Social Sciences,9278,9278,,,,,,Psychological Science,"The Master of Arts Program in Psychological Science at California State University, Chico is a two-year graduate program designed for students who plan to go on to a doctoral program in psychology and/or who are interested in a master's level career in research. In our program, students receive mentoring and hands-on research experience with our faculty. They also take graduate-level coursework in a variety of content areas of psychology. All of our students complete a master's thesis, which they defend in an oral examination. Through this experience, students receive intensive training in the research process from the design of a study to the dissemination of findings.",,https://www.csuchico.edu/graduatestudies/programs/,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,112.0,,,6.5,,,59,,80,,,,,,,,,,,,,"Merit-based, Need-based, Teaching Assistantships",,,,,,,
,Master of Science in Psychology,,,,,Graduate,Fall,,,,Required,Required,Not Required,REQUIRED,"A complete application must be submitted via Cal State Apply. Requirements include: a bachelor’s degree in psychology or a related field from an accredited institution; a minimum GPA of 3.0 on a 4.0 scale for the last 60 semester (90 quarter) units of coursework; completion of prerequisite courses (Introduction to Psychology, Research Methods in Psychology, and Statistics in Psychology) with a grade of B or higher. Applicants must submit official transcripts from all universities and colleges attended, three letters of recommendation, a Statement of Purpose, and a Résumé or Curriculum Vitae (CV). The Graduate Record Exam (GRE) General Test is optional for the Fall 2024 admissions cycle.",Not Required,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Behavioral and Social Sciences,"$4,642/Semester","$4,642/Semester",,,,,,Marriage and Family Therapy Option,"The Master of Science in Psychology with the Marriage and Family Therapy (MFT) option is a 60-unit program designed to prepare students for licensure as a Marriage and Family Therapist in the state of California. Students who graduate from the MFT program at Chico State are eligible to sit for the MFT licensure exams as regulated by the California Board of Behavioral Sciences (BBS). Our program is designed to train ethical, multiculturally-aware, and competent psychotherapists who can serve the diverse needs of the North State and beyond. We prepare students through a combination of coursework, clinical practicum, research, and professional development.",,https://www.csuchico.edu/academics/college/behavioral-social-sciences/departments/psychology/masters-programs/ms-marriage-family-therapy.shtml,"The Master of Science in Psychology degree at CSU, Chico is accredited by the Western Association of Schools and Colleges (WASC). The MFT program is NOT accredited by the Commission on Accreditation for Marriage and Family Therapy Education (COAMFTE). COAMFTE accreditation is not required for licensure as an MFT in California. Our MFT program is designed to meet the requirements of the California Board of Behavioral Sciences (BBS) to enable our graduates to pursue licensure.",,,,False,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,,,,6.5,,,59,,80,,,,,,,,,,,"$500 - $1,500",,"Merit-based, Need-based, Community Service",,,,,,,
,Master of Public Administration,,,,,Graduate,Fall,,"October 1, 2025","June 1, 2026",Required,Required,Not Required,REQUIRED,"To apply to the MPA program, prospective students must submit the following materials: 1. Submit a CSU Graduate Application for Admission at calstate.edu/apply. 2. Submit official transcripts from all colleges and universities attended to the Graduate School (not the MPA program). 3. Two letters of recommendation should be submitted with your application, either through the online application portal or by sending them directly to the MPA Coordinator. 4. A professional résumé. 5. A Statement of Purpose that addresses your motivations for pursuing the MPA at Chico State and your professional aspirations. 6. A writing sample of no more than five pages that demonstrates your analytical writing and critical thinking skills. This can be a paper you have written for a prior course or a professional report.",Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Behavioral and Social Sciences,9380,"$9,380/Year",,,,,,"General MPA Option, Health Administration Option","The Master of Public Administration (MPA) at California State University, Chico is a nationally accredited, 39-unit professional degree for those who wish to enter or advance in a career in public or nonprofit service. The program is designed to develop the knowledge and skills necessary for the effective and ethical management and leadership of public and nonprofit organizations in an increasingly diverse and dynamic society. Graduates of the Master of Public Administration program will be able to: 1. Lead and manage in public governance; 2. Participate in and contribute to the policy process; 3. Analyze, synthesize, think critically, solve problems, and make decisions; 4. Articulate and apply a public service perspective; 5. Communicate and interact productively with a diverse and changing workforce and citizenry.",,https://www.csuchico.edu/_assets/documents/office/bss/mpa-handout-25-26.pdf,"Accredited by the Network of Schools of Public Policy, Affairs, and Administration (NASPAA) Commission on Peer Review & Accreditation.",,,False,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,,,,6.5,,,59,,80,,,,,,,,,,,"$500 to $2,000",,"Merit-based, Need-based",,,,,,,
,Master of Science in Regenerative Agriculture Interdisciplinary Studies,,,,,Graduate,Fall,,"October 1, 2025","May 15, 2026",Required,Required,Not Required,REQUIRED,"In addition to the general requirements of the university, specific requirements for admission to classified graduate status are:

A baccalaureate degree from an accredited institution with a grade point average of 3.0 or higher in the last 60 semester (90 quarter) units.
Completion of two semesters of college-level chemistry and one semester of college-level biology, or equivalent.
Two letters of recommendation from former professors or others who can judge the applicant's academic potential for graduate study.
A statement of purpose of approximately 1,000 words describing why you are interested in this degree program and how it relates to your personal and professional goals.
A resume or curriculum vitae.
Submission of the graduate school application through Cal State Apply.",,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Agriculture,9348,"$9,348/Year",,,,,,,"The Master of Science in Regenerative Agriculture is an interdisciplinary degree program housed within the College of Agriculture. The program is designed for students with a passion for agriculture and a commitment to build a more sustainable and equitable food system. The program's core philosophy is that agriculture must be regenerative of natural resources and socially just to be truly sustainable. The MS in Regenerative Agriculture is a research-focused degree where students work closely with a faculty advisor to conduct an original research project that culminates in a master's thesis. Throughout their program, students take a range of coursework across campus to build a solid foundation in the principles and practices of regenerative agriculture. Students also receive specialized training in research design, grant writing, and science communication.",,https://www.csuchico.edu/graduatestudies/programs/,,,396,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,112.0,,,6.5,,,59,,80,,,,,,,,,,,,,"Wildcat Scholarships, External Scholarships",,,,,,,
,Master of Arts in Social Science,,,,,Graduate,Fall,,October 1,April 15,,,Not Required,REQUIRED,,,,,,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Behavioral and Social Sciences,10950,10950,,,,,,"['Special Case Pattern', 'Teaching College Social Science Pattern']","The Master of Arts in Social Science is an interdisciplinary program designed for students with diverse backgrounds and career goals. Students customize their programs of study in consultation with the graduate coordinator. The special case pattern allows students to design their own MA in consultation with the graduate coordinator. Special case students select courses from at least three different disciplines with no more than 12 units coming from any one discipline. The teaching college social science pattern is a more structured program focusing on sociology, political science, and United States history to prepare students who plan to teach in the California Community College system. Both patterns require the completion of a master's thesis or project.",,https://catalog.csuchico.edu/colleges-departments/college-behavioral-social-sciences/social-science/social-science-ma/,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,110,112.0,,,6.5,,,59,,80,,,,,,,,,,,"Up to $4,000",,"Merit-based, Need-based, Research-based",,,,,,,
,Master of Social Work,,,,,Graduate,Fall,,"October 1, 2025","December 15, 2025",Required,Required,Not Required,REQUIRED,"A baccalaureate degree from an accredited college or university. An undergraduate major in social work is not required.
A grade point average of at least 3.0 on a 4.0 scale in the last 60 semester (90 quarter) units.
Completion of three prerequisite courses: One course in social and behavioral sciences, one course in biological sciences, and one course in statistics.
One year of relevant work experience is preferred, paid or volunteer.
Evidence of personal qualifications, motivation, and experience that indicate the likelihood of becoming a successful social worker.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,"School of Social Work, College of Behavioral and Social Sciences",8490/Year,8490/Year,,,,,,,"The mission of the Master of Social Work (MSW) Program is to provide graduate students with a quality educational experience that prepares them for advanced generalist practice in a rural context. The program is specifically committed to educating students who will work with and on behalf of oppressed, impoverished and otherwise disenfranchised individuals, families, groups, and communities. The curriculum is delivered to facilitate the integration of foundation and advanced-level competencies for ethical and effective social work practice.",,https://www.csuchico.edu/graduatestudies/programs/,"The Master of Social Work program at California State University, Chico is fully accredited by the Council on Social Work Education (CSWE).",,,,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110,112.0,,,6.5,,,59,,80,,,,,,,,,,,,,"Departmental, Merit-based",,,,,,,
