QsWorldRanking,School,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,Term,LiveDate,DeadlineDate,Fees,AverageScholarshipAmount,CostPerCredit,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,Program duration,Tuition fee,Program name,Program Page url
78,Graduate School of Arts & Sciences,2.0,4.0,3.0,,Fall,,,"$30,075/Semester",,$940/credit,,,Merit-based,2 years (full-time),"$30,075/Semester",Master of Science in Biology,https://www.bu.edu/academics/grs/programs/
93,Graduate School of Arts & Sciences (GRS),0.0,4.0,3.0,,Fall,,December 1,33550/Semester,37000/9 Months (Stipend),1049/Credit,"Full tuition ($33,550/Semester) + $37,000/9 Months (stipend)",100% (for tuition),"Fellowships, Teaching Assistantships, Research Assistantships, Graduate Assistantships",5 years,33550/Semester,PhD in Biology,https://www.bu.edu/academics/grs/programs/
78,Graduate School of Arts & Sciences and School of Public Health,,4.0,3.0,15.47%,Fall,,,32380,,1012,,,Merit-based,1.5 to 2 years,"$32,380/Semester (full-time, 12-18 credits) or $1,012/Credit (part-time) for the 2024–2025 academic year.",Master of Science in Biostatistics,https://www.bu.edu/academics/grs/programs/
78,Boston University School of Public Health,,4.0,3.5,,Fall,,,72632/Year,,,104340/Year,100%,"Teaching Assistantships, Research Assistantships, Training Grants",5 Years,68340/Year,PhD in Biostatistics,https://www.bu.edu/grad/why-bu/phd-program-profiles/biostatistics/
93,College of Arts & Sciences,,4.0,3.0,,Fall,Early September 2025,April 15,"$32,380/Semester",,"$2,024 per credit",,,Merit-based,1-2 years,,Master of Arts in Biotechnology,https://www.bu.edu/academics/cas/programs/biochemistry-molecular-biology/ba-ma/
93,College of Arts & Sciences,,4.0,3.0,,Fall,,,29376/Year,,918/Credit,,,"Merit-based, Teaching Fellowships, Research Fellowships, Tuition Remission",2 years,29376/Year,Master of Science in Biotechnology,https://www.bu.edu/bmb/ba-ma-program/
98,Graduate School of Arts & Sciences (GRS),0.0,4.0,3.0,,Fall,early September 2025,"January 15, 2026","$32,670/Semester",,"$1,021/credit",,,Merit-based,1-2 years,"$32,670/Semester",Master of Arts in Chemistry,https://www.bu.edu/academics/grs/programs/
93,Graduate School of Arts & Sciences,1.0,4.0,3.0,,Fall,,,31525/Semester,,"$2,005/credit","$31,525/Semester",100%,"Full tuition scholarship, Stipend",5 years,31525/Semester,PhD in Chemistry,https://www.bu.edu/grad/why-bu/phd-program-profiles/chemistry/
78,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,,"January 15, 2026",,94320,"$2,040 per credit",65320,100% of tuition,"Merit-based, Teaching Fellowship, Graduate Assistantship, Institutional Grant",2 years,"$65,320/Year",Master of Arts in Classical Studies,https://www.bu.edu/academics/grs/programs/
78,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,September 2025,"December 15, 2025","$69,880/Year","$69,880/Year","$2,184","$69,880/Year",100%,Fellowship (Merit-based),5 years,"$69,880/Year",PhD in Classical Studies,https://www.bu.edu/academics/grs/programs/
93,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,,,65200/Year,,2038 per credit,,,"Dean's Scholarship, Teaching Assistantship",2 years,,Master of Fine Arts in Ancient Greek/Literary Translation,https://www.bu.edu/academics/grs/programs/mfa-in-literary-translation/
78,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,September 2025,"December 15, 2025","$67,044/Year",,"$2,100/credit","Full tuition waiver (approx. $67,044/year) + $28,000 - $36,000/year stipend (for most PhD students)",100% of tuition (for most PhD students),"Merit-based (Full tuition scholarship, stipend, health insurance credit)",5-6 years,"$67,044/Year",Master of Arts / Doctor of Philosophy in Classical Studies/Philosophy,https://www.bu.edu/academics/grs/programs/
70,Editorial Institute,,4.0,3.0,,Fall,,,"$32,680/Semester",,"$2,043/Credit",,,"Merit-based, Research Fellowships, Teaching Fellowships",2 years,"$32,680/Semester",Master of Fine Arts in Latin/Literary Translation,https://www.bu.edu/translation/academics/mfa/
40,Graduate School of Arts & Sciences,2.0,4.0,3.0,,Fall,,,32670/Semester,,2042/Credit,,,Teaching Fellowships,2 years,32670/Semester,Master of Arts in Cognitive & Neural Systems,https://www.bu.edu/academics/grs/programs/cognitive-neural-systems/
93,Graduate School of Arts & Sciences,1.0,4.0,3.0,,Fall,,"December 15, 2025",61800,98800,907,98800,100,"Teaching fellowships, Research assistantships, GRS fellowships",5 years,0,PhD in Cognitive & Neural Systems,https://www.bu.edu/academics/grs/programs/
67,"Department of Computer Science, College of Arts & Sciences",1.0,4.0,3.0,,"Fall, Spring",early September 2025,"December 15, 2025","$30,592/Semester",,$918,,,,2 years (4 semesters),"$122,368/Program",Master of Science in Computer Science,https://www.bu.edu/academics/grs/programs/
93,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,,"December 15, 2025","$32,670/Semester","$101,340/Year","$2,042/Credit","$101,340/Year",100%,"Fellowships, Assistantships",4-6 years,"$32,670/Semester",PhD in Computer Science,https://www.bu.edu/academics/grs/programs/
93,Faculty of Computing & Data Sciences,,4.0,3.0,,"Fall, Spring",,,30075/Semester,,930/Credit,,,Merit-based,12 months,30075/Semester,Master of Science in Artificial Intelligence,https://www.bu.edu/academics/grs/programs/
93,Graduate School of Arts & Sciences,0.0,4.0,3.0,,Fall,,,34450/Semester,,2154,,,"Merit-based financial aid, Teaching Fellowships, Research Assistantships, Stipends",Three to four semesters,,Master of Science in Computer Science with Specialization in Cyber Security,https://www.bu.edu/academics/grs/programs/computer-science/ms/
78,Graduate School of Arts & Sciences,2.0,4.0,2.7,,Fall,,,"$32,152.00/Semester",,"$1,005/Credit",,,"Teaching Fellowships, Research Assistantships, Dean’s Scholarships, Graduate Student Travel Award, Arts & Sciences Summer Research Grant",16 to 24 months,"$32,152.00/Semester",Master of Science in Computer Science with Specialization in Data-Centric Computing,https://www.bu.edu/academics/grs/programs/
93,Graduate School of Arts & Sciences (GRS),1.0,4.0,,,Fall,,,68260/Year,88260,1067,88260,100,"Full-tuition scholarship, Teaching fellowship, Health insurance subsidy",2 years,68260/Year,Master of Fine Arts in Creative Writing,https://www.bu.edu/academics/grs/programs/
116,Graduate School of Arts & Sciences,1.0,4.0,3.0,,Fall,September 2024 (for Fall 2026 application),"January 15, 2026 (for Fall 2026 admission)","$32,670/Semester","$10,000 for the entire program","$1,021 per credit","$10,000 (maximum for the entire program)",,"Merit-based, Fellowship, Teaching Assistantship, Research Assistantship",2 years,"$32,670/Semester",Master of Arts in Earth & Environment,https://www.bu.edu/academics/grs/programs/
93,Graduate School of Arts & Sciences (GRS),,4.0,3.0,,Fall,,December 15,"$32,680/Semester",,,"$36,000/year (stipend)",100% of tuition,"GRS Dean's Fellowship, Tuition Scholarship, Stipend, Teaching Fellowship, Health Insurance",typically 5 years,"$32,680/Semester",PhD in Earth & Environment,https://www.bu.edu/academics/grs/programs/
78,College of Arts & Sciences,,4.0,3.0,,"Fall, Spring",,January 15,"$32,670/Semester",,"$2,042/credit",,,"Merit-based, Teaching Fellowships, Research Assistantships",2 years (full-time),"$32,670/Semester",Master of Science in Earth & Environment,https://www.bu.edu/earth/graduate/
93,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,,,"$32,960/Semester",,"$2,060/Credit",,,"Merit-based fellowships, Graduate Assistantships (Teaching, Research)",2 years full-time,"$32,960/Semester",Master of Science in Energy & Environment,https://www.bu.edu/academics/grs/programs/earth-environment/ma-energy-environment/
93,Graduate School of Arts & Sciences (GRS) and Questrom School of Business,,4.0,3.0,,Fall,,"January 5, 2026",,,$950 per credit (for GRS portion),,,"Merit-based, Fellowships, Assistantships",2 years,,Master of Science in Energy & Environment / Master of Business Administration,https://www.bu.edu/academics/grs/programs/
78,College of Arts & Sciences,1.0,4.0,2.7,,Fall,,"December 15, 2025","$33,720/Semester",,"$1,405/credit",,,"Merit-based departmental aid, Teaching Fellowships, Research Assistantships",Two academic years (four semesters),"$33,720/Semester",Master of Science in Environmental Analysis & Policy/Energy & Environment,https://www.bu.edu/academics/grs/programs/
30,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,,January 15,"$32,680/Semester",,"$2,043",,,"Dean’s Fellowships, Teaching Fellowships, Research Assistantships, Scholarship Support, Grants, Loans",2 years,"$32,680/Semester",Master of Science in Earth & Environmental Sciences/Energy & Environment,https://www.bu.edu/academics/grs/programs/
93,Graduate School of Arts & Sciences,1.0,4.0,3.0,,Fall,,,"$90,560/Year",,"$2,830/Credit",,25-50%,"Merit-based, Need-based",2 years (4 semesters),,Master of Science in Remote Sensing & Geospatial Sciences,https://www.bu.edu/academics/grs/programs/
70,Graduate School of Arts & Sciences,1.0,4.0,3.0,,Fall,,,,,"$2,012/credit",,,"Merit-based (Tuition Scholarships, Teaching Fellowships, Research Assistantships)",2 years,,Master of Science in Environmental Analysis & Policy/Remote Sensing & Geospatial Sciences,https://www.bu.edu/academics/grs/programs/
93,Department of Earth & Environment,,4.0,3.0,,Fall,,,"$31,360/Year",,$980/Credit,,,"Merit-based, Tuition scholarships, Stipends, Teaching Fellowships, Research Assistantships, Graduate Assistantships, Endowed Scholarships",1 year,,Master of Science in Earth & Environmental Sciences/Remote Sensing & Geospatial Sciences,https://www.bu.edu/earth/graduate/ms-remote-sensing-geospatial-sciences/
75th (QS World University Rankings 2025),Graduate School of Arts & Sciences (Department of Economics),2.0,4.0,3.0,,Fall,,,"First 2 years: $68,590/Year; After 2 years (reduced rate): $11,432/Semester","$32,000/9-month academic year (stipend)","$2,143/credit","$32,000/9-month academic year (stipend)",100% of tuition (for funded students),"Fellowships, Teaching Assistantships (TF), Research Assistantships (RA)","5 years (with funding), up to 7 years maximum",,PhD in Economics,https://www.bu.edu/academics/grs/programs/
78,"College of Arts & Sciences, Department of Economics",,4.0,3.0,,Fall,,,"$29,670/Semester",,$910/credit,"$10,000–$20,000",,Merit-based,2 Semesters (1 Academic Year),"$29,670/Semester",Master of Science in Economic Policy & Practice,https://www.bu.edu/econ/academics/masters-programs/ms-economic-policy-practice/
93,Graduate School of Arts & Sciences (GRS),0.0,4.0,3.0,,Fall,,,"$14,768/Year",,$923/Credit,,,Merit-based,2 years (four semesters),"$14,768/Year",Master of Science in Economics & Mathematics/Quantitative Economics,https://www.bu.edu/academics/grs/programs/
59,Graduate School of Arts & Sciences,1.0,4.0,3.0,,Fall,,,"$33,632/Program",,"$1,051",,,Merit-based,12 months,"$33,632/Program",Master of Arts in Global Development Economics,https://www.bu.edu/academics/grs/programs/
93,Graduate School of Arts & Sciences,2.0,4.0,3.0,,Fall,,,34831.00 /semester,,1050.00 /credit,"Full-tuition scholarship (valued at $67,100 per year) plus a stipend for Teaching Fellowships; 25% to 75% of tuition for Dean's Scholarships.",25% to 100% of tuition,"Merit-based, Dean's Scholarships, Teaching Fellowships, Research Assistantships",1 academic year,33550.00 /semester,Master of Arts in Quantitative Economics,https://www.bu.edu/academics/grs/programs/economics/ma/
93,Graduate School of Arts & Sciences,1.0,4.0,3.0,,Fall,,January 15,"$64,390/Year",,"$1,005/Credit",,,"Merit-based (GRS Scholarship), Teaching Fellowship, Research Assistantship",1 year (full-time) or 2 years (part-time),"$64,390/Year",Master of Arts in Editorial Studies,https://www.bu.edu/academics/grs/programs/
78th (2024),Graduate School of Arts & Sciences,,4.0,3.0,,Fall,,,"$11,800/Semester","$35,000/Year (living stipend)",$986/credit,"$35,000/Year (living stipend)",100% of tuition,"Full-tuition scholarship, Stipends, Teaching Fellowships, Research Assistantships, Fellowships",Typically 5-8 years (maximum 8 years),"$11,800/Semester",PhD in Editorial Studies,https://www.bu.edu/academics/grs/programs/
93,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,,,"$32,970/Semester",,"$2,061",,,"Merit-based fellowships, Dean's Scholarships, Teaching Fellowships, Course Assistantships, Research Assistantships",3 semesters (full-time),"$32,970/Semester",Master of Arts in English,https://www.bu.edu/academics/grs/programs/english/ma/
93,Boston University School of Law and Graduate School of Arts & Sciences (GRS) Department of English,1.0,4.0,3.0,,Fall,,,,,,,,"Merit-based, Need-based, Dean's Scholarships",4 years,,Master of Arts / Juris Doctor in English,https://www.bu.edu/english/academics/graduate/ma-in-english-and-american-literature/
71,College of Arts & Sciences,,4.0,3.0,,Fall,,,34455/Semester,,1077/Credit,102910/Year,100% of tuition,Merit-based Fellowship,5 years,34455/Semester,PhD in English,https://www.bu.edu/english/academics/graduate/phd-in-english-and-american-literature/
70 (2025 QS World University Rankings),Graduate School of Arts & Sciences,,4.0,3.0,33.33% (Fall 2023),Fall,Early September 2025,"January 15, 2026","$33,530/Semester",,"$1,048/credit",,,Merit-based scholarships (tuition remission),16 to 24 months,"$33,530/Semester",Master of Arts in History,https://www.bu.edu/academics/grs/programs/
,,,,,,,,,,,,,,,,,PhD in History,https://history.uchicago.edu/phd-study/prospective-students/phd-history
93,College of Arts & Sciences,1.0,4.0,3.0,26%,Fall,,,"$32,680/Semester",,"$1,970/credit",,,"Fellowships, Graduate Assistantships, Tuition Scholarships, Dean's Scholarships for Excellence in Graduate Study",2 years (full-time),"$32,680/Semester",Master of Arts in History of Art & Architecture,https://www.bu.edu/haa/academics/graduate-program/ma-program/
97,School of Law and College of Arts & Sciences,,4.0,3.0,"17.5% (for JD program, entering class of 2023)",Fall,,,70880,,,"$10,000 to full tuition",Up to 100%,Merit-based,4 years,"Annual tuition for the School of Law is $70,880 (2024-2025). Additional annual fees for Law School include $1,478 (Law School Fees), $440 (Health & Wellness Fee), and $3,604 (Health Insurance). For semesters where dual degree students are enrolled only in courses outside the School of Law, tuition will be charged at the College of Arts & Sciences graduate rate ($32,960/semester for full-time or $1,030/credit for part-time).",Master of Arts / Juris Doctor in History of Art & Architecture,https://www.bu.edu/law/academics/find-degrees-and-programs/dual-degrees/
67 (QS World University Rankings 2025),"College of Arts & Sciences, Department of History of Art & Architecture",,4.0,3.0,"~9.6% (for all GRS PhD programs, Fall 2023)",Fall,,,Admitted PhD students receive a full-tuition scholarship and a stipend. A PhD continuation fee of $425 per semester applies after the first two semesters of full-time enrollment.,"$27,000/Year (stipend for 2024-2025 academic year)",,"Full tuition ($67,080/Year gross) plus a stipend of $27,000/Year",100% (of tuition),"Full-tuition scholarship, Stipend/Fellowship",5-6 years,"Gross full-time tuition for GRS (2024-2025) is $33,540/semester or $67,080/year. Admitted PhD students receive a full-tuition scholarship covering this amount.",PhD in History of Art & Architecture,https://www.collegeart.org/pdf/publications/CAA-directory-art-history.pdf
70,Graduate School of Arts & Sciences,2.0,4.0,3.0,,Fall,,,"$30,400/Year",,$950/credit,,,,1 year,"$30,400/Year",Master of Arts in International Relations,https://www.bu.edu/academics/grs/programs/international-relations/international-relations-mid-career-ma/
78,Graduate School of Arts & Sciences,1.0,4.0,3.5,,Fall,,December 15,"$32,670/Semester",,"$1,021 per credit",Full tuition + living stipend + health insurance credit,100% (for tuition),"Full-tuition scholarship, living stipend, health insurance credit",5 years,"$32,670/Semester",PhD in International Relations,https://www.bu.edu/academics/grs/programs/
68,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,,,29600/Semester,,907,,,Merit-based,Two-year program,29600/Semester,Master of Arts in Latin American Studies,https://www.bu.edu/academics/grs/programs/
93 (2024 QS World University Rankings),Frederick S. Pardee School of Global Studies within the College of Arts & Sciences,,4.0,3.0,,Fall,,,"$32,670/semester","$38,000/year","$2,042/credit","$107,085/year",100,"Institutional Scholarships, Assistantships, Stipends, Fellowships",5 years,,PhD in Latin American Studies,https://www.bu.edu/las/
93,Graduate School of Arts & Sciences (GRS),1.0,4.0,3.0,,"Fall, Spring","September 1, 2025","December 15, 2025","$14,400/Year",,$900/credit,,,"Research assistantships, Teaching fellowships, Dean’s Scholarships",2 years,"$14,400/Year",Master of Arts in Linguistics,https://www.bu.edu/academics/grs/programs/
78,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,,,"$32,660/Semester",,"$1,089","$65,320/Year",100%,"Merit-based (tuition scholarship, living stipend)",5-6 years,"$32,660/Semester",PhD in Linguistics,https://www.bu.edu/academics/grs/programs/linguistics/phd-in-linguistics/
93,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,,,"$31,560/Semester","$22,000 per academic year","$1,970","$63,040 (full tuition for 32 credits)",100%,"Merit-based, Tuition Scholarship, Living Stipend",2 academic years (4 semesters),"$31,560/Semester",Master of Fine Arts in Literary Translation,https://www.bu.edu/academics/grs/programs/mfa-in-literary-translation/
70,Graduate School of Arts & Sciences,3.0,4.0,3.0,,Fall,,,"$34,390/Semester or $68,780/Year",,"$1,433/credit",,,"Dean’s Scholarships, Departmental Fellowships and Scholarships, Teaching Assistantships, Research Assistantships","2 years, 4 semesters","$34,390/Semester or $68,780/Year",Master of Fine Arts in Chinese/Literary Translation,https://www.bu.edu/academics/grs/programs/mfa-in-literary-translation/
93,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,Early September,January 15,"$31,580/Semester",,"$1,974/Credit",,,"Merit-based, Boston University Fellowships, Graduate Research Assistantships, Teaching Fellowships, Dean's Scholarships",2 years,"$31,580/Semester",Master of Fine Arts in Comparative Literature/Literary Translation,https://www.bu.edu/academics/grs/programs/
93,Graduate School of Arts & Sciences,0.0,4.0,3.0,,Fall,,"December 15, 2025","$32,670/Semester",,"$1,021/credit","$32,670/semester",100%,"Teaching Fellowship (Merit-based, includes tuition scholarship and living stipend)",Two years of full-time study,"$32,670/Semester",Master of Fine Arts in French Studies/Literary Translation,https://www.bu.edu/academics/grs/programs/mfa-in-literary-translation/
93,Graduate School of Arts & Sciences,0.0,4.0,3.0,,Fall,,,"$31,540/Semester",,"$1,971/credit",,,"Tuition scholarships, stipends, graduate assistantships, teaching fellowships, Dean’s Scholarships",2 years,"$31,540/Semester",Master of Fine Arts in German/Literary Translation,https://www.bu.edu/academics/grs/programs/mfa-in-literary-translation/
70,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,September 2025,"January 15, 2026",59320/Year,,900/credit,"Full tuition for 32 credits (total program credits), plus stipend and health insurance",100%,"Tuition scholarship, Teaching Fellowship, Research Assistantship",2 years,59320/Year,Master of Fine Arts in Japanese/Literary Translation,https://www.bu.edu/academics/grs/programs/
70,College of Arts & Sciences,0.0,4.0,3.0,,Fall,,Priority: December 15; Final: January 15,32660/Semester (2024-2025 academic year),~95200/Year (covers full tuition and living stipend for 2024-2025 academic year),2041/credit (2024-2025 academic year),~95200/Year (covers full tuition and living stipend for 2024-2025 academic year),100% (of tuition),Dean's Fellowship (Merit-based),2 years (full-time),32660/Semester (2024-2025 academic year),Master of Fine Arts in Spanish/Literary Translation,https://www.bu.edu/academics/cas/programs/romance-studies/ba-in-spanish-mfa-in-literary-translation/
93,Boston University College of Arts & Sciences,2.0,4.0,3.0,,Fall,Early September 2025,"December 15, 2025","$32,720/Semester",,"$2,045/credit",,,"Teaching Assistantships, GRS Fellowships, External Fellowships, Federal Financial Aid",2 years,"$130,880/Program",Master of Arts in Mathematics & Statistics,https://www.bu.edu/math/graduate/
57th,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,Early September 2025,"December 15, 2025","$69,880/Year",,$4367.50/credit,"Full tuition scholarship (valued at $69,880/Year) plus a stipend of $35,000 for 9 months.",100%,"Merit-based, Tuition Scholarship, Stipend, Health Insurance Subsidy",5 years,"$69,880/Year",PhD in Mathematics & Statistics,https://www.bu.edu/academics/grs/programs/
59,Graduate School of Arts & Sciences,1.0,4.0,3.0,,Fall,,,"$14,720/Year",,$920/credit,,,Merit-based,2 years,"$14,720/Year",Master of Science in Mathematics,https://www.bu.edu/academics/grs/programs/mathematics-statistics/ma-mathematics/
93,Graduate School of Arts & Sciences,,4.0,3.3,,Fall,early September 2025,"January 15, 2026","$32,680/Semester",,"$1,021/credit","$8,170/semester (for up to 3 semesters)","25% of tuition for first two semesters, potential additional 25% for summer",Merit-based,1 year (3 semesters),,Master of Science in Statistical Practice,https://www.bu.edu/academics/grs/programs/
40 (QS World University Rankings 2024),Graduate School of Arts & Sciences,0.0,4.0,3.0,,Fall,,,"$29,920/Year",,$935/credit,,,"Merit-based aid, Federal financial aid, Assistantships, Fellowships, Scholarships",One year of full-time study,"$29,920/Year",Master of Arts in Statistics,https://www.bu.edu/academics/grs/programs/mathematics-statistics/ma-statistics/
93,Graduate School of Arts & Sciences,2.0,4.0,3.0,,Fall,,"December 15, 2025","$65,880/Year","$104,575/Year (includes tuition, stipend, and health insurance)",,"$65,880/Year (tuition scholarship)",100% of tuition,"Merit-based (tuition and health insurance scholarship), Service-based (stipend via Teaching/Research Assistantship)",At least 5 years,"$65,880/Year",PhD in Statistics,https://www.bu.edu/grad/why-bu/phd-program-profiles/statistics/
93,Graduate School of Arts & Sciences,,4.0,3.0,,"Fall, Spring, Summer","September 1, 2025","December 15, 2025","$31,980/Semester",,"$1,999/credit","Awards start from $5,000",Up to 100%,"Merit-based scholarships, Teaching Fellow (TF) positions",Typically two years (full-time),"$31,980/Semester","Master of Arts in Molecular Biology, Cell Biology & Biochemistry",https://www.bu.edu/academics/grs/programs/
93,Graduate School of Arts & Sciences,2.0,4.0,3.0,,Fall,Early September 2025,"December 1, 2025",0,38000,$955/credit,,100%,"Full tuition scholarship, living stipend, health insurance contribution, in exchange for teaching or research assistantship services.",5 years,,"PhD in Molecular Biology, Cell Biology & Biochemistry",https://www.bu.edu/academics/grs/programs/
93,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,,,"$32,975/Semester",,"$1,030",,50-100% of tuition,"Merit-based (GRS Fellowships, Teaching Assistantships, Tuition Scholarships, Stipends)",2 years,"$32,975/Semester",Master of Arts in Musicology,https://www.bu.edu/academics/grs/programs/
64,College of Arts & Sciences,2.0,4.0,3.0,,Fall,,December 15,32640/Semester,,2040,65280/Year,100%,University Fellowship / Full Funding (includes full tuition waiver and stipend),5 years,32640/Semester,PhD in Musicology,https://www.ethnomusicology.org/page/GtP23_BU
70th,Graduate School of Arts & Sciences,2.0,4.0,3.0,,Fall,September 1,January 15,"$65,320/Academic Year (Fall and Spring semesters)",,$986 per credit,Up to full tuition and a stipend,Up to 100%,"Teaching Fellowships, Research Assistantships, GRS Scholarships, Tuition Remission, Merit-based",One calendar year (two semesters and a summer term),,Master of Arts in Neuroscience,https://www.bu.edu/academics/grs/programs/neuroscience/ma/
93,School of Medicine,1.0,4.0,3.4,,Fall,,,"$32,960/Semester","$107,816/year",,"$65,920/year",100%,"Merit-based, Research-based",5-6 years,"$32,960/Semester",PhD in Neuroscience,https://www.bu.edu/grad/why-bu/phd-program-profiles/graduate-program-for-neuroscience/
93,Graduate School of Arts & Sciences,,4.0,3.0,,Fall,,,"$61,928/Year",,$950/credit,,,Merit-based,2 years full-time,"$61,928/Year",Master of Arts in Global Policy,https://www.bu.edu/academics/grs/programs/international-relations/ma-in-global-policy/
